osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed,bridge
615986001,3,Stadium Drive,primary,False,False,12.726,"LINESTRING (174.907281 -37.1990087, 174.9071567 -37.1989513)",,,
"[615986001, 450182370, 635707891]","['2', '3']",Stadium Drive,primary,False,True,202.52100000000004,"LINESTRING (174.907281 -37.1990087, 174.9074294 -37.1991277, 174.9075887 -37.1993255, 174.9079149 -37.1998861, 174.9080417 -37.2000472, 174.908164 -37.2001821, 174.9081769 -37.2001963, 174.9082221 -37.2002462, 174.9083654 -37.2003754, 174.9084377 -37.2004462, 174.9085182 -37.2005248)",,,
615928654,1,East Street,primary,True,False,23.7,"LINESTRING (174.9086207 -37.2007621, 174.9087225 -37.2007009, 174.9088442 -37.2006457)",,50,
"[615986000, 83015077, 207244583]",3,Stadium Drive,secondary,False,True,87.212,"LINESTRING (174.9086207 -37.2007621, 174.9086161 -37.2008198, 174.9085759 -37.2009005, 174.9084859 -37.2009761, 174.9083197 -37.2010964, 174.9082666 -37.2011428, 174.9080743 -37.2012726, 174.907989 -37.2013362)",,,yes
635707894,2,Stadium Drive,primary,False,False,28.043999999999997,"LINESTRING (174.9086207 -37.2007621, 174.9085924 -37.2006585, 174.9085182 -37.2005248)",,,
"[615986001, 450182370, 635707891]","['2', '3']",Stadium Drive,primary,False,False,202.52100000000002,"LINESTRING (174.9085182 -37.2005248, 174.9084377 -37.2004462, 174.9083654 -37.2003754, 174.9082221 -37.2002462, 174.9081769 -37.2001963, 174.908164 -37.2001821, 174.9080417 -37.2000472, 174.9079149 -37.1998861, 174.9075887 -37.1993255, 174.9074294 -37.1991277, 174.907281 -37.1990087)",,,
635707894,2,Stadium Drive,primary,False,True,28.043999999999997,"LINESTRING (174.9085182 -37.2005248, 174.9085924 -37.2006585, 174.9086207 -37.2007621)",,,
635707896,1,,primary_link,True,False,33.821999999999996,"LINESTRING (174.9085182 -37.2005248, 174.9086208 -37.2005934, 174.9087073 -37.2006425, 174.9087306 -37.2006513, 174.9087543 -37.2006561, 174.9087773 -37.2006571, 174.9087994 -37.2006529, 174.9088442 -37.2006457)",,,
47648386,,Kennelly Crescent,residential,False,False,128.70499999999998,"LINESTRING (174.8985421 -37.1980109, 174.8987123 -37.1980614, 174.8988904 -37.1981508, 174.899011 -37.1982456, 174.8994537 -37.1987773, 174.8995038 -37.1988374)",,,
47648468,,Alamein Place,residential,False,True,82.214,"LINESTRING (174.8985421 -37.1980109, 174.8985522 -37.1979699, 174.8987013 -37.1973635, 174.8987204 -37.1972853)",,,
150720534,,Victoria Street,tertiary,False,False,106.694,"LINESTRING (174.8995038 -37.1988374, 174.9004985 -37.1982962)",,,
150720534,,Victoria Street,tertiary,False,True,35.749,"LINESTRING (174.8995038 -37.1988374, 174.8991687 -37.1990166)",,,
47648386,,Kennelly Crescent,residential,False,True,128.705,"LINESTRING (174.8995038 -37.1988374, 174.8994537 -37.1987773, 174.899011 -37.1982456, 174.8988904 -37.1981508, 174.8987123 -37.1980614, 174.8985421 -37.1980109)",,,
47648468,,Alamein Place,residential,False,False,82.214,"LINESTRING (174.8987204 -37.1972853, 174.8987013 -37.1973635, 174.8985522 -37.1979699, 174.8985421 -37.1980109)",,,
"[207244584, 207244585, 615986002, 615986003]","['2', '3']",Stadium Drive,primary,False,True,160.673,"LINESTRING (174.9053809 -37.1989182, 174.9055233 -37.1989037, 174.905645 -37.1988913, 174.9060232 -37.1988552, 174.9060704 -37.1988507, 174.906549 -37.1988183, 174.9067689 -37.1988283, 174.9069217 -37.1988652, 174.9069364 -37.1988675, 174.9071567 -37.1989513)",,,yes
"[615986004, 615986005]","['2', '3']",Stadium Drive,primary,False,False,132.115,"LINESTRING (174.9053809 -37.1989182, 174.9052473 -37.1989301, 174.9051093 -37.1989424, 174.9045825 -37.1989926, 174.9040655 -37.1990419, 174.9038996 -37.1990577)",,,
"[625154288, 787016508]",,Hall Street,tertiary,False,False,75.81299999999999,"LINESTRING (174.9053809 -37.1989182, 174.905414 -37.1989995, 174.9054348 -37.199056, 174.9055389 -37.1993432, 174.90562 -37.1995728)",,,
"[625154289, 61722604]",,Hall Street,tertiary,False,True,253.76799999999997,"LINESTRING (174.9053809 -37.1989182, 174.9053433 -37.1988206, 174.9052539 -37.1985883, 174.9052271 -37.198466, 174.9052353 -37.1983693, 174.9052772 -37.1977928, 174.9052428 -37.1977226, 174.9052301 -37.1977139, 174.9051735 -37.1976883, 174.9045696 -37.1976559, 174.9040225 -37.1976272, 174.9039762 -37.1976248, 174.9039233 -37.1976221)",,,
787016508,,Hall Street,tertiary,False,True,4.988,"LINESTRING (174.905628 -37.1996172, 174.90562 -37.1995728)",,,
787016506,,Hall Street,tertiary,True,False,66.538,"LINESTRING (174.905628 -37.1996172, 174.9056754 -37.1996603, 174.9056928 -37.1996835, 174.9056991 -37.1997386, 174.9056626 -37.2001268, 174.9056073 -37.2001805)",,,
83015052,1,King Street,tertiary,False,False,160.712,"LINESTRING (174.9055573 -37.2007404, 174.9056469 -37.2007453, 174.9056625 -37.2007471, 174.905716 -37.2007506, 174.9062484 -37.2007872, 174.9067334 -37.2008195, 174.9072523 -37.2008558, 174.9073635 -37.2008732)",,,
83601234,,Hall Street,tertiary,False,False,62.059,"LINESTRING (174.9055573 -37.2007404, 174.9055659 -37.2006443, 174.905607 -37.2001837)",,,
947992944,1,King Street,tertiary,False,True,158.08200000000002,"LINESTRING (174.9055573 -37.2007404, 174.9053413 -37.2007279, 174.9051851 -37.2007189, 174.9044502 -37.2006761, 174.9043648 -37.2006795, 174.9042939 -37.2006823, 174.9038565 -37.2006538, 174.9037772 -37.2006499)",,,
83601234,,Hall Street,tertiary,False,False,0.357,"LINESTRING (174.905607 -37.2001837, 174.9056073 -37.2001805)",,,
83601234,,Hall Street,tertiary,False,True,62.059,"LINESTRING (174.905607 -37.2001837, 174.9055659 -37.2006443, 174.9055573 -37.2007404)",,,
635452046,,Hall Lane,unclassified,False,False,84.47,"LINESTRING (174.905607 -37.2001837, 174.9057312 -37.2001908, 174.9065582 -37.2002387)",,,
47651605,,Albert Place,residential,False,False,91.205,"LINESTRING (174.9026368 -37.1970254, 174.902572 -37.197844)",,,
47651605,,Albert Place,residential,False,True,91.205,"LINESTRING (174.902572 -37.197844, 174.9026368 -37.1970254)",,,
30836182,,Albert Street,unclassified,False,False,117.814,"LINESTRING (174.902572 -37.197844, 174.9038404 -37.1979113, 174.9038992 -37.1979144)",,,
30836182,,Albert Street,unclassified,False,True,103.5,"LINESTRING (174.902572 -37.197844, 174.9015019 -37.1977835, 174.9014064 -37.1977781)",,,
787016508,,Hall Street,tertiary,False,False,4.988,"LINESTRING (174.90562 -37.1995728, 174.905628 -37.1996172)",,,
"[625154288, 787016508]",,Hall Street,tertiary,False,True,75.813,"LINESTRING (174.90562 -37.1995728, 174.9055389 -37.1993432, 174.9054348 -37.199056, 174.905414 -37.1989995, 174.9053809 -37.1989182)",,,
"[47651608, 951581053]",,Lodge Street,unclassified,False,True,164.386,"LINESTRING (174.90562 -37.1995728, 174.9054927 -37.1995664, 174.9053758 -37.1995594, 174.9048364 -37.1995335, 174.9048056 -37.1995329, 174.9047971 -37.1995328, 174.9045661 -37.1995283, 174.9040268 -37.1995036, 174.9039068 -37.1994986, 174.9037669 -37.1994928)",,,
"[47651608, 951581053]",,Lodge Street,unclassified,False,False,164.386,"LINESTRING (174.9037669 -37.1994928, 174.9039068 -37.1994986, 174.9040268 -37.1995036, 174.9045661 -37.1995283, 174.9047971 -37.1995328, 174.9048056 -37.1995329, 174.9048364 -37.1995335, 174.9053758 -37.1995594, 174.9054927 -37.1995664, 174.90562 -37.1995728)",,,
83015048,,Edinburgh Street,tertiary,False,True,119.841,"LINESTRING (174.9037669 -37.1994928, 174.903744 -37.1999262, 174.9037366 -37.2000402, 174.9037063 -37.2005039, 174.903702 -37.2005693)",,,
819135429,,Edinburgh Street,tertiary,False,False,36.106,"LINESTRING (174.9037669 -37.1994928, 174.9037687 -37.1992991, 174.9037699 -37.1991681)",,,
"[150724060, 615985996]","['2', '3']",Massey Avenue,secondary,False,False,138.02400000000003,"LINESTRING (174.9064404 -37.2019117, 174.9066909 -37.201865, 174.906846 -37.2018361, 174.9069464 -37.2018174, 174.9069652 -37.2018142, 174.9070754 -37.2017958, 174.9071611 -37.2017814, 174.9072692 -37.2017633, 174.9074188 -37.2017095, 174.9074755 -37.2016747, 174.9076658 -37.2015579, 174.9077399 -37.2015125, 174.9078503 -37.2014447)",,,
"[499435536, 615985997, 615985998]","['2', '3']",Massey Avenue,secondary,False,True,88.512,"LINESTRING (174.9064404 -37.2019117, 174.9061584 -37.2019541, 174.9058918 -37.202003, 174.9057282 -37.202033, 174.9054629 -37.2020768)",,,
"[83015050, 625154292, 47651612, 625154294]",,"['Roulston Street', 'Roulston Lane']",unclassified,False,"[False, True]",218.187,"LINESTRING (174.9064404 -37.2019117, 174.9064102 -37.2018095, 174.9063277 -37.2015306, 174.9062998 -37.2014327, 174.9062529 -37.2013972, 174.9062055 -37.2013774, 174.9059922 -37.2013631, 174.9058497 -37.2013514, 174.9056167 -37.2013384, 174.9055874 -37.2013288, 174.9055022 -37.2012812, 174.9054925 -37.2013614, 174.9054819 -37.2014493, 174.9054723 -37.2015845, 174.9054705 -37.2016655, 174.9054526 -37.2018327, 174.9054573 -37.201965, 174.9054629 -37.2020768)",,,
"[625154291, 83017215]",,Graham Street,unclassified,False,True,216.48,"LINESTRING (174.9064404 -37.2019117, 174.9064762 -37.2020273, 174.906496 -37.202091, 174.9065272 -37.202223, 174.906892 -37.2037413, 174.9069026 -37.2037785, 174.9069127 -37.2038216)",,,
61722570,1,,secondary,True,False,17.154,"LINESTRING (174.8997865 -37.2012065, 174.8997478 -37.2012224, 174.8997046 -37.2012269, 174.8996444 -37.2012121, 174.8996119 -37.201189)",roundabout,,
"[83056421, 818892469]",2,Tobin Street,secondary,False,True,123.91,"LINESTRING (174.8997865 -37.2012065, 174.8998234 -37.2012584, 174.8998799 -37.2013218, 174.9000088 -37.2014263, 174.9001107 -37.2015025, 174.900231 -37.2015631, 174.9003592 -37.2016129, 174.9004313 -37.2016339, 174.9004717 -37.2016456, 174.9005769 -37.2016762, 174.9007359 -37.2017135, 174.9007945 -37.2017272, 174.9008485 -37.2017399, 174.9009473 -37.2017631)",,,
61722570,1,,secondary,True,False,15.146,"LINESTRING (174.899823 -37.2010836, 174.8998324 -37.2011048, 174.8998355 -37.2011311, 174.8998262 -37.2011651, 174.899816 -37.2011809, 174.8997865 -37.2012065)",roundabout,,
818892470,,West Street,tertiary,False,True,80.931,"LINESTRING (174.899823 -37.2010836, 174.899896 -37.2010238, 174.8999468 -37.2009965, 174.9002668 -37.2008244, 174.9003364 -37.200787, 174.9005625 -37.2006586)",,,
61722570,1,,secondary,True,False,17.628,"LINESTRING (174.8996527 -37.2010386, 174.8996942 -37.2010282, 174.8997309 -37.2010288, 174.899772 -37.2010403, 174.899811 -37.2010678, 174.899823 -37.2010836)",roundabout,,
"[30836240, 818892471]",2,Tobin Street,secondary,False,False,148.123,"LINESTRING (174.8996527 -37.2010386, 174.8996008 -37.2009283, 174.8995607 -37.2008114, 174.8995112 -37.2005828, 174.8995106 -37.2003257, 174.8995499 -37.2000741, 174.8996333 -37.1998379, 174.8996605 -37.1997813, 174.8996805 -37.1997397)",,,
61722570,1,,secondary,True,False,19.415999999999997,"LINESTRING (174.8996119 -37.201189, 174.8995981 -37.2011716, 174.8995858 -37.2011384, 174.8995887 -37.2011033, 174.8996062 -37.2010716, 174.8996527 -37.2010386)",roundabout,,
"[818892472, 83015070]",2,West Street,secondary,False,True,152.668,"LINESTRING (174.8996119 -37.201189, 174.8995116 -37.2012329, 174.8987971 -37.2016156, 174.8983367 -37.2018684, 174.8981808 -37.2019536)",,,
150720534,,Victoria Street,tertiary,False,False,35.749,"LINESTRING (174.8991687 -37.1990166, 174.8995038 -37.1988374)",,,
61722573,,Harrington Avenue,unclassified,False,False,85.34500000000001,"LINESTRING (174.8991687 -37.1990166, 174.8992117 -37.1990677, 174.8992214 -37.1990792, 174.8996119 -37.1995428, 174.89963 -37.1995595, 174.8996736 -37.1995999, 174.8997296 -37.1996378)",,,
30836240,2,Tobin Street,secondary,False,True,12.137,"LINESTRING (174.8997296 -37.1996378, 174.8996805 -37.1997397)",,,
61722573,,Harrington Avenue,unclassified,False,True,85.345,"LINESTRING (174.8997296 -37.1996378, 174.8996736 -37.1995999, 174.89963 -37.1995595, 174.8996119 -37.1995428, 174.8992214 -37.1990792, 174.8992117 -37.1990677, 174.8991687 -37.1990166)",,,
150720531,2,Tobin Street,secondary,False,False,154.34499999999997,"LINESTRING (174.8997296 -37.1996378, 174.8997747 -37.1995733, 174.899835 -37.1994869, 174.8999771 -37.1993609, 174.9000239 -37.199329, 174.9001145 -37.1992671, 174.9002625 -37.1991937, 174.9004083 -37.1991362, 174.900564 -37.1990922, 174.9007351 -37.1990648, 174.9008377 -37.1990535, 174.9010156 -37.1990526, 174.9010786 -37.1990628, 174.9011861 -37.1990801)",,,
34039894,2,Edinburgh Street,primary,False,False,95.773,"LINESTRING (174.9039233 -37.1976221, 174.9040024 -37.1967631)",,,
34039894,2,Edinburgh Street,primary,False,True,32.572,"LINESTRING (174.9039233 -37.1976221, 174.9038992 -37.1979144)",,,
"[625154289, 61722604]",,Hall Street,tertiary,False,False,253.768,"LINESTRING (174.9039233 -37.1976221, 174.9039762 -37.1976248, 174.9040225 -37.1976272, 174.9045696 -37.1976559, 174.9051735 -37.1976883, 174.9052301 -37.1977139, 174.9052428 -37.1977226, 174.9052772 -37.1977928, 174.9052353 -37.1983693, 174.9052271 -37.198466, 174.9052539 -37.1985883, 174.9053433 -37.1988206, 174.9053809 -37.1989182)",,,
34039894,2,Edinburgh Street,primary,False,True,67.383,"LINESTRING (174.9040557 -37.1961586, 174.9040172 -37.1965933, 174.9040024 -37.1967631)",,,
61722605,,Stembridge Avenue,unclassified,False,False,100.153,"LINESTRING (174.9040557 -37.1961586, 174.9041143 -37.1961622, 174.9041469 -37.1961638, 174.9050622 -37.1962093, 174.90518 -37.1961834)",,,
61722605,,Stembridge Avenue,unclassified,False,True,100.153,"LINESTRING (174.90518 -37.1961834, 174.9050622 -37.1962093, 174.9041469 -37.1961638, 174.9041143 -37.1961622, 174.9040557 -37.1961586)",,,
34039894,2,Edinburgh Street,primary,False,True,95.773,"LINESTRING (174.9040024 -37.1967631, 174.9039233 -37.1976221)",,,
579003471,,,living_street,False,True,47.694,"LINESTRING (174.9040024 -37.1967631, 174.9034649 -37.1967375)",,,
34039894,2,Edinburgh Street,primary,False,False,67.383,"LINESTRING (174.9040024 -37.1967631, 174.9040172 -37.1965933, 174.9040557 -37.1961586)",,,
30836233,,West Street,tertiary,False,False,56.339999999999996,"LINESTRING (174.9011254 -37.2004341, 174.9010487 -37.2004508, 174.9009997 -37.2004598, 174.9009664 -37.2004665, 174.9009132 -37.2004815, 174.9007708 -37.2005463, 174.9005625 -37.2006586)",,,
83015090,,,tertiary,True,False,11.402999999999999,"LINESTRING (174.9011254 -37.2004341, 174.9011378 -37.2004117, 174.9011708 -37.2003884, 174.9012001 -37.2003811, 174.9012233 -37.2003816)",roundabout,,
83015085,1,,primary,True,False,12.739,"LINESTRING (174.903813 -37.1989737, 174.9038454 -37.1989862, 174.903872 -37.1990055, 174.9038905 -37.19903, 174.9038996 -37.1990577)",roundabout,,
"[34039894, 615986006]","['2', '3']",Edinburgh Street,primary,False,False,118.118,"LINESTRING (174.903813 -37.1989737, 174.9038149 -37.1988888, 174.9038171 -37.198649, 174.9038195 -37.1986322, 174.9038623 -37.1982869, 174.9038992 -37.1979144)",,,
30836226,,King Street,tertiary,False,True,205.706,"LINESTRING (174.9036062 -37.2006429, 174.9035473 -37.2006373, 174.9035174 -37.2006351, 174.90281 -37.2005829, 174.9024442 -37.2005609, 174.9024065 -37.2005586, 174.9023774 -37.2005548, 174.9014268 -37.2004885, 174.9012931 -37.2004777)",,,
83015063,,,tertiary,True,False,13.457,"LINESTRING (174.9036062 -37.2006429, 174.9036102 -37.2006156, 174.9036272 -37.2005917, 174.9036546 -37.2005751, 174.903688 -37.2005683, 174.903702 -37.2005693)",roundabout,,
30836226,,King Street,tertiary,False,False,205.706,"LINESTRING (174.9012931 -37.2004777, 174.9014268 -37.2004885, 174.9023774 -37.2005548, 174.9024065 -37.2005586, 174.9024442 -37.2005609, 174.90281 -37.2005829, 174.9035174 -37.2006351, 174.9035473 -37.2006373, 174.9036062 -37.2006429)",,,
83015090,,,tertiary,True,False,9.161,"LINESTRING (174.9012931 -37.2004777, 174.9012859 -37.2004889, 174.9012652 -37.2005069, 174.9012379 -37.2005182, 174.901212 -37.2005215)",roundabout,,
83015061,1,,secondary,True,False,18.583000000000002,"LINESTRING (174.9010693 -37.2018758, 174.9010281 -37.2018696, 174.9009917 -37.2018529, 174.9009643 -37.2018276, 174.9009489 -37.2017965, 174.9009473 -37.2017631)",roundabout,,
"[1164538686, 1164538685, 83017206]",,Queen Street,tertiary,False,True,262.731,"LINESTRING (174.9010693 -37.2018758, 174.9010582 -37.2019816, 174.9010421 -37.2021342, 174.9010351 -37.2022326, 174.9010082 -37.2024563, 174.9009714 -37.2028071, 174.9009685 -37.2028342, 174.9009607 -37.2029095, 174.900954 -37.202986, 174.9009514 -37.2030162, 174.9009334 -37.203221, 174.9009179 -37.2033977, 174.9009013 -37.2035857, 174.9008787 -37.2038831, 174.9008513 -37.2041627, 174.9008446 -37.2042317)",,,
83015068,,,tertiary,True,False,14.741,"LINESTRING (174.9008446 -37.2042317, 174.9008772 -37.2042371, 174.9009063 -37.20425, 174.9009292 -37.2042692, 174.9009439 -37.204293, 174.900949 -37.2043192)",roundabout,,
"[83017206, 1164538685, 1164538686]",,Queen Street,tertiary,False,False,262.731,"LINESTRING (174.9008446 -37.2042317, 174.9008513 -37.2041627, 174.9008787 -37.2038831, 174.9009013 -37.2035857, 174.9009179 -37.2033977, 174.9009334 -37.203221, 174.9009514 -37.2030162, 174.900954 -37.202986, 174.9009607 -37.2029095, 174.9009685 -37.2028342, 174.9009714 -37.2028071, 174.9010082 -37.2024563, 174.9010351 -37.2022326, 174.9010421 -37.2021342, 174.9010582 -37.2019816, 174.9010693 -37.2018758)",,,
30681832,,Edinburgh Street,tertiary,False,True,136.102,"LINESTRING (174.9036802 -37.2007051, 174.9036722 -37.2007841, 174.9036164 -37.2012271, 174.9035943 -37.2014998, 174.9035749 -37.2016923, 174.9035643 -37.2018326, 174.9035573 -37.201925)",,,
83015063,,,tertiary,True,False,10.251,"LINESTRING (174.9036802 -37.2007051, 174.9036579 -37.2007001, 174.9036381 -37.2006905, 174.9036222 -37.2006771, 174.9036113 -37.2006609, 174.9036062 -37.2006429)",roundabout,,
83015063,,,tertiary,True,False,11.588,"LINESTRING (174.9037772 -37.2006499, 174.903764 -37.2006752, 174.9037479 -37.2006895, 174.9037275 -37.2006997, 174.9037043 -37.200705, 174.9036802 -37.2007051)",roundabout,,
947992944,1,King Street,tertiary,False,False,158.08200000000002,"LINESTRING (174.9037772 -37.2006499, 174.9038565 -37.2006538, 174.9042939 -37.2006823, 174.9043648 -37.2006795, 174.9044502 -37.2006761, 174.9051851 -37.2007189, 174.9053413 -37.2007279, 174.9055573 -37.2007404)",,,
83015061,1,,secondary,True,False,16.648,"LINESTRING (174.9010819 -37.201679, 174.9011363 -37.2016904, 174.9011694 -37.2017135, 174.9011904 -37.2017441, 174.9011969 -37.2017787)",roundabout,,
117153983,,Queen Street,tertiary,False,False,129.24200000000002,"LINESTRING (174.9010819 -37.201679, 174.9010918 -37.2015833, 174.9011313 -37.2012034, 174.9011437 -37.2010804, 174.901193 -37.200626, 174.901212 -37.2005215)",,,
83015061,1,,secondary,True,False,17.268,"LINESTRING (174.9011969 -37.2017787, 174.9011898 -37.2018093, 174.9011712 -37.2018366, 174.901143 -37.201858, 174.9011079 -37.2018715, 174.9010693 -37.2018758)",roundabout,,
"[83016021, 951581021, 951581022, 615986007]","['2', '3']",Wesley Street,secondary,False,True,202.625,"LINESTRING (174.9011969 -37.2017787, 174.9013104 -37.2018162, 174.9014155 -37.2018484, 174.9020031 -37.2018887, 174.9021326 -37.2018976, 174.9027303 -37.2019386, 174.9031365 -37.2019665, 174.9033537 -37.2019782, 174.9034607 -37.2019839)",,,
50203015,,Seddon Street,tertiary,False,False,131.843,"LINESTRING (174.9012233 -37.2003816, 174.9012239 -37.2002904, 174.901238 -37.2001387, 174.9012473 -37.2000389, 174.9012504 -37.2000051, 174.9012595 -37.19989, 174.9012653 -37.1998061, 174.9012803 -37.1995913, 174.9012882 -37.1994775, 174.9012937 -37.1992565, 174.9012952 -37.1991976)",,,
83015090,,,tertiary,True,False,14.242,"LINESTRING (174.9012233 -37.2003816, 174.9012549 -37.2003898, 174.9012824 -37.2004092, 174.9012961 -37.200431, 174.901301 -37.2004581, 174.9012931 -37.2004777)",roundabout,,
"[499435536, 615985997, 615985998]","['2', '3']",Massey Avenue,secondary,False,False,88.512,"LINESTRING (174.9054629 -37.2020768, 174.9057282 -37.202033, 174.9058918 -37.202003, 174.9061584 -37.2019541, 174.9064404 -37.2019117)",,,
"[83015050, 625154292, 47651612, 625154294]",,"['Roulston Street', 'Roulston Lane']",unclassified,False,"[False, True]",218.18699999999998,"LINESTRING (174.9054629 -37.2020768, 174.9054573 -37.201965, 174.9054526 -37.2018327, 174.9054705 -37.2016655, 174.9054723 -37.2015845, 174.9054819 -37.2014493, 174.9054925 -37.2013614, 174.9055022 -37.2012812, 174.9055874 -37.2013288, 174.9056167 -37.2013384, 174.9058497 -37.2013514, 174.9059922 -37.2013631, 174.9062055 -37.2013774, 174.9062529 -37.2013972, 174.9062998 -37.2014327, 174.9063277 -37.2015306, 174.9064102 -37.2018095, 174.9064404 -37.2019117)",,,
"[30836350, 615985999]","['2', '3']",Massey Avenue,secondary,False,True,163.048,"LINESTRING (174.9054629 -37.2020768, 174.9052908 -37.2020979, 174.9052516 -37.2020974, 174.9051472 -37.2020967, 174.90486 -37.2020792, 174.9044156 -37.2020483, 174.9040274 -37.2020218, 174.9037355 -37.2020026, 174.9036293 -37.2019956)",,,
"[625154293, 499435534]",,Roulston Street,unclassified,False,False,227.09000000000003,"LINESTRING (174.9054629 -37.2020768, 174.9054322 -37.2021713, 174.905397 -37.2022796, 174.9053621 -37.2027336, 174.9053048 -37.2033155, 174.9052513 -37.2038583, 174.9052516 -37.203966, 174.9052593 -37.2039978, 174.9052737 -37.2040561, 174.9052873 -37.2041052)",,,
83015058,,,tertiary,True,False,14.736,"LINESTRING (174.9034375 -37.2044341, 174.9034299 -37.2044638, 174.9034116 -37.2044903, 174.9033841 -37.2045113, 174.9033365 -37.2045285)",roundabout,,
83016046,,Harris Street,tertiary,False,False,167.86300000000003,"LINESTRING (174.9034375 -37.2044341, 174.9035104 -37.2044215, 174.9039079 -37.2043528, 174.9050145 -37.2041518, 174.9050533 -37.2041448, 174.9052873 -37.2041052)",,,
83015085,1,,primary,True,False,21.658,"LINESTRING (174.9036508 -37.1990773, 174.9036526 -37.1990497, 174.903664 -37.1990235, 174.9036839 -37.1990008, 174.903711 -37.1989833, 174.903743 -37.1989725, 174.9037757 -37.1989694, 174.903813 -37.1989737)",roundabout,,
"[47650843, 819135430]",2,Tobin Street,secondary,False,True,197.47499999999997,"LINESTRING (174.9036508 -37.1990773, 174.9035299 -37.1990923, 174.9032688 -37.1991251, 174.9032012 -37.1991335, 174.9030761 -37.1991446, 174.9030293 -37.1991485, 174.9028214 -37.1991658, 174.9026066 -37.1991817, 174.9024573 -37.1991835, 174.9023241 -37.1991852, 174.9019285 -37.1991536, 174.9015879 -37.1991267, 174.9015807 -37.1991261, 174.9014347 -37.1991115)",,,
83015085,1,,primary,True,False,15.859,"LINESTRING (174.9037699 -37.1991681, 174.9037263 -37.1991602, 174.9036889 -37.1991406, 174.9036626 -37.1991117, 174.9036508 -37.1990773)",roundabout,,
819135429,,Edinburgh Street,tertiary,False,True,36.106,"LINESTRING (174.9037699 -37.1991681, 174.9037687 -37.1992991, 174.9037669 -37.1994928)",,,
83015068,,,tertiary,True,False,14.600999999999999,"LINESTRING (174.9007293 -37.2043086, 174.9007382 -37.2042833, 174.9007561 -37.2042613, 174.9007814 -37.2042444, 174.9008118 -37.2042342, 174.9008446 -37.2042317)",roundabout,,
83015058,,,tertiary,True,False,19.733999999999998,"LINESTRING (174.9031883 -37.2044324, 174.9031895 -37.2044043, 174.9032093 -37.2043704, 174.9032433 -37.2043447, 174.9032868 -37.2043307, 174.9033336 -37.2043303)",roundabout,,
83016020,,Harris Street,tertiary,False,True,198.729,"LINESTRING (174.9031883 -37.2044324, 174.9031074 -37.2044286, 174.9028835 -37.2044188, 174.9019461 -37.2043655, 174.9010227 -37.204324, 174.900949 -37.2043192)",,,
