osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction
"[19781235, 1183811350]","['2', '3']",Dublin Street,tertiary,50,False,True,87.72399999999999,"LINESTRING (174.0056739 -41.2906639, 174.0057458 -41.2906651, 174.0059192 -41.2906682, 174.0062532 -41.2906742, 174.006636 -41.2906836, 174.0067235 -41.2906842)",,,
"[1183811352, 1104882018, 558298290]",2,Auckland Street,trunk,50,False,False,256.677,"LINESTRING (174.0056739 -41.2906639, 174.0056896 -41.2908851, 174.0056993 -41.2910209, 174.0057207 -41.2913123, 174.0058161 -41.2926142, 174.0058265 -41.2927562, 174.0058259 -41.2928071, 174.0058214 -41.2928393, 174.005812 -41.2928675, 174.0057901 -41.292901, 174.005743 -41.2929534)",SH 1,,
"[1183811353, 1183811356, 24621553]","['2', '3']",Auckland Street,trunk,50,False,True,190.63899999999998,"LINESTRING (174.0056739 -41.2906639, 174.0056574 -41.2904402, 174.0055777 -41.2893566, 174.0055686 -41.2892197, 174.0055533 -41.2889895, 174.0055431 -41.2889527)",SH 1,,
133116391,,Otago Street,residential,50,False,False,224.846,"LINESTRING (174.005743 -41.2929534, 174.0057785 -41.2930107, 174.0058164 -41.293085, 174.0058316 -41.2931282, 174.0060561 -41.2938522, 174.0075079 -41.2938836)",,,
"[259374281, 259374282, 157654211]",2,Wairau Road,trunk,50,False,"[False, True]",234.349,"LINESTRING (174.005743 -41.2929534, 174.0056167 -41.2930653, 174.0055817 -41.2930973, 174.0055466 -41.2931292, 174.0050383 -41.2935837, 174.0049179 -41.2936921, 174.0047555 -41.2938393, 174.0047247 -41.2938665, 174.0039403 -41.2945681)",SH 1,yes,
"[1183811352, 558298290, 1104882018]",2,Auckland Street,trunk,50,False,True,256.677,"LINESTRING (174.005743 -41.2929534, 174.0057901 -41.292901, 174.005812 -41.2928675, 174.0058214 -41.2928393, 174.0058259 -41.2928071, 174.0058265 -41.2927562, 174.0058161 -41.2926142, 174.0057207 -41.2913123, 174.0056993 -41.2910209, 174.0056896 -41.2908851, 174.0056739 -41.2906639)",SH 1,,
"[1104882314, 1183811349]",2,Broadway,residential,50,False,True,83.731,"LINESTRING (174.005743 -41.2929534, 174.005894 -41.2929131, 174.006065 -41.2929142, 174.0062395 -41.2929215, 174.0067333 -41.2929581)",,,
96928882,,Taranaki Street,residential,50,False,False,118.892,"LINESTRING (174.0095151 -41.2907631, 174.0093733 -41.291827)",,,
1104883549,,Waikawa Road,tertiary,50,False,False,130.245,"LINESTRING (174.0095151 -41.2907631, 174.0079574 -41.2907169)",,,
1104883549,,Waikawa Road,tertiary,50,False,True,78.39399999999999,"LINESTRING (174.0095151 -41.2907631, 174.0100604 -41.2907566, 174.010231 -41.2907236, 174.0103265 -41.2907051, 174.0104417 -41.2906854)",,,
1104883549,,Waikawa Road,tertiary,50,False,True,130.245,"LINESTRING (174.0079574 -41.2907169, 174.0095151 -41.2907631)",,,
24621578,2,Wellington Street,residential,50,False,False,254.098,"LINESTRING (174.0079574 -41.2907169, 174.0078714 -41.2913159, 174.0078609 -41.2914027, 174.0078082 -41.2918358, 174.0077201 -41.2924517, 174.0076426 -41.2929413, 174.0076329 -41.2929655, 174.0076145 -41.2929837)",,,
"[1104882315, 24616287]",2,"['Wellington Street', 'London Quay']",residential,50,False,True,269.94800000000004,"LINESTRING (174.0079574 -41.2907169, 174.0080437 -41.2902152, 174.0080655 -41.2900672, 174.0081366 -41.2894901, 174.0081496 -41.2893848, 174.008171 -41.2892113, 174.0081324 -41.2891315, 174.0078653 -41.2888814, 174.0078297 -41.2888515, 174.0077878 -41.28882, 174.0077597 -41.2888031, 174.0077315 -41.2887948, 174.0076755 -41.2887873, 174.0074616 -41.2887606, 174.0072416 -41.2887326)",,,
1104883549,,Waikawa Road,tertiary,50,False,False,89.373,"LINESTRING (174.0079574 -41.2907169, 174.0069816 -41.2906943, 174.0068883 -41.2906905)",,,
"[1183811354, 813822444]",2,London Quay,residential,50,False,False,86.773,"LINESTRING (174.0055431 -41.2889527, 174.005638 -41.2889167, 174.0059413 -41.2887998, 174.0060033 -41.2887763, 174.0060738 -41.2887527, 174.0061544 -41.2887357, 174.0062482 -41.2887237, 174.0065141 -41.2887245)",,,
"[24621553, 1183811356, 1183811353]","['2', '3']",Auckland Street,trunk,50,False,False,190.639,"LINESTRING (174.0055431 -41.2889527, 174.0055533 -41.2889895, 174.0055686 -41.2892197, 174.0055777 -41.2893566, 174.0056574 -41.2904402, 174.0056739 -41.2906639)",SH 1,,
"[1183811361, 1183811362, 157653944, 1183811355, 1183811357, 1183811358]","['2', '3']",Auckland Street,"['tertiary', 'trunk']",50,False,"[False, True]",214.049,"LINESTRING (174.0055431 -41.2889527, 174.0055264 -41.288918, 174.0055051 -41.2888869, 174.0054767 -41.2888555, 174.0054278 -41.288815, 174.0053918 -41.2887853, 174.0053517 -41.2887465, 174.0053146 -41.2886981, 174.0052924 -41.2886643, 174.0052701 -41.2886182, 174.0051263 -41.2883031, 174.0051051 -41.2882542, 174.0050369 -41.2880766, 174.0050128 -41.2880136, 174.004998 -41.2879464, 174.0049763 -41.2878347, 174.0048807 -41.2873425, 174.0048389 -41.2871296)",SH 1,,
24616292,2,Broadway,residential,50,False,False,74.191,"LINESTRING (174.0076145 -41.2929837, 174.0075905 -41.2929954, 174.0075511 -41.2929994, 174.0071813 -41.2929827, 174.0067333 -41.2929581)",,,
24621578,2,Wellington Street,residential,50,False,True,254.098,"LINESTRING (174.0076145 -41.2929837, 174.0076329 -41.2929655, 174.0076426 -41.2929413, 174.0077201 -41.2924517, 174.0078082 -41.2918358, 174.0078609 -41.2914027, 174.0078714 -41.2913159, 174.0079574 -41.2907169)",,,
1104861310,,Wellington Street,residential,50,False,False,100.59200000000001,"LINESTRING (174.0076145 -41.2929837, 174.0076201 -41.2930484, 174.0076218 -41.2930863, 174.0075079 -41.2938836)",,,
1104861905,,Broadway,residential,50,False,True,88.441,"LINESTRING (174.0076145 -41.2929837, 174.0077169 -41.2930283, 174.0077484 -41.293039, 174.0077769 -41.2930454, 174.0078075 -41.2930503, 174.0082153 -41.2930633, 174.0084902 -41.2930774, 174.0086505 -41.293088)",,,
24616292,2,Broadway,residential,50,False,True,74.191,"LINESTRING (174.0067333 -41.2929581, 174.0071813 -41.2929827, 174.0075511 -41.2929994, 174.0075905 -41.2929954, 174.0076145 -41.2929837)",,,
524303654,2,High Street,unclassified,,False,True,245.339,"LINESTRING (174.0067333 -41.2929581, 174.0067397 -41.2928862, 174.0067407 -41.2928548, 174.0067553 -41.2924038, 174.0067645 -41.2921161, 174.006788 -41.291388, 174.0067908 -41.2913014, 174.0067917 -41.2912715, 174.0067944 -41.2911835, 174.0068078 -41.2907525)",,,
"[1104882314, 1183811349]",2,Broadway,residential,50,False,False,83.73100000000001,"LINESTRING (174.0067333 -41.2929581, 174.0062395 -41.2929215, 174.006065 -41.2929142, 174.005894 -41.2929131, 174.005743 -41.2929534)",,,
29308551,,Devon Street,residential,50,False,True,105.674,"LINESTRING (174.0035685 -41.2948999, 174.0035569 -41.2948105, 174.0034463 -41.293954)",,,
"[1183817234, 1183817235]","['2', '3']",Wairau Road,trunk,50,False,True,48.726,"LINESTRING (174.0035685 -41.2948999, 174.0033616 -41.295083, 174.0031911 -41.295234)",SH 1,,
"[1183817236, 1183817237]",3,Wairau Road,trunk,50,False,False,48.229,"LINESTRING (174.0035685 -41.2948999, 174.0037997 -41.2946936, 174.0039403 -41.2945681)",SH 1,,
