osmid,oneway,highway,reversed,length,lanes,maxspeed,ref,name,geometry
1199453613,False,residential,True,99.695,2,90,,,"LINESTRING (-15.9409859 14.2708743, -15.9416504 14.2702505)"
244533015,False,residential,False,110.142,,,,,"LINESTRING (-15.9450453 14.2709473, -15.9443113 14.2716366)"
244533015,False,residential,True,109.639,,,,,"LINESTRING (-15.9450453 14.2709473, -15.9457761 14.2702613)"
244533157,False,residential,False,107.658,,,,,"LINESTRING (-15.9450453 14.2709473, -15.944356 14.2702465)"
244533157,False,residential,True,98.023,,,,,"LINESTRING (-15.9450453 14.2709473, -15.9456729 14.2715854)"
244533118,False,residential,False,109.6,,,,,"LINESTRING (-15.9464035 14.2708997, -15.9456729 14.2715854)"
244533118,False,residential,True,124.513,,,,,"LINESTRING (-15.9464035 14.2708997, -15.9472334 14.2701206)"
562901399,False,tertiary,False,98.033,2,,,,"LINESTRING (-15.9464035 14.2708997, -15.9457761 14.2702613)"
562901399,False,tertiary,True,98.42,2,,,,"LINESTRING (-15.9464035 14.2708997, -15.9470334 14.2715406)"
244533074,False,residential,False,104.67,,,,,"LINESTRING (-15.9423203 14.2709321, -15.9416504 14.2702505)"
244533074,False,residential,True,97.885,,,,,"LINESTRING (-15.9423203 14.2709321, -15.9429468 14.2715695)"
363260596,False,secondary,False,101.801,2,90,R.05.2,Route Guinguinéo - Mboss,"LINESTRING (-15.9423203 14.2709321, -15.9430003 14.2702966)"
363260596,False,secondary,True,99.688,2,90,R.05.2,Route Guinguinéo - Mboss,"LINESTRING (-15.9423203 14.2709321, -15.9416546 14.2715546)"
244533011,False,residential,False,101.568,,,,,"LINESTRING (-15.9436238 14.270934, -15.9429468 14.2715695)"
244533011,False,residential,True,109.864,,,,,"LINESTRING (-15.9436238 14.270934, -15.944356 14.2702465)"
244533096,False,residential,False,97.663,,,,,"LINESTRING (-15.9436238 14.270934, -15.9430003 14.2702966)"
244533096,False,residential,True,107.669,,,,,"LINESTRING (-15.9436238 14.270934, -15.9443113 14.2716366)"
244533092,False,residential,False,91.153,,,,,"LINESTRING (-15.9484732 14.271333, -15.9478943 14.2707353)"
244533092,False,residential,True,53.582,,,,,"LINESTRING (-15.9484732 14.271333, -15.94879 14.2717044)"
26711262,False,tertiary,False,133.179,2,,D.05.100,,"LINESTRING (-15.9484732 14.271333, -15.948177 14.271411, -15.9480853 14.2714536, -15.94799 14.2715225, -15.9475778 14.2718842, -15.9474502 14.2719647)"
26711262,False,tertiary,True,94.553,2,,D.05.100,,"LINESTRING (-15.9484732 14.271333, -15.9485424 14.2713015, -15.9486225 14.2712486, -15.949128 14.2707737)"
244533001,False,residential,False,109.569,,,,,"LINESTRING (-15.9470334 14.2715406, -15.946303 14.2722261)"
244533001,False,residential,True,128.939,,,,,"LINESTRING (-15.9470334 14.2715406, -15.9478943 14.2707353)"
562901399,False,tertiary,False,98.42,2,,,,"LINESTRING (-15.9470334 14.2715406, -15.9464035 14.2708997)"
562901399,False,tertiary,True,65.125,2,,,,"LINESTRING (-15.9470334 14.2715406, -15.9474502 14.2719647)"
244533088,False,residential,False,104.476,,,,,"LINESTRING (-15.9416546 14.2715546, -15.9409859 14.2708743)"
244533088,False,residential,True,98.079,,,,,"LINESTRING (-15.9416546 14.2715546, -15.9422823 14.2721933)"
363260596,False,secondary,False,99.688,2,90,R.05.2,Route Guinguinéo - Mboss,"LINESTRING (-15.9416546 14.2715546, -15.9423203 14.2709321)"
363260596,False,secondary,True,102.497,2,90,R.05.2,Route Guinguinéo - Mboss,"LINESTRING (-15.9416546 14.2715546, -15.9409701 14.2721946)"
244533011,False,residential,False,99.695,,,,,"LINESTRING (-15.9429468 14.2715695, -15.9422823 14.2721933)"
244533011,False,residential,True,101.568,,,,,"LINESTRING (-15.9429468 14.2715695, -15.9436238 14.270934)"
244533074,False,residential,False,97.885,,,,,"LINESTRING (-15.9429468 14.2715695, -15.9423203 14.2709321)"
244533074,False,residential,True,107.675,,,,,"LINESTRING (-15.9429468 14.2715695, -15.9436359 14.2722707)"
244533015,False,residential,False,101.336,,,,,"LINESTRING (-15.9443113 14.2716366, -15.9436359 14.2722707)"
244533015,False,residential,True,110.142,,,,,"LINESTRING (-15.9443113 14.2716366, -15.9450453 14.2709473)"
244533096,False,residential,False,107.669,,,,,"LINESTRING (-15.9443113 14.2716366, -15.9436238 14.270934)"
244533096,False,residential,True,98.026,,,,,"LINESTRING (-15.9443113 14.2716366, -15.9449371 14.2722764)"
244533118,False,residential,False,56.081,,,,,"LINESTRING (-15.9456729 14.2715854, -15.9452996 14.2719368)"
244533118,False,residential,True,109.6,,,,,"LINESTRING (-15.9456729 14.2715854, -15.9464035 14.2708997)"
244533157,False,residential,False,98.023,,,,,"LINESTRING (-15.9456729 14.2715854, -15.9450453 14.2709473)"
244533157,False,residential,True,98.418,,,,,"LINESTRING (-15.9456729 14.2715854, -15.946303 14.2722261)"
244533092,False,residential,False,53.582,,,,,"LINESTRING (-15.94879 14.2717044, -15.9484732 14.271333)"
244533092,False,residential,True,83.751,,,,,"LINESTRING (-15.94879 14.2717044, -15.949326 14.2722498)"
244533263,False,residential,False,124.512,,,,,"LINESTRING (-15.94879 14.2717044, -15.9479601 14.2724835)"
244533244,False,residential,False,132.715,,,,,"LINESTRING (-15.9499206 14.2716872, -15.949128 14.2707737)"
244533256,False,residential,False,89.55,,,,,"LINESTRING (-15.9499206 14.2716872, -15.949326 14.2722498)"
244533118,False,residential,True,56.081,,,,,"LINESTRING (-15.9452996 14.2719368, -15.9456729 14.2715854)"
244533041,False,residential,True,79.67,2,,,,"LINESTRING (-15.9474502 14.2719647, -15.9479601 14.2724835)"
562901399,False,tertiary,False,65.125,2,,,,"LINESTRING (-15.9474502 14.2719647, -15.9470334 14.2715406)"
562901400,False,tertiary,False,109.548,2,,,P 600 B,"LINESTRING (-15.9474502 14.2719647, -15.9467032 14.2726329)"
26711262,False,tertiary,True,133.179,2,,D.05.100,,"LINESTRING (-15.9474502 14.2719647, -15.9475778 14.2718842, -15.94799 14.2715225, -15.9480853 14.2714536, -15.948177 14.271411, -15.9484732 14.271333)"
244533043,False,residential,True,98.288,,,,,"LINESTRING (-15.9409701 14.2721946, -15.9415991 14.2728347)"
363260596,False,secondary,False,102.497,2,90,R.05.2,Route Guinguinéo - Mboss,"LINESTRING (-15.9409701 14.2721946, -15.9416546 14.2715546)"
244533011,False,residential,False,102.504,,,,,"LINESTRING (-15.9422823 14.2721933, -15.9415991 14.2728347)"
244533011,False,residential,True,99.695,,,,,"LINESTRING (-15.9422823 14.2721933, -15.9429468 14.2715695)"
244533088,False,residential,False,98.079,,,,,"LINESTRING (-15.9422823 14.2721933, -15.9416546 14.2715546)"
244533088,False,residential,True,107.674,,,,,"LINESTRING (-15.9422823 14.2721933, -15.9429714 14.2728945)"
244533001,False,residential,False,110.668,,,,,"LINESTRING (-15.946303 14.2722261, -15.9455655 14.2729187)"
244533001,False,residential,True,109.569,,,,,"LINESTRING (-15.946303 14.2722261, -15.9470334 14.2715406)"
244533157,False,residential,False,98.418,,,,,"LINESTRING (-15.946303 14.2722261, -15.9456729 14.2715854)"
244533157,False,residential,True,62.498,,,,,"LINESTRING (-15.946303 14.2722261, -15.9467032 14.2726329)"
244533015,False,residential,False,99.695,,,,,"LINESTRING (-15.9436359 14.2722707, -15.9429714 14.2728945)"
244533015,False,residential,True,101.336,,,,,"LINESTRING (-15.9436359 14.2722707, -15.9443113 14.2716366)"
244533074,False,residential,False,107.675,,,,,"LINESTRING (-15.9436359 14.2722707, -15.9429468 14.2715695)"
244533074,False,residential,True,98.017,,,,,"LINESTRING (-15.9436359 14.2722707, -15.9442632 14.272909)"
244533092,False,residential,False,83.751,,,,,"LINESTRING (-15.949326 14.2722498, -15.94879 14.2717044)"
244533092,False,residential,True,84.092,,,,,"LINESTRING (-15.949326 14.2722498, -15.9498642 14.2727974)"
244533256,False,residential,False,124.512,,,,,"LINESTRING (-15.949326 14.2722498, -15.9484961 14.2730289)"
244533256,False,residential,True,89.55,,,,,"LINESTRING (-15.949326 14.2722498, -15.9499206 14.2716872)"
244533096,False,residential,False,98.026,,,,,"LINESTRING (-15.9449371 14.2722764, -15.9443113 14.2716366)"
244533096,False,residential,True,98.421,,,,,"LINESTRING (-15.9449371 14.2722764, -15.9455655 14.2729187)"
244533220,False,residential,False,101.103,,,,,"LINESTRING (-15.9449371 14.2722764, -15.9442632 14.272909)"
244533041,False,residential,False,79.67,2,,,,"LINESTRING (-15.9479601 14.2724835, -15.9474502 14.2719647)"
244533041,False,residential,True,83.751,2,,,,"LINESTRING (-15.9479601 14.2724835, -15.9484961 14.2730289)"
244533263,False,residential,False,110.095,,,,,"LINESTRING (-15.9479601 14.2724835, -15.9472263 14.2731724)"
244533263,False,residential,True,124.512,,,,,"LINESTRING (-15.9479601 14.2724835, -15.94879 14.2717044)"
244533021,False,residential,True,82.319,,,,,"LINESTRING (-15.9467032 14.2726329, -15.9472263 14.2731724)"
244533157,False,residential,False,62.498,,,,,"LINESTRING (-15.9467032 14.2726329, -15.946303 14.2722261)"
562901400,False,tertiary,False,110.846,2,,,P 600 B,"LINESTRING (-15.9467032 14.2726329, -15.9459645 14.2733266)"
562901400,False,tertiary,True,109.548,2,,,P 600 B,"LINESTRING (-15.9467032 14.2726329, -15.9474502 14.2719647)"
244533092,False,residential,False,84.092,,,,,"LINESTRING (-15.9498642 14.2727974, -15.949326 14.2722498)"
244533265,False,residential,False,124.527,,,,,"LINESTRING (-15.9498642 14.2727974, -15.9490342 14.2735766)"
244533011,False,residential,True,102.504,,,,,"LINESTRING (-15.9415991 14.2728347, -15.9422823 14.2721933)"
244533043,False,residential,False,98.288,,,,,"LINESTRING (-15.9415991 14.2728347, -15.9409701 14.2721946)"
244533043,False,residential,True,107.666,,,,,"LINESTRING (-15.9415991 14.2728347, -15.9422882 14.2735358)"
244533015,False,residential,False,102.496,,,,,"LINESTRING (-15.9429714 14.2728945, -15.9422882 14.2735358)"
244533015,False,residential,True,99.695,,,,,"LINESTRING (-15.9429714 14.2728945, -15.9436359 14.2722707)"
244533088,False,residential,False,107.674,,,,,"LINESTRING (-15.9429714 14.2728945, -15.9422823 14.2721933)"
244533088,False,residential,True,98.024,,,,,"LINESTRING (-15.9429714 14.2728945, -15.9435988 14.2735328)"
244533001,False,residential,False,100.879,,,,,"LINESTRING (-15.9455655 14.2729187, -15.9448931 14.2735499)"
244533001,False,residential,True,110.668,,,,,"LINESTRING (-15.9455655 14.2729187, -15.946303 14.2722261)"
244533096,False,residential,False,98.421,,,,,"LINESTRING (-15.9455655 14.2729187, -15.9449371 14.2722764)"
244533096,False,residential,True,62.498,,,,,"LINESTRING (-15.9455655 14.2729187, -15.9459645 14.2733266)"
244533074,False,residential,False,98.017,,,,,"LINESTRING (-15.9442632 14.272909, -15.9436359 14.2722707)"
244533074,False,residential,True,98.419,,,,,"LINESTRING (-15.9442632 14.272909, -15.9448931 14.2735499)"
244533220,False,residential,False,99.687,,,,,"LINESTRING (-15.9442632 14.272909, -15.9435988 14.2735328)"
244533220,False,residential,True,101.103,,,,,"LINESTRING (-15.9442632 14.272909, -15.9449371 14.2722764)"
244533041,False,residential,False,83.751,2,,,,"LINESTRING (-15.9484961 14.2730289, -15.9479601 14.2724835)"
244533041,False,residential,True,84.092,2,,,,"LINESTRING (-15.9484961 14.2730289, -15.9490342 14.2735766)"
244533256,False,residential,False,110.095,,,,,"LINESTRING (-15.9484961 14.2730289, -15.9477623 14.2737178)"
244533256,False,residential,True,124.512,,,,,"LINESTRING (-15.9484961 14.2730289, -15.949326 14.2722498)"
244533021,False,residential,False,82.319,,,,,"LINESTRING (-15.9472263 14.2731724, -15.9467032 14.2726329)"
244533021,False,residential,True,83.751,,,,,"LINESTRING (-15.9472263 14.2731724, -15.9477623 14.2737178)"
244533263,False,residential,False,110.474,,,,,"LINESTRING (-15.9472263 14.2731724, -15.94649 14.2738637)"
244533263,False,residential,True,110.095,,,,,"LINESTRING (-15.9472263 14.2731724, -15.9479601 14.2724835)"
244533096,False,residential,False,62.498,,,,,"LINESTRING (-15.9459645 14.2733266, -15.9455655 14.2729187)"
244533096,False,residential,True,82.302,,,,,"LINESTRING (-15.9459645 14.2733266, -15.94649 14.2738637)"
562901400,False,tertiary,False,100.732,2,,,P 600 B,"LINESTRING (-15.9459645 14.2733266, -15.9452931 14.2739569)"
562901400,False,tertiary,True,110.846,2,,,P 600 B,"LINESTRING (-15.9459645 14.2733266, -15.9467032 14.2726329)"
244533015,False,residential,False,101.529,,,,,"LINESTRING (-15.9422882 14.2735358, -15.9416115 14.2741711)"
244533015,False,residential,True,102.496,,,,,"LINESTRING (-15.9422882 14.2735358, -15.9429714 14.2728945)"
244533043,False,residential,False,107.666,,,,,"LINESTRING (-15.9422882 14.2735358, -15.9415991 14.2728347)"
244533043,False,residential,True,98.032,,,,,"LINESTRING (-15.9422882 14.2735358, -15.9429156 14.2741742)"
244533001,False,residential,False,99.695,,,,,"LINESTRING (-15.9448931 14.2735499, -15.9442286 14.2741737)"
244533001,False,residential,True,100.879,,,,,"LINESTRING (-15.9448931 14.2735499, -15.9455655 14.2729187)"
244533074,False,residential,False,98.419,,,,,"LINESTRING (-15.9448931 14.2735499, -15.9442632 14.272909)"
244533074,False,residential,True,62.499,,,,,"LINESTRING (-15.9448931 14.2735499, -15.9452931 14.2739569)"
244533088,False,residential,False,98.024,,,,,"LINESTRING (-15.9435988 14.2735328, -15.9429714 14.2728945)"
244533088,False,residential,True,98.412,,,,,"LINESTRING (-15.9435988 14.2735328, -15.9442286 14.2741737)"
244533220,False,residential,False,102.504,,,,,"LINESTRING (-15.9435988 14.2735328, -15.9429156 14.2741742)"
244533220,False,residential,True,99.687,,,,,"LINESTRING (-15.9435988 14.2735328, -15.9442632 14.272909)"
244533041,False,residential,False,84.092,2,,,,"LINESTRING (-15.9490342 14.2735766, -15.9484961 14.2730289)"
244533041,False,residential,True,78.686,2,,,,"LINESTRING (-15.9490342 14.2735766, -15.9495378 14.274089)"
244533265,False,residential,False,110.08,,,,,"LINESTRING (-15.9490342 14.2735766, -15.9483005 14.2742654)"
244533265,False,residential,True,124.527,,,,,"LINESTRING (-15.9490342 14.2735766, -15.9498642 14.2727974)"
244533021,False,residential,False,83.751,,,,,"LINESTRING (-15.9477623 14.2737178, -15.9472263 14.2731724)"
244533021,False,residential,True,84.091,,,,,"LINESTRING (-15.9477623 14.2737178, -15.9483005 14.2742654)"
244533256,False,residential,False,110.668,,,,,"LINESTRING (-15.9477623 14.2737178, -15.9470247 14.2744103)"
244533256,False,residential,True,110.095,,,,,"LINESTRING (-15.9477623 14.2737178, -15.9484961 14.2730289)"
244533096,False,residential,False,82.302,,,,,"LINESTRING (-15.94649 14.2738637, -15.9459645 14.2733266)"
244533096,False,residential,True,83.751,,,,,"LINESTRING (-15.94649 14.2738637, -15.9470247 14.2744103)"
244533263,False,residential,False,100.553,,,,,"LINESTRING (-15.94649 14.2738637, -15.9458198 14.2744929)"
244533263,False,residential,True,110.474,,,,,"LINESTRING (-15.94649 14.2738637, -15.9472263 14.2731724)"
244533074,False,residential,False,62.499,,,,,"LINESTRING (-15.9452931 14.2739569, -15.9448931 14.2735499)"
244533074,False,residential,True,82.303,,,,,"LINESTRING (-15.9452931 14.2739569, -15.9458198 14.2744929)"
562901400,False,tertiary,False,99.694,2,,,P 600 B,"LINESTRING (-15.9452931 14.2739569, -15.9446286 14.2745807)"
562901400,False,tertiary,True,100.732,2,,,P 600 B,"LINESTRING (-15.9452931 14.2739569, -15.9459645 14.2733266)"
244533027,False,residential,False,110.065,,,,,"LINESTRING (-15.9495378 14.274089, -15.9488018 14.2747753)"
244533041,False,residential,False,78.686,2,,,,"LINESTRING (-15.9495378 14.274089, -15.9490342 14.2735766)"
244533015,False,residential,False,95.609,,,,,"LINESTRING (-15.9416115 14.2741711, -15.9409742 14.2747693)"
244533015,False,residential,True,101.529,,,,,"LINESTRING (-15.9416115 14.2741711, -15.9422882 14.2735358)"
244533039,False,residential,True,98.024,,,,,"LINESTRING (-15.9416115 14.2741711, -15.9422389 14.2748094)"
244533001,False,residential,False,102.496,,,,,"LINESTRING (-15.9442286 14.2741737, -15.9435455 14.2748151)"
244533001,False,residential,True,99.695,,,,,"LINESTRING (-15.9442286 14.2741737, -15.9448931 14.2735499)"
244533088,False,residential,False,98.412,,,,,"LINESTRING (-15.9442286 14.2741737, -15.9435988 14.2735328)"
244533088,False,residential,True,62.499,,,,,"LINESTRING (-15.9442286 14.2741737, -15.9446286 14.2745807)"
244533043,False,residential,False,98.032,,,,,"LINESTRING (-15.9429156 14.2741742, -15.9422882 14.2735358)"
244533043,False,residential,True,98.419,,,,,"LINESTRING (-15.9429156 14.2741742, -15.9435455 14.2748151)"
244533220,False,residential,False,101.521,,,,,"LINESTRING (-15.9429156 14.2741742, -15.9422389 14.2748094)"
244533220,False,residential,True,102.504,,,,,"LINESTRING (-15.9429156 14.2741742, -15.9435988 14.2735328)"
244533021,False,residential,False,84.091,,,,,"LINESTRING (-15.9483005 14.2742654, -15.9477623 14.2737178)"
244533021,False,residential,True,78.313,,,,,"LINESTRING (-15.9483005 14.2742654, -15.9488018 14.2747753)"
244533265,False,residential,False,110.861,,,,,"LINESTRING (-15.9483005 14.2742654, -15.9475616 14.2749591)"
244533265,False,residential,True,110.08,,,,,"LINESTRING (-15.9483005 14.2742654, -15.9490342 14.2735766)"
244533096,False,residential,False,83.751,,,,,"LINESTRING (-15.9470247 14.2744103, -15.94649 14.2738637)"
244533096,False,residential,True,84.092,,,,,"LINESTRING (-15.9470247 14.2744103, -15.9475616 14.2749591)"
244533256,False,residential,False,100.344,,,,,"LINESTRING (-15.9470247 14.2744103, -15.9463559 14.2750382)"
244533256,False,residential,True,110.668,,,,,"LINESTRING (-15.9470247 14.2744103, -15.9477623 14.2737178)"
244533074,False,residential,False,82.303,,,,,"LINESTRING (-15.9458198 14.2744929, -15.9452931 14.2739569)"
244533074,False,residential,True,83.75,,,,,"LINESTRING (-15.9458198 14.2744929, -15.9463559 14.2750382)"
244533263,False,residential,False,99.694,,,,,"LINESTRING (-15.9458198 14.2744929, -15.9451553 14.2751167)"
244533263,False,residential,True,100.553,,,,,"LINESTRING (-15.9458198 14.2744929, -15.94649 14.2738637)"
244533088,False,residential,False,62.499,,,,,"LINESTRING (-15.9446286 14.2745807, -15.9442286 14.2741737)"
244533088,False,residential,True,82.303,,,,,"LINESTRING (-15.9446286 14.2745807, -15.9451553 14.2751167)"
562901400,False,tertiary,False,102.496,2,,,P 600 B,"LINESTRING (-15.9446286 14.2745807, -15.9439454 14.275222)"
562901400,False,tertiary,True,99.694,2,,,P 600 B,"LINESTRING (-15.9446286 14.2745807, -15.9452931 14.2739569)"
244533015,False,residential,True,95.609,,,,,"LINESTRING (-15.9409742 14.2747693, -15.9416115 14.2741711)"
244622107,False,residential,True,98.03,,,,,"LINESTRING (-15.9409742 14.2747693, -15.9416019 14.2754074)"
244533021,False,residential,False,78.313,,,,,"LINESTRING (-15.9488018 14.2747753, -15.9483005 14.2742654)"
244533021,False,residential,True,64.505,,,,,"LINESTRING (-15.9488018 14.2747753, -15.9492146 14.2751954)"
244533027,False,residential,False,111.055,,,,,"LINESTRING (-15.9488018 14.2747753, -15.9480594 14.275468)"
244533027,False,residential,True,110.065,,,,,"LINESTRING (-15.9488018 14.2747753, -15.9495378 14.274089)"
244533001,False,residential,False,101.528,,,,,"LINESTRING (-15.9435455 14.2748151, -15.9428688 14.2754504)"
244533001,False,residential,True,102.496,,,,,"LINESTRING (-15.9435455 14.2748151, -15.9442286 14.2741737)"
244533043,False,residential,False,98.419,,,,,"LINESTRING (-15.9435455 14.2748151, -15.9429156 14.2741742)"
