osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry
175335191,False,2,tertiary,50,True,115.44300000000001,"LINESTRING (-15.5113659 16.512387, -15.511195 16.5128982, -15.5110506 16.5133801)"
175461807,False,,unclassified,,False,33.077,"LINESTRING (-15.5040981 16.5181689, -15.5041789 16.5178817)"
359512725,False,2,tertiary,,False,10.334,"LINESTRING (-15.5040981 16.5181689, -15.5041621 16.5182387)"
359512725,False,2,tertiary,,True,85.459,"LINESTRING (-15.5040981 16.5181689, -15.5035605 16.5175988)"
175461799,False,,unclassified,,False,101.333,"LINESTRING (-15.505647 16.5125402, -15.504729 16.5123039)"
175461799,False,,unclassified,,True,75.184,"LINESTRING (-15.505647 16.5125402, -15.5063262 16.5127222)"
175461807,False,,unclassified,,True,69.428,"LINESTRING (-15.505647 16.5125402, -15.5054765 16.5131428)"
175461802,False,,residential,,False,98.839,"LINESTRING (-15.5054765 16.5131428, -15.5045824 16.5129077)"
175461802,False,,residential,,True,104.875,"LINESTRING (-15.5054765 16.5131428, -15.5064247 16.513394)"
175461807,False,,unclassified,,False,69.428,"LINESTRING (-15.5054765 16.5131428, -15.505647 16.5125402)"
175461807,False,,unclassified,,True,71.059,"LINESTRING (-15.5054765 16.5131428, -15.5053033 16.5137599)"
175461803,False,,residential,,False,99.158,"LINESTRING (-15.5053033 16.5137599, -15.5044048 16.5135294)"
175461803,False,,residential,,True,104.887,"LINESTRING (-15.5053033 16.5137599, -15.5062511 16.5140129)"
175461807,False,,unclassified,,False,71.059,"LINESTRING (-15.5053033 16.5137599, -15.5054765 16.5131428)"
175461807,False,,unclassified,,True,70.244,"LINESTRING (-15.5053033 16.5137599, -15.5051328 16.5143701)"
175461802,False,,residential,,False,41.41,"LINESTRING (-15.5079457 16.513794, -15.5075711 16.5136955)"
175461802,False,,residential,,True,40.36,"LINESTRING (-15.5079457 16.513794, -15.5083108 16.51389)"
188541487,False,,residential,,True,70.963,"LINESTRING (-15.5079457 16.513794, -15.5077725 16.5144102)"
175335191,False,2,tertiary,50,False,62.573,"LINESTRING (-15.5108837 16.5139196, -15.5110506 16.5133801)"
175335191,False,2,tertiary,50,True,69.393,"LINESTRING (-15.5108837 16.5139196, -15.5107224 16.5145242)"
175461799,False,,unclassified,,False,56.917,"LINESTRING (-15.5108837 16.5139196, -15.5103688 16.5137843)"
175461802,False,,residential,,False,45.455,"LINESTRING (-15.508722 16.5139981, -15.5083108 16.51389)"
175461802,False,,residential,,True,40.482,"LINESTRING (-15.508722 16.5139981, -15.5090882 16.5140944)"
175461808,False,,unclassified,,False,69.331,"LINESTRING (-15.508722 16.5139981, -15.5088944 16.5133969)"
175461808,False,,unclassified,,True,70.84,"LINESTRING (-15.508722 16.5139981, -15.5085459 16.5146124)"
175461800,False,,residential,,False,99.554,"LINESTRING (-15.5051328 16.5143701, -15.5042316 16.5141355)"
175461800,False,,residential,,True,104.834,"LINESTRING (-15.5051328 16.5143701, -15.5060811 16.5146196)"
175461807,False,,unclassified,,False,70.244,"LINESTRING (-15.5051328 16.5143701, -15.5053033 16.5137599)"
175461807,False,,unclassified,,True,39.604,"LINESTRING (-15.5051328 16.5143701, -15.5050401 16.514715)"
175461803,False,,residential,,False,41.381,"LINESTRING (-15.5077725 16.5144102, -15.5073977 16.5143134)"
175461803,False,,residential,,True,40.358,"LINESTRING (-15.5077725 16.5144102, -15.5081377 16.5145058)"
188541487,False,,residential,,False,70.963,"LINESTRING (-15.5077725 16.5144102, -15.5079457 16.513794)"
188541487,False,,residential,,True,69.795,"LINESTRING (-15.5077725 16.5144102, -15.5076023 16.5150163)"
175335191,False,2,tertiary,50,False,69.393,"LINESTRING (-15.5107224 16.5145242, -15.5108837 16.5139196)"
175335191,False,2,tertiary,50,True,15.107,"LINESTRING (-15.5107224 16.5145242, -15.5106872 16.5146558)"
175461802,False,,residential,,False,54.667,"LINESTRING (-15.5107224 16.5145242, -15.5102279 16.5143941)"
175461803,False,,residential,,False,45.103,"LINESTRING (-15.5085459 16.5146124, -15.5081377 16.5145058)"
175461803,False,,residential,,True,40.646,"LINESTRING (-15.5085459 16.5146124, -15.5089135 16.5147094)"
175461808,False,,unclassified,,False,70.84,"LINESTRING (-15.5085459 16.5146124, -15.508722 16.5139981)"
175461808,False,,unclassified,,True,69.737,"LINESTRING (-15.5085459 16.5146124, -15.5083724 16.5152171)"
175461800,False,,residential,,False,41.342,"LINESTRING (-15.5076023 16.5150163, -15.5072281 16.5149187)"
175461800,False,,residential,,True,40.336,"LINESTRING (-15.5076023 16.5150163, -15.5079674 16.5151115)"
188541487,False,,residential,,False,69.795,"LINESTRING (-15.5076023 16.5150163, -15.5077725 16.5144102)"
188541487,False,,residential,,True,40.447,"LINESTRING (-15.5076023 16.5150163, -15.5075035 16.5153675)"
175335191,False,2,tertiary,50,False,55.318,"LINESTRING (-15.5105516 16.515136, -15.5106872 16.5146558)"
175335191,False,2,tertiary,50,True,6.416,"LINESTRING (-15.5105516 16.515136, -15.5105359 16.5151917)"
175461803,False,,residential,,False,55.047,"LINESTRING (-15.5105516 16.515136, -15.5100534 16.5150059)"
175335191,False,2,tertiary,50,False,63.264,"LINESTRING (-15.5103809 16.5157409, -15.5105359 16.5151917)"
175335191,False,2,tertiary,50,True,41.438,"LINESTRING (-15.5103809 16.5157409, -15.5102793 16.5161006)"
175461800,False,,residential,,False,55.23,"LINESTRING (-15.5103809 16.5157409, -15.509881 16.5156105)"
175461800,False,,residential,,True,40.689,"LINESTRING (-15.5103809 16.5157409, -15.5107492 16.5158369)"
188541486,False,,residential,,True,73.669,"LINESTRING (-15.5027696 16.5167466, -15.5034352 16.5169247)"
359512725,False,2,tertiary,,False,87.35,"LINESTRING (-15.5027696 16.5167466, -15.503312 16.5173354)"
359512725,False,2,tertiary,,True,29.148,"LINESTRING (-15.5027696 16.5167466, -15.5025961 16.516544)"
175461796,False,,residential,,False,104.253,"LINESTRING (-15.504378 16.5171737, -15.5034352 16.5169247)"
175461796,False,,residential,,True,101.622,"LINESTRING (-15.504378 16.5171737, -15.5052975 16.5174147)"
175461807,False,,unclassified,,False,40.469,"LINESTRING (-15.504378 16.5171737, -15.5044768 16.5168223)"
175461807,False,,unclassified,,True,40.837,"LINESTRING (-15.504378 16.5171737, -15.5042783 16.5175283)"
175335191,False,2,tertiary,50,False,84.941,"LINESTRING (-15.5096079 16.5185447, -15.509812 16.5178063)"
175335191,False,2,tertiary,50,True,38.746,"LINESTRING (-15.5096079 16.5185447, -15.5094992 16.5188772)"
175461796,False,,residential,,False,71.363,"LINESTRING (-15.5096079 16.5185447, -15.5089622 16.5183754)"
465669017,False,,residential,,True,83.658,"LINESTRING (-15.5096079 16.5185447, -15.5096845 16.5186559, -15.509745 16.518909, -15.5096904 16.5192646)"
175461804,False,,residential,,False,42.428,"LINESTRING (-15.5071819 16.5193691, -15.5067936 16.5192854)"
175461804,False,,residential,,True,85.072,"LINESTRING (-15.5071819 16.5193691, -15.5079769 16.5194355)"
175461808,False,,unclassified,,False,40.339,"LINESTRING (-15.5071819 16.5193691, -15.5072822 16.5190193)"
175461808,False,,unclassified,,True,43.037,"LINESTRING (-15.5071819 16.5193691, -15.5070749 16.5197423)"
175335191,False,2,tertiary,50,False,39.433,"LINESTRING (-15.5092557 16.5195657, -15.5093803 16.5192318)"
175335191,False,2,tertiary,50,True,80.464,"LINESTRING (-15.5092557 16.5195657, -15.5090164 16.520252)"
175461804,False,,residential,,False,67.015,"LINESTRING (-15.5092557 16.5195657, -15.5086303 16.5195047)"
465669013,False,,residential,,True,35.326,"LINESTRING (-15.5092557 16.5195657, -15.5095742 16.5196534)"
175461808,False,,unclassified,,False,43.037,"LINESTRING (-15.5070749 16.5197423, -15.5071819 16.5193691)"
175461808,False,,unclassified,,True,39.093,"LINESTRING (-15.5070749 16.5197423, -15.5069777 16.5200813)"
175461811,False,,residential,,True,93.664,"LINESTRING (-15.5070749 16.5197423, -15.5079246 16.5199566)"
175461808,False,,unclassified,,False,39.093,"LINESTRING (-15.5069777 16.5200813, -15.5070749 16.5197423)"
175461808,False,,unclassified,,True,85.246,"LINESTRING (-15.5069777 16.5200813, -15.5067657 16.5208205)"
175461809,False,,residential,,True,47.666,"LINESTRING (-15.5069777 16.5200813, -15.507408 16.5201978)"
175335191,False,2,tertiary,50,False,80.464,"LINESTRING (-15.5090164 16.520252, -15.5092557 16.5195657)"
175335191,False,2,tertiary,50,True,40.837,"LINESTRING (-15.5090164 16.520252, -15.5088943 16.5206001)"
175461811,False,,residential,,False,67.237,"LINESTRING (-15.5090164 16.520252, -15.5084086 16.5200905)"
175335191,False,2,tertiary,50,False,40.837,"LINESTRING (-15.5088943 16.5206001, -15.5090164 16.520252)"
