osmid,oneway,lanes,ref,highway,reversed,length,geometry,bridge
295229299,False,,,residential,False,41.737,"LINESTRING (-15.4294102 12.6517223, -15.4295215 12.651363)",
295229299,False,,,residential,True,93.244,"LINESTRING (-15.4294102 12.6517223, -15.4291023 12.6525052)",
295229333,False,,,residential,False,133.341,"LINESTRING (-15.4294102 12.6517223, -15.4282543 12.6513149)",
295229333,False,,,residential,True,95.666,"LINESTRING (-15.4294102 12.6517223, -15.4302395 12.6520146)",
295229341,False,,,residential,True,72.495,"LINESTRING (-15.4243889 12.6517386, -15.4247639 12.6518037, -15.425045 12.6518616)",
340911364,False,,,residential,True,155.35699999999997,"LINESTRING (-15.4243889 12.6517386, -15.4244158 12.651927, -15.4244882 12.6522515, -15.4245499 12.6525865, -15.4246979 12.6531011)",
295229293,False,,,residential,True,84.683,"LINESTRING (-15.425045 12.6518616, -15.4253341 12.6511542)",
295229341,False,,,residential,True,57.658,"LINESTRING (-15.425045 12.6518616, -15.4255528 12.6520145)",
295229293,False,,,residential,False,116.118,"LINESTRING (-15.425045 12.6518616, -15.4248835 12.6523558, -15.4247683 12.6528692)",
295229341,False,,,residential,False,72.495,"LINESTRING (-15.425045 12.6518616, -15.4247639 12.6518037, -15.4243889 12.6517386)",
295229335,False,,,residential,True,83.801,"LINESTRING (-15.4255528 12.6520145, -15.4258051 12.6513022)",
295229341,False,,,residential,False,57.658,"LINESTRING (-15.4255528 12.6520145, -15.425045 12.6518616)",
295229335,False,,,residential,False,121.517,"LINESTRING (-15.4255528 12.6520145, -15.4253227 12.6526643, -15.425187 12.6530474)",
295229341,False,,,residential,True,109.553,"LINESTRING (-15.4255528 12.6520145, -15.4257943 12.6520635, -15.4261034 12.6522282, -15.426296 12.6523771, -15.4264038 12.6524992)",
295229333,False,,,residential,False,95.666,"LINESTRING (-15.4302395 12.6520146, -15.4294102 12.6517223)",
295229344,False,,,residential,True,90.47,"LINESTRING (-15.4302395 12.6520146, -15.430549 12.6512591)",
295229344,False,,,residential,False,93.002,"LINESTRING (-15.4302395 12.6520146, -15.4300976 12.6524138, -15.4299625 12.6528061)",
295229292,False,,,residential,True,83.851,"LINESTRING (-15.4279344 12.6520774, -15.4276763 12.6527882)",
295229336,False,,,residential,False,120.925,"LINESTRING (-15.4279344 12.6520774, -15.4268919 12.6516927)",
295229292,False,,,residential,False,91.68199999999999,"LINESTRING (-15.4279344 12.6520774, -15.428088 12.6516697, -15.4282543 12.6513149)",
295229336,False,,,residential,True,135.356,"LINESTRING (-15.4279344 12.6520774, -15.4288621 12.6524108, -15.4291023 12.6525052)",
295229341,False,,,residential,False,26.124,"LINESTRING (-15.4266257 12.652408, -15.4264038 12.6524992)",
176208757,False,,,unclassified,False,42.672,"LINESTRING (-15.4266257 12.652408, -15.4266537 12.6526579, -15.426658 12.6527902)",
176208757,False,,,unclassified,True,84.628,"LINESTRING (-15.4266257 12.652408, -15.426674 12.6522658, -15.4268919 12.6516927)",
295229299,False,,,residential,False,93.244,"LINESTRING (-15.4291023 12.6525052, -15.4294102 12.6517223)",
295229336,False,,,residential,True,99.144,"LINESTRING (-15.4291023 12.6525052, -15.4299625 12.6528061)",
295229299,False,,,residential,True,138.721,"LINESTRING (-15.4291023 12.6525052, -15.428986 12.6527695, -15.4289281 12.6529106, -15.4288606 12.6530862, -15.4288146 12.6533294, -15.4287517 12.6534783, -15.4286716 12.6536754)",
295229336,False,,,residential,False,135.356,"LINESTRING (-15.4291023 12.6525052, -15.4288621 12.6524108, -15.4279344 12.6520774)",
295229292,False,,,residential,False,83.851,"LINESTRING (-15.4276763 12.6527882, -15.4279344 12.6520774)",
295229292,False,,,residential,True,100.00699999999999,"LINESTRING (-15.4276763 12.6527882, -15.4273859 12.6526926, -15.4272147 12.6526343, -15.427058 12.6526833, -15.4269518 12.6527895, -15.4268431 12.6528326)",
932238485,False,,,residential,True,87.367,"LINESTRING (-15.4276763 12.6527882, -15.4274957 12.6533886, -15.4274478 12.6535416)",
295229336,False,,,residential,False,99.144,"LINESTRING (-15.4299625 12.6528061, -15.4291023 12.6525052)",
295229336,False,,,residential,True,68.475,"LINESTRING (-15.4299625 12.6528061, -15.4305496 12.6530321)",
295229344,False,,,residential,False,134.061,"LINESTRING (-15.4299625 12.6528061, -15.4298238 12.6531553, -15.4297366 12.6534084, -15.4295576 12.6539448)",
295229344,False,,,residential,True,93.002,"LINESTRING (-15.4299625 12.6528061, -15.4300976 12.6524138, -15.4302395 12.6520146)",
295229349,False,,,residential,False,20.628,"LINESTRING (-15.426658 12.6527902, -15.4268431 12.6528326)",
176208757,False,,,unclassified,False,36.370999999999995,"LINESTRING (-15.426658 12.6527902, -15.4266129 12.6528714, -15.4264336 12.6530279)",
176208757,False,,,unclassified,True,42.672,"LINESTRING (-15.426658 12.6527902, -15.4266537 12.6526579, -15.4266257 12.652408)",
295229293,False,,,residential,False,26.894,"LINESTRING (-15.4247683 12.6528692, -15.4246979 12.6531011)",
295229293,False,,,residential,True,116.118,"LINESTRING (-15.4247683 12.6528692, -15.4248835 12.6523558, -15.425045 12.6518616)",
295229332,False,,,residential,False,49.624,"LINESTRING (-15.4247683 12.6528692, -15.4249104 12.6529181, -15.425187 12.6530474)",
295229349,False,,,residential,True,20.628,"LINESTRING (-15.4268431 12.6528326, -15.426658 12.6527902)",
295229292,False,,,residential,False,100.007,"LINESTRING (-15.4268431 12.6528326, -15.4269518 12.6527895, -15.427058 12.6526833, -15.4272147 12.6526343, -15.4273859 12.6526926, -15.4276763 12.6527882)",
295229349,False,,,residential,False,85.283,"LINESTRING (-15.4268431 12.6528326, -15.4269488 12.6530811, -15.4271272 12.6535476)",
295229325,False,,,residential,False,12.823,"LINESTRING (-15.4306218 12.6529408, -15.4305496 12.6530321)",
295229325,False,,,residential,True,176.353,"LINESTRING (-15.4306218 12.6529408, -15.4306741 12.6527597, -15.4310368 12.6518099, -15.4311662 12.651447)",
340911361,False,,,residential,True,94.771,"LINESTRING (-15.4306218 12.6529408, -15.4311797 12.6530446, -15.4314711 12.6531343)",
295229332,False,,,residential,False,7.135,"LINESTRING (-15.425187 12.6530474, -15.4252487 12.6530696)",
295229335,False,,,residential,False,64.426,"LINESTRING (-15.425187 12.6530474, -15.424993 12.653595)",
295229332,False,,,residential,True,49.624,"LINESTRING (-15.425187 12.6530474, -15.4249104 12.6529181, -15.4247683 12.6528692)",
295229335,False,,,residential,True,121.517,"LINESTRING (-15.425187 12.6530474, -15.4253227 12.6526643, -15.4255528 12.6520145)",
295229325,False,,,residential,True,12.823,"LINESTRING (-15.4305496 12.6530321, -15.4306218 12.6529408)",
295229336,False,,,residential,False,68.475,"LINESTRING (-15.4305496 12.6530321, -15.4299625 12.6528061)",
295229325,False,,,residential,False,41.61,"LINESTRING (-15.4305496 12.6530321, -15.4305285 12.6532303, -15.430552 12.6533591, -15.4305487 12.6534031)",
295229332,False,,,residential,True,7.135,"LINESTRING (-15.4252487 12.6530696, -15.425187 12.6530474)",
295229332,False,,,residential,False,117.95500000000001,"LINESTRING (-15.4252487 12.6530696, -15.4257166 12.6531649, -15.4262989 12.6533396)",
928013356,False,,,residential,False,133.225,"LINESTRING (-15.4252487 12.6530696, -15.4253448 12.6529768, -15.4254723 12.6528969, -15.4255581 12.652859, -15.4256788 12.6528119, -15.4257834 12.6527844, -15.4258625 12.6527621, -15.425947 12.6527347, -15.4260101 12.6527294, -15.4263074 12.6527983, -15.4263729 12.6528176)",
295229293,False,,,residential,True,26.894,"LINESTRING (-15.4246979 12.6531011, -15.4247683 12.6528692)",
340911364,False,,,residential,True,35.207,"LINESTRING (-15.4246979 12.6531011, -15.4247227 12.6534168)",
340911364,False,,,residential,False,155.357,"LINESTRING (-15.4246979 12.6531011, -15.4245499 12.6525865, -15.4244882 12.6522515, -15.4244158 12.651927, -15.4243889 12.6517386)",
340911361,False,,,residential,True,29.474,"LINESTRING (-15.4314711 12.6531343, -15.4317231 12.6532333)",
295229298,False,,,residential,False,191.505,"LINESTRING (-15.4314711 12.6531343, -15.4315616 12.652946, -15.4316336 12.6527749, -15.4316711 12.6526467, -15.4317623 12.6524269, -15.4318669 12.6520631, -15.4320065 12.651783, -15.432093 12.651527)",
340911361,False,,,residential,False,94.771,"LINESTRING (-15.4314711 12.6531343, -15.4311797 12.6530446, -15.4306218 12.6529408)",
1145042480,False,,,residential,True,63.695,"LINESTRING (-15.4314711 12.6531343, -15.4314458 12.6533062, -15.4314297 12.653492, -15.4314137 12.6536647, -15.4314031 12.6537026)",
176208757,False,,,unclassified,False,78.644,"LINESTRING (-15.4262989 12.6533396, -15.4260424 12.6540011)",
176208757,False,,,unclassified,True,37.685,"LINESTRING (-15.4262989 12.6533396, -15.4263163 12.653289, -15.4264102 12.6530656, -15.4264336 12.6530279)",
295229309,False,,,residential,True,94.94899999999998,"LINESTRING (-15.4262989 12.6533396, -15.4266209 12.6534752, -15.4269617 12.6535766, -15.4271272 12.6535476)",
295229332,False,,,residential,True,117.95500000000001,"LINESTRING (-15.4262989 12.6533396, -15.4257166 12.6531649, -15.4252487 12.6530696)",
295229294,False,,,residential,True,38.31,"LINESTRING (-15.4322195 12.6534023, -15.432167 12.653743)",
1145042475,False,,,residential,False,62.838,"LINESTRING (-15.4322195 12.6534023, -15.4323796 12.6528592)",
340911361,False,,,residential,False,57.068,"LINESTRING (-15.4322195 12.6534023, -15.4318725 12.6532919, -15.4317231 12.6532333)",
340911364,False,,,residential,False,35.207,"LINESTRING (-15.4247227 12.6534168, -15.4246979 12.6531011)",
295229311,False,,,residential,True,116.099,"LINESTRING (-15.4247227 12.6534168, -15.4243225 12.6535105, -15.4237483 12.6538251)",
295229321,False,,,residential,False,35.959,"LINESTRING (-15.4247227 12.6534168, -15.4248294 12.6535215, -15.424993 12.653595)",
295229349,False,,,residential,False,34.935,"LINESTRING (-15.4271272 12.6535476, -15.4272015 12.6538533)",
295229309,False,,,residential,False,94.949,"LINESTRING (-15.4271272 12.6535476, -15.4269617 12.6535766, -15.4266209 12.6534752, -15.4262989 12.6533396)",
295229309,False,,,residential,True,25.897,"LINESTRING (-15.4271272 12.6535476, -15.427288 12.6535529, -15.4273656 12.6535474)",
295229349,False,,,residential,True,85.283,"LINESTRING (-15.4271272 12.6535476, -15.4269488 12.6530811, -15.4268431 12.6528326)",
295229315,False,,,residential,False,122.482,"LINESTRING (-15.424993 12.653595, -15.4260424 12.6540011)",
295229335,False,,,residential,False,103.966,"LINESTRING (-15.424993 12.653595, -15.42468 12.6544787)",
295229335,False,,,residential,True,64.426,"LINESTRING (-15.424993 12.653595, -15.425187 12.6530474)",
295229321,False,,,residential,True,35.959,"LINESTRING (-15.424993 12.653595, -15.4248294 12.6535215, -15.4247227 12.6534168)",
295229299,False,,,residential,False,138.721,"LINESTRING (-15.4286716 12.6536754, -15.4287517 12.6534783, -15.4288146 12.6533294, -15.4288606 12.6530862, -15.4289281 12.6529106, -15.428986 12.6527695, -15.4291023 12.6525052)",
295229309,False,,,residential,False,133.867,"LINESTRING (-15.4286716 12.6536754, -15.4284149 12.6536358, -15.4281109 12.6535971, -15.4277858 12.6535867, -15.4276596 12.6535822, -15.4274478 12.6535416)",
295229309,False,,,residential,True,68.652,"LINESTRING (-15.4286716 12.6536754, -15.4289085 12.653738, -15.4290265 12.6537616, -15.4292755 12.6538553)",
295229311,False,,,residential,False,116.099,"LINESTRING (-15.4237483 12.6538251, -15.4243225 12.6535105, -15.4247227 12.6534168)",
706869520,False,,,tertiary,True,53.284,"LINESTRING (-15.4237483 12.6538251, -15.4238839 12.6539973, -15.4240323 12.6542157)",
295229294,False,,,residential,False,38.31,"LINESTRING (-15.432167 12.653743, -15.4322195 12.6534023)",
295229294,False,,,residential,True,97.9,"LINESTRING (-15.432167 12.653743, -15.4320131 12.6542383, -15.4319278 12.6545915)",
295229349,False,,,residential,False,56.09,"LINESTRING (-15.4272015 12.6538533, -15.4271192 12.6543513)",
295229349,False,,,residential,True,34.935,"LINESTRING (-15.4272015 12.6538533, -15.4271272 12.6535476)",
1144825464,False,,,residential,False,38.632000000000005,"LINESTRING (-15.4272015 12.6538533, -15.4272777 12.65367, -15.4273656 12.6535474)",
295229309,False,,,residential,False,32.207,"LINESTRING (-15.4295576 12.6539448, -15.4293671 12.6538898, -15.4292755 12.6538553)",
295229309,False,,,residential,True,85.61500000000001,"LINESTRING (-15.4295576 12.6539448, -15.4299599 12.6540625, -15.4301796 12.6541558, -15.4302898 12.6542222)",
295229344,False,,,residential,True,134.06099999999998,"LINESTRING (-15.4295576 12.6539448, -15.4297366 12.6534084, -15.4298238 12.6531553, -15.4299625 12.6528061)",
176208757,False,,,unclassified,False,97.599,"LINESTRING (-15.4260424 12.6540011, -15.4257534 12.6548323)",
176208757,False,,,unclassified,True,78.644,"LINESTRING (-15.4260424 12.6540011, -15.4262989 12.6533396)",
295229315,False,,,residential,True,122.482,"LINESTRING (-15.4260424 12.6540011, -15.424993 12.653595)",
1144825473,False,,,residential,True,123.147,"LINESTRING (-15.4260424 12.6540011, -15.4265412 12.6541602, -15.426836 12.6542578, -15.4271192 12.6543513)",
295229309,False,,,residential,False,85.61500000000001,"LINESTRING (-15.4302898 12.6542222, -15.4301796 12.6541558, -15.4299599 12.6540625, -15.4295576 12.6539448)",
295229325,False,,,residential,False,107.08999999999999,"LINESTRING (-15.4302898 12.6542222, -15.4304025 12.6543844, -15.4304562 12.6544996, -15.4304731 12.6546487, -15.4303963 12.6549112, -15.4302791 12.6550963)",
295229325,False,,,residential,True,95.85600000000001,"LINESTRING (-15.4302898 12.6542222, -15.4303797 12.6539388, -15.4304436 12.653807, -15.430539 12.653532, -15.4305487 12.6534031)",
295229349,False,,,residential,True,56.09,"LINESTRING (-15.4271192 12.6543513, -15.4272015 12.6538533)",
295229349,False,,,residential,False,103.711,"LINESTRING (-15.4271192 12.6543513, -15.4271006 12.6545605, -15.4270236 12.6548118, -15.4268612 12.6552441)",
1144825473,False,,,residential,False,123.14699999999999,"LINESTRING (-15.4271192 12.6543513, -15.426836 12.6542578, -15.4265412 12.6541602, -15.4260424 12.6540011)",
295229335,False,,,residential,True,103.966,"LINESTRING (-15.42468 12.6544787, -15.424993 12.653595)",
706869520,False,,,tertiary,False,76.209,"LINESTRING (-15.42468 12.6544787, -15.4243335 12.6543565, -15.4240323 12.6542157)",
706869520,False,,,tertiary,True,39.86,"LINESTRING (-15.42468 12.6544787, -15.4247543 12.6545061, -15.4250174 12.6546203)",
295229294,False,,,residential,False,21.883,"LINESTRING (-15.4318616 12.6547774, -15.4319278 12.6545915)",
295229294,False,,,residential,True,47.377,"LINESTRING (-15.4318616 12.6547774, -15.4317476 12.6551887)",
295229334,False,,,residential,True,70.306,"LINESTRING (-15.4318616 12.6547774, -15.4315692 12.6546723, -15.4314297 12.6546749, -15.4312904 12.6547215, -15.4312461 12.6547433)",
295229334,False,,,residential,True,12.828,"LINESTRING (-15.4302791 12.6550963, -15.4302159 12.6551938)",
295229325,False,,,residential,True,107.09,"LINESTRING (-15.4302791 12.6550963, -15.4303963 12.6549112, -15.4304731 12.6546487, -15.4304562 12.6544996, -15.4304025 12.6543844, -15.4302898 12.6542222)",
295229334,False,,,residential,False,100.644,"LINESTRING (-15.4302791 12.6550963, -15.4305044 12.6549968, -15.4307404 12.6549131, -15.4310911 12.6548194, -15.4311497 12.6547906)",
583044759,False,,,tertiary,False,20.74,"LINESTRING (-15.4259365 12.6548859, -15.4257534 12.6548323)",
295229342,False,,,residential,True,40.763999999999996,"LINESTRING (-15.4259365 12.6548859, -15.4260359 12.6551019, -15.4261311 12.6551926)",
583044759,False,,,tertiary,True,65.168,"LINESTRING (-15.4259365 12.6548859, -15.4262139 12.6550143, -15.4264927 12.6551042)",
583044759,False,,,tertiary,True,32.54,"LINESTRING (-15.4264927 12.6551042, -15.4267732 12.6552078)",
295229323,False,,,residential,True,40.634,"LINESTRING (-15.4264927 12.6551042, -15.4264156 12.6551382, -15.4261311 12.6551926)",
583044759,False,,,tertiary,False,65.168,"LINESTRING (-15.4264927 12.6551042, -15.4262139 12.6550143, -15.4259365 12.6548859)",
295229317,False,,,residential,True,69.8,"LINESTRING (-15.4267732 12.6552078, -15.426551 12.6557969)",
583044759,False,,,tertiary,False,32.54,"LINESTRING (-15.4267732 12.6552078, -15.4264927 12.6551042)",
583044759,False,,,tertiary,True,10.366,"LINESTRING (-15.4267732 12.6552078, -15.4268612 12.6552441)",
583044759,False,,,tertiary,False,10.366,"LINESTRING (-15.4268612 12.6552441, -15.4267732 12.6552078)",
295229349,False,,,residential,True,103.711,"LINESTRING (-15.4268612 12.6552441, -15.4270236 12.6548118, -15.4271006 12.6545605, -15.4271192 12.6543513)",
583044759,False,,,tertiary,True,97.32600000000001,"LINESTRING (-15.4268612 12.6552441, -15.4271152 12.6553182, -15.4277215 12.6554921)",
295229342,False,,,residential,True,46.167,"LINESTRING (-15.4261311 12.6551926, -15.4260138 12.6555917)",
295229323,False,,,residential,False,40.634,"LINESTRING (-15.4261311 12.6551926, -15.4264156 12.6551382, -15.4264927 12.6551042)",
295229342,False,,,residential,False,40.763999999999996,"LINESTRING (-15.4261311 12.6551926, -15.4260359 12.6551019, -15.4259365 12.6548859)",
295229294,False,,,residential,False,47.377,"LINESTRING (-15.4317476 12.6551887, -15.4318616 12.6547774)",
295229294,False,,,residential,True,32.905,"LINESTRING (-15.4317476 12.6551887, -15.4317264 12.6554839)",
1007537109,False,,,residential,True,83.542,"LINESTRING (-15.4317476 12.6551887, -15.4315665 12.6554234, -15.4314512 12.6554993, -15.4313171 12.655536, -15.4311267 12.6555438)",
1007537109,False,,,residential,False,83.542,"LINESTRING (-15.4311267 12.6555438, -15.4313171 12.655536, -15.4314512 12.6554993, -15.4315665 12.6554234, -15.4317476 12.6551887)",
1145042481,False,,,residential,False,85.30000000000001,"LINESTRING (-15.4311267 12.6555438, -15.4311428 12.6556799, -15.4311052 12.6557872, -15.4310355 12.6559154, -15.4309282 12.6560463, -15.4308759 12.6562438)",
1145042481,False,,,residential,True,68.76,"LINESTRING (-15.4311267 12.6555438, -15.4310516 12.6554443, -15.4309523 12.6553449, -15.4308665 12.6551879, -15.4308102 12.6551094, -15.4307592 12.6550439)",
295229342,False,,,residential,False,46.167,"LINESTRING (-15.4260138 12.6555917, -15.4261311 12.6551926)",
295229342,False,,,residential,True,62.59,"LINESTRING (-15.4260138 12.6555917, -15.426551 12.6557969)",
"[1144593272, 1144593273, 1144593271]",False,,,unclassified,False,542.039,"LINESTRING (-15.4260138 12.6555917, -15.4259554 12.6557689, -15.4259446 12.6559939, -15.4259446 12.656185, -15.4258695 12.6564205, -15.4257944 12.6566142, -15.4257703 12.6567188, -15.4257703 12.6568549, -15.4258159 12.6570093, -15.4259205 12.6572998, -15.4261029 12.6577212, -15.4263899 12.6584147, -15.4264985 12.6586345, -15.4265575 12.6587405, -15.4266018 12.6588308, -15.4267412 12.6591631, -15.4268459 12.6593856, -15.4270256 12.6596813, -15.4271758 12.6599011, -15.4272965 12.6599666, -15.427387 12.6599834)",yes
1144825472,False,,,residential,False,53.203,"LINESTRING (-15.4260138 12.6555917, -15.4258239 12.6555359, -15.4257193 12.655481, -15.4256496 12.6554077, -15.4256201 12.6553449)",
295229317,False,,,residential,False,69.8,"LINESTRING (-15.426551 12.6557969, -15.4267732 12.6552078)",
295229342,False,,,residential,False,62.59,"LINESTRING (-15.426551 12.6557969, -15.4260138 12.6555917)",
295229342,False,,,residential,True,131.969,"LINESTRING (-15.426551 12.6557969, -15.4269782 12.6559471, -15.4277109 12.6561523)",
295229334,False,,,residential,False,119.41999999999999,"LINESTRING (-15.4293832 12.6558892, -15.42963 12.655624, -15.4301664 12.6552376, -15.4302159 12.6551938)",
654350049,False,2,N 6,primary,False,157.434,"LINESTRING (-15.4293832 12.6558892, -15.4290479 12.6558029, -15.4279758 12.6555445)",
654350049,False,2,N 6,primary,True,166.679,"LINESTRING (-15.4293832 12.6558892, -15.4295388 12.6559259, -15.4308759 12.6562438)",
26753959,False,2,N 6,primary,True,20.991,"LINESTRING (-15.4277109 12.6561523, -15.427726 12.6559641)",
"[583046368, 583046369, 26753959, 295079090, 295079092, 583047160, 583047161]",False,2,N 6,primary,False,427.553,"LINESTRING (-15.4277109 12.6561523, -15.4275875 12.6572553, -15.4275768 12.6573979, -15.4275419 12.6577525, -15.4275177 12.6580627, -15.4274661 12.6586986, -15.427454 12.6587941, -15.427387 12.6599834)",yes
295229342,False,,,residential,False,131.969,"LINESTRING (-15.4277109 12.6561523, -15.4269782 12.6559471, -15.426551 12.6557969)",
654350049,False,2,N 6,primary,True,61.438,"LINESTRING (-15.4308759 12.6562438, -15.4314237 12.6563838)",
654350049,False,2,N 6,primary,False,166.679,"LINESTRING (-15.4308759 12.6562438, -15.4295388 12.6559259, -15.4293832 12.6558892)",
1145042481,False,,,residential,True,85.3,"LINESTRING (-15.4308759 12.6562438, -15.4309282 12.6560463, -15.4310355 12.6559154, -15.4311052 12.6557872, -15.4311428 12.6556799, -15.4311267 12.6555438)",
654350049,False,2,N 6,primary,False,61.438,"LINESTRING (-15.4314237 12.6563838, -15.4308759 12.6562438)",
295229294,False,,,residential,False,106.515,"LINESTRING (-15.4314237 12.6563838, -15.4315048 12.6559468, -15.4316922 12.6556116, -15.4317264 12.6554839)",
583042849,False,2,N 6,primary,False,22.728,"LINESTRING (-15.4279758 12.6555445, -15.4277712 12.6555006)",
654350049,False,2,N 6,primary,True,157.434,"LINESTRING (-15.4279758 12.6555445, -15.4290479 12.6558029, -15.4293832 12.6558892)",
26753959,False,2,N 6,primary,False,20.991,"LINESTRING (-15.427726 12.6559641, -15.4277109 12.6561523)",
583043413,True,2,N 6,primary,False,54.073,"LINESTRING (-15.427726 12.6559641, -15.4277796 12.6558706, -15.4278064 12.6558071, -15.4278306 12.6557633, -15.4278597 12.6557152, -15.4279758 12.6555445)",
583044759,False,,,tertiary,True,5.474,"LINESTRING (-15.4277215 12.6554921, -15.4277712 12.6555006)",
583044759,False,,,tertiary,False,97.32600000000001,"LINESTRING (-15.4277215 12.6554921, -15.4271152 12.6553182, -15.4268612 12.6552441)",
"[654350048, 295229306, 932238485, 654350047]",False,,,residential,"[False, True]",225.252,"LINESTRING (-15.4277215 12.6554921, -15.4277598 12.6553826, -15.4277699 12.6553279, -15.4277605 12.6552402, -15.4277511 12.6551735, -15.4277573 12.6550061, -15.4277419 12.6548529, -15.4277206 12.6546929, -15.4277064 12.6545836, -15.4276747 12.6543242, -15.4276398 12.6542091, -15.4275808 12.654107, -15.427503 12.6539709, -15.4274493 12.6538689, -15.4274145 12.6537563, -15.4274145 12.6536517, -15.4274478 12.6535416)",
932237312,False,,,residential,False,24.294,"LINESTRING (-15.4264336 12.6530279, -15.4263729 12.6528176)",
176208757,False,,,unclassified,False,37.685,"LINESTRING (-15.4264336 12.6530279, -15.4264102 12.6530656, -15.4263163 12.653289, -15.4262989 12.6533396)",
176208757,False,,,unclassified,True,36.370999999999995,"LINESTRING (-15.4264336 12.6530279, -15.4266129 12.6528714, -15.426658 12.6527902)",
295229341,False,,,residential,True,26.124,"LINESTRING (-15.4264038 12.6524992, -15.4266257 12.652408)",
295229341,False,,,residential,False,109.553,"LINESTRING (-15.4264038 12.6524992, -15.426296 12.6523771, -15.4261034 12.6522282, -15.4257943 12.6520635, -15.4255528 12.6520145)",
