osmid,lanes,highway,oneway,reversed,length,geometry,name,maxspeed
363818117,2,secondary,False,True,12.554,"LINESTRING (-17.0753891 14.4845825, -17.0754046 14.4844706)",,
296577285,,residential,False,False,45.071,"LINESTRING (-17.0753891 14.4845825, -17.0751344 14.4848181, -17.0750865 14.4848626)",,
363818117,2,secondary,False,False,56.09,"LINESTRING (-17.0753891 14.4845825, -17.0753664 14.4847473, -17.0753519 14.4848974, -17.0753449 14.4850847)",,
177915884,,unclassified,False,True,6.866,"LINESTRING (-17.0756994 14.482171, -17.0756633 14.4822219)",,
363818117,2,secondary,False,True,28.4,"LINESTRING (-17.0756994 14.482171, -17.0757204 14.4819164)",,
363818117,2,secondary,False,False,50.376000000000005,"LINESTRING (-17.0756994 14.482171, -17.0756769 14.4823784, -17.0756455 14.482621)",,
296573373,,residential,False,False,23.419,"LINESTRING (-17.0754957 14.4837068, -17.0757119 14.4836836)",,
363818117,2,secondary,False,False,12.547,"LINESTRING (-17.0754957 14.4837068, -17.0754824 14.4838189)",,
363818117,2,secondary,False,True,58.532,"LINESTRING (-17.0754957 14.4837068, -17.0755689 14.4831852)",,
177915884,,unclassified,False,False,58.955,"LINESTRING (-17.0740102 14.4837095, -17.0744197 14.4833575)",,
296577268,,residential,False,False,59.573,"LINESTRING (-17.0740102 14.4837095, -17.0742415 14.4841962)",,
296577268,,residential,False,True,58.485,"LINESTRING (-17.0740102 14.4837095, -17.0737916 14.483228)",,
177915884,,unclassified,False,True,58.525,"LINESTRING (-17.0740102 14.4837095, -17.073804 14.4839111, -17.0737021 14.4839994, -17.0736099 14.484064)",,
296577293,,residential,False,True,61.67,"LINESTRING (-17.0736099 14.484064, -17.0734055 14.4835459)",,
296577294,,residential,False,False,59.916,"LINESTRING (-17.0736099 14.484064, -17.0738305 14.4845587)",,
177915884,,unclassified,False,False,58.525,"LINESTRING (-17.0736099 14.484064, -17.0737021 14.4839994, -17.073804 14.4839111, -17.0740102 14.4837095)",,
177915884,,unclassified,False,True,70.95200000000001,"LINESTRING (-17.0736099 14.484064, -17.0735009 14.4841189, -17.0733051 14.4841806, -17.0730204 14.4842298, -17.0729795 14.4842334)",,
296577302,,unclassified,False,True,66.064,"LINESTRING (-17.0753504 14.485301, -17.0749249 14.4857291)",,
296577280,,residential,False,False,115.841,"LINESTRING (-17.0753504 14.485301, -17.0755362 14.4851641, -17.0761341 14.4845894)",,
363818117,2,secondary,False,False,59.535,"LINESTRING (-17.0753504 14.485301, -17.0753686 14.4854073, -17.0753973 14.4855186, -17.0754268 14.4856166, -17.0754678 14.4857275, -17.0755048 14.4858134)",,
363818117,2,secondary,False,True,24.064,"LINESTRING (-17.0753504 14.485301, -17.0753456 14.4851979, -17.0753449 14.4850847)",,
296577270,,unclassified,False,False,12.693,"LINESTRING (-17.0778237 14.487145, -17.0777802 14.4870389)",,
363818117,2,secondary,False,True,52.389,"LINESTRING (-17.0778237 14.487145, -17.0773577 14.4870093)",,
363818117,2,secondary,False,False,141.728,"LINESTRING (-17.0778237 14.487145, -17.0781365 14.4872352, -17.0784485 14.4873379, -17.0787542 14.4874614, -17.0790524 14.4875966)",,
177923920,,residential,False,False,179.59199999999998,"LINESTRING (-17.0789266 14.4863357, -17.0793982 14.4874807, -17.0794997 14.4877273, -17.0795527 14.4878324)",,
296577295,,residential,False,False,40.608999999999995,"LINESTRING (-17.0789266 14.4863357, -17.0788392 14.4863542, -17.07875 14.4863795, -17.0785682 14.4864472)",,
296577295,,residential,False,True,55.265,"LINESTRING (-17.0789266 14.4863357, -17.0791624 14.4862633, -17.0794159 14.4861854)",,
363818117,2,secondary,False,True,56.126,"LINESTRING (-17.0795527 14.4878324, -17.079084 14.4876114)",,
177923920,,residential,False,False,111.413,"LINESTRING (-17.0795527 14.4878324, -17.0796163 14.4879682, -17.079666 14.4880883, -17.0797639 14.488335, -17.0799258 14.4887666)",,
177923920,,residential,False,True,179.59199999999998,"LINESTRING (-17.0795527 14.4878324, -17.0794997 14.4877273, -17.0793982 14.4874807, -17.0789266 14.4863357)",,
296577267,,residential,False,True,44.139,"LINESTRING (-17.0757341 14.4814403, -17.0754262 14.4817024)",,
363818117,2,secondary,False,False,52.989,"LINESTRING (-17.0757341 14.4814403, -17.0757372 14.4815816, -17.0757319 14.4817229, -17.0757204 14.4819164)",,
221314296,2,unclassified,False,False,79.31400000000001,"LINESTRING (-17.0750944 14.4892435, -17.0748943 14.4893919, -17.0747401 14.4894958, -17.0744865 14.4896451)",Piste des aigrettes,
221314296,2,unclassified,False,True,47.446,"LINESTRING (-17.0750944 14.4892435, -17.075436 14.4890296, -17.0754642 14.4890114)",Piste des aigrettes,
639756941,,residential,False,False,73.66,"LINESTRING (-17.0750944 14.4892435, -17.0747322 14.4888236, -17.0746587 14.4887328)",,
221314296,2,unclassified,False,False,160.83,"LINESTRING (-17.0744865 14.4896451, -17.0741486 14.4897801, -17.0737678 14.4899035, -17.0733869 14.4900086, -17.073069 14.4900969)",Piste des aigrettes,
221314296,2,unclassified,False,True,79.314,"LINESTRING (-17.0744865 14.4896451, -17.0747401 14.4894958, -17.0748943 14.4893919, -17.0750944 14.4892435)",Piste des aigrettes,
"[639773233, 546653308]",,residential,False,False,131.706,"LINESTRING (-17.0744865 14.4896451, -17.0743002 14.4893023, -17.0742439 14.4891985, -17.0742197 14.4891582, -17.0742063 14.4891326, -17.074203 14.4891196, -17.0742036 14.4891072, -17.074212 14.4890952, -17.0746587 14.4887328)",,
363818117,2,secondary,False,False,52.389,"LINESTRING (-17.0773577 14.4870093, -17.0778237 14.487145)",,
363818117,2,secondary,False,True,25.0,"LINESTRING (-17.0773577 14.4870093, -17.0771355 14.486944)",,
221314296,2,unclassified,False,False,64.136,"LINESTRING (-17.0773577 14.4870093, -17.0771744 14.4875133, -17.0771573 14.4875524)",Piste des aigrettes,
221314296,2,unclassified,False,True,160.83,"LINESTRING (-17.073069 14.4900969, -17.0733869 14.4900086, -17.0737678 14.4899035, -17.0741486 14.4897801, -17.0744865 14.4896451)",Piste des aigrettes,
639756945,,residential,False,True,70.811,"LINESTRING (-17.073069 14.4900969, -17.073057 14.4899074, -17.0730396 14.489588, -17.0730278 14.4894614)",,
232166624,,unclassified,False,True,61.87,"LINESTRING (-17.0758366 14.4870293, -17.0760902 14.48653)",,
232166624,,unclassified,False,False,69.162,"LINESTRING (-17.0758366 14.4870293, -17.0757888 14.4872014, -17.0757742 14.4873106, -17.0757742 14.4874041, -17.0757861 14.4874806, -17.0758062 14.4875377, -17.0758443 14.4876333)",,
296577298,,residential,False,False,34.058,"LINESTRING (-17.0758366 14.4870293, -17.0757428 14.4870872, -17.0755773 14.4872045)",,
639729522,,residential,False,True,153.62400000000002,"LINESTRING (-17.0758366 14.4870293, -17.0766217 14.4873423, -17.0771573 14.4875524)",,
232166624,,unclassified,False,False,61.87,"LINESTRING (-17.0760902 14.48653, -17.0758366 14.4870293)",,
363818117,2,secondary,False,False,24.414,"LINESTRING (-17.0760902 14.48653, -17.0761668 14.4865847, -17.0762821 14.4866461)",,
363818117,2,secondary,False,True,41.809,"LINESTRING (-17.0760902 14.48653, -17.0759793 14.4864386, -17.0758782 14.486342, -17.075803 14.4862772)",,
232166624,,unclassified,False,True,38.052,"LINESTRING (-17.0764742 14.4897283, -17.0763996 14.4893938)",,
546653299,,residential,False,False,67.30600000000001,"LINESTRING (-17.0764742 14.4897283, -17.076733 14.4895211, -17.0769567 14.4893434)",,
363818117,2,secondary,False,True,3.883,"LINESTRING (-17.075521 14.4858446, -17.0755048 14.4858134)",,
639756952,,residential,False,False,58.058,"LINESTRING (-17.075521 14.4858446, -17.0751366 14.4862108)",,
363818117,2,secondary,False,False,56.903999999999996,"LINESTRING (-17.075521 14.4858446, -17.0756159 14.486001, -17.0757115 14.4861475, -17.075803 14.4862772)",,
296573373,,residential,False,True,96.941,"LINESTRING (-17.0779527 14.4826121, -17.07761 14.4827503, -17.0771195 14.4829426)",,
296577284,,residential,False,False,34.134,"LINESTRING (-17.0771195 14.4829426, -17.0769857 14.4826643)",,
296577284,,residential,False,True,63.522,"LINESTRING (-17.0771195 14.4829426, -17.0773705 14.4834596)",,
296573373,,residential,False,False,96.941,"LINESTRING (-17.0771195 14.4829426, -17.07761 14.4827503, -17.0779527 14.4826121)",,
296573373,,residential,False,True,64.292,"LINESTRING (-17.0771195 14.4829426, -17.0770971 14.4829885, -17.0770696 14.4830223, -17.0768905 14.4831989, -17.0767873 14.4832852, -17.0766979 14.4833444)",,
296573373,,residential,False,True,48.702,"LINESTRING (-17.0766979 14.4833444, -17.0762752 14.4835004)",,
296573373,,residential,False,False,64.292,"LINESTRING (-17.0766979 14.4833444, -17.0767873 14.4832852, -17.0768905 14.4831989, -17.0770696 14.4830223, -17.0770971 14.4829885, -17.0771195 14.4829426)",,
639723652,,residential,False,True,59.937,"LINESTRING (-17.0766979 14.4833444, -17.0768201 14.4836001, -17.0769341 14.4838325)",,
296573373,,residential,False,False,22.623,"LINESTRING (-17.0760782 14.4835712, -17.0762752 14.4835004)",,
296573373,,residential,False,True,41.369,"LINESTRING (-17.0760782 14.4835712, -17.0757119 14.4836836)",,
296577270,,unclassified,False,False,95.983,"LINESTRING (-17.0760782 14.4835712, -17.0760416 14.4835488, -17.0760061 14.483519, -17.0759645 14.4834514, -17.0756179 14.4828404)",,
296577270,,unclassified,False,True,83.043,"LINESTRING (-17.0760782 14.4835712, -17.0762106 14.4837072, -17.0763461 14.4838585, -17.0765986 14.4841223)",,
296573373,,residential,False,False,41.369,"LINESTRING (-17.0757119 14.4836836, -17.0760782 14.4835712)",,
296573373,,residential,False,True,23.419,"LINESTRING (-17.0757119 14.4836836, -17.0754957 14.4837068)",,
296577292,,residential,False,False,50.47,"LINESTRING (-17.0757119 14.4836836, -17.0759036 14.4840978)",,
296577287,,residential,False,False,61.006,"LINESTRING (-17.0747956 14.4815987, -17.0750214 14.4821019)",,
296577555,,unclassified,False,True,59.685,"LINESTRING (-17.0747956 14.4815987, -17.0752034 14.4812351)",,40
296577555,,unclassified,False,False,68.18299999999999,"LINESTRING (-17.0747956 14.4815987, -17.0747361 14.4816439, -17.07471 14.4816566, -17.074691 14.4816617, -17.07467 14.4816589, -17.0746376 14.4816471, -17.0743018 14.481437, -17.0742573 14.4814089)",,40
296577289,,residential,False,True,128.349,"LINESTRING (-17.0777457 14.4815309, -17.0772158 14.4817089, -17.0769771 14.4817717, -17.076599 14.4818361)",,
296577284,,residential,False,True,101.065,"LINESTRING (-17.076599 14.4818361, -17.0769857 14.4826643)",,
