osmid,highway,oneway,reversed,length,geometry,width,name,maxspeed
37163971,residential,False,True,107.57000000000002,"LINESTRING (35.0869287 31.4451753, 35.0870852 31.4451164, 35.0871314 31.4450997, 35.0871885 31.4450789, 35.0872425 31.4450735, 35.0873762 31.4450603, 35.0875639 31.4450632, 35.087664 31.4450687, 35.0877109 31.4450848, 35.0877671 31.4451626, 35.0878109 31.4452351, 35.0879046 31.4452995)",,,
392511117,residential,False,False,192.68100000000004,"LINESTRING (35.0869287 31.4451753, 35.0870506 31.4451979, 35.0870749 31.4452912, 35.0870344 31.4455228, 35.0869331 31.4457578, 35.0868764 31.4460066, 35.0867994 31.4462589, 35.0867548 31.446411, 35.0867832 31.4465527, 35.0868521 31.4466011, 35.0869047 31.446608, 35.0870327 31.4466213)",,,
392511122,residential,False,False,151.298,"LINESTRING (35.0869287 31.4451753, 35.0867879 31.4452475, 35.0866345 31.4453171, 35.0864936 31.4453975, 35.0863152 31.4454965, 35.0862056 31.4455688, 35.085913 31.4457256, 35.0856084 31.445934)",3,,
37163508,residential,False,True,171.65599999999998,"LINESTRING (35.0921761 31.4479018, 35.0920359 31.447974, 35.0919087 31.4480465, 35.091733 31.4481243, 35.0915573 31.4481812, 35.0913695 31.4482641, 35.0912242 31.4483003, 35.0910607 31.4482742, 35.0908913 31.4482117, 35.0907219 31.448098, 35.09059 31.4479965)",,,
392507098,residential,False,False,106.45500000000001,"LINESTRING (35.0921761 31.4479018, 35.0925801 31.4479069, 35.0928918 31.4479127, 35.093075 31.4479607, 35.0932598 31.448054)",,,
392507101,residential,False,True,113.67599999999999,"LINESTRING (35.0921761 31.4479018, 35.0920605 31.4478088, 35.0918919 31.4475405, 35.0917649 31.4474439, 35.0913602 31.4473832, 35.0912658 31.4473513)",,,
37163364,residential,False,True,207.71800000000002,"LINESTRING (35.0951027 31.4460105, 35.0950114 31.4456717, 35.0949641 31.4453475, 35.0948911 31.4452493, 35.094822 31.4451132, 35.0948142 31.4451015, 35.0947997 31.4450702, 35.0947923 31.4450365, 35.0947915 31.4450269, 35.0947891 31.444971, 35.0947855 31.444948, 35.0947745 31.444919, 35.0947569 31.4448934, 35.0947416 31.4448788, 35.0945803 31.4447423, 35.0942829 31.4445179, 35.0942621 31.444499, 35.0942444 31.4444734, 35.0942333 31.4444442, 35.094232 31.4444382, 35.0942018 31.4443905)",,,
37163918,tertiary,False,False,49.156,"LINESTRING (35.0951027 31.4460105, 35.094934 31.4461524, 35.0947642 31.4463437)",,شارع السلام,40
37155303,residential,False,False,21.838,"LINESTRING (35.0895237 31.4458857, 35.089548 31.4456904)",3,,
37155303,residential,False,True,30.192,"LINESTRING (35.0895237 31.4458857, 35.0895216 31.4460481, 35.0895297 31.446157)",3,,
37160506,residential,False,True,46.9,"LINESTRING (35.0895237 31.4458857, 35.0893374 31.4459028, 35.0891692 31.44593, 35.089037 31.4459566)",,,
37160000,residential,False,False,24.12,"LINESTRING (35.0882334 31.4416241, 35.0883499 31.4414313)",,Eastern Musalla,
37160000,residential,False,True,29.126,"LINESTRING (35.0882334 31.4416241, 35.0879848 31.4417778)",,Eastern Musalla,
37155665,residential,False,True,104.854,"LINESTRING (35.0882334 31.4416241, 35.0882152 31.4418414, 35.0882279 31.4419773, 35.088296 31.4421452, 35.0883784 31.4422504, 35.0885608 31.4423788, 35.0886414 31.442425)",3,,
37161894,residential,False,True,78.812,"LINESTRING (35.090479 31.4433692, 35.0902687 31.4433153, 35.0902377 31.4431881, 35.0902014 31.4431533, 35.0900528 31.4431259, 35.0898007 31.4431335)",,,
37158896,residential,False,True,245.56899999999996,"LINESTRING (35.0899539 31.4467544, 35.0902128 31.4466807, 35.0904809 31.4465563, 35.090749 31.4464281, 35.090899 31.4463115, 35.0910581 31.4461286, 35.0912947 31.4457823, 35.0915201 31.4455041, 35.0917236 31.4452435)",,,
37160246,residential,False,False,61.245999999999995,"LINESTRING (35.0899539 31.4467544, 35.0902261 31.4469727, 35.0903441 31.4470545, 35.090453 31.4470975)",,,
37160854,residential,False,True,78.65199999999999,"LINESTRING (35.0899539 31.4467544, 35.0898224 31.4466375, 35.0897336 31.4464833, 35.0896419 31.4462813, 35.0895297 31.446157)",,,
173514608,secondary,False,True,88.516,"LINESTRING (35.0872267 31.44846, 35.0881593 31.4484863)",,شارع رئيسي,50
37159041,residential,False,False,177.082,"LINESTRING (35.0872267 31.44846, 35.0868321 31.4488108, 35.086545 31.4490331, 35.0863294 31.4490535, 35.0858787 31.4495017)",,,
37160403,residential,False,True,77.66300000000001,"LINESTRING (35.088575 31.4491178, 35.0884248 31.4489858, 35.0884005 31.4488321, 35.0885173 31.4484868)",3,,
392504741,residential,False,True,72.588,"LINESTRING (35.088575 31.4491178, 35.0886913 31.4490596, 35.0888412 31.4488522, 35.0889647 31.4485776)",,,
37158012,residential,False,True,34.894,"LINESTRING (35.0940656 31.444682, 35.0942018 31.4443905)",,,
37160000,residential,False,False,29.126,"LINESTRING (35.0879848 31.4417778, 35.0882334 31.4416241)",,Eastern Musalla,
37160000,residential,False,True,141.04,"LINESTRING (35.0879848 31.4417778, 35.0878776 31.441897, 35.0877689 31.4421728, 35.0876371 31.4427941, 35.0875999 31.4429873)",,Eastern Musalla,
37161376,residential,False,False,145.106,"LINESTRING (35.0879848 31.4417778, 35.0877323 31.4415329, 35.0873746 31.4412423, 35.0867959 31.4409836)",3,Western Musalla,
37153445,residential,False,True,14.528,"LINESTRING (35.0879772 31.4475554, 35.087938 31.4474291)",3,,
37153445,residential,False,False,100.95,"LINESTRING (35.0879772 31.4475554, 35.0881167 31.4479339, 35.0885072 31.4483215)",3,,
37160944,residential,False,False,199.66899999999998,"LINESTRING (35.0879772 31.4475554, 35.0877076 31.447496, 35.0873761 31.4474957, 35.0869855 31.4475226, 35.0867695 31.4475441, 35.0866471 31.4475232, 35.0864906 31.4474832, 35.0862499 31.4474635, 35.0860547 31.4474439, 35.0858957 31.4474437)",,,
37156575,residential,False,True,280.77899999999994,"LINESTRING (35.0875999 31.4429873, 35.086928 31.4429124, 35.0868969 31.4428319, 35.0868646 31.4427302, 35.0868393 31.4426265, 35.0868212 31.4425213, 35.0868131 31.4424509, 35.0868153 31.4423867, 35.0868297 31.4420826, 35.086834 31.4420127, 35.0868334 31.4420077, 35.0868261 31.441926, 35.0868261 31.441844, 35.0868326 31.4417685, 35.0868505 31.4416806, 35.0868614 31.4415906, 35.086865 31.4415001, 35.086864 31.4414527, 35.0868553 31.4413485, 35.0868372 31.441207, 35.0868118 31.4410667, 35.0867959 31.4409836)",,,
37160000,residential,False,False,141.04,"LINESTRING (35.0875999 31.4429873, 35.0876371 31.4427941, 35.0877689 31.4421728, 35.0878776 31.441897, 35.0879848 31.4417778)",,Eastern Musalla,
37160000,residential,False,True,94.449,"LINESTRING (35.0875999 31.4429873, 35.0875024 31.4433952, 35.0874615 31.4438269)",,Eastern Musalla,
37158313,secondary,False,True,57.022,"LINESTRING (35.0848418 31.4462791, 35.0850991 31.446278, 35.0854402 31.4462414)",3,Beit Al Rysan,
37154663,secondary,False,False,44.968,"LINESTRING (35.0896124 31.4496654, 35.0894784 31.4495176, 35.089367 31.4493219)",,Main,50
37156903,tertiary,False,False,65.949,"LINESTRING (35.0898007 31.4431335, 35.0897524 31.4429613, 35.0896928 31.4427625, 35.0897977 31.4425716)",3,Wadi Al-baqeh,
37156903,tertiary,False,True,42.46,"LINESTRING (35.0898007 31.4431335, 35.0896034 31.4432209, 35.0893962 31.4432963)",3,Wadi Al-baqeh,
37161894,residential,False,False,78.812,"LINESTRING (35.0898007 31.4431335, 35.0900528 31.4431259, 35.0902014 31.4431533, 35.0902377 31.4431881, 35.0902687 31.4433153, 35.090479 31.4433692)",,,
37163540,tertiary,False,True,202.99200000000005,"LINESTRING (35.0898007 31.4431335, 35.0899321 31.44348, 35.0899395 31.4435096, 35.0899544 31.4435628, 35.0899829 31.4436422, 35.0900181 31.4437188, 35.0900223 31.4437269, 35.0900392 31.4437615, 35.0900645 31.4438263, 35.0900828 31.4438935, 35.0900939 31.4439622, 35.0900962 31.4439893, 35.0900915 31.444319, 35.0901175 31.4444914, 35.0901305 31.444554, 35.090152 31.4446236, 35.0901803 31.4446906, 35.0902151 31.4447545, 35.0902264 31.4447725, 35.0902364 31.4447889, 35.0902545 31.444829, 35.0902656 31.4448716, 35.0902687 31.4448961)",,,
37160246,residential,False,True,61.245999999999995,"LINESTRING (35.090453 31.4470975, 35.0903441 31.4470545, 35.0902261 31.4469727, 35.0899539 31.4467544)",,,
37162490,residential,False,True,138.452,"LINESTRING (35.0894053 31.4414081, 35.0892767 31.4415131, 35.0892134 31.4415625, 35.0890996 31.4416511, 35.0890852 31.4416618, 35.0889717 31.4417469, 35.08896 31.4417558, 35.0889517 31.4417623, 35.0889192 31.4417935, 35.0888922 31.4418295, 35.0888821 31.4418469, 35.0888803 31.4418502, 35.0888372 31.4419375, 35.0888093 31.4419965, 35.0887801 31.442056, 35.0887484 31.442126, 35.088723 31.4421954, 35.0887114 31.4422369, 35.0886984 31.442321, 35.0886414 31.442425)",3,Al-Jarfan,
392516335,residential,False,True,100.91099999999999,"LINESTRING (35.0894053 31.4414081, 35.088974 31.4414004, 35.0888201 31.4414281, 35.0886743 31.4414557, 35.0883499 31.4414313)",,,
37155993,residential,False,True,226.41699999999994,"LINESTRING (35.0933397 31.4482869, 35.0934886 31.448414, 35.0936146 31.4484751, 35.093692 31.4485118, 35.0937264 31.4485875, 35.0937779 31.4487048, 35.0938839 31.4488026, 35.0939784 31.4488417, 35.0940838 31.4488359, 35.0941198 31.4488241, 35.0941639 31.4488167, 35.0942085 31.4488167, 35.0942209 31.448818, 35.0942723 31.4488206, 35.0943833 31.4488316, 35.0944932 31.4488497, 35.0946018 31.448875, 35.094643 31.4488866, 35.0946552 31.4488911, 35.0947099 31.4489157, 35.0947612 31.4489467, 35.0948084 31.4489837, 35.0948508 31.4490261, 35.0948749 31.4490555, 35.094887 31.4490745, 35.094928 31.4491297, 35.0949747 31.4491802, 35.094983 31.4491882, 35.0949944 31.449199, 35.095063 31.4492702, 35.0951199 31.449338, 35.0951456 31.4493642)",,,
37164079,residential,False,False,149.456,"LINESTRING (35.0933397 31.4482869, 35.0931033 31.4484864, 35.093058 31.448514, 35.0930094 31.4485351, 35.0929584 31.4485494, 35.0929059 31.4485566, 35.0928903 31.4485574, 35.0928754 31.4485606, 35.0928405 31.4485735, 35.0927953 31.4486299, 35.0927607 31.4486934, 35.0927183 31.4487557, 35.0926516 31.4488075, 35.0925728 31.4488542, 35.0925567 31.4489112, 35.0924761 31.4489795, 35.0921919 31.4491415)",,,
37164079,residential,False,True,27.478,"LINESTRING (35.0933397 31.4482869, 35.0933296 31.4481748, 35.0932598 31.448054)",,,
37160043,residential,False,False,239.158,"LINESTRING (35.093076 31.4464549, 35.0930752 31.4462749, 35.0930788 31.4459164, 35.0930752 31.4455578, 35.0930751 31.4455515, 35.0930759 31.445547, 35.0930781 31.4455217, 35.0930759 31.4454965, 35.0930694 31.445472, 35.0930587 31.445449, 35.0930462 31.4454308, 35.0930383 31.4454241, 35.093015 31.4453983, 35.0929977 31.4453682, 35.092987 31.4453352, 35.0929834 31.445303, 35.0929816 31.4452927, 35.0929708 31.4452035, 35.0929672 31.4451137, 35.0929708 31.445024, 35.0929816 31.4449348, 35.0929996 31.4448468, 35.0930246 31.4447605, 35.0930401 31.444717, 35.0930515 31.4446949, 35.093139 31.4445155, 35.093209 31.444359)",,,
37163918,tertiary,False,False,68.519,"LINESTRING (35.093076 31.4464549, 35.0928877 31.4464231, 35.0927182 31.4464408, 35.0924594 31.4464975, 35.0923701 31.4465177)",,شارع السلام,40
37163918,tertiary,False,True,87.21000000000001,"LINESTRING (35.093076 31.4464549, 35.0935937 31.4465916, 35.0939665 31.4466417)",,شارع السلام,40
37153994,tertiary,False,True,45.595,"LINESTRING (35.0922176 31.4450849, 35.0923475 31.4449103, 35.0925335 31.4447833)",,شارع الكرمل,40
37156189,secondary,False,True,50.499,"LINESTRING (35.0922176 31.4450849, 35.0920323 31.4451569, 35.0918268 31.4451932, 35.0917236 31.4452435)",,شارع السلام,40
392508515,tertiary,False,False,162.23000000000002,"LINESTRING (35.0922176 31.4450849, 35.0922367 31.4452985, 35.0921722 31.4455425, 35.0922063 31.4459975, 35.0922807 31.4462467, 35.0923701 31.4465177)",,As-Salam,40
37158012,residential,False,False,34.894,"LINESTRING (35.0942018 31.4443905, 35.0940656 31.444682)",,,
