osmid,highway,maxspeed,oneway,reversed,length,lanes,name,geometry,width
37151345,residential,20,False,True,132.96099999999998,,,"LINESTRING (35.2560907 32.2224202, 35.2559708 32.2223081, 35.2558001 32.2220856, 35.2557654 32.2220351, 35.2557289 32.2219989, 35.2556862 32.2219679, 35.2556597 32.221953, 35.2556259 32.2219323, 35.2555946 32.2219044, 35.25557 32.2218719, 35.2555517 32.2218316, 35.25547 32.2215484, 35.2553956 32.2214103)",
331035206,residential,40,False,False,23.114,2,شارع المأمون,"LINESTRING (35.2517502 32.2201287, 35.2519957 32.2201202)",
37164344,residential,20,False,True,451.67199999999997,,شارع أبو عبيدة,"LINESTRING (35.2517502 32.2201287, 35.2518249 32.2199984, 35.2520027 32.2198238, 35.2526665 32.219649, 35.2536929 32.219509, 35.2546646 32.2193283, 35.2554515 32.2191128, 35.2560818 32.2190568, 35.2561386 32.2190449, 35.2561827 32.2190274, 35.2562374 32.2190068)",
782127023,residential,40,False,False,66.746,2,شارع الجامع الكبير,"LINESTRING (35.2614495 32.2194236, 35.2608277 32.2197127)",
782127023,residential,40,False,True,34.381,2,شارع الجامع الكبير,"LINESTRING (35.2614495 32.2194236, 35.26178 32.2192916)",
554669026,residential,20,False,True,119.461,,Omar Al-Mukhtar,"LINESTRING (35.2614495 32.2194236, 35.2615901 32.2197429, 35.2618512 32.2202728, 35.2619016 32.2204265)",
408063857,residential,,True,False,59.292,,,"LINESTRING (35.2602906 32.2237969, 35.2600127 32.2233183)",
589216603,secondary,60,True,False,51.068,2,شارع الملك فيصل,"LINESTRING (35.2602906 32.2237969, 35.260747 32.2235482)",
"[783299970, 783299971]",residential,20,False,False,144.86599999999999,,"['طلعة الجندول', 'خلف مستشفى الوطني']","LINESTRING (35.2620555 32.2241591, 35.2620161 32.2241505, 35.2619703 32.2241578, 35.2619423 32.2241744, 35.2619216 32.2242015, 35.2617541 32.2244266, 35.2617236 32.2244546, 35.2616963 32.2244709, 35.261666 32.2244829, 35.2616337 32.2244903, 35.2616004 32.2244928, 35.2615671 32.2244903, 35.2615348 32.224483, 35.2614967 32.2244667, 35.2609203 32.2240251)",3
37153018,residential,20,True,False,90.547,,,"LINESTRING (35.258368 32.2210606, 35.2587479 32.2218088)",
627705047,secondary,30,True,False,93.69,2,شارع عز المسلماني,"LINESTRING (35.258368 32.2210606, 35.2593286 32.2208381)",
37151345,residential,20,False,False,69.431,,,"LINESTRING (35.2552492 32.2207983, 35.2553956 32.2214103)",
37164466,residential,40,False,False,23.245,2,شارع الجامعة,"LINESTRING (35.2552492 32.2207983, 35.2554872 32.2207421)",
37164466,residential,40,False,True,158.331,2,شارع الجامعة,"LINESTRING (35.2552492 32.2207983, 35.2547479 32.2209475, 35.2544466 32.2210501, 35.2542942 32.2210874, 35.2541539 32.2210961, 35.2539945 32.2210844, 35.2538128 32.221064, 35.2536326 32.2210314)",
37165958,residential,20,False,True,57.246,,,"LINESTRING (35.2566477 32.2197336, 35.2572164 32.2195504)",
37165801,residential,20,False,False,84.879,,راس العين,"LINESTRING (35.2566477 32.2197336, 35.2566099 32.2197527, 35.2562386 32.2200876, 35.2559667 32.220223)",
37165801,residential,20,False,True,267.707,,راس العين,"LINESTRING (35.2566477 32.2197336, 35.2566545 32.219694, 35.2566692 32.2196469, 35.256695 32.2193893, 35.2569197 32.2187481, 35.2569718 32.2185994, 35.2571664 32.217862, 35.2574282 32.2174352)",
37164705,residential,20,False,False,3.092,,نزلة القريون,"LINESTRING (35.2590187 32.2176401, 35.2590338 32.2176648)",
37151948,residential,20,False,False,110.263,,,"LINESTRING (35.2590187 32.2176401, 35.2591158 32.2175905, 35.2592019 32.2175668, 35.2592935 32.2175455, 35.2593268 32.2175314, 35.2593267 32.2174653, 35.2593294 32.2173874, 35.2594765 32.2173685, 35.2596514 32.2173708, 35.2598902 32.2174131, 35.2599707 32.2174603)",
37164705,residential,20,False,True,73.14099999999999,,نزلة القريون,"LINESTRING (35.2590187 32.2176401, 35.2589539 32.2175529, 35.258931 32.2175175, 35.2589139 32.2174766, 35.2589053 32.2174338, 35.2589044 32.2174034, 35.25892 32.2170064)",
37152798,residential,,False,False,59.904,,,"LINESTRING (35.2604173 32.2230873, 35.260747 32.2235482)",
37152798,residential,,False,True,58.293,,,"LINESTRING (35.2604173 32.2230873, 35.2600986 32.2226377)",
37153039,residential,40,False,False,45.917,,Sufian,"LINESTRING (35.2604173 32.2230873, 35.2600127 32.2233183)",
37153039,residential,40,False,True,48.419,,Sufian,"LINESTRING (35.2604173 32.2230873, 35.2608504 32.222852)",
627705047,secondary,30,True,False,16.051,2,شارع عز المسلماني,"LINESTRING (35.2582011 32.2210906, 35.258368 32.2210606)",
782127023,residential,40,False,True,177.526,2,شارع الجامع الكبير,"LINESTRING (35.2582011 32.2210906, 35.2583552 32.2208622, 35.2586222 32.220738, 35.2586984 32.2207026, 35.2589955 32.2205652, 35.2597379 32.2202219)",
349104262,tertiary_link,,True,False,73.374,,,"LINESTRING (35.2601584 32.224886, 35.2604458 32.2245655, 35.2605116 32.2244218, 35.2605412 32.2243214)",
895999800,residential,20,True,False,97.923,2,Sharia Al-Adel,"LINESTRING (35.2587927 32.2232996, 35.2596656 32.2228198)",
895999801,tertiary,40,True,False,0.961,2,Sufyan,"LINESTRING (35.2587927 32.2232996, 35.2587861 32.223293)",
37152736,residential,20,False,False,53.806,,شارع الباشا,"LINESTRING (35.2559667 32.220223, 35.2559162 32.219741)",
37165801,residential,20,False,False,81.866,,راس العين,"LINESTRING (35.2559667 32.220223, 35.2556082 32.2203791, 35.2555708 32.2204015, 35.2555435 32.2204273, 35.2555231 32.2204574, 35.2555087 32.2205014, 35.2554872 32.2207421)",
37165801,residential,20,False,True,84.87899999999999,,راس العين,"LINESTRING (35.2559667 32.220223, 35.2562386 32.2200876, 35.2566099 32.2197527, 35.2566477 32.2197336)",
528663087,residential,,False,False,78.612,,,"LINESTRING (35.2604385 32.219198, 35.2598384 32.218706)",
37153239,residential,20,False,False,68.371,,,"LINESTRING (35.2604385 32.219198, 35.2605647 32.2194277, 35.2608277 32.2197127)",
37165309,residential,20,False,False,92.487,,شارع خالد بن الوليد,"LINESTRING (35.2604385 32.219198, 35.2607897 32.2190101, 35.2613178 32.2188341)",
37165309,residential,20,False,True,117.385,,شارع خالد بن الوليد,"LINESTRING (35.2604385 32.219198, 35.2601157 32.2193707, 35.259941 32.2194447, 35.2593414 32.2196986)",
528663088,residential,,False,False,48.149,,,"LINESTRING (35.2587992 32.2190407, 35.2585833 32.2186481)",
37164433,residential,20,False,False,88.38900000000001,,,"LINESTRING (35.2587992 32.2190407, 35.2590079 32.2193466, 35.2592778 32.2197247)",
37165958,residential,20,False,False,159.32,,,"LINESTRING (35.2587992 32.2190407, 35.2586279 32.2190959, 35.2577389 32.2193822, 35.2572164 32.2195504)",
37165958,residential,20,False,True,104.605,,,"LINESTRING (35.2587992 32.2190407, 35.2595852 32.2187876, 35.2598384 32.218706)",
37152939,residential,20,False,False,60.049,,,"LINESTRING (35.2600127 32.2233183, 35.2596877 32.2228535)",
37153039,residential,40,False,False,88.663,,Sufian,"LINESTRING (35.2600127 32.2233183, 35.2592251 32.2237563)",
37153039,residential,40,False,True,45.917,,Sufian,"LINESTRING (35.2600127 32.2233183, 35.2604173 32.2230873)",
267968689,residential,20,False,False,75.158,,,"LINESTRING (35.2578135 32.2233363, 35.2584829 32.2229673)",
267968691,residential,20,False,False,50.057,,,"LINESTRING (35.2578135 32.2233363, 35.2581095 32.2237104)",
267968691,residential,20,False,True,34.078,,,"LINESTRING (35.2578135 32.2233363, 35.2575674 32.2231114)",
37165986,residential,40,False,False,58.189,2,Prince Mohammad,"LINESTRING (35.2535451 32.2245119, 35.2538608 32.2247744, 35.2539863 32.2248787)",
37165986,residential,40,False,True,61.84,2,Prince Mohammad,"LINESTRING (35.2535451 32.2245119, 35.2534754 32.2244539, 35.2534112 32.2244006, 35.2530541 32.2241425)",
782127023,residential,40,False,False,34.381,2,شارع الجامع الكبير,"LINESTRING (35.26178 32.2192916, 35.2614495 32.2194236)",
782127023,residential,40,False,True,19.588,2,شارع الجامع الكبير,"LINESTRING (35.26178 32.2192916, 35.2619703 32.2192201)",
37152736,residential,20,False,False,117.714,,شارع الباشا,"LINESTRING (35.2562374 32.2190068, 35.256281 32.2189388, 35.2563089 32.2189049, 35.2563308 32.218864, 35.256586 32.218205, 35.2566074 32.2181779, 35.2566285 32.2181395, 35.2566413 32.2180985, 35.2566457 32.2180563, 35.2566411 32.2180146)",
37152736,residential,20,False,True,87.087,,شارع الباشا,"LINESTRING (35.2562374 32.2190068, 35.2562333 32.2190145, 35.256212 32.2190499, 35.2560848 32.2193503, 35.2559162 32.219741)",
37164344,residential,20,False,False,451.67199999999997,,شارع أبو عبيدة,"LINESTRING (35.2562374 32.2190068, 35.2561827 32.2190274, 35.2561386 32.2190449, 35.2560818 32.2190568, 35.2554515 32.2191128, 35.2546646 32.2193283, 35.2536929 32.219509, 35.2526665 32.219649, 35.2520027 32.2198238, 35.2518249 32.2199984, 35.2517502 32.2201287)",
554669025,residential,20,True,False,58.99,,المركز التجاري,"LINESTRING (35.2614231 32.2208027, 35.2620492 32.220773)",
37164249,residential,20,False,True,142.609,,,"LINESTRING (35.2614231 32.2208027, 35.2613476 32.2205052, 35.2613345 32.2204781, 35.2613116 32.2204536, 35.2612716 32.2204298, 35.2612268 32.2204191, 35.261154 32.2204161, 35.2611217 32.2204067, 35.2610918 32.2203813, 35.261081 32.2203431, 35.2610824 32.2203001, 35.2610284 32.2200976, 35.2608277 32.2197127)",
37151895,residential,,False,True,118.81799999999998,,شارع ابن خلدون,"LINESTRING (35.2524742 32.2234725, 35.2527608 32.223468, 35.2528223 32.2234735, 35.2528707 32.2234861, 35.2529159 32.2235054, 35.2529567 32.223531, 35.2529917 32.2235621, 35.2530201 32.2235977, 35.2530409 32.2236369, 35.2530537 32.2236785, 35.2530578 32.2237284, 35.252973 32.2241455)",3
37164802,residential,,False,False,134.036,,,"LINESTRING (35.2524742 32.2234725, 35.2525378 32.2224866, 35.2525523 32.2222689)",3
37152736,residential,20,False,False,100.559,,شارع الباشا,"LINESTRING (35.2566411 32.2180146, 35.2567851 32.2178336, 35.2568825 32.2177471, 35.2569841 32.2176534, 35.2571196 32.2175526, 35.2572678 32.2174877, 35.2573856 32.2174528, 35.2574282 32.2174352)",
37152736,residential,20,False,True,117.714,,شارع الباشا,"LINESTRING (35.2566411 32.2180146, 35.2566457 32.2180563, 35.2566413 32.2180985, 35.2566285 32.2181395, 35.2566074 32.2181779, 35.256586 32.218205, 35.2563308 32.218864, 35.2563089 32.2189049, 35.256281 32.2189388, 35.2562374 32.2190068)",
37152341,residential,20,False,True,55.906,,,"LINESTRING (35.2546137 32.2240375, 35.2549681 32.2244411)",
37165619,residential,20,True,False,113.799,,شارع فلسطين,"LINESTRING (35.2546137 32.2240375, 35.2541133 32.2242989, 35.2536976 32.2244605, 35.2535451 32.2245119)",
37153039,residential,40,False,False,48.419,,Sufian,"LINESTRING (35.2608504 32.222852, 35.2604173 32.2230873)",
37164801,residential,20,False,False,60.157,,,"LINESTRING (35.2608504 32.222852, 35.2611646 32.2233232)",
37164801,residential,20,False,True,57.812,,,"LINESTRING (35.2608504 32.222852, 35.2607599 32.2227193, 35.2605432 32.2224017)",
37165693,residential,20,False,False,157.93699999999998,,شارع النجاح القديم,"LINESTRING (35.253903 32.2220592, 35.254973 32.2215861, 35.255072 32.2215395, 35.2551741 32.2214941, 35.2552621 32.2214666, 35.2553956 32.2214103)",3
37165693,residential,20,False,True,137.68900000000002,,شارع النجاح القديم,"LINESTRING (35.253903 32.2220592, 35.2533281 32.222315, 35.2532732 32.2223392, 35.2531586 32.2223647, 35.2530403 32.2223611, 35.2529828 32.2223483, 35.2528137 32.2222756, 35.2527575 32.2222609, 35.2526405 32.2222535, 35.2525523 32.2222689)",3
37166020,residential,,False,True,94.198,,,"LINESTRING (35.253903 32.2220592, 35.2537346 32.2217168, 35.2536798 32.2215203, 35.2536006 32.221329, 35.2535365 32.2212821)",3
37164466,residential,40,False,True,75.16499999999999,2,شارع الجامعة,"LINESTRING (35.2572006 32.2214176, 35.2570552 32.2212875, 35.2569181 32.2211516, 35.2566657 32.2209156)",
37164466,residential,40,False,False,75.16499999999999,2,شارع الجامعة,"LINESTRING (35.2566657 32.2209156, 35.2569181 32.2211516, 35.2570552 32.2212875, 35.2572006 32.2214176)",
37164466,residential,40,False,True,117.99000000000001,2,شارع الجامعة,"LINESTRING (35.2566657 32.2209156, 35.2563395 32.2207317, 35.2561807 32.2206983, 35.2560294 32.2206902, 35.2558527 32.2206933, 35.255704 32.2207071, 35.2554872 32.2207421)",
37165309,residential,20,False,False,279.21,,شارع خالد بن الوليد,"LINESTRING (35.2566657 32.2209156, 35.2581435 32.2202119, 35.2582583 32.2201572, 35.2585482 32.2200345, 35.2592778 32.2197247)",
37165693,residential,20,False,True,131.546,,شارع النجاح القديم,"LINESTRING (35.2566657 32.2209156, 35.2561727 32.2211163, 35.2553956 32.2214103)",3
37152939,residential,20,False,True,42.598,,,"LINESTRING (35.2591846 32.2221633, 35.2594232 32.2224889)",
917579037,living_street,,False,False,56.933,,,"LINESTRING (35.2591846 32.2221633, 35.2587479 32.2218088)",
37153251,residential,20,False,False,46.031,,,"LINESTRING (35.2591846 32.2221633, 35.2592271 32.2221385, 35.2596044 32.2219508)",
37153251,residential,20,False,True,110.575,,,"LINESTRING (35.2591846 32.2221633, 35.2585025 32.222493, 35.2581663 32.22266)",
37164565,residential,20,False,False,69.117,,,"LINESTRING (35.2597379 32.2202219, 35.2593414 32.2196986)",
37151177,residential,20,False,True,112.565,,,"LINESTRING (35.2597379 32.2202219, 35.2598238 32.2203347, 35.2600498 32.2206313, 35.2603465 32.2210927)",
782127023,residential,40,False,False,177.526,2,شارع الجامع الكبير,"LINESTRING (35.2597379 32.2202219, 35.2589955 32.2205652, 35.2586984 32.2207026, 35.2586222 32.220738, 35.2583552 32.2208622, 35.2582011 32.2210906)",
782127023,residential,40,False,True,59.289,2,شارع الجامع الكبير,"LINESTRING (35.2597379 32.2202219, 35.2600579 32.2200706, 35.260289 32.2199632)",
267968688,tertiary,40,True,False,102.915,2,شارع سفيان,"LINESTRING (35.2578269 32.2222881, 35.257261 32.221496)",
37165619,residential,20,True,False,156.792,,شارع فلسطين,"LINESTRING (35.2578269 32.2222881, 35.2576951 32.2223544, 35.2572275 32.222635, 35.2569869 32.2227793, 35.2564619 32.2230966)",
37151102,residential,40,False,False,29.679,2,شارع الرازي,"LINESTRING (35.2535365 32.2212821, 35.2535724 32.2212366, 35.2535933 32.2211948, 35.2536046 32.2211578, 35.2536326 32.2210314)",
37166020,residential,,False,False,94.19800000000001,,,"LINESTRING (35.2535365 32.2212821, 35.2536006 32.221329, 35.2536798 32.2215203, 35.2537346 32.2217168, 35.253903 32.2220592)",3
37164270,residential,20,False,True,5.83,,,"LINESTRING (35.2574073 32.2240943, 35.2574397 32.224139)",
556274130,residential,20,True,False,78.648,,Sharia Al-Adel,"LINESTRING (35.2574073 32.2240943, 35.2581095 32.2237104)",
37164270,residential,20,False,False,49.150000000000006,,,"LINESTRING (35.2574073 32.2240943, 35.2571564 32.2237851, 35.2571121 32.2237296)",
37164801,residential,20,False,False,44.809,,,"LINESTRING (35.2597935 32.2212669, 35.2600275 32.2216179)",
37165619,residential,20,True,False,43.712,,شارع فلسطين,"LINESTRING (35.2597935 32.2212669, 35.2593973 32.2214723)",
37153024,residential,20,False,True,79.541,,,"LINESTRING (35.2588461 32.2181958, 35.2589028 32.2181566, 35.2588498 32.2180587, 35.2587607 32.2178942, 35.2587501 32.217858, 35.2587501 32.2178309, 35.2587571 32.2178037, 35.2588919 32.2177282, 35.2590338 32.2176648)",
37165309,residential,20,False,False,35.958,,شارع خالد بن الوليد,"LINESTRING (35.2613178 32.2188341, 35.2614054 32.2187829, 35.2616513 32.2186773)",
37165309,residential,20,False,True,92.487,,شارع خالد بن الوليد,"LINESTRING (35.2613178 32.2188341, 35.2607897 32.2190101, 35.2604385 32.219198)",
37165958,residential,20,False,False,142.38400000000001,,,"LINESTRING (35.2613178 32.2188341, 35.2608796 32.2186943, 35.2603595 32.2187178, 35.2599584 32.2186914, 35.2599243 32.218691, 35.2598749 32.2186967, 35.2598384 32.218706)",
554669026,residential,20,False,False,119.46100000000001,,Omar Al-Mukhtar,"LINESTRING (35.2619016 32.2204265, 35.2618512 32.2202728, 35.2615901 32.2197429, 35.2614495 32.2194236)",
554669026,residential,20,False,True,41.296,,Omar Al-Mukhtar,"LINESTRING (35.2619016 32.2204265, 35.2619888 32.2206924, 35.2620492 32.220773)",
37164466,residential,40,False,True,23.245,2,شارع الجامعة,"LINESTRING (35.2554872 32.2207421, 35.2552492 32.2207983)",
37164466,residential,40,False,False,117.99,2,شارع الجامعة,"LINESTRING (35.2554872 32.2207421, 35.255704 32.2207071, 35.2558527 32.2206933, 35.2560294 32.2206902, 35.2561807 32.2206983, 35.2563395 32.2207317, 35.2566657 32.2209156)",
37165801,residential,20,False,True,81.866,,راس العين,"LINESTRING (35.2554872 32.2207421, 35.2555087 32.2205014, 35.2555231 32.2204574, 35.2555435 32.2204273, 35.2555708 32.2204015, 35.2556082 32.2203791, 35.2559667 32.220223)",
37152736,residential,20,False,True,322.849,,شارع الباشا,"LINESTRING (35.2622149 32.216724, 35.2615384 32.2169454, 35.2604661 32.2172285, 35.2603485 32.2172593, 35.2599016 32.2171627, 35.25892 32.2170064)",
37165619,residential,20,True,False,101.718,,شارع فلسطين,"LINESTRING (35.2587479 32.2218088, 35.2578269 32.2222881)",
917579037,living_street,,False,True,56.933,,,"LINESTRING (35.2587479 32.2218088, 35.2591846 32.2221633)",
37153251,residential,20,False,True,75.454,,,"LINESTRING (35.2581663 32.22266, 35.2575674 32.2231114)",
267968688,tertiary,40,True,False,52.244,2,شارع سفيان,"LINESTRING (35.2581663 32.22266, 35.2578269 32.2222881)",
37153251,residential,20,False,False,110.575,,,"LINESTRING (35.2581663 32.22266, 35.2585025 32.222493, 35.2591846 32.2221633)",
37152341,residential,20,False,False,55.906,,,"LINESTRING (35.2549681 32.2244411, 35.2546137 32.2240375)",
37152341,residential,20,False,True,46.454,,,"LINESTRING (35.2549681 32.2244411, 35.2552507 32.2247837)",
37153251,residential,20,False,False,203.63400000000001,,,"LINESTRING (35.2549681 32.2244411, 35.2551746 32.2243277, 35.2555483 32.2241221, 35.2556169 32.2240661, 35.2557076 32.2240021, 35.2567976 32.2234685)",
37153251,residential,20,False,True,105.301,,,"LINESTRING (35.2549681 32.2244411, 35.2547663 32.2244769, 35.2539863 32.2248787)",
37164801,residential,20,False,False,3.547,,,"LINESTRING (35.2605243 32.2223741, 35.2605432 32.2224017)",
37164801,residential,20,False,True,84.811,,,"LINESTRING (35.2605243 32.2223741, 35.260087 32.2217071)",
895999800,residential,20,True,False,44.172,2,Sharia Al-Adel,"LINESTRING (35.2605243 32.2223741, 35.2609338 32.2221797)",
37165021,secondary,40,True,False,94.678,2,شارع رفيديا,"LINESTRING (35.2519695 32.2240841, 35.2523315 32.2241113, 35.2527009 32.224139, 35.252973 32.2241455)",
37152939,residential,20,False,False,43.287,,,"LINESTRING (35.2596656 32.2228198, 35.2594232 32.2224889)",
37152939,residential,20,False,True,4.285,,,"LINESTRING (35.2596656 32.2228198, 35.2596877 32.2228535)",
895999800,residential,20,True,False,45.429,2,Sharia Al-Adel,"LINESTRING (35.2596656 32.2228198, 35.2600785 32.2226079)",
782127023,residential,40,False,False,14.584,2,شارع الجامع الكبير,"LINESTRING (35.262112 32.2191669, 35.2619703 32.2192201)",
528746505,residential,,False,False,59.873,,,"LINESTRING (35.2594333 32.2182907, 35.2598384 32.218706)",
37153106,residential,20,False,True,89.515,,حارة الياسمينة,"LINESTRING (35.2594333 32.2182907, 35.2590997 32.2184248, 35.2586254 32.2186155, 35.2585833 32.2186481)",
37164705,residential,20,False,True,79.211,,نزلة القريون,"LINESTRING (35.2594333 32.2182907, 35.2593087 32.2180849, 35.259103 32.2177452, 35.2590338 32.2176648)",
37152736,residential,20,False,False,159.79999999999998,,شارع الباشا,"LINESTRING (35.2574282 32.2174352, 35.2574897 32.2173421, 35.2575319 32.2172811, 35.2575758 32.2172334, 35.2576261 32.2171906, 35.2576821 32.2171533, 35.257743 32.2171219, 35.2578079 32.2170971, 35.2578827 32.2170777, 35.2584695 32.216967, 35.2588904 32.2170017, 35.25892 32.2170064)",
37152736,residential,20,False,True,100.559,,شارع الباشا,"LINESTRING (35.2574282 32.2174352, 35.2573856 32.2174528, 35.2572678 32.2174877, 35.2571196 32.2175526, 35.2569841 32.2176534, 35.2568825 32.2177471, 35.2567851 32.2178336, 35.2566411 32.2180146)",
37165801,residential,20,False,False,267.70699999999994,,راس العين,"LINESTRING (35.2574282 32.2174352, 35.2571664 32.217862, 35.2569718 32.2185994, 35.2569197 32.2187481, 35.256695 32.2193893, 35.2566692 32.2196469, 35.2566545 32.219694, 35.2566477 32.2197336)",
37165958,residential,20,False,False,57.246,,,"LINESTRING (35.2572164 32.2195504, 35.2566477 32.2197336)",
37153106,residential,20,False,False,164.88,,حارة الياسمينة,"LINESTRING (35.2572164 32.2195504, 35.257281 32.2194704, 35.2576693 32.2191272, 35.2577857 32.2190524, 35.2578523 32.2190097, 35.2580373 32.2189153, 35.2582234 32.2188202, 35.2585833 32.2186481)",
37165958,residential,20,False,True,159.32,,,"LINESTRING (35.2572164 32.2195504, 35.2577389 32.2193822, 35.2586279 32.2190959, 35.2587992 32.2190407)",
37152736,residential,20,False,False,322.849,,شارع الباشا,"LINESTRING (35.25892 32.2170064, 35.2599016 32.2171627, 35.2603485 32.2172593, 35.2604661 32.2172285, 35.2615384 32.2169454, 35.2622149 32.216724)",
37152736,residential,20,False,True,159.8,,شارع الباشا,"LINESTRING (35.25892 32.2170064, 35.2588904 32.2170017, 35.2584695 32.216967, 35.2578827 32.2170777, 35.2578079 32.2170971, 35.257743 32.2171219, 35.2576821 32.2171533, 35.2576261 32.2171906, 35.2575758 32.2172334, 35.2575319 32.2172811, 35.2574897 32.2173421, 35.2574282 32.2174352)",
37164705,residential,20,False,False,73.14099999999999,,نزلة القريون,"LINESTRING (35.25892 32.2170064, 35.2589044 32.2174034, 35.2589053 32.2174338, 35.2589139 32.2174766, 35.258931 32.2175175, 35.2589539 32.2175529, 35.2590187 32.2176401)",
37152798,residential,,False,False,3.815,,,"LINESTRING (35.2600785 32.2226079, 35.2600986 32.2226377)",
37152798,residential,,False,True,85.602,,,"LINESTRING (35.2600785 32.2226079, 35.2596044 32.2219508)",
895999800,residential,20,True,False,49.341,2,Sharia Al-Adel,"LINESTRING (35.2600785 32.2226079, 35.2605243 32.2223741)",
528663087,residential,,False,True,78.612,,,"LINESTRING (35.2598384 32.218706, 35.2604385 32.219198)",
528746505,residential,,False,True,59.873,,,"LINESTRING (35.2598384 32.218706, 35.2594333 32.2182907)",
37165958,residential,20,False,False,104.605,,,"LINESTRING (35.2598384 32.218706, 35.2595852 32.2187876, 35.2587992 32.2190407)",
37165958,residential,20,False,True,142.38400000000001,,,"LINESTRING (35.2598384 32.218706, 35.2598749 32.2186967, 35.2599243 32.218691, 35.2599584 32.2186914, 35.2603595 32.2187178, 35.2608796 32.2186943, 35.2613178 32.2188341)",
37152798,residential,,False,True,59.904,,,"LINESTRING (35.260747 32.2235482, 35.2604173 32.2230873)",
589216603,secondary,60,True,False,46.574,2,شارع الملك فيصل,"LINESTRING (35.260747 32.2235482, 35.2611646 32.2233232)",
37164466,residential,40,False,True,70.781,2,شارع الجامعة,"LINESTRING (35.2536326 32.2210314, 35.2528906 32.2209258)",
37151102,residential,40,False,True,29.679000000000002,2,شارع الرازي,"LINESTRING (35.2536326 32.2210314, 35.2536046 32.2211578, 35.2535933 32.2211948, 35.2535724 32.2212366, 35.2535365 32.2212821)",
37164466,residential,40,False,False,158.33100000000002,2,شارع الجامعة,"LINESTRING (35.2536326 32.2210314, 35.2538128 32.221064, 35.2539945 32.2210844, 35.2541539 32.2210961, 35.2542942 32.2210874, 35.2544466 32.2210501, 35.2547479 32.2209475, 35.2552492 32.2207983)",
37153251,residential,20,False,False,82.586,,,"LINESTRING (35.2567976 32.2234685, 35.2575674 32.2231114)",
267968690,residential,20,False,False,52.032,,,"LINESTRING (35.2567976 32.2234685, 35.2564619 32.2230966)",
267968690,residential,20,False,True,41.451,,,"LINESTRING (35.2567976 32.2234685, 35.2571121 32.2237296)",
37153251,residential,20,False,True,203.634,,,"LINESTRING (35.2567976 32.2234685, 35.2557076 32.2240021, 35.2556169 32.2240661, 35.2555483 32.2241221, 35.2551746 32.2243277, 35.2549681 32.2244411)",
37151129,residential,20,False,False,82.122,,,"LINESTRING (35.2528063 32.2201995, 35.2528671 32.2203268, 35.2529071 32.2206241, 35.2528906 32.2209258)",
331035206,residential,40,False,False,297.36800000000005,2,شارع المأمون,"LINESTRING (35.2528063 32.2201995, 35.2536138 32.220112, 35.2544117 32.2200254, 35.2557145 32.2197679, 35.2557939 32.2197515, 35.2559162 32.219741)",
331035206,residential,40,False,True,77.11,2,شارع المأمون,"LINESTRING (35.2528063 32.2201995, 35.2522177 32.2201125, 35.2519957 32.2201202)",
37164466,residential,40,False,False,70.781,2,شارع الجامعة,"LINESTRING (35.2528906 32.2209258, 35.2536326 32.2210314)",
37164466,residential,40,False,True,83.146,2,شارع الجامعة,"LINESTRING (35.2528906 32.2209258, 35.2520094 32.2208678)",
