osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,junction
"[41313984, 41318636]",False,2,,residential,40,,"[False, True]",516.9449999999999,"LINESTRING (34.3221816 31.341197, 34.3220564 31.3411128, 34.3216435 31.3410846, 34.3214424 31.3409747, 34.3207294 31.3405937, 34.3201492 31.3403205, 34.3194864 31.3400234, 34.3192126 31.3398788, 34.31919 31.33986, 34.3187425 31.3394867, 34.3184504 31.3393819, 34.3179678 31.3386014, 34.3179447 31.338564)",
41315193,False,2,,residential,40,,True,48.969,"LINESTRING (34.3252445 31.3417098, 34.3256523 31.3419793)",
41319609,False,2,Kafer Qasem,residential,40,,True,58.257,"LINESTRING (34.3233876 31.3387273, 34.3238962 31.3384344)",
41313892,False,2,Abu Ali Eyad,residential,40,8,False,17.456,"LINESTRING (34.3229687 31.3375097, 34.3230883 31.3376289)",
41318157,False,2,Al-Rawda,residential,40,6,False,26.95,"LINESTRING (34.3229687 31.3375097, 34.3229421 31.3372684)",
41318157,False,2,Al-Rawda,residential,40,6,True,124.053,"LINESTRING (34.3229687 31.3375097, 34.3229797 31.3376801, 34.3229814 31.3377071, 34.3228079 31.338613)",
41318435,True,2,Bani Suhaila Roundabout,secondary,50,6,False,2.334,"LINESTRING (34.3251927 31.3427787, 34.3251686 31.3427746)",roundabout
41317315,False,4,,tertiary,50,10,False,412.87800000000004,"LINESTRING (34.3230343 31.3440109, 34.3227753 31.3440787, 34.3226016 31.3439758, 34.3224408 31.3439245, 34.3223309 31.3439292, 34.3212079 31.3444444, 34.3210421 31.3444865, 34.320307 31.3444294, 34.3200365 31.3443729, 34.3195219 31.3441776, 34.319228 31.3440425, 34.3191521 31.3439966, 34.3190693 31.3439117)",
41317315,False,4,,tertiary,50,10,True,27.702,"LINESTRING (34.3230343 31.3440109, 34.3231755 31.3439797, 34.3233167 31.3439485)",
41318641,False,2,,residential,40,6,False,131.828,"LINESTRING (34.3230343 31.3440109, 34.3227913 31.3438153, 34.3225546 31.3435314, 34.3225933 31.3433058, 34.322419 31.3430182)",
41317704,False,2,Al-Awda,secondary,40,10,False,36.225,"LINESTRING (34.3258555 31.3417036, 34.3256523 31.3419793)",
41317704,False,2,Al-Awda,secondary,40,10,True,133.677,"LINESTRING (34.3258555 31.3417036, 34.3259964 31.3415461, 34.3263314 31.3412952, 34.3268419 31.3408496)",
41318070,False,2,Izz Al Deen Al Qassam,residential,40,,False,135.901,"LINESTRING (34.3258555 31.3417036, 34.325843 31.3410302, 34.3258417 31.3409624, 34.3258577 31.3404817)",
41316628,False,2,,residential,40,,True,27.917,"LINESTRING (34.3272037 31.3368903, 34.3269103 31.3368751)",
41315193,False,2,,residential,40,,False,48.969,"LINESTRING (34.3256523 31.3419793, 34.3252445 31.3417098)",
41317704,False,2,Al-Awda,secondary,40,10,False,48.708,"LINESTRING (34.3256523 31.3419793, 34.3253884 31.3423549)",
41317704,False,2,Al-Awda,secondary,40,10,True,36.225,"LINESTRING (34.3256523 31.3419793, 34.3258555 31.3417036)",
41316076,False,2,Khaled Bin Al-Walid,tertiary,40,8,False,35.263,"LINESTRING (34.3206576 31.336901, 34.3209684 31.3367275)",
41316076,False,2,Khaled Bin Al-Walid,tertiary,40,8,True,318.586,"LINESTRING (34.3206576 31.336901, 34.3205799 31.3369597, 34.3204468 31.337041, 34.3203428 31.3371046, 34.3199885 31.3373223, 34.3199284 31.3373592, 34.3192789 31.3377779, 34.3192453 31.3378035, 34.3189262 31.3379782, 34.3185972 31.3381815, 34.3185461 31.338213, 34.318246 31.3383982, 34.3181381 31.3384125, 34.3179447 31.338564)",
41318236,False,2,Al Qadesia,residential,40,,False,106.561,"LINESTRING (34.3206576 31.336901, 34.3203696 31.336633, 34.3200381 31.3362106, 34.3199648 31.3361516)",
41315938,False,1,,residential,40,,False,72.96,"LINESTRING (34.3233436 31.3429229, 34.3239434 31.3433329)",
41317397,True,4,,secondary,50,18,False,45.117,"LINESTRING (34.3233436 31.3429229, 34.3231546 31.3429452, 34.3230242 31.3429415, 34.3228726 31.3429193)",
41318236,False,2,Al Qadesia,residential,40,,True,106.561,"LINESTRING (34.3199648 31.3361516, 34.3200381 31.3362106, 34.3203696 31.336633, 34.3206576 31.336901)",
123783734,False,2,الفجم,secondary,40,8,True,17.211,"LINESTRING (34.3247997 31.3439057, 34.3248631 31.3437607)",
41318867,False,2,,residential,40,8,False,142.24399999999997,"LINESTRING (34.3247997 31.3439057, 34.3241857 31.3439763, 34.3237566 31.3440045, 34.3235911 31.3440054, 34.3234511 31.3439786, 34.3233167 31.3439485)",
41313892,False,2,Abu Ali Eyad,residential,40,8,True,117.939,"LINESTRING (34.3238962 31.3384344, 34.3230883 31.3376289)",
41319609,False,2,Kafer Qasem,residential,40,,False,58.257,"LINESTRING (34.3238962 31.3384344, 34.3233876 31.3387273)",
41313892,False,2,Abu Ali Eyad,residential,40,8,False,68.299,"LINESTRING (34.3238962 31.3384344, 34.3239838 31.3385261, 34.3243741 31.3388932)",
41318157,False,2,Al-Rawda,residential,40,6,False,27.797,"LINESTRING (34.3226699 31.3393335, 34.3227172 31.3390868)",
41318157,False,2,Al-Rawda,residential,40,6,True,161.687,"LINESTRING (34.3226699 31.3393335, 34.3224724 31.339776, 34.322387 31.340186, 34.3224006 31.3404411, 34.322417 31.3407495)",
307235528,False,,,residential,,,False,57.441,"LINESTRING (34.3226699 31.3393335, 34.3229339 31.3393251, 34.3232595 31.3392396)",
41317315,False,4,,tertiary,50,10,False,94.662,"LINESTRING (34.3246308 31.3427612, 34.3245942 31.3428518, 34.3245201 31.3429462, 34.3243312 31.3431293, 34.3242546 31.3431957, 34.3241192 31.3432851, 34.3240155 31.3433216, 34.3239434 31.3433329)",
41317397,True,4,,secondary,50,18,False,124.78399999999999,"LINESTRING (34.3246308 31.3427612, 34.3245783 31.3427571, 34.3240589 31.3427581, 34.3238633 31.3427884, 34.3233436 31.3429229)",
41314142,False,2,جمال عبد الناصر,residential,50,8,False,135.413,"LINESTRING (34.3257818 31.3428685, 34.3261469 31.3426525, 34.3270047 31.3422447)",
1229554387,False,4,,secondary,50,18,False,107.102,"LINESTRING (34.3257818 31.3428685, 34.3258654 31.3428968, 34.3260464 31.3429536, 34.3262288 31.3429946, 34.3263896 31.343005, 34.3268813 31.3430547)",
1229554387,False,4,,secondary,50,18,True,23.769000000000002,"LINESTRING (34.3257818 31.3428685, 34.325619 31.342818, 34.3255447 31.3428005)",
41318435,True,2,Bani Suhaila Roundabout,secondary,50,6,False,13.698000000000002,"LINESTRING (34.3253327 31.3427611, 34.3252891 31.3427759, 34.3252588 31.3427807, 34.3252226 31.3427825, 34.3251927 31.3427787)",roundabout
1226867172,True,2,الفجم,secondary,40,8,False,22.581,"LINESTRING (34.3253327 31.3427611, 34.3253003 31.3428102, 34.3252189 31.3429394)",
41318435,True,2,Bani Suhaila Roundabout,secondary,50,6,False,10.097000000000001,"LINESTRING (34.3253623 31.342677, 34.3253605 31.3427162, 34.325356 31.3427306, 34.3253477 31.3427454, 34.3253327 31.3427611)",roundabout
1226867174,True,4,,secondary,50,18,False,22.158,"LINESTRING (34.3253623 31.342677, 34.3254282 31.3427133, 34.3255447 31.3428005)",
41318435,True,2,Bani Suhaila Roundabout,secondary,50,6,False,22.137,"LINESTRING (34.3251686 31.3427746, 34.3251378 31.3427678, 34.3251115 31.3427574, 34.3251012 31.3427474, 34.3250974 31.3427374, 34.3250947 31.3427241, 34.3250927 31.3427131, 34.325095 31.3426995, 34.3251059 31.3426684, 34.3251175 31.3426524, 34.3251337 31.3426217)",roundabout
1226867170,True,4,,secondary,50,18,False,28.741999999999997,"LINESTRING (34.3251686 31.3427746, 34.3249954 31.3427679, 34.3248671 31.3427544)",
1230212560,False,2,,residential,40,6,False,4.368,"LINESTRING (34.3228726 31.3429193, 34.3228798 31.3428805)",
41317397,True,4,,secondary,50,18,False,44.843999999999994,"LINESTRING (34.3228726 31.3429193, 34.3227374 31.3429283, 34.3226364 31.3429449, 34.322419 31.3430182)",
41316076,False,2,Khaled Bin Al-Walid,tertiary,40,8,True,201.14100000000002,"LINESTRING (34.32275 31.3357515, 34.3226381 31.3358245, 34.3218951 31.3362065, 34.3216324 31.3363437, 34.3213855 31.3364792, 34.3209684 31.3367275)",
41318157,False,2,Al-Rawda,residential,40,6,True,169.926,"LINESTRING (34.32275 31.3357515, 34.3227751 31.3358022, 34.3228776 31.3366823, 34.3229421 31.3372684)",
41318435,True,2,Bani Suhaila Roundabout,secondary,50,6,False,2.943,"LINESTRING (34.3253565 31.342651, 34.3253623 31.342677)",roundabout
41317315,False,4,,tertiary,50,10,True,412.878,"LINESTRING (34.3190693 31.3439117, 34.3191521 31.3439966, 34.319228 31.3440425, 34.3195219 31.3441776, 34.3200365 31.3443729, 34.320307 31.3444294, 34.3210421 31.3444865, 34.3212079 31.3444444, 34.3223309 31.3439292, 34.3224408 31.3439245, 34.3226016 31.3439758, 34.3227753 31.3440787, 34.3230343 31.3440109)",
41317397,True,4,,secondary,50,18,False,336.876,"LINESTRING (34.322419 31.3430182, 34.3221971 31.3430989, 34.3219931 31.3431429, 34.3215365 31.3432248, 34.3212899 31.3432942, 34.3210669 31.3433829, 34.3207016 31.3435729, 34.3204352 31.3436868, 34.3200904 31.3437929, 34.319759 31.3438468, 34.319404 31.343886, 34.3190693 31.3439117)",
41318641,False,2,,residential,40,6,True,131.82799999999997,"LINESTRING (34.322419 31.3430182, 34.3225933 31.3433058, 34.3225546 31.3435314, 34.3227913 31.3438153, 34.3230343 31.3440109)",
307235531,False,,,residential,,,True,199.85999999999999,"LINESTRING (34.323984 31.3358937, 34.3237527 31.3361311, 34.3236139 31.336358, 34.3236434 31.3366253, 34.3235991 31.3367791, 34.3234545 31.336943, 34.3233216 31.3371826, 34.3229421 31.3372684)",
123783734,False,2,الفجم,secondary,40,8,False,97.759,"LINESTRING (34.3252189 31.3429394, 34.3251611 31.3430332, 34.3250826 31.3431895, 34.325021 31.3433059, 34.3249692 31.3434223, 34.3249044 31.3435923, 34.3248631 31.3437607)",
1226867171,True,2,الفجم,secondary,40,8,False,19.055,"LINESTRING (34.3252189 31.3429394, 34.3252313 31.3428389, 34.3252284 31.3428217, 34.3252198 31.342808, 34.3252041 31.3427926, 34.3251927 31.3427787)",
41317704,False,2,Al-Awda,secondary,40,10,False,133.677,"LINESTRING (34.3268419 31.3408496, 34.3263314 31.3412952, 34.3259964 31.3415461, 34.3258555 31.3417036)",
41312775,False,2,,residential,40,,True,51.442,"LINESTRING (34.3270047 31.3422447, 34.327274 31.3426461)",
41314142,False,2,جمال عبد الناصر,residential,50,8,False,35.272,"LINESTRING (34.3270047 31.3422447, 34.3272546 31.3421332, 34.3273361 31.3421017)",
41314142,False,2,جمال عبد الناصر,residential,50,8,True,135.413,"LINESTRING (34.3270047 31.3422447, 34.3261469 31.3426525, 34.3257818 31.3428685)",
41318157,False,2,Al-Rawda,residential,40,6,True,26.95,"LINESTRING (34.3229421 31.3372684, 34.3229687 31.3375097)",
41318157,False,2,Al-Rawda,residential,40,6,False,169.92600000000002,"LINESTRING (34.3229421 31.3372684, 34.3228776 31.3366823, 34.3227751 31.3358022, 34.32275 31.3357515)",
307235531,False,,,residential,,,False,199.86,"LINESTRING (34.3229421 31.3372684, 34.3233216 31.3371826, 34.3234545 31.336943, 34.3235991 31.3367791, 34.3236434 31.3366253, 34.3236139 31.336358, 34.3237527 31.3361311, 34.323984 31.3358937)",
307235522,False,,,residential,,,True,43.241,"LINESTRING (34.3234515 31.3373944, 34.3230883 31.3376289)",
41313892,False,2,Abu Ali Eyad,residential,40,8,False,117.939,"LINESTRING (34.3230883 31.3376289, 34.3238962 31.3384344)",
41313892,False,2,Abu Ali Eyad,residential,40,8,True,17.456,"LINESTRING (34.3230883 31.3376289, 34.3229687 31.3375097)",
307235522,False,,,residential,,,False,43.241,"LINESTRING (34.3230883 31.3376289, 34.3234515 31.3373944)",
307235523,False,,,residential,,,True,52.746,"LINESTRING (34.3247771 31.3385668, 34.3243741 31.3388932)",
41318157,False,2,Al-Rawda,residential,40,6,True,53.384,"LINESTRING (34.3228079 31.338613, 34.3227172 31.3390868)",
41318157,False,2,Al-Rawda,residential,40,6,False,124.053,"LINESTRING (34.3228079 31.338613, 34.3229814 31.3377071, 34.3229797 31.3376801, 34.3229687 31.3375097)",
"[307235529, 41313789]",False,2,,residential,40,,"[False, True]",288.997,"LINESTRING (34.3228079 31.338613, 34.3225164 31.338398, 34.3223745 31.33807, 34.322124 31.3381056, 34.3219198 31.3378019, 34.321722 31.3374867, 34.3214581 31.3372026, 34.3209684 31.3367275)",
307235527,False,,,residential,,,False,49.105000000000004,"LINESTRING (34.3223031 31.338824, 34.3225127 31.3389753, 34.3227172 31.3390868)",
307235523,False,,,residential,,,False,52.746,"LINESTRING (34.3243741 31.3388932, 34.3247771 31.3385668)",
41313892,False,2,Abu Ali Eyad,residential,40,8,False,226.29700000000003,"LINESTRING (34.3243741 31.3388932, 34.3245287 31.3390386, 34.3245501 31.3390587, 34.3249863 31.3394822, 34.3252185 31.3397142, 34.3254362 31.3399529, 34.3258577 31.3404817)",
41313892,False,2,Abu Ali Eyad,residential,40,8,True,68.299,"LINESTRING (34.3243741 31.3388932, 34.3239838 31.3385261, 34.3238962 31.3384344)",
41318157,False,2,Al-Rawda,residential,40,6,False,53.384,"LINESTRING (34.3227172 31.3390868, 34.3228079 31.338613)",
41318157,False,2,Al-Rawda,residential,40,6,True,27.797,"LINESTRING (34.3227172 31.3390868, 34.3226699 31.3393335)",
307235527,False,,,residential,,,True,49.105000000000004,"LINESTRING (34.3227172 31.3390868, 34.3225127 31.3389753, 34.3223031 31.338824)",
307235528,False,,,residential,,,True,57.441,"LINESTRING (34.3232595 31.3392396, 34.3229339 31.3393251, 34.3226699 31.3393335)",
1226872668,False,4,,secondary,50,18,False,16.267,"LINESTRING (34.3248671 31.3427544, 34.324696 31.3427612)",
1226867169,True,4,,secondary,50,18,False,29.773,"LINESTRING (34.3248671 31.3427544, 34.3249847 31.3427206, 34.3250348 31.3426934, 34.3250719 31.3426618, 34.3251006 31.3426418, 34.3251337 31.3426217)",
1226867173,True,4,,secondary,50,18,False,20.604,"LINESTRING (34.3255447 31.3428005, 34.3253327 31.3427611)",
1229554387,False,4,,secondary,50,18,False,23.769000000000002,"LINESTRING (34.3255447 31.3428005, 34.325619 31.342818, 34.3257818 31.3428685)",
41317704,False,2,Al-Awda,secondary,40,10,True,48.708,"LINESTRING (34.3253884 31.3423549, 34.3256523 31.3419793)",
1226867175,True,1,Al-Awda,secondary,40,10,False,33.268,"LINESTRING (34.3253884 31.3423549, 34.3253614 31.3424655, 34.3253531 31.342508, 34.3253513 31.3425483, 34.3253565 31.342651)",
41318435,True,2,Bani Suhaila Roundabout,secondary,50,6,False,21.155,"LINESTRING (34.3251678 31.3426011, 34.3251986 31.342594, 34.3252237 31.3425918, 34.3252551 31.3425923, 34.3252851 31.3425932, 34.3253157 31.3426026, 34.3253406 31.3426204, 34.3253565 31.342651)",roundabout
1226867176,True,1,Al-Awda,secondary,40,10,False,34.486,"LINESTRING (34.3251678 31.3426011, 34.3252888 31.3424589, 34.3253884 31.3423549)",
41314665,False,1,الشهداء,residential,40,4,False,154.794,"LINESTRING (34.3184159 31.3438721, 34.317857 31.3425644)",
1226872666,True,4,,secondary,50,18,False,443.97900000000004,"LINESTRING (34.3184159 31.3438721, 34.3189691 31.3438601, 34.3193327 31.3438437, 34.3196609 31.3438022, 34.319888 31.3437652, 34.320179 31.3437039, 34.3204103 31.343633, 34.3206056 31.3435629, 34.3208111 31.3434571, 34.3210462 31.3433361, 34.3212781 31.343248, 34.3214757 31.3431943, 34.3216467 31.3431615, 34.3219594 31.3431086, 34.3221983 31.3430507, 34.3224244 31.3429684, 34.3226112 31.3429004, 34.3226895 31.3428872, 34.3227797 31.3428804, 34.3228798 31.3428805)",
1230212560,False,2,,residential,40,6,True,4.368,"LINESTRING (34.3228798 31.3428805, 34.3228726 31.3429193)",
1226872666,True,4,,secondary,50,18,False,162.12099999999998,"LINESTRING (34.3228798 31.3428805, 34.3230347 31.3429032, 34.3231121 31.3429073, 34.3232221 31.3429005, 34.3233608 31.3428761, 34.3234704 31.3428458, 34.3238204 31.3427568, 34.3240141 31.342719, 34.3242441 31.3427039, 34.3245546 31.3427142)",
"[1230212560, 41317201]",False,2,,residential,40,6,"[False, True]",209.411,"LINESTRING (34.3228798 31.3428805, 34.3228953 31.3427827, 34.322916 31.3425885, 34.3229332 31.3424432, 34.3229504 31.3423096, 34.3229403 31.3422723, 34.3228975 31.3422046, 34.3226519 31.3419443, 34.3222493 31.3414363, 34.3221816 31.341197)",
41314031,False,1,,residential,40,4,False,302.114,"LINESTRING (34.3245546 31.3427142, 34.3243189 31.3422853, 34.3239891 31.3419247, 34.3236786 31.3416821, 34.323421 31.3414826, 34.3232333 31.3413372, 34.3227547 31.3409665, 34.322417 31.3407495)",
1226872666,True,4,,secondary,50,18,False,14.573,"LINESTRING (34.3245546 31.3427142, 34.3246277 31.342728, 34.324696 31.3427612)",
41317397,True,4,,secondary,50,18,False,6.192,"LINESTRING (34.324696 31.3427612, 34.3246308 31.3427612)",
1226872668,False,4,,secondary,50,18,True,16.267,"LINESTRING (34.324696 31.3427612, 34.3248671 31.3427544)",
41318435,True,2,Bani Suhaila Roundabout,secondary,50,6,False,3.967,"LINESTRING (34.3251337 31.3426217, 34.3251678 31.3426011)",roundabout
306864082,False,1,Al-Haj Abed,residential,40,4,False,39.46,"LINESTRING (34.3270237 31.3430989, 34.3269517 31.3434484)",
306864082,False,1,Al-Haj Abed,residential,40,4,True,4.215,"LINESTRING (34.3270237 31.3430989, 34.3270231 31.343061)",
1229554386,True,4,,secondary,50,18,False,14.389,"LINESTRING (34.3270237 31.3430989, 34.3268813 31.3430547)",
