osmid,oneway,lanes,name,highway,maxspeed,width,reversed,length,geometry,junction
41244939,False,2,,residential,40,,False,407.558,"LINESTRING (34.4852555 31.531579, 34.4850975 31.5314887, 34.4847757 31.531324, 34.4845867 31.5312074, 34.4841726 31.5309757, 34.4839523 31.5308524, 34.4836977 31.5307027, 34.4836749 31.5306958, 34.4832786 31.5305755, 34.4829193 31.5304557, 34.4825001 31.5302611, 34.4821366 31.5301136, 34.4818763 31.5299162, 34.481815 31.5298745, 34.4816591 31.5298015, 34.4815501 31.5297637)",
41244939,False,2,,residential,40,,True,127.399,"LINESTRING (34.4852555 31.531579, 34.4853071 31.5316085, 34.4855018 31.5317582, 34.4856604 31.5318757, 34.4862528 31.5321715, 34.4863571 31.5322273)",
41243300,False,4,شارع القدس,secondary,50,10,False,18.97,"LINESTRING (34.4813141 31.5298858, 34.4813741 31.5298652, 34.4815 31.5298226)",
41243300,False,4,شارع القدس,secondary,50,10,True,193.98,"LINESTRING (34.4813141 31.5298858, 34.4811317 31.5299473, 34.4806355 31.5301147, 34.4799469 31.5302345, 34.4798306 31.5302584, 34.479347 31.5303461)",
"[41243083, 41244142]",False,2,,residential,40,6,False,270.126,"LINESTRING (34.4855288 31.5303959, 34.4857313 31.5303062, 34.4859816 31.5301218, 34.4862593 31.5300305, 34.486467 31.5299021, 34.4863939 31.5298266, 34.4866085 31.5297333, 34.486801 31.5296318, 34.486891 31.5297399, 34.4869468 31.5297558, 34.4870027 31.5297505, 34.4871308 31.5297025, 34.4875986 31.5301958)",
41245023,False,4,شارع الفالوجا,secondary,60,10,False,93.062,"LINESTRING (34.4855288 31.5303959, 34.4853221 31.5302311, 34.4848595 31.5297846)",
41245023,False,4,شارع الفالوجا,secondary,60,10,True,117.47999999999999,"LINESTRING (34.4855288 31.5303959, 34.4859359 31.5308899, 34.4860482 31.5310995, 34.4861314 31.5313103)",
41243019,False,4,شارع الفالوجا,secondary,60,14,True,43.475,"LINESTRING (34.4863215 31.5318375, 34.4863571 31.5322273)",
41243926,False,2,,residential,40,,True,30.523000000000003,"LINESTRING (34.4863215 31.5318375, 34.4864216 31.5319106, 34.4865637 31.5320184)",
41245023,False,4,شارع الفالوجا,secondary,60,10,False,45.599000000000004,"LINESTRING (34.4863215 31.5318375, 34.4862536 31.5316291, 34.4861956 31.531473, 34.4861844 31.5314445)",
41243728,False,2,Al Shahed Ahmed Abu Warda,residential,40,12,True,250.29800000000003,"LINESTRING (34.4823204 31.5319378, 34.4822791 31.5316547, 34.482268 31.5315785, 34.4821805 31.5311437, 34.4820892 31.5309368, 34.4818488 31.5305979, 34.4816093 31.5300365, 34.4815 31.5298226)",
41254143,False,2,Rasem Halawa,residential,50,8,True,102.61999999999999,"LINESTRING (34.4788387 31.5237905, 34.4782064 31.5242534, 34.478008 31.5243819)",
41256534,False,2,Haifa,residential,50,8,True,391.643,"LINESTRING (34.4788387 31.5237905, 34.4790796 31.5239862, 34.4796794 31.5244714, 34.4800017 31.5247537, 34.4801707 31.5249437, 34.4806263 31.5253664, 34.4810181 31.5257716, 34.4811023 31.5258423, 34.4811905 31.5259676, 34.4814711 31.5263659, 34.4815233 31.5264449)",
41257022,False,2,,residential,40,,True,27.241,"LINESTRING (34.4786734 31.52917, 34.478718 31.5292922, 34.478767 31.5294015)",
41257189,False,2,,residential,50,,False,60.216,"LINESTRING (34.4786734 31.52917, 34.479069 31.5290662, 34.4792529 31.5289611)",
41245011,True,,Alhalabi,secondary,,,False,11.208,"LINESTRING (34.4831199 31.5281923, 34.4831405 31.5281824, 34.4831635 31.5281779, 34.4831872 31.5281793, 34.4832093 31.5281864, 34.4832281 31.5281986)",roundabout
41256534,False,2,Haifa,residential,50,8,False,44.691,"LINESTRING (34.4831199 31.5281923, 34.4829055 31.5279462, 34.4828339 31.5278729)",
41257662,False,2,Al Horreya,residential,50,,False,46.49,"LINESTRING (34.4786714 31.527558, 34.4785931 31.5273945, 34.4785082 31.5271641)",
41257662,False,2,Al Horreya,residential,50,,True,167.892,"LINESTRING (34.4786714 31.527558, 34.4787061 31.5277752, 34.4787418 31.5279656, 34.4787775 31.5281678, 34.4789322 31.5283642, 34.4790988 31.5286497, 34.4792529 31.5289611)",
41257189,False,2,,residential,50,,True,65.96600000000001,"LINESTRING (34.4798364 31.5286378, 34.4794854 31.5288282, 34.4792529 31.5289611)",
41257150,False,1,,residential,40,,True,132.065,"LINESTRING (34.4800803 31.5290364, 34.4796937 31.5291851, 34.4792415 31.5293458, 34.4790036 31.5293815, 34.478767 31.5294015)",
41257022,False,2,,residential,40,,False,27.241,"LINESTRING (34.478767 31.5294015, 34.478718 31.5292922, 34.4786734 31.52917)",
41257022,False,2,,residential,40,,True,118.788,"LINESTRING (34.478767 31.5294015, 34.4789143 31.5297087, 34.479347 31.5303461)",
41257150,False,1,,residential,40,,False,132.065,"LINESTRING (34.478767 31.5294015, 34.4790036 31.5293815, 34.4792415 31.5293458, 34.4796937 31.5291851, 34.4800803 31.5290364)",
41254143,False,2,Rasem Halawa,residential,50,8,True,11.906,"LINESTRING (34.478008 31.5243819, 34.4779066 31.5244451)",
41254143,False,2,Rasem Halawa,residential,50,8,False,102.61999999999999,"LINESTRING (34.478008 31.5243819, 34.4782064 31.5242534, 34.4788387 31.5237905)",
41254913,False,2,,residential,50,,False,134.15,"LINESTRING (34.478008 31.5243819, 34.4781516 31.5245387, 34.4782493 31.5246715, 34.4783392 31.524738, 34.4783902 31.5247647, 34.4784315 31.5247693, 34.4784668 31.5247658, 34.4789149 31.5245426, 34.4790966 31.5244324)",
41257189,False,2,,residential,50,,False,65.96600000000001,"LINESTRING (34.4792529 31.5289611, 34.4794854 31.5288282, 34.4798364 31.5286378)",
41257189,False,2,,residential,50,,True,60.216,"LINESTRING (34.4792529 31.5289611, 34.479069 31.5290662, 34.4786734 31.52917)",
41257662,False,2,Al Horreya,residential,50,,False,167.892,"LINESTRING (34.4792529 31.5289611, 34.4790988 31.5286497, 34.4789322 31.5283642, 34.4787775 31.5281678, 34.4787418 31.5279656, 34.4787061 31.5277752, 34.4786714 31.527558)",
41256534,False,2,Haifa,residential,50,8,True,40.59,"LINESTRING (34.4815233 31.5264449, 34.4817671 31.526745)",
41256534,False,2,Haifa,residential,50,8,False,391.64300000000003,"LINESTRING (34.4815233 31.5264449, 34.4814711 31.5263659, 34.4811905 31.5259676, 34.4811023 31.5258423, 34.4810181 31.5257716, 34.4806263 31.5253664, 34.4801707 31.5249437, 34.4800017 31.5247537, 34.4796794 31.5244714, 34.4790796 31.5239862, 34.4788387 31.5237905)",
41256629,False,2,,residential,50,,True,153.825,"LINESTRING (34.4815233 31.5264449, 34.4810701 31.52662, 34.4807534 31.5266645, 34.4801875 31.5267631, 34.4799615 31.526779)",
41257662,False,2,Al Horreya,residential,50,,True,86.342,"LINESTRING (34.478077 31.5264801, 34.4782423 31.5267423, 34.4782642 31.526777, 34.4784576 31.5270838, 34.4785082 31.5271641)",
41256629,False,2,,residential,50,,False,147.045,"LINESTRING (34.4785082 31.5271641, 34.4789306 31.5269577, 34.4793494 31.5268152, 34.4796192 31.5267998, 34.479865 31.5267858, 34.4799615 31.526779)",
41257662,False,2,Al Horreya,residential,50,,False,86.342,"LINESTRING (34.4785082 31.5271641, 34.4784576 31.5270838, 34.4782642 31.526777, 34.4782423 31.5267423, 34.478077 31.5264801)",
41257662,False,2,Al Horreya,residential,50,,True,46.49,"LINESTRING (34.4785082 31.5271641, 34.4785931 31.5273945, 34.4786714 31.527558)",
41257326,False,2,Al Soq,residential,50,12,False,109.795,"LINESTRING (34.4819186 31.5284772, 34.4823698 31.528159, 34.4823826 31.52815, 34.4823896 31.5281457, 34.4828339 31.5278729)",
1010191004,False,,,residential,,,False,48.239999999999995,"LINESTRING (34.4876572 31.5281597, 34.4876995 31.5282234, 34.4877522 31.5282757, 34.4877513 31.5283105, 34.4874939 31.5284441)",
1010191004,False,,,residential,,,True,95.851,"LINESTRING (34.4876572 31.5281597, 34.487518 31.5279502, 34.4874241 31.5277239, 34.4872605 31.5274587, 34.4872215 31.5273842)",
297600803,False,,,residential,,,False,9.007,"LINESTRING (34.4879353 31.5262089, 34.4879691 31.5262846)",
297600803,False,,,residential,,,True,89.049,"LINESTRING (34.4879353 31.5262089, 34.4878979 31.5261253, 34.4878186 31.5260382, 34.4877286 31.5260148, 34.4875853 31.5260018, 34.4873792 31.5256446)",
297600803,False,,,residential,,,False,40.184,"LINESTRING (34.4879691 31.5262846, 34.4881661 31.5266046)",
297600803,False,,,residential,,,True,9.007,"LINESTRING (34.4879691 31.5262846, 34.4879353 31.5262089)",
297600801,False,,,residential,,,True,68.91799999999999,"LINESTRING (34.4879691 31.5262846, 34.4876341 31.526475, 34.4875334 31.5264983, 34.4873508 31.5266031)",
41245043,False,1,Al Enzla,residential,20,8,False,35.853,"LINESTRING (34.4873508 31.5266031, 34.4874586 31.5266661, 34.4876796 31.5267612)",
41245043,False,1,Al Enzla,residential,20,8,True,75.39800000000001,"LINESTRING (34.4873508 31.5266031, 34.4871611 31.5264921, 34.4869553 31.5264062, 34.4867998 31.5263239, 34.4866822 31.5262402)",
297600801,False,,,residential,,,False,68.91799999999999,"LINESTRING (34.4873508 31.5266031, 34.4875334 31.5264983, 34.4876341 31.526475, 34.4879691 31.5262846)",
297600803,False,,,residential,,,True,40.184,"LINESTRING (34.4881661 31.5266046, 34.4879691 31.5262846)",
297600804,False,,,residential,,,True,26.985,"LINESTRING (34.4881661 31.5266046, 34.488091 31.5266373, 34.487995 31.5266944, 34.4879691 31.5267619)",
41257307,False,2,foud abu el fateh,residential,50,,True,89.41,"LINESTRING (34.4839339 31.5242347, 34.4840603 31.5245687, 34.4840925 31.525021)",
299581510,False,,,residential,,,False,140.82600000000002,"LINESTRING (34.4839339 31.5242347, 34.4836852 31.5242913, 34.4835153 31.5243923, 34.4832676 31.5245749, 34.4826588 31.5248584)",
299581510,False,,,residential,,,True,140.82600000000002,"LINESTRING (34.4826588 31.5248584, 34.4832676 31.5245749, 34.4835153 31.5243923, 34.4836852 31.5242913, 34.4839339 31.5242347)",
300315716,False,2,,residential,40,10,False,72.996,"LINESTRING (34.487498 31.532572, 34.4873604 31.5324965, 34.4873297 31.5324783, 34.487033 31.5323019, 34.4868318 31.532259)",
41256534,False,2,Haifa,residential,50,8,False,40.59,"LINESTRING (34.4817671 31.526745, 34.4815233 31.5264449)",
41256534,False,2,Haifa,residential,50,8,True,13.061,"LINESTRING (34.4817671 31.526745, 34.4818455 31.5268416)",
309599044,False,,,residential,,,False,154.309,"LINESTRING (34.4817671 31.526745, 34.4815867 31.5268162, 34.4814968 31.5268484, 34.4811961 31.5269897, 34.4810636 31.5270825, 34.4809429 31.5271995, 34.4807938 31.5272984, 34.4806588 31.527373, 34.4804198 31.5275042)",
309599044,False,,,residential,,,False,54.459,"LINESTRING (34.4804198 31.5275042, 34.4804518 31.5275433, 34.4805878 31.5277099, 34.4805949 31.5277685, 34.4807217 31.5279127)",
309599044,False,,,residential,,,True,154.309,"LINESTRING (34.4804198 31.5275042, 34.4806588 31.527373, 34.4807938 31.5272984, 34.4809429 31.5271995, 34.4810636 31.5270825, 34.4811961 31.5269897, 34.4814968 31.5268484, 34.4815867 31.5268162, 34.4817671 31.526745)",
309724626,False,,,residential,,,False,91.768,"LINESTRING (34.4804198 31.5275042, 34.4800637 31.5269886, 34.4799615 31.526779)",
309599044,False,,,residential,,,True,106.368,"LINESTRING (34.481505 31.5281548, 34.4815024 31.5281565, 34.4811762 31.5283728, 34.4807379 31.5279311, 34.4807217 31.5279127)",
41243300,False,4,شارع القدس,secondary,50,10,False,178.16799999999998,"LINESTRING (34.481701 31.529347, 34.4817733 31.5292664, 34.4821626 31.528937, 34.4828213 31.5285178, 34.4831094 31.5282935)",
41243300,False,4,شارع القدس,secondary,50,10,True,52.593,"LINESTRING (34.481701 31.529347, 34.4815138 31.5295558, 34.4815501 31.5297637)",
309599050,False,,,residential,,,True,65.044,"LINESTRING (34.481701 31.529347, 34.481505 31.5292445, 34.4814662 31.5292348, 34.4812676 31.5291686, 34.481065 31.5291654)",
309600080,False,,,residential,,,False,66.73899999999999,"LINESTRING (34.4858825 31.528312, 34.4859031 31.5283407, 34.4857736 31.5284158, 34.4858374 31.5285403, 34.4858172 31.5285706, 34.4857594 31.528617, 34.4856474 31.5286968, 34.4855751 31.5287305)",
309600081,False,,,residential,,,False,116.89100000000002,"LINESTRING (34.4850947 31.5277963, 34.4854083 31.5283254, 34.4854554 31.5284916, 34.4854457 31.5285065, 34.4854219 31.5285429, 34.4854376 31.5285614, 34.4855523 31.5286967, 34.485567 31.5287185, 34.4855751 31.5287305)",
309600080,False,,,residential,,,True,66.739,"LINESTRING (34.4855751 31.5287305, 34.4856474 31.5286968, 34.4857594 31.528617, 34.4858172 31.5285706, 34.4858374 31.5285403, 34.4857736 31.5284158, 34.4859031 31.5283407, 34.4858825 31.528312)",
309600081,False,,,residential,,,False,84.244,"LINESTRING (34.4855751 31.5287305, 34.4856024 31.5287708, 34.4853116 31.528899, 34.4854665 31.5290957, 34.4856216 31.5292392)",
