osmid,highway,width,oneway,reversed,length,geometry,lanes,name,maxspeed
37156830,residential,3,False,True,59.908,"LINESTRING (35.1533314 31.6218612, 35.1536808 31.6221302, 35.1537702 31.6222449)",,شارع الهلال,
37158029,residential,3,False,False,71.65899999999999,"LINESTRING (35.1533314 31.6218612, 35.1531676 31.6217516, 35.1529612 31.6216204, 35.1526909 31.6215288)",,,
37153406,residential,3,False,True,30.833,"LINESTRING (35.158604 31.6216907, 35.1586159 31.6219678)",,,
"[392811240, 37153406]",residential,3,False,"[False, True]",380.114,"LINESTRING (35.158604 31.6216907, 35.1580754 31.6215387, 35.1579439 31.6218117, 35.1577219 31.6220462, 35.1575288 31.6221302, 35.1572041 31.6221862, 35.1569328 31.6221477, 35.1564067 31.6219202, 35.1562731 31.6218607, 35.1560162 31.6218607, 35.1557871 31.6217489, 35.1557141 31.6217189, 35.1555939 31.6217349, 35.1554398 31.6217716, 35.155331 31.6217756, 35.1551319 31.621762)",,,
37154510,residential,,False,False,70.804,"LINESTRING (35.1503872 31.6256744, 35.1504713 31.625542, 35.1505687 31.6254247, 35.1506395 31.6253377, 35.1507811 31.6252393, 35.1508754 31.625228)",,,
37154510,residential,,False,True,37.8,"LINESTRING (35.1503872 31.6256744, 35.1503474 31.6257879, 35.1503319 31.626009)",,,
37159302,residential,,False,False,61.614,"LINESTRING (35.1503872 31.6256744, 35.1501768 31.6255321, 35.1500662 31.6255169, 35.1499734 31.625513, 35.1498893 31.6255092, 35.1497964 31.6255092)",,,
37158640,residential,2,False,True,74.432,"LINESTRING (35.1525643 31.6247442, 35.1526305 31.6240772)",,,
37162847,residential,3,False,False,46.089,"LINESTRING (35.1525643 31.6247442, 35.1523219 31.6248402, 35.1521031 31.6248544)",,,
37162847,residential,3,False,True,60.552,"LINESTRING (35.1525643 31.6247442, 35.1527196 31.6246781, 35.1531848 31.6246999)",,,
343057019,tertiary,,False,False,10.506,"LINESTRING (35.1586374 31.6225846, 35.1585268 31.622577)",2,شارع رئيسي,40
343057019,tertiary,,False,True,40.552,"LINESTRING (35.1586374 31.6225846, 35.1590116 31.622762)",2,شارع رئيسي,40
37153406,residential,3,False,False,68.65199999999999,"LINESTRING (35.1586374 31.6225846, 35.1586143 31.6222639, 35.1586159 31.6219678)",,,
343057019,tertiary,,False,False,23.965,"LINESTRING (35.1546167 31.6222138, 35.1545591 31.6222061, 35.154375 31.6221519)",2,شارع رئيسي,40
343057019,tertiary,,False,True,19.313,"LINESTRING (35.1546167 31.6222138, 35.1546382 31.6222535, 35.154664 31.6223816)",2,شارع رئيسي,40
392811794,residential,3,False,True,72.794,"LINESTRING (35.1546167 31.6222138, 35.1547347 31.621986, 35.1551319 31.621762)",,شارع الطيبة,
37153697,residential,,False,True,98.506,"LINESTRING (35.1532286 31.6195465, 35.1534397 31.6196865, 35.1540525 31.6200874)",,,
37156830,residential,3,False,True,219.65700000000004,"LINESTRING (35.1532286 31.6195465, 35.1530251 31.619987, 35.1529845 31.620336, 35.1531269 31.6207988, 35.1532228 31.6210735, 35.1533172 31.6214514)",,شارع الهلال,
1202444434,tertiary,,False,True,145.708,"LINESTRING (35.1487983 31.6259001, 35.1503319 31.626009)",2,شارع رئيسي,40
37158138,residential,3,False,True,17.325,"LINESTRING (35.1543486 31.623853, 35.1543392 31.6236974)",,,
37158138,residential,3,False,False,85.94399999999999,"LINESTRING (35.1543486 31.623853, 35.154581 31.6240684, 35.1548494 31.6242359, 35.1550003 31.6243853)",,,
392810140,residential,,False,False,19.229,"LINESTRING (35.1543486 31.623853, 35.1543286 31.6239523, 35.1542628 31.6239978)",,,
37158138,residential,3,False,False,17.325,"LINESTRING (35.1543392 31.6236974, 35.1543486 31.623853)",,,
37158138,residential,3,False,True,96.522,"LINESTRING (35.1543392 31.6236974, 35.1544803 31.6236536, 35.1547228 31.6237682, 35.1550839 31.6239505, 35.1552131 31.6240473)",,,
37158200,residential,3,False,True,151.52700000000002,"LINESTRING (35.1543392 31.6236974, 35.1543016 31.6234323, 35.1541972 31.6227552, 35.1540592 31.6223595)",,,
343057019,tertiary,,False,False,35.171,"LINESTRING (35.154375 31.6221519, 35.1540062 31.6221896)",2,شارع رئيسي,40
37156002,residential,,False,False,86.08699999999999,"LINESTRING (35.154375 31.6221519, 35.1544435 31.6219042, 35.154555 31.6216833, 35.1547065 31.6214356)",,,
343057019,tertiary,,False,True,23.965,"LINESTRING (35.154375 31.6221519, 35.1545591 31.6222061, 35.1546167 31.6222138)",2,شارع رئيسي,40
37161989,residential,3,False,True,48.507,"LINESTRING (35.1590116 31.622762, 35.1588936 31.6231865)",,,
343057019,tertiary,,False,False,40.552,"LINESTRING (35.1590116 31.622762, 35.1586374 31.6225846)",2,شارع رئيسي,40
392810138,tertiary,,False,True,65.747,"LINESTRING (35.1511927 31.6258456, 35.1517431 31.6254851)",2,شارع رئيسي,40
37160322,residential,3,False,False,45.242000000000004,"LINESTRING (35.1511927 31.6258456, 35.1512464 31.6259469, 35.1515004 31.6261486)",,,
392810138,tertiary,,False,False,64.075,"LINESTRING (35.1511927 31.6258456, 35.1508168 31.6259768, 35.1505563 31.6260388)",2,شارع رئيسي,40
37159757,residential,3,False,True,33.79,"LINESTRING (35.1548547 31.6247536, 35.1549575 31.6244626)",,,
"[37153619, 37159757]",residential,3,False,"[False, True]",128.36599999999999,"LINESTRING (35.1548547 31.6247536, 35.1548816 31.6248569, 35.1550024 31.6251094, 35.155056 31.6254288, 35.1549327 31.6258698)",,,
392810141,residential,3,False,False,144.413,"LINESTRING (35.1548547 31.6247536, 35.1545939 31.6247782, 35.154184 31.6248048, 35.1533347 31.6247498)",,,
37162847,residential,3,False,False,15.239,"LINESTRING (35.1533347 31.6247498, 35.1531848 31.6246999)",,,
37154813,residential,3,False,True,128.633,"LINESTRING (35.1533347 31.6247498, 35.1532196 31.6249817, 35.1529571 31.6251989, 35.1527557 31.6255971, 35.1526598 31.6257345)",,,
392810141,residential,3,False,True,144.413,"LINESTRING (35.1533347 31.6247498, 35.154184 31.6248048, 35.1545939 31.6247782, 35.1548547 31.6247536)",,,
37160200,residential,,False,False,32.762,"LINESTRING (35.157761 31.6230027, 35.1575891 31.622747)",,,
343057019,tertiary,,False,False,50.407,"LINESTRING (35.157761 31.6230027, 35.1573273 31.6232656)",2,شارع رئيسي,40
343057019,tertiary,,False,True,88.613,"LINESTRING (35.157761 31.6230027, 35.1581228 31.6227175, 35.1584103 31.6225871, 35.1585268 31.622577)",2,شارع رئيسي,40
37158200,residential,3,False,True,19.547,"LINESTRING (35.1540592 31.6223595, 35.1540062 31.6221896)",,,
37158200,residential,3,False,False,151.52700000000002,"LINESTRING (35.1540592 31.6223595, 35.1541972 31.6227552, 35.1543016 31.6234323, 35.1543392 31.6236974)",,,
37158640,residential,2,False,False,87.722,"LINESTRING (35.1540592 31.6223595, 35.1536521 31.6225991, 35.15333 31.6228437)",,,
37159757,residential,3,False,False,33.79,"LINESTRING (35.1549575 31.6244626, 35.1548547 31.6247536)",,,
37156240,residential,,False,False,77.289,"LINESTRING (35.1549575 31.6244626, 35.1546018 31.6243831, 35.154189 31.6242337)",,,
37159757,residential,3,False,True,9.503,"LINESTRING (35.1549575 31.6244626, 35.1549798 31.6244224, 35.1550003 31.6243853)",,,
37153619,residential,3,False,False,79.892,"LINESTRING (35.1549614 31.6265837, 35.1548998 31.6261603, 35.1549327 31.6258698)",,,
37153619,residential,3,False,True,35.434,"LINESTRING (35.1549614 31.6265837, 35.1550256 31.6267347, 35.1550838 31.6268848)",,,
392810371,residential,,False,False,76.429,"LINESTRING (35.1549614 31.6265837, 35.1546449 31.6265312, 35.1541846 31.6264017)",,,
37158640,residential,2,False,False,74.432,"LINESTRING (35.1526305 31.6240772, 35.1525643 31.6247442)",,,
37155242,residential,2,False,True,73.419,"LINESTRING (35.1526305 31.6240772, 35.1528827 31.6239826, 35.1532011 31.623979, 35.1533825 31.6239791)",,,
37158640,residential,2,False,True,159.52800000000002,"LINESTRING (35.1526305 31.6240772, 35.1526441 31.6236949, 35.1528079 31.623343, 35.1529616 31.6231361, 35.15333 31.6228437)",,,
392812952,residential,3,False,False,10.808,"LINESTRING (35.1526598 31.6257345, 35.1527353 31.6258074)",,شارع السمكة,
392812952,residential,3,False,True,55.683,"LINESTRING (35.1526598 31.6257345, 35.1520747 31.6256839)",,شارع السمكة,
37154813,residential,3,False,False,128.633,"LINESTRING (35.1526598 31.6257345, 35.1527557 31.6255971, 35.1529571 31.6251989, 35.1532196 31.6249817, 35.1533347 31.6247498)",,,
343057019,tertiary,,False,False,15.82,"LINESTRING (35.1520978 31.6247122, 35.1521031 31.6248544)",2,شارع رئيسي,40
343057019,tertiary,,False,True,333.827,"LINESTRING (35.1520978 31.6247122, 35.1521307 31.6244263, 35.1522815 31.6238061, 35.1525401 31.6231734, 35.1528635 31.6228155, 35.1537702 31.6222449)",2,شارع رئيسي,40
343057019,tertiary,,False,True,23.176,"LINESTRING (35.1537702 31.6222449, 35.1540062 31.6221896)",2,شارع رئيسي,40
37156830,residential,3,False,False,59.908,"LINESTRING (35.1537702 31.6222449, 35.1536808 31.6221302, 35.1533314 31.6218612)",,شارع الهلال,
343057019,tertiary,,False,False,333.827,"LINESTRING (35.1537702 31.6222449, 35.1528635 31.6228155, 35.1525401 31.6231734, 35.1522815 31.6238061, 35.1521307 31.6244263, 35.1520978 31.6247122)",2,شارع رئيسي,40
37155078,residential,,False,True,46.687000000000005,"LINESTRING (35.1586192 31.6235345, 35.158721 31.6234248, 35.1588184 31.6232962, 35.1588936 31.6231865)",,,
343057019,tertiary,,False,True,85.634,"LINESTRING (35.1554992 31.6235932, 35.1564022 31.6236363)",2,شارع رئيسي,40
37159757,residential,3,False,False,57.323,"LINESTRING (35.1554992 31.6235932, 35.155406 31.6237555, 35.1552131 31.6240473)",,,
343057019,tertiary,,False,False,163.267,"LINESTRING (35.1554992 31.6235932, 35.1548597 31.6230751, 35.1547767 31.6229104, 35.154664 31.6223816)",2,شارع رئيسي,40
343057019,tertiary,,False,True,15.82,"LINESTRING (35.1521031 31.6248544, 35.1520978 31.6247122)",2,شارع رئيسي,40
392810138,tertiary,,False,False,22.707,"LINESTRING (35.1521031 31.6248544, 35.1520036 31.6250402)",2,شارع رئيسي,40
37162847,residential,3,False,True,46.089,"LINESTRING (35.1521031 31.6248544, 35.1523219 31.6248402, 35.1525643 31.6247442)",,,
37153619,residential,3,False,False,35.434,"LINESTRING (35.1550838 31.6268848, 35.1550256 31.6267347, 35.1549614 31.6265837)",,,
392812952,residential,3,False,True,66.29299999999999,"LINESTRING (35.1550838 31.6268848, 35.1547354 31.6269932, 35.1544076 31.626967)",,شارع السمكة,
37158640,residential,2,False,False,159.528,"LINESTRING (35.15333 31.6228437, 35.1529616 31.6231361, 35.1528079 31.623343, 35.1526441 31.6236949, 35.1526305 31.6240772)",,,
37158640,residential,2,False,True,87.722,"LINESTRING (35.15333 31.6228437, 35.1536521 31.6225991, 35.1540592 31.6223595)",,,
37162768,residential,2,False,False,139.378,"LINESTRING (35.15333 31.6228437, 35.1532157 31.6231216, 35.1532265 31.6231495, 35.1534278 31.623275, 35.1534632 31.623322, 35.1534357 31.6236877, 35.1533825 31.6239791)",,,
392812952,residential,3,False,False,66.29299999999999,"LINESTRING (35.1544076 31.626967, 35.1547354 31.6269932, 35.1550838 31.6268848)",,شارع السمكة,
392812952,residential,3,False,True,121.882,"LINESTRING (35.1544076 31.626967, 35.1542007 31.6268897, 35.1539627 31.6266082, 35.1537483 31.6263932, 35.1534928 31.6262253)",,شارع السمكة,
392812952,residential,3,False,False,18.285,"LINESTRING (35.1530284 31.6259672, 35.1531901 31.6260571)",,شارع السمكة,
392812952,residential,3,False,True,32.952,"LINESTRING (35.1530284 31.6259672, 35.1527353 31.6258074)",,شارع السمكة,
37158253,residential,3,False,False,143.734,"LINESTRING (35.1530284 31.6259672, 35.1529396 31.6261853, 35.1525463 31.6271929)",,,
392810138,tertiary,,False,False,65.747,"LINESTRING (35.1517431 31.6254851, 35.1511927 31.6258456)",2,شارع رئيسي,40
392812952,residential,3,False,False,38.398,"LINESTRING (35.1517431 31.6254851, 35.1520747 31.6256839)",,شارع السمكة,
392810138,tertiary,,False,True,55.362,"LINESTRING (35.1517431 31.6254851, 35.1518958 31.625255, 35.1520036 31.6250402)",2,شارع رئيسي,40
"[37153619, 37159757]",residential,3,False,"[False, True]",128.36599999999999,"LINESTRING (35.1549327 31.6258698, 35.155056 31.6254288, 35.1550024 31.6251094, 35.1548816 31.6248569, 35.1548547 31.6247536)",,,
37153619,residential,3,False,True,79.892,"LINESTRING (35.1549327 31.6258698, 35.1548998 31.6261603, 35.1549614 31.6265837)",,,
"[37157467, 392811244]",residential,2,False,"[False, True]",467.89700000000005,"LINESTRING (35.1549327 31.6258698, 35.1551734 31.6258704, 35.155517 31.62591, 35.1559931 31.6260693, 35.1563178 31.6260868, 35.1569631 31.6259608, 35.1572755 31.6258768, 35.1574604 31.6256038, 35.1576256 31.6249822, 35.1577767 31.6243932, 35.1578988 31.6242546, 35.1581778 31.6242546, 35.1583807 31.6243241)",,,
37161257,residential,3,False,False,213.077,"LINESTRING (35.1549327 31.6258698, 35.154686 31.6258348, 35.154386 31.6257613, 35.1540325 31.6255863, 35.1537243 31.6255373, 35.15349 31.6255093, 35.153342 31.6256318, 35.153231 31.6259048, 35.1531901 31.6260571)",,,
37158253,residential,3,False,True,143.734,"LINESTRING (35.1525463 31.6271929, 35.1529396 31.6261853, 35.1530284 31.6259672)",,,
37155805,residential,3,False,True,127.68100000000001,"LINESTRING (35.1532159 31.6273431, 35.1533684 31.6269868, 35.1534789 31.6263591, 35.1534928 31.6262253)",,,
37159597,residential,3,False,True,158.58100000000002,"LINESTRING (35.1583807 31.6243241, 35.1582926 31.6240757, 35.1581539 31.6238622, 35.1573273 31.6232656)",,,
"[37157467, 392811244]",residential,2,False,"[False, True]",467.897,"LINESTRING (35.1583807 31.6243241, 35.1581778 31.6242546, 35.1578988 31.6242546, 35.1577767 31.6243932, 35.1576256 31.6249822, 35.1574604 31.6256038, 35.1572755 31.6258768, 35.1569631 31.6259608, 35.1563178 31.6260868, 35.1559931 31.6260693, 35.155517 31.62591, 35.1551734 31.6258704, 35.1549327 31.6258698)",,,
37157922,residential,3,False,True,149.346,"LINESTRING (35.1521131 31.6269582, 35.1522389 31.626802, 35.1521891 31.6265807, 35.1524225 31.6264353, 35.1526612 31.6259448, 35.1527353 31.6258074)",,,
343057019,tertiary,,False,True,50.407,"LINESTRING (35.1573273 31.6232656, 35.157761 31.6230027)",2,شارع رئيسي,40
37159597,residential,3,False,False,158.58100000000002,"LINESTRING (35.1573273 31.6232656, 35.1581539 31.6238622, 35.1582926 31.6240757, 35.1583807 31.6243241)",,,
343057019,tertiary,,False,False,97.09700000000001,"LINESTRING (35.1573273 31.6232656, 35.1569314 31.6234613, 35.1564022 31.6236363)",2,شارع رئيسي,40
392812952,residential,3,False,True,34.223,"LINESTRING (35.1534928 31.6262253, 35.1531901 31.6260571)",,شارع السمكة,
37155805,residential,3,False,False,127.68100000000001,"LINESTRING (35.1534928 31.6262253, 35.1534789 31.6263591, 35.1533684 31.6269868, 35.1532159 31.6273431)",,,
392812952,residential,3,False,False,121.882,"LINESTRING (35.1534928 31.6262253, 35.1537483 31.6263932, 35.1539627 31.6266082, 35.1542007 31.6268897, 35.1544076 31.626967)",,شارع السمكة,
37160200,residential,,False,True,32.762,"LINESTRING (35.1575891 31.622747, 35.157761 31.6230027)",,,
37153406,residential,3,False,False,30.833,"LINESTRING (35.1586159 31.6219678, 35.158604 31.6216907)",,,
37153406,residential,3,False,True,68.65199999999999,"LINESTRING (35.1586159 31.6219678, 35.1586143 31.6222639, 35.1586374 31.6225846)",,,
37158200,residential,3,False,False,19.547,"LINESTRING (35.1540062 31.6221896, 35.1540592 31.6223595)",,,
343057019,tertiary,,False,False,23.176,"LINESTRING (35.1540062 31.6221896, 35.1537702 31.6222449)",2,شارع رئيسي,40
343057019,tertiary,,False,True,35.171,"LINESTRING (35.1540062 31.6221896, 35.154375 31.6221519)",2,شارع رئيسي,40
392810138,tertiary,,False,True,22.707,"LINESTRING (35.1520036 31.6250402, 35.1521031 31.6248544)",2,شارع رئيسي,40
37153325,residential,,False,False,108.98599999999999,"LINESTRING (35.1520036 31.6250402, 35.1517601 31.6250675, 35.1512755 31.625173, 35.1508754 31.625228)",,شارع شانة,40
392810138,tertiary,,False,False,55.362,"LINESTRING (35.1520036 31.6250402, 35.1518958 31.625255, 35.1517431 31.6254851)",2,شارع رئيسي,40
37153325,residential,,False,True,108.986,"LINESTRING (35.1508754 31.625228, 35.1512755 31.625173, 35.1517601 31.6250675, 35.1520036 31.6250402)",,شارع شانة,40
37154510,residential,,False,True,70.804,"LINESTRING (35.1508754 31.625228, 35.1507811 31.6252393, 35.1506395 31.6253377, 35.1505687 31.6254247, 35.1504713 31.625542, 35.1503872 31.6256744)",,,
37162847,residential,3,False,True,15.239,"LINESTRING (35.1531848 31.6246999, 35.1533347 31.6247498)",,,
37162768,residential,2,False,True,98.037,"LINESTRING (35.1531848 31.6246999, 35.1532617 31.624577, 35.1535246 31.6243306, 35.1535195 31.6240675, 35.1533825 31.6239791)",,,
37162847,residential,3,False,False,60.552,"LINESTRING (35.1531848 31.6246999, 35.1527196 31.6246781, 35.1525643 31.6247442)",,,
37154902,residential,3,False,False,39.315,"LINESTRING (35.1546195 31.6195072, 35.1546365 31.6193697, 35.1546444 31.6191545)",,,
"[37156002, 37154902]",residential,3,False,True,235.18499999999997,"LINESTRING (35.1546195 31.6195072, 35.1548335 31.6196039, 35.1549935 31.6197412, 35.1548958 31.6205359, 35.1548271 31.6208336, 35.154769 31.6212642, 35.1547065 31.6214356)",,,
"[37162954, 37162404]",residential,3,False,False,99.322,"LINESTRING (35.1546195 31.6195072, 35.1544673 31.6194723, 35.1543214 31.6194987, 35.1542373 31.6196576, 35.1540525 31.6200874)",,,
37156830,residential,3,False,True,45.588,"LINESTRING (35.1533172 31.6214514, 35.1533314 31.6218612)",,شارع الهلال,
37156300,residential,3,False,True,138.97100000000003,"LINESTRING (35.1533172 31.6214514, 35.1535337 31.6214061, 35.1538243 31.6212673, 35.154115 31.6212888, 35.1542633 31.6213337, 35.1546178 31.6213952, 35.1547065 31.6214356)",,,
37156830,residential,3,False,False,219.65699999999998,"LINESTRING (35.1533172 31.6214514, 35.1532228 31.6210735, 35.1531269 31.6207988, 35.1529845 31.620336, 35.1530251 31.619987, 35.1532286 31.6195465)",,شارع الهلال,
37162257,residential,,False,False,88.686,"LINESTRING (35.154664 31.6223816, 35.1548719 31.622393, 35.1549603 31.6223969, 35.1550355 31.6224196, 35.155093 31.6224726, 35.1551327 31.6225445, 35.1551327 31.6226164, 35.1550575 31.6226845, 35.1549911 31.6227413, 35.1549424 31.6228094)",,,
343057019,tertiary,,False,False,19.313,"LINESTRING (35.154664 31.6223816, 35.1546382 31.6222535, 35.1546167 31.6222138)",2,شارع رئيسي,40
343057019,tertiary,,False,True,163.267,"LINESTRING (35.154664 31.6223816, 35.1547767 31.6229104, 35.1548597 31.6230751, 35.1554992 31.6235932)",2,شارع رئيسي,40
37161989,residential,3,False,False,48.507,"LINESTRING (35.1588936 31.6231865, 35.1590116 31.622762)",,,
37155078,residential,,False,False,46.687,"LINESTRING (35.1588936 31.6231865, 35.1588184 31.6232962, 35.158721 31.6234248, 35.1586192 31.6235345)",,,
37161989,residential,3,False,True,100.565,"LINESTRING (35.1588936 31.6231865, 35.1585265 31.6231674, 35.158509 31.6227889, 35.1585268 31.622577)",,,
37159757,residential,3,False,True,42.644,"LINESTRING (35.1550003 31.6243853, 35.1552131 31.6240473)",,,
37158138,residential,3,False,True,85.94399999999999,"LINESTRING (35.1550003 31.6243853, 35.1548494 31.6242359, 35.154581 31.6240684, 35.1543486 31.623853)",,,
37159757,residential,3,False,False,9.503,"LINESTRING (35.1550003 31.6243853, 35.1549798 31.6244224, 35.1549575 31.6244626)",,,
392810142,residential,,False,True,85.256,"LINESTRING (35.1550003 31.6243853, 35.1551845 31.6244822, 35.1552862 31.6245094, 35.1554112 31.6245045, 35.1556292 31.62445, 35.155853 31.6244304)",,,
37156240,residential,,False,True,77.289,"LINESTRING (35.154189 31.6242337, 35.1546018 31.6243831, 35.1549575 31.6244626)",,,
1202444434,tertiary,,False,False,145.708,"LINESTRING (35.1503319 31.626009, 35.1487983 31.6259001)",2,شارع رئيسي,40
1202444434,tertiary,,False,True,21.503,"LINESTRING (35.1503319 31.626009, 35.1505563 31.6260388)",2,شارع رئيسي,40
37154510,residential,,False,False,37.8,"LINESTRING (35.1503319 31.626009, 35.1503474 31.6257879, 35.1503872 31.6256744)",,,
37163192,residential,3,False,True,84.467,"LINESTRING (35.1563837 31.6249115, 35.1561733 31.6248859, 35.1560119 31.6247969, 35.1558506 31.6245989, 35.155829 31.6244802, 35.155853 31.6244304)",,,
37159757,residential,3,False,False,42.644,"LINESTRING (35.1552131 31.6240473, 35.1550003 31.6243853)",,,
37158138,residential,3,False,False,96.522,"LINESTRING (35.1552131 31.6240473, 35.1550839 31.6239505, 35.1547228 31.6237682, 35.1544803 31.6236536, 35.1543392 31.6236974)",,,
37159757,residential,3,False,True,57.323,"LINESTRING (35.1552131 31.6240473, 35.155406 31.6237555, 35.1554992 31.6235932)",,,
37161090,residential,3,False,True,27.279000000000003,"LINESTRING (35.1515115 31.6263935, 35.1514983 31.6262384, 35.1515004 31.6261486)",,,
392812952,residential,3,False,False,55.683,"LINESTRING (35.1520747 31.6256839, 35.1526598 31.6257345)",,شارع السمكة,
392812952,residential,3,False,True,38.398,"LINESTRING (35.1520747 31.6256839, 35.1517431 31.6254851)",,شارع السمكة,
37160322,residential,3,False,True,81.517,"LINESTRING (35.1520747 31.6256839, 35.1519407 31.6259888, 35.1515004 31.6261486)",,,
1202444434,tertiary,,False,False,21.503,"LINESTRING (35.1505563 31.6260388, 35.1503319 31.626009)",2,شارع رئيسي,40
37157950,tertiary,3,False,False,37.983000000000004,"LINESTRING (35.1505563 31.6260388, 35.1504566 31.6261949, 35.1503461 31.6263291)",,شارع عروض الجمالة,
392810138,tertiary,,False,True,64.075,"LINESTRING (35.1505563 31.6260388, 35.1508168 31.6259768, 35.1511927 31.6258456)",2,شارع رئيسي,40
37158029,residential,3,False,True,71.65899999999999,"LINESTRING (35.1526909 31.6215288, 35.1529612 31.6216204, 35.1531676 31.6217516, 35.1533314 31.6218612)",,,
"[37156002, 37154902]",residential,3,False,False,235.185,"LINESTRING (35.1547065 31.6214356, 35.154769 31.6212642, 35.1548271 31.6208336, 35.1548958 31.6205359, 35.1549935 31.6197412, 35.1548335 31.6196039, 35.1546195 31.6195072)",,,
37156002,residential,,False,True,86.08699999999999,"LINESTRING (35.1547065 31.6214356, 35.154555 31.6216833, 35.1544435 31.6219042, 35.154375 31.6221519)",,,
37156300,residential,3,False,False,138.971,"LINESTRING (35.1547065 31.6214356, 35.1546178 31.6213952, 35.1542633 31.6213337, 35.154115 31.6212888, 35.1538243 31.6212673, 35.1535337 31.6214061, 35.1533172 31.6214514)",,,
343057019,tertiary,,False,False,85.634,"LINESTRING (35.1564022 31.6236363, 35.1554992 31.6235932)",2,شارع رئيسي,40
37163192,residential,3,False,False,109.039,"LINESTRING (35.1564022 31.6236363, 35.1564298 31.6236996, 35.1563759 31.6239359, 35.1558981 31.6243367, 35.155853 31.6244304)",,,
343057019,tertiary,,False,True,97.09700000000001,"LINESTRING (35.1564022 31.6236363, 35.1569314 31.6234613, 35.1573273 31.6232656)",2,شارع رئيسي,40
37162954,residential,3,False,True,91.005,"LINESTRING (35.1540155 31.6208194, 35.1538496 31.620539, 35.1538681 31.6203455, 35.1539997 31.6202294, 35.1540525 31.6200874)",,,
392812952,residential,3,False,False,32.952,"LINESTRING (35.1527353 31.6258074, 35.1530284 31.6259672)",,شارع السمكة,
392812952,residential,3,False,True,10.808,"LINESTRING (35.1527353 31.6258074, 35.1526598 31.6257345)",,شارع السمكة,
