osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,junction
41245419,False,4,شارع الجمعية,tertiary,50,False,269.70599999999996,"LINESTRING (34.5015039 31.5538713, 34.5013358 31.5535102, 34.5009534 31.5529418, 34.5008907 31.5528486, 34.5004894 31.5521607, 34.500307 31.551848, 34.5002291 31.5517057)",14,
41245419,False,4,شارع الجمعية,tertiary,50,True,32.054,"LINESTRING (34.5015039 31.5538713, 34.5016083 31.5540214, 34.501663 31.5541252)",14,
41243007,False,4,ALHATABYA,residential,50,False,563.118,"LINESTRING (34.5053073 31.5515383, 34.5051553 31.5514268, 34.5049088 31.5512365, 34.5046698 31.5510288, 34.5045361 31.5509126, 34.5044878 31.5508876, 34.5042971 31.5506517, 34.5040306 31.5503222, 34.5038978 31.5502116, 34.5038141 31.5501418, 34.5037504 31.5501031, 34.5034772 31.5499373, 34.5032366 31.5497809, 34.5031444 31.5496748, 34.5030747 31.5495947, 34.502996 31.5495042, 34.5028963 31.5494294, 34.502611 31.5492154, 34.5022622 31.5489748, 34.5021429 31.5488837, 34.501805 31.54865, 34.5014561 31.5483854, 34.5011075 31.5480036)",,
41243007,False,4,ALHATABYA,residential,50,True,128.869,"LINESTRING (34.5053073 31.5515383, 34.5055825 31.551838, 34.5056098 31.5518753, 34.5058738 31.552235, 34.5060023 31.5525252)",,
41245403,False,2,,residential,40,False,235.25900000000001,"LINESTRING (34.5053073 31.5515383, 34.5053491 31.5515157, 34.5060217 31.5511524, 34.5066322 31.5508876, 34.507405 31.5505409, 34.5074761 31.5505125)",,
41243716,False,2,Zaki Al Dahnoon,residential,40,False,215.175,"LINESTRING (34.5042953 31.5456921, 34.5048487 31.5458109, 34.5055224 31.5463522, 34.5058663 31.5469432)",,
41245483,False,2,,residential,40,False,237.78,"LINESTRING (34.5042953 31.5456921, 34.5045853 31.5460116, 34.5041105 31.5464046, 34.5030927 31.5471904)",,
41244022,True,,,secondary,,False,9.272,"LINESTRING (34.5011136 31.5479216, 34.5011177 31.5479422, 34.501118 31.547963, 34.5011146 31.5479836, 34.5011075 31.5480036)",,roundabout
"[41245332, 41245077]",False,2,"['Al Mansheya', 'شارع المنشية']",residential,50,True,349.371,"LINESTRING (34.5011136 31.5479216, 34.5014922 31.547832, 34.5016486 31.5477718, 34.5018712 31.5477088, 34.5023704 31.5475673, 34.5030562 31.5474831, 34.5030784 31.5474803, 34.5037178 31.5473989, 34.504219 31.5473432, 34.5043675 31.5473267, 34.5046764 31.5472543, 34.5046998 31.5472488)",10,
41245419,False,4,شارع الجمعية,tertiary,50,False,32.054,"LINESTRING (34.501663 31.5541252, 34.5016083 31.5540214, 34.5015039 31.5538713)",14,
41244758,False,4,General Beit Lahiya,secondary,50,True,32.85,"LINESTRING (34.4988409 31.5490453, 34.4991643 31.5489389)",16,
41245419,False,4,شارع الجمعية,tertiary,50,True,64.978,"LINESTRING (34.4988409 31.5490453, 34.4991603 31.5495624)",14,
41244758,False,4,General Beit Lahiya,secondary,50,False,144.853,"LINESTRING (34.4988409 31.5490453, 34.4987163 31.5490789, 34.4979433 31.5492876, 34.4978383 31.549316, 34.4973816 31.5494331)",16,
"[41245200, 41244783]",False,2,شارع البركة,residential,40,"[False, True]",385.63100000000003,"LINESTRING (34.499423 31.5504185, 34.4992305 31.5506591, 34.4991704 31.5509719, 34.4991463 31.5515854, 34.4991196 31.5517367, 34.4991102 31.5517899, 34.499014 31.5518741, 34.4989178 31.5520065, 34.4988817 31.5521147, 34.4989779 31.5522471, 34.4990982 31.5523553, 34.4992065 31.5526681, 34.4992426 31.5528125, 34.4991945 31.5529208, 34.4989538 31.5531132, 34.4985749 31.5533897, 34.4985278 31.5534241)",12,
41245419,False,4,شارع الجمعية,tertiary,50,False,98.699,"LINESTRING (34.499423 31.5504185, 34.4992666 31.5500455, 34.4991603 31.5495624)",14,
41245419,False,4,شارع الجمعية,tertiary,50,True,163.823,"LINESTRING (34.499423 31.5504185, 34.499656 31.550772, 34.4997719 31.5509478, 34.5001328 31.5513809, 34.5001587 31.5514681, 34.5002291 31.5517057)",14,
41243037,False,4,General Beit Lahiya,secondary,50,False,68.12100000000001,"LINESTRING (34.5010576 31.5478482, 34.5011479 31.5476317, 34.501317 31.547277)",16,
41244022,True,,,secondary,,False,9.902000000000001,"LINESTRING (34.5010576 31.5478482, 34.5010767 31.5478633, 34.5010927 31.5478809, 34.5011051 31.5479005, 34.5011136 31.5479216)",,roundabout
41244174,False,2,,residential,40,True,30.029000000000003,"LINESTRING (34.5010819 31.551323, 34.5010353 31.5513426, 34.5009292 31.5513871, 34.5007907 31.5514283)",,
41244022,True,,,secondary,,False,14.533000000000001,"LINESTRING (34.5009124 31.5478257, 34.5009367 31.5478209, 34.5009616 31.5478195, 34.5009865 31.5478214, 34.5010118 31.5478269, 34.5010357 31.5478359, 34.5010576 31.5478482)",,roundabout
1058944566,True,2,General Beit Lahiya,secondary,50,False,71.972,"LINESTRING (34.5009124 31.5478257, 34.5009988 31.5477483, 34.5010479 31.5476708, 34.5012424 31.5472499)",8,
41243402,False,2,Haifa,residential,40,False,57.334,"LINESTRING (34.4974761 31.5466032, 34.4978471 31.5461959)",8,
41244286,False,2,Al Ramla,residential,50,True,93.276,"LINESTRING (34.4974761 31.5466032, 34.4976666 31.5468936, 34.4979844 31.5473212)",,
41245157,False,2,,residential,50,False,339.086,"LINESTRING (34.4985278 31.5534241, 34.4989298 31.5537027, 34.4990914 31.5538182, 34.4992666 31.5539433, 34.4995072 31.5543042, 34.4995554 31.554196, 34.4999163 31.5541118, 34.5002531 31.5540877, 34.5005659 31.5540636, 34.5009148 31.5540396, 34.5012035 31.5539674, 34.5015039 31.5538713)",,
"[41245200, 41244783]",False,2,شارع البركة,residential,40,"[False, True]",385.6310000000001,"LINESTRING (34.4985278 31.5534241, 34.4985749 31.5533897, 34.4989538 31.5531132, 34.4991945 31.5529208, 34.4992426 31.5528125, 34.4992065 31.5526681, 34.4990982 31.5523553, 34.4989779 31.5522471, 34.4988817 31.5521147, 34.4989178 31.5520065, 34.499014 31.5518741, 34.4991102 31.5517899, 34.4991196 31.5517367, 34.4991463 31.5515854, 34.4991704 31.5509719, 34.4992305 31.5506591, 34.499423 31.5504185)",12,
41245483,False,2,,residential,40,True,237.78,"LINESTRING (34.5030927 31.5471904, 34.5041105 31.5464046, 34.5045853 31.5460116, 34.5042953 31.5456921)",,
41243402,False,2,Haifa,residential,40,True,57.334,"LINESTRING (34.4978471 31.5461959, 34.4974761 31.5466032)",8,
41243402,False,2,Haifa,residential,40,False,46.673,"LINESTRING (34.4978471 31.5461959, 34.4981227 31.5458736, 34.4981372 31.5458567)",8,
41244758,False,4,General Beit Lahiya,secondary,50,False,32.85,"LINESTRING (34.4991643 31.5489389, 34.4988409 31.5490453)",16,
41244758,False,4,General Beit Lahiya,secondary,50,True,29.947,"LINESTRING (34.4991643 31.5489389, 34.4994684 31.5488656)",16,
41245258,False,2,,residential,5,True,43.56999999999999,"LINESTRING (34.4991643 31.5489389, 34.4990215 31.5488167, 34.4989486 31.5487494, 34.4988804 31.5486356)",,
41244980,False,2,Al Ramla,residential,50,False,133.835,"LINESTRING (34.4987381 31.5483388, 34.4985151 31.5480175, 34.4981971 31.5475951, 34.4979844 31.5473212)",,
41245258,False,2,,residential,5,False,35.694,"LINESTRING (34.4987381 31.5483388, 34.4988373 31.5485636, 34.4988804 31.5486356)",,
41244903,False,2,عكا,residential,40,True,7.685,"LINESTRING (34.501317 31.547277, 34.5012424 31.5472499)",,
41243037,False,4,General Beit Lahiya,secondary,50,True,68.12100000000001,"LINESTRING (34.501317 31.547277, 34.5011479 31.5476317, 34.5010576 31.5478482)",16,
41245419,False,4,شارع الجمعية,tertiary,50,False,64.978,"LINESTRING (34.4991603 31.5495624, 34.4988409 31.5490453)",14,
41245419,False,4,شارع الجمعية,tertiary,50,True,98.699,"LINESTRING (34.4991603 31.5495624, 34.4992666 31.5500455, 34.499423 31.5504185)",14,
41245487,False,2,,residential,40,True,83.28,"LINESTRING (34.4991603 31.5495624, 34.4993388 31.5492395, 34.499375 31.5490631, 34.4994684 31.5488656)",,
41245077,False,2,شارع المنشية,residential,50,True,43.759,"LINESTRING (34.5071464 31.5468455, 34.5076049 31.5467987)",10,
41245077,False,2,شارع المنشية,residential,50,False,14.749,"LINESTRING (34.5071464 31.5468455, 34.5071435 31.5468456, 34.5069908 31.5468485)",10,
41243808,False,2,Teberia,residential,40,False,51.649,"LINESTRING (34.5001488 31.5462092, 34.499771 31.546544)",,
41243716,False,2,Zaki Al Dahnoon,residential,40,True,215.175,"LINESTRING (34.5058663 31.5469432, 34.5055224 31.5463522, 34.5048487 31.5458109, 34.5042953 31.5456921)",,
41245077,False,2,شارع المنشية,residential,50,False,115.674,"LINESTRING (34.5058663 31.5469432, 34.5051505 31.5471426, 34.5051374 31.5471462, 34.5046998 31.5472488)",10,
41245077,False,2,شارع المنشية,residential,50,True,107.74799999999999,"LINESTRING (34.5058663 31.5469432, 34.5060878 31.5468816, 34.5065209 31.5468575, 34.5069908 31.5468485)",10,
41244174,False,2,,residential,40,False,61.569,"LINESTRING (34.5002291 31.5517057, 34.5003769 31.5516261, 34.5005418 31.5515373, 34.5007907 31.5514283)",,
41245419,False,4,شارع الجمعية,tertiary,50,False,163.823,"LINESTRING (34.5002291 31.5517057, 34.5001587 31.5514681, 34.5001328 31.5513809, 34.4997719 31.5509478, 34.499656 31.550772, 34.499423 31.5504185)",14,
41245419,False,4,شارع الجمعية,tertiary,50,True,269.706,"LINESTRING (34.5002291 31.5517057, 34.500307 31.551848, 34.5004894 31.5521607, 34.5008907 31.5528486, 34.5009534 31.5529418, 34.5013358 31.5535102, 34.5015039 31.5538713)",14,
41244174,False,2,,residential,40,False,30.029,"LINESTRING (34.5007907 31.5514283, 34.5009292 31.5513871, 34.5010353 31.5513426, 34.5010819 31.551323)",,
41244174,False,2,,residential,40,True,61.569,"LINESTRING (34.5007907 31.5514283, 34.5005418 31.5515373, 34.5003769 31.5516261, 34.5002291 31.5517057)",,
41244598,False,2,,residential,40,False,180.811,"LINESTRING (34.5007907 31.5514283, 34.50095 31.5515555, 34.501108 31.5516428, 34.5013031 31.5516954, 34.5015644 31.5517659, 34.5016864 31.5518029, 34.5018081 31.5518829, 34.5018335 31.5519066, 34.5018784 31.5519486, 34.5019617 31.5520266, 34.5021645 31.5524268)",,
41244286,False,2,Al Ramla,residential,50,False,93.276,"LINESTRING (34.4979844 31.5473212, 34.4976666 31.5468936, 34.4974761 31.5466032)",,
41244980,False,2,Al Ramla,residential,50,True,133.83499999999998,"LINESTRING (34.4979844 31.5473212, 34.4981971 31.5475951, 34.4985151 31.5480175, 34.4987381 31.5483388)",,
41244758,False,4,General Beit Lahiya,secondary,50,False,29.947,"LINESTRING (34.4994684 31.5488656, 34.4991643 31.5489389)",16,
41244758,False,4,General Beit Lahiya,secondary,50,True,161.85999999999999,"LINESTRING (34.4994684 31.5488656, 34.499628 31.5488174, 34.4997839 31.5487703, 34.5000716 31.5486231, 34.5000835 31.5486171, 34.5003012 31.5485057, 34.5003747 31.548429, 34.5004075 31.5483947, 34.5005779 31.5482169, 34.5008314 31.5480335)",16,
41245487,False,2,,residential,40,False,83.28,"LINESTRING (34.4994684 31.5488656, 34.499375 31.5490631, 34.4993388 31.5492395, 34.4991603 31.5495624)",,
41244022,True,,,secondary,,False,28.363999999999997,"LINESTRING (34.5008314 31.5480335, 34.5008185 31.5480154, 34.500809 31.5479957, 34.5008033 31.547975, 34.5008015 31.5479538, 34.5008036 31.5479326, 34.5008095 31.547912, 34.5008192 31.5478924, 34.5008324 31.5478743, 34.5008488 31.5478583, 34.5008679 31.5478446, 34.5008893 31.5478336, 34.5009124 31.5478257)",,roundabout
41244758,False,4,General Beit Lahiya,secondary,50,False,161.86,"LINESTRING (34.5008314 31.5480335, 34.5005779 31.5482169, 34.5004075 31.5483947, 34.5003747 31.548429, 34.5003012 31.5485057, 34.5000835 31.5486171, 34.5000716 31.5486231, 34.4997839 31.5487703, 34.499628 31.5488174, 34.4994684 31.5488656)",16,
41244758,False,4,General Beit Lahiya,secondary,50,True,144.853,"LINESTRING (34.4973816 31.5494331, 34.4978383 31.549316, 34.4979433 31.5492876, 34.4987163 31.5490789, 34.4988409 31.5490453)",16,
41245115,False,2,Al Barrawi,residential,40,False,52.445,"LINESTRING (34.5063865 31.5453024, 34.5065477 31.5457536)",,
296271968,False,,,residential,,True,79.457,"LINESTRING (34.5063865 31.5453024, 34.5068257 31.5451662, 34.5069909 31.5454494)",,
296271968,False,,,residential,,False,79.457,"LINESTRING (34.5069909 31.5454494, 34.5068257 31.5451662, 34.5063865 31.5453024)",,
296271975,False,,,residential,,True,64.183,"LINESTRING (34.5069909 31.5454494, 34.5070505 31.5455263, 34.5065477 31.5457536)",,
41245077,False,2,شارع المنشية,residential,50,False,43.759,"LINESTRING (34.5076049 31.5467987, 34.5071464 31.5468455)",10,
41244598,False,2,,residential,40,True,180.811,"LINESTRING (34.5021645 31.5524268, 34.5019617 31.5520266, 34.5018784 31.5519486, 34.5018335 31.5519066, 34.5018081 31.5518829, 34.5016864 31.5518029, 34.5015644 31.5517659, 34.5013031 31.5516954, 34.501108 31.5516428, 34.50095 31.5515555, 34.5007907 31.5514283)",,
"[41245332, 41245077]",False,2,"['Al Mansheya', 'شارع المنشية']",residential,50,False,349.371,"LINESTRING (34.5046998 31.5472488, 34.5046764 31.5472543, 34.5043675 31.5473267, 34.504219 31.5473432, 34.5037178 31.5473989, 34.5030784 31.5474803, 34.5030562 31.5474831, 34.5023704 31.5475673, 34.5018712 31.5477088, 34.5016486 31.5477718, 34.5014922 31.547832, 34.5011136 31.5479216)",10,
41245077,False,2,شارع المنشية,residential,50,True,115.674,"LINESTRING (34.5046998 31.5472488, 34.5051374 31.5471462, 34.5051505 31.5471426, 34.5058663 31.5469432)",10,
307081229,False,,,residential,,True,171.661,"LINESTRING (34.5046998 31.5472488, 34.504788 31.547459, 34.5048402 31.5475564, 34.5049248 31.5477241, 34.5050561 31.5479844, 34.5052606 31.5484316, 34.505336 31.5485885, 34.5054418 31.5485499)",,
307081229,False,,,residential,,False,171.661,"LINESTRING (34.5054418 31.5485499, 34.505336 31.5485885, 34.5052606 31.5484316, 34.5050561 31.5479844, 34.5049248 31.5477241, 34.5048402 31.5475564, 34.504788 31.547459, 34.5046998 31.5472488)",,
41244901,False,2,,residential,40,False,208.74900000000002,"LINESTRING (34.5057322 31.549037, 34.5059106 31.5489597, 34.5059408 31.5490164, 34.5059824 31.5490354, 34.5063642 31.5488488, 34.5067788 31.5486818, 34.5071769 31.548482, 34.5073291 31.5484056, 34.5073442 31.548398, 34.5076139 31.5482395)",6,
41245403,False,2,,residential,40,True,235.25900000000001,"LINESTRING (34.5074761 31.5505125, 34.507405 31.5505409, 34.5066322 31.5508876, 34.5060217 31.5511524, 34.5053491 31.5515157, 34.5053073 31.5515383)",,
307081612,False,,,residential,,True,248.602,"LINESTRING (34.5074761 31.5505125, 34.5073365 31.5502239, 34.5072479 31.5500475, 34.5072002 31.5499414, 34.5069215 31.5497442, 34.5067479 31.5496327, 34.5067052 31.5496053, 34.5066382 31.5495383, 34.5065522 31.5494522, 34.5065454 31.5494387, 34.5064524 31.5492537, 34.5065433 31.5491716, 34.5066717 31.5490836, 34.5067967 31.5490224, 34.5070242 31.5489421, 34.5071031 31.5489077)",,
41244901,False,2,,residential,40,True,208.749,"LINESTRING (34.5076139 31.5482395, 34.5073442 31.548398, 34.5073291 31.5484056, 34.5071769 31.548482, 34.5067788 31.5486818, 34.5063642 31.5488488, 34.5059824 31.5490354, 34.5059408 31.5490164, 34.5059106 31.5489597, 34.5057322 31.549037)",6,
1091841472,False,,,residential,,False,156.54500000000002,"LINESTRING (34.5076139 31.5482395, 34.5078558 31.5487911, 34.5075105 31.5489963, 34.5072694 31.5488015, 34.5071031 31.5489077)",,
41244903,False,2,عكا,residential,40,False,7.685,"LINESTRING (34.5012424 31.5472499, 34.501317 31.547277)",,
41244903,False,2,عكا,residential,40,True,162.32000000000002,"LINESTRING (34.5012424 31.5472499, 34.5009149 31.5471453, 34.5006317 31.5470488, 34.5004445 31.5469778, 34.5003094 31.5469277, 34.5002003 31.5468776, 34.5000831 31.5468039, 34.499771 31.546544)",,
307081612,False,,,residential,,False,248.602,"LINESTRING (34.5071031 31.5489077, 34.5070242 31.5489421, 34.5067967 31.5490224, 34.5066717 31.5490836, 34.5065433 31.5491716, 34.5064524 31.5492537, 34.5065454 31.5494387, 34.5065522 31.5494522, 34.5066382 31.5495383, 34.5067052 31.5496053, 34.5067479 31.5496327, 34.5069215 31.5497442, 34.5072002 31.5499414, 34.5072479 31.5500475, 34.5073365 31.5502239, 34.5074761 31.5505125)",,
1091841472,False,,,residential,,False,62.91,"LINESTRING (34.5071031 31.5489077, 34.5072362 31.549099, 34.5075105 31.5493505)",,
1091841472,False,,,residential,,True,156.54500000000002,"LINESTRING (34.5071031 31.5489077, 34.5072694 31.5488015, 34.5075105 31.5489963, 34.5078558 31.5487911, 34.5076139 31.5482395)",,
1091841472,False,,,residential,,True,62.91,"LINESTRING (34.5075105 31.5493505, 34.5072362 31.549099, 34.5071031 31.5489077)",,
41245258,False,2,,residential,5,False,43.57,"LINESTRING (34.4988804 31.5486356, 34.4989486 31.5487494, 34.4990215 31.5488167, 34.4991643 31.5489389)",,
41245258,False,2,,residential,5,True,35.694,"LINESTRING (34.4988804 31.5486356, 34.4988373 31.5485636, 34.4987381 31.5483388)",,
1226971380,False,,,residential,,False,145.156,"LINESTRING (34.4988804 31.5486356, 34.4993732 31.5484093, 34.4994726 31.5483506, 34.499546 31.5483217, 34.4996781 31.5482919, 34.4998746 31.5482428, 34.5000881 31.5481851, 34.5001953 31.5481648, 34.5002879 31.5481466)",,
1226971380,False,,,residential,,True,145.156,"LINESTRING (34.5002879 31.5481466, 34.5001953 31.5481648, 34.5000881 31.5481851, 34.4998746 31.5482428, 34.4996781 31.5482919, 34.499546 31.5483217, 34.4994726 31.5483506, 34.4993732 31.5484093, 34.4988804 31.5486356)",,
