osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction
175950810,2,102,primary,50,False,False,50.637,"LINESTRING (13.7393742 46.1841399, 13.73911 46.1842647, 13.7389643 46.1843503, 13.7388712 46.1844289)",,
175950810,2,102,primary,50,False,False,60.119,"LINESTRING (13.7388712 46.1844289, 13.7387946 46.1845048, 13.7387392 46.1845636, 13.738673 46.1846237, 13.7384111 46.1847832, 13.7383287 46.1848042)",,
175950810,2,102,primary,50,False,True,50.637,"LINESTRING (13.7388712 46.1844289, 13.7389643 46.1843503, 13.73911 46.1842647, 13.7393742 46.1841399)",,
297243973,,,residential,,False,True,86.51599999999999,"LINESTRING (13.7388712 46.1844289, 13.7388578 46.1842276, 13.7388676 46.1840556, 13.7388653 46.1838747, 13.7388299 46.1837556, 13.7387793 46.1836599)",Vojkova ulica,
175950810,2,102,primary,50,False,True,17.792,"LINESTRING (13.7381083 46.1847897, 13.7381728 46.184812, 13.7382573 46.1848179, 13.7383287 46.1848042)",,
464777021,,,residential,,False,False,143.521,"LINESTRING (13.7381083 46.1847897, 13.7380622 46.1848174, 13.7378395 46.18488, 13.7376516 46.1849876, 13.7374247 46.1851616, 13.7369644 46.1855125, 13.7368564 46.1855837, 13.7367958 46.185605, 13.7367179 46.1856128)",Brežič,
819119987,2,102,primary,50,False,False,145.928,"LINESTRING (13.7381083 46.1847897, 13.7380222 46.1847255, 13.7379469 46.1846597, 13.7377975 46.1845282, 13.7373686 46.1842486, 13.736953 46.1839874, 13.7367569 46.1838738)",Rutarjeva ulica,
"[479586672, 819119987]",2,102,primary,50,False,False,100.915,"LINESTRING (13.7357349 46.1831968, 13.7356172 46.1831524, 13.7355625 46.1831354, 13.7354919 46.1831249, 13.7351019 46.1830774, 13.7350296 46.1830711, 13.7346959 46.1830348, 13.7346319 46.1830265, 13.7344619 46.1830049)","['Trg maršala Tita', 'Rutarjeva ulica']",
819119987,2,102,primary,50,False,True,109.197,"LINESTRING (13.7357349 46.1831968, 13.7358222 46.1832571, 13.7361345 46.1835091, 13.7364142 46.1836789, 13.7367569 46.1838738)",Rutarjeva ulica,
"[838809753, 48042247]",,,residential,,False,False,57.194,"LINESTRING (13.7330271 46.1827872, 13.733044 46.1826927, 13.7330718 46.1825922, 13.7331205 46.1825126, 13.7332431 46.1823588, 13.7332724 46.182308)",Mestni trg,
444772137,2,,primary,50,False,False,102.675,"LINESTRING (13.7330271 46.1827872, 13.7328626 46.1827622, 13.7324002 46.1826779, 13.7321204 46.1826093, 13.7319686 46.1825569, 13.7317755 46.182483)",,
"[837993320, 837993322]",2,,primary,50,False,True,113.08999999999999,"LINESTRING (13.7330271 46.1827872, 13.7332025 46.1828142, 13.7336933 46.1828879, 13.7338097 46.1829055, 13.7341642 46.1829599, 13.7343422 46.1829896, 13.7344619 46.1830049)",Trg maršala Tita,
"[1011280008, 1011280009, 48042243]",2,,residential,50,False,False,99.21000000000001,"LINESTRING (13.7330271 46.1827872, 13.7330049 46.1829082, 13.7329406 46.1831856, 13.7329207 46.1832626, 13.7328142 46.183667)",Gregorčičeva ulica,
68094200,,,residential,,False,False,96.655,"LINESTRING (13.7297653 46.1818984, 13.729752 46.1815522, 13.7299475 46.1810471)",Pod brajdo,
304925118,2,,primary,50,False,False,121.78699999999999,"LINESTRING (13.7297653 46.1818984, 13.7296611 46.1818455, 13.7294193 46.1817662, 13.7284284 46.1815174, 13.7283043 46.1814882)",,
"[444772137, 304925119]",2,102,primary,50,False,True,307.40100000000007,"LINESTRING (13.7297653 46.1818984, 13.7299389 46.1820401, 13.7301202 46.1822445, 13.7301487 46.1824194, 13.7300306 46.182652, 13.7299898 46.1827521, 13.7300428 46.182831, 13.7301527 46.1828705, 13.7302586 46.1828508, 13.7303279 46.1827761, 13.7303503 46.1826153, 13.7304052 46.1824165, 13.7304887 46.1823094, 13.7306557 46.1822375, 13.7308736 46.1822093, 13.731102 46.1822096, 13.7312666 46.1822618, 13.7314776 46.1823562, 13.7317755 46.182483)",,
367582087,2,,primary,50,False,True,89.30799999999999,"LINESTRING (13.7271858 46.1809568, 13.7272021 46.1810143, 13.72723 46.1810695, 13.727269 46.1811214, 13.7273093 46.1811613, 13.7273562 46.1811976, 13.727409 46.1812298, 13.7274669 46.1812575, 13.7280482 46.1814165)",,
26365933,2,,residential,50,False,False,47.04,"LINESTRING (13.7328142 46.183667, 13.7327369 46.1838991, 13.7326714 46.1840783)",Gregorčičeva ulica,
838809752,,,residential,,False,False,55.854,"LINESTRING (13.7328142 46.183667, 13.7327272 46.1837412, 13.7326752 46.183783, 13.7325829 46.1838295, 13.732247 46.1839716)",Gregorčičeva ulica,
"[1011280008, 1011280009, 48042243]",2,,residential,50,False,True,99.21000000000001,"LINESTRING (13.7328142 46.183667, 13.7329207 46.1832626, 13.7329406 46.1831856, 13.7330049 46.1829082, 13.7330271 46.1827872)",Gregorčičeva ulica,
75520628,,,residential,,False,False,192.473,"LINESTRING (13.732247 46.1839716, 13.7321502 46.1839828, 13.7320585 46.184015, 13.7319039 46.1841122, 13.7317797 46.1842295, 13.7316509 46.1843631, 13.7315594 46.1844805, 13.7311843 46.184837, 13.7307221 46.1853047)",Brunov drevored,
717499664,,,residential,,False,False,34.846,"LINESTRING (13.732247 46.1839716, 13.7323317 46.1839999, 13.732588 46.184065, 13.7326714 46.1840783)",Gregorčičeva ulica,
838809752,,,residential,,False,True,55.854000000000006,"LINESTRING (13.732247 46.1839716, 13.7325829 46.1838295, 13.7326752 46.183783, 13.7327272 46.1837412, 13.7328142 46.183667)",Gregorčičeva ulica,
75520628,,,residential,,False,False,103.458,"LINESTRING (13.7307221 46.1853047, 13.7301242 46.185802, 13.7299119 46.1859622, 13.7298473 46.1860107)",Brunov drevored,
75520628,,,residential,,False,True,192.47299999999998,"LINESTRING (13.7307221 46.1853047, 13.7311843 46.184837, 13.7315594 46.1844805, 13.7316509 46.1843631, 13.7317797 46.1842295, 13.7319039 46.1841122, 13.7320585 46.184015, 13.7321502 46.1839828, 13.732247 46.1839716)",Brunov drevored,
131271105,,,residential,,False,True,107.23499999999999,"LINESTRING (13.7307221 46.1853047, 13.731123 46.1855048, 13.7312551 46.1855497, 13.7318449 46.1856929, 13.7319654 46.1857197)",Pregljev trg,
231867005,,,residential,,True,False,226.409,"LINESTRING (13.7307221 46.1853047, 13.7301643 46.1850603, 13.7301141 46.1849113, 13.7302365 46.184664, 13.7307819 46.1835622)",Tumov drevored,
75520628,,,residential,,False,False,37.584,"LINESTRING (13.7278194 46.1863582, 13.7273386 46.1864169)",Brunov drevored,
75520628,,,residential,,False,True,78.505,"LINESTRING (13.7278194 46.1863582, 13.7288386 46.1863822)",Brunov drevored,
68094200,,,residential,,False,True,257.23799999999994,"LINESTRING (13.7319217 46.1792219, 13.7315016 46.1795275, 13.7310427 46.1798257, 13.7303808 46.1803838, 13.7303523 46.1804089, 13.7302521 46.1804971, 13.730157 46.1806422, 13.7301393 46.1806764, 13.7299475 46.1810471)",Pod brajdo,
25868587,,,residential,,False,False,131.291,"LINESTRING (13.7347142 46.1803689, 13.7344203 46.1806846, 13.7344453 46.1809711, 13.7341976 46.18146)",Dijaška ulica,
"[175946600, 74015649, 294950839]",,,"['unclassified', 'residential']",,False,"[False, True]",544.227,"LINESTRING (13.7347142 46.1803689, 13.7346083 46.1803204, 13.7330123 46.1795894, 13.7329197 46.1795548, 13.7328058 46.1795512, 13.7327239 46.1795656, 13.7326105 46.1795927, 13.732388 46.1797025, 13.7316896 46.1801954, 13.7310379 46.1808816, 13.7309089 46.1810729, 13.7310161 46.1812252, 13.7319175 46.1816803, 13.7320924 46.1817901, 13.7322931 46.1818893)","['Dijaška ulica', 'Mestni log']",
25868587,,,residential,,False,True,64.241,"LINESTRING (13.7337098 46.1819287, 13.7339994 46.1816464, 13.7341976 46.18146)",Dijaška ulica,
"[980562760, 489540679]",,,residential,,True,False,44.022,"LINESTRING (13.7337098 46.1819287, 13.7338215 46.1819514, 13.7340868 46.1819896, 13.7342387 46.182062)","['Ulica Petra Skalarja', 'Rutarjeva ulica']",
