osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,access
9808146,,,residential,30,,True,False,71.923,"LINESTRING (15.2613564 46.2286351, 15.2613772 46.2286197, 15.2614414 46.2285937, 15.2616547 46.2285345, 15.2622049 46.2283684)",Gosposka ulica,
273364156,1,,residential,,roundabout,True,False,14.436,"LINESTRING (15.2613564 46.2286351, 15.2613877 46.2286593, 15.261392 46.2286916, 15.2613676 46.2287193, 15.2613241 46.2287315)",Trg celjskih knezov,
8118664,,,tertiary,,,False,False,9.694,"LINESTRING (15.2678079 46.2315797, 15.2676832 46.2315923)",Levstikova ulica,
704601394,,5,primary,50,,True,False,54.968,"LINESTRING (15.2678079 46.2315797, 15.2678386 46.2317576, 15.2678684 46.2320721)",Aškerčeva ulica,
673357011,,,tertiary,,,False,False,5.908,"LINESTRING (15.2608502 46.2311882, 15.2607782 46.2311697)",Gregorčičeva ulica,
673357011,,,tertiary,,,False,True,44.074,"LINESTRING (15.2608502 46.2311882, 15.2613913 46.2313186)",Gregorčičeva ulica,
27713705,1,,residential,,,True,False,48.346999999999994,"LINESTRING (15.2608502 46.2311882, 15.2609862 46.2311711, 15.2610716 46.2311506, 15.261136 46.2311314, 15.261442 46.2310463)",Gledališki trg,
1084411238,,,tertiary,,,False,False,41.057,"LINESTRING (15.260078 46.2313445, 15.2602249 46.2311229, 15.260298 46.2310081)",Ljubljanska cesta,
1084411238,,,tertiary,,,False,True,107.53099999999999,"LINESTRING (15.260078 46.2313445, 15.2600147 46.2314428, 15.2599276 46.231553, 15.2598621 46.2316123, 15.2597874 46.2316661, 15.2594275 46.2318678, 15.2592285 46.2319903, 15.2591472 46.2320471)",Ljubljanska cesta,
351708025,1,,residential,,,True,False,44.782,"LINESTRING (15.2615466 46.2296469, 15.2616012 46.2297164, 15.2616919 46.2298316, 15.2618334 46.2299973)",Gledališka ulica,
673352562,2,,residential,,,False,False,35.937,"LINESTRING (15.2615466 46.2296469, 15.2617876 46.2295614, 15.2619623 46.2294994)",Ljubljanska cesta,
673352562,2,,residential,,,False,True,120.14999999999999,"LINESTRING (15.2615466 46.2296469, 15.2614412 46.2296842, 15.2613129 46.2297322, 15.261186 46.2297882, 15.2611204 46.2298249, 15.2610654 46.2298636, 15.261018 46.2299051, 15.2609797 46.2299492, 15.2608018 46.2302266, 15.2607019 46.230394, 15.2606519 46.2304793)",Ljubljanska cesta,
9808142,,,residential,,,False,True,99.21300000000001,"LINESTRING (15.2619623 46.2294994, 15.2619258 46.2294623, 15.2619101 46.2294464, 15.2617493 46.2292769, 15.2616753 46.2291989, 15.2614852 46.2289986, 15.2614376 46.2289459, 15.2614003 46.2289046, 15.2613546 46.2288245, 15.2613352 46.2287772, 15.2613241 46.2287315)",Trg celjskih knezov,
9811474,,,residential,,,False,True,140.051,"LINESTRING (15.2619623 46.2294994, 15.2621547 46.2294355, 15.2623547 46.2293627, 15.2626496 46.2292486, 15.2627397 46.2292109, 15.2628314 46.2291738, 15.2630516 46.22908, 15.2633165 46.2289856, 15.2635663 46.2289056)",Prešernova ulica,
673352562,2,,residential,,,False,True,35.937,"LINESTRING (15.2619623 46.2294994, 15.2617876 46.2295614, 15.2615466 46.2296469)",Ljubljanska cesta,
9809268,,,residential,,,False,False,47.541,"LINESTRING (15.260298 46.2310081, 15.2602619 46.2309912, 15.2601575 46.2309423, 15.25996 46.2308437, 15.2598821 46.2308008, 15.2598004 46.2307549)",Malgajeva ulica,
172905699,3,,residential,,,False,False,64.798,"LINESTRING (15.260298 46.2310081, 15.2603673 46.2309089, 15.2603978 46.2308631, 15.2606519 46.2304793)",Ljubljanska cesta,
673357011,,,tertiary,,,False,True,41.156,"LINESTRING (15.260298 46.2310081, 15.2604585 46.2310744, 15.2607782 46.2311697)",Gregorčičeva ulica,
1084411238,,,tertiary,,,False,True,41.057,"LINESTRING (15.260298 46.2310081, 15.2602249 46.2311229, 15.260078 46.2313445)",Ljubljanska cesta,
673357011,,,tertiary,,,False,False,44.074,"LINESTRING (15.2613913 46.2313186, 15.2608502 46.2311882)",Gregorčičeva ulica,
746102714,,,tertiary,,,False,True,134.827,"LINESTRING (15.2613913 46.2313186, 15.2616464 46.231401, 15.2620166 46.2315186, 15.2625836 46.2316947, 15.2629718 46.2318415)",Gregorčičeva ulica,
8118679,1,,residential,,,True,False,32.477999999999994,"LINESTRING (15.261442 46.2310463, 15.2613836 46.2311163, 15.2613507 46.2311842, 15.2613508 46.2312291, 15.2613611 46.2312744, 15.2613913 46.2313186)",Gledališki trg,
27713707,,,residential,,,False,False,43.286,"LINESTRING (15.261442 46.2310463, 15.2617654 46.2309463, 15.2619508 46.2308803)",Gledališki trg,
9808422,,,residential,,,False,False,96.18599999999999,"LINESTRING (15.2625621 46.2306967, 15.2625264 46.2306561, 15.2624902 46.2306149, 15.262383 46.2304828, 15.2622597 46.2303836, 15.262183 46.2302947, 15.2619211 46.2300787, 15.2618334 46.2299973)",Gledališka ulica,
"[673352561, 9808529]",,,residential,,,False,"[False, True]",51.279999999999994,"LINESTRING (15.2625621 46.2306967, 15.2624017 46.2307479, 15.2621714 46.2308177, 15.262078 46.2308472, 15.2619508 46.2308803)","['Gledališki trg', 'Vodnikova ulica']",
9808529,,,residential,,,False,True,83.823,"LINESTRING (15.2625621 46.2306967, 15.2626398 46.2306717, 15.2635502 46.2303788)",Vodnikova ulica,
45965568,,,residential,,,False,True,143.36299999999997,"LINESTRING (15.2663171 46.2320738, 15.266853 46.2322564, 15.2669346 46.232297, 15.267037 46.2323479, 15.2672333 46.2324541, 15.2673696 46.2325813, 15.2674679 46.2326812, 15.2675116 46.2327515, 15.2675175 46.2327609, 15.2675991 46.2327819, 15.2676633 46.2327807, 15.2677736 46.2327787)",Mariborska cesta,
9220852,,,residential,,,False,False,9.207,"LINESTRING (15.2677311 46.2295491, 15.2676142 46.2295669)",Cankarjeva ulica,
"[704601392, 9809642]","['2', '3']",5,primary,50,,True,False,225.935,"LINESTRING (15.2677311 46.2295491, 15.2677537 46.2296927, 15.2677636 46.2301186, 15.2677788 46.2304888, 15.2677876 46.2307415, 15.2678075 46.2313606, 15.2678079 46.2315797)",Aškerčeva ulica,
9230125,,,residential,,,False,False,46.077000000000005,"LINESTRING (15.2661951 46.2297714, 15.2661834 46.2297174, 15.2661063 46.2293616)",Gubčeva ulica,
"[9808490, 9361023]",1,,residential,,,True,False,216.546,"LINESTRING (15.2661951 46.2297714, 15.2658918 46.2298059, 15.2655234 46.2298477, 15.2653186 46.229871, 15.2651955 46.2298835, 15.2650537 46.2299086, 15.26446 46.2300798, 15.2643548 46.2301423, 15.2636622 46.2303437, 15.2636303 46.2303537, 15.2635502 46.2303788)","['Vodnikova ulica', 'Cankarjeva ulica']",
430603912,,,residential,,,False,True,111.509,"LINESTRING (15.2661951 46.2297714, 15.2673864 46.2296032, 15.2674241 46.2295979, 15.267467 46.2295902, 15.2676142 46.2295669)",Cankarjeva ulica,
9221002,,,residential,,,False,False,142.30299999999997,"LINESTRING (15.2635502 46.2303788, 15.2635769 46.230424, 15.2635939 46.2304527, 15.2637935 46.2307717, 15.2641123 46.2312814, 15.2642323 46.2314732, 15.2642371 46.2314809, 15.2642698 46.2315572)",Kocbekova ulica,
9808529,,,residential,,,False,False,83.823,"LINESTRING (15.2635502 46.2303788, 15.2626398 46.2306717, 15.2625621 46.2306967)",Vodnikova ulica,
9221002,,,residential,,,False,False,66.29299999999999,"LINESTRING (15.2642698 46.2315572, 15.2642781 46.2315935, 15.2643741 46.232013, 15.2644059 46.2321459)",Kocbekova ulica,
9221002,,,residential,,,False,True,142.30300000000003,"LINESTRING (15.2642698 46.2315572, 15.2642371 46.2314809, 15.2642323 46.2314732, 15.2641123 46.2312814, 15.2637935 46.2307717, 15.2635939 46.2304527, 15.2635769 46.230424, 15.2635502 46.2303788)",Kocbekova ulica,
9809097,,,residential,,,False,False,59.629000000000005,"LINESTRING (15.2642698 46.2315572, 15.2641501 46.2315871, 15.2635407 46.2317394)",Miklošičeva ulica,
9809097,,,residential,,,False,False,31.084,"LINESTRING (15.2635407 46.2317394, 15.2634916 46.2317757, 15.2634651 46.2318211, 15.2634766 46.2318925, 15.263494 46.2319487, 15.2635122 46.2319987)",Miklošičeva ulica,
9809097,,,residential,,,False,True,59.629000000000005,"LINESTRING (15.2635407 46.2317394, 15.2641501 46.2315871, 15.2642698 46.2315572)",Miklošičeva ulica,
9809097,,,residential,,,False,True,31.083999999999996,"LINESTRING (15.2635122 46.2319987, 15.263494 46.2319487, 15.2634766 46.2318925, 15.2634651 46.2318211, 15.2634916 46.2317757, 15.2635407 46.2317394)",Miklošičeva ulica,
"[673352563, 9809191]",,,tertiary,,,False,True,195.385,"LINESTRING (15.2635122 46.2319987, 15.2637047 46.2320569, 15.2641693 46.2321948, 15.2644134 46.2322532, 15.2645576 46.2322571, 15.2645814 46.2322578, 15.2647119 46.232239, 15.2650359 46.2321595, 15.2656689 46.2319765, 15.2656987 46.2319679, 15.2658769 46.2319011)","['Levstikova ulica', 'Gregorčičeva ulica']",
746102714,,,tertiary,,,False,False,45.113,"LINESTRING (15.2635122 46.2319987, 15.2633166 46.2319482, 15.2629718 46.2318415)",Gregorčičeva ulica,
9808983,,,residential,,,False,False,79.014,"LINESTRING (15.2655294 46.2312324, 15.2658316 46.2318139, 15.2658769 46.2319011)",Vrunčeva ulica,
9809063,,,residential,,,True,False,103.41499999999999,"LINESTRING (15.2655294 46.2312324, 15.2654934 46.2312389, 15.2643336 46.2315406, 15.2642698 46.2315572)",Miklošičeva ulica,
9808983,,,residential,,,False,True,79.014,"LINESTRING (15.2658769 46.2319011, 15.2658316 46.2318139, 15.2655294 46.2312324)",Vrunčeva ulica,
"[673352563, 9809191]",,,tertiary,,,False,False,195.38499999999996,"LINESTRING (15.2658769 46.2319011, 15.2656987 46.2319679, 15.2656689 46.2319765, 15.2650359 46.2321595, 15.2647119 46.232239, 15.2645814 46.2322578, 15.2645576 46.2322571, 15.2644134 46.2322532, 15.2641693 46.2321948, 15.2637047 46.2320569, 15.2635122 46.2319987)","['Levstikova ulica', 'Gregorčičeva ulica']",
673352563,,,tertiary,,,False,True,99.802,"LINESTRING (15.2658769 46.2319011, 15.2661094 46.2318419, 15.2664173 46.2317731, 15.2668228 46.2317054, 15.2671263 46.2316651)",Levstikova ulica,
9811474,,,residential,,,False,False,18.174,"LINESTRING (15.2637837 46.2288416, 15.2635663 46.2289056)",Prešernova ulica,
"[9221530, 9229031]",,,"['living_street', 'residential']",10,,False,False,366.24500000000006,"LINESTRING (15.2637837 46.2288416, 15.2643299 46.2286811, 15.2648233 46.2285345, 15.2659182 46.228546, 15.2660289 46.2285409, 15.2660915 46.2285447, 15.2664863 46.2285336, 15.2663784 46.2279912, 15.2663321 46.2274669, 15.2662966 46.2271801)","['Prešernova ulica', 'Razlagova ulica']",
9811474,,,residential,,,False,True,18.174,"LINESTRING (15.2635663 46.2289056, 15.2637837 46.2288416)",Prešernova ulica,
"[9360361, 9360359, 9221615]",,,residential,,,True,False,171.08600000000004,"LINESTRING (15.2635663 46.2289056, 15.2635447 46.2288567, 15.2635128 46.2287842, 15.2633337 46.2285241, 15.2631602 46.2282955, 15.2633555 46.2282075, 15.2635875 46.2285665, 15.2636845 46.2287239, 15.2637163 46.2287927, 15.2637837 46.2288416)","['Ozka ulica', 'Zagata']",
9811474,,,residential,,,False,False,140.051,"LINESTRING (15.2635663 46.2289056, 15.2633165 46.2289856, 15.2630516 46.22908, 15.2628314 46.2291738, 15.2627397 46.2292109, 15.2626496 46.2292486, 15.2623547 46.2293627, 15.2621547 46.2294355, 15.2619623 46.2294994)",Prešernova ulica,
1124688990,2,5,primary,50,,False,True,17.655,"LINESTRING (15.2670038 46.2271247, 15.2670425 46.2272812)",Ulica XIV. divizije,
9229106,,,residential,30,,False,False,54.794000000000004,"LINESTRING (15.2670038 46.2271247, 15.2669445 46.2271326, 15.2667727 46.2271522, 15.2662966 46.2271801)",Pleteršnikova ulica,
"[1124688989, 45965773]","['2', '3']",5,primary,50,,False,False,168.03500000000003,"LINESTRING (15.2670038 46.2271247, 15.2668369 46.2264061, 15.2667201 46.2259389, 15.2666812 46.2257478, 15.2666589 46.2256326)",Ulica XIV. divizije,
"[9221530, 9229031]",,,"['residential', 'living_street']",10,,False,True,366.245,"LINESTRING (15.2662966 46.2271801, 15.2663321 46.2274669, 15.2663784 46.2279912, 15.2664863 46.2285336, 15.2660915 46.2285447, 15.2660289 46.2285409, 15.2659182 46.228546, 15.2648233 46.2285345, 15.2643299 46.2286811, 15.2637837 46.2288416)","['Prešernova ulica', 'Razlagova ulica']",
"[9807841, 9229106]",,,residential,30,,False,False,169.518,"LINESTRING (15.2662966 46.2271801, 15.265942 46.2271811, 15.265852 46.2271734, 15.2657199 46.2271789, 15.2656634 46.2271947, 15.265655 46.2272562, 15.2656823 46.2274614, 15.2656934 46.2275603, 15.2656628 46.2275861, 15.2654961 46.2275985, 15.2652829 46.2276104, 15.2652654 46.2276458, 15.2652782 46.2277528, 15.2652969 46.2277747, 15.2656543 46.2277534)",Pleteršnikova ulica,
9229106,,,residential,30,,False,True,54.794,"LINESTRING (15.2662966 46.2271801, 15.2667727 46.2271522, 15.2669445 46.2271326, 15.2670038 46.2271247)",Pleteršnikova ulica,
429434127,,,residential,,,True,False,171.154,"LINESTRING (15.2662966 46.2271801, 15.2662619 46.2269405, 15.2662128 46.2266275, 15.2661915 46.2265646, 15.2661665 46.226534, 15.2661236 46.2265149, 15.2660839 46.2264973, 15.2658773 46.2264722, 15.2656641 46.2264513, 15.2651737 46.2263816, 15.2649252 46.2263463)",Razlagova ulica,
9811549,,,residential,,,False,False,68.459,"LINESTRING (15.2634726 46.2272284, 15.2632941 46.2272973, 15.2631665 46.2273425, 15.2628103 46.2274905, 15.2627875 46.2275767)",Na okopih,
9808046,,,residential,,,True,False,59.447,"LINESTRING (15.2627875 46.2275767, 15.2629803 46.2277501, 15.2631193 46.2278443, 15.2632593 46.2279975)",Na okopih,
9811549,,,residential,,,False,True,68.459,"LINESTRING (15.2627875 46.2275767, 15.2628103 46.2274905, 15.2631665 46.2273425, 15.2632941 46.2272973, 15.2634726 46.2272284)",Na okopih,
"[9807993, 402786427]",,,residential,,,False,False,77.261,"LINESTRING (15.2627875 46.2275767, 15.262517 46.2277338, 15.2624022 46.2277655, 15.261909 46.2278951)","['Na okopih', 'Muzejski trg']",
9807993,,,residential,,,False,False,135.822,"LINESTRING (15.261909 46.2278951, 15.261545 46.2279984, 15.2611796 46.2281426, 15.260966 46.228228, 15.2609459 46.2282516, 15.2609609 46.2282936, 15.2610197 46.2283686, 15.2611016 46.2284541, 15.2612102 46.2286086, 15.2612513 46.2286583)",Muzejski trg,
"[9807993, 402786427]",,,residential,,,False,True,77.261,"LINESTRING (15.261909 46.2278951, 15.2624022 46.2277655, 15.262517 46.2277338, 15.2627875 46.2275767)","['Na okopih', 'Muzejski trg']",
492760148,,,residential,,,False,False,88.88000000000001,"LINESTRING (15.2601253 46.2296182, 15.2601215 46.2296315, 15.2601075 46.2296799, 15.2600527 46.2297343, 15.2600325 46.2297429, 15.2598329 46.2298236, 15.2593998 46.2300112, 15.2592788 46.2300673, 15.2592314 46.2300893)",Trubarjeva ulica,
9809551,,,residential,,,False,False,86.153,"LINESTRING (15.2592314 46.2300893, 15.2592521 46.2301147, 15.2592957 46.2301683, 15.2597332 46.2307034, 15.2598004 46.2307549)",Jurčičeva ulica,
11405702,,,residential,,,False,False,149.01,"LINESTRING (15.2592314 46.2300893, 15.2591882 46.2300364, 15.2587882 46.2295471, 15.258282 46.2289212)",Jurčičeva ulica,
492760148,,,residential,,,False,True,88.88000000000001,"LINESTRING (15.2592314 46.2300893, 15.2592788 46.2300673, 15.2593998 46.2300112, 15.2598329 46.2298236, 15.2600325 46.2297429, 15.2600527 46.2297343, 15.2601075 46.2296799, 15.2601215 46.2296315, 15.2601253 46.2296182)",Trubarjeva ulica,
9809268,,,residential,,,False,True,47.541,"LINESTRING (15.2598004 46.2307549, 15.2598821 46.2308008, 15.25996 46.2308437, 15.2601575 46.2309423, 15.2602619 46.2309912, 15.260298 46.2310081)",Malgajeva ulica,
9809551,,,residential,,,False,True,86.153,"LINESTRING (15.2598004 46.2307549, 15.2597332 46.2307034, 15.2592957 46.2301683, 15.2592521 46.2301147, 15.2592314 46.2300893)",Jurčičeva ulica,
9230130,,,residential,,,False,True,44.363,"LINESTRING (15.2655609 46.2294913, 15.2661063 46.2293616)",Lilekova ulica,
9230130,,,residential,,,False,False,44.363,"LINESTRING (15.2661063 46.2293616, 15.2655609 46.2294913)",Lilekova ulica,
9230125,,,residential,,,False,False,57.888999999999996,"LINESTRING (15.2661063 46.2293616, 15.2660765 46.2290605, 15.2660395 46.2288432)",Gubčeva ulica,
9230125,,,residential,,,False,True,46.077000000000005,"LINESTRING (15.2661063 46.2293616, 15.2661834 46.2297174, 15.2661951 46.2297714)",Gubčeva ulica,
9230125,,,residential,,,False,True,57.888999999999996,"LINESTRING (15.2660395 46.2288432, 15.2660765 46.2290605, 15.2661063 46.2293616)",Gubčeva ulica,
9221002,,,residential,,,False,True,66.29299999999999,"LINESTRING (15.2644059 46.2321459, 15.2643741 46.232013, 15.2642781 46.2315935, 15.2642698 46.2315572)",Kocbekova ulica,
11405588,1,,residential,,,True,False,109.496,"LINESTRING (15.2619508 46.2308803, 15.2617908 46.2308187, 15.2615845 46.2307547, 15.2611311 46.2306144, 15.2608854 46.2305408, 15.2607239 46.2304983, 15.2606519 46.2304793)",Gledališki trg,
27713707,,,residential,,,False,True,43.286,"LINESTRING (15.2619508 46.2308803, 15.2617654 46.2309463, 15.261442 46.2310463)",Gledališki trg,
"[673352561, 9808529]",,,residential,,,False,"[False, True]",51.28,"LINESTRING (15.2619508 46.2308803, 15.262078 46.2308472, 15.2621714 46.2308177, 15.2624017 46.2307479, 15.2625621 46.2306967)","['Gledališki trg', 'Vodnikova ulica']",
172905699,3,,residential,,,False,True,64.798,"LINESTRING (15.2606519 46.2304793, 15.2603978 46.2308631, 15.2603673 46.2309089, 15.260298 46.2310081)",Ljubljanska cesta,
673352562,2,,residential,,,False,False,120.14999999999999,"LINESTRING (15.2606519 46.2304793, 15.2607019 46.230394, 15.2608018 46.2302266, 15.2609797 46.2299492, 15.261018 46.2299051, 15.2610654 46.2298636, 15.2611204 46.2298249, 15.261186 46.2297882, 15.2613129 46.2297322, 15.2614412 46.2296842, 15.2615466 46.2296469)",Ljubljanska cesta,
11405702,,,residential,,,False,True,149.01,"LINESTRING (15.258282 46.2289212, 15.2587882 46.2295471, 15.2591882 46.2300364, 15.2592314 46.2300893)",Jurčičeva ulica,
1084411239,1,,tertiary,,roundabout,True,False,20.84,"LINESTRING (15.2589734 46.2321414, 15.258978 46.2320946, 15.2590177 46.2320567, 15.2590804 46.2320391, 15.2591472 46.2320471)",Ljubljanska cesta,
29148120,,,residential,,,False,True,72.744,"LINESTRING (15.2597499 46.2327056, 15.2597145 46.2326735, 15.2595941 46.2325801, 15.2594616 46.232473, 15.2593072 46.2323219, 15.2591595 46.2321953)",Ljubljanska cesta,
172940257,,,residential,,roundabout,True,False,14.531,"LINESTRING (15.2597499 46.2327056, 15.259799 46.232681, 15.259869 46.2326785, 15.2599204 46.2326974)",Ljubljanska cesta,
29148173,,,residential,,,False,True,170.35399999999998,"LINESTRING (15.2599204 46.2326974, 15.2600062 46.2326438, 15.2601813 46.2325461, 15.2603342 46.2324661, 15.2603956 46.2324326, 15.2604433 46.2323969, 15.2605302 46.2323022, 15.2605968 46.2321963, 15.2606482 46.2320908, 15.2606857 46.2319852, 15.260987 46.2314083)",Ipavčeva ulica,
172940257,,,residential,,roundabout,True,False,17.06,"LINESTRING (15.2599204 46.2326974, 15.2599494 46.2327253, 15.2599581 46.2327645, 15.259939 46.2328019, 15.2598966 46.2328287)",Ljubljanska cesta,
172940257,,,residential,,roundabout,True,False,13.242999999999999,"LINESTRING (15.2598966 46.2328287, 15.2598409 46.2328383, 15.2597853 46.2328286, 15.2597429 46.2328018)",Ljubljanska cesta,
172940257,,,residential,,roundabout,True,False,11.375,"LINESTRING (15.2597429 46.2328018, 15.259725 46.23277, 15.2597275 46.232736, 15.2597499 46.2327056)",Ljubljanska cesta,
172940260,,,residential,,,False,False,122.75900000000001,"LINESTRING (15.2597429 46.2328018, 15.2597013 46.232836, 15.2596805 46.2328479, 15.2592378 46.2331015, 15.2585095 46.2335011)",Ljubljanska cesta,
29148173,,,residential,,,False,False,170.35399999999998,"LINESTRING (15.260987 46.2314083, 15.2606857 46.2319852, 15.2606482 46.2320908, 15.2605968 46.2321963, 15.2605302 46.2323022, 15.2604433 46.2323969, 15.2603956 46.2324326, 15.2603342 46.2324661, 15.2601813 46.2325461, 15.2600062 46.2326438, 15.2599204 46.2326974)",Ipavčeva ulica,
1124688990,2,5,primary,50,,False,False,17.655,"LINESTRING (15.2670425 46.2272812, 15.2670038 46.2271247)",Ulica XIV. divizije,
"[9808211, 746144219, 8573556]","['1', '3']",5,primary,50,,True,False,257.844,"LINESTRING (15.2670425 46.2272812, 15.267139 46.2274879, 15.2671643 46.2275591, 15.2672835 46.2279835, 15.26736 46.228244, 15.2674301 46.2284729, 15.2675242 46.2287949, 15.2675928 46.2290452, 15.2676871 46.2293888, 15.2677311 46.2295491)","['Krekov trg', 'Ulica XIV. divizije']",
9220852,,,residential,,,False,True,9.207,"LINESTRING (15.2676142 46.2295669, 15.2677311 46.2295491)",Cankarjeva ulica,
"[45965720, 746144218, 45965762]",1,5,primary,50,,True,False,258.23,"LINESTRING (15.2676142 46.2295669, 15.2675922 46.2294022, 15.2675484 46.2291823, 15.2674988 46.2289825, 15.26739 46.2286169, 15.2673462 46.2284815, 15.2672175 46.228083, 15.2671625 46.2278699, 15.2670834 46.2275658, 15.267054 46.2274385, 15.2670425 46.2272812)","['Krekov trg', 'Ulica XIV. divizije']",
430603912,,,residential,,,False,False,111.509,"LINESTRING (15.2676142 46.2295669, 15.267467 46.2295902, 15.2674241 46.2295979, 15.2673864 46.2296032, 15.2661951 46.2297714)",Cankarjeva ulica,
8118664,,,tertiary,,,False,True,9.694,"LINESTRING (15.2676832 46.2315923, 15.2678079 46.2315797)",Levstikova ulica,
673352563,,,tertiary,,,False,False,43.595,"LINESTRING (15.2676832 46.2315923, 15.2674963 46.2316176, 15.2672347 46.2316507, 15.2671263 46.2316651)",Levstikova ulica,
"[704601393, 673352564]","['2', '3']",5,primary,50,,True,False,225.33100000000002,"LINESTRING (15.2676832 46.2315923, 15.2676779 46.2314112, 15.2676808 46.2309763, 15.2676694 46.2307319, 15.2676541 46.230461, 15.2676521 46.2301197, 15.2676279 46.2297012, 15.2676142 46.2295669)",Aškerčeva ulica,
45965568,,,residential,,,False,False,143.363,"LINESTRING (15.2677736 46.2327787, 15.2676633 46.2327807, 15.2675991 46.2327819, 15.2675175 46.2327609, 15.2675116 46.2327515, 15.2674679 46.2326812, 15.2673696 46.2325813, 15.2672333 46.2324541, 15.267037 46.2323479, 15.2669346 46.232297, 15.266853 46.2322564, 15.2663171 46.2320738)",Mariborska cesta,
"[45965715, 704601390]","['2', '3']",5,primary,50,,True,False,96.556,"LINESTRING (15.2677736 46.2327787, 15.2677478 46.2324688, 15.2677159 46.2319113)",Aškerčeva ulica,
9808422,,,residential,,,False,True,96.186,"LINESTRING (15.2618334 46.2299973, 15.2619211 46.2300787, 15.262183 46.2302947, 15.2622597 46.2303836, 15.262383 46.2304828, 15.2624902 46.2306149, 15.2625264 46.2306561, 15.2625621 46.2306967)",Gledališka ulica,
229942264,1,,residential,,,True,False,45.521,"LINESTRING (15.2629718 46.2318415, 15.2631318 46.2318347, 15.2632324 46.2318121, 15.2633034 46.2317961, 15.2635407 46.2317394)",Miklošičeva ulica,
746102714,,,tertiary,,,False,False,134.827,"LINESTRING (15.2629718 46.2318415, 15.2625836 46.2316947, 15.2620166 46.2315186, 15.2616464 46.231401, 15.2613913 46.2313186)",Gregorčičeva ulica,
746102714,,,tertiary,,,False,True,45.113,"LINESTRING (15.2629718 46.2318415, 15.2633166 46.2319482, 15.2635122 46.2319987)",Gregorčičeva ulica,
673357011,,,tertiary,,,False,True,5.908,"LINESTRING (15.2607782 46.2311697, 15.2608502 46.2311882)",Gregorčičeva ulica,
