osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,bridge,tunnel
172523937,2,229,Ormoška cesta,secondary,50,False,False,12.181,"LINESTRING (15.877963 46.4178233, 15.8778245 46.417877)",,,
741667607,,,Na tratah,residential,,False,True,177.451,"LINESTRING (15.877963 46.4178233, 15.8779047 46.417734, 15.8777941 46.4175175, 15.8777829 46.4174955, 15.8776175 46.4172301, 15.8775294 46.4170887, 15.8770297 46.4163641)",,,
103228813,2,229,Ormoška cesta,secondary,50,False,True,17.024,"LINESTRING (15.8768314 46.4181736, 15.8770398 46.4181207)",,,
456223039,1,,,residential,,True,False,81.19999999999999,"LINESTRING (15.8768314 46.4181736, 15.8767783 46.4182333, 15.876725 46.418269, 15.8766443 46.4183073, 15.8765256 46.418359, 15.8764616 46.4183829, 15.8759588 46.4185712)",,,
776890232,2,229,Ormoška cesta,secondary,50,False,False,46.206,"LINESTRING (15.8768314 46.4181736, 15.876658 46.4181968, 15.8764891 46.4182066, 15.8764662 46.4182079, 15.8762326 46.418204)",,,
"[100773443, 741666366]",,,Dravska ulica,residential,30,False,"[False, True]",101.71499999999999,"LINESTRING (15.8706019 46.4177991, 15.87002 46.4177424, 15.8698903 46.4177369, 15.8696794 46.4177344, 15.8694984 46.4177444, 15.8693808 46.417767, 15.8692901 46.4177857)",,,
100773443,,,Dravska ulica,residential,30,False,True,77.561,"LINESTRING (15.8706019 46.4177991, 15.8708363 46.417828, 15.8710487 46.4178461, 15.8714598 46.4178803, 15.8716044 46.4178919)",,,
38026585,,,Minoritski trg,living_street,30,False,False,56.886,"LINESTRING (15.871424 46.4183863, 15.8714294 46.4183099, 15.8715176 46.4180887, 15.8716044 46.4178919)",,,
100773444,,,Minoritski trg,living_street,30,False,True,21.371,"LINESTRING (15.871424 46.4183863, 15.8714153 46.4184952, 15.8714163 46.4185263, 15.871418 46.4185563, 15.8714211 46.4185782)",,,
"[103228784, 760525075]",,,Vodnikova ulica,living_street,30,False,True,185.99,"LINESTRING (15.871424 46.4183863, 15.8715462 46.4183947, 15.8716754 46.4184073, 15.8722034 46.4184346, 15.8724379 46.4184512, 15.8727698 46.4184854, 15.8728221 46.4184983, 15.8728476 46.4185197, 15.8728595 46.41853, 15.8728728 46.4185657, 15.8729283 46.41883, 15.8729438 46.4189842, 15.8729732 46.4191847)",,,
103228799,1,,Prešernova ulica,living_street,30,True,False,96.024,"LINESTRING (15.8698871 46.4199859, 15.8697266 46.4199661, 15.8695313 46.4199529, 15.8690297 46.4199411, 15.86864 46.4199151)",,,
836338577,,,Slovenski trg,living_street,30,False,True,18.121000000000002,"LINESTRING (15.8698871 46.4199859, 15.86993 46.4199666, 15.8701077 46.4199307)",,,
103228803,1,,Prešernova ulica,living_street,30,True,False,154.581,"LINESTRING (15.86864 46.4199151, 15.8677541 46.4199475, 15.8671067 46.4200031, 15.8669795 46.4200144, 15.8668803 46.4200203, 15.8667105 46.420031, 15.8666322 46.4200254)",,,
100773432,,710,Slomškova ulica,tertiary,50,False,False,48.534000000000006,"LINESTRING (15.8728028 46.4216716, 15.8724746 46.4216757, 15.8721699 46.4216837)",,,
100773432,,710,Slomškova ulica,tertiary,50,False,True,27.249,"LINESTRING (15.8728028 46.4216716, 15.8730712 46.4216922, 15.873156 46.4216994)",,,
1158952335,,,,tertiary,50,True,False,43.363,"LINESTRING (15.8728028 46.4216716, 15.8731974 46.4215707, 15.8733331 46.4215358)",,,
26761841,2,710,Vinarski trg,tertiary,50,False,True,17.01,"LINESTRING (15.874046 46.4201062, 15.8741533 46.4199723)",,,
100778211,2,710,Trstenjakova ulica,tertiary,50,False,False,76.356,"LINESTRING (15.874046 46.4201062, 15.8740145 46.4201766, 15.8739903 46.4202583, 15.8739665 46.4204865, 15.8739273 46.4206897, 15.8739049 46.4207843)",,,
103272132,1,,Vinarski trg,residential,50,True,False,21.797,"LINESTRING (15.874046 46.4201062, 15.8739993 46.4199945, 15.8739812 46.4199157)",,,
"[27134086, 776784167, 777542671, 480407379, 776860726]",,,Ciril Metodov drevored,tertiary,30,False,False,259.041,"LINESTRING (15.877528 46.4216087, 15.8774279 46.4216495, 15.8773275 46.4216913, 15.877207 46.4217414, 15.8770517 46.4218293, 15.8769991 46.4218587, 15.8764447 46.4221819, 15.8759581 46.4224485, 15.8758801 46.4224912, 15.8755013 46.422712, 15.8751502 46.4229003, 15.87507 46.4229434, 15.8750393 46.4229621, 15.8748893 46.4230591)",,,
"[103228793, 480407380, 1159434894]",3,229,Osojnikova cesta,secondary,50,False,True,313.983,"LINESTRING (15.877528 46.4216087, 15.8774062 46.4214769, 15.876998 46.4210149, 15.8766536 46.4206616, 15.8766083 46.4206197, 15.8765449 46.4205585, 15.8763753 46.4203987, 15.8760016 46.4200806, 15.8750683 46.41936)",,,
"[436695248, 253834958]","['2', '3']",,Volkmerjeva cesta,tertiary,30,False,False,114.37299999999999,"LINESTRING (15.8748893 46.4230591, 15.8747928 46.4231439, 15.8747737 46.4231607, 15.8747175 46.4232101, 15.8746974 46.4232278, 15.874673 46.4232483, 15.87446 46.4234365, 15.874027 46.4238161, 15.8739697 46.4238691)",,,
554625467,2,,Potrčeva cesta,tertiary,50,False,False,172.601,"LINESTRING (15.8748893 46.4230591, 15.8747752 46.4229687, 15.8747431 46.4229427, 15.8739369 46.4222873, 15.8738768 46.4222396, 15.8737995 46.4221766, 15.8733977 46.4218974)",,,
"[27134086, 776784167, 777542671, 480407379, 776860726]",,,Ciril Metodov drevored,tertiary,30,False,True,259.041,"LINESTRING (15.8748893 46.4230591, 15.8750393 46.4229621, 15.87507 46.4229434, 15.8751502 46.4229003, 15.8755013 46.422712, 15.8758801 46.4224912, 15.8759581 46.4224485, 15.8764447 46.4221819, 15.8769991 46.4218587, 15.8770517 46.4218293, 15.877207 46.4217414, 15.8773275 46.4216913, 15.8774279 46.4216495, 15.877528 46.4216087)",,,
100778211,2,710,Trstenjakova ulica,tertiary,50,False,True,22.698,"LINESTRING (15.873156 46.4216994, 15.8733331 46.4215358)",,,
100773432,,710,Slomškova ulica,tertiary,50,False,False,27.249,"LINESTRING (15.873156 46.4216994, 15.8730712 46.4216922, 15.8728028 46.4216716)",,,
