osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,name,geometry,junction
520888507,2,408,secondary,50,False,True,24.109,,"LINESTRING (14.2286124 45.9193716, 14.2283775 45.9195141)",
1217182815,2,409,secondary,50,False,True,37.068,Tržaška cesta,"LINESTRING (14.2286124 45.9193716, 14.228824 45.9196707)",
1231398619,2,409,secondary,50,False,False,192.35799999999998,Tržaška cesta,"LINESTRING (14.2286124 45.9193716, 14.2279309 45.918744, 14.2274341 45.9183135, 14.2270527 45.9180259)",
1185510648,2,409,secondary,50,False,False,64.17,Tržaška cesta,"LINESTRING (14.2205797 45.9165759, 14.2197777 45.9164285)",
1185510648,2,409,secondary,50,False,True,134.829,Tržaška cesta,"LINESTRING (14.2205797 45.9165759, 14.222269 45.9168743)",
224147269,,,residential,,False,True,78.026,Tržaška cesta,"LINESTRING (14.2205797 45.9165759, 14.220845 45.9162448, 14.2209452 45.9161022, 14.2209958 45.9160241, 14.2210236 45.9159483)",
224243187,,,residential,,False,True,70.616,Tržaška cesta,"LINESTRING (14.2205797 45.9165759, 14.2204041 45.9168142, 14.2200822 45.9171053)",
156389551,1,102,primary,50,True,False,19.209,,"LINESTRING (14.2188487 45.9163363, 14.2187871 45.9163839, 14.2187051 45.916413, 14.2186417 45.91642)",roundabout
1205008578,,102,primary,50,True,False,40.709,,"LINESTRING (14.2183823 45.9162572, 14.2178946 45.9161197)",
156389551,1,102,primary,50,True,False,13.84,,"LINESTRING (14.2183823 45.9162572, 14.2183919 45.9161953, 14.218432 45.9161397)",roundabout
1205008577,,102,primary,50,True,False,41.632,,"LINESTRING (14.2178946 45.9161197, 14.218432 45.9161397)",
1231398619,2,409,secondary,50,False,True,5.1,Tržaška cesta,"LINESTRING (14.2270021 45.9179965, 14.2270527 45.9180259)",
26365796,,,residential,,False,False,76.795,Notranjska cesta,"LINESTRING (14.2270021 45.9179965, 14.2273193 45.9177534, 14.2274316 45.9176763, 14.2276696 45.9174856)",
1185510648,2,409,secondary,50,False,False,107.242,Tržaška cesta,"LINESTRING (14.2270021 45.9179965, 14.2268277 45.9178955, 14.2263183 45.9176628, 14.2259977 45.9175477, 14.2258295 45.9174874)",
26365796,,,residential,,False,True,60.906000000000006,Notranjska cesta,"LINESTRING (14.2285205 45.9168328, 14.228322 45.9169867, 14.2279936 45.9172398)",
28670924,,,residential,,False,False,63.045,Šolska pot,"LINESTRING (14.2285205 45.9168328, 14.2286189 45.9168351, 14.22897 45.9168272, 14.2293352 45.9168236)",
172129610,,,residential,,False,True,110.595,Notranjska cesta,"LINESTRING (14.2285205 45.9168328, 14.228532 45.9165452, 14.228564 45.9162701, 14.2285824 45.9159688, 14.2285844 45.9159366, 14.2285932 45.9158397)",
1217182815,2,409,secondary,50,False,False,37.068,Tržaška cesta,"LINESTRING (14.228824 45.9196707, 14.2286124 45.9193716)",
156389551,1,102,primary,50,True,False,13.276,,"LINESTRING (14.2185885 45.9160723, 14.2186743 45.9160717, 14.2187554 45.9160912)",roundabout
1205446656,,102,primary,50,True,False,37.448,,"LINESTRING (14.2185885 45.9160723, 14.2186843 45.9159801, 14.218799 45.915886, 14.2189142 45.9158268)",
1205446655,,102,primary,50,True,False,32.184,,"LINESTRING (14.2189142 45.9158268, 14.2187792 45.9160028, 14.2187554 45.9160912)",
"[26728356, 1217183590]",2,102,primary,"['60', '50']",False,False,259.44300000000004,,"LINESTRING (14.2189142 45.9158268, 14.2192951 45.9155808, 14.2194333 45.9154916, 14.2196732 45.9153155, 14.2198675 45.9151916, 14.2205914 45.91473, 14.2214283 45.9142875)",
156389551,1,102,primary,50,True,False,16.561,,"LINESTRING (14.2186417 45.91642, 14.2185708 45.9164146, 14.2185049 45.9163955, 14.2184494 45.9163643)",roundabout
1205449151,,,residential,50,True,False,29.626,,"LINESTRING (14.2186417 45.91642, 14.2185013 45.9164897, 14.2183622 45.9165996)",
1185510648,2,409,secondary,50,False,False,33.843,Tržaška cesta,"LINESTRING (14.2197777 45.9164285, 14.2193491 45.9163675)",
1185510648,2,409,secondary,50,False,True,64.17,Tržaška cesta,"LINESTRING (14.2197777 45.9164285, 14.2205797 45.9165759)",
224243197,,,residential,,False,False,91.851,Tržaška cesta,"LINESTRING (14.2197777 45.9164285, 14.219401 45.9167769, 14.2190486 45.9170803)",
1185510648,2,409,secondary,50,False,True,33.843,Tržaška cesta,"LINESTRING (14.2193491 45.9163675, 14.2197777 45.9164285)",
