osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,ref,tunnel
794844967,2,Kapucinski trg,secondary,50,False,True,9.849,"LINESTRING (14.3045268 46.1682954, 14.3046222 46.1682364)",,,403,
794844967,2,Kapucinski trg,secondary,50,False,True,19.084,"LINESTRING (14.3043598 46.1684222, 14.3045268 46.1682954)",,,403,
10661681,,,unclassified,30,False,True,15.883,"LINESTRING (14.30854 46.1638953, 14.3083359 46.1639158)",,,,
"[10661681, 54668773, 910163679]",,Puštal,unclassified,30,False,False,195.26299999999998,"LINESTRING (14.30854 46.1638953, 14.308737 46.1638263, 14.3092297 46.1636181, 14.3095838 46.1634712, 14.3097647 46.1633927, 14.3099458 46.163294, 14.3100121 46.1632353, 14.3104854 46.1628118)",,yes,,
244860141,,Studenec,living_street,30,False,False,81.94999999999999,"LINESTRING (14.30854 46.1638953, 14.308687 46.163941, 14.3089072 46.1640461, 14.3090489 46.164221, 14.3091597 46.164448)",,,,
406188347,1,Stara Loka,tertiary,,True,False,30.816,"LINESTRING (14.3048576 46.1680533, 14.3047921 46.1681597, 14.3047193 46.1683131)",4,,,
794844967,2,Kapucinski trg,secondary,50,False,False,27.360999999999997,"LINESTRING (14.3048576 46.1680533, 14.3047866 46.1681231, 14.3047345 46.1681619, 14.3046222 46.1682364)",,,403,
"[795296676, 795296677]",2,Kapucinski trg,secondary,50,False,True,107.83500000000001,"LINESTRING (14.3048576 46.1680533, 14.3048978 46.1679939, 14.3049328 46.1679178, 14.3050105 46.167775, 14.3050984 46.1676345, 14.3051812 46.1674529, 14.3052795 46.167191, 14.305309 46.1671372)",,,403,
761926599,3,Kidričeva cesta,secondary,50,False,False,39.316,"LINESTRING (14.3123683 46.1674788, 14.3120558 46.1675297, 14.3118713 46.1675597)",,,403,
483960954,,Puštal,unclassified,,False,True,76.05,"LINESTRING (14.3113529 46.1624418, 14.3112757 46.1620709, 14.3112454 46.1619306, 14.3112097 46.1617651)",,,,
1211097050,,Puštal,unclassified,30,False,True,32.955999999999996,"LINESTRING (14.3113529 46.1624418, 14.3112613 46.1624475, 14.3111044 46.162471, 14.3109298 46.1624827)",,,,
55314202,,Fužinska ulica,residential,30,False,False,113.858,"LINESTRING (14.3084766 46.1620118, 14.3084909 46.1622273, 14.3084617 46.1623355, 14.3084209 46.1624345, 14.3083866 46.1625421, 14.3083184 46.1627781, 14.3082593 46.1629084, 14.3082018 46.1630085)",,,,
55314202,,Fužinska ulica,residential,30,False,False,101.54,"LINESTRING (14.3082018 46.1630085, 14.3082034 46.1631431, 14.308219 46.1632922, 14.3083094 46.1637109, 14.3083359 46.1639158)",,,,
55314202,,Fužinska ulica,residential,30,False,True,113.85799999999999,"LINESTRING (14.3082018 46.1630085, 14.3082593 46.1629084, 14.3083184 46.1627781, 14.3083866 46.1625421, 14.3084209 46.1624345, 14.3084617 46.1623355, 14.3084909 46.1622273, 14.3084766 46.1620118)",,,,
172565513,,,residential,30,False,True,50.553,"LINESTRING (14.3082018 46.1630085, 14.3081627 46.1629418, 14.3081302 46.1629094, 14.3080549 46.1628471, 14.3079872 46.1627845, 14.3079408 46.1627167, 14.3079042 46.162611)",,,,
172565513,,,residential,30,False,False,50.553000000000004,"LINESTRING (14.3079042 46.162611, 14.3079408 46.1627167, 14.3079872 46.1627845, 14.3080549 46.1628471, 14.3081302 46.1629094, 14.3081627 46.1629418, 14.3082018 46.1630085)",,,,
819169661,,Kopališka ulica,residential,30,False,False,166.411,"LINESTRING (14.3079042 46.162611, 14.3078487 46.1627635, 14.3077916 46.1628666, 14.3076643 46.1630067, 14.3074517 46.1632083, 14.3072469 46.1634028, 14.3070323 46.1636937, 14.3069456 46.163839, 14.3068846 46.1639174)",,,,
35218907,,,residential,,False,True,46.291,"LINESTRING (14.3054404 46.1663768, 14.3055569 46.1663611, 14.3056623 46.1662649, 14.305724 46.1661859, 14.3057511 46.1660638)",,,,
"[172565504, 172565515, 172565503]",,Kapucinski most,residential,,False,False,54.518,"LINESTRING (14.3054404 46.1663768, 14.305419 46.1664024, 14.3053634 46.1664496, 14.3052423 46.1666491, 14.3052264 46.1666872, 14.3052055 46.1667557, 14.3051996 46.1668293)",,yes,,
172565510,,Blaževa ulica,residential,,False,False,114.131,"LINESTRING (14.3054404 46.1663768, 14.305448 46.1663421, 14.3053423 46.1662703, 14.3051927 46.1662469, 14.3049111 46.1662172, 14.3046983 46.1662066, 14.3045121 46.1662208, 14.3042253 46.1662901, 14.3040968 46.1663297)",,,,
157753970,,,residential,,False,False,82.12899999999999,"LINESTRING (14.3096561 46.1609062, 14.3096169 46.1613732, 14.3095867 46.1616432)",,,,
157753971,,Puštal,unclassified,,False,False,154.108,"LINESTRING (14.3096561 46.1609062, 14.3097123 46.1609056, 14.3098008 46.1609558, 14.3109965 46.1616425, 14.3112097 46.1617651)",,,,
"[819169649, 204069881, 1130844440, 819169650]",,Grajska pot,residential,,False,False,494.50899999999996,"LINESTRING (14.3071661 46.1612507, 14.3070346 46.1612328, 14.3069831 46.1612622, 14.3068619 46.1613551, 14.3067384 46.1614663, 14.3066457 46.1616269, 14.3066057 46.1617001, 14.3065711 46.1617756, 14.30653 46.1618523, 14.3064434 46.1619878, 14.3062965 46.1621461, 14.3062215 46.1622821, 14.3061362 46.1624136, 14.3059558 46.1626316, 14.3058039 46.1628194, 14.3056223 46.16305, 14.3055665 46.1631438, 14.3054985 46.163268, 14.3054155 46.1634438, 14.3053373 46.1636578, 14.3052699 46.1637991, 14.3051561 46.1639374, 14.3050577 46.1640713, 14.3049863 46.1641738, 14.3049314 46.1643083, 14.3048665 46.1644347, 14.3047565 46.1645865, 14.304594 46.1648365, 14.3045839 46.1648819, 14.304583 46.1648947, 14.3045795 46.1650039, 14.3045729 46.165181)",,,,building_passage
"[795296678, 795296679]",,Poljanska cesta,tertiary,30,False,True,304.32900000000006,"LINESTRING (14.3071661 46.1612507, 14.3071481 46.1613951, 14.3071081 46.1614915, 14.3070345 46.1616637, 14.3069078 46.1619017, 14.3068168 46.1621332, 14.3067431 46.1623444, 14.3066935 46.1624888, 14.3066844 46.1625488, 14.3066768 46.1626045, 14.3066607 46.1627227, 14.3066519 46.1628633, 14.3066771 46.1629806, 14.3067165 46.1631768, 14.3067467 46.1633876, 14.3067594 46.1634854, 14.3067915 46.163691, 14.3068096 46.1638163, 14.3068219 46.163856, 14.3068354 46.1638816, 14.3068592 46.1639029, 14.3068846 46.1639174)",,,,
157753970,,,residential,,False,True,82.12899999999999,"LINESTRING (14.3095867 46.1616432, 14.3096169 46.1613732, 14.3096561 46.1609062)",,,,
266890847,,,residential,,False,True,25.86,"LINESTRING (14.3095867 46.1616432, 14.3093798 46.161716, 14.309306 46.1617218, 14.3092806 46.1617115)",,,,
266890849,,Puštal,residential,30,False,True,142.156,"LINESTRING (14.3095867 46.1616432, 14.3095926 46.1616969, 14.309605 46.1617231, 14.3100105 46.161921, 14.3104188 46.1621208, 14.3106012 46.162243, 14.3107447 46.1623652, 14.3109298 46.1624827)",,,,
157753971,,Puštal,unclassified,,False,True,154.108,"LINESTRING (14.3112097 46.1617651, 14.3109965 46.1616425, 14.3098008 46.1609558, 14.3097123 46.1609056, 14.3096561 46.1609062)",,,,
483960954,,Puštal,unclassified,,False,False,76.05,"LINESTRING (14.3112097 46.1617651, 14.3112454 46.1619306, 14.3112757 46.1620709, 14.3113529 46.1624418)",,,,
405795960,,Puštal,residential,,False,False,100.53299999999999,"LINESTRING (14.3104854 46.1628118, 14.3103596 46.1627491, 14.3102263 46.1627031, 14.3100305 46.1626461, 14.309889 46.1625871, 14.3098231 46.1625592, 14.3097121 46.1624991, 14.3096763 46.1624712, 14.3096495 46.162436, 14.3096123 46.1623876, 14.3095918 46.1623416, 14.3096222 46.1622871, 14.3096647 46.1622564)",,,,
910163679,,Puštal,unclassified,30,False,False,50.434000000000005,"LINESTRING (14.3104854 46.1628118, 14.3106169 46.1627107, 14.3107475 46.1625919, 14.3108287 46.1625298, 14.3109298 46.1624827)",,,,
"[10661681, 54668773, 910163679]",,Puštal,unclassified,30,False,True,195.263,"LINESTRING (14.3104854 46.1628118, 14.3100121 46.1632353, 14.3099458 46.163294, 14.3097647 46.1633927, 14.3095838 46.1634712, 14.3092297 46.1636181, 14.308737 46.1638263, 14.30854 46.1638953)",,yes,,
266890849,,Puštal,residential,30,False,False,142.156,"LINESTRING (14.3109298 46.1624827, 14.3107447 46.1623652, 14.3106012 46.162243, 14.3104188 46.1621208, 14.3100105 46.161921, 14.309605 46.1617231, 14.3095926 46.1616969, 14.3095867 46.1616432)",,,,
910163679,,Puštal,unclassified,30,False,True,50.434000000000005,"LINESTRING (14.3109298 46.1624827, 14.3108287 46.1625298, 14.3107475 46.1625919, 14.3106169 46.1627107, 14.3104854 46.1628118)",,,,
1211097050,,Puštal,unclassified,30,False,False,32.955999999999996,"LINESTRING (14.3109298 46.1624827, 14.3111044 46.162471, 14.3112613 46.1624475, 14.3113529 46.1624418)",,,,
172560099,,Sorška cesta,residential,30,False,False,12.966,"LINESTRING (14.3111789 46.1652512, 14.3113412 46.1652202)",5,,,
172560099,,Sorška cesta,residential,30,False,True,163.086,"LINESTRING (14.3111789 46.1652512, 14.3111435 46.1653453, 14.3110859 46.1654211, 14.3110485 46.1655189, 14.3110254 46.1655808, 14.3109465 46.1656913, 14.3107126 46.166024, 14.3106262 46.1661886, 14.3106105 46.1662654, 14.3106102 46.1663289, 14.3106254 46.1663852, 14.3106462 46.1664435, 14.3107319 46.16652, 14.3108164 46.1665948)",5,,,
244860142,,Sorška cesta,residential,30,False,True,22.914,"LINESTRING (14.3111789 46.1652512, 14.3110956 46.1652696, 14.3108897 46.1652986)",,,,
172560098,,Stara cesta,residential,30,False,False,24.839,"LINESTRING (14.3121019 46.1662747, 14.312408 46.1663451)",5.25,,,
172560098,,Stara cesta,residential,30,False,True,111.06,"LINESTRING (14.3121019 46.1662747, 14.3118301 46.1662617, 14.3116603 46.1662717, 14.3114795 46.1662853, 14.3112319 46.1663473, 14.3109623 46.166471, 14.3108164 46.1665948)",5.25,,,
172560098,,Stara cesta,residential,30,False,False,111.06,"LINESTRING (14.3108164 46.1665948, 14.3109623 46.166471, 14.3112319 46.1663473, 14.3114795 46.1662853, 14.3116603 46.1662717, 14.3118301 46.1662617, 14.3121019 46.1662747)",5.25,,,
172560098,,Stara cesta,residential,30,False,True,117.743,"LINESTRING (14.3108164 46.1665948, 14.3106696 46.1667204, 14.3105848 46.166793, 14.3103541 46.1669563, 14.310284 46.1670091, 14.3100096 46.1671534, 14.3097601 46.1672585, 14.309702 46.1673068)",5.25,,,
172560099,,Sorška cesta,residential,30,False,False,163.08599999999998,"LINESTRING (14.3108164 46.1665948, 14.3107319 46.16652, 14.3106462 46.1664435, 14.3106254 46.1663852, 14.3106102 46.1663289, 14.3106105 46.1662654, 14.3106262 46.1661886, 14.3107126 46.166024, 14.3109465 46.1656913, 14.3110254 46.1655808, 14.3110485 46.1655189, 14.3110859 46.1654211, 14.3111435 46.1653453, 14.3111789 46.1652512)",5,,,
35217231,3,Kidričeva cesta,tertiary,50,False,False,30.427,"LINESTRING (14.3118713 46.1675597, 14.3118254 46.167452, 14.3117993 46.1673923, 14.3117235 46.1673084)",,,,
172562354,2,Partizanska cesta,residential,30,False,True,79.843,"LINESTRING (14.3118713 46.1675597, 14.3119344 46.167647, 14.3119677 46.1677164, 14.3120989 46.1679079, 14.312232 46.1680827, 14.3122765 46.1681427, 14.312302 46.1682107)",,,,
761926599,3,Kidričeva cesta,secondary,50,False,True,39.316,"LINESTRING (14.3118713 46.1675597, 14.3120558 46.1675297, 14.3123683 46.1674788)",,,403,
"[794844968, 251832781, 711576526, 795296693, 518399960, 1244898619, 794756988]","['2', '3']",Kapucinski trg,secondary,50,False,False,477.36199999999997,"LINESTRING (14.3118713 46.1675597, 14.3117071 46.1675823, 14.3116088 46.1675867, 14.3114143 46.1676075, 14.3113195 46.1676134, 14.3111233 46.1676199, 14.3109479 46.1676257, 14.3107566 46.167626, 14.3105058 46.1676264, 14.3101193 46.1676054, 14.3098109 46.1675816, 14.3095948 46.1675601, 14.3092835 46.1675119, 14.3087859 46.1674147, 14.3077336 46.1671529, 14.3074098 46.1670791, 14.3072905 46.1670559, 14.3071598 46.1670432, 14.3070856 46.1670444, 14.3069686 46.1670624, 14.306756 46.1671109, 14.3066762 46.1671307, 14.3065771 46.1671492, 14.3064952 46.1671581, 14.3064248 46.1671622, 14.306168 46.1671455, 14.3058285 46.1671129)",,,403,
"[35216722, 172562355]",1,"['Stara Loka', 'Cesta talcev']",tertiary,,True,False,19.46,"LINESTRING (14.3046686 46.168435, 14.3046279 46.1683615, 14.3045268 46.1682954)",4,,,
172562353,2,Partizanska cesta,residential,30,False,True,70.76499999999999,"LINESTRING (14.312302 46.1682107, 14.3122603 46.1682674, 14.3121241 46.168312, 14.3119149 46.1683806, 14.3115336 46.1685394)",6,,,
172562354,2,Partizanska cesta,residential,30,False,False,79.843,"LINESTRING (14.312302 46.1682107, 14.3122765 46.1681427, 14.312232 46.1680827, 14.3120989 46.1679079, 14.3119677 46.1677164, 14.3119344 46.167647, 14.3118713 46.1675597)",,,,
"[960094204, 1184185917]",,Partizanska cesta,residential,30,False,True,23.0,"LINESTRING (14.312302 46.1682107, 14.3123836 46.1682701, 14.3125384 46.1683341)",,,,
172562352,,Partizanska cesta,residential,30,False,False,22.727,"LINESTRING (14.3129928 46.168327, 14.3128686 46.1683542, 14.3127081 46.1683803)",,,,
1184185917,,Partizanska cesta,residential,30,False,False,14.042,"LINESTRING (14.3127081 46.1683803, 14.3125384 46.1683341)",,,,
172562352,,Partizanska cesta,residential,30,False,True,22.727,"LINESTRING (14.3127081 46.1683803, 14.3128686 46.1683542, 14.3129928 46.168327)",,,,
1184185917,,Partizanska cesta,residential,30,False,True,14.042,"LINESTRING (14.3125384 46.1683341, 14.3127081 46.1683803)",,,,
"[960094204, 1184185917]",,Partizanska cesta,residential,30,False,False,23.0,"LINESTRING (14.3125384 46.1683341, 14.3123836 46.1682701, 14.312302 46.1682107)",,,,
172565512,,Studenec,residential,30,False,True,9.055,"LINESTRING (14.3103349 46.1653899, 14.310268 46.1653976, 14.3102197 46.1654059)",,,,
265127009,,Studenec,residential,30,False,True,151.577,"LINESTRING (14.3085668 46.1663616, 14.3087129 46.1662557, 14.3087809 46.1661367, 14.3088231 46.1658013, 14.3088614 46.1656212, 14.3089368 46.1653911, 14.3090281 46.1650631)",,,,
"[795307288, 172565505, 795307287]",,Novi svet,residential,,True,False,494.59900000000005,"LINESTRING (14.3051996 46.1668293, 14.3048402 46.1668445, 14.3043028 46.1668561, 14.303668 46.1668705, 14.3032929 46.1668967, 14.3031783 46.1669039, 14.3030261 46.1669188, 14.3028543 46.1669494, 14.3027148 46.1670006, 14.3026589 46.1670206, 14.3024603 46.1671235, 14.3022491 46.1673184, 14.3021549 46.1674814, 14.3021426 46.1676676, 14.3021452 46.1677639, 14.3021963 46.1678952, 14.3023291 46.1680284, 14.3024477 46.1681159, 14.3025885 46.1681809, 14.3028042 46.1682394, 14.3030663 46.1682748, 14.3033309 46.1683046, 14.3036176 46.1683435, 14.3037549 46.1683615, 14.3040846 46.1683786, 14.3043598 46.1684222)",,,,
172565515,,,residential,,False,False,35.993,"LINESTRING (14.3051996 46.1668293, 14.3052232 46.1669846, 14.305246 46.1670737, 14.305309 46.1671372)",,,,
"[172565504, 172565515, 172565503]",,Kapucinski most,residential,,False,True,54.518,"LINESTRING (14.3051996 46.1668293, 14.3052055 46.1667557, 14.3052264 46.1666872, 14.3052423 46.1666491, 14.3053634 46.1664496, 14.305419 46.1664024, 14.3054404 46.1663768)",,yes,,
172565515,,,residential,,False,True,35.992999999999995,"LINESTRING (14.305309 46.1671372, 14.305246 46.1670737, 14.3052232 46.1669846, 14.3051996 46.1668293)",,,,
516804382,2,Kapucinski trg,secondary,50,False,True,41.522,"LINESTRING (14.305309 46.1671372, 14.3053405 46.1671167, 14.3053794 46.1671019, 14.3054511 46.1670926, 14.3055611 46.1670963, 14.3057154 46.1671049, 14.3058285 46.1671129)",,,403,
"[795296676, 795296677]",2,Kapucinski trg,secondary,50,False,False,107.835,"LINESTRING (14.305309 46.1671372, 14.3052795 46.167191, 14.3051812 46.1674529, 14.3050984 46.1676345, 14.3050105 46.167775, 14.3049328 46.1679178, 14.3048978 46.1679939, 14.3048576 46.1680533)",,,403,
35218907,,,residential,,False,False,46.291,"LINESTRING (14.3057511 46.1660638, 14.305724 46.1661859, 14.3056623 46.1662649, 14.3055569 46.1663611, 14.3054404 46.1663768)",,,,
"[1130844441, 1130844442, 819169652]",,Blaževa ulica,residential,,False,False,159.626,"LINESTRING (14.3057511 46.1660638, 14.30549 46.1660638, 14.3051743 46.1660638, 14.305029 46.1660498, 14.3048582 46.1660463, 14.3047119 46.1660397, 14.3043987 46.1660673, 14.304165 46.1660983, 14.3039993 46.1661282, 14.3040651 46.1662587, 14.3040776 46.1662846, 14.3040968 46.1663297)",,,,building_passage
"[204069880, 1185684199]",,Blaževa ulica,residential,,False,True,39.355,"LINESTRING (14.3057511 46.1660638, 14.3058956 46.166049, 14.3061727 46.1660525, 14.3062598 46.1660603)",7,,,
"[1130844440, 819169649, 819169650, 204069881]",,Grajska pot,residential,,False,True,494.5089999999999,"LINESTRING (14.3045729 46.165181, 14.3045795 46.1650039, 14.304583 46.1648947, 14.3045839 46.1648819, 14.304594 46.1648365, 14.3047565 46.1645865, 14.3048665 46.1644347, 14.3049314 46.1643083, 14.3049863 46.1641738, 14.3050577 46.1640713, 14.3051561 46.1639374, 14.3052699 46.1637991, 14.3053373 46.1636578, 14.3054155 46.1634438, 14.3054985 46.163268, 14.3055665 46.1631438, 14.3056223 46.16305, 14.3058039 46.1628194, 14.3059558 46.1626316, 14.3061362 46.1624136, 14.3062215 46.1622821, 14.3062965 46.1621461, 14.3064434 46.1619878, 14.30653 46.1618523, 14.3065711 46.1617756, 14.3066057 46.1617001, 14.3066457 46.1616269, 14.3067384 46.1614663, 14.3068619 46.1613551, 14.3069831 46.1612622, 14.3070346 46.1612328, 14.3071661 46.1612507)",,,,building_passage
244860141,,Studenec,living_street,30,False,False,15.786,"LINESTRING (14.3091279 46.1649391, 14.3090281 46.1650631)",,,,
244860139,,Studenec,living_street,30,False,False,40.626,"LINESTRING (14.3091279 46.1649391, 14.3092413 46.1649359, 14.3094656 46.1648572, 14.3096074 46.1648021)",,,,
244860141,,Studenec,living_street,30,False,True,54.914,"LINESTRING (14.3091279 46.1649391, 14.3091621 46.164775, 14.3091794 46.1645875, 14.3091597 46.164448)",,,,
244860141,,Studenec,living_street,30,False,True,15.786,"LINESTRING (14.3090281 46.1650631, 14.3091279 46.1649391)",,,,
"[172565512, 172565509]",,Studenec,residential,30,False,False,102.60199999999999,"LINESTRING (14.3090281 46.1650631, 14.3091113 46.1650888, 14.3096938 46.1653464, 14.3098455 46.165408, 14.3102197 46.1654059)",,,,
172565509,,Studenec,residential,30,False,True,63.229,"LINESTRING (14.3090281 46.1650631, 14.3083175 46.1649275, 14.3082695 46.1648798)",,,,
265127009,,Studenec,residential,30,False,False,151.577,"LINESTRING (14.3090281 46.1650631, 14.3089368 46.1653911, 14.3088614 46.1656212, 14.3088231 46.1658013, 14.3087809 46.1661367, 14.3087129 46.1662557, 14.3085668 46.1663616)",,,,
244860140,,Studenec,living_street,30,False,False,53.361000000000004,"LINESTRING (14.3091597 46.164448, 14.3093179 46.1645109, 14.3096074 46.1648021)",,,,
244860141,,Studenec,living_street,30,False,False,54.914,"LINESTRING (14.3091597 46.164448, 14.3091794 46.1645875, 14.3091621 46.164775, 14.3091279 46.1649391)",,,,
244860141,,Studenec,living_street,30,False,True,81.95,"LINESTRING (14.3091597 46.164448, 14.3090489 46.164221, 14.3089072 46.1640461, 14.308687 46.163941, 14.30854 46.1638953)",,,,
244860142,,Sorška cesta,residential,30,False,False,22.914,"LINESTRING (14.3108897 46.1652986, 14.3110956 46.1652696, 14.3111789 46.1652512)",,,,
172565512,,Studenec,residential,30,False,False,9.055,"LINESTRING (14.3102197 46.1654059, 14.310268 46.1653976, 14.3103349 46.1653899)",,,,
"[172565512, 172565509]",,Studenec,residential,30,False,True,102.60199999999999,"LINESTRING (14.3102197 46.1654059, 14.3098455 46.165408, 14.3096938 46.1653464, 14.3091113 46.1650888, 14.3090281 46.1650631)",,,,
244860140,,Studenec,living_street,30,False,True,90.746,"LINESTRING (14.3102197 46.1654059, 14.3101917 46.1652249, 14.3101629 46.1650602, 14.3101086 46.1650116, 14.3098279 46.1648958, 14.3097092 46.1648578, 14.3096074 46.1648021)",,,,
244860139,,Studenec,living_street,30,False,True,40.626000000000005,"LINESTRING (14.3096074 46.1648021, 14.3094656 46.1648572, 14.3092413 46.1649359, 14.3091279 46.1649391)",,,,
244860140,,Studenec,living_street,30,False,False,90.746,"LINESTRING (14.3096074 46.1648021, 14.3097092 46.1648578, 14.3098279 46.1648958, 14.3101086 46.1650116, 14.3101629 46.1650602, 14.3101917 46.1652249, 14.3102197 46.1654059)",,,,
244860140,,Studenec,living_street,30,False,True,53.361000000000004,"LINESTRING (14.3096074 46.1648021, 14.3093179 46.1645109, 14.3091597 46.164448)",,,,
"[265207171, 972674757]",,Partizanska cesta,residential,30,False,True,94.83599999999998,"LINESTRING (14.3104741 46.1680949, 14.310441 46.1682508, 14.3104576 46.1684878, 14.3104777 46.1685982, 14.3104861 46.1686439, 14.3105406 46.1688393, 14.3105827 46.1689081, 14.3105979 46.1689329)",,,,
