osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,est_width,bridge,junction
514568013,Koroška cesta,unclassified,50,False,False,92.561,"LINESTRING (14.3552515 46.2424172, 14.3552402 46.2424354, 14.3551798 46.2425224, 14.3550157 46.2427586, 14.3549197 46.2429325, 14.354835 46.2431269, 14.3548078 46.243189)",2,,,
"[151085544, 514568013]",Koroška cesta,"['unclassified', 'residential']",50,False,True,80.52300000000001,"LINESTRING (14.3552515 46.2424172, 14.3552641 46.2423985, 14.3555024 46.2420279, 14.3556206 46.2418453, 14.3556684 46.2417835, 14.3556785 46.2417566)",2,,,
14201548,Poštna ulica,residential,,False,False,47.358,"LINESTRING (14.3557193 46.2391716, 14.3558175 46.2391617, 14.3563283 46.2391086)",,,,
14201665,Slovenski trg,residential,,True,False,158.44700000000003,"LINESTRING (14.3568533 46.2430431, 14.3567329 46.2430691, 14.3565928 46.2430873, 14.3565064 46.2430932, 14.3564357 46.2430977, 14.3563174 46.2431066, 14.356267 46.2431082, 14.3561734 46.2431111, 14.3561534 46.2431117, 14.3560822 46.2431139, 14.3559991 46.2431165, 14.3559836 46.243117, 14.3559108 46.2431216, 14.3558273 46.2431268, 14.3557101 46.2431397, 14.3556724 46.2431419, 14.3552289 46.2431675, 14.3549301 46.2431821, 14.3548078 46.243189)",,,,
15462645,Gregorčičeva ulica,residential,,False,True,51.995,"LINESTRING (14.3568533 46.2430431, 14.3568991 46.2431383, 14.3569616 46.2432683, 14.3569781 46.2433272, 14.3569857 46.2433546, 14.3570248 46.2434944)",,,,
15501815,Gregorčičeva ulica,residential,,False,False,63.833,"LINESTRING (14.3568533 46.2430431, 14.3567648 46.2428042, 14.356753 46.2427723, 14.3566981 46.2426239, 14.3566445 46.2424875)",2,,,
172139125,Koroška cesta,unclassified,50,False,False,101.04799999999999,"LINESTRING (14.3548078 46.243189, 14.3547579 46.2433213, 14.354685 46.2435379, 14.3546133 46.2438197, 14.3545856 46.2439232, 14.3545769 46.2439711, 14.354557 46.2440802)",2,,,
514568013,Koroška cesta,unclassified,50,False,True,92.56099999999999,"LINESTRING (14.3548078 46.243189, 14.354835 46.2431269, 14.3549197 46.2429325, 14.3550157 46.2427586, 14.3551798 46.2425224, 14.3552402 46.2424354, 14.3552515 46.2424172)",2,,,
192389262,Bleiweisova cesta,unclassified,50,False,False,22.776,"LINESTRING (14.354695 46.2444668, 14.3546862 46.2444233, 14.3546673 46.2443816, 14.3546025 46.2442733)",2,,,
"[455297094, 455297092, 455297093, 192389262]",Bleiweisova cesta,unclassified,50,False,True,85.167,"LINESTRING (14.354695 46.2444668, 14.3547048 46.2445325, 14.3547252 46.2446686, 14.3547592 46.2450791, 14.3547808 46.2451474, 14.354798 46.2452285)",2,,,
"[455297089, 14202650, 455459790]",Stritarjeva ulica,residential,,False,False,192.999,"LINESTRING (14.354695 46.2444668, 14.3548388 46.2444122, 14.3549825 46.2443575, 14.3554564 46.2441756, 14.3555339 46.2441459, 14.3556591 46.2440976, 14.3565314 46.2437825, 14.3569108 46.2436523)",2,,,
1185038191,Gregorčičeva ulica,residential,,False,False,10.588,"LINESTRING (14.3570706 46.2435842, 14.3570248 46.2434944)",,,,
21801342,Gregorčičeva ulica,residential,30,True,False,177.92600000000002,"LINESTRING (14.3570706 46.2435842, 14.3571044 46.2436933, 14.3571205 46.2438844, 14.3571234 46.2440358, 14.3573093 46.2445569, 14.3574237 46.2448967, 14.3575174 46.2451486)",,,,
455297090,Stritarjeva ulica,residential,,False,True,14.434000000000001,"LINESTRING (14.3570706 46.2435842, 14.3569907 46.2436183, 14.3569108 46.2436523)",,,,
455297087,Cesta Staneta Žagarja,residential,50,False,True,16.829,"LINESTRING (14.3549977 46.2452904, 14.354798 46.2452285)",2,,,
21801341,Mladinska ulica,residential,,True,False,237.736,"LINESTRING (14.3549977 46.2452904, 14.3550804 46.2452318, 14.3553196 46.2450623, 14.35608 46.2445304, 14.3561842 46.2444509, 14.3563942 46.2442674, 14.3567553 46.2439206, 14.3568895 46.2438094, 14.3569108 46.2436523)",,,,
"[455459785, 455297087]",Cesta Staneta Žagarja,residential,50,False,False,235.946,"LINESTRING (14.3549977 46.2452904, 14.3550405 46.2453052, 14.3554946 46.2454617, 14.3576247 46.2462366, 14.3577187 46.2462708)",2,,,
16290194,Tomšičeva ulica,residential,,False,False,112.18199999999999,"LINESTRING (14.3551244 46.2406854, 14.3550315 46.2404332, 14.3547841 46.2397044)",,,,
20289561,Reginčeva ulica,residential,,False,False,28.682,"LINESTRING (14.3551244 46.2406854, 14.3548215 46.2407406, 14.3547631 46.2407492)",,,,
20289561,Reginčeva ulica,residential,,False,True,86.43299999999999,"LINESTRING (14.3551244 46.2406854, 14.3554459 46.2407121, 14.3557191 46.2407328, 14.355934 46.240724, 14.3562351 46.2406731)",,,,
16290194,Tomšičeva ulica,residential,,False,False,23.341,"LINESTRING (14.3547841 46.2397044, 14.3546871 46.2395055)",,,,
20289562,Jenkova ulica,residential,,True,False,56.276,"LINESTRING (14.3547841 46.2397044, 14.3555129 46.2396591)",,,,
16290194,Tomšičeva ulica,residential,,False,True,112.18199999999999,"LINESTRING (14.3547841 46.2397044, 14.3550315 46.2404332, 14.3551244 46.2406854)",,,,
16290194,Tomšičeva ulica,residential,,False,False,37.914,"LINESTRING (14.3546871 46.2395055, 14.3546715 46.2391647)",,,,
16290194,Tomšičeva ulica,residential,,False,True,23.341,"LINESTRING (14.3546871 46.2395055, 14.3547841 46.2397044)",,,,
377506752,Pot na Kolodvor,residential,,False,False,33.903,"LINESTRING (14.3546871 46.2395055, 14.3545834 46.2395108, 14.3542466 46.2395148)",,,,
14201548,Poštna ulica,residential,,False,True,47.358,"LINESTRING (14.3563283 46.2391086, 14.3558175 46.2391617, 14.3557193 46.2391716)",,,,
20289560,Tavčarjeva ulica,residential,,True,False,180.152,"LINESTRING (14.3563283 46.2391086, 14.3564363 46.2395796, 14.35646 46.2398157, 14.3564437 46.2402406, 14.3564327 46.2403508, 14.3564207 46.2404482, 14.3564158 46.2405037, 14.3564025 46.2405558, 14.3562351 46.2406731)",,,,
"[14201503, 352154431, 14201031]","['Maistrov trg', 'Jenkova ulica', 'Prešernova ulica']",residential,,False,"[False, True]",146.079,"LINESTRING (14.3562351 46.2406731, 14.3561953 46.240592, 14.3561779 46.2405627, 14.3560492 46.2402659, 14.355815 46.2396131, 14.3555129 46.2396591)",,,,
14201031,Maistrov trg,residential,,False,True,71.272,"LINESTRING (14.3562351 46.2406731, 14.3563689 46.2408143, 14.3564305 46.2409219, 14.3564681 46.2409947, 14.3564795 46.2410462, 14.3564761 46.2410962, 14.3564573 46.2411459, 14.3564232 46.2411974, 14.3563759 46.2412581)",,,,
20289561,Reginčeva ulica,residential,,False,False,86.43299999999999,"LINESTRING (14.3562351 46.2406731, 14.355934 46.240724, 14.3557191 46.2407328, 14.3554459 46.2407121, 14.3551244 46.2406854)",,,,
"[14201503, 14201031, 352154431]","['Prešernova ulica', 'Jenkova ulica', 'Maistrov trg']",residential,,False,"[False, True]",146.07899999999998,"LINESTRING (14.3555129 46.2396591, 14.355815 46.2396131, 14.3560492 46.2402659, 14.3561779 46.2405627, 14.3561953 46.240592, 14.3562351 46.2406731)",,,,
20289561,Reginčeva ulica,residential,,False,True,28.682,"LINESTRING (14.3547631 46.2407492, 14.3548215 46.2407406, 14.3551244 46.2406854)",,,,
21801350,Gregorčičeva ulica,residential,,False,False,68.924,"LINESTRING (14.3575361 46.2452091, 14.3567465 46.2449158)",,,,
21801342,Gregorčičeva ulica,residential,30,True,False,102.80799999999999,"LINESTRING (14.3575361 46.2452091, 14.3577006 46.2456652, 14.3578475 46.2461082)",,,,
21801346,Zoisova ulica,residential,,False,False,78.58500000000001,"LINESTRING (14.357263 46.2470649, 14.3572641 46.247421, 14.3572831 46.2476234, 14.3572905 46.2477027, 14.3572969 46.2477709)",,,,
21801346,Zoisova ulica,residential,,False,True,84.23,"LINESTRING (14.357263 46.2470649, 14.3572916 46.2470265, 14.3575793 46.2466225, 14.3576537 46.2465119, 14.3577404 46.2463832)",,,,
21801347,Nazorjeva ulica,residential,,False,True,134.28,"LINESTRING (14.357263 46.2470649, 14.3567431 46.2471316, 14.3564847 46.2471648, 14.3561147 46.2472123, 14.3555461 46.2472853)",,,,
21801347,Nazorjeva ulica,residential,,False,False,70.436,"LINESTRING (14.3546372 46.2473639, 14.3555461 46.2472853)",,,,
"[502895176, 194835137, 162195162]",Bleiweisova cesta,unclassified,40,False,False,176.82399999999998,"LINESTRING (14.3546372 46.2473639, 14.3546787 46.2469673, 14.3546945 46.2468482, 14.3547711 46.2462711, 14.3547906 46.2460941, 14.3548004 46.2459758, 14.3548014 46.2459421, 14.3548064 46.2457784)",3,,,
21801350,Gregorčičeva ulica,residential,,False,True,68.924,"LINESTRING (14.3567465 46.2449158, 14.3575361 46.2452091)",,,,
"[455297089, 14202650, 455459790]",Stritarjeva ulica,residential,,False,True,192.99900000000002,"LINESTRING (14.3569108 46.2436523, 14.3565314 46.2437825, 14.3556591 46.2440976, 14.3555339 46.2441459, 14.3554564 46.2441756, 14.3549825 46.2443575, 14.3548388 46.2444122, 14.354695 46.2444668)",2,,,
455297090,Stritarjeva ulica,residential,,False,False,14.434000000000001,"LINESTRING (14.3569108 46.2436523, 14.3569907 46.2436183, 14.3570706 46.2435842)",,,,
1185038191,Gregorčičeva ulica,residential,,False,True,10.588,"LINESTRING (14.3570248 46.2434944, 14.3570706 46.2435842)",,,,
15462645,Gregorčičeva ulica,residential,,False,False,51.995,"LINESTRING (14.3570248 46.2434944, 14.3569857 46.2433546, 14.3569781 46.2433272, 14.3569616 46.2432683, 14.3568991 46.2431383, 14.3568533 46.2430431)",,,,
22605417,Partizanska cesta,residential,,False,True,98.21699999999998,"LINESTRING (14.3570248 46.2434944, 14.3572043 46.2434944, 14.3574317 46.2435523, 14.357659 46.2436599, 14.358042 46.2438834, 14.3581025 46.2439183)",,,,
22605417,Partizanska cesta,residential,,False,False,4.44,"LINESTRING (14.3590471 46.2448351, 14.3590204 46.2447997)",,,,
22605417,Partizanska cesta,residential,,False,True,108.682,"LINESTRING (14.3590471 46.2448351, 14.3592958 46.245275, 14.3595617 46.2457454)",,,,
38228258,Rotarjeva ulica,residential,20,False,False,144.249,"LINESTRING (14.3590471 46.2448351, 14.3601704 46.2446934, 14.360121 46.2444861, 14.3600429 46.2443617, 14.3599101 46.2442284)",,,,
22605417,Partizanska cesta,residential,,False,True,30.927,"LINESTRING (14.3595617 46.2457454, 14.3597172 46.2460019)",,,,
22605418,Komenskega ulica,residential,20,False,True,137.854,"LINESTRING (14.3595617 46.2457454, 14.3578475 46.2461082)",,,,
22605417,Partizanska cesta,residential,,False,False,108.682,"LINESTRING (14.3595617 46.2457454, 14.3592958 46.245275, 14.3590471 46.2448351)",,,,
22605417,Partizanska cesta,residential,,False,False,30.927,"LINESTRING (14.3597172 46.2460019, 14.3595617 46.2457454)",,,,
23159782,Cesta Kokrškega odreda,residential,,False,False,111.79599999999999,"LINESTRING (14.3597172 46.2460019, 14.3597874 46.2461604, 14.3598625 46.2463681, 14.359851 46.2465119, 14.3598202 46.2466371, 14.3597022 46.2469821)",,,,
22605418,Komenskega ulica,residential,20,False,False,137.854,"LINESTRING (14.3578475 46.2461082, 14.3595617 46.2457454)",,,,
21801342,Gregorčičeva ulica,residential,30,True,False,17.098,"LINESTRING (14.3578475 46.2461082, 14.3578398 46.2461697, 14.3578284 46.2462614)",,,,
21801347,Nazorjeva ulica,residential,,False,True,70.436,"LINESTRING (14.3555461 46.2472853, 14.3546372 46.2473639)",,,,
21801347,Nazorjeva ulica,residential,,False,False,134.28,"LINESTRING (14.3555461 46.2472853, 14.3561147 46.2472123, 14.3564847 46.2471648, 14.3567431 46.2471316, 14.357263 46.2470649)",,,,
23016915,Nazorjeva ulica,residential,,False,False,66.92200000000001,"LINESTRING (14.3555461 46.2472853, 14.3555083 46.2471244, 14.3554735 46.2469678, 14.355469 46.2469476, 14.3554178 46.2467489, 14.35541 46.246709, 14.3554066 46.2466913)",,,,
23016915,Nazorjeva ulica,residential,,False,False,44.266000000000005,"LINESTRING (14.3554066 46.2466913, 14.35551 46.2466782, 14.3559719 46.2466162)",,,,
23016915,Nazorjeva ulica,residential,,False,True,66.922,"LINESTRING (14.3554066 46.2466913, 14.35541 46.246709, 14.3554178 46.2467489, 14.355469 46.2469476, 14.3554735 46.2469678, 14.3555083 46.2471244, 14.3555461 46.2472853)",,,,
23016916,Nazorjeva ulica,residential,,False,False,46.138999999999996,"LINESTRING (14.3554066 46.2466913, 14.3554065 46.2465476, 14.3554052 46.2464864, 14.3554065 46.2464168, 14.3554131 46.2463231, 14.3554145 46.2462765)",,,,
23016915,Nazorjeva ulica,residential,,False,True,44.266000000000005,"LINESTRING (14.3559719 46.2466162, 14.35551 46.2466782, 14.3554066 46.2466913)",,,,
23016916,Nazorjeva ulica,residential,,False,True,46.138999999999996,"LINESTRING (14.3554145 46.2462765, 14.3554131 46.2463231, 14.3554065 46.2464168, 14.3554052 46.2464864, 14.3554065 46.2465476, 14.3554066 46.2466913)",,,,
23043524,Vrtna ulica,residential,,False,False,139.075,"LINESTRING (14.3538965 46.2458413, 14.3539309 46.2470918)",,,,
161883717,Stošičeva ulica,unclassified,,True,False,54.359,"LINESTRING (14.3538965 46.2458413, 14.3531898 46.2458525)",,,,
502895178,Koroška cesta,unclassified,50,False,False,28.516,"LINESTRING (14.3523206 46.2458549, 14.3525771 46.2456697)",2,,,
161605020,Gosposvetska ulica,residential,,True,False,123.237,"LINESTRING (14.353184 46.2476565, 14.3532592 46.2474858, 14.3532807 46.247315, 14.35328 46.2472947, 14.3532728 46.2470805, 14.3532619 46.246807, 14.3532571 46.2466547, 14.3532552 46.2465568)",,,,
161883717,Stošičeva ulica,unclassified,,True,False,37.954,"LINESTRING (14.3531898 46.2458525, 14.3530275 46.245858, 14.3528706 46.2458534, 14.3526976 46.2458404)",,,,
23043524,Vrtna ulica,residential,,False,True,139.075,"LINESTRING (14.3539309 46.2470918, 14.3538965 46.2458413)",,,,
23159780,Kebetova ulica,residential,,False,True,27.179,"LINESTRING (14.3580873 46.2474467, 14.3581164 46.2476903)",,,,
23159782,Cesta Kokrškega odreda,residential,,False,False,64.646,"LINESTRING (14.3597022 46.2469821, 14.3596807 46.2471018, 14.3596432 46.2472474, 14.3596177 46.2473791, 14.3596096 46.247559)",,,,
23159782,Cesta Kokrškega odreda,residential,,False,True,111.79599999999999,"LINESTRING (14.3597022 46.2469821, 14.3598202 46.2466371, 14.359851 46.2465119, 14.3598625 46.2463681, 14.3597874 46.2461604, 14.3597172 46.2460019)",,,,
455459782,Cesta Staneta Žagarja,residential,50,False,True,157.80800000000002,"LINESTRING (14.3597022 46.2469821, 14.3590021 46.2467243, 14.3580777 46.2463965, 14.3578818 46.246327)",2,,,
24336413,Cesta Iva Slavca,residential,50,False,True,152.10900000000004,"LINESTRING (14.3535747 46.2424718, 14.3543372 46.2416396, 14.3544055 46.2415611, 14.3545287 46.2414273, 14.3545629 46.2413879, 14.3546296 46.2413147)",,,,
194188097,Stara cesta,residential,50,False,False,361.41400000000004,"LINESTRING (14.3535747 46.2424718, 14.3535795 46.2423054, 14.3535896 46.242128, 14.3536424 46.2418653, 14.3537681 46.2413651, 14.3538008 46.2411677, 14.3538159 46.2408615, 14.353826 46.2406876, 14.3537518 46.2401622, 14.3537065 46.2399595, 14.3536499 46.2397107, 14.3535891 46.2392432)",,,,
194828428,Stara cesta,residential,50,False,False,364.6329999999999,"LINESTRING (14.3535747 46.2424718, 14.3536189 46.2427658, 14.3536681 46.2430639, 14.3536972 46.2433616, 14.3537085 46.2435393, 14.3537101 46.2436265, 14.3536659 46.2438092, 14.3536136 46.2439493, 14.3535009 46.2441339, 14.3534414 46.2442306, 14.3533118 46.2444418, 14.35323 46.2445707, 14.3530837 46.2447554, 14.3529886 46.2448861, 14.3529524 46.2449723, 14.3529068 46.2451225, 14.3528357 46.2452793, 14.3527767 46.2453526, 14.3526573 46.2454518, 14.3526332 46.2454796, 14.3526413 46.2454963, 14.3527344 46.2455549)",,"2,5",,
578426233,Koroška cesta,unclassified,50,False,True,17.586,"LINESTRING (14.3527344 46.2455549, 14.3525771 46.2456697)",2,,,
194828428,Stara cesta,residential,50,False,True,364.63300000000004,"LINESTRING (14.3527344 46.2455549, 14.3526413 46.2454963, 14.3526332 46.2454796, 14.3526573 46.2454518, 14.3527767 46.2453526, 14.3528357 46.2452793, 14.3529068 46.2451225, 14.3529524 46.2449723, 14.3529886 46.2448861, 14.3530837 46.2447554, 14.35323 46.2445707, 14.3533118 46.2444418, 14.3534414 46.2442306, 14.3535009 46.2441339, 14.3536136 46.2439493, 14.3536659 46.2438092, 14.3537101 46.2436265, 14.3537085 46.2435393, 14.3536972 46.2433616, 14.3536681 46.2430639, 14.3536189 46.2427658, 14.3535747 46.2424718)",,"2,5",,
"[578426233, 578426230, 151085543]",Koroška cesta,unclassified,50,False,False,197.499,"LINESTRING (14.3527344 46.2455549, 14.3533254 46.2451174, 14.3536625 46.244866, 14.3538282 46.2447393, 14.353992 46.2445851, 14.3541957 46.2443703, 14.3542599 46.2443085, 14.3543109 46.2442715, 14.3543253 46.2442598, 14.3544101 46.2442164)",2,,,
24336595,Gradnikova ulica,living_street,,False,False,135.354,"LINESTRING (14.3532552 46.2465568, 14.3531058 46.2465855, 14.3529822 46.246571, 14.3524882 46.2464641, 14.3524311 46.2464525, 14.3522783 46.2464216, 14.3522513 46.246442, 14.352136 46.2465296, 14.3520979 46.2465583, 14.3519514 46.2466698, 14.3519247 46.2466897, 14.3517749 46.2467999)",,,,
161605020,Gosposvetska ulica,residential,,True,False,78.49600000000001,"LINESTRING (14.3532552 46.2465568, 14.3532473 46.2464757, 14.3532358 46.2463589, 14.3532242 46.2462402, 14.3531933 46.2459563, 14.3531884 46.2458889, 14.3531898 46.2458525)",,,,
418345884,Ulica Franca Rozmana Staneta,residential,,True,False,96.564,"LINESTRING (14.3532552 46.2465568, 14.3531412 46.2466412, 14.3530006 46.2467424, 14.3525724 46.247057, 14.3523932 46.2471883)",,,,
24336595,Gradnikova ulica,living_street,,False,True,19.886,"LINESTRING (14.3515999 46.2469315, 14.3516262 46.2469094, 14.3517749 46.2467999)",,,,
22605417,Partizanska cesta,residential,,False,False,98.217,"LINESTRING (14.3581025 46.2439183, 14.358042 46.2438834, 14.357659 46.2436599, 14.3574317 46.2435523, 14.3572043 46.2434944, 14.3570248 46.2434944)",,,,
22605417,Partizanska cesta,residential,,False,True,70.526,"LINESTRING (14.3581025 46.2439183, 14.3584009 46.2440903, 14.3585558 46.244198, 14.3587064 46.2443846)",,,,
38228260,Partizanska cesta,residential,20,False,False,173.35500000000002,"LINESTRING (14.3581025 46.2439183, 14.3594943 46.2437656, 14.3595794 46.2437563, 14.3596479 46.2438423, 14.3597243 46.243964, 14.3598408 46.2441298, 14.3599101 46.2442284)",,,,
38228259,Jurčičeva ulica,residential,20,False,False,94.181,"LINESTRING (14.3587064 46.2443846, 14.3599101 46.2442284)",,,,
22605417,Partizanska cesta,residential,,False,False,70.526,"LINESTRING (14.3587064 46.2443846, 14.3585558 46.244198, 14.3584009 46.2440903, 14.3581025 46.2439183)",,,,
22605417,Partizanska cesta,residential,,False,True,52.092,"LINESTRING (14.3587064 46.2443846, 14.3588401 46.2445603, 14.3590204 46.2447997)",,,,
21801342,Gregorčičeva ulica,residential,30,True,False,6.879,"LINESTRING (14.3575174 46.2451486, 14.3575361 46.2452091)",,,,
38228257,Gregorčičeva ulica,residential,20,True,False,121.918,"LINESTRING (14.3575174 46.2451486, 14.3590204 46.2447997)",,,,
23159780,Kebetova ulica,residential,,False,False,27.179,"LINESTRING (14.3581164 46.2476903, 14.3580873 46.2474467)",,,,
"[455297080, 455297081, 38228253]",Kebetova ulica,"['living_street', 'residential']",,False,False,115.766,"LINESTRING (14.3581164 46.2476903, 14.3589431 46.2476189, 14.3592271 46.2475985, 14.3592542 46.2475967, 14.3593513 46.2475867, 14.3594454 46.2475784, 14.3596096 46.247559)",,,,
455297081,Kebetova ulica,living_street,,False,True,63.671,"LINESTRING (14.3581164 46.2476903, 14.3577194 46.2477367, 14.3572969 46.2477709)",,,,
23159782,Cesta Kokrškega odreda,residential,,False,True,64.646,"LINESTRING (14.3596096 46.247559, 14.3596177 46.2473791, 14.3596432 46.2472474, 14.3596807 46.2471018, 14.3597022 46.2469821)",,,,
"[455297080, 455297081, 38228253]",Kebetova ulica,"['residential', 'living_street']",,False,True,115.76599999999999,"LINESTRING (14.3596096 46.247559, 14.3594454 46.2475784, 14.3593513 46.2475867, 14.3592542 46.2475967, 14.3592271 46.2475985, 14.3589431 46.2476189, 14.3581164 46.2476903)",,,,
38228259,Jurčičeva ulica,residential,20,False,True,94.181,"LINESTRING (14.3599101 46.2442284, 14.3587064 46.2443846)",,,,
38228258,Rotarjeva ulica,residential,20,False,True,144.249,"LINESTRING (14.3599101 46.2442284, 14.3600429 46.2443617, 14.360121 46.2444861, 14.3601704 46.2446934, 14.3590471 46.2448351)",,,,
38228260,Partizanska cesta,residential,20,False,True,173.35500000000002,"LINESTRING (14.3599101 46.2442284, 14.3598408 46.2441298, 14.3597243 46.243964, 14.3596479 46.2438423, 14.3595794 46.2437563, 14.3594943 46.2437656, 14.3581025 46.2439183)",,,,
38231137,Cesta na klanec,residential,30,False,False,200.003,"LINESTRING (14.361428 46.2431463, 14.3611365 46.2431801, 14.3608807 46.2431528, 14.3607211 46.2431102, 14.3604556 46.2429496, 14.3602426 46.242729, 14.3599943 46.2424656, 14.359893 46.2422933, 14.3598754 46.2421788, 14.3598661 46.2421182, 14.3597055 46.2421238)",,,,
38231135,Huje,residential,30,False,False,185.296,"LINESTRING (14.3606025 46.2407899, 14.3601073 46.2410739, 14.3598947 46.2411707, 14.3597339 46.2412773, 14.3596521 46.2413541, 14.3596363 46.2415588, 14.3596917 46.2416929, 14.3597244 46.2419353, 14.3596616 46.241985, 14.3597055 46.2421238)",,,,
"[204987130, 353705759, 204987133, 38231135]","['Huje', 'Na Skali', 'Kokrški breg']",residential,30,False,False,355.7710000000001,"LINESTRING (14.3597055 46.2421238, 14.359729 46.2422002, 14.3597309 46.2423245, 14.359725 46.242395, 14.3597042 46.2424393, 14.359666 46.2424789, 14.3592139 46.2427253, 14.3591458 46.242748, 14.3590794 46.2427555, 14.3590181 46.2427425, 14.3589446 46.2427162, 14.3588019 46.2426177, 14.358693 46.2425458, 14.3584607 46.2423925, 14.3581963 46.2422692, 14.3577162 46.2421741, 14.357376 46.2421257, 14.3572307 46.242086, 14.3571305 46.2420597, 14.3569959 46.2419822, 14.3569589 46.2419459, 14.3569094 46.2418651, 14.3568808 46.2417996, 14.3567774 46.2416801, 14.3566654 46.2414855, 14.3565999 46.2414608, 14.356517 46.2414531)",,,yes,
38231135,Huje,residential,30,False,True,185.296,"LINESTRING (14.3597055 46.2421238, 14.3596616 46.241985, 14.3597244 46.2419353, 14.3596917 46.2416929, 14.3596363 46.2415588, 14.3596521 46.2413541, 14.3597339 46.2412773, 14.3598947 46.2411707, 14.3601073 46.2410739, 14.3606025 46.2407899)",,,,
38231137,Cesta na klanec,residential,30,False,True,200.003,"LINESTRING (14.3597055 46.2421238, 14.3598661 46.2421182, 14.3598754 46.2421788, 14.359893 46.2422933, 14.3599943 46.2424656, 14.3602426 46.242729, 14.3604556 46.2429496, 14.3607211 46.2431102, 14.3608807 46.2431528, 14.3611365 46.2431801, 14.361428 46.2431463)",,,,
"[194835136, 151085771, 455297095]",Bleiweisova cesta,unclassified,"['40', '50']",False,False,61.166,"LINESTRING (14.3548064 46.2457784, 14.3548087 46.2457137, 14.3548112 46.2456417, 14.3548077 46.2453947, 14.354804 46.2453215, 14.354798 46.2452285)",2,,,
"[151098242, 161883717]",Stošičeva ulica,unclassified,,True,False,70.411,"LINESTRING (14.3548064 46.2457784, 14.3547052 46.2457764, 14.3545027 46.2457894, 14.3543793 46.2458043, 14.3542908 46.2458107, 14.3538965 46.2458413)",,,,
"[502895176, 194835137, 162195162]",Bleiweisova cesta,unclassified,40,False,True,176.824,"LINESTRING (14.3548064 46.2457784, 14.3548014 46.2459421, 14.3548004 46.2459758, 14.3547906 46.2460941, 14.3547711 46.2462711, 14.3546945 46.2468482, 14.3546787 46.2469673, 14.3546372 46.2473639)",3,,,
"[578426233, 578426230, 151085543]",Koroška cesta,unclassified,50,False,True,197.49899999999997,"LINESTRING (14.3544101 46.2442164, 14.3543253 46.2442598, 14.3543109 46.2442715, 14.3542599 46.2443085, 14.3541957 46.2443703, 14.353992 46.2445851, 14.3538282 46.2447393, 14.3536625 46.244866, 14.3533254 46.2451174, 14.3527344 46.2455549)",2,,,
