osmid,oneway,lanes,name,highway,reversed,length,geometry,tunnel,junction,bridge,maxspeed,access
25785644,True,2,Via Quattro Giugno,primary,False,51.735,"LINESTRING (12.4790787 43.9700242, 12.4792267 43.9701109, 12.4793546 43.9701776, 12.4795428 43.9703436)",,,,,
766733175,True,1,Via Quattro Giugno,primary,False,15.592000000000002,"LINESTRING (12.4790787 43.9700242, 12.4790629 43.9700743, 12.4790442 43.9700993, 12.4789842 43.9701416)",,roundabout,,,
"[233868729, 233868731, 768109812]",True,2,Via Quattro Giugno,primary,False,227.69699999999995,"LINESTRING (12.4845744 43.9737493, 12.4840983 43.9733804, 12.4840226 43.9733217, 12.4839832 43.9732912, 12.4836953 43.9730585, 12.4833073 43.9727598, 12.4829324 43.9724608, 12.4828373 43.9723471, 12.4827748 43.9722317, 12.4827538 43.9721917)",,,yes,50,
226980672,False,,Via Marino Moretti,residential,False,18.754,"LINESTRING (12.4832226 43.9716138, 12.4832399 43.971782)",,,,,
226980672,False,,Via Marino Moretti,residential,True,17.876,"LINESTRING (12.4832226 43.9716138, 12.4832056 43.9714535)",,,,,
226980798,True,,,residential,False,17.415,"LINESTRING (12.4832226 43.9716138, 12.4831486 43.9716595, 12.4830419 43.9716992)",,,,,
"[226631088, 226631094]",False,,Via Herreras Bustamonte,residential,False,108.19399999999999,"LINESTRING (12.4829071 43.9717325, 12.4827907 43.9718524, 12.4827075 43.9719733, 12.4826062 43.972188, 12.4824399 43.9725421, 12.4824018 43.9726292)",yes,,,,
226980798,True,,,residential,False,17.851,"LINESTRING (12.4829071 43.9717325, 12.4829786 43.971663, 12.4830652 43.971623)",,,,,
768109812,True,2,Via Quattro Giugno,primary,False,63.977,"LINESTRING (12.4851183 43.974171, 12.4845744 43.9737493)",,,,,
25763621,True,,Via Ponte Mellini,residential,False,66.567,"LINESTRING (12.4851183 43.974171, 12.4845768 43.9739415, 12.4844098 43.9738579)",,,,,
"[226631096, 233868733, 233868742]",False,,Via Ponte Mellini,residential,True,203.833,"LINESTRING (12.4823969 43.9727518, 12.4824496 43.9727823, 12.4825965 43.9728794, 12.4827587 43.9730273, 12.483138 43.973265, 12.4834853 43.9734261, 12.4837207 43.9735353, 12.4838168 43.9735805, 12.4838799 43.9736099, 12.483966 43.9736502, 12.4844098 43.9738579)",,,yes,,
768109811,True,,Via Ponte Mellini,unclassified,False,14.533999999999999,"LINESTRING (12.4823969 43.9727518, 12.482365 43.972758, 12.4823384 43.9727569, 12.4823075 43.9727484, 12.4822823 43.9727324, 12.4822664 43.9727115, 12.4822618 43.9726959)",,roundabout,,,
25785645,False,,Via Rancaglia,unclassified,False,7.708,"LINESTRING (12.4822618 43.9726959, 12.4821655 43.9726945)",,,,,
768109811,True,,Via Ponte Mellini,unclassified,False,6.088,"LINESTRING (12.4822618 43.9726959, 12.4822646 43.9726721, 12.4822846 43.9726448)",,roundabout,,,
25785646,True,,Via Ponte Mellini,unclassified,False,3.449,"LINESTRING (12.4822846 43.9726448, 12.4823194 43.9726265)",,roundabout,,,
25763619,False,,Via Ponte Mellini,residential,True,59.607,"LINESTRING (12.4822846 43.9726448, 12.4819821 43.9724713, 12.4817259 43.9722913)",,,,,
818513276,True,2,Via Quattro Giugno,primary,False,23.352,"LINESTRING (12.476019 43.9677113, 12.4761939 43.9678794)",,,,,
226980674,True,,Via Ezio Balducci,residential,False,30.363,"LINESTRING (12.476019 43.9677113, 12.4762486 43.9677331, 12.4763921 43.9677586)",,,,,
228368276,False,,Via Ezio Balducci,unclassified,True,26.447,"LINESTRING (12.4763921 43.9677586, 12.476589 43.9678152, 12.4766995 43.9678459)",,,,30,
297373569,True,,Via Ezio Balducci,residential,False,22.069000000000003,"LINESTRING (12.4763921 43.9677586, 12.476265 43.9677931, 12.4762241 43.9678342, 12.4761939 43.9678794)",,,,,
32473551,False,,Via Flavio Biondo,unclassified,False,76.538,"LINESTRING (12.4784562 43.9688014, 12.4785443 43.9687177, 12.4785316 43.9686653, 12.4784239 43.968528, 12.4782605 43.9683584, 12.4782247 43.9683213, 12.4781635 43.9682536, 12.4781493 43.9682148)",,,,,
228368276,False,,Via Ezio Balducci,unclassified,False,179.141,"LINESTRING (12.4784562 43.9688014, 12.4784334 43.9687831, 12.4782612 43.9686448, 12.4782023 43.9686045, 12.4780689 43.968513, 12.4778719 43.9684498, 12.4774624 43.9683146, 12.4773294 43.9682306, 12.4770093 43.9679866, 12.4768426 43.9678856, 12.4766995 43.9678459)",,,,30,
228368276,False,,Via Ezio Balducci,unclassified,True,48.242999999999995,"LINESTRING (12.4784562 43.9688014, 12.478661 43.9689143, 12.4789572 43.9690414)",,,,30,
228368276,False,,Via Ezio Balducci,unclassified,True,9.271,"LINESTRING (12.4799234 43.9693228, 12.480016 43.9692727)",,,,30,
"[223622192, 59955940]",False,,"['Piazza Giovanni Bertoldi', 'Via Benvenuto Rambaldi da Imola']",residential,False,118.337,"LINESTRING (12.4799234 43.9693228, 12.4801476 43.9696582, 12.4804897 43.9701674, 12.480572 43.9702791)",,,,,
228368276,False,,Via Ezio Balducci,unclassified,False,24.997,"LINESTRING (12.4799234 43.9693228, 12.4797615 43.9693624, 12.479705 43.96936, 12.4796266 43.9693368)",,,,30,
228368276,False,,Via Ezio Balducci,unclassified,False,9.271,"LINESTRING (12.480016 43.9692727, 12.4799234 43.9693228)",,,,30,
59955932,False,,Via Coluccio Salutati,unclassified,False,81.512,"LINESTRING (12.480016 43.9692727, 12.4801306 43.9692542, 12.4802671 43.9692243, 12.4805201 43.9691631, 12.4807564 43.9691244, 12.4809057 43.9691119, 12.4810006 43.9691318)",,,,,
"[228368276, 175340556]",False,,"['Via Ezio Balducci', 'Via Olivella']",unclassified,True,294.326,"LINESTRING (12.480016 43.9692727, 12.4800833 43.969209, 12.4805343 43.9687721, 12.4806322 43.9686931, 12.4807697 43.9685822, 12.4809723 43.9685366, 12.4811334 43.96854, 12.4812755 43.9685911, 12.4813972 43.9687181, 12.4814493 43.9689227, 12.4814643 43.9699454)",,,,30,
293890455,True,,Via Olivella,residential,False,37.363,"LINESTRING (12.4813849 43.9709852, 12.4812817 43.9713129)",,,,,
175340556,False,,Via Olivella,unclassified,False,116.238,"LINESTRING (12.4813849 43.9709852, 12.4814238 43.9708887, 12.4814579 43.9706957, 12.4814655 43.9700154, 12.4814643 43.9699454)",,,,30,
32473551,False,,Via Flavio Biondo,unclassified,False,11.577,"LINESTRING (12.4787161 43.9682849, 12.4788598 43.9682729)",,,,,
32473551,False,,Via Flavio Biondo,unclassified,True,41.787,"LINESTRING (12.4787161 43.9682849, 12.4785424 43.9682375, 12.4783177 43.9681515, 12.4782363 43.9681451)",,,,,
32473551,False,,Via Flavio Biondo,unclassified,True,138.118,"LINESTRING (12.4816989 43.9680322, 12.4814279 43.9680106, 12.4811214 43.9680193, 12.4807763 43.9680771, 12.4805977 43.9681047, 12.4802936 43.9681198, 12.4799906 43.9680972)",,,,,
32473553,True,,,unclassified,False,24.08,"LINESTRING (12.4816989 43.9680322, 12.4818179 43.9680191, 12.4819119 43.9679856, 12.4819681 43.9679492)",,,,,
32473554,True,,Via Flavio Biondo,residential,False,24.487000000000002,"LINESTRING (12.4819828 43.9681141, 12.4818555 43.9680741, 12.4816989 43.9680322)",,,,,
443257930,True,,,unclassified,False,18.575000000000003,"LINESTRING (12.4819828 43.9681141, 12.4819576 43.9680215, 12.4819681 43.9679492)",,,,,
443257930,True,,,unclassified,False,10.741,"LINESTRING (12.4819681 43.9679492, 12.4820267 43.9678623)",,,,,
32475574,False,,Via Marino Moretti,residential,False,21.009,"LINESTRING (12.4819252 43.967688, 12.4820397 43.9677135, 12.482168 43.9677584)",,,,,
32475574,False,,Via Marino Moretti,residential,True,120.512,"LINESTRING (12.4819252 43.967688, 12.4816727 43.9676394, 12.4812532 43.9676363, 12.4809817 43.9676749, 12.4804944 43.9678556)",,,,,
226980686,True,,,unclassified,False,26.008000000000003,"LINESTRING (12.482205 43.9679501, 12.4821228 43.9680446, 12.4819828 43.9681141)",,,,,
32475568,True,,,unclassified,False,21.101999999999997,"LINESTRING (12.4824602 43.9679066, 12.4823139 43.9679215, 12.482205 43.9679501)",,,,,
"[226980673, 687117244]",True,,Via Marino Moretti,residential,False,265.209,"LINESTRING (12.4824602 43.9679066, 12.4825869 43.9679994, 12.4827371 43.9681199, 12.4829295 43.9683609, 12.483003 43.9685251, 12.4830191 43.9686522, 12.4830289 43.9687292, 12.4830438 43.9689569, 12.4829911 43.9694634, 12.4830012 43.9696406, 12.4830117 43.9697767, 12.4830437 43.9699417, 12.4830932 43.9700528, 12.4831659 43.9701437)",,,,,
32475571,True,,,unclassified,False,21.219,"LINESTRING (12.4820267 43.9678623, 12.4819981 43.9677792, 12.4819252 43.967688)",,,,,
443257930,True,,,unclassified,False,16.253,"LINESTRING (12.4820267 43.9678623, 12.4821113 43.9678108, 12.482168 43.9677584)",,,,,
687114629,False,,,residential,False,11.943,"LINESTRING (12.4790641 43.9685351, 12.4789618 43.9684569)",,,,30,
"[45824711, 32476145, 45769847, 687112605, 226980767]",False,1,"['Via Pietro Bembo', ""Galleria Sant'Andrea"", 'Via Paul Aebisher']",residential,False,424.87699999999995,"LINESTRING (12.4790641 43.9685351, 12.4789371 43.9685536, 12.4786345 43.9685874, 12.4783541 43.9685897, 12.4779793 43.9685608, 12.4776239 43.9685095, 12.4773099 43.9684493, 12.4768362 43.968335, 12.4762927 43.9681836, 12.4758997 43.9680584, 12.4754861 43.9679051, 12.4752047 43.9677714, 12.4747978 43.9675749, 12.4745283 43.9674249, 12.4743282 43.9673135, 12.4742296 43.9672524)",yes,,,,
"[687204757, 32476143]",False,,Via Pietro Bembo,residential,True,431.312,"LINESTRING (12.4790641 43.9685351, 12.4792119 43.9685154, 12.4793717 43.9684911, 12.4807108 43.968281, 12.4808663 43.9682628, 12.4811211 43.9682534, 12.4813554 43.9682824, 12.4815612 43.9683508, 12.4817079 43.9684167, 12.4818207 43.9684884, 12.4819814 43.9686186, 12.4821032 43.9687692, 12.4821549 43.9688563, 12.4821863 43.9689563, 12.4822007 43.9690575, 12.4822062 43.9692174, 12.4821776 43.9693994, 12.4820955 43.969585, 12.4820159 43.9697063, 12.4819385 43.9697809, 12.4818509 43.9698399, 12.48177 43.9698827, 12.4816677 43.9699188, 12.48156 43.9699406, 12.4814643 43.9699454)",,,,30,
32476148,True,,Via Carlo Padiglione,residential,False,9.776,"LINESTRING (12.4742296 43.9672524, 12.4741999 43.9672473, 12.4741738 43.9672359, 12.4741537 43.9672194, 12.4741415 43.9671992)",,roundabout,,,
"[45824711, 32476145, 45769847, 687112605, 226980767]",False,1,"[""Galleria Sant'Andrea"", 'Via Pietro Bembo', 'Via Paul Aebisher']",residential,True,424.877,"LINESTRING (12.4742296 43.9672524, 12.4743282 43.9673135, 12.4745283 43.9674249, 12.4747978 43.9675749, 12.4752047 43.9677714, 12.4754861 43.9679051, 12.4758997 43.9680584, 12.4762927 43.9681836, 12.4768362 43.968335, 12.4773099 43.9684493, 12.4776239 43.9685095, 12.4779793 43.9685608, 12.4783541 43.9685897, 12.4786345 43.9685874, 12.4789371 43.9685536, 12.4790641 43.9685351)",yes,,,,
32476148,True,,Via Carlo Padiglione,residential,False,11.651,"LINESTRING (12.4743352 43.9671949, 12.4743261 43.9672138, 12.4743101 43.9672302, 12.4742927 43.9672429, 12.4742678 43.9672501, 12.4742296 43.9672524)",,roundabout,,,
766741413,True,2,Via Quattro Giugno,primary,False,25.079,"LINESTRING (12.4807466 43.9711935, 12.4809732 43.9713493)",,,,,
59955930,True,,Via Olivella,residential,False,26.192999999999998,"LINESTRING (12.4807466 43.9711935, 12.4808901 43.9712074, 12.4810714 43.9711923)",,,,,
293890454,True,,Via Olivella,residential,False,34.055,"LINESTRING (12.4810714 43.9711923, 12.4813849 43.9709852)",,,,,
59955930,True,,Via Olivella,residential,False,21.975,"LINESTRING (12.4810714 43.9711923, 12.4811864 43.9712327, 12.4812817 43.9713129)",,,,,
59955930,True,,Via Olivella,residential,False,21.964,"LINESTRING (12.4812817 43.9713129, 12.4812468 43.9714193, 12.4812126 43.971504)",,,,,
293890455,True,,Via Olivella,residential,False,20.62,"LINESTRING (12.4812817 43.9713129, 12.481159 43.9713914, 12.481073 43.9714178)",,,,,
"[223622192, 59955940]",False,,"['Via Benvenuto Rambaldi da Imola', 'Piazza Giovanni Bertoldi']",residential,True,118.33700000000002,"LINESTRING (12.480572 43.9702791, 12.4804897 43.9701674, 12.4801476 43.9696582, 12.4799234 43.9693228)",,,,,
25785646,True,,Via Ponte Mellini,unclassified,False,16.779,"LINESTRING (12.4824018 43.9726292, 12.4824278 43.9726439, 12.4824452 43.9726641, 12.482452 43.9726874, 12.4824423 43.9727198, 12.4824228 43.972739, 12.4823969 43.9727518)",,roundabout,,,
"[226631088, 226631094]",False,,Via Herreras Bustamonte,residential,True,108.19399999999999,"LINESTRING (12.4824018 43.9726292, 12.4824399 43.9725421, 12.4826062 43.972188, 12.4827075 43.9719733, 12.4827907 43.9718524, 12.4829071 43.9717325)",yes,,,,
25763499,False,,Via Ca' Pontoso,unclassified,False,222.737,"LINESTRING (12.4796527 43.9679953, 12.4771809 43.9670747)",,,,,
25763499,False,,Via Ca' Pontoso,unclassified,True,29.32,"LINESTRING (12.4796527 43.9679953, 12.4799906 43.9680972)",,,,,
59955938,False,,,unclassified,True,17.767,"LINESTRING (12.4796527 43.9679953, 12.479642 43.9680862, 12.4796101 43.9681508)",,,,,
32473551,False,,Via Flavio Biondo,unclassified,False,31.029,"LINESTRING (12.4796101 43.9681508, 12.4799906 43.9680972)",,,,,
32473551,False,,Via Flavio Biondo,unclassified,True,61.562,"LINESTRING (12.4796101 43.9681508, 12.4789134 43.9682642, 12.4788598 43.9682729)",,,,,
59955938,False,,,unclassified,False,17.767,"LINESTRING (12.4796101 43.9681508, 12.479642 43.9680862, 12.4796527 43.9679953)",,,,,
32475574,False,,Via Marino Moretti,residential,False,120.512,"LINESTRING (12.4804944 43.9678556, 12.4809817 43.9676749, 12.4812532 43.9676363, 12.4816727 43.9676394, 12.4819252 43.967688)",,,,,
268032209,False,,Via Marinone,residential,True,88.315,"LINESTRING (12.4851183 43.9666798, 12.4852286 43.9667571, 12.4852621 43.9667923, 12.4852492 43.9668461, 12.4848912 43.9673726)",,,,,
"[1041627529, 770054612]",False,,"[""Via Nicolo' Tommaseo"", 'Via dei Dativi']",unclassified,False,424.11,"LINESTRING (12.4851183 43.9666798, 12.4850558 43.9667089, 12.4849731 43.9667147, 12.4848984 43.9667002, 12.484844 43.9666581, 12.4848359 43.9666044, 12.4848581 43.9665521, 12.4852171 43.9660222, 12.4852272 43.9659685, 12.4852171 43.965906, 12.4851768 43.9658509, 12.4851082 43.9658088, 12.4850296 43.9657855, 12.4849226 43.9657812, 12.4848278 43.9657957, 12.4847431 43.9658378, 12.4845798 43.9659413, 12.4844728 43.9660091, 12.4843599 43.9660933, 12.4842792 43.966179, 12.484253 43.9664492, 12.484185 43.9668328, 12.4841362 43.9670707, 12.4841031 43.9671668, 12.4840562 43.967239, 12.4839616 43.9673272, 12.4838602 43.9674293, 12.4838235 43.9674945, 12.4837488 43.9676874, 12.4836284 43.9679734)",,,,,
226980773,False,2,Strada La Ciarulla,unclassified,False,21.906,"LINESTRING (12.4748774 43.9692114, 12.4751323 43.9692832)",,,,,
226980773,False,2,Strada La Ciarulla,unclassified,True,44.946,"LINESTRING (12.4748774 43.9692114, 12.4747237 43.9691647, 12.47436 43.9690542)",,,,,
226980773,False,2,Strada La Ciarulla,unclassified,True,274.20500000000004,"LINESTRING (12.4783877 43.9700408, 12.4781261 43.9699597, 12.4760879 43.9695525, 12.4751323 43.9692832)",,,,,
364803323,True,,,unclassified,False,23.302,"LINESTRING (12.4783877 43.9700408, 12.4784797 43.9700444, 12.4785941 43.9700444, 12.4786673 43.9700138)",,,,,
25785645,False,,Via Rancaglia,unclassified,True,655.71,"LINESTRING (12.4750835 43.9694956, 12.4751707 43.9695409, 12.4752757 43.9696032, 12.475431 43.9696663, 12.4763451 43.9700376, 12.4765705 43.9701339, 12.4768568 43.9702265, 12.4774447 43.9703516, 12.4776495 43.9704132, 12.4777766 43.9704628, 12.4778971 43.9705274, 12.4780615 43.9706238, 12.4782416 43.9707487, 12.4783633 43.9708531, 12.4784525 43.9709546, 12.478544 43.9710901, 12.4785959 43.9712074, 12.4786014 43.9712197, 12.4786758 43.9713756, 12.4787487 43.9714983, 12.4788182 43.9715829, 12.4789153 43.9716736, 12.4789852 43.9717251, 12.4790679 43.9717714, 12.4791696 43.9718211, 12.4803131 43.9721872, 12.4809086 43.9723779, 12.4817143 43.9725909)",,,,,
226980791,True,,Via Rancaglia,unclassified,False,36.846000000000004,"LINESTRING (12.4750835 43.9694956, 12.4749724 43.9694158, 12.4748939 43.9693017, 12.4748774 43.9692114)",,,,,
226980773,False,2,Strada La Ciarulla,unclassified,False,44.946,"LINESTRING (12.47436 43.9690542, 12.4747237 43.9691647, 12.4748774 43.9692114)",,,,,
211514006,True,,Via Ponte Mellini,residential,False,18.028,"LINESTRING (12.4789548 43.9701529, 12.4789334 43.9701828, 12.4789334 43.9702078, 12.478941 43.9702351, 12.4789615 43.970267, 12.4789767 43.970306)",,,,,
768109810,True,1,Via Quattro Giugno,primary,False,11.298,"LINESTRING (12.4789548 43.9701529, 12.4788645 43.9701649, 12.4788158 43.9701592)",,roundabout,,,
768121948,True,1,Via Quattro Giugno,primary,False,4.89,"LINESTRING (12.4788158 43.9701592, 12.4787603 43.9701408)",,roundabout,,,
"[211513984, 25763619, 820118954, 820118955]",False,,Via Ponte Mellini,residential,False,313.213,"LINESTRING (12.4789767 43.970306, 12.4790243 43.9703374, 12.47952 43.9706642, 12.4800639 43.9710298, 12.4806726 43.9713867, 12.480854 43.9714928, 12.4810051 43.9716087, 12.4811744 43.971747, 12.481321 43.9719134, 12.4815522 43.9721384, 12.4817259 43.9722913)",yes,,,,
211514019,True,,Via Ponte Mellini,residential,False,21.239,"LINESTRING (12.4789767 43.970306, 12.4789388 43.9702881, 12.4789117 43.9702709, 12.4788879 43.9702522, 12.4788619 43.9702273, 12.4788413 43.9702015, 12.4788158 43.9701592)",,,,,
226980794,True,,Via Carlo Padiglione,residential,False,168.969,"LINESTRING (12.4761145 43.9679141, 12.4760753 43.9679317, 12.4760297 43.967933, 12.4759566 43.9678859, 12.4758944 43.9678236, 12.4757861 43.9677725, 12.4753718 43.9676869, 12.4745044 43.9672262, 12.474417 43.9672015, 12.4743352 43.9671949)",,,,,
199330182,True,,Via Ca' Pontoso,unclassified,False,20.891,"LINESTRING (12.4779795 43.9680721, 12.4781493 43.9682148)",,,,,
226980702,True,,Via Ca' Pontoso,residential,False,22.097,"LINESTRING (12.4779795 43.9680721, 12.4782363 43.9681451)",,,,,
32473551,False,,Via Flavio Biondo,unclassified,False,41.787000000000006,"LINESTRING (12.4782363 43.9681451, 12.4783177 43.9681515, 12.4785424 43.9682375, 12.4787161 43.9682849)",,,,,
32473551,False,,Via Flavio Biondo,unclassified,True,11.512,"LINESTRING (12.4782363 43.9681451, 12.478168 43.9681669, 12.4781493 43.9682148)",,,,,
226980779,True,,Via Egisto Morri,residential,False,85.44300000000001,"LINESTRING (12.4789572 43.9690414, 12.4788044 43.969263, 12.4787152 43.969417, 12.4788443 43.9695064, 12.479079 43.9696554)",,,,,
228368276,False,,Via Ezio Balducci,unclassified,False,48.242999999999995,"LINESTRING (12.4789572 43.9690414, 12.478661 43.9689143, 12.4784562 43.9688014)",,,,30,
228368276,False,,Via Ezio Balducci,unclassified,True,62.867000000000004,"LINESTRING (12.4789572 43.9690414, 12.4793721 43.9692149, 12.4796266 43.9693368)",,,,30,
226631075,True,2,Via Quattro Giugno,primary,False,309.964,"LINESTRING (12.4786999 43.9699368, 12.4786788 43.9698608, 12.4786142 43.9697808, 12.4784851 43.9696839, 12.4783134 43.969586, 12.4782212 43.9695336, 12.4781546 43.9694966, 12.4772367 43.9689867, 12.477043 43.9688546, 12.4767144 43.9685236, 12.4761747 43.9679664, 12.4761145 43.9679141)",,,,,
"[766733176, 768121949]",True,1,Via Quattro Giugno,primary,False,17.277,"LINESTRING (12.4786999 43.9699368, 12.4787431 43.9699021, 12.4788255 43.9698728, 12.4788845 43.969869)",,roundabout,,,
766741413,True,2,Via Quattro Giugno,primary,False,135.25,"LINESTRING (12.4795428 43.9703436, 12.4798726 43.9706232, 12.4803717 43.9709685, 12.4807466 43.9711935)",,,,,
293890454,True,,Via Olivella,residential,False,19.145,"LINESTRING (12.4809732 43.9713493, 12.4810714 43.9711923)",,,,,
766741413,True,2,Via Quattro Giugno,primary,False,11.036,"LINESTRING (12.4809732 43.9713493, 12.481073 43.9714178)",,,,,
293890453,True,,Via Olivella,residential,False,10.367,"LINESTRING (12.481073 43.9714178, 12.4809476 43.9714412)",,,,,
766741413,True,2,Via Quattro Giugno,primary,False,14.72,"LINESTRING (12.481073 43.9714178, 12.4812126 43.971504)",,,,,
59955937,True,,Via Olivella,residential,False,10.422,"LINESTRING (12.4809476 43.9714412, 12.4809732 43.9713493)",,,,,
233868731,True,2,Via Quattro Giugno,primary,False,215.51100000000002,"LINESTRING (12.4809476 43.9714412, 12.4808431 43.9713729, 12.4803006 43.9710184, 12.4797888 43.9706718, 12.4794474 43.9703742, 12.4793572 43.9703056, 12.4792203 43.9702049, 12.479056 43.9701525, 12.4789842 43.9701416)",,,,50,
