osmid,highway,oneway,reversed,length,lanes,geometry,bridge
39335405,residential,False,True,101.65,,"LINESTRING (2.9096613 13.0814688, 2.9097785 13.0805618)",
313737300,trunk,False,False,11.818,2,"LINESTRING (2.9096613 13.0814688, 2.9095561 13.0814406)",
313737300,trunk,False,True,79.278,2,"LINESTRING (2.9096613 13.0814688, 2.9103501 13.08171)",
255658826,residential,False,False,74.59,,"LINESTRING (2.9077478 13.0775715, 2.9084322 13.077646)",
255658818,tertiary,False,False,60.233,,"LINESTRING (2.9084322 13.077646, 2.908364 13.0781836)",
255658826,residential,False,False,99.444,,"LINESTRING (2.9084322 13.077646, 2.9093424 13.0777633)",
255658826,residential,False,True,74.59,,"LINESTRING (2.9084322 13.077646, 2.9077478 13.0775715)",
255658817,residential,False,False,60.268,,"LINESTRING (2.9093424 13.0777633, 2.9092685 13.0783005)",
255658826,residential,False,False,88.774,,"LINESTRING (2.9093424 13.0777633, 2.9101513 13.077892)",
255658826,residential,False,True,99.444,,"LINESTRING (2.9093424 13.0777633, 2.9084322 13.077646)",
39335405,residential,False,False,60.833,,"LINESTRING (2.9101513 13.077892, 2.9100644 13.0784325)",
255658826,residential,False,False,73.646,,"LINESTRING (2.9101513 13.077892, 2.9108293 13.0779421)",
255658826,residential,False,True,88.774,,"LINESTRING (2.9101513 13.077892, 2.9093424 13.0777633)",
255658816,residential,False,False,60.948,,"LINESTRING (2.9108293 13.0779421, 2.9107713 13.0784873)",
255658826,residential,False,False,76.975,,"LINESTRING (2.9108293 13.0779421, 2.9115347 13.0780264)",
255658826,residential,False,True,73.646,,"LINESTRING (2.9108293 13.0779421, 2.9101513 13.077892)",
255658826,residential,False,True,76.975,,"LINESTRING (2.9115347 13.0780264, 2.9108293 13.0779421)",
255658827,residential,False,False,50.833,,"LINESTRING (2.9078979 13.0781301, 2.908364 13.0781836)",
255658818,tertiary,False,False,60.611,,"LINESTRING (2.908364 13.0781836, 2.90829 13.0787239)",
255658818,tertiary,False,True,60.233,,"LINESTRING (2.908364 13.0781836, 2.9084322 13.077646)",
255658827,residential,False,False,98.826,,"LINESTRING (2.908364 13.0781836, 2.9092685 13.0783005)",
255658827,residential,False,True,50.833,,"LINESTRING (2.908364 13.0781836, 2.9078979 13.0781301)",
255658817,residential,False,False,60.672,,"LINESTRING (2.9092685 13.0783005, 2.9091941 13.0788413)",
255658817,residential,False,True,60.268,,"LINESTRING (2.9092685 13.0783005, 2.9093424 13.0777633)",
255658827,residential,False,False,87.445,,"LINESTRING (2.9092685 13.0783005, 2.9100644 13.0784325)",
255658827,residential,False,True,98.826,,"LINESTRING (2.9092685 13.0783005, 2.908364 13.0781836)",
39335405,residential,False,False,59.797,,"LINESTRING (2.9100644 13.0784325, 2.9099859 13.0789648)",
39335405,residential,False,True,60.833,,"LINESTRING (2.9100644 13.0784325, 2.9101513 13.077892)",
255658827,residential,False,False,76.807,,"LINESTRING (2.9100644 13.0784325, 2.9107713 13.0784873)",
255658827,residential,False,True,87.445,,"LINESTRING (2.9100644 13.0784325, 2.9092685 13.0783005)",
255658816,residential,False,False,63.934,,"LINESTRING (2.9107713 13.0784873, 2.9107104 13.0790592)",
255658816,residential,False,True,60.948,,"LINESTRING (2.9107713 13.0784873, 2.9108293 13.0779421)",
255658827,residential,False,False,70.122,,"LINESTRING (2.9107713 13.0784873, 2.9114135 13.0785672)",
255658827,residential,False,True,76.807,,"LINESTRING (2.9107713 13.0784873, 2.9100644 13.0784325)",
255658827,residential,False,True,70.122,,"LINESTRING (2.9114135 13.0785672, 2.9107713 13.0784873)",
255658824,residential,False,False,54.663,,"LINESTRING (2.9077927 13.0786401, 2.90829 13.0787239)",
255658818,tertiary,False,False,57.394,,"LINESTRING (2.90829 13.0787239, 2.9082221 13.0792358)",
255658818,tertiary,False,True,60.611,,"LINESTRING (2.90829 13.0787239, 2.908364 13.0781836)",
255658824,residential,False,False,98.79,,"LINESTRING (2.90829 13.0787239, 2.9091941 13.0788413)",
255658824,residential,False,True,54.663,,"LINESTRING (2.90829 13.0787239, 2.9077927 13.0786401)",
255658817,residential,False,False,57.653,,"LINESTRING (2.9091941 13.0788413, 2.9091235 13.0793552)",
255658817,residential,False,True,60.672,,"LINESTRING (2.9091941 13.0788413, 2.9092685 13.0783005)",
255658824,residential,False,False,86.853,,"LINESTRING (2.9091941 13.0788413, 2.9099859 13.0789648)",
255658824,residential,False,True,98.79,,"LINESTRING (2.9091941 13.0788413, 2.90829 13.0787239)",
39335405,residential,False,False,59.117,,"LINESTRING (2.9099859 13.0789648, 2.9099131 13.0794917)",
39335405,residential,False,True,59.797,,"LINESTRING (2.9099859 13.0789648, 2.9100644 13.0784325)",
255658824,residential,False,False,79.17,,"LINESTRING (2.9099859 13.0789648, 2.9107104 13.0790592)",
255658824,residential,False,True,86.853,,"LINESTRING (2.9099859 13.0789648, 2.9091941 13.0788413)",
255658816,residential,False,False,55.784,,"LINESTRING (2.9107104 13.0790592, 2.9106573 13.0795582)",
255658816,residential,False,True,63.934,,"LINESTRING (2.9107104 13.0790592, 2.9107713 13.0784873)",
255658824,residential,False,False,125.121,,"LINESTRING (2.9107104 13.0790592, 2.9118533 13.079223)",
255658824,residential,False,True,79.17,,"LINESTRING (2.9107104 13.0790592, 2.9099859 13.0789648)",
255658829,residential,False,False,56.721,,"LINESTRING (2.9077032 13.079167, 2.9082221 13.0792358)",
255658824,residential,False,True,125.121,,"LINESTRING (2.9118533 13.079223, 2.9107104 13.0790592)",
255658818,tertiary,False,False,63.341,,"LINESTRING (2.9082221 13.0792358, 2.908157 13.0798019)",
255658818,tertiary,False,True,57.394,,"LINESTRING (2.9082221 13.0792358, 2.90829 13.0787239)",
255658829,residential,False,False,98.53,,"LINESTRING (2.9082221 13.0792358, 2.9091235 13.0793552)",
255658829,residential,False,True,56.721,,"LINESTRING (2.9082221 13.0792358, 2.9077032 13.079167)",
255658817,residential,False,False,63.41,,"LINESTRING (2.9091235 13.0793552, 2.9090457 13.0799204)",
255658817,residential,False,True,57.653,,"LINESTRING (2.9091235 13.0793552, 2.9091941 13.0788413)",
255658829,residential,False,False,86.858,,"LINESTRING (2.9091235 13.0793552, 2.9099131 13.0794917)",
255658829,residential,False,True,98.53,,"LINESTRING (2.9091235 13.0793552, 2.9082221 13.0792358)",
39335405,residential,False,False,61.483,,"LINESTRING (2.9099131 13.0794917, 2.909843 13.0800404)",
39335405,residential,False,True,59.117,,"LINESTRING (2.9099131 13.0794917, 2.9099859 13.0789648)",
255658829,residential,False,False,80.943,,"LINESTRING (2.9099131 13.0794917, 2.9106573 13.0795582)",
255658829,residential,False,True,86.858,,"LINESTRING (2.9099131 13.0794917, 2.9091235 13.0793552)",
255658816,residential,False,False,63.586,,"LINESTRING (2.9106573 13.0795582, 2.9105968 13.080127)",
255658816,residential,False,True,55.784,,"LINESTRING (2.9106573 13.0795582, 2.9107104 13.0790592)",
255658829,residential,False,False,192.201,,"LINESTRING (2.9106573 13.0795582, 2.9124156 13.0797915)",
255658829,residential,False,True,80.943,,"LINESTRING (2.9106573 13.0795582, 2.9099131 13.0794917)",
255658828,residential,False,False,66.84,,"LINESTRING (2.9075456 13.0797203, 2.908157 13.0798019)",
255658829,residential,False,True,192.201,,"LINESTRING (2.9124156 13.0797915, 2.9106573 13.0795582)",
255658818,tertiary,False,False,60.557,,"LINESTRING (2.908157 13.0798019, 2.9080946 13.0803431)",
255658818,tertiary,False,True,63.341,,"LINESTRING (2.908157 13.0798019, 2.9082221 13.0792358)",
255658828,residential,False,False,97.153,,"LINESTRING (2.908157 13.0798019, 2.9090457 13.0799204)",
255658828,residential,False,True,66.84,,"LINESTRING (2.908157 13.0798019, 2.9075456 13.0797203)",
