osmid,highway,oneway,reversed,length,geometry,ref,name,junction,lanes
1031607239,residential,False,False,77.947,"LINESTRING (12.0795667 32.929107, 12.0791734 32.9297254)",,,,
1031607238,residential,True,False,51.282,"LINESTRING (12.0795667 32.929107, 12.0796327 32.9289404, 12.079654 32.9288787, 12.0796701 32.928816, 12.0796823 32.9287367, 12.0796867 32.9286595)",,,,
23806933,trunk,True,False,5.344,"LINESTRING (12.082057 32.9304643, 12.0820014 32.9304758)",A 1 طس,الطريق الساحلي,,
"[564472154, 668933995]",residential,True,False,38.090999999999994,"LINESTRING (12.082057 32.9304643, 12.0819749 32.93055, 12.0819458 32.930588, 12.0819282 32.9306189, 12.0819158 32.9306572, 12.0819087 32.9306999, 12.0819087 32.930721, 12.0819159 32.9307699)",,,,
151288897,residential,False,False,9.52,"LINESTRING (12.0771224 32.9287518, 12.0771755 32.9286787)",,,,
637575198,residential,False,False,45.585,"LINESTRING (12.0807059 32.9290288, 12.0811943 32.9290327)",,,,
637575198,residential,False,True,35.531,"LINESTRING (12.0807059 32.9290288, 12.0803261 32.9290507)",,,,
668651768,residential,False,False,49.533,"LINESTRING (12.0757368 32.9297115, 12.0762438 32.9298432)",,,,
668651768,residential,False,True,15.952,"LINESTRING (12.0757368 32.9297115, 12.0755759 32.9296631)",,,,
151288764,residential,False,True,71.358,"LINESTRING (12.0757368 32.9297115, 12.0758294 32.9300368, 12.0759148 32.9303356)",,,,
151288792,residential,False,False,24.479,"LINESTRING (12.0762438 32.9298432, 12.0762638 32.9296237)",,,,
637575190,residential,False,False,49.361,"LINESTRING (12.0762438 32.9298432, 12.0767599 32.9299402)",,,,
668651768,residential,False,True,49.533,"LINESTRING (12.0762438 32.9298432, 12.0757368 32.9297115)",,,,
151288792,residential,False,True,187.157,"LINESTRING (12.0762438 32.9298432, 12.0762706 32.9300706, 12.0762961 32.9301786, 12.0763256 32.9302732, 12.0767406 32.9314703)",,,,
151288765,residential,False,True,187.048,"LINESTRING (12.0767599 32.9299402, 12.0772242 32.9315766)",,,,
637575190,residential,False,False,34.542,"LINESTRING (12.0767599 32.9299402, 12.0771209 32.9300087)",,,,
637575190,residential,False,True,49.361,"LINESTRING (12.0767599 32.9299402, 12.0762438 32.9298432)",,,,
151288714,residential,False,True,47.07,"LINESTRING (12.0759148 32.9303356, 12.0754215 32.9304237)",,,,
151288764,residential,False,True,141.825,"LINESTRING (12.0759148 32.9303356, 12.0763421 32.9315596)",,,,
151288764,residential,False,False,71.358,"LINESTRING (12.0759148 32.9303356, 12.0758294 32.9300368, 12.0757368 32.9297115)",,,,
151288714,residential,False,False,47.07,"LINESTRING (12.0754215 32.9304237, 12.0759148 32.9303356)",,,,
151288831,residential,False,True,75.346,"LINESTRING (12.0754215 32.9304237, 12.0756242 32.9310796)",,,,
23806933,trunk,True,False,80.61699999999999,"LINESTRING (12.0815343 32.9305676, 12.0811781 32.9306302, 12.0810034 32.9306649, 12.0809477 32.9306778, 12.0808531 32.9306948, 12.080688 32.9307077)",A 1 طس,الطريق الساحلي,,
151288831,residential,False,False,75.346,"LINESTRING (12.0756242 32.9310796, 12.0754215 32.9304237)",,,,
151288831,residential,False,True,70.328,"LINESTRING (12.0756242 32.9310796, 12.0758162 32.9316912)",,,,
151288792,residential,False,True,26.778,"LINESTRING (12.0767406 32.9314703, 12.0768233 32.9317009)",,,,
151288831,residential,False,False,38.494,"LINESTRING (12.0767406 32.9314703, 12.0763421 32.9315596)",,,,
151288792,residential,False,False,187.15699999999998,"LINESTRING (12.0767406 32.9314703, 12.0763256 32.9302732, 12.0762961 32.9301786, 12.0762706 32.9300706, 12.0762438 32.9298432)",,,,
151288765,residential,False,False,187.048,"LINESTRING (12.0772242 32.9315766, 12.0767599 32.9299402)",,,,
151288765,residential,False,True,34.179,"LINESTRING (12.0772242 32.9315766, 12.077359 32.9318624)",,,,
151288807,residential,False,False,39.887,"LINESTRING (12.0772242 32.9315766, 12.0768233 32.9317009)",,,,
151288764,residential,False,False,141.825,"LINESTRING (12.0763421 32.9315596, 12.0759148 32.9303356)",,,,
151288831,residential,False,False,51.216,"LINESTRING (12.0763421 32.9315596, 12.0758162 32.9316912)",,,,
151288831,residential,False,True,38.494,"LINESTRING (12.0763421 32.9315596, 12.0767406 32.9314703)",,,,
151288906,tertiary,True,False,45.07,"LINESTRING (12.0780912 32.9316303, 12.0782534 32.9314827, 12.0784132 32.9313283)",,,,
151288913,residential,False,True,24.048000000000002,"LINESTRING (12.0780912 32.9316303, 12.0779631 32.9316341, 12.0778361 32.9316553)",,,,
151288776,residential,False,False,67.059,"LINESTRING (12.0778361 32.9316553, 12.0776703 32.9310685)",,,,
151288913,residential,False,False,24.048000000000002,"LINESTRING (12.0778361 32.9316553, 12.0779631 32.9316341, 12.0780912 32.9316303)",,,,
151288913,residential,False,True,50.238,"LINESTRING (12.0778361 32.9316553, 12.0777176 32.9316937, 12.0776063 32.931741, 12.0774413 32.9318235, 12.077359 32.9318624)",,,,
151288778,residential,False,True,39.576,"LINESTRING (12.0758162 32.9316912, 12.0754171 32.9318115)",,,,
151288831,residential,False,False,70.328,"LINESTRING (12.0758162 32.9316912, 12.0756242 32.9310796)",,,,
151288831,residential,False,True,51.216,"LINESTRING (12.0758162 32.9316912, 12.0763421 32.9315596)",,,,
151288792,residential,False,False,26.778,"LINESTRING (12.0768233 32.9317009, 12.0767406 32.9314703)",,,,
151288807,residential,False,False,23.501,"LINESTRING (12.0768233 32.9317009, 12.076597 32.9317936)",,,,
151288807,residential,False,True,39.887,"LINESTRING (12.0768233 32.9317009, 12.0772242 32.9315766)",,,,
151288778,residential,False,False,39.576,"LINESTRING (12.0754171 32.9318115, 12.0758162 32.9316912)",,,,
151288765,residential,False,False,34.179,"LINESTRING (12.077359 32.9318624, 12.0772242 32.9315766)",,,,
151288913,residential,False,True,62.492,"LINESTRING (12.077359 32.9318624, 12.0767523 32.9321002)",,,,
151288913,residential,False,False,50.238,"LINESTRING (12.077359 32.9318624, 12.0774413 32.9318235, 12.0776063 32.931741, 12.0777176 32.9316937, 12.0778361 32.9316553)",,,,
153128046,residential,False,False,35.705,"LINESTRING (12.0770065 32.9326283, 12.0768775 32.932326)",,,,
151288906,tertiary,True,False,150.45,"LINESTRING (12.0770065 32.9326283, 12.077098 32.9325706, 12.0771866 32.9324974, 12.0773864 32.932315, 12.0777507 32.9319631, 12.0780912 32.9316303)",,,,
151294939,residential,False,True,92.917,"LINESTRING (12.0807214 32.9309547, 12.0809282 32.9317721)",,,,
637575193,residential,True,False,15.872,"LINESTRING (12.0807214 32.9309547, 12.0806116 32.9308457)",,,,
151294940,residential,False,True,8.772,"LINESTRING (12.0856961 32.9330337, 12.0856144 32.9330727)",,,,
668300414,residential,True,False,10.318,"LINESTRING (12.0856961 32.9330337, 12.0856757 32.9331249)",,,,
151294889,tertiary,True,False,59.821,"LINESTRING (12.0767761 32.933025, 12.0767339 32.9330816, 12.0766977 32.9331311, 12.0766662 32.9331885, 12.076494 32.9335072)",,,,
153128025,residential,True,False,17.642,"LINESTRING (12.0767761 32.933025, 12.0766857 32.933, 12.0765982 32.9329715)",,,,
428033623,residential,False,False,85.492,"LINESTRING (12.076272 32.933804, 12.0758939 32.9331037)",,,,
151294894,tertiary,True,False,97.762,"LINESTRING (12.076272 32.933804, 12.0765632 32.9331523, 12.0765982 32.9329715)",,,,
151294940,residential,False,False,33.792,"LINESTRING (12.0817973 32.9343236, 12.082147 32.9342448)",,,,
151294940,residential,False,True,49.437999999999995,"LINESTRING (12.0817973 32.9343236, 12.081757 32.9343364, 12.0814828 32.9343912, 12.0814251 32.9343929, 12.0813862 32.9343833, 12.081352 32.9343586, 12.0813112 32.9343201)",,,,
153128047,residential,False,False,23.906000000000002,"LINESTRING (12.0817973 32.9343236, 12.0818838 32.9342263, 12.0819005 32.9341909, 12.0819019 32.9341655, 12.0818904 32.934137)",,,,
151294940,residential,False,False,49.438,"LINESTRING (12.0813112 32.9343201, 12.081352 32.9343586, 12.0813862 32.9343833, 12.0814251 32.9343929, 12.0814828 32.9343912, 12.081757 32.9343364, 12.0817973 32.9343236)",,,,
153128040,residential,False,False,38.283,"LINESTRING (12.0813112 32.9343201, 12.0813181 32.9345231, 12.0813179 32.9345704, 12.0813174 32.9346643)",,,,
668310054,residential,False,False,118.32,"LINESTRING (12.0813112 32.9343201, 12.0813019 32.9338045, 12.0812957 32.9334636, 12.0813105 32.9332565)",,,,
151294978,tertiary,True,False,115.011,"LINESTRING (12.0859177 32.9345132, 12.0856327 32.9347103, 12.0853646 32.9348843, 12.0849654 32.9351694)",,,,
151294894,tertiary,True,False,90.853,"LINESTRING (12.0760414 32.934597, 12.0760909 32.9343616, 12.0761607 32.9341295, 12.076272 32.933804)",,,,
151294854,tertiary,True,False,11.068,"LINESTRING (12.0845923 32.9351336, 12.084649 32.9351191, 12.0847081 32.9351234)",,,roundabout,
1093784879,residential,False,False,48.411,"LINESTRING (12.0845923 32.9351336, 12.084534 32.9350218, 12.0845088 32.9348995, 12.0844855 32.9347113)",,,,
1183350472,residential,False,False,42.84,"LINESTRING (12.0761124 32.9351875, 12.0765656 32.9351262)",,,,
151294889,tertiary,True,False,71.962,"LINESTRING (12.0761124 32.9351875, 12.0761271 32.9353069, 12.0761687 32.935487, 12.0762435 32.9358249)",,,,
151294894,tertiary,True,False,26.406,"LINESTRING (12.0760197 32.935162, 12.0760039 32.9349249)",,,,
671819814,residential,False,True,48.066,"LINESTRING (12.0760197 32.935162, 12.0755082 32.9352126)",,,,
151294894,tertiary,True,False,8.068,"LINESTRING (12.0847034 32.9353766, 12.0846496 32.9354334)",,,,
151294854,tertiary,True,False,19.922,"LINESTRING (12.0847034 32.9353766, 12.0846502 32.9353799, 12.0845988 32.935368, 12.0845551 32.9353423, 12.0845242 32.9353057)",,,roundabout,
151294889,tertiary,True,False,18.074,"LINESTRING (12.0844745 32.9354628, 12.0845242 32.9353057)",,,,
153128020,residential,False,False,16.665,"LINESTRING (12.0844745 32.9354628, 12.0846496 32.9354334)",,,,
153128020,residential,False,True,68.468,"LINESTRING (12.0844745 32.9354628, 12.083752 32.9355698)",,,,
151294894,tertiary,True,False,77.505,"LINESTRING (12.0761653 32.935848, 12.0760922 32.9355263, 12.0760506 32.9353519, 12.0760197 32.935162)",,,,
151789474,residential,False,True,50.003,"LINESTRING (12.0761653 32.935848, 12.0760533 32.9358761, 12.0758503 32.9359094, 12.075642 32.9359428)",,,,
152400046,residential,False,True,35.863,"LINESTRING (12.0854893 32.9284541, 12.0855483 32.928659, 12.0855819 32.9287671)",,,,
151465033,residential,False,False,37.675,"LINESTRING (12.082981 32.9284182, 12.0833814 32.9284612)",,,,
151465033,residential,False,True,52.674,"LINESTRING (12.082981 32.9284182, 12.0824169 32.9284035)",,,,
152407410,residential,False,True,142.213,"LINESTRING (12.082981 32.9284182, 12.0828686 32.9288514, 12.0828393 32.9290384, 12.0828219 32.929214, 12.0828064 32.9296846)",,,,
151465033,residential,False,False,26.909,"LINESTRING (12.0833814 32.9284612, 12.0836614 32.9285189)",,,,
151465033,residential,False,True,37.675,"LINESTRING (12.0833814 32.9284612, 12.082981 32.9284182)",,,,
152407405,residential,False,True,186.102,"LINESTRING (12.0833814 32.9284612, 12.0832534 32.9301314)",,,,
151465033,residential,False,False,23.859,"LINESTRING (12.0836614 32.9285189, 12.0839162 32.9285363)",,,,
151465033,residential,False,True,26.909,"LINESTRING (12.0836614 32.9285189, 12.0833814 32.9284612)",,,,
151465033,residential,False,True,23.859,"LINESTRING (12.0839162 32.9285363, 12.0836614 32.9285189)",,,,
"[153128017, 151465033]",residential,False,"[False, True]",127.821,"LINESTRING (12.0839162 32.9285363, 12.0845747 32.9285926, 12.0849723 32.9286376, 12.0850389 32.9286554, 12.0850912 32.9286943, 12.0851406 32.9288279)",,,,
152399997,residential,False,True,67.428,"LINESTRING (12.0839162 32.9285363, 12.0839242 32.9287074, 12.0839537 32.9288019, 12.084104 32.9291149)",,,,
151465027,residential,False,True,41.738,"LINESTRING (12.0855819 32.9287671, 12.0851406 32.9288279)",,,,
152400046,residential,False,True,10.8,"LINESTRING (12.0855819 32.9287671, 12.0856071 32.9288619)",,,,
152400046,residential,False,False,35.863,"LINESTRING (12.0855819 32.9287671, 12.0855483 32.928659, 12.0854893 32.9284541)",,,,
151465027,residential,False,False,43.638,"LINESTRING (12.084104 32.9291149, 12.0845425 32.9289787)",,,,
152399997,residential,False,True,93.094,"LINESTRING (12.084104 32.9291149, 12.0844593 32.9298972)",,,,
152399997,residential,False,False,67.428,"LINESTRING (12.084104 32.9291149, 12.0839537 32.9288019, 12.0839242 32.9287074, 12.0839162 32.9285363)",,,,
23806933,trunk,True,False,127.945,"LINESTRING (12.0845593 32.929955, 12.0832231 32.9302122)",A 1 طس,الطريق الساحلي,,
151789467,residential,False,True,52.257,"LINESTRING (12.0845593 32.929955, 12.084568 32.9300875, 12.0845564 32.9301998, 12.084509 32.9302979, 12.0844786 32.9304138)",,,,
151294960,residential,False,True,32.179,"LINESTRING (12.0840425 32.9317677, 12.0843657 32.9318685)",,,,
151294960,residential,False,False,92.507,"LINESTRING (12.0840425 32.9317677, 12.0835671 32.9316421, 12.0833623 32.9315631, 12.0831333 32.9314472)",,,,
151789467,residential,False,False,86.06700000000001,"LINESTRING (12.0840425 32.9317677, 12.0842058 32.9313054, 12.0842902 32.9310223)",,,,
671819814,residential,False,False,48.066,"LINESTRING (12.0755082 32.9352126, 12.0760197 32.935162)",,,,
151789450,residential,False,True,40.215,"LINESTRING (12.0755082 32.9352126, 12.075537 32.9354014, 12.075569 32.9355706)",,,,
151789450,residential,False,False,41.944,"LINESTRING (12.075642 32.9359428, 12.075569 32.9355706)",,,,
151789474,residential,False,False,50.003,"LINESTRING (12.075642 32.9359428, 12.0758503 32.9359094, 12.0760533 32.9358761, 12.0761653 32.935848)",,,,
