osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,access,ref,bridge
105146132,False,,Jangchub Lam SE,secondary,,False,196.30900000000003,"LINESTRING (89.6383651 27.4697564, 89.6379975 27.4698128, 89.6379008 27.4699294, 89.6378595 27.4699938, 89.6376548 27.4704179, 89.6374897 27.4708668, 89.6374515 27.4709647, 89.6373846 27.4710481, 89.6373123 27.471089)",,,,
"[429427331, 1124938719]",True,1,"['Dondrup  Lam SE', 'Dondrup Lam SE']",secondary,35,False,285.594,"LINESTRING (89.637037 27.4730022, 89.6371642 27.4729867, 89.6373667 27.472969, 89.6374163 27.4729623, 89.6374733 27.4729511, 89.6375283 27.4729351, 89.6375618 27.4729172, 89.6375847 27.4728986, 89.6377186 27.472634, 89.6377453 27.4725201, 89.6377864 27.4723446, 89.6378511 27.4720686, 89.637892 27.4718746, 89.6379057 27.4718024, 89.6379322 27.4717165, 89.6379533 27.4716423, 89.6379854 27.4715726, 89.6380443 27.4714735, 89.6380823 27.4714088, 89.638147 27.471331, 89.6384248 27.4710117)",,,,
672185248,True,2,Dondrup Zur Lam 12 SE,residential,35,False,216.97299999999998,"LINESTRING (89.637037 27.4730022, 89.6370489 27.4718602, 89.6370556 27.471801, 89.637104 27.4715805, 89.6373123 27.471089)",,yes,,
105146132,False,,Jangchub Lam SE,secondary,,False,16.881,"LINESTRING (89.6373123 27.471089, 89.6372524 27.471105, 89.6371972 27.47111, 89.6371446 27.4711038)",,,,
105146132,False,,Jangchub Lam SE,secondary,,True,196.30900000000003,"LINESTRING (89.6373123 27.471089, 89.6373846 27.4710481, 89.6374515 27.4709647, 89.6374897 27.4708668, 89.6376548 27.4704179, 89.6378595 27.4699938, 89.6379008 27.4699294, 89.6379975 27.4698128, 89.6383651 27.4697564)",,,,
120415767,False,2,Genyen Lam SW,secondary,,False,31.333999999999996,"LINESTRING (89.63108 27.4731725, 89.6312081 27.4732092, 89.6313806 27.4732634)",,,,
120415767,False,2,Genyen Lam SW,secondary,,True,245.77199999999996,"LINESTRING (89.63108 27.4731725, 89.6307132 27.473164, 89.630549 27.4731665, 89.6304765 27.473195, 89.6304347 27.4732367, 89.6304202 27.4732813, 89.6303963 27.4735782, 89.6303625 27.473702, 89.6302961 27.4737913, 89.630233 27.4738771, 89.6301309 27.4739754, 89.6300858 27.4740485, 89.6300189 27.474222, 89.6299572 27.4743145, 89.6299094 27.4743566, 89.629889 27.4743684, 89.6298514 27.47439, 89.6296944 27.4743816, 89.6296587 27.4743797, 89.6295132 27.474406)",,,,
310198485,False,1,Genyen Zur Lam 28 SW,residential,,False,123.368,"LINESTRING (89.63108 27.4731725, 89.6311453 27.4734004, 89.6312657 27.473683, 89.6313248 27.4742528)",,,,
1078781464,False,,Jangchub Zur Lam 32 Kaa SE,residential,,True,149.003,"LINESTRING (89.6368633 27.4696999, 89.6361399 27.4708762)",,,,
438040696,False,,Zhungnag Lam 5B,residential,,True,47.479,"LINESTRING (89.6358411 27.4712308, 89.6360425 27.470843)",,,,
1079372673,True,,,tertiary,,False,32.394,"LINESTRING (89.6358411 27.4712308, 89.636152 27.4713245)",,,,
1093394168,False,1,Zeri Lam SW,tertiary,,False,146.808,"LINESTRING (89.6342084 27.466979, 89.6342329 27.4670901, 89.6342652 27.4672713, 89.6343302 27.4676964, 89.6343219 27.4677643, 89.6343031 27.4678183, 89.6342742 27.4678703, 89.6342355 27.4679163, 89.634203 27.4679522, 89.6341319 27.4680672, 89.6340927 27.468132, 89.6340804 27.4682351)",,,,
429425276,False,2,Genyen Lam SW,secondary,35,True,16.03,"LINESTRING (89.6313806 27.4732634, 89.6313921 27.4731196)",,,,
120415767,False,2,Genyen Lam SW,secondary,,True,31.333999999999996,"LINESTRING (89.6313806 27.4732634, 89.6312081 27.4732092, 89.63108 27.4731725)",,,,
813943741,False,,Deki Lam SW,secondary,,False,129.1,"LINESTRING (89.6313806 27.4732634, 89.6315229 27.4733157, 89.631674 27.4733999, 89.6319305 27.4735869, 89.6321926 27.4738049, 89.6322927 27.4738727, 89.6323745 27.4739066, 89.632443 27.4739023)",,,,
813795659,False,,Jangchub Zur Lam 32 SE,residential,,True,53.583999999999996,"LINESTRING (89.6355672 27.4706143, 89.6357828 27.4707392, 89.6359143 27.4708022, 89.6360425 27.470843)",,,,
438081116,True,2,S Doebum Lam,secondary,,False,272.086,"LINESTRING (89.633978 27.4712187, 89.6340568 27.4710676, 89.6341829 27.4709389, 89.6343469 27.4707721, 89.6348639 27.4702726, 89.6351207 27.4700052, 89.6353075 27.4697923, 89.6357233 27.4693328)",,,,
438081121,True,2,Genyen Circle,secondary,,False,11.699,"LINESTRING (89.633978 27.4712187, 89.6339638 27.4711859, 89.6339316 27.4711654, 89.6338923 27.4711637)",roundabout,,,
803554410,True,2,Norzin Lam SE,secondary,35,False,282.466,"LINESTRING (89.638084 27.4728858, 89.6380403 27.4729784, 89.6380007 27.4730624, 89.6379884 27.4730885, 89.637799 27.4734819, 89.6377839 27.4735133, 89.6377641 27.4735562, 89.6376004 27.4739101, 89.6375704 27.4739751, 89.6371888 27.4748002, 89.6371774 27.4748249, 89.6371232 27.4749441, 89.6370421 27.4751266, 89.636994 27.4752347)",,,,
673188947,False,,Jangchub Lam SE,secondary,,False,46.886,"LINESTRING (89.6360729 27.4750218, 89.6360565 27.4746004)",,,,
"[438363105, 437550933]",False,,"['Jangchub Zur Lam 15 SE', 'Phendey Lam 2']",residential,,False,100.036,"LINESTRING (89.6360729 27.4750218, 89.6362979 27.4750268, 89.6364514 27.4750357, 89.6366795 27.4750727, 89.6366956 27.4751191, 89.636638 27.475269, 89.6365843 27.475363, 89.6365622 27.475404)",,,,
120147171,False,2,Rabten Lam SW,secondary,35,False,134.356,"LINESTRING (89.6349917 27.4680219, 89.6352963 27.467987, 89.6354475 27.4679808, 89.635533 27.4679582, 89.6357571 27.4677859, 89.6359746 27.4676525, 89.6361901 27.4675346)",,,,
120147171,False,2,Rabten Lam SW,secondary,35,True,93.023,"LINESTRING (89.6349917 27.4680219, 89.6346232 27.4680954, 89.6341156 27.4682261, 89.6340804 27.4682351)",,,,
438081185,False,,Rabten Zur Lam 54 SW,residential,,True,106.52600000000001,"LINESTRING (89.6349917 27.4680219, 89.6350328 27.4675478, 89.6350501 27.467361, 89.6351059 27.4671801, 89.6352027 27.4671154)",,,,
120147171,False,2,Rabten Lam SW,secondary,35,False,250.076,"LINESTRING (89.6317491 27.4690419, 89.6320029 27.4688543, 89.6321248 27.4687784, 89.6323141 27.4687009, 89.6325852 27.4686185, 89.6328923 27.4685617, 89.6332351 27.4684987, 89.6335041 27.4684296, 89.6338268 27.4683239, 89.6340804 27.4682351)",,,,
120147171,False,2,Rabten Lam SW,secondary,35,True,68.612,"LINESTRING (89.6317491 27.4690419, 89.6314053 27.4692805, 89.6312004 27.469421)",,,,
231988258,False,1,Khachen Lam SW,residential,,False,41.492999999999995,"LINESTRING (89.6317491 27.4690419, 89.6316839 27.4689632, 89.6316249 27.468887, 89.6316088 27.4688061, 89.6316464 27.4687109)",,,,
"[438081130, 428174095]",False,,Khimtshog Lam SW,residential,,False,162.226,"LINESTRING (89.6317491 27.4690419, 89.6317734 27.4690986, 89.6318067 27.4692425, 89.6318058 27.4693158, 89.6317776 27.4694071, 89.6316175 27.4695897, 89.6315443 27.4696421, 89.6315102 27.4696925, 89.6314874 27.4697531, 89.6314381 27.4698406, 89.631423 27.4699147, 89.6314468 27.4699723, 89.6315671 27.4700109, 89.631856 27.469859)",,,,
120147171,False,2,Rabten Lam SW,secondary,35,False,68.612,"LINESTRING (89.6312004 27.469421, 89.6314053 27.4692805, 89.6317491 27.4690419)",,,,
120147171,False,2,Rabten Lam SW,secondary,35,True,69.226,"LINESTRING (89.6312004 27.469421, 89.6309102 27.469599, 89.6307931 27.469659, 89.6305847 27.4697008)",,,,
438081131,False,,Gangkha Lam 4,residential,,False,59.322,"LINESTRING (89.6312004 27.469421, 89.6311924 27.4694821, 89.6311494 27.4695416, 89.6309639 27.4697031, 89.6308811 27.4698572)",,,,
91614954,False,2,Chorten Lam SE,secondary,35,False,82.768,"LINESTRING (89.6384512 27.4702775, 89.6384612 27.4703402, 89.6384928 27.4705314, 89.6384876 27.4707689, 89.6384561 27.4709395, 89.6384248 27.4710117)",,,,
91614954,False,2,Chorten Lam SE,secondary,35,True,58.563,"LINESTRING (89.6384512 27.4702775, 89.6384426 27.4702245, 89.6383651 27.4697564)",,,,
231984358,True,2,Dzongchhen Lam SW,tertiary,,False,25.191999999999997,"LINESTRING (89.6373142 27.466877, 89.6373885 27.4669818, 89.6374274 27.4670171, 89.6374511 27.4670241, 89.6374845 27.4670339)",,,,
182435997,True,2,S Doebum Lam,secondary,,False,107.744,"LINESTRING (89.6374845 27.4670339, 89.6374572 27.4671962, 89.6374415 27.4672984, 89.6373918 27.4674375, 89.6372585 27.4676261, 89.6371379 27.4677692, 89.6370274 27.4678886)",,,,
231986868,False,2,Jangchub Zur Lam 36 SE,residential,,True,123.994,"LINESTRING (89.6375907 27.4700613, 89.6371446 27.4711038)",,,,
105146132,False,,Jangchub Lam SE,secondary,,False,46.165,"LINESTRING (89.6371446 27.4711038, 89.63669 27.4710054)",,,,
231986868,False,2,Jangchub Zur Lam 36 SE,residential,,False,123.994,"LINESTRING (89.6371446 27.4711038, 89.6375907 27.4700613)",,,,
105146132,False,,Jangchub Lam SE,secondary,,True,16.881,"LINESTRING (89.6371446 27.4711038, 89.6371972 27.47111, 89.6372524 27.471105, 89.6373123 27.471089)",,,,
231988266,False,1,Khachen Zur Lam 2 SW,residential,,True,130.95,"LINESTRING (89.6313996 27.4679732, 89.6313782 27.4680065, 89.631287 27.4681064, 89.6311958 27.4682445, 89.6311368 27.4683587, 89.6311099 27.4684682, 89.631126 27.4685158, 89.6311904 27.4685253, 89.6313138 27.4685158, 89.6314941 27.4685425, 89.6315847 27.4685782, 89.6316243 27.4686335, 89.6316464 27.4687109)",,,,
231988258,False,1,Khachen Lam SW,residential,,False,47.233999999999995,"LINESTRING (89.6316464 27.4687109, 89.6317537 27.4685872, 89.6318556 27.4684634, 89.6318985 27.4683872, 89.6319113 27.4683592)",,,,
231988258,False,1,Khachen Lam SW,residential,,True,41.492999999999995,"LINESTRING (89.6316464 27.4687109, 89.6316088 27.4688061, 89.6316249 27.468887, 89.6316839 27.4689632, 89.6317491 27.4690419)",,,,
231988266,False,1,Khachen Zur Lam 2 SW,residential,,False,130.95,"LINESTRING (89.6316464 27.4687109, 89.6316243 27.4686335, 89.6315847 27.4685782, 89.6314941 27.4685425, 89.6313138 27.4685158, 89.6311904 27.4685253, 89.631126 27.4685158, 89.6311099 27.4684682, 89.6311368 27.4683587, 89.6311958 27.4682445, 89.631287 27.4681064, 89.6313782 27.4680065, 89.6313996 27.4679732)",,,,
231988258,False,1,Khachen Lam SW,residential,,True,3.415,"LINESTRING (89.6319242 27.4683307, 89.6319113 27.4683592)",,,,
231988258,False,1,Khachen Lam SW,residential,,False,44.455,"LINESTRING (89.6319242 27.4683307, 89.6319213 27.4681742, 89.6319106 27.4680053, 89.6319018 27.4679316)",,,,
438081123,False,,Gyonka Lam 1,residential,,False,133.65,"LINESTRING (89.6319242 27.4683307, 89.6320263 27.4683024, 89.6322791 27.4682668, 89.6326843 27.468117, 89.6327551 27.4680732, 89.6328388 27.4680333, 89.632856 27.4680181, 89.6328539 27.4679933, 89.6326211 27.4677996)",,,,
428174095,False,,Khimtshog Lam SW,residential,,True,78.161,"LINESTRING (89.6339597 27.4688565, 89.6334032 27.4693568)",,,,
1093394168,False,1,Zeri Lam SW,tertiary,,False,131.079,"LINESTRING (89.6339597 27.4688565, 89.634314 27.4693257, 89.6343864 27.4694215, 89.6347542 27.4697986)",,,,
1093394168,False,1,Zeri Lam SW,tertiary,,True,70.40700000000001,"LINESTRING (89.6339597 27.4688565, 89.6340277 27.4686642, 89.6340804 27.4682351)",,,,
437704159,False,,Jangchub Lam SE,secondary,,False,34.627,"LINESTRING (89.6360511 27.4745237, 89.6360605 27.4742124)",,,,
437704159,False,,Jangchub Lam SE,secondary,,True,8.545,"LINESTRING (89.6360511 27.4745237, 89.6360565 27.4746004)",,,,
246751801,False,,Jangchub Zur Lam 18 SE,residential,,True,190.834,"LINESTRING (89.6360511 27.4745237, 89.6357872 27.4745236, 89.6357154 27.4745034, 89.6356571 27.474402, 89.6356261 27.4742252, 89.6355685 27.4741069, 89.6354313 27.4741042, 89.6353314 27.4740901, 89.6352496 27.474084, 89.6351546 27.4741024, 89.6351194 27.4741571, 89.635096 27.4742473, 89.6350928 27.4744489, 89.635111 27.474584, 89.6351271 27.474713)",,,,
437704158,False,,Dashing Zur Lam 6 SE,residential,,True,40.904,"LINESTRING (89.6351271 27.474713, 89.6355394 27.4746741)",,,,
246751801,False,,Jangchub Zur Lam 18 SE,residential,,False,190.83400000000003,"LINESTRING (89.6351271 27.474713, 89.635111 27.474584, 89.6350928 27.4744489, 89.635096 27.4742473, 89.6351194 27.4741571, 89.6351546 27.4741024, 89.6352496 27.474084, 89.6353314 27.4740901, 89.6354313 27.4741042, 89.6355685 27.4741069, 89.6356261 27.4742252, 89.6356571 27.474402, 89.6357154 27.4745034, 89.6357872 27.4745236, 89.6360511 27.4745237)",,,,
437704158,False,,Dashing Zur Lam 6 SE,residential,,False,90.264,"LINESTRING (89.6351271 27.474713, 89.6350976 27.4747151, 89.6344486 27.4747837, 89.634218 27.4748043)",,,,
310198485,False,1,Genyen Zur Lam 28 SW,residential,,False,18.851,"LINESTRING (89.6313248 27.4742528, 89.6311548 27.4743302)",,,,
813777326,False,1,,residential,,False,14.342,"LINESTRING (89.6313248 27.4742528, 89.6314684 27.4742729)",,,,
310198485,False,1,Genyen Zur Lam 28 SW,residential,,True,123.368,"LINESTRING (89.6313248 27.4742528, 89.6312657 27.473683, 89.6311453 27.4734004, 89.63108 27.4731725)",,,,
320235038,False,,,residential,,False,44.106,"LINESTRING (89.6329742 27.4708291, 89.6330725 27.4707677, 89.633114 27.4707409, 89.6331457 27.4707165, 89.6333026 27.470563)",,,,
429425276,False,2,Genyen Lam SW,secondary,35,False,406.348,"LINESTRING (89.6329742 27.4708291, 89.6328614 27.4707789, 89.6328158 27.4707586, 89.6327254 27.4707158, 89.6326543 27.4706841, 89.6326305 27.4706777, 89.6326071 27.4706761, 89.632359 27.4706686, 89.6321925 27.4706635, 89.631798 27.4706532, 89.6317731 27.470654, 89.6317505 27.4706626, 89.631737 27.4706719, 89.6317199 27.4706937, 89.6316713 27.4707587, 89.6314913 27.4710525, 89.6314678 27.4710953, 89.6314588 27.4711249, 89.6314499 27.471157, 89.6314484 27.4711949, 89.6314484 27.471233, 89.6314321 27.4718781, 89.6314308 27.4719218, 89.6314297 27.4719559, 89.6314326 27.4720386, 89.6314484 27.4724788, 89.6314464 27.4725522, 89.6313921 27.4731196)",,,,
429425276,False,2,Genyen Lam SW,secondary,35,True,96.16499999999999,"LINESTRING (89.6329742 27.4708291, 89.6330528 27.470863, 89.6332207 27.4709431, 89.6334049 27.471038, 89.6334895 27.4710838, 89.633576 27.4711223, 89.6338394 27.4712253)",,,,
320235038,False,,,residential,,True,44.106,"LINESTRING (89.6333026 27.470563, 89.6331457 27.4707165, 89.633114 27.4707409, 89.6330725 27.4707677, 89.6329742 27.4708291)",,,,
1093394168,False,1,Zeri Lam SW,tertiary,,True,32.873,"LINESTRING (89.6349862 27.4700108, 89.6347542 27.4697986)",,,,
182435997,True,2,S Doebum Lam,secondary,,False,108.51500000000001,"LINESTRING (89.6349862 27.4700108, 89.6347839 27.4702043, 89.6344632 27.4705095, 89.6342436 27.4707306)",,,,
1093394168,False,1,Zeri Lam SW,tertiary,,False,32.873,"LINESTRING (89.6347542 27.4697986, 89.6349862 27.4700108)",,,,
424707779,False,,Lam Tamo,residential,,False,202.779,"LINESTRING (89.6347542 27.4697986, 89.6353016 27.4693381, 89.6354012 27.469216, 89.6355237 27.4691198, 89.6356248 27.468959, 89.6356323 27.4688865, 89.6355962 27.4688258, 89.6355237 27.46881, 89.6352669 27.4690573, 89.63512 27.4690537)",,,,
1093394168,False,1,Zeri Lam SW,tertiary,,True,131.079,"LINESTRING (89.6347542 27.4697986, 89.6343864 27.4694215, 89.634314 27.4693257, 89.6339597 27.4688565)",,,,
424707779,False,,Lam Tamo,residential,,True,202.779,"LINESTRING (89.63512 27.4690537, 89.6352669 27.4690573, 89.6355237 27.46881, 89.6355962 27.4688258, 89.6356323 27.4688865, 89.6356248 27.468959, 89.6355237 27.4691198, 89.6354012 27.469216, 89.6353016 27.4693381, 89.6347542 27.4697986)",,,,
428174095,False,,Khimtshog Lam SW,residential,,False,90.89,"LINESTRING (89.6327352 27.4699197, 89.6334032 27.4693568)",,,,
428174095,False,,Khimtshog Lam SW,residential,,True,90.083,"LINESTRING (89.6327352 27.4699197, 89.6326486 27.4699316, 89.6325158 27.4699162, 89.6323616 27.4698364, 89.6321926 27.4698103, 89.631978 27.4698341, 89.631856 27.469859)",,,,
720014385,False,,Khimtshog Zur Lam 6 SW,residential,,False,130.124,"LINESTRING (89.6327352 27.4699197, 89.6326653 27.4700965, 89.6325653 27.4702599, 89.6324878 27.4704868, 89.6323822 27.4705371, 89.6321043 27.4705138, 89.6318731 27.4704968)",,,,
429425277,False,2,Dondrup  Lam SE,residential,35,True,214.93099999999998,"LINESTRING (89.6360707 27.4732213, 89.6355466 27.4732411, 89.6345191 27.4735192, 89.634044 27.4735737, 89.6339437 27.473582)",,,,
429427331,True,1,Dondrup  Lam SE,secondary,35,False,40.712999999999994,"LINESTRING (89.6360707 27.4732213, 89.6362737 27.473211, 89.6364803 27.473181)",,,,
"[437408906, 437408907, 105146132]",False,1,Jangchub Lam SE,secondary,,True,212.85999999999999,"LINESTRING (89.6360707 27.4732213, 89.6360693 27.4731864, 89.6360297 27.4721911, 89.6360146 27.4718208, 89.6360146 27.4718133, 89.6360288 27.4716912, 89.636125 27.4714114, 89.636152 27.4713245)",,,,
437704159,False,,Jangchub Lam SE,secondary,,True,110.211,"LINESTRING (89.6360707 27.4732213, 89.63607 27.4732859, 89.6360636 27.4739119, 89.6360605 27.4742124)",,,,
429427331,True,1,Dondrup  Lam SE,secondary,35,False,55.925,"LINESTRING (89.6365098 27.4731776, 89.6365902 27.4731491, 89.6367565 27.4730682, 89.6369127 27.4730243, 89.637037 27.4730022)",,,,
437540810,False,,Phendey Lam SE,residential,,False,144.82399999999998,"LINESTRING (89.6365098 27.4731776, 89.6365066 27.4729866, 89.6364816 27.4728644, 89.6364477 27.472487, 89.6364753 27.4719622, 89.6364722 27.471879)",,,,
91614954,False,2,Chorten Lam SE,secondary,35,True,82.768,"LINESTRING (89.6384248 27.4710117, 89.6384561 27.4709395, 89.6384876 27.4707689, 89.6384928 27.4705314, 89.6384612 27.4703402, 89.6384512 27.4702775)",,,,
439443870,True,2,Chorten Lam SE,secondary,,False,82.609,"LINESTRING (89.6384248 27.4710117, 89.6384056 27.4710558, 89.6383427 27.4713424, 89.6383478 27.4713749, 89.63835 27.4713887, 89.6383774 27.4714246, 89.6385469 27.4715471, 89.6386573 27.4716157)",,,,
437487973,False,,Gyonka Lam 3,residential,,True,102.36100000000002,"LINESTRING (89.6326749 27.4673409, 89.6321124 27.4676853, 89.6320599 27.4677159, 89.6320169 27.4677611, 89.6319899 27.4678136, 89.6319657 27.4678469, 89.6319389 27.4678803, 89.6319018 27.4679316)",,,,
