osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes
168787717,False,شارع طاهر البغلي,tertiary,True,160.67399999999998,"LINESTRING (48.068391 29.3153756, 48.0686683 29.314602, 48.0688853 29.3139964)",,,
365466460,True,شارع ناصر المبارك,tertiary,False,310.028,"LINESTRING (48.068391 29.3153756, 48.0695794 29.3156576, 48.0703427 29.3157945, 48.0715151 29.3159549)",130,40,
167200647,False,شارع أبو حنيفة,tertiary,False,75.151,"LINESTRING (48.0682675 29.3192574, 48.0685954 29.318645)",99,45,
167200647,False,شارع أبو حنيفة,tertiary,True,73.702,"LINESTRING (48.0682675 29.3192574, 48.0679499 29.3198596)",99,45,
168788165,False,شارع 96,residential,False,67.917,"LINESTRING (48.0682675 29.3192574, 48.0689031 29.3195142)",,,
365473590,True,شارع ناصر المبارك,tertiary,False,156.245,"LINESTRING (48.0692934 29.315804, 48.0677518 29.3153946)",130,40,2
164366237,False,شارع 100,residential,False,89.984,"LINESTRING (48.0668563 29.3186737, 48.0676923 29.3190252)",,,
363762458,False,شارع 100,residential,False,75.795,"LINESTRING (48.0668563 29.3186737, 48.0672003 29.3180616)",,,
363762458,False,شارع 100,residential,True,75.592,"LINESTRING (48.0668563 29.3186737, 48.0665126 29.3192839)",,,
164366242,False,شارع 101,residential,False,60.002,"LINESTRING (48.0670459 29.3202609, 48.0676057 29.320491)",,,
164366242,False,شارع 101,residential,True,92.799,"LINESTRING (48.0670459 29.3202609, 48.0661757 29.3199133)",,,
164366242,False,شارع 101,residential,True,60.002,"LINESTRING (48.0676057 29.320491, 48.0670459 29.3202609)",,,
167200647,False,شارع أبو حنيفة,tertiary,False,77.736,"LINESTRING (48.0676057 29.320491, 48.0679499 29.3198596)",99,45,
164366239,False,شارع 100,residential,True,61.865,"LINESTRING (48.0679499 29.3198596, 48.0673705 29.3196265)",,,
167200647,False,شارع أبو حنيفة,tertiary,False,73.702,"LINESTRING (48.0679499 29.3198596, 48.0682675 29.3192574)",99,45,
167200647,False,شارع أبو حنيفة,tertiary,True,77.736,"LINESTRING (48.0679499 29.3198596, 48.0676057 29.320491)",99,45,
164366239,False,شارع 100,residential,False,91.484,"LINESTRING (48.0665126 29.3192839, 48.0673705 29.3196265)",,,
168788517,False,شارع 101,residential,True,6.727,"LINESTRING (48.0665126 29.3192839, 48.066482 29.3193382)",,,
363762458,False,شارع 100,residential,False,75.592,"LINESTRING (48.0665126 29.3192839, 48.0668563 29.3186737)",,,
164366242,False,شارع 101,residential,False,92.799,"LINESTRING (48.0661757 29.3199133, 48.0670459 29.3202609)",,,
168788517,False,شارع 101,residential,False,70.507,"LINESTRING (48.0661757 29.3199133, 48.0662996 29.3196807, 48.066482 29.3193382)",,,
164366238,False,شارع 100,residential,True,73.782,"LINESTRING (48.0673705 29.3196265, 48.0676923 29.3190252)",,,
164366239,False,شارع 100,residential,False,61.865,"LINESTRING (48.0673705 29.3196265, 48.0679499 29.3198596)",,,
164366239,False,شارع 100,residential,True,91.484,"LINESTRING (48.0673705 29.3196265, 48.0665126 29.3192839)",,,
363762458,False,شارع 100,residential,True,75.795,"LINESTRING (48.0672003 29.3180616, 48.0668563 29.3186737)",,,
"[164366236, 164366238]",False,شارع 100,residential,False,162.26299999999998,"LINESTRING (48.0672003 29.3180616, 48.0679741 29.3183764, 48.0680002 29.3184094, 48.0679958 29.3184583, 48.0676923 29.3190252)",,,
168788502,False,,residential,True,79.41499999999999,"LINESTRING (48.0672003 29.3180616, 48.0671965 29.3180314, 48.0671915 29.318016, 48.067183 29.3180027, 48.0671717 29.3179932, 48.0668042 29.3178175, 48.066521 29.3177)",,,
164366237,False,شارع 100,residential,True,89.984,"LINESTRING (48.0676923 29.3190252, 48.0668563 29.3186737)",,,
164366238,False,شارع 100,residential,False,73.782,"LINESTRING (48.0676923 29.3190252, 48.0673705 29.3196265)",,,
"[164366236, 164366238]",False,شارع 100,residential,True,162.26299999999998,"LINESTRING (48.0676923 29.3190252, 48.0679958 29.3184583, 48.0680002 29.3184094, 48.0679741 29.3183764, 48.0672003 29.3180616)",,,
165680699,True,شارع أبو حنيفة,tertiary,False,27.045,"LINESTRING (48.0696885 29.3158916, 48.0695939 29.31593, 48.0695318 29.3159617, 48.0694579 29.3160238)",99,,
