osmid,name,highway,maxspeed,oneway,reversed,length,ref,geometry,bridge
"[372003394, 372003395, 172230628]",Sturt Street,trunk,60,False,True,259.997,A2,"LINESTRING (146.2409067 -26.4063401, 146.2405207 -26.4058526, 146.2400063 -26.4052022, 146.2393845 -26.4044406)",yes
75530220,Sturt Street,trunk,60,False,True,34.557,A71,"LINESTRING (146.2422248 -26.4080181, 146.2424233 -26.408273)",
75530220,Sturt Street,trunk,60,False,False,99.469,A71,"LINESTRING (146.2422248 -26.4080181, 146.2419976 -26.4077409, 146.2416516 -26.4072857)",
129601866,Cobb Street,residential,,False,True,252.67899999999997,,"LINESTRING (146.2422248 -26.4080181, 146.2414611 -26.4087325, 146.2413028 -26.4089859, 146.2409005 -26.4099112)",
75530220,Sturt Street,trunk,60,False,False,34.557,A71,"LINESTRING (146.2424233 -26.408273, 146.2422248 -26.4080181)",
75530220,Sturt Street,trunk,60,False,True,101.87,A71,"LINESTRING (146.2424233 -26.408273, 146.243015 -26.4090203)",
"[173946725, 1215882734]","['Hood Street', 'Cobb Street']",residential,50,False,False,338.981,,"LINESTRING (146.2424233 -26.408273, 146.2433953 -26.4076951, 146.2435035 -26.4077133, 146.2437631 -26.4080042, 146.2447513 -26.4092554)",
172231468,Parry Street,residential,,False,False,226.699,,"LINESTRING (146.2428494 -26.4050932, 146.2447075 -26.4039156)",
172231468,Parry Street,residential,,False,True,12.71,,"LINESTRING (146.2428494 -26.4050932, 146.2427456 -26.4051597)",
173015577,Wills Street,residential,,True,False,131.136,,"LINESTRING (146.2428494 -26.4050932, 146.2436156 -26.4060523)",
172230628,Sturt Street,trunk,60,False,True,129.892,A2,"LINESTRING (146.2393845 -26.4044406, 146.2386096 -26.403501)",
172231478,Edward Street,residential,50,False,False,230.579,,"LINESTRING (146.2393845 -26.4044406, 146.2412402 -26.4032007)",
"[372003394, 372003395, 172230628]",Sturt Street,trunk,60,False,False,259.997,A2,"LINESTRING (146.2393845 -26.4044406, 146.2400063 -26.4052022, 146.2405207 -26.4058526, 146.2409067 -26.4063401)",yes
172231478,Edward Street,residential,50,False,True,235.654,,"LINESTRING (146.2393845 -26.4044406, 146.2386702 -26.4048902, 146.2374614 -26.4056752)",
172231478,Edward Street,residential,50,False,False,230.615,,"LINESTRING (146.2412402 -26.4032007, 146.2431285 -26.4020004)",
172231478,Edward Street,residential,50,False,True,230.579,,"LINESTRING (146.2412402 -26.4032007, 146.2393845 -26.4044406)",
76558673,Wills Street,residential,,True,False,129.69299999999998,,"LINESTRING (146.2412402 -26.4032007, 146.2411233 -26.4031342, 146.2404531 -26.4022821)",
129587424,Watson Street,residential,,False,False,231.878,,"LINESTRING (146.2420303 -26.4041781, 146.2430082 -26.4035158, 146.2439122 -26.402951)",
129587424,Watson Street,residential,,False,True,140.368,,"LINESTRING (146.2420303 -26.4041781, 146.241761 -26.4043579, 146.2411124 -26.4047731, 146.2408931 -26.4049236)",
173015577,Wills Street,residential,,True,False,132.373,,"LINESTRING (146.2420303 -26.4041781, 146.2421753 -26.4042366, 146.2425497 -26.4047168, 146.2428494 -26.4050932)",
"[129585274, 625705550]",Wills Street,residential,,False,"[False, True]",105.706,,"LINESTRING (146.2420303 -26.4041781, 146.2416628 -26.4037102, 146.2414096 -26.4034071)",yes
42361429,Galatea Street,residential,50,False,False,12.338,,"LINESTRING (146.2404531 -26.4022821, 146.2405535 -26.4022171)",
42361429,Galatea Street,residential,50,False,True,228.213,,"LINESTRING (146.2404531 -26.4022821, 146.2386096 -26.403501)",
75530223,Warrego Highway,trunk,50,False,True,165.458,A2,"LINESTRING (146.2454191 -26.4048867, 146.2467663 -26.404016)",
172231473,Eyre Street,residential,,False,True,129.162,,"LINESTRING (146.2454191 -26.4048867, 146.2447075 -26.4039156)",
75530223,Warrego Highway,trunk,50,False,False,221.497,A2,"LINESTRING (146.2454191 -26.4048867, 146.244248 -26.4056436, 146.2436156 -26.4060523)",
172231468,Parry Street,residential,,False,False,159.489,,"LINESTRING (146.2447075 -26.4039156, 146.2459826 -26.4030479)",
172231468,Parry Street,residential,,False,True,226.699,,"LINESTRING (146.2447075 -26.4039156, 146.2428494 -26.4050932)",
172231473,Eyre Street,residential,,False,False,129.162,,"LINESTRING (146.2447075 -26.4039156, 146.2454191 -26.4048867)",
172231473,Eyre Street,residential,,False,True,133.336,,"LINESTRING (146.2447075 -26.4039156, 146.2446241 -26.4038145, 146.2439122 -26.402951)",
172231468,Parry Street,residential,,False,True,159.489,,"LINESTRING (146.2459826 -26.4030479, 146.2447075 -26.4039156)",
1068712255,Burke Street,residential,50,False,False,128.744,,"LINESTRING (146.2459826 -26.4030479, 146.2452262 -26.402109)",
1068712255,Burke Street,residential,50,False,True,132.968,,"LINESTRING (146.2459826 -26.4030479, 146.2467663 -26.404016)",
172231470,Watson Street,residential,50,False,True,199.077,,"LINESTRING (146.2398518 -26.4055688, 146.2382414 -26.4066294)",
76558673,Wills Street,residential,,True,False,28.485,,"LINESTRING (146.2414096 -26.4034071, 146.2412402 -26.4032007)",
"[129585274, 625705550]",Wills Street,residential,,False,"[False, True]",105.706,,"LINESTRING (146.2414096 -26.4034071, 146.2416628 -26.4037102, 146.2420303 -26.4041781)",yes
129593260,King Street,residential,50,False,False,16.075,,"LINESTRING (146.237732 -26.4098432, 146.237864 -26.40976)",
129587424,Watson Street,residential,,False,False,140.368,,"LINESTRING (146.2408931 -26.4049236, 146.2411124 -26.4047731, 146.241761 -26.4043579, 146.2420303 -26.4041781)",
762921803,Sturt Street,trunk,60,False,False,99.382,A2,"LINESTRING (146.2372809 -26.4017811, 146.237837 -26.4025232)",
172231478,Edward Street,residential,50,False,True,230.615,,"LINESTRING (146.2431285 -26.4020004, 146.2412402 -26.4032007)",
172231473,Eyre Street,residential,,False,False,131.398,,"LINESTRING (146.2431285 -26.4020004, 146.243743 -26.4027457, 146.2439122 -26.402951)",
129587424,Watson Street,residential,,False,True,160.912,,"LINESTRING (146.2452262 -26.402109, 146.2439122 -26.402951)",
1068712255,Burke Street,residential,50,False,True,128.744,,"LINESTRING (146.2452262 -26.402109, 146.2459826 -26.4030479)",
129587424,Watson Street,residential,,False,False,160.912,,"LINESTRING (146.2439122 -26.402951, 146.2452262 -26.402109)",
129587424,Watson Street,residential,,False,True,231.878,,"LINESTRING (146.2439122 -26.402951, 146.2430082 -26.4035158, 146.2420303 -26.4041781)",
172231473,Eyre Street,residential,,False,False,133.336,,"LINESTRING (146.2439122 -26.402951, 146.2446241 -26.4038145, 146.2447075 -26.4039156)",
172231473,Eyre Street,residential,,False,True,131.398,,"LINESTRING (146.2439122 -26.402951, 146.243743 -26.4027457, 146.2431285 -26.4020004)",
172231476,River Street,residential,,False,False,131.5,,"LINESTRING (146.2374614 -26.4056752, 146.2382414 -26.4066294)",
172231478,Edward Street,residential,50,False,False,235.654,,"LINESTRING (146.2374614 -26.4056752, 146.2386702 -26.4048902, 146.2393845 -26.4044406)",
172231470,Watson Street,residential,50,False,False,199.077,,"LINESTRING (146.2382414 -26.4066294, 146.2398518 -26.4055688)",
172231476,River Street,residential,,False,False,130.342,,"LINESTRING (146.2382414 -26.4066294, 146.2389785 -26.407598)",
172231476,River Street,residential,,False,True,131.5,,"LINESTRING (146.2382414 -26.4066294, 146.2374614 -26.4056752)",
172231468,Parry Street,residential,,False,False,237.574,,"LINESTRING (146.2389785 -26.407598, 146.2409067 -26.4063401)",
172231468,Parry Street,residential,,False,True,107.769,,"LINESTRING (146.2389785 -26.407598, 146.238091 -26.4081525)",
172231476,River Street,residential,,False,False,131.055,,"LINESTRING (146.2389785 -26.407598, 146.2397853 -26.4085291)",
172231476,River Street,residential,,False,True,130.342,,"LINESTRING (146.2389785 -26.407598, 146.2382414 -26.4066294)",
129593260,King Street,residential,50,False,False,231.652,,"LINESTRING (146.2397853 -26.4085291, 146.2416516 -26.4072857)",
172231476,River Street,residential,,False,True,131.055,,"LINESTRING (146.2397853 -26.4085291, 146.2389785 -26.407598)",
129593260,King Street,residential,50,False,True,235.26999999999998,,"LINESTRING (146.2397853 -26.4085291, 146.2389814 -26.4090308, 146.237864 -26.40976)",
172231468,Parry Street,residential,,False,False,115.354,,"LINESTRING (146.237141 -26.408746, 146.238091 -26.4081525)",
173015566,Grant Street,residential,,False,False,44.559,,"LINESTRING (146.2409005 -26.4099112, 146.2411596 -26.4102379)",
129601866,Cobb Street,residential,,False,False,252.67899999999997,,"LINESTRING (146.2409005 -26.4099112, 146.2413028 -26.4089859, 146.2414611 -26.4087325, 146.2422248 -26.4080181)",
173015566,Grant Street,residential,,False,True,44.559,,"LINESTRING (146.2411596 -26.4102379, 146.2409005 -26.4099112)",
173015592,Chester Street,residential,50,False,True,229.073,,"LINESTRING (146.2411596 -26.4102379, 146.243015 -26.4090203)",
173015596,Sturt Lane,residential,50,False,True,125.899,,"LINESTRING (146.2447513 -26.4092554, 146.2437242 -26.4099155)",
"[173946725, 1215882734]","['Cobb Street', 'Hood Street']",residential,50,False,True,338.981,,"LINESTRING (146.2447513 -26.4092554, 146.2437631 -26.4080042, 146.2435035 -26.4077133, 146.2433953 -26.4076951, 146.2424233 -26.408273)",
172231468,Parry Street,residential,,False,False,107.769,,"LINESTRING (146.238091 -26.4081525, 146.2389785 -26.407598)",
172231468,Parry Street,residential,,False,True,115.354,,"LINESTRING (146.238091 -26.4081525, 146.237141 -26.408746)",
372003393,Lou Ariotti Drive,residential,,False,True,190.54899999999998,,"LINESTRING (146.238091 -26.4081525, 146.2381584 -26.4082708, 146.2381656 -26.4083356, 146.2380403 -26.4085493, 146.2377607 -26.4093654, 146.2377366 -26.4094733, 146.2377631 -26.4095791, 146.237864 -26.40976)",
129593260,King Street,residential,50,False,True,16.075,,"LINESTRING (146.237864 -26.40976, 146.237732 -26.4098432)",
129593260,King Street,residential,50,False,False,235.26999999999998,,"LINESTRING (146.237864 -26.40976, 146.2389814 -26.4090308, 146.2397853 -26.4085291)",
372003393,Lou Ariotti Drive,residential,,False,False,190.549,,"LINESTRING (146.237864 -26.40976, 146.2377631 -26.4095791, 146.2377366 -26.4094733, 146.2377607 -26.4093654, 146.2380403 -26.4085493, 146.2381656 -26.4083356, 146.2381584 -26.4082708, 146.238091 -26.4081525)",
42361429,Galatea Street,residential,50,False,True,12.338,,"LINESTRING (146.2405535 -26.4022171, 146.2404531 -26.4022821)",
625705547,Wills Street,residential,,True,False,130.496,,"LINESTRING (146.2405535 -26.4022171, 146.2412184 -26.4030631, 146.2412402 -26.4032007)",
172231468,Parry Street,residential,,False,False,12.71,,"LINESTRING (146.2427456 -26.4051597, 146.2428494 -26.4050932)",
172231468,Parry Street,residential,,False,True,225.32,,"LINESTRING (146.2427456 -26.4051597, 146.2409067 -26.4063401)",
625705549,Wills Street,residential,,True,False,131.554,,"LINESTRING (146.2427456 -26.4051597, 146.2424448 -26.4047876, 146.2420607 -26.4043124, 146.2420303 -26.4041781)",
75530223,Warrego Highway,trunk,50,False,True,12.134,A2,"LINESTRING (146.2435158 -26.4061149, 146.2435518 -26.4060923, 146.2436156 -26.4060523)",
625705546,Warrego Highway,trunk,50,True,False,229.577,A2,"LINESTRING (146.2435158 -26.4061149, 146.2434527 -26.4062173, 146.2418614 -26.4072402, 146.2416516 -26.4072857)",
625705549,Wills Street,residential,,True,False,131.021,,"LINESTRING (146.2435158 -26.4061149, 146.2432499 -26.4057927, 146.2427456 -26.4051597)",
