osmid,name,highway,oneway,reversed,length,geometry,bridge,junction
30161352,Knox Street,residential,False,False,115.525,"LINESTRING (145.4409376 -36.0923565, 145.4422233 -36.0923544)",,
30161352,Knox Street,residential,False,True,158.1,"LINESTRING (145.4409376 -36.0923565, 145.4391781 -36.0923478)",,
50266037,Meiklejohn Street,residential,False,True,223.129,"LINESTRING (145.4409376 -36.0923565, 145.4409211 -36.0903499)",,
50266037,Meiklejohn Street,residential,False,False,138.839,"LINESTRING (145.4409376 -36.0923565, 145.4409403 -36.0928507, 145.4409425 -36.0936051)",,
342497553,Brenion Street,residential,False,False,124.035,"LINESTRING (145.4409425 -36.0936051, 145.4423229 -36.0936138)",,
50266037,Meiklejohn Street,residential,False,True,138.839,"LINESTRING (145.4409425 -36.0936051, 145.4409403 -36.0928507, 145.4409376 -36.0923565)",,
342497553,Brenion Street,residential,False,True,179.361,"LINESTRING (145.4409425 -36.0936051, 145.4407185 -36.0937035, 145.439479 -36.094315, 145.439194 -36.0943536)",,
30160573,Knox Street,residential,False,True,111.759,"LINESTRING (145.4436293 -36.0923402, 145.4423855 -36.0923397)",,
30161357,McCaskill Street,residential,False,True,220.448,"LINESTRING (145.4436293 -36.0923402, 145.4436436 -36.0903577)",,
30160573,Knox Street,residential,False,False,203.704,"LINESTRING (145.4436293 -36.0923402, 145.4442153 -36.0923344, 145.4451876 -36.0914475, 145.4453334 -36.0913201)",,
"[342497553, 30161357]","['McCaskill Street', 'Brenion Street']",residential,False,"[False, True]",254.956,"LINESTRING (145.4436293 -36.0923402, 145.4436575 -36.0934995, 145.4434954 -36.0936312, 145.4423229 -36.0936138)",,
214900092,Melville Street,tertiary,False,True,134.068,"LINESTRING (145.4423229 -36.0936138, 145.4423037 -36.0924082)",,
342497553,Brenion Street,residential,False,True,124.035,"LINESTRING (145.4423229 -36.0936138, 145.4409425 -36.0936051)",,
"[214900092, 221969637, 221969638]",Melville Street,tertiary,False,False,169.077,"LINESTRING (145.4423229 -36.0936138, 145.4423161 -36.0941611, 145.4423161 -36.0943147, 145.4423176 -36.0945219, 145.4423184 -36.0946986, 145.4423151 -36.0951343)",yes,
"[342497553, 30161357]","['McCaskill Street', 'Brenion Street']",residential,False,"[False, True]",254.956,"LINESTRING (145.4423229 -36.0936138, 145.4434954 -36.0936312, 145.4436575 -36.0934995, 145.4436293 -36.0923402)",,
50266054,Stewart Street,residential,False,False,111.096,"LINESTRING (145.4366935 -36.0903559, 145.436689 -36.0893568)",,
50266054,Stewart Street,residential,False,True,109.672,"LINESTRING (145.4366935 -36.0903559, 145.4366891 -36.0913422)",,
342680442,Quinn Street,residential,False,False,120.588,"LINESTRING (145.4366935 -36.0903559, 145.4380355 -36.0903502)",,
214897145,Railway Place,residential,False,True,196.926,"LINESTRING (145.4380355 -36.0903502, 145.4368702 -36.0918501)",,
342680442,Quinn Street,residential,False,False,83.144,"LINESTRING (145.4380355 -36.0903502, 145.4389608 -36.0903463)",,
342680442,Quinn Street,residential,False,True,120.588,"LINESTRING (145.4380355 -36.0903502, 145.4366935 -36.0903559)",,
50266037,Meiklejohn Street,residential,False,False,223.129,"LINESTRING (145.4409211 -36.0903499, 145.4409376 -36.0923565)",,
342680442,Quinn Street,residential,False,False,117.285,"LINESTRING (145.4409211 -36.0903499, 145.4422262 -36.0903665)",,
342680442,Quinn Street,residential,False,True,151.075,"LINESTRING (145.4409211 -36.0903499, 145.4392398 -36.0903468)",,
