osmid,name,highway,oneway,reversed,length,geometry,maxspeed,ref,lanes
173566412,Thompson Street,residential,False,True,225.38,"LINESTRING (151.9369874 -26.2436165, 151.9387027 -26.2449361)",,,
197343245,Krebs Street,unclassified,False,True,130.735,"LINESTRING (151.9369874 -26.2436165, 151.9378262 -26.242713)",,,
824485790,Thompson Street,residential,False,False,55.415,"LINESTRING (151.9369874 -26.2436165, 151.9365553 -26.2433032)",,,
173566760,Douglas Street North,residential,False,True,155.79,"LINESTRING (151.9369874 -26.2436165, 151.9368551 -26.2437608, 151.936716 -26.2449686)",,,
962752712,Gore Street,unclassified,False,True,106.821,"LINESTRING (151.9356754 -26.2481248, 151.9363701 -26.2473936)",50,,
173566754,Thorn Street,residential,False,True,34.952,"LINESTRING (151.9361083 -26.2401989, 151.9360899 -26.2405128)",,,
173566388,Lamb Street,primary,True,False,139.969,"LINESTRING (151.9361083 -26.2401989, 151.937403 -26.2403107, 151.9375043 -26.2403259)",,49,
197343247,Lamb Street,residential,False,False,71.821,"LINESTRING (151.9347006 -26.2403976, 151.9340424 -26.2403572, 151.9339832 -26.2403466)",,,
197343262,Lamb Street,primary,True,False,62.799,"LINESTRING (151.9347006 -26.2403976, 151.9341283 -26.2402569, 151.9340957 -26.2402427)",,49,
173566388,Lamb Street,primary,True,False,89.764,"LINESTRING (151.9386643 -26.2406205, 151.9394806 -26.2409605)",,49,
197343227,,primary_link,False,True,29.959,"LINESTRING (151.9386643 -26.2406205, 151.9385403 -26.2408659)",,,
197343227,,primary_link,False,False,29.959,"LINESTRING (151.9385403 -26.2408659, 151.9386643 -26.2406205)",,,
197343262,Lamb Street,primary,True,False,94.01499999999999,"LINESTRING (151.9385403 -26.2408659, 151.9381299 -26.2407288, 151.9376592 -26.2406543, 151.9376326 -26.2406519)",,49,
173525963,Krebs Street,unclassified,False,True,160.911,"LINESTRING (151.9394806 -26.2409605, 151.9405193 -26.2398532)",,,
197343231,Krebs Street,primary_link,False,False,31.966,"LINESTRING (151.9394806 -26.2409605, 151.9392735 -26.2411799)",,,4
197343231,Krebs Street,primary_link,False,True,31.966,"LINESTRING (151.9392735 -26.2411799, 151.9394806 -26.2409605)",,,4
197343262,Lamb Street,primary,True,False,81.034,"LINESTRING (151.9392735 -26.2411799, 151.9385403 -26.2408659)",,49,
197343245,Krebs Street,unclassified,False,False,90.35900000000001,"LINESTRING (151.9392735 -26.2411799, 151.9390864 -26.2413781, 151.9386881 -26.2418001)",,,
173566413,Palmer Street,residential,False,False,227.065,"LINESTRING (151.9386881 -26.2418001, 151.9404252 -26.2431201)",,,
197343245,Krebs Street,unclassified,False,False,133.017,"LINESTRING (151.9386881 -26.2418001, 151.9378262 -26.242713)",,,
197343245,Krebs Street,unclassified,False,True,90.35900000000001,"LINESTRING (151.9386881 -26.2418001, 151.9390864 -26.2413781, 151.9392735 -26.2411799)",,,
173566414,Taylor Street West,residential,False,False,226.77,"LINESTRING (151.9378262 -26.242713, 151.939572 -26.2440196)",,,
197343245,Krebs Street,unclassified,False,False,130.735,"LINESTRING (151.9378262 -26.242713, 151.9369874 -26.2436165)",,,
197343245,Krebs Street,unclassified,False,True,133.017,"LINESTRING (151.9378262 -26.242713, 151.9386881 -26.2418001)",,,
173566413,Palmer Street,residential,False,True,227.065,"LINESTRING (151.9404252 -26.2431201, 151.9386881 -26.2418001)",,,
962752712,Gore Street,unclassified,False,False,131.319,"LINESTRING (151.9404252 -26.2431201, 151.939572 -26.2440196)",50,,
173566414,Taylor Street West,residential,False,True,226.77,"LINESTRING (151.939572 -26.2440196, 151.9378262 -26.242713)",,,
962752712,Gore Street,unclassified,False,False,133.799,"LINESTRING (151.939572 -26.2440196, 151.9387027 -26.2449361)",50,,
962752712,Gore Street,unclassified,False,True,131.319,"LINESTRING (151.939572 -26.2440196, 151.9404252 -26.2431201)",50,,
173525964,MacAlister Street,unclassified,False,True,313.432,"LINESTRING (151.9405401 -26.2448107, 151.9396124 -26.2457048, 151.938399 -26.2468741)",,,
173566412,Thompson Street,residential,False,False,225.38,"LINESTRING (151.9387027 -26.2449361, 151.9369874 -26.2436165)",,,
962752712,Gore Street,unclassified,False,False,129.009,"LINESTRING (151.9387027 -26.2449361, 151.9378644 -26.2458197)",50,,
962752712,Gore Street,unclassified,False,True,133.799,"LINESTRING (151.9387027 -26.2449361, 151.939572 -26.2440196)",50,,
173566411,Black Street,residential,False,True,148.573,"LINESTRING (151.936716 -26.2449686, 151.9378644 -26.2458197)",,,
173566760,Douglas Street North,residential,False,False,155.79,"LINESTRING (151.936716 -26.2449686, 151.9368551 -26.2437608, 151.9369874 -26.2436165)",,,
173566760,Douglas Street North,residential,False,True,235.539,"LINESTRING (151.936716 -26.2449686, 151.9365744 -26.2455932, 151.9364961 -26.245763, 151.9355643 -26.246755)",,,
173566411,Black Street,residential,False,False,148.573,"LINESTRING (151.9378644 -26.2458197, 151.936716 -26.2449686)",,,
962752712,Gore Street,unclassified,False,False,93.812,"LINESTRING (151.9378644 -26.2458197, 151.9372549 -26.2464623)",50,,
962752712,Gore Street,unclassified,False,True,129.009,"LINESTRING (151.9378644 -26.2458197, 151.9387027 -26.2449361)",50,,
962752712,Gore Street,unclassified,False,False,136.053,"LINESTRING (151.9372549 -26.2464623, 151.9363701 -26.2473936)",50,,
962752712,Gore Street,unclassified,False,True,93.812,"LINESTRING (151.9372549 -26.2464623, 151.9378644 -26.2458197)",50,,
173566396,Schultz Crossing,unclassified,False,True,114.743,"LINESTRING (151.9372549 -26.2464623, 151.937689 -26.2468196, 151.9378683 -26.2469676, 151.938093 -26.247169)",,,
173525964,MacAlister Street,unclassified,False,False,313.432,"LINESTRING (151.938399 -26.2468741, 151.9396124 -26.2457048, 151.9405401 -26.2448107)",,,
173525964,MacAlister Street,unclassified,False,True,44.795,"LINESTRING (151.938399 -26.2468741, 151.9383177 -26.2469524, 151.938093 -26.247169)",,,
173525964,MacAlister Street,unclassified,False,False,44.795,"LINESTRING (151.938093 -26.247169, 151.9383177 -26.2469524, 151.938399 -26.2468741)",,,
173525964,MacAlister Street,unclassified,False,True,74.635,"LINESTRING (151.938093 -26.247169, 151.9379848 -26.2472732, 151.9376277 -26.247694)",,,
173566396,Schultz Crossing,unclassified,False,False,114.743,"LINESTRING (151.938093 -26.247169, 151.9378683 -26.2469676, 151.937689 -26.2468196, 151.9372549 -26.2464623)",,,
173525964,MacAlister Street,unclassified,False,False,74.635,"LINESTRING (151.9376277 -26.247694, 151.9379848 -26.2472732, 151.938093 -26.247169)",,,
173525963,Krebs Street,unclassified,False,False,160.911,"LINESTRING (151.9405193 -26.2398532, 151.9394806 -26.2409605)",,,
173566756,,primary_link,True,False,38.47,"LINESTRING (151.9378819 -26.2401069, 151.9378581 -26.2402245, 151.937902 -26.2403197, 151.9379971 -26.2404089)",,,
173566758,Douglas Street North,residential,False,False,31.743000000000002,"LINESTRING (151.9378819 -26.2401069, 151.9378189 -26.2401935, 151.9377404 -26.2403614)",,,
173566388,Lamb Street,primary,True,False,19.064,"LINESTRING (151.9375043 -26.2403259, 151.9376928 -26.2403543)",,49,
824484282,,primary_link,True,False,45.025999999999996,"LINESTRING (151.9375043 -26.2403259, 151.9376874 -26.2402411, 151.9378819 -26.2401069)",,,
173566388,Lamb Street,primary,True,False,26.144,"LINESTRING (151.9377404 -26.2403614, 151.9377745 -26.2403666, 151.9379971 -26.2404089)",,49,
173566758,Douglas Street North,residential,False,True,31.743000000000002,"LINESTRING (151.9377404 -26.2403614, 151.9378189 -26.2401935, 151.9378819 -26.2401069)",,,
173566388,Lamb Street,primary,True,False,70.685,"LINESTRING (151.9379971 -26.2404089, 151.9380469 -26.2404183, 151.9383007 -26.2404887, 151.9386643 -26.2406205)",,49,
