osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,bridge
178635193,Nurubuan Street,residential,False,False,69.815,"LINESTRING (153.4984625 -28.5471657, 153.4979719 -28.5467433, 153.4979475 -28.5467316)",,,
885152036,Dalley Street,residential,False,False,225.821,"LINESTRING (153.5006547 -28.5477258, 153.5003073 -28.5497336)",,,
340776135,Brunswick Terrace,residential,False,False,117.992,"LINESTRING (153.5006547 -28.5477258, 153.5012053 -28.5478038, 153.5018473 -28.5478947)",,,
"[21034536, 340776135]","['Gordon Street', 'Brunswick Terrace']",residential,False,True,326.17600000000004,"LINESTRING (153.5006547 -28.5477258, 153.5000836 -28.5476449, 153.500018 -28.5476356, 153.4996859 -28.547588, 153.499528 -28.5476957, 153.4994692 -28.5477752, 153.4994172 -28.5478452, 153.4993813 -28.5479247, 153.4992696 -28.5484935, 153.4990655 -28.5495327)",,,
137049601,Stuart Street,residential,False,False,98.874,"LINESTRING (153.5016105 -28.5490402, 153.5014297 -28.5499151)",50,,
137049601,Stuart Street,residential,False,True,129.457,"LINESTRING (153.5016105 -28.5490402, 153.5018473 -28.5478947)",50,,
178635181,Train Street,residential,False,True,159.317,"LINESTRING (153.5016105 -28.5490402, 153.5023978 -28.5491517, 153.5032208 -28.5492683)",,,
178635165,Casuarina Street,residential,False,False,335.14599999999996,"LINESTRING (153.4960338 -28.5492943, 153.4961147 -28.54923, 153.4962263 -28.5491413, 153.4965741 -28.5488295, 153.4971567 -28.5483072, 153.4984625 -28.5471657)",,,
"[189348195, 189348196, 399228932]",Murwillumbah Road,tertiary,False,True,231.29200000000003,"LINESTRING (153.4960338 -28.5492943, 153.4961613 -28.5495696, 153.4962348 -28.5497008, 153.4963362 -28.5498199, 153.4964943 -28.5499606, 153.4969301 -28.5503304, 153.4969933 -28.5503826, 153.4971947 -28.5505749, 153.4973487 -28.5507768, 153.4974381 -28.5509359)",,,yes
885152036,Dalley Street,residential,False,True,225.821,"LINESTRING (153.5003073 -28.5497336, 153.5006547 -28.5477258)",,,
21034535,Tyagarah Street,residential,False,False,111.471,"LINESTRING (153.5003073 -28.5497336, 153.5008462 -28.5498207, 153.5014297 -28.5499151)",,,
21034535,Tyagarah Street,residential,False,True,123.332,"LINESTRING (153.5003073 -28.5497336, 153.4996783 -28.5496318, 153.4990655 -28.5495327)",,,
885152036,Dalley Street,residential,False,False,192.519,"LINESTRING (153.5003073 -28.5497336, 153.5000057 -28.5513208, 153.4999583 -28.5514357)",,,
137049601,Stuart Street,residential,False,True,98.874,"LINESTRING (153.5014297 -28.5499151, 153.5016105 -28.5490402)",50,,
21034535,Tyagarah Street,residential,False,True,111.471,"LINESTRING (153.5014297 -28.5499151, 153.5008462 -28.5498207, 153.5003073 -28.5497336)",,,
137049601,Stuart Street,residential,False,False,193.366,"LINESTRING (153.5014297 -28.5499151, 153.5011412 -28.5514768, 153.5011187 -28.5516324)",50,,
"[21034531, 21034535]","['Tyagarah Street', 'Brunswick Terrace']",residential,False,False,285.709,"LINESTRING (153.4974381 -28.5509359, 153.4974504 -28.5508685, 153.4974541 -28.5508483, 153.497492 -28.5506399, 153.4975587 -28.5502739, 153.4976338 -28.5498969, 153.4976606 -28.5498263, 153.4977424 -28.5497131, 153.497869 -28.5495732, 153.4979937 -28.5494507, 153.4981622 -28.5493926, 153.498453 -28.5494377, 153.4990655 -28.5495327)",,,
217513637,Tincogan Street,tertiary,False,True,138.334,"LINESTRING (153.4974381 -28.5509359, 153.4975418 -28.5510232, 153.4976669 -28.5510798, 153.4980809 -28.5511792, 153.4987744 -28.5512791)",,,
"[189348196, 189348195, 399228932]",Murwillumbah Road,tertiary,False,False,231.292,"LINESTRING (153.4974381 -28.5509359, 153.4973487 -28.5507768, 153.4971947 -28.5505749, 153.4969933 -28.5503826, 153.4969301 -28.5503304, 153.4964943 -28.5499606, 153.4963362 -28.5498199, 153.4962348 -28.5497008, 153.4961613 -28.5495696, 153.4960338 -28.5492943)",,,yes
21034536,Gordon Street,residential,False,False,196.262,"LINESTRING (153.4987744 -28.5512791, 153.4987919 -28.5511737, 153.4987949 -28.5511556, 153.4990655 -28.5495327)",,,
217513637,Tincogan Street,tertiary,False,False,138.334,"LINESTRING (153.4987744 -28.5512791, 153.4980809 -28.5511792, 153.4976669 -28.5510798, 153.4975418 -28.5510232, 153.4974381 -28.5509359)",,,
217513637,Tincogan Street,tertiary,False,True,116.946,"LINESTRING (153.4987744 -28.5512791, 153.4993646 -28.5513538, 153.4998192 -28.5514147, 153.4998379 -28.5514165, 153.4999583 -28.5514357)",,,
25776966,Tincogan Street,residential,False,True,115.788,"LINESTRING (153.4999583 -28.5514357, 153.5000684 -28.5514535, 153.5005456 -28.5515224, 153.5009895 -28.5515838, 153.5011187 -28.5516324)",,,
217513637,Tincogan Street,tertiary,False,False,116.946,"LINESTRING (153.4999583 -28.5514357, 153.4998379 -28.5514165, 153.4998192 -28.5514147, 153.4993646 -28.5513538, 153.4987744 -28.5512791)",,,
885152036,Dalley Street,residential,False,True,192.519,"LINESTRING (153.4999583 -28.5514357, 153.5000057 -28.5513208, 153.5003073 -28.5497336)",,,
"[21034539, 1187342895]",Station Street,residential,False,False,70.209,"LINESTRING (153.5025978 -28.5518596, 153.502571 -28.552003, 153.502492 -28.5524841)",,3,
21034539,Station Street,residential,False,True,297.358,"LINESTRING (153.5025978 -28.5518596, 153.5026242 -28.5517546, 153.5027013 -28.5514112, 153.5028663 -28.5503334, 153.5028758 -28.550287, 153.5030297 -28.5495327, 153.5031263 -28.5493628, 153.5032208 -28.5492683)",,,
"[25776966, 1187342892, 885152038]",Tincogan Street,residential,False,False,146.78199999999998,"LINESTRING (153.5025978 -28.5518596, 153.5019027 -28.5517614, 153.5012609 -28.5516706, 153.5011187 -28.5516324)",,,
