osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry
40794986,Cemetery Road,unclassified,False,True,223.053,,,"LINESTRING (151.9189138 -27.9399077, 151.9166709 -27.9395952)"
115720679,Tedman Road,unclassified,False,False,597.761,,,"LINESTRING (151.9189138 -27.9399077, 151.9198621 -27.9345976)"
40997404,Gatton Clifton Road,secondary,False,True,15.294,4;41,60,"LINESTRING (151.9198621 -27.9345976, 151.9197083 -27.9345763)"
115720679,Tedman Road,unclassified,False,True,597.761,,,"LINESTRING (151.9198621 -27.9345976, 151.9189138 -27.9399077)"
40794986,Cemetery Road,unclassified,False,False,223.053,,,"LINESTRING (151.9166709 -27.9395952, 151.9189138 -27.9399077)"
40997404,Gatton Clifton Road,secondary,False,False,15.294,4;41,60,"LINESTRING (151.9197083 -27.9345763, 151.9198621 -27.9345976)"
"[465633409, 465633407]",East Street,secondary,False,False,408.03,4;41,60,"LINESTRING (151.9197083 -27.9345763, 151.9175063 -27.9342709, 151.9172501 -27.9342354, 151.9156037 -27.9340154)"
176620147,East Street,secondary,False,True,56.967,4;41,60,"LINESTRING (151.9138166 -27.9337657, 151.9143892 -27.9338466)"
176620147,East Street,secondary,False,False,120.779,4;41,60,"LINESTRING (151.9156037 -27.9340154, 151.9143892 -27.9338466)"
176621641,Warkon Street,residential,False,False,293.033,,,"LINESTRING (151.9156037 -27.9340154, 151.9151388 -27.9366185)"
"[465633409, 465633407]",East Street,secondary,False,True,408.03,4;41,60,"LINESTRING (151.9156037 -27.9340154, 151.9172501 -27.9342354, 151.9175063 -27.9342709, 151.9197083 -27.9345763)"
176620147,East Street,secondary,False,False,56.967,4;41,60,"LINESTRING (151.9143892 -27.9338466, 151.9138166 -27.9337657)"
176620147,East Street,secondary,False,True,120.779,4;41,60,"LINESTRING (151.9143892 -27.9338466, 151.9156037 -27.9340154)"
176621642,Murilla Street,residential,False,False,294.687,,,"LINESTRING (151.9143892 -27.9338466, 151.9143577 -27.9340232, 151.9139217 -27.9364644)"
176621642,Murilla Street,residential,False,True,294.687,,,"LINESTRING (151.9139217 -27.9364644, 151.9143577 -27.9340232, 151.9143892 -27.9338466)"
176621641,Warkon Street,residential,False,True,293.033,,,"LINESTRING (151.9151388 -27.9366185, 151.9156037 -27.9340154)"
