osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,junction,width
"[5057765, 666909567]",True,"['2', '3']",Morisset Street,tertiary,50,False,214.865,"LINESTRING (149.2309221 -35.3524941, 149.2310292 -35.3524297, 149.2321883 -35.3518754, 149.2324065 -35.3517703, 149.2328537 -35.3515548, 149.2328763 -35.3515439, 149.2328895 -35.3515376, 149.2329568 -35.3515053)",,,
5057686,True,1,,tertiary,50,False,6.984,"LINESTRING (149.2309867 -35.3525754, 149.2309833 -35.352612, 149.2309716 -35.3526363)",,roundabout,
5057686,True,1,,tertiary,50,False,11.8,"LINESTRING (149.23074 -35.3525414, 149.2307745 -35.3525048, 149.2308135 -35.3524865, 149.2308412 -35.352481)",,roundabout,
27111130,True,1,Lowe Street,tertiary,50,False,194.756,"LINESTRING (149.23074 -35.3525414, 149.2306861 -35.3524746, 149.229627 -35.3510436)",,,
5057686,True,1,,tertiary,50,False,23.712000000000003,"LINESTRING (149.2308603 -35.3526917, 149.2308103 -35.3526844, 149.2307718 -35.3526653, 149.2307455 -35.3526391, 149.23073 -35.3526046, 149.2307304 -35.3525653, 149.23074 -35.3525414)",,roundabout,
488662695,False,2,Antill Street,residential,50,False,7.447,"LINESTRING (149.2339428 -35.3486864, 149.2340134 -35.3486522)",,,
5637957,False,,Antill Street,unclassified,50,True,226.54000000000002,"LINESTRING (149.2339428 -35.3486864, 149.2332557 -35.3490211, 149.2327842 -35.3492394, 149.2325255 -35.3493592, 149.2319025 -35.3496608, 149.2317878 -35.3497163)",,,
439866796,False,2,Antill Street,secondary,50,True,9.606,"LINESTRING (149.2317878 -35.3497163, 149.231698 -35.3497621)",,,
5637957,False,,Antill Street,unclassified,50,False,226.54000000000002,"LINESTRING (149.2317878 -35.3497163, 149.2319025 -35.3496608, 149.2325255 -35.3493592, 149.2327842 -35.3492394, 149.2332557 -35.3490211, 149.2339428 -35.3486864)",,,
"[57779515, 666914628]",True,"['2', '3']",Crawford Street,secondary,50,False,225.24299999999997,"LINESTRING (149.2317878 -35.3497163, 149.2321874 -35.3502515, 149.2327552 -35.351005, 149.232868 -35.3511627, 149.2330042 -35.3513531, 149.2330196 -35.3513747, 149.2330731 -35.3514495)",,,
5170600,False,,Campbell Street,residential,50,False,120.097,"LINESTRING (149.2290469 -35.3532315, 149.2290433 -35.3532537, 149.2288711 -35.354302)",,,
5170600,False,,Campbell Street,residential,50,True,132.25900000000001,"LINESTRING (149.2290469 -35.3532315, 149.2292719 -35.3521463, 149.2292815 -35.3521, 149.2292919 -35.352059)",,,
5079312,True,1,,secondary,,False,7.507,"LINESTRING (149.2336039 -35.3562049, 149.2336054 -35.3562273, 149.2336023 -35.3562497, 149.2335944 -35.3562713)",,roundabout,
4928363,False,2,Campbell Street,tertiary,50,False,52.137,"LINESTRING (149.229637 -35.3506107, 149.2297049 -35.3501451)",,,
4928363,False,2,Campbell Street,tertiary,50,True,29.487,"LINESTRING (149.229637 -35.3506107, 149.2296287 -35.3508758)",,,
5637955,False,,Antill Street,unclassified,50,False,213.70600000000002,"LINESTRING (149.229637 -35.3506107, 149.2297441 -35.3506282, 149.2297979 -35.350637, 149.2299106 -35.3506282, 149.2316297 -35.3497952, 149.231698 -35.3497621)",,,
5170603,True,,Campbell Street,residential,,False,31.571000000000005,"LINESTRING (149.2285384 -35.3558452, 149.228547 -35.3559117, 149.2285638 -35.3559362, 149.2285854 -35.3559569, 149.228618 -35.3559778, 149.228661 -35.3559907, 149.2287139 -35.3559983, 149.2287712 -35.3560013)",,,
488859265,False,,Campbell Street,residential,50,True,88.757,"LINESTRING (149.2285384 -35.3558452, 149.2285701 -35.3556848, 149.2286857 -35.3551125, 149.228695 -35.3550573)",,,
26827985,True,2,Farrer Place,primary,60,False,221.312,"LINESTRING (149.2287712 -35.3560013, 149.230147 -35.3553256, 149.2308656 -35.3549798)",B52,,
5170600,False,,Campbell Street,residential,50,True,72.039,"LINESTRING (149.2292919 -35.352059, 149.229425 -35.3514203)",,,
5170600,False,,Campbell Street,residential,50,False,132.25900000000001,"LINESTRING (149.2292919 -35.352059, 149.2292815 -35.3521, 149.2292719 -35.3521463, 149.2290469 -35.3532315)",,,
5170600,False,,Campbell Street,residential,50,False,85.491,"LINESTRING (149.2288711 -35.354302, 149.228695 -35.3550573)",,,
5170600,False,,Campbell Street,residential,50,True,120.097,"LINESTRING (149.2288711 -35.354302, 149.2290433 -35.3532537, 149.2290469 -35.3532315)",,,
5170600,False,,Campbell Street,residential,50,True,85.491,"LINESTRING (149.228695 -35.3550573, 149.2288711 -35.354302)",,,
488859265,False,,Campbell Street,residential,50,False,88.757,"LINESTRING (149.228695 -35.3550573, 149.2286857 -35.3551125, 149.2285701 -35.3556848, 149.2285384 -35.3558452)",,,
5057767,True,1,Collett Street,tertiary,50,False,59.846000000000004,"LINESTRING (149.2348541 -35.3498875, 149.2351355 -35.350237, 149.2351733 -35.3502726, 149.2352367 -35.3503241)",,,
488658013,False,2,Collett Street,tertiary,50,False,122.036,"LINESTRING (149.2348541 -35.3498875, 149.2347382 -35.3497266, 149.2341734 -35.3489408)",,,
5057685,True,2,Lowe Street,secondary,50,False,11.044,"LINESTRING (149.2321296 -35.3544829, 149.2320658 -35.3543983)",,,
"[667112232, 443030901]",True,"['2', '3']",Farrer Place,primary,"['60', '50']",False,126.74800000000002,"LINESTRING (149.2321296 -35.3544829, 149.2320551 -35.3545182, 149.2314057 -35.3548259, 149.2309246 -35.3550603)",B52,,
5792960,False,2,Rutledge Street,residential,50,True,115.741,"LINESTRING (149.2378179 -35.3541068, 149.2369868 -35.3545144, 149.236719 -35.3546359)",,,
30876833,False,,Collett Street,residential,50,False,150.468,"LINESTRING (149.2378179 -35.3541068, 149.2384371 -35.3549881, 149.2386162 -35.3552552, 149.2386339 -35.3552849)",,,
30876833,False,,Collett Street,residential,50,True,219.31599999999997,"LINESTRING (149.2378179 -35.3541068, 149.2373591 -35.3536031, 149.2371443 -35.3533524, 149.2368078 -35.3529815, 149.2366318 -35.3527408, 149.2364806 -35.3525316, 149.2364546 -35.3524918, 149.2364487 -35.3524837)",,,
30876833,False,,Collett Street,residential,50,True,150.468,"LINESTRING (149.2386339 -35.3552849, 149.2386162 -35.3552552, 149.2384371 -35.3549881, 149.2378179 -35.3541068)",,,
5792947,False,,Isabella Street,residential,50,True,112.396,"LINESTRING (149.2376555 -35.3559236, 149.2365985 -35.3564514)",,,
5792947,False,,Isabella Street,residential,50,False,73.271,"LINESTRING (149.2376555 -35.3559236, 149.2381309 -35.3556966, 149.2382675 -35.3556282, 149.2383122 -35.3555582)",,,
5792957,False,,Church Lane,residential,50,False,166.47899999999998,"LINESTRING (149.2376555 -35.3559236, 149.2373112 -35.3554499, 149.236719 -35.3546359)",,,
5792947,False,,Isabella Street,residential,50,True,73.271,"LINESTRING (149.2383122 -35.3555582, 149.2382675 -35.3556282, 149.2381309 -35.3556966, 149.2376555 -35.3559236)",,,
"[5792954, 5792951]",True,,"['Collett Street', 'Isabella Street']",residential,50,False,46.885999999999996,"LINESTRING (149.2383122 -35.3555582, 149.2386129 -35.3554102, 149.2386375 -35.3553861, 149.2386474 -35.3553551, 149.2386479 -35.3553245, 149.2386339 -35.3552849)",,,3
5792957,False,,Church Lane,residential,50,True,166.47899999999998,"LINESTRING (149.236719 -35.3546359, 149.2373112 -35.3554499, 149.2376555 -35.3559236)",,,
5792960,False,2,Rutledge Street,residential,50,False,115.741,"LINESTRING (149.236719 -35.3546359, 149.2369868 -35.3545144, 149.2378179 -35.3541068)",,,
5792960,False,2,Rutledge Street,residential,50,True,101.19,"LINESTRING (149.236719 -35.3546359, 149.2366584 -35.354665, 149.2358643 -35.3550474, 149.2357582 -35.3550986)",,,
5792947,False,,Isabella Street,residential,50,False,112.396,"LINESTRING (149.2365985 -35.3564514, 149.2376555 -35.3559236)",,,
8163052,False,2,Crawford Street,tertiary,50,False,134.804,"LINESTRING (149.2365985 -35.3564514, 149.2358462 -35.3554058)",,,
13696229,False,,Isabella Street,residential,50,True,53.108,"LINESTRING (149.2365985 -35.3564514, 149.2361045 -35.3567079)",,,
5792960,False,2,Rutledge Street,residential,50,False,101.19000000000001,"LINESTRING (149.2357582 -35.3550986, 149.2358643 -35.3550474, 149.2366584 -35.354665, 149.236719 -35.3546359)",,,
5797367,True,1,,tertiary,50,False,10.613999999999999,"LINESTRING (149.2357582 -35.3550986, 149.2357712 -35.3551199, 149.2357776 -35.3551432, 149.235777 -35.3551671, 149.2357696 -35.3551902)",,roundabout,
5797367,True,1,,tertiary,50,False,12.51,"LINESTRING (149.2356666 -35.3552531, 149.2356391 -35.3552526, 149.2356123 -35.3552472, 149.2355877 -35.3552369, 149.2355665 -35.3552225, 149.2355498 -35.3552046)",,roundabout,
5797367,True,1,,tertiary,50,False,15.902000000000001,"LINESTRING (149.2355426 -35.3551135, 149.235561 -35.3550891, 149.235587 -35.35507, 149.2356187 -35.3550577, 149.2356533 -35.3550531, 149.2356881 -35.3550567)",,roundabout,
667143032,True,1,Crawford Street,tertiary,50,False,23.532,"LINESTRING (149.2355426 -35.3551135, 149.2355193 -35.3550285, 149.2354853 -35.3549071)",,,
5797367,True,1,,tertiary,50,False,10.515,"LINESTRING (149.2355498 -35.3552046, 149.235538 -35.355183, 149.2355327 -35.3551598, 149.2355343 -35.3551362, 149.2355426 -35.3551135)",,roundabout,
147016836,False,2,Rutledge Street,tertiary,50,True,190.928,"LINESTRING (149.2355498 -35.3552046, 149.2349956 -35.3554622, 149.2347977 -35.3555576, 149.2346132 -35.3556471, 149.234603 -35.355652, 149.2343203 -35.3557856, 149.2340421 -35.3559219, 149.2337352 -35.356075)",,,
141054488,True,1,Monaro Street,primary_link,50,False,29.721999999999998,"LINESTRING (149.2361491 -35.352386, 149.2363289 -35.3522944, 149.2363533 -35.352273, 149.2363681 -35.3522491, 149.2363807 -35.3522121)",,,
141054490,True,1,,primary_link,50,False,24.378000000000004,"LINESTRING (149.2361491 -35.352386, 149.2361769 -35.3523851, 149.2362013 -35.3523903, 149.2362256 -35.3524014, 149.2362704 -35.3524643, 149.2362741 -35.3524904, 149.2362669 -35.3525098, 149.2362407 -35.3525362)",,,
5932552,False,,Fallick Lane,unclassified,50,True,71.261,"LINESTRING (149.2339945 -35.3518652, 149.2336527 -35.3513774, 149.2336046 -35.3513088)",,,
26926930,True,,Fallick Lane,unclassified,50,False,161.34199999999998,"LINESTRING (149.2339945 -35.3518652, 149.2340951 -35.3519554, 149.2345875 -35.352686, 149.2341717 -35.352909, 149.2340801 -35.3529582)",,,
"[666915514, 666915509, 666915519]",False,"['2', '3']",Crawford Street,secondary,50,False,178.802,"LINESTRING (149.2340801 -35.3529582, 149.2339497 -35.3527779, 149.233479 -35.3521267, 149.2332755 -35.3518452, 149.2331535 -35.3516764, 149.233131 -35.3516453, 149.2330799 -35.3515725)",,,
"[440455236, 666915509]",False,"['2', '3']",Crawford Street,secondary,50,True,44.456,"LINESTRING (149.2340801 -35.3529582, 149.234134 -35.3530328, 149.2342722 -35.3532105, 149.2342866 -35.3532356, 149.2343256 -35.3533036)",,,
7719095,False,,,unclassified,,False,70.594,"LINESTRING (149.2350621 -35.3564583, 149.2346608 -35.3559143)",,,
7719098,False,,,unclassified,,False,134.394,"LINESTRING (149.2350621 -35.3564583, 149.2356168 -35.3561948, 149.2356728 -35.356188, 149.2357292 -35.3562028, 149.2361045 -35.3567079)",,,
7719095,False,,,unclassified,,True,70.594,"LINESTRING (149.2346608 -35.3559143, 149.2350621 -35.3564583)",,,
13696229,False,,Isabella Street,residential,50,False,53.108,"LINESTRING (149.2361045 -35.3567079, 149.2365985 -35.3564514)",,,
7719098,False,,,unclassified,,True,134.394,"LINESTRING (149.2361045 -35.3567079, 149.2357292 -35.3562028, 149.2356728 -35.356188, 149.2356168 -35.3561948, 149.2350621 -35.3564583)",,,
5797623,False,2,Crawford Street,tertiary,50,True,143.29700000000003,"LINESTRING (149.2346895 -35.3537938, 149.2348001 -35.3539508, 149.2350011 -35.3542328, 149.2350693 -35.3543315, 149.2354853 -35.3549071)",,,
90512540,True,2,Crawford Street,tertiary,50,False,54.191,"LINESTRING (149.2346895 -35.3537938, 149.2345498 -35.353707, 149.2344018 -35.3535013, 149.2343776 -35.353472, 149.2343331 -35.3534118)",,,
5170600,False,,Campbell Street,residential,50,False,72.039,"LINESTRING (149.229425 -35.3514203, 149.2292919 -35.352059)",,,
5170600,False,,Campbell Street,residential,50,True,47.891,"LINESTRING (149.229425 -35.3514203, 149.2294546 -35.3512802, 149.2295082 -35.3511227, 149.2295789 -35.3510756, 149.229627 -35.3510436)",,,
91362283,False,,Lenane Street,residential,,False,107.123,"LINESTRING (149.229425 -35.3514203, 149.2293548 -35.3514117, 149.2287705 -35.3513402, 149.2282569 -35.3512774)",,,
91362283,False,,Lenane Street,residential,,True,107.123,"LINESTRING (149.2282569 -35.3512774, 149.2287705 -35.3513402, 149.2293548 -35.3514117, 149.229425 -35.3514203)",,,
5932552,False,,Fallick Lane,unclassified,50,False,71.261,"LINESTRING (149.2336046 -35.3513088, 149.2336527 -35.3513774, 149.2339945 -35.3518652)",,,
666909568,True,3,Morisset Street,tertiary,50,False,55.894999999999996,"LINESTRING (149.2336046 -35.3513088, 149.233251 -35.3514865, 149.2332188 -35.3515027, 149.2330799 -35.3515725)",,,
30876832,False,,Collett Street,unclassified,50,True,31.201999999999998,"LINESTRING (149.2364487 -35.3524837, 149.2364096 -35.3523997, 149.2363935 -35.3523402, 149.2363904 -35.3523191, 149.2363907 -35.3522892, 149.2363945 -35.3522658, 149.2363913 -35.3522421, 149.2363807 -35.3522121)",,,
30876833,False,,Collett Street,residential,50,False,219.316,"LINESTRING (149.2364487 -35.3524837, 149.2364546 -35.3524918, 149.2364806 -35.3525316, 149.2366318 -35.3527408, 149.2368078 -35.3529815, 149.2371443 -35.3533524, 149.2373591 -35.3536031, 149.2378179 -35.3541068)",,,
141054487,True,1,Monaro Street,primary_link,50,False,20.644,"LINESTRING (149.2364487 -35.3524837, 149.2364209 -35.3524768, 149.2363904 -35.352475, 149.2363537 -35.3524848, 149.2362407 -35.3525362)",,,
141054487,True,1,Monaro Street,primary_link,50,False,63.676,"LINESTRING (149.2362407 -35.3525362, 149.2360267 -35.3526364, 149.2356146 -35.3527944)",,,
666919406,True,2,Monaro Street,primary,50,False,123.74199999999999,"LINESTRING (149.2356146 -35.3527944, 149.2345359 -35.3533134, 149.2345179 -35.3533221, 149.2344394 -35.3533598)",B52,,
"[6906465, 4928355]",True,"['1', '3']",Lowe Street,secondary,,False,216.94400000000005,"LINESTRING (149.2332963 -35.356177, 149.233281 -35.3560993, 149.2332602 -35.3560434, 149.2332265 -35.3559742, 149.2328888 -35.3554899, 149.2327729 -35.3553223, 149.2324651 -35.3549193, 149.2321902 -35.3545617, 149.2321725 -35.3545387, 149.2321296 -35.3544829)",,,
5079312,True,1,,secondary,,False,18.934,"LINESTRING (149.2332963 -35.356177, 149.2333122 -35.3561518, 149.2333344 -35.3561299, 149.2333619 -35.3561125, 149.2333934 -35.3561004, 149.2334273 -35.3560941, 149.2334621 -35.3560939)",,roundabout,
5079312,True,1,,secondary,,False,13.398,"LINESTRING (149.2335944 -35.3562713, 149.2335771 -35.3562978, 149.2335526 -35.3563205, 149.2335225 -35.3563379, 149.2334883 -35.3563493)",,roundabout,
665291678,True,,Lowe Street,residential,,False,25.32,"LINESTRING (149.2335944 -35.3562713, 149.2336137 -35.3563154, 149.2336881 -35.3564858)",,,
5079312,True,1,,secondary,,False,17.616,"LINESTRING (149.2334647 -35.356353, 149.2334258 -35.356353, 149.2333882 -35.3563453, 149.2333539 -35.3563304, 149.233325 -35.3563091, 149.2333033 -35.3562829)",,roundabout,
665291675,True,1,Cooma Street,secondary,50,False,28.028999999999996,"LINESTRING (149.2334647 -35.356353, 149.233396 -35.3564096, 149.2333343 -35.3564703, 149.2332709 -35.3565483)",,,
439866796,False,2,Antill Street,secondary,50,False,9.606,"LINESTRING (149.231698 -35.3497621, 149.2317878 -35.3497163)",,,
5637955,False,,Antill Street,unclassified,50,True,213.70600000000002,"LINESTRING (149.231698 -35.3497621, 149.2316297 -35.3497952, 149.2299106 -35.3506282, 149.2297979 -35.350637, 149.2297441 -35.3506282, 149.229637 -35.3506107)",,,
440454323,True,2,Crawford Street,secondary,50,False,13.691,"LINESTRING (149.2330731 -35.3514495, 149.2330799 -35.3515725)",,,
"[440454328, 666909569]",True,2,Morisset Street,tertiary,50,False,216.95499999999998,"LINESTRING (149.2330731 -35.3514495, 149.2331535 -35.3514109, 149.2335448 -35.3512233, 149.2342404 -35.3508825, 149.2342816 -35.3508623, 149.2345869 -35.3507192, 149.2346226 -35.3507024, 149.2346385 -35.3506951, 149.234876 -35.3505859, 149.2349787 -35.3505376, 149.2350332 -35.3505008, 149.2350483 -35.3504906, 149.2351092 -35.350434)",,,
440454325,True,,Morisset Street,secondary,50,False,12.237,"LINESTRING (149.2329568 -35.3515053, 149.2330731 -35.3514495)",,,
"[440454320, 666914627]",True,"['2', '3']",Crawford Street,secondary,50,False,224.957,"LINESTRING (149.2329568 -35.3515053, 149.2329031 -35.3514309, 149.2320939 -35.3503098, 149.231698 -35.3497621)",,,
440454322,True,2,Crawford Street,secondary,50,False,13.434,"LINESTRING (149.2330799 -35.3515725, 149.2329568 -35.3515053)",,,
440454327,True,1,Morisset Street,tertiary,50,False,220.185,"LINESTRING (149.2330799 -35.3515725, 149.2329557 -35.3516275, 149.2329425 -35.351634, 149.232223 -35.3519903, 149.2309867 -35.3525754)",,,
"[666915514, 666915509, 666915519]",False,"['2', '3']",Crawford Street,secondary,50,True,178.80200000000002,"LINESTRING (149.2330799 -35.3515725, 149.233131 -35.3516453, 149.2331535 -35.3516764, 149.2332755 -35.3518452, 149.233479 -35.3521267, 149.2339497 -35.3527779, 149.2340801 -35.3529582)",,,
440454960,True,1,Crawford Street,primary,50,False,12.065,"LINESTRING (149.2343256 -35.3533036, 149.2344394 -35.3533598)",,,
440454962,True,2,Monaro Street,primary,50,False,130.167,"LINESTRING (149.2343256 -35.3533036, 149.2344589 -35.3532393, 149.235561 -35.3527077)",B52,,
"[440455236, 666915509]",False,"['2', '3']",Crawford Street,secondary,50,False,44.456,"LINESTRING (149.2343256 -35.3533036, 149.2342866 -35.3532356, 149.2342722 -35.3532105, 149.234134 -35.3530328, 149.2340801 -35.3529582)",,,
440454463,True,2,Monaro Street,primary,50,False,11.241,"LINESTRING (149.2344394 -35.3533598, 149.2343331 -35.3534118)",B52,,
5797624,True,1,Crawford Street,tertiary,50,False,53.781,"LINESTRING (149.2344394 -35.3533598, 149.2344817 -35.35342, 149.2346514 -35.3536612, 149.2346895 -35.3537938)",,,
30295299,True,2,Crawford Street,primary,50,False,12.051,"LINESTRING (149.2343331 -35.3534118, 149.2343256 -35.3533036)",,,
303460644,True,2,Monaro Street,primary,50,False,222.442,"LINESTRING (149.2343331 -35.3534118, 149.2342495 -35.3534501, 149.2339767 -35.3535868, 149.2337362 -35.3537024, 149.2336548 -35.3537415, 149.2323428 -35.3543833, 149.232318 -35.3543954, 149.2322286 -35.3544392)",B52,,
666919404,True,1,Monaro Street,primary,50,False,42.579,"LINESTRING (149.235561 -35.3527077, 149.2359938 -35.3525593)",B52,,
141054488,True,1,Monaro Street,primary_link,50,False,64.297,"LINESTRING (149.235561 -35.3527077, 149.2359284 -35.3524904, 149.2361491 -35.352386)",,,
5792956,False,,Collett Street,unclassified,50,True,186.12699999999998,"LINESTRING (149.2363807 -35.3522121, 149.2363668 -35.3521863, 149.2362844 -35.3520724, 149.2360987 -35.3517771, 149.2357681 -35.3512415, 149.2354442 -35.350723)",,,
30876832,False,,Collett Street,unclassified,50,False,31.201999999999998,"LINESTRING (149.2363807 -35.3522121, 149.2363913 -35.3522421, 149.2363945 -35.3522658, 149.2363907 -35.3522892, 149.2363904 -35.3523191, 149.2363935 -35.3523402, 149.2364096 -35.3523997, 149.2364487 -35.3524837)",,,
5079312,True,1,,secondary,,False,12.815,"LINESTRING (149.233528 -35.3561119, 149.2335561 -35.3561293, 149.2335788 -35.3561514, 149.233595 -35.356177, 149.2336039 -35.3562049)",,roundabout,
665291679,True,1,Rutledge Street,tertiary,50,False,19.234,"LINESTRING (149.233528 -35.3561119, 149.2335964 -35.3560997, 149.2337352 -35.356075)",,,
5079312,True,1,,secondary,,False,12.122,"LINESTRING (149.2333033 -35.3562829, 149.2332913 -35.3562575, 149.233286 -35.3562305, 149.2332877 -35.3562033, 149.2332963 -35.356177)",,roundabout,
5079312,True,1,,secondary,,False,2.179,"LINESTRING (149.2334883 -35.3563493, 149.2334647 -35.356353)",,roundabout,
5057678,True,2,,tertiary,50,False,4.449,"LINESTRING (149.2352524 -35.3505789, 149.2352282 -35.3505757, 149.2352049 -35.3505694)",,roundabout,
5057678,True,2,,tertiary,50,False,16.024,"LINESTRING (149.2354015 -35.3505165, 149.2353852 -35.3505356, 149.2353699 -35.3505487, 149.2353496 -35.3505598, 149.2353268 -35.3505694, 149.2353023 -35.3505759, 149.2352782 -35.3505783, 149.2352524 -35.3505789)",,roundabout,
665339332,True,,Collett Street,unclassified,50,False,23.326999999999998,"LINESTRING (149.2354015 -35.3505165, 149.2354259 -35.350598, 149.2354442 -35.350723)",,,
665291676,True,1,Cooma Street,secondary,50,False,29.744999999999997,"LINESTRING (149.2332709 -35.3565483, 149.2332921 -35.3564477, 149.2333048 -35.3563617, 149.2333033 -35.3562829)",,,
665291677,True,,Lowe Street,residential,,False,23.636000000000003,"LINESTRING (149.2336881 -35.3564858, 149.2335308 -35.3563783, 149.2334883 -35.3563493)",,,
