osmid,highway,maxspeed,junction,oneway,reversed,length,name,geometry,lanes
232594387,tertiary,50,,True,False,68.529,South Street,"LINESTRING (146.8843049 -36.1176302, 146.8836697 -36.1175476, 146.8835522 -36.1175298)",1
232724195,tertiary_link,,,False,False,8.941,,"LINESTRING (146.889584 -36.1222762, 146.8896732 -36.1223119)",
791764694,tertiary,40,,True,False,95.866,Hovell Street,"LINESTRING (146.889584 -36.1222762, 146.8896767 -36.1221468, 146.8897972 -36.1219779, 146.8900396 -36.1216289, 146.8901022 -36.1215228)",
232724195,tertiary_link,,,False,True,8.941,,"LINESTRING (146.8896732 -36.1223119, 146.889584 -36.1222762)",
183285349,tertiary,40,,True,False,31.717,Hovell Street,"LINESTRING (146.8896732 -36.1223119, 146.8896019 -36.1224113, 146.889499 -36.1225264, 146.8894817 -36.1225511)",
232727068,tertiary_link,,,False,True,11.171,,"LINESTRING (146.8862435 -36.1213355, 146.8863652 -36.1213562)",
52674728,tertiary,40,,True,False,56.857,Hume Street,"LINESTRING (146.8862435 -36.1213355, 146.8862573 -36.1212733, 146.8862876 -36.1211369, 146.8863552 -36.1208322)",
232727068,tertiary_link,,,False,False,11.171,,"LINESTRING (146.8863652 -36.1213562, 146.8862435 -36.1213355)",
52674723,tertiary,40,,True,False,37.823,Hume Street,"LINESTRING (146.8863652 -36.1213562, 146.8863423 -36.1214697, 146.8862958 -36.1216917)",
298247477,tertiary_link,,,False,True,11.228,,"LINESTRING (146.8836958 -36.1204245, 146.8838194 -36.1204396)",
223273057,tertiary,50,,True,False,57.162,Smythe Street,"LINESTRING (146.8836958 -36.1204245, 146.8837794 -36.120048, 146.8837854 -36.1200243, 146.8837885 -36.1200014, 146.8837793 -36.1199174)",
232727057,tertiary_link,,,False,False,11.359,,"LINESTRING (146.8862958 -36.1216917, 146.8861702 -36.1216798)",
52674723,tertiary,40,,True,False,52.504000000000005,Hume Street,"LINESTRING (146.8862958 -36.1216917, 146.886257 -36.1218659, 146.886207 -36.1220991, 146.8862086 -36.1221576)",
232727057,tertiary_link,,,False,True,11.359,,"LINESTRING (146.8861702 -36.1216798, 146.8862958 -36.1216917)",
52674728,tertiary,40,,True,False,38.85,Hume Street,"LINESTRING (146.8861702 -36.1216798, 146.8862158 -36.121453, 146.8862209 -36.1214333, 146.8862435 -36.1213355)",
"[22964241, 570989522]",secondary,40,,True,False,219.97899999999998,High Street,"LINESTRING (146.888078 -36.1225667, 146.8880833 -36.1224668, 146.8880729 -36.1220068, 146.8880631 -36.1216243, 146.8880682 -36.1213081, 146.888064 -36.1212588, 146.8880522 -36.1211449, 146.8880526 -36.1210961, 146.888058 -36.1210528, 146.8880663 -36.1209971, 146.8880677 -36.1207182, 146.8880604 -36.1206437, 146.8880551 -36.1205902)",1
38861628,residential,40,,True,False,173.898,Stanley Street,"LINESTRING (146.888078 -36.1225667, 146.8880359 -36.122533, 146.8879905 -36.1225138, 146.8879427 -36.1225027, 146.8878794 -36.1224937, 146.8874471 -36.1224322, 146.8873812 -36.1224228, 146.8872683 -36.1223926, 146.8871817 -36.1223727, 146.8864004 -36.1222648, 146.8863246 -36.1222654, 146.8863027 -36.122267, 146.8862642 -36.1222698, 146.8862003 -36.1222877)",1
24056994,tertiary,40,roundabout,True,False,22.525,,"LINESTRING (146.8914769 -36.1219297, 146.8915269 -36.1219334, 146.8915739 -36.1219475, 146.8916149 -36.1219709, 146.89165 -36.1220072, 146.8916678 -36.122039)",2
250487821,tertiary,50,,True,False,56.778000000000006,Havelock Street,"LINESTRING (146.8914769 -36.1219297, 146.8915801 -36.1218152, 146.8916106 -36.1217844, 146.8917211 -36.121638, 146.8918223 -36.1215027)",
38861626,residential,40,,False,True,99.351,Boronia Place,"LINESTRING (146.8846736 -36.1229235, 146.8847363 -36.1228347, 146.8847658 -36.1227767, 146.8848708 -36.1221382, 146.8848856 -36.1220546)",
52674723,tertiary,40,,True,False,57.357,Hume Street,"LINESTRING (146.8864905 -36.1208504, 146.8863652 -36.1213562)",
241574658,tertiary_link,,,False,False,12.32,,"LINESTRING (146.8864905 -36.1208504, 146.8863552 -36.1208322)",
52674730,tertiary,40,,True,False,58.17,Hume Street,"LINESTRING (146.88593 -36.1234836, 146.8858169 -36.1239987)",
293830010,tertiary_link,,,False,False,13.073,,"LINESTRING (146.88593 -36.1234836, 146.885786 -36.1234665)",
298536012,tertiary_link,,,False,True,12.23,,"LINESTRING (146.8859361 -36.1227604, 146.8860707 -36.122777)",
52674729,tertiary,40,,True,False,53.544999999999995,Hume Street,"LINESTRING (146.8859361 -36.1227604, 146.8859735 -36.1225763, 146.8860187 -36.1223539, 146.886019 -36.1222843)",
293830010,tertiary_link,,,False,True,13.073,,"LINESTRING (146.885786 -36.1234665, 146.88593 -36.1234836)",
52674729,tertiary,40,,True,False,79.664,Hume Street,"LINESTRING (146.885786 -36.1234665, 146.8858446 -36.123191, 146.8859361 -36.1227604)",
241574646,tertiary_link,,,False,True,13.464,,"LINESTRING (146.8856702 -36.1239738, 146.8858169 -36.1239987)",
52674729,tertiary,40,,True,False,57.361000000000004,Hume Street,"LINESTRING (146.8856702 -36.1239738, 146.8857281 -36.1237203, 146.8857802 -36.123492, 146.885786 -36.1234665)",
241574658,tertiary_link,,,False,True,12.32,,"LINESTRING (146.8863552 -36.1208322, 146.8864905 -36.1208504)",
52674728,tertiary,40,,True,False,70.072,Hume Street,"LINESTRING (146.8863552 -36.1208322, 146.8864579 -36.120348, 146.8864604 -36.1203058, 146.8864445 -36.120279, 146.8864103 -36.1202555, 146.8863769 -36.1202409)",
241574646,tertiary_link,,,False,False,13.464,,"LINESTRING (146.8858169 -36.1239987, 146.8856702 -36.1239738)",
52674730,tertiary,40,,True,False,24.5,Hume Street,"LINESTRING (146.8858169 -36.1239987, 146.8857986 -36.1240799, 146.885786 -36.1241196, 146.8857757 -36.124128, 146.8857052 -36.1241911)",
298536012,tertiary_link,,,False,False,12.23,,"LINESTRING (146.8860707 -36.122777, 146.8859361 -36.1227604)",
52674730,tertiary,40,,True,False,79.596,Hume Street,"LINESTRING (146.8860707 -36.122777, 146.8860425 -36.1229581, 146.88593 -36.1234836)",
250279969,tertiary_link,,,False,True,7.864,,"LINESTRING (146.8890093 -36.1232648, 146.8889328 -36.1232304)",
183285349,tertiary,40,,True,False,141.185,Hovell Street,"LINESTRING (146.8890093 -36.1232648, 146.8888956 -36.1235059, 146.8888524 -36.1236046, 146.8887169 -36.1239629, 146.8886247 -36.12416, 146.8885656 -36.1242916, 146.8885453 -36.1243458, 146.8884884 -36.1244621)",
348818597,secondary,40,,True,False,20.616,Elgin Boulevard,"LINESTRING (146.8866026 -36.1202746, 146.8863769 -36.1202409)",1
52674723,tertiary,40,,True,False,64.815,Hume Street,"LINESTRING (146.8866026 -36.1202746, 146.8865864 -36.1203632, 146.8865492 -36.1205401, 146.8864905 -36.1208504)",
484637896,tertiary_link,,,True,False,10.27,Havelock Street,"LINESTRING (146.8927858 -36.1203331, 146.8926839 -36.1202912)",
250487823,tertiary,50,,True,False,156.06900000000002,Havelock Street,"LINESTRING (146.8927858 -36.1203331, 146.8926992 -36.1204575, 146.8922953 -36.1210374, 146.8919302 -36.1215547)",
348818597,secondary,40,,True,False,90.137,Elgin Boulevard,"LINESTRING (146.8863769 -36.1202409, 146.8862425 -36.1202211, 146.8859792 -36.1201823, 146.8857462 -36.120148, 146.8856552 -36.1201352, 146.8853898 -36.1200949)",1
183285361,tertiary,40,,True,False,7.159,Havelock Street,"LINESTRING (146.8897928 -36.1245787, 146.8897829 -36.1245912, 146.889765 -36.1246106, 146.8897451 -36.1246302)",2
256529802,tertiary,50,,True,False,123.38300000000001,Lawrence Street,"LINESTRING (146.8897928 -36.1245787, 146.8898328 -36.1245965, 146.8898626 -36.1246144, 146.8898897 -36.1246332, 146.8899093 -36.124648, 146.8899281 -36.1246598, 146.8899525 -36.1246721, 146.8899777 -36.1246822, 146.8900074 -36.1246899, 146.8900448 -36.1246964, 146.8903117 -36.1247348, 146.8911094 -36.1248341)",1
256529801,tertiary,40,,True,False,177.61700000000002,Havelock Street,"LINESTRING (146.8896667 -36.12455, 146.8896936 -36.1245162, 146.8897793 -36.1243942, 146.8899392 -36.1241687, 146.8906444 -36.1231616)",2
256529804,tertiary,,,True,False,11.768,Lawrence Street,"LINESTRING (146.8896667 -36.12455, 146.8897149 -36.1245603, 146.8897928 -36.1245787)",
866895640,tertiary,50,,True,False,11.363,Lawrence Street,"LINESTRING (146.8897451 -36.1246302, 146.8896667 -36.12455)",1
"[183285361, 288738366]",tertiary,40,,True,False,82.85799999999999,"['Havelock Street', 'Lawrence Street']","LINESTRING (146.8897451 -36.1246302, 146.889728 -36.1246454, 146.8897025 -36.1246619, 146.8896673 -36.1246796, 146.8896336 -36.1246927, 146.8895974 -36.1247026, 146.889565 -36.1247093, 146.8895293 -36.1247132, 146.8894951 -36.1247138, 146.8894557 -36.1247125, 146.8894203 -36.1247084, 146.8892332 -36.124683, 146.889024 -36.1246532, 146.8888864 -36.1246342, 146.8888602 -36.12463)",2
302702196,secondary,40,,True,False,34.084999999999994,Lawrence Street,"LINESTRING (146.8877175 -36.1244657, 146.8879032 -36.1244782, 146.8879461 -36.124479, 146.8879899 -36.1244781, 146.8880959 -36.1244704)",
"[791772241, 370138090]",secondary,40,,False,True,183.324,Lawrence Street,"LINESTRING (146.8877175 -36.1244657, 146.8876638 -36.1244589, 146.8875347 -36.1244456, 146.8868583 -36.1243523, 146.8858843 -36.1242218, 146.8858224 -36.124212, 146.8857052 -36.1241911)",2
282604685,unclassified,50,,True,False,38.94799999999999,Reid Street,"LINESTRING (146.8919988 -36.1223196, 146.8918386 -36.1222695, 146.8917421 -36.1222405, 146.8915861 -36.1222162)",
282620213,residential,50,,True,False,20.616,Smythe Street,"LINESTRING (146.8839461 -36.1195615, 146.8839687 -36.119746)",
282620212,residential,50,,False,False,92.237,Smythe Street,"LINESTRING (146.8839461 -36.1195615, 146.8840263 -36.1191893, 146.8841223 -36.1187443)",
282620331,residential,50,,True,False,45.13,Hovell Street,"LINESTRING (146.8930901 -36.1174473, 146.8929133 -36.1178272)",1
282620328,tertiary,50,,True,False,11.097,Hovell Street,"LINESTRING (146.8926777 -36.1180374, 146.8926699 -36.1179378)",1
349686327,tertiary,50,,False,True,150.067,Hovell Street,"LINESTRING (146.8926777 -36.1180374, 146.892653 -36.1180715, 146.8923985 -36.1184218, 146.8921078 -36.1188338, 146.8919533 -36.1190527, 146.8918444 -36.1192071)",
839535268,secondary,40,,True,False,8.457,High Street,"LINESTRING (146.8880551 -36.1205902, 146.8880437 -36.1205147)",1
348818597,secondary,40,,True,False,135.243,Elgin Boulevard,"LINESTRING (146.8880551 -36.1205902, 146.8879574 -36.1205683, 146.8879339 -36.1205631, 146.887399 -36.1204394, 146.8868045 -36.1202989, 146.8866026 -36.1202746)",1
570989529,secondary,40,,True,False,7.497,Elgin Boulevard,"LINESTRING (146.8880437 -36.1205147, 146.8881249 -36.1205303)",1
570989533,secondary,40,,True,False,96.928,High Street,"LINESTRING (146.8880437 -36.1205147, 146.8880426 -36.1204204, 146.8880424 -36.1204067, 146.8880479 -36.1203492, 146.8880577 -36.1202956, 146.8880835 -36.1202364, 146.8881134 -36.1201756, 146.8881603 -36.1201108, 146.8882309 -36.1200425, 146.8884544 -36.1197315)",1
282620214,residential,50,,True,False,20.39,Smythe Street,"LINESTRING (146.883854 -36.1197291, 146.8839461 -36.1195615)",
1167663475,secondary,,roundabout,True,False,10.751000000000001,,"LINESTRING (146.883854 -36.1197291, 146.8838937 -36.1197259, 146.883933 -36.1197317, 146.8839687 -36.119746)",2
1167663475,secondary,,roundabout,True,False,2.754,,"LINESTRING (146.8839687 -36.119746, 146.8839921 -36.119762)",2
52674721,secondary,,roundabout,True,False,5.777,,"LINESTRING (146.8839851 -36.119927, 146.8839292 -36.1199527)",2
189638603,tertiary,50,,True,False,55.056,Smythe Street,"LINESTRING (146.8839292 -36.1199527, 146.8838958 -36.1200663, 146.8838194 -36.1204396)",
1167663476,secondary,,roundabout,True,False,14.739999999999998,,"LINESTRING (146.8839292 -36.1199527, 146.8838748 -36.1199571, 146.8838223 -36.1199448, 146.8837793 -36.1199174)",2
1167663477,secondary,,roundabout,True,False,3.985,,"LINESTRING (146.8837793 -36.1199174, 146.8837558 -36.119887)",2
52674721,secondary,,roundabout,True,False,20.34,,"LINESTRING (146.8839921 -36.119762, 146.8840176 -36.1197922, 146.8840303 -36.1198274, 146.8840287 -36.1198639, 146.8840131 -36.1198983, 146.8839851 -36.119927)",2
463621353,secondary,40,,True,False,125.983,Elgin Boulevard,"LINESTRING (146.8839921 -36.119762, 146.8840801 -36.119798, 146.8841514 -36.1198197, 146.8842394 -36.1198326, 146.8842897 -36.11984, 146.8843876 -36.1198654, 146.8853567 -36.1200049)",1
