osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction
175186181,Julia Street,residential,False,True,114.853,"LINESTRING (141.6062882 -38.3484802, 141.6049716 -38.3484533)",,,
311542057,Bentinck Street,residential,False,False,231.166,"LINESTRING (141.6062882 -38.3484802, 141.606326 -38.3475426, 141.6063751 -38.3464024)",,,
47063413,Otway Street,tertiary,False,True,79.538,"LINESTRING (141.6035914 -38.3421232, 141.6026803 -38.3420915)",2,50,
328283401,Otway Street,tertiary,True,False,16.798,"LINESTRING (141.6035914 -38.3421232, 141.6037736 -38.3420742)",1,50,
670872308,Henty Street,residential,False,False,8.446,"LINESTRING (141.603678 -38.3463355, 141.6037748 -38.3463379)",,50,
"[47059553, 220079021]",Henty Street,residential,False,True,214.079,"LINESTRING (141.603678 -38.3463355, 141.6035034 -38.3463253, 141.6029235 -38.3462938, 141.6026621 -38.3462856, 141.6019708 -38.3462637, 141.601228 -38.3462191)",,50,
670872309,Percy Street,tertiary,True,False,229.04000000000002,"LINESTRING (141.603678 -38.3463355, 141.6037258 -38.3452171, 141.6037567 -38.3444959, 141.6037542 -38.3444646, 141.6037525 -38.3443835, 141.603729 -38.3442784)",1,40,
220079024,Henty Street,residential,False,True,114.77,"LINESTRING (141.6063751 -38.3464024, 141.6050597 -38.3463697)",,50,
222834479,Bentinck Street,residential,False,False,224.45600000000002,"LINESTRING (141.6063751 -38.3464024, 141.60648 -38.3445983, 141.6064795 -38.3443857)",,50,
311542057,Bentinck Street,residential,False,True,231.166,"LINESTRING (141.6063751 -38.3464024, 141.606326 -38.3475426, 141.6062882 -38.3484802)",,,
93994270,Julia Street,residential,False,False,108.273,"LINESTRING (141.5996566 -38.3482811, 141.6008951 -38.3483498)",,50,
47033928,Palmer Street,residential,False,True,233.60899999999998,"LINESTRING (141.5996566 -38.3482811, 141.5997135 -38.3473746, 141.5997845 -38.3461826)",,,
47033928,Palmer Street,residential,False,False,233.60899999999998,"LINESTRING (141.5997845 -38.3461826, 141.5997135 -38.3473746, 141.5996566 -38.3482811)",,,
93575156,Henty Street,residential,False,False,107.64,"LINESTRING (141.5997845 -38.3461826, 141.600788 -38.3462066, 141.6010183 -38.346209)",,50,
78473074,Richmond Street,residential,False,False,231.813,"LINESTRING (141.6050597 -38.3463697, 141.6049716 -38.3484533)",,50,
220079024,Henty Street,residential,False,False,114.77,"LINESTRING (141.6050597 -38.3463697, 141.6063751 -38.3464024)",,50,
220079024,Henty Street,residential,False,True,112.10900000000001,"LINESTRING (141.6050597 -38.3463697, 141.6045559 -38.3463572, 141.6038802 -38.346341, 141.6037748 -38.3463379)",,50,
78473074,Richmond Street,residential,False,True,231.813,"LINESTRING (141.6049716 -38.3484533, 141.6050597 -38.3463697)",,50,
175186181,Julia Street,residential,False,False,114.853,"LINESTRING (141.6049716 -38.3484533, 141.6062882 -38.3484802)",,,
175186181,Julia Street,residential,False,True,106.729,"LINESTRING (141.6049716 -38.3484533, 141.603748 -38.3484324)",,,
175186224,Tyers Street,residential,False,True,115.755,"LINESTRING (141.5985809 -38.3440516, 141.5999078 -38.3440773)",,,
47033927,Blair Street,residential,False,False,133.22299999999998,"LINESTRING (141.5985809 -38.3440516, 141.5985677 -38.3442904, 141.5985046 -38.3452482)",,,
47033927,Blair Street,residential,False,True,231.092,"LINESTRING (141.5985809 -38.3440516, 141.5986349 -38.3420563, 141.5986401 -38.3419739)",,,
93575170,Otway Court,residential,False,False,122.535,"LINESTRING (141.6051775 -38.3421844, 141.6065821 -38.3422112)",,,
328469374,Otway Street,tertiary,True,False,21.118,"LINESTRING (141.6009411 -38.3420399, 141.6011722 -38.3419832)",,50,
328469375,Otway Street,tertiary,False,False,88.019,"LINESTRING (141.6009411 -38.3420399, 141.5999324 -38.3420138)",2,50,
328469375,Otway Street,tertiary,False,True,112.792,"LINESTRING (141.5986401 -38.3419739, 141.5999324 -38.3420138)",2,50,
47033927,Blair Street,residential,False,False,231.092,"LINESTRING (141.5986401 -38.3419739, 141.5986349 -38.3420563, 141.5985809 -38.3440516)",,,
93575170,Otway Court,residential,False,True,122.535,"LINESTRING (141.6065821 -38.3422112, 141.6051775 -38.3421844)",,,
1088018238,Bentinck Street,residential,False,True,220.212,"LINESTRING (141.6065821 -38.3422112, 141.6065212 -38.3434919, 141.6064808 -38.34419)",,,
35893070,Tyers Street,residential,False,False,92.02,"LINESTRING (141.6024837 -38.3441677, 141.6035369 -38.344218)",,50,
35893070,Tyers Street,residential,False,True,100.107,"LINESTRING (141.6024837 -38.3441677, 141.6013371 -38.3441251)",,50,
93994274,Juliani Place,residential,False,True,76.843,"LINESTRING (141.6024837 -38.3441677, 141.6025123 -38.343477)",,,
93994274,Juliani Place,residential,False,False,76.843,"LINESTRING (141.6025123 -38.343477, 141.6024837 -38.3441677)",,,
93994274,Juliani Place,residential,False,False,195.778,"LINESTRING (141.6025123 -38.343477, 141.6021286 -38.343465, 141.6021286 -38.3428928, 141.6025255 -38.3429012, 141.6025123 -38.343477)",,,
93994274,Juliani Place,residential,False,True,195.77800000000002,"LINESTRING (141.6025123 -38.343477, 141.6025255 -38.3429012, 141.6021286 -38.3428928, 141.6021286 -38.343465, 141.6025123 -38.343477)",,,
93994283,Market Court,residential,False,False,168.186,"LINESTRING (141.6051219 -38.3427581, 141.6050244 -38.3442687)",,,
328469375,Otway Street,tertiary,False,False,112.792,"LINESTRING (141.5999324 -38.3420138, 141.5986401 -38.3419739)",2,50,
328469375,Otway Street,tertiary,False,True,88.019,"LINESTRING (141.5999324 -38.3420138, 141.6009411 -38.3420399)",2,50,
93994281,Palmer Street,residential,False,True,229.462,"LINESTRING (141.5999324 -38.3420138, 141.5999296 -38.3421045, 141.5999078 -38.3440773)",,,
93994283,Market Court,residential,False,True,168.186,"LINESTRING (141.6050244 -38.3442687, 141.6051219 -38.3427581)",,,
175186223,Tyers Street,residential,False,False,115.913,"LINESTRING (141.6050244 -38.3442687, 141.6063532 -38.3442917)",,50,
