osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge
33006420,C366,Anderson Street,secondary,60,False,False,21.568,"LINESTRING (145.5713513 -36.7558527, 145.5715248 -36.7559035, 145.5715757 -36.7559247)",,,
33006442,C312,Clifton Street,secondary,60,False,False,125.946,"LINESTRING (145.5713513 -36.7558527, 145.5711939 -36.7559308, 145.5701306 -36.7564239)",,,
33006442,C312,Clifton Street,secondary,60,False,True,230.96200000000002,"LINESTRING (145.5713513 -36.7558527, 145.5715867 -36.7557435, 145.5735732 -36.7547826)",,,
710343599,C366,Anderson Street,secondary,,False,True,230.375,"LINESTRING (145.5713513 -36.7558527, 145.5712521 -36.7557251, 145.5700252 -36.7540741)",,,
56751854,,Brock Street,residential,,False,False,212.263,"LINESTRING (145.5653872 -36.7538679, 145.5633476 -36.7548546)",,,
56751854,,Brock Street,residential,,False,True,24.947,"LINESTRING (145.5653872 -36.7538679, 145.5656286 -36.7537542)",,,
25659298,,Lewis Street,residential,,False,False,232.175,"LINESTRING (145.5653872 -36.7538679, 145.5660365 -36.7547472, 145.5667019 -36.7556707)",2,,
25659297,,Bury Street,residential,,False,False,121.991,"LINESTRING (145.5667019 -36.7556707, 145.5678802 -36.7551118)",,,
25659297,,Bury Street,residential,,False,True,210.572,"LINESTRING (145.5667019 -36.7556707, 145.5646876 -36.7566615)",,,
25659298,,Lewis Street,residential,,False,False,113.591,"LINESTRING (145.5667019 -36.7556707, 145.5673333 -36.7565582)",2,,
25659298,,Lewis Street,residential,,False,True,232.175,"LINESTRING (145.5667019 -36.7556707, 145.5660365 -36.7547472, 145.5653872 -36.7538679)",2,,
25659299,,Binney Street,residential,,False,False,289.996,"LINESTRING (145.5691921 -36.7489078, 145.5708905 -36.7511326)",,,
224311890,,Railway Street,residential,,False,True,87.091,"LINESTRING (145.5691921 -36.7489078, 145.5685233 -36.749479)",,,
33006442,C312,Clifton Street,secondary,60,False,False,230.96200000000002,"LINESTRING (145.5735732 -36.7547826, 145.5715867 -36.7557435, 145.5713513 -36.7558527)",,,
56751856,,Binney Street,residential,,False,True,232.648,"LINESTRING (145.5735732 -36.7547826, 145.5735315 -36.7547251, 145.5722614 -36.7529735)",,,
56751856,,Binney Street,residential,,False,True,218.127,"LINESTRING (145.5722614 -36.7529735, 145.5710057 -36.7512895)",,,
25659297,,Bury Street,residential,,False,False,126.957,"LINESTRING (145.5722614 -36.7529735, 145.572355 -36.7529267, 145.5734106 -36.7523987, 145.5734702 -36.7523689)",,,
