osmid,name,highway,oneway,reversed,length,geometry,lanes,junction
31266196,Lefroy Street,residential,False,False,252.588,"LINESTRING (115.9801874 -32.3639099, 115.9803129 -32.366179)",,
173972816,Wellard Street,residential,False,True,153.603,"LINESTRING (115.9801874 -32.3639099, 115.9785532 -32.3639632)",,
31266196,Lefroy Street,residential,False,True,253.988,"LINESTRING (115.9801874 -32.3639099, 115.9801662 -32.363617, 115.9800223 -32.36163)",,
173972816,Wellard Street,residential,False,False,152.956,"LINESTRING (115.9769265 -32.3640285, 115.9785532 -32.3639632)",,
173972822,Richardson Street,residential,False,True,226.322,"LINESTRING (115.9769265 -32.3640285, 115.9769247 -32.3639813, 115.9769031 -32.3634164, 115.9768488 -32.3619942)",,
43839529,Karnup Road,secondary,False,False,88.202,"LINESTRING (115.9755082 -32.3617863, 115.9760254 -32.3617245, 115.9764416 -32.361707)",2,
49896488,Hall Road,tertiary,False,False,420.946,"LINESTRING (115.9755082 -32.3617863, 115.9754452 -32.3616356, 115.9738102 -32.3582831)",,
31266196,Lefroy Street,residential,False,True,252.588,"LINESTRING (115.9803129 -32.366179, 115.9801874 -32.3639099)",,
66810234,Karnup Road,secondary,False,False,146.175,"LINESTRING (115.9800223 -32.36163, 115.9784666 -32.3616662)",,
31266196,Lefroy Street,residential,False,False,253.988,"LINESTRING (115.9800223 -32.36163, 115.9801662 -32.363617, 115.9801874 -32.3639099)",,
66810234,Karnup Road,secondary,False,True,99.213,"LINESTRING (115.9800223 -32.36163, 115.9805025 -32.3616481, 115.9810443 -32.3618123)",,
635599561,Giblett Street,residential,False,False,159.605,"LINESTRING (115.9810443 -32.3618123, 115.9810594 -32.360377)",,
66810234,Karnup Road,secondary,False,False,99.213,"LINESTRING (115.9810443 -32.3618123, 115.9805025 -32.3616481, 115.9800223 -32.36163)",,
49896490,Maxwell Street,residential,False,False,255.545,"LINESTRING (115.9784666 -32.3616662, 115.9785532 -32.3639632)",,
66810234,Karnup Road,secondary,False,False,69.148,"LINESTRING (115.9784666 -32.3616662, 115.9777311 -32.3616935)",,
66810234,Karnup Road,secondary,False,True,146.175,"LINESTRING (115.9784666 -32.3616662, 115.9800223 -32.36163)",,
49896488,Hall Road,tertiary,False,True,42.053,"LINESTRING (115.9736453 -32.3579315, 115.9738102 -32.3582831)",,
49896488,Hall Road,tertiary,False,False,42.053,"LINESTRING (115.9738102 -32.3582831, 115.9736453 -32.3579315)",,
49896488,Hall Road,tertiary,False,True,420.946,"LINESTRING (115.9738102 -32.3582831, 115.9754452 -32.3616356, 115.9755082 -32.3617863)",,
663169285,Karnup Road,secondary,True,False,24.071,"LINESTRING (115.9764416 -32.361707, 115.9766904 -32.3616551)",1,
43839529,Karnup Road,secondary,False,True,88.202,"LINESTRING (115.9764416 -32.361707, 115.9760254 -32.3617245, 115.9755082 -32.3617863)",2,
66810234,Karnup Road,secondary,False,False,59.362,"LINESTRING (115.9777311 -32.3616935, 115.9770991 -32.3616967)",,
66810234,Karnup Road,secondary,False,True,69.148,"LINESTRING (115.9777311 -32.3616935, 115.9784666 -32.3616662)",,
