osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,width,junction
98457629,Point Leander Drive,residential,50,False,True,22.266,"LINESTRING (114.9173625 -29.2765415, 114.9171767 -29.2766591)",,,
216999188,George Street,secondary,,False,True,21.285,"LINESTRING (114.9173625 -29.2765415, 114.9174812 -29.2767025)",,,
972793765,Point Leander Drive,secondary,50,False,False,23.672,"LINESTRING (114.9173625 -29.2765415, 114.9174494 -29.2764877, 114.9175673 -29.276426)",,,
98457614,Carrol Street,tertiary,50,False,False,110.384,"LINESTRING (114.9240573 -29.271223, 114.9249614 -29.2718259)",,,
189630315,Point Leander Drive,secondary,,False,True,111.17699999999999,"LINESTRING (114.9240573 -29.271223, 114.9238264 -29.2713889, 114.9237354 -29.2714438, 114.9236361 -29.2714888, 114.9230273 -29.2716102)",,,
189630315,Point Leander Drive,secondary,,False,True,33.341,"LINESTRING (114.9230273 -29.2716102, 114.9227202 -29.2717449)",,,
189630315,Point Leander Drive,secondary,,False,False,111.17699999999999,"LINESTRING (114.9230273 -29.2716102, 114.9236361 -29.2714888, 114.9237354 -29.2714438, 114.9238264 -29.2713889, 114.9240573 -29.271223)",,,
98457629,Point Leander Drive,residential,50,False,True,26.599,"LINESTRING (114.9163643 -29.2771473, 114.9161282 -29.277269)",,,
45231326,Coles Way,residential,,False,False,78.46500000000002,"LINESTRING (114.9163643 -29.2771473, 114.9165013 -29.2773485, 114.9165399 -29.2774545, 114.916547 -29.2775443, 114.9165209 -29.2776516, 114.9164684 -29.2777251, 114.9164083 -29.2777775)",,,
98457629,Point Leander Drive,residential,50,False,False,95.822,"LINESTRING (114.9163643 -29.2771473, 114.9165159 -29.2770773, 114.9171767 -29.2766591)",,,
45231326,Coles Way,residential,,False,True,78.465,"LINESTRING (114.9164083 -29.2777775, 114.9164684 -29.2777251, 114.9165209 -29.2776516, 114.916547 -29.2775443, 114.9165399 -29.2774545, 114.9165013 -29.2773485, 114.9163643 -29.2771473)",,,
45231327,Herbert Street,residential,,False,False,76.34700000000001,"LINESTRING (114.9164083 -29.2777775, 114.9165179 -29.2778224, 114.9166031 -29.2778329, 114.916724 -29.2778241, 114.9168178 -29.2778165, 114.916901 -29.2778249, 114.9170597 -29.2780269)",,,
45231327,Herbert Street,residential,,False,True,76.34700000000001,"LINESTRING (114.9170597 -29.2780269, 114.916901 -29.2778249, 114.9168178 -29.2778165, 114.916724 -29.2778241, 114.9166031 -29.2778329, 114.9165179 -29.2778224, 114.9164083 -29.2777775)",,,
98457588,Carnarvon Street,tertiary,,False,False,115.119,"LINESTRING (114.9200449 -29.2762684, 114.9210022 -29.2756564)",2,,
98457588,Carnarvon Street,tertiary,,False,True,32.906,"LINESTRING (114.9200449 -29.2762684, 114.9197694 -29.2764411)",2,,
