osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref,junction
5723290,Hughes Street,residential,False,True,63.822,,"LINESTRING (138.4957917 -34.8386011, 138.495102 -34.8386959)",50,,
5723296,Workman Street,residential,False,True,167.088,2,"LINESTRING (138.4957917 -34.8386011, 138.4954757 -34.837121)",50,,
5723291,Darton Street,residential,False,False,59.647,,"LINESTRING (138.4941506 -34.8373205, 138.4947944 -34.8372282)",50,,
5723291,Darton Street,residential,False,True,65.543,,"LINESTRING (138.4941506 -34.8373205, 138.4934421 -34.8374168)",50,,
5723293,Emily Street,residential,False,False,165.554,,"LINESTRING (138.4941506 -34.8373205, 138.4944575 -34.8387879)",50,,
5723293,Emily Street,residential,False,True,166.1,,"LINESTRING (138.4941506 -34.8373205, 138.4938368 -34.8358491)",50,,
5723291,Darton Street,residential,False,False,63.312,,"LINESTRING (138.4947944 -34.8372282, 138.4954757 -34.837121)",50,,
5723291,Darton Street,residential,False,True,59.647,,"LINESTRING (138.4947944 -34.8372282, 138.4941506 -34.8373205)",50,,
711806499,Roberts Street,residential,False,False,166.511,2,"LINESTRING (138.4947944 -34.8372282, 138.4944754 -34.8357538)",50,,
711806499,Roberts Street,residential,False,True,165.598,2,"LINESTRING (138.4947944 -34.8372282, 138.495102 -34.8386959)",50,,
5723291,Darton Street,residential,False,False,64.422,,"LINESTRING (138.4954757 -34.837121, 138.4961711 -34.8370216)",50,,
5723291,Darton Street,residential,False,True,63.312,,"LINESTRING (138.4954757 -34.837121, 138.4947944 -34.8372282)",50,,
5723296,Workman Street,residential,False,False,167.088,2,"LINESTRING (138.4954757 -34.837121, 138.4957917 -34.8386011)",50,,
5723296,Workman Street,residential,False,True,165.92,2,"LINESTRING (138.4954757 -34.837121, 138.495165 -34.8356508)",50,,
5723291,Darton Street,residential,False,True,64.422,,"LINESTRING (138.4961711 -34.8370216, 138.4954757 -34.837121)",50,,
5723300,Close Street,residential,False,True,166.403,,"LINESTRING (138.4961711 -34.8370216, 138.4958541 -34.8355479)",50,,
5723292,Rose Street,residential,False,False,59.239,2,"LINESTRING (138.4938368 -34.8358491, 138.4944754 -34.8357538)",50,,
5723292,Rose Street,residential,False,True,66.013,2,"LINESTRING (138.4938368 -34.8358491, 138.4931252 -34.8359554)",50,,
5723293,Emily Street,residential,False,False,166.1,,"LINESTRING (138.4938368 -34.8358491, 138.4941506 -34.8373205)",50,,
5723292,Rose Street,residential,False,False,63.972,2,"LINESTRING (138.4944754 -34.8357538, 138.495165 -34.8356508)",50,,
5723292,Rose Street,residential,False,True,59.239,2,"LINESTRING (138.4944754 -34.8357538, 138.4938368 -34.8358491)",50,,
711806499,Roberts Street,residential,False,True,166.511,2,"LINESTRING (138.4944754 -34.8357538, 138.4947944 -34.8372282)",50,,
5723292,Rose Street,residential,False,False,63.925,2,"LINESTRING (138.495165 -34.8356508, 138.4958541 -34.8355479)",50,,
5723292,Rose Street,residential,False,True,63.972,2,"LINESTRING (138.495165 -34.8356508, 138.4944754 -34.8357538)",50,,
5723296,Workman Street,residential,False,False,165.92,2,"LINESTRING (138.495165 -34.8356508, 138.4954757 -34.837121)",50,,
5723292,Rose Street,residential,False,True,63.925,2,"LINESTRING (138.4958541 -34.8355479, 138.495165 -34.8356508)",50,,
5723300,Close Street,residential,False,False,166.403,,"LINESTRING (138.4958541 -34.8355479, 138.4961711 -34.8370216)",50,,
273030110,Mead Street,residential,False,False,25.643,,"LINESTRING (138.494003 -34.8399721, 138.4939528 -34.8397452)",50,,
1037924580,Shorney Street,residential,False,False,7.691,,"LINESTRING (138.494003 -34.8399721, 138.494086 -34.8399601)",50,,
273030110,Mead Street,residential,False,True,76.77499999999999,,"LINESTRING (138.494003 -34.8399721, 138.494034 -34.8401121, 138.4941465 -34.8406192, 138.4941536 -34.8406514)",50,,
5723293,Emily Street,residential,False,True,122.476,,"LINESTRING (138.4946865 -34.8398732, 138.4944575 -34.8387879)",50,,
"[5723302, 5723295]","['Roberts Street', 'Shorney Street']",residential,True,False,176.86,,"LINESTRING (138.4946865 -34.8398732, 138.4951958 -34.839798, 138.4952403 -34.8397891, 138.4952753 -34.8397692, 138.4952831 -34.839733, 138.4952769 -34.8397011, 138.4950735 -34.8387562, 138.495102 -34.8386959)",50,,
7733222,Wellington Street,residential,False,True,131.984,,"LINESTRING (138.4919777 -34.836163, 138.4922378 -34.8373306)",50,,
7733229,Harris Street,residential,False,False,4.916,,"LINESTRING (138.4923849 -34.8380142, 138.4924379 -34.8380063)",50,,
7733229,Harris Street,residential,False,True,73.657,,"LINESTRING (138.4923849 -34.8380142, 138.4915907 -34.838132)",50,,
7733222,Wellington Street,residential,False,False,77.189,,"LINESTRING (138.4923849 -34.8380142, 138.4923707 -34.8379482, 138.4922378 -34.8373306)",50,,
7733229,Harris Street,residential,False,False,33.435,,"LINESTRING (138.4912302 -34.8381855, 138.4915907 -34.838132)",50,,
7733229,Harris Street,residential,False,True,95.732,,"LINESTRING (138.4912302 -34.8381855, 138.490198 -34.8383387)",50,,
9703226,Napier Street,residential,False,False,218.351,,"LINESTRING (138.4912302 -34.8381855, 138.4912184 -34.838129, 138.4908307 -34.8362912, 138.4908221 -34.8362506)",50,,
9703142,Yeo Street,residential,False,False,306.044,2,"LINESTRING (138.4852976 -34.8355894, 138.4884857 -34.8364425)",50,,
174246503,Military Road,secondary,False,True,54.675,2,"LINESTRING (138.4852976 -34.8355894, 138.4854902 -34.8351238)",60,,
9703142,Yeo Street,residential,False,True,306.044,2,"LINESTRING (138.4884857 -34.8364425, 138.4852976 -34.8355894)",50,,
55444148,Woolnough Road,tertiary,False,True,16.918,2,"LINESTRING (138.4884857 -34.8364425, 138.4885232 -34.8365915)",50,,
55444148,Woolnough Road,tertiary,False,False,84.24,2,"LINESTRING (138.4884857 -34.8364425, 138.4883432 -34.8357737, 138.4883256 -34.8356964)",50,,
5137272,Hall Street,residential,False,True,92.567,2,"LINESTRING (138.4887453 -34.8376186, 138.4877813 -34.8373598)",50,,
55444148,Woolnough Road,tertiary,False,False,115.993,2,"LINESTRING (138.4887453 -34.8376186, 138.4885232 -34.8365915)",50,,
55444148,Woolnough Road,tertiary,False,True,102.404,2,"LINESTRING (138.4887453 -34.8376186, 138.4889231 -34.8385279)",50,,
9703189,Germein Street,residential,False,True,101.708,2,"LINESTRING (138.4867488 -34.8382172, 138.4856727 -34.8379794)",,,
9703190,Nelson Street,residential,False,True,100.55,2,"LINESTRING (138.4865605 -34.8387398, 138.4854942 -34.8385123)",,,
9703192,Jagoe Street,residential,False,False,65.522,,"LINESTRING (138.4860365 -34.8368973, 138.485845 -34.8374652)",50,,
5137272,Hall Street,residential,False,False,167.34,2,"LINESTRING (138.4860365 -34.8368973, 138.4867499 -34.8370858, 138.4877813 -34.8373598)",50,,
9703192,Jagoe Street,residential,False,False,59.3,,"LINESTRING (138.485845 -34.8374652, 138.4856727 -34.8379794)",50,,
9703192,Jagoe Street,residential,False,True,65.522,,"LINESTRING (138.485845 -34.8374652, 138.4860365 -34.8368973)",50,,
9703196,Quinn Street,residential,False,False,103.78,,"LINESTRING (138.485845 -34.8374652, 138.4869393 -34.8377189)",50,,
9703189,Germein Street,residential,False,False,101.708,2,"LINESTRING (138.4856727 -34.8379794, 138.4867488 -34.8382172)",,,
9703192,Jagoe Street,residential,False,False,61.454,,"LINESTRING (138.4856727 -34.8379794, 138.4854942 -34.8385123)",50,,
9703192,Jagoe Street,residential,False,True,59.3,,"LINESTRING (138.4856727 -34.8379794, 138.485845 -34.8374652)",50,,
9703190,Nelson Street,residential,False,False,100.55,2,"LINESTRING (138.4854942 -34.8385123, 138.4865605 -34.8387398)",,,
9703192,Jagoe Street,residential,False,True,61.454,,"LINESTRING (138.4854942 -34.8385123, 138.4856727 -34.8379794)",50,,
9703192,Jagoe Street,residential,False,False,69.154,,"LINESTRING (138.4854942 -34.8385123, 138.4853099 -34.8390711, 138.4852957 -34.8391125)",50,,
9703192,Jagoe Street,residential,False,True,69.154,,"LINESTRING (138.4852957 -34.8391125, 138.4853099 -34.8390711, 138.4854942 -34.8385123)",50,,
1027717619,Semaphore Road,secondary,True,False,61.343,1,"LINESTRING (138.4852957 -34.8391125, 138.4858374 -34.8392036, 138.4859542 -34.8392231)",50,,
9703196,Quinn Street,residential,False,True,103.78,,"LINESTRING (138.4869393 -34.8377189, 138.485845 -34.8374652)",50,,
5137272,Hall Street,residential,False,False,92.567,2,"LINESTRING (138.4877813 -34.8373598, 138.4887453 -34.8376186)",50,,
9703198,Penny Street,residential,False,False,57.33,,"LINESTRING (138.4877813 -34.8373598, 138.4876386 -34.8378619)",50,,
5137272,Hall Street,residential,False,True,167.34,2,"LINESTRING (138.4877813 -34.8373598, 138.4867499 -34.8370858, 138.4860365 -34.8368973)",50,,
1027717612,,secondary_link,False,True,7.57,,"LINESTRING (138.4871837 -34.839521, 138.4871945 -34.8394535)",,,
181066476,Water Street,residential,False,True,269.464,2,"LINESTRING (138.4871837 -34.839521, 138.4871598 -34.8396183, 138.4865844 -34.8418939)",,,
1027717611,Semaphore Road,secondary,True,False,65.313,1,"LINESTRING (138.4871837 -34.839521, 138.4870074 -34.8394899, 138.4864841 -34.8393973)",50,,
9703198,Penny Street,residential,False,True,106.404,,"LINESTRING (138.4873796 -34.8387949, 138.4876386 -34.8378619)",50,,
9703199,Panaka Place,residential,False,False,54.338,,"LINESTRING (138.4873796 -34.8387949, 138.4868021 -34.838676)",50,,
9703198,Penny Street,residential,False,False,75.157,,"LINESTRING (138.4873796 -34.8387949, 138.4872212 -34.8393541, 138.4871945 -34.8394535)",50,,
9703199,Panaka Place,residential,False,True,54.338,,"LINESTRING (138.4868021 -34.838676, 138.4873796 -34.8387949)",50,,
9703213,Tracy Street,residential,False,True,207.028,,"LINESTRING (138.490669 -34.835353, 138.4916454 -34.8352039, 138.4917155 -34.8351879, 138.491741 -34.8351648, 138.4917602 -34.8351192, 138.4917604 -34.8350682, 138.4915822 -34.8343058, 138.4915639 -34.834227)",,,
9703224,Collins Street,residential,False,False,48.072,,"LINESTRING (138.4903025 -34.8363214, 138.4908221 -34.8362506)",50,,
9703224,Collins Street,residential,False,True,49.014,,"LINESTRING (138.4903025 -34.8363214, 138.4897742 -34.8364006)",50,,
181094154,Clarence Street,residential,False,False,100.509,,"LINESTRING (138.4903025 -34.8363214, 138.490293 -34.8362805, 138.4900969 -34.8354334)",50,,
55444148,Woolnough Road,tertiary,False,False,77.258,2,"LINESTRING (138.4883256 -34.8356964, 138.4881645 -34.8350143)",50,,
9703220,Light Street,residential,False,False,164.30599999999998,,"LINESTRING (138.4883256 -34.8356964, 138.4884033 -34.8356843, 138.4900538 -34.8354364, 138.4900969 -34.8354334)",50,,
55444148,Woolnough Road,tertiary,False,True,84.24,2,"LINESTRING (138.4883256 -34.8356964, 138.4883432 -34.8357737, 138.4884857 -34.8364425)",50,,
55444148,Woolnough Road,tertiary,False,False,16.918,2,"LINESTRING (138.4885232 -34.8365915, 138.4884857 -34.8364425)",50,,
55444148,Woolnough Road,tertiary,False,True,115.993,2,"LINESTRING (138.4885232 -34.8365915, 138.4887453 -34.8376186)",50,,
9703224,Collins Street,residential,False,False,116.132,,"LINESTRING (138.4885232 -34.8365915, 138.4885967 -34.8365803, 138.4897742 -34.8364006)",50,,
9703224,Collins Street,residential,False,True,48.072,,"LINESTRING (138.4908221 -34.8362506, 138.4903025 -34.8363214)",50,,
9703226,Napier Street,residential,False,True,218.351,,"LINESTRING (138.4908221 -34.8362506, 138.4908307 -34.8362912, 138.4912184 -34.838129, 138.4912302 -34.8381855)",50,,
9703238,Hutton Place,residential,False,False,115.10799999999999,,"LINESTRING (138.4908221 -34.8362506, 138.4908728 -34.8362335, 138.4909118 -34.8361862, 138.4910211 -34.8359879, 138.4910511 -34.8359541, 138.4910978 -34.8359234, 138.4911726 -34.8359077, 138.4918466 -34.8358138)",50,,
55444148,Woolnough Road,tertiary,False,False,102.404,2,"LINESTRING (138.4889231 -34.8385279, 138.4887453 -34.8376186)",50,,
7733229,Harris Street,residential,False,False,118.24,,"LINESTRING (138.4889231 -34.8385279, 138.4889972 -34.8385169, 138.490198 -34.8383387)",50,,
55444148,Woolnough Road,tertiary,False,True,63.271,2,"LINESTRING (138.4889231 -34.8385279, 138.4889774 -34.8388044, 138.4890375 -34.8390891)",50,,
9703224,Collins Street,residential,False,False,49.014,,"LINESTRING (138.4897742 -34.8364006, 138.4903025 -34.8363214)",50,,
9703224,Collins Street,residential,False,True,116.132,,"LINESTRING (138.4897742 -34.8364006, 138.4885967 -34.8365803, 138.4885232 -34.8365915)",50,,
9703236,Charlton Street,residential,False,False,218.951,,"LINESTRING (138.4897742 -34.8364006, 138.4897841 -34.8364458, 138.4901843 -34.838276, 138.490198 -34.8383387)",50,,
7733229,Harris Street,residential,False,False,95.732,,"LINESTRING (138.490198 -34.8383387, 138.4912302 -34.8381855)",50,,
7733229,Harris Street,residential,False,True,118.24,,"LINESTRING (138.490198 -34.8383387, 138.4889972 -34.8385169, 138.4889231 -34.8385279)",50,,
9703236,Charlton Street,residential,False,True,218.951,,"LINESTRING (138.490198 -34.8383387, 138.4901843 -34.838276, 138.4897841 -34.8364458, 138.4897742 -34.8364006)",50,,
55444148,Woolnough Road,tertiary,False,True,17.168,2,"LINESTRING (138.4890375 -34.8390891, 138.4890705 -34.8392411)",50,,
"[9703250, 9703246]","['Martini Street', 'Lapthorne Lane']",residential,False,False,370.98400000000004,,"LINESTRING (138.4890375 -34.8390891, 138.4891129 -34.8390782, 138.4913097 -34.8387613, 138.4916091 -34.8401286, 138.4916112 -34.840148, 138.4916148 -34.840182)",50,,
55444148,Woolnough Road,tertiary,False,False,63.271,2,"LINESTRING (138.4890375 -34.8390891, 138.4889774 -34.8388044, 138.4889231 -34.8385279)",50,,
"[9703250, 9703246]","['Martini Street', 'Lapthorne Lane']",residential,False,True,370.98400000000004,,"LINESTRING (138.4916148 -34.840182, 138.4916112 -34.840148, 138.4916091 -34.8401286, 138.4913097 -34.8387613, 138.4891129 -34.8390782, 138.4890375 -34.8390891)",50,,
51258405,Semaphore Road,residential,True,False,44.906,1,"LINESTRING (138.4916148 -34.840182, 138.4916491 -34.8402045, 138.4920228 -34.8402822, 138.4920854 -34.840284)",50,,
1205095925,Semaphore Road,residential,True,False,12.919,1,"LINESTRING (138.4928594 -34.8404299, 138.4929274 -34.8405318)",50,,
180912514,Teakle Street,residential,True,False,110.414,,"LINESTRING (138.4928594 -34.8404299, 138.4929266 -34.8404375, 138.4929554 -34.8404111, 138.4929629 -34.8403809, 138.4929578 -34.8403422, 138.4927731 -34.839524)",50,,
51258405,Semaphore Road,residential,True,False,72.495,1,"LINESTRING (138.4920854 -34.840284, 138.4924034 -34.840344, 138.4926089 -34.840377, 138.4928594 -34.8404299)",50,,
9703254,Emes Street,residential,False,False,46.418,,"LINESTRING (138.4932675 -34.839622, 138.4927731 -34.839524)",50,,
9703254,Emes Street,residential,False,True,46.418,,"LINESTRING (138.4927731 -34.839524, 138.4932675 -34.839622)",50,,
9703254,Emes Street,residential,False,False,83.74000000000001,,"LINESTRING (138.4927731 -34.839524, 138.4919435 -34.8393401, 138.4918855 -34.8393443)",50,,
180912514,Teakle Street,residential,True,False,171.511,,"LINESTRING (138.4927731 -34.839524, 138.4924483 -34.8380529, 138.4924379 -34.8380063)",50,,
9703252,Denman Street,residential,True,False,106.07300000000001,,"LINESTRING (138.4918855 -34.8393443, 138.4920738 -34.8402216, 138.4920854 -34.840284)",50,,
9703254,Emes Street,residential,False,True,83.74000000000001,,"LINESTRING (138.4918855 -34.8393443, 138.4919435 -34.8393401, 138.4927731 -34.839524)",50,,
786278167,Semaphore Road,primary,True,False,113.12799999999999,2,"LINESTRING (138.4929274 -34.8405318, 138.4933818 -34.8406085, 138.4934792 -34.8406249, 138.493538 -34.8406342, 138.4938243 -34.8406514, 138.4941536 -34.8406514)",60,A16,
9703279,Emes Street,residential,False,False,35.499,,"LINESTRING (138.4939528 -34.8397452, 138.4935696 -34.8396904)",,,
273030110,Mead Street,residential,False,False,95.423,,"LINESTRING (138.4939528 -34.8397452, 138.4937617 -34.8389015)",50,,
273030110,Mead Street,residential,False,True,25.643,,"LINESTRING (138.4939528 -34.8397452, 138.494003 -34.8399721)",50,,
9703279,Emes Street,residential,False,True,35.499,,"LINESTRING (138.4935696 -34.8396904, 138.4939528 -34.8397452)",,,
54153959,Causeway Road,secondary,True,False,14.563,1,"LINESTRING (138.492653 -34.8404782, 138.4926583 -34.8406091)",60,A16,
29474848,Semaphore Road,primary,True,False,25.742,2,"LINESTRING (138.492653 -34.8404782, 138.4926953 -34.8404871, 138.4929274 -34.8405318)",60,A16,
170990682,Mead Street,residential,False,True,6.279,,"LINESTRING (138.4941671 -34.8407809, 138.4941638 -34.8408373)",50,,
579648014,Mead Street,residential,False,False,14.452,,"LINESTRING (138.4941671 -34.8407809, 138.4941536 -34.8406514)",50,,
273030106,Semaphore Road,primary,True,False,103.43700000000001,2,"LINESTRING (138.4941671 -34.8407809, 138.4938074 -34.8407823, 138.4936238 -34.8407671, 138.493532 -34.8407595, 138.4934799 -34.8407525, 138.4930443 -34.8406815)",60,A16,
23661076,,primary_link,True,False,67.138,1,"LINESTRING (138.4930443 -34.8406815, 138.4928119 -34.8406893, 138.4927984 -34.8406961, 138.492753 -34.8407268, 138.4927273 -34.8407654, 138.4926964 -34.8408612, 138.4926924 -34.8410697)",,A16,
732668065,Semaphore Road,primary,True,False,36.162000000000006,2,"LINESTRING (138.4930443 -34.8406815, 138.4927748 -34.8406357, 138.4926833 -34.8406166, 138.4926583 -34.8406091)",60,A16,
55444151,Young Street,residential,False,True,9.177,,"LINESTRING (138.4902232 -34.8400933, 138.4902459 -34.8400129)",50,,
1027717595,Young Street,residential,False,False,149.09900000000002,,"LINESTRING (138.4902232 -34.8400933, 138.4902012 -34.8401785, 138.4901971 -34.8401939, 138.4898774 -34.8414038)",50,,
1027717596,Semaphore Road,secondary,True,False,61.172,1,"LINESTRING (138.4902232 -34.8400933, 138.4900376 -34.8400561, 138.4895719 -34.8399633)",50,,
181094155,Clark Street,residential,False,True,140.185,,"LINESTRING (138.4898774 -34.8414038, 138.4898305 -34.8413954, 138.488448 -34.8411476, 138.4883767 -34.8411348)",50,,
1027717595,Young Street,residential,False,False,77.904,,"LINESTRING (138.4898774 -34.8414038, 138.489854 -34.8414884, 138.4897118 -34.8420164, 138.4896926 -34.8420878)",50,,
1027717595,Young Street,residential,False,True,149.099,,"LINESTRING (138.4898774 -34.8414038, 138.4901971 -34.8401939, 138.4902012 -34.8401785, 138.4902232 -34.8400933)",50,,
55444149,Montpelier Street,residential,False,False,154.505,2,"LINESTRING (138.4912468 -34.8417177, 138.4915815 -34.8404583, 138.4915903 -34.8404233, 138.4916074 -34.8403601)",50,,
55444149,Montpelier Street,residential,False,True,70.592,2,"LINESTRING (138.4912468 -34.8417177, 138.4911004 -34.8422787, 138.4910844 -34.8423384)",50,,
170990683,Nile Street,residential,False,True,152.34,,"LINESTRING (138.4912468 -34.8417177, 138.491299 -34.8417257, 138.492603 -34.841925, 138.4927317 -34.8419482, 138.4928039 -34.8419496, 138.492887 -34.8419322)",50,,
55444148,Woolnough Road,tertiary,False,True,77.258,2,"LINESTRING (138.4881645 -34.8350143, 138.4883256 -34.8356964)",50,,
180912529,Woolnough Road,tertiary,True,False,21.428,,"LINESTRING (138.4881645 -34.8350143, 138.4880847 -34.8348756, 138.4880675 -34.8348389)",50,,
30060093,,tertiary,True,False,6.381,,"LINESTRING (138.4882058 -34.834789, 138.4881896 -34.8348139, 138.4881633 -34.8348335)",50,,roundabout
30060093,,tertiary,True,False,9.032,,"LINESTRING (138.4881633 -34.8348335, 138.4881178 -34.8348459, 138.4880675 -34.8348389)",50,,roundabout
180912530,Woolnough Road,tertiary,True,False,20.116,,"LINESTRING (138.4881633 -34.8348335, 138.4881664 -34.834866, 138.4881645 -34.8350143)",50,,
30060093,,tertiary,True,False,4.334,,"LINESTRING (138.4880675 -34.8348389, 138.4880299 -34.8348151)",50,,roundabout
180912451,Hargrave Street,residential,True,False,26.773,,"LINESTRING (138.4880299 -34.8348151, 138.4877369 -34.8348034)",,,
30060093,,tertiary,True,False,7.395,,"LINESTRING (138.4880299 -34.8348151, 138.4880159 -34.8347963, 138.4880083 -34.8347744, 138.488008 -34.8347527)",50,,roundabout
180912528,Woolnough Road,tertiary,True,False,25.956,,"LINESTRING (138.4880521 -34.8346933, 138.4880396 -34.8344601)",50,,
30060093,,tertiary,True,False,7.292999999999999,,"LINESTRING (138.4880521 -34.8346933, 138.4880867 -34.834681, 138.4881289 -34.8346805)",50,,roundabout
30060093,,tertiary,True,False,7.992,,"LINESTRING (138.4881289 -34.8346805, 138.4881579 -34.8346891, 138.4881772 -34.8347003, 138.4881979 -34.8347215)",50,,roundabout
51258405,Semaphore Road,residential,True,False,21.302,1,"LINESTRING (138.4914008 -34.8402257, 138.491513 -34.8401707, 138.4916148 -34.840182)",50,,
"[55444150, 86480750]",Semaphore Road,secondary,True,False,117.70700000000001,2,"LINESTRING (138.4914008 -34.8402257, 138.4916613 -34.8402881, 138.4925888 -34.8404664, 138.492653 -34.8404782)",50,,
55444151,Young Street,residential,False,False,9.177,,"LINESTRING (138.4902459 -34.8400129, 138.4902232 -34.8400933)",50,,
"[776019008, 1027717594, 785159548]",Semaphore Road,secondary,True,False,108.036,1,"LINESTRING (138.4902459 -34.8400129, 138.4903726 -34.8400365, 138.4908604 -34.8401273, 138.4909198 -34.8401359, 138.4910268 -34.8401541, 138.4911012 -34.8401699, 138.4914008 -34.8402257)",50,,
1027717612,,secondary_link,False,False,7.57,,"LINESTRING (138.4871945 -34.8394535, 138.4871837 -34.839521)",,,
9703198,Penny Street,residential,False,True,75.157,,"LINESTRING (138.4871945 -34.8394535, 138.4872212 -34.8393541, 138.4873796 -34.8387949)",50,,
1027717610,Semaphore Road,secondary,True,False,84.553,1,"LINESTRING (138.4871945 -34.8394535, 138.4873617 -34.8394869, 138.487418 -34.8394982, 138.488098 -34.8396216)",50,,
1027717614,Turton Street,residential,False,True,8.135,,"LINESTRING (138.4859542 -34.8392231, 138.4859359 -34.8392947)",,,
1027717616,Semaphore Road,secondary,True,False,51.17,1,"LINESTRING (138.4859542 -34.8392231, 138.4865006 -34.8393263)",50,,
1027717591,Causeway Road,secondary,True,False,13.851,1,"LINESTRING (138.4926066 -34.8405968, 138.492653 -34.8404782)",60,A16,
23661075,Semaphore Road,secondary,True,False,19.942,2,"LINESTRING (138.4926066 -34.8405968, 138.4925543 -34.8405775, 138.4923989 -34.8405424)",50,,
54153958,Causeway Road,secondary,True,False,53.402,1,"LINESTRING (138.4926173 -34.8410754, 138.4925905 -34.8408656, 138.4925949 -34.8406979, 138.4926021 -34.84063, 138.4926066 -34.8405968)",60,A16,
170990709,,secondary_link,True,False,62.647999999999996,1,"LINESTRING (138.4926173 -34.8410754, 138.4925407 -34.8408668, 138.4924752 -34.8406867, 138.4924617 -34.840651, 138.4923989 -34.8405424)",,,
1027717590,Semaphore Road,primary,True,False,4.913,2,"LINESTRING (138.4926583 -34.8406091, 138.4926066 -34.8405968)",60,A16,
