osmid,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,lanes
"[44129633, 30738698, 697510547, 738343126]",12,Argyle Street,primary,50,False,"[False, True]",206.957,yes,"LINESTRING (150.6103344 -34.1710731, 150.6104559 -34.1709555, 150.6105585 -34.1708335, 150.6107611 -34.1705291, 150.6108167 -34.1704319, 150.6108823 -34.170317, 150.6109527 -34.1701766, 150.6110415 -34.1699985, 150.6113379 -34.169417)",
789987298,12,Argyle Street,primary,50,False,False,64.244,,"LINESTRING (150.6103344 -34.1710731, 150.6102626 -34.1711343, 150.6101091 -34.1712507, 150.6099214 -34.1713611, 150.6097693 -34.1713923)",
737710447,12,Argyle Street,primary,50,False,True,7.316,,"LINESTRING (150.6113677 -34.169356, 150.6113379 -34.169417)",
"[1107693121, 789987295]",,"['Menangle Street West', 'Menangle Street']",residential,60,False,True,84.61699999999999,,"LINESTRING (150.6113677 -34.169356, 150.6113127 -34.1693242, 150.6112987 -34.1693169, 150.6108125 -34.1690641, 150.6105952 -34.1689432)",2
789987296,12,Argyle Street,primary,50,False,False,65.502,,"LINESTRING (150.6113677 -34.169356, 150.6114179 -34.1692576, 150.6116195 -34.1688694, 150.611648 -34.1688145)",
"[1107693121, 38345909]",,"['Menangle Street West', 'Elizabeth Street']",residential,60,False,False,268.11199999999997,,"LINESTRING (150.6099298 -34.1671874, 150.6093595 -34.1682403, 150.6094047 -34.1683298, 150.6105952 -34.1689432)",2
"[1237726444, 1237726445, 258730495]",,Cliffe Street,residential,,False,True,69.53599999999999,,"LINESTRING (150.612325 -34.1675045, 150.6121772 -34.1674031, 150.6121147 -34.1673703, 150.6119707 -34.1672961, 150.611891 -34.1672534, 150.6118294 -34.1672204, 150.6117427 -34.1671759, 150.6117004 -34.1671542)","['2', '3']"
"[1237726441, 1237726442, 737320778]",12,Argyle Street,primary,50,False,True,158.43,,"LINESTRING (150.612325 -34.1675045, 150.6122659 -34.1676182, 150.6121819 -34.1677879, 150.6121462 -34.1678569, 150.6119397 -34.1682452, 150.6118735 -34.1683774, 150.6118351 -34.16845, 150.611648 -34.1688145)","['2', '4', '3']"
"[787521489, 1237726443]",12,Argyle Street,primary,50,False,False,215.196,,"LINESTRING (150.612325 -34.1675045, 150.6123864 -34.167395, 150.6125354 -34.1671295, 150.612554 -34.1670963, 150.6125638 -34.1670803, 150.6126906 -34.1668718, 150.6127113 -34.1668378, 150.6127778 -34.1667285, 150.6133881 -34.1657812)","['2', '4']"
"[1271080314, 1237726446]",,Margaret Street,secondary,,False,True,222.51599999999996,,"LINESTRING (150.612325 -34.1675045, 150.6124619 -34.1675701, 150.6127536 -34.1677312, 150.6129248 -34.1678293, 150.6133365 -34.1680655, 150.6134324 -34.1681215, 150.6134907 -34.1681515, 150.6138097 -34.1683258, 150.6139835 -34.1684208, 150.6143443 -34.1686048)","['2', '3']"
38345912,,Downing Street,residential,,False,False,126.07600000000001,,"LINESTRING (150.6122123 -34.1651989, 150.6133152 -34.1657448, 150.6133881 -34.1657812)",
38345912,,Downing Street,residential,,False,True,126.07600000000001,,"LINESTRING (150.6133881 -34.1657812, 150.6133152 -34.1657448, 150.6122123 -34.1651989)",
"[787521489, 1237726443]",12,Argyle Street,primary,50,False,True,215.196,,"LINESTRING (150.6133881 -34.1657812, 150.6127778 -34.1667285, 150.6127113 -34.1668378, 150.6126906 -34.1668718, 150.6125638 -34.1670803, 150.612554 -34.1670963, 150.6125354 -34.1671295, 150.6123864 -34.167395, 150.612325 -34.1675045)","['2', '4']"
39245559,,Walton Lane,residential,,True,False,74.26299999999999,,"LINESTRING (150.6109721 -34.1684494, 150.6115751 -34.1687751, 150.611648 -34.1688145)",
268761000,,Walton Street,residential,,False,False,64.95100000000001,,"LINESTRING (150.6109721 -34.1684494, 150.6108901 -34.168565, 150.6107802 -34.1687048, 150.6106753 -34.1688401, 150.6106285 -34.1689005, 150.6105952 -34.1689432)",
268761000,,Walton Street,residential,,False,True,160.287,,"LINESTRING (150.6109721 -34.1684494, 150.6111866 -34.1681934, 150.6112403 -34.1680977, 150.6114089 -34.1676635, 150.6115139 -34.167393, 150.6117004 -34.1671542)",
268761000,,Walton Street,residential,,False,True,64.951,,"LINESTRING (150.6105952 -34.1689432, 150.6106285 -34.1689005, 150.6106753 -34.1688401, 150.6107802 -34.1687048, 150.6108901 -34.168565, 150.6109721 -34.1684494)",
"[1107693121, 789987295]",,"['Menangle Street West', 'Menangle Street']",residential,60,False,False,84.617,,"LINESTRING (150.6105952 -34.1689432, 150.6108125 -34.1690641, 150.6112987 -34.1693169, 150.6113127 -34.1693242, 150.6113677 -34.169356)",2
"[1107693121, 38345909]",,"['Menangle Street West', 'Elizabeth Street']",residential,60,False,True,268.11199999999997,,"LINESTRING (150.6105952 -34.1689432, 150.6094047 -34.1683298, 150.6093595 -34.1682403, 150.6099298 -34.1671874)",2
"[1237726442, 1237726441, 737320778]",12,Argyle Street,primary,50,False,False,158.43,,"LINESTRING (150.611648 -34.1688145, 150.6118351 -34.16845, 150.6118735 -34.1683774, 150.6119397 -34.1682452, 150.6121462 -34.1678569, 150.6121819 -34.1677879, 150.6122659 -34.1676182, 150.612325 -34.1675045)","['2', '3', '4']"
789987296,12,Argyle Street,primary,50,False,True,65.502,,"LINESTRING (150.611648 -34.1688145, 150.6116195 -34.1688694, 150.6114179 -34.1692576, 150.6113677 -34.169356)",
39245560,,Margaret Street,residential,,False,False,49.38,,"LINESTRING (150.6167155 -34.1701728, 150.6163948 -34.1698167)",2
39245560,,Margaret Street,residential,,False,True,49.38,,"LINESTRING (150.6163948 -34.1698167, 150.6167155 -34.1701728)",2
39245560,,Margaret Street,residential,,False,False,232.621,,"LINESTRING (150.6163948 -34.1698167, 150.6162839 -34.1697068, 150.6161569 -34.1696102, 150.6158863 -34.1694404, 150.6143443 -34.1686048)",2
39245561,,Emmett Close,residential,,False,True,199.83299999999997,,"LINESTRING (150.6163948 -34.1698167, 150.6151882 -34.1706101, 150.6151163 -34.1707069, 150.6150616 -34.1708164, 150.6150069 -34.1708925, 150.6148158 -34.1710171)",
