osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,junction,width
152941315,,Dawson Street,residential,False,False,20.954,"LINESTRING (144.6971586 -36.3599057, 144.6969246 -36.3599058)",2,50,,,
51474573,,Echuca Road,residential,False,False,21.076,"LINESTRING (144.6971586 -36.3599057, 144.6971572 -36.3598502, 144.6971538 -36.3597162)",2,50,,,
51474573,,Echuca Road,residential,False,False,143.422,"LINESTRING (144.6971496 -36.3611955, 144.6971586 -36.3599057)",2,50,,,
51474663,,Northcote Street,residential,False,False,232.39000000000001,"LINESTRING (144.6955446 -36.355485, 144.6955452 -36.3555672, 144.6955594 -36.357494, 144.69556 -36.3575749)",2,50,,,
51474663,,Northcote Street,residential,False,True,60.436,"LINESTRING (144.6955446 -36.355485, 144.6955439 -36.3554063, 144.6955401 -36.3549415)",2,50,,,
51474672,,Kerr Street,residential,False,True,120.135,"LINESTRING (144.6955446 -36.355485, 144.695634 -36.3554847, 144.6967857 -36.3554803, 144.6968861 -36.3554799)",2,50,,,
54928390,C362,Bridge Road,secondary,False,False,123.64999999999999,"LINESTRING (144.7057304 -36.3593415, 144.7047575 -36.3596216, 144.7044274 -36.3597094)",,,,,
398052028,,Reserve Street,residential,False,True,151.391,"LINESTRING (144.7057304 -36.3593415, 144.7057544 -36.3594034, 144.706008 -36.3598887, 144.7062227 -36.3603048, 144.7063724 -36.3606007)",,,,,
398052028,,Reserve Street,residential,False,True,41.927,"LINESTRING (144.7063724 -36.3606007, 144.7065478 -36.3609503)",,,,,
398052028,,Reserve Street,residential,False,False,151.39100000000002,"LINESTRING (144.7063724 -36.3606007, 144.7062227 -36.3603048, 144.706008 -36.3598887, 144.7057544 -36.3594034, 144.7057304 -36.3593415)",,,,,
784797482,C362,Bridge Road,secondary,True,False,12.439,"LINESTRING (144.7034328 -36.3599689, 144.7033104 -36.3600218)",,,,,
"[51475081, 54928390]",C362,Bridge Road,secondary,False,True,93.622,"LINESTRING (144.7034328 -36.3599689, 144.7042007 -36.3597706, 144.7044274 -36.3597094)",,,yes,,
51474663,,Northcote Street,residential,False,False,60.436,"LINESTRING (144.6955401 -36.3549415, 144.6955439 -36.3554063, 144.6955446 -36.355485)",2,50,,,
1230985405,C362,Kyabram - Rochester Road,secondary,False,False,16.561,"LINESTRING (144.6975915 -36.3569857, 144.6974163 -36.356938)",,,,,
1230985405,C362,Kyabram - Rochester Road,secondary,False,True,129.029,"LINESTRING (144.6975915 -36.3569857, 144.6989281 -36.3574191)",,,,,
53083694,,Edward Street,residential,False,False,231.735,"LINESTRING (144.6975915 -36.3569857, 144.6976299 -36.3569083, 144.6985519 -36.3550505)",,,,,
478966545,,Echuca Road,residential,False,False,116.362,"LINESTRING (144.6975915 -36.3569857, 144.6975162 -36.3571503, 144.6974022 -36.3580165)",,,,,
53083694,,Edward Street,residential,False,False,231.089,"LINESTRING (144.6985519 -36.3550505, 144.6988721 -36.3544052, 144.6995096 -36.3531207)",,,,,
53083694,,Edward Street,residential,False,True,231.735,"LINESTRING (144.6985519 -36.3550505, 144.6976299 -36.3569083, 144.6975915 -36.3569857)",,,,,
53083750,,George Street,residential,False,False,117.047,"LINESTRING (144.6985519 -36.3550505, 144.6984071 -36.3550066, 144.6974233 -36.3547085, 144.6973289 -36.3546792)",,,,,
53083750,,George Street,residential,False,True,129.319,"LINESTRING (144.6985519 -36.3550505, 144.6986822 -36.3550925, 144.6997523 -36.3554372, 144.6998927 -36.3554824)",,,,,
53083712,,Charles Street,residential,False,True,129.604,"LINESTRING (144.6995096 -36.3531207, 144.7008581 -36.3535438)",,,,,
53083694,,Edward Street,residential,False,True,231.089,"LINESTRING (144.6995096 -36.3531207, 144.6988721 -36.3544052, 144.6985519 -36.3550505)",,,,,
53083712,,Charles Street,residential,False,False,129.604,"LINESTRING (144.7008581 -36.3535438, 144.6995096 -36.3531207)",,,,,
53083712,,Charles Street,residential,False,True,128.482,"LINESTRING (144.7008581 -36.3535438, 144.7021949 -36.3539633)",,,,,
53083770,,Victoria Street,residential,False,False,232.253,"LINESTRING (144.7008581 -36.3535438, 144.6998927 -36.3554824)",,,,,
1230985406,,Ramsay Street,residential,False,True,232.25,"LINESTRING (144.7012355 -36.3559038, 144.7021949 -36.3539633)",,,,,
53083750,,George Street,residential,False,False,129.05599999999998,"LINESTRING (144.7012355 -36.3559038, 144.6999811 -36.3555101, 144.6998927 -36.3554824)",,,,,
1230985406,,Ramsay Street,residential,False,False,233.483,"LINESTRING (144.7012355 -36.3559038, 144.7003263 -36.3577449, 144.700271 -36.3578546)",,,,,
53083770,,Victoria Street,residential,False,True,232.253,"LINESTRING (144.6998927 -36.3554824, 144.7008581 -36.3535438)",,,,,
53083750,,George Street,residential,False,False,129.319,"LINESTRING (144.6998927 -36.3554824, 144.6997523 -36.3554372, 144.6986822 -36.3550925, 144.6985519 -36.3550505)",,,,,
53083750,,George Street,residential,False,True,129.05599999999998,"LINESTRING (144.6998927 -36.3554824, 144.6999811 -36.3555101, 144.7012355 -36.3559038)",,,,,
53083770,,Victoria Street,residential,False,False,232.03,"LINESTRING (144.6998927 -36.3554824, 144.698963 -36.3573489, 144.6989281 -36.3574191)",,,,,
53083750,,George Street,residential,False,False,22.405,"LINESTRING (144.6973289 -36.3546792, 144.6971954 -36.3546595, 144.6970817 -36.3546488)",,,,,
53083750,,George Street,residential,False,True,117.047,"LINESTRING (144.6973289 -36.3546792, 144.6974233 -36.3547085, 144.6984071 -36.3550066, 144.6985519 -36.3550505)",,,,,
461983872,,Northern Highway,residential,False,False,216.05999999999997,"LINESTRING (144.6973289 -36.3546792, 144.6973363 -36.3551369, 144.6973416 -36.35588, 144.6973483 -36.356177, 144.697347 -36.3563357, 144.6973376 -36.3563951, 144.6973121 -36.3564384, 144.6972397 -36.3564751, 144.6971834 -36.3564848, 144.6971047 -36.3564869)",1,,,,
108893488,,Spencer Street,residential,False,False,80.495,"LINESTRING (144.7036457 -36.3568772, 144.704491 -36.3571234)",,,,,
"[53083752, 397931451]",,Mackay Street,residential,False,False,398.884,"LINESTRING (144.7036457 -36.3568772, 144.7046412 -36.354717, 144.7051722 -36.3535073)",,,,,
53083752,,Mackay Street,residential,False,True,291.041,"LINESTRING (144.7036457 -36.3568772, 144.7025248 -36.3591756, 144.7024704 -36.3592147, 144.7023876 -36.3592742)",,,,,
108893488,,Spencer Street,residential,False,True,126.80199999999999,"LINESTRING (144.7036457 -36.3568772, 144.7025302 -36.3565317, 144.7024091 -36.3564968, 144.7023175 -36.3565054)",,,,,
54928389,C362,Kyabram - Rochester Road,secondary,False,True,137.983,"LINESTRING (144.7013775 -36.3583371, 144.7023876 -36.3592742)",,,,,
53083759,,Hart Street,residential,False,False,37.738,"LINESTRING (144.7013775 -36.3583371, 144.701451 -36.3582614, 144.7015689 -36.3580374)",,,,,
54928389,C362,Kyabram - Rochester Road,secondary,False,False,36.492,"LINESTRING (144.7013775 -36.3583371, 144.7012182 -36.3582072, 144.70106 -36.3581367)",,,,,
53083759,,Hart Street,residential,False,False,129.56,"LINESTRING (144.7023175 -36.3565054, 144.7023317 -36.3564366, 144.7023532 -36.3563286, 144.7027931 -36.3554084)",,,,,
53083759,,Hart Street,residential,False,True,184.939,"LINESTRING (144.7023175 -36.3565054, 144.7022035 -36.3565793, 144.7016317 -36.3579172, 144.7015689 -36.3580374)",,,,,
108893488,,Spencer Street,residential,False,False,126.80199999999999,"LINESTRING (144.7023175 -36.3565054, 144.7024091 -36.3564968, 144.7025302 -36.3565317, 144.7036457 -36.3568772)",,,,,
108893488,,Spencer Street,residential,False,True,80.495,"LINESTRING (144.704491 -36.3571234, 144.7036457 -36.3568772)",,,,,
108893488,,Spencer Street,residential,False,False,42.365,"LINESTRING (144.704491 -36.3571234, 144.7046224 -36.3571169, 144.7046626 -36.3571385, 144.7046653 -36.3571709, 144.7046385 -36.3572033, 144.7045822 -36.3572098, 144.7045312 -36.3571882, 144.704491 -36.3571234)",,,,,
108893488,,Spencer Street,residential,False,True,42.365,"LINESTRING (144.704491 -36.3571234, 144.7045312 -36.3571882, 144.7045822 -36.3572098, 144.7046385 -36.3572033, 144.7046653 -36.3571709, 144.7046626 -36.3571385, 144.7046224 -36.3571169, 144.704491 -36.3571234)",,,,,
1230985405,C362,Kyabram - Rochester Road,secondary,False,False,129.029,"LINESTRING (144.6989281 -36.3574191, 144.6975915 -36.3569857)",,,,,
1230985407,C362,Kyabram - Rochester Road,secondary,False,True,129.639,"LINESTRING (144.6989281 -36.3574191, 144.700271 -36.3578546)",,,,,
53083770,,Victoria Street,residential,False,True,232.03,"LINESTRING (144.6989281 -36.3574191, 144.698963 -36.3573489, 144.6998927 -36.3554824)",,,,,
1230985404,,Victoria Street,residential,False,False,271.901,"LINESTRING (144.6989281 -36.3574191, 144.6988926 -36.3574929, 144.6978311 -36.3596992)",,,,,
53083759,,Hart Street,residential,False,True,129.56,"LINESTRING (144.7027931 -36.3554084, 144.7023532 -36.3563286, 144.7023317 -36.3564366, 144.7023175 -36.3565054)",,,,,
1092021766,,Mackay Street,secondary,True,False,23.429,"LINESTRING (144.7013305 -36.3613651, 144.7015145 -36.3612153)",,,,,
54928395,,,secondary,True,False,6.744,"LINESTRING (144.7012575 -36.3613769, 144.7012929 -36.3613665, 144.7013305 -36.3613651)",1,,,roundabout,
718981181,C362,,secondary,True,False,3.2060000000000004,"LINESTRING (144.7028244 -36.3600179, 144.7028288 -36.3600039, 144.7028353 -36.3599905)",,,,roundabout,
54928397,C362,,secondary,True,False,18.869,"LINESTRING (144.7028353 -36.3599905, 144.7028585 -36.3599621, 144.7028908 -36.3599404, 144.7029296 -36.3599271, 144.7029715 -36.3599235, 144.7030129 -36.3599298)",,,,roundabout,
289167856,C362,,secondary,True,False,23.567,"LINESTRING (144.7028353 -36.3599905, 144.702808 -36.3599333, 144.7027687 -36.359786)",,,,,
718981182,C362,,secondary,True,False,11.049,"LINESTRING (144.7029712 -36.360155, 144.7029303 -36.3601515, 144.7028923 -36.3601388, 144.7028603 -36.360118)",,,,roundabout,
1097414059,C362,,secondary,True,False,6.973,"LINESTRING (144.7030129 -36.3599298, 144.7030477 -36.359944, 144.7030764 -36.3599651)",,,,roundabout,
784797483,C362,Bridge Road,secondary,True,False,32.028,"LINESTRING (144.7030764 -36.3599651, 144.7031853 -36.3599758, 144.7032694 -36.3599782, 144.7034328 -36.3599689)",,,,,
1097414058,C362,,secondary,True,False,11.809,"LINESTRING (144.7030764 -36.3599651, 144.703099 -36.3599955, 144.7031092 -36.3600299, 144.703106 -36.3600652)",,,,roundabout,
784800973,C362,,secondary,True,False,3.072,"LINESTRING (144.703106 -36.3600652, 144.7030944 -36.3600912)",,,,roundabout,
"[784800972, 718981183]",C362,,secondary,True,False,13.716999999999999,"LINESTRING (144.7030944 -36.3600912, 144.7030769 -36.3601129, 144.7030538 -36.3601309, 144.7030149 -36.3601481, 144.7029712 -36.360155)",,,,roundabout,
784797479,,Campaspe Street,residential,True,False,26.152,"LINESTRING (144.7030944 -36.3600912, 144.7031325 -36.3601698, 144.7032009 -36.3603102)",,,,,
51474672,,Kerr Street,residential,False,True,18.575,"LINESTRING (144.6968861 -36.3554799, 144.6970935 -36.3554822)",2,50,,,
51474672,,Kerr Street,residential,False,False,120.135,"LINESTRING (144.6968861 -36.3554799, 144.6967857 -36.3554803, 144.695634 -36.3554847, 144.6955446 -36.355485)",2,50,,,
152941319,,Echuca Road Service Road,residential,False,False,288.391,"LINESTRING (144.6968861 -36.3554799, 144.6968765 -36.3543057, 144.6968648 -36.3528864)",2,50,,,
152941319,,Echuca Road Service Road,residential,False,True,232.71500000000003,"LINESTRING (144.6968861 -36.3554799, 144.6968869 -36.3555629, 144.6969044 -36.3574962, 144.6969051 -36.3575727)",2,50,,,
51474471,,Moore Street,unclassified,False,False,46.164,"LINESTRING (144.7000683 -36.3608717, 144.7003009 -36.3605012)",,,,,
547643095,B75,Moore Street,primary,False,True,8.064,"LINESTRING (144.7000683 -36.3608717, 144.7000179 -36.3609318)",,,,,
"[108891451, 786155575]",,Gillies Street,secondary,True,False,120.594,"LINESTRING (144.7000683 -36.3608717, 144.7006518 -36.361138, 144.7010357 -36.3613063, 144.7011248 -36.361341, 144.7012575 -36.3613769)",,,,,
54928389,C362,Kyabram - Rochester Road,secondary,False,False,77.60300000000001,"LINESTRING (144.70106 -36.3581367, 144.7008829 -36.3580447, 144.700271 -36.3578546)",,,,,
54928389,C362,Kyabram - Rochester Road,secondary,False,True,36.492,"LINESTRING (144.70106 -36.3581367, 144.7012182 -36.3582072, 144.7013775 -36.3583371)",,,,,
108893487,,Hart Street,residential,True,False,48.604,"LINESTRING (144.70106 -36.3581367, 144.7011396 -36.3581157, 144.7012119 -36.3581351, 144.7013353 -36.3581135, 144.7014345 -36.3581015, 144.7015689 -36.3580374)",,,,,
53083759,,Hart Street,residential,False,False,184.939,"LINESTRING (144.7015689 -36.3580374, 144.7016317 -36.3579172, 144.7022035 -36.3565793, 144.7023175 -36.3565054)",,,,,
53083759,,Hart Street,residential,False,True,37.738,"LINESTRING (144.7015689 -36.3580374, 144.701451 -36.3582614, 144.7013775 -36.3583371)",,,,,
152945369,B75,Echuca Road,primary,False,True,92.676,"LINESTRING (144.6970817 -36.3546488, 144.6970935 -36.3554822)",2,70,,,7
53083750,,George Street,residential,False,True,22.405,"LINESTRING (144.6970817 -36.3546488, 144.6971954 -36.3546595, 144.6973289 -36.3546792)",,,,,
152945369,B75,Echuca Road,primary,False,False,196.265,"LINESTRING (144.6970817 -36.3546488, 144.6970782 -36.3543015, 144.697064 -36.3528838)",2,70,,,7
51474663,,Northcote Street,residential,False,True,259.045,"LINESTRING (144.6955764 -36.3599045, 144.695576 -36.3598487, 144.6955606 -36.3576582, 144.69556 -36.3575749)",2,50,,,
152941315,,Dawson Street,residential,False,True,120.726,"LINESTRING (144.6955764 -36.3599045, 144.6956659 -36.3599046, 144.6968173 -36.3599058, 144.6969246 -36.3599058)",2,50,,,
152941306,,,residential,False,True,18.727,"LINESTRING (144.6971254 -36.358964, 144.6969163 -36.3589611)",2,50,,,
"[152945369, 152941309]",B75,Echuca Road,primary,False,False,154.637,"LINESTRING (144.6971254 -36.358964, 144.6971305 -36.3586143, 144.697121 -36.3578423, 144.6971177 -36.3575734)",2,"['70', '50']",,,7
152941309,B75,Echuca Road,primary,False,True,45.458,"LINESTRING (144.6971254 -36.358964, 144.6971444 -36.3590488, 144.6971538 -36.3591255, 144.6971712 -36.3591935, 144.6971981 -36.3592551, 144.6972316 -36.3593101, 144.6972544 -36.3593393, 144.6972656 -36.3593514)",2,50,,,7
152941316,,Dudley Street,residential,False,True,19.038,"LINESTRING (144.6969051 -36.3575727, 144.6971177 -36.3575734)",2,50,,,
152941316,,Dudley Street,residential,False,False,120.452,"LINESTRING (144.6969051 -36.3575727, 144.6968061 -36.3575729, 144.6956528 -36.3575747, 144.69556 -36.3575749)",2,50,,,
152941319,,Echuca Road Service Road,residential,False,False,232.71500000000003,"LINESTRING (144.6969051 -36.3575727, 144.6969044 -36.3574962, 144.6968869 -36.3555629, 144.6968861 -36.3554799)",2,50,,,
152941319,,Echuca Road Service Road,residential,False,True,154.387,"LINESTRING (144.6969051 -36.3575727, 144.6969059 -36.3576593, 144.6969163 -36.3589611)",2,50,,,
51474672,,Kerr Street,residential,False,False,18.575,"LINESTRING (144.6970935 -36.3554822, 144.6968861 -36.3554799)",2,50,,,
152945369,B75,Echuca Road,primary,False,False,92.676,"LINESTRING (144.6970935 -36.3554822, 144.6970817 -36.3546488)",2,70,,,7
152945369,B75,Echuca Road,primary,False,True,111.722,"LINESTRING (144.6970935 -36.3554822, 144.6971047 -36.3564869)",2,70,,,7
152941307,,Echuca Road,residential,True,False,15.675,"LINESTRING (144.6971994 -36.3595801, 144.6971538 -36.3597162)",1,50,,,
152941309,B75,Echuca Road,primary,False,True,3.185,"LINESTRING (144.6972656 -36.3593514, 144.6972873 -36.3593741)",2,50,,,7
152941309,B75,Echuca Road,primary,False,False,45.458,"LINESTRING (144.6972656 -36.3593514, 144.6972544 -36.3593393, 144.6972316 -36.3593101, 144.6971981 -36.3592551, 144.6971712 -36.3591935, 144.6971538 -36.3591255, 144.6971444 -36.3590488, 144.6971254 -36.358964)",2,50,,,7
152941306,,,residential,False,False,18.727,"LINESTRING (144.6969163 -36.3589611, 144.6971254 -36.358964)",2,50,,,
152941319,,Echuca Road Service Road,residential,False,False,154.387,"LINESTRING (144.6969163 -36.3589611, 144.6969059 -36.3576593, 144.6969051 -36.3575727)",2,50,,,
152941319,,Echuca Road Service Road,residential,False,True,105.048,"LINESTRING (144.6969163 -36.3589611, 144.6969241 -36.3598503, 144.6969246 -36.3599058)",2,50,,,
152941315,,Dawson Street,residential,False,True,20.954,"LINESTRING (144.6969246 -36.3599058, 144.6971586 -36.3599057)",2,50,,,
152941315,,Dawson Street,residential,False,False,120.726,"LINESTRING (144.6969246 -36.3599058, 144.6968173 -36.3599058, 144.6956659 -36.3599046, 144.6955764 -36.3599045)",2,50,,,
152941319,,Echuca Road Service Road,residential,False,False,105.048,"LINESTRING (144.6969246 -36.3599058, 144.6969241 -36.3598503, 144.6969163 -36.3589611)",2,50,,,
152941312,,Echuca Road,residential,True,False,23.844,"LINESTRING (144.6971243 -36.3595153, 144.6971324 -36.3594581, 144.6971519 -36.3594185, 144.6971881 -36.3593894, 144.6972656 -36.3593514)",1,50,,,
152941317,,,residential,True,False,61.33500000000001,"LINESTRING (144.6971243 -36.3595153, 144.6971176 -36.3594376, 144.6971163 -36.3592119, 144.6971254 -36.358964)",1,50,,,
51474573,,Echuca Road,residential,False,True,21.076,"LINESTRING (144.6971538 -36.3597162, 144.6971572 -36.3598502, 144.6971586 -36.3599057)",2,50,,,
152941312,,Echuca Road,residential,True,False,22.494,"LINESTRING (144.6971538 -36.3597162, 144.697135 -36.3595899, 144.6971243 -36.3595153)",1,50,,,
152943406,,,residential,False,True,17.842,"LINESTRING (144.697064 -36.3528838, 144.6968648 -36.3528864)",2,50,,,
152945369,B75,Echuca Road,primary,False,True,196.265,"LINESTRING (144.697064 -36.3528838, 144.6970782 -36.3543015, 144.6970817 -36.3546488)",2,70,,,7
51474663,,Northcote Street,residential,False,False,259.045,"LINESTRING (144.69556 -36.3575749, 144.6955606 -36.3576582, 144.695576 -36.3598487, 144.6955764 -36.3599045)",2,50,,,
51474663,,Northcote Street,residential,False,True,232.39,"LINESTRING (144.69556 -36.3575749, 144.6955594 -36.357494, 144.6955452 -36.3555672, 144.6955446 -36.355485)",2,50,,,
152941316,,Dudley Street,residential,False,True,120.452,"LINESTRING (144.69556 -36.3575749, 144.6956528 -36.3575747, 144.6968061 -36.3575729, 144.6969051 -36.3575727)",2,50,,,
152941309,B75,Echuca Road,primary,False,False,3.185,"LINESTRING (144.6972873 -36.3593741, 144.6972656 -36.3593514)",2,50,,,7
152941307,,Echuca Road,residential,True,False,24.226,"LINESTRING (144.6972873 -36.3593741, 144.6972249 -36.3595143, 144.6971994 -36.3595801)",1,50,,,
461983633,B75,Mary Street,primary,False,True,28.951,"LINESTRING (144.6972873 -36.3593741, 144.6973362 -36.3594117, 144.697536 -36.3595402)",2,50,,,
461983633,B75,Mary Street,primary,False,True,31.794,"LINESTRING (144.697536 -36.3595402, 144.6978311 -36.3596992)",2,50,,,
152941311,,,residential,True,False,34.434,"LINESTRING (144.697536 -36.3595402, 144.6974569 -36.3595099, 144.6974046 -36.3595002, 144.6973536 -36.3595002, 144.6972826 -36.3595132, 144.6972383 -36.3595369, 144.6971994 -36.3595801)",1,50,,,
461983633,B75,Mary Street,primary,False,False,28.951,"LINESTRING (144.697536 -36.3595402, 144.6973362 -36.3594117, 144.6972873 -36.3593741)",2,50,,,
152943406,,,residential,False,False,17.842,"LINESTRING (144.6968648 -36.3528864, 144.697064 -36.3528838)",2,50,,,
152941319,,Echuca Road Service Road,residential,False,True,288.391,"LINESTRING (144.6968648 -36.3528864, 144.6968765 -36.3543057, 144.6968861 -36.3554799)",2,50,,,
152941316,,Dudley Street,residential,False,False,19.038,"LINESTRING (144.6971177 -36.3575734, 144.6969051 -36.3575727)",2,50,,,
152945369,B75,Echuca Road,primary,False,False,70.29,"LINESTRING (144.6971177 -36.3575734, 144.6971099 -36.3569413)",2,70,,,7
"[152945369, 152941309]",B75,Echuca Road,primary,False,True,154.637,"LINESTRING (144.6971177 -36.3575734, 144.697121 -36.3578423, 144.6971305 -36.3586143, 144.6971254 -36.358964)",2,"['70', '50']",,,7
461983633,B75,Mary Street,primary,False,False,31.794,"LINESTRING (144.6978311 -36.3596992, 144.697536 -36.3595402)",2,50,,,
461983633,B75,Mary Street,primary,False,True,128.197,"LINESTRING (144.6978311 -36.3596992, 144.6989989 -36.3603661)",2,50,,,
1230985404,,Victoria Street,residential,False,True,271.901,"LINESTRING (144.6978311 -36.3596992, 144.6988926 -36.3574929, 144.6989281 -36.3574191)",,,,,
51474532,,Ramsay Street,residential,False,False,38.427,"LINESTRING (144.6989989 -36.3603661, 144.6987872 -36.3606667)",,,,,
461983633,B75,Mary Street,primary,False,False,128.197,"LINESTRING (144.6989989 -36.3603661, 144.6978311 -36.3596992)",2,50,,,
461983633,B75,Mary Street,primary,False,True,18.745,"LINESTRING (144.6989989 -36.3603661, 144.6991759 -36.3604561)",2,50,,,
51474532,,Ramsay Street,residential,False,True,51.22,"LINESTRING (144.6989989 -36.3603661, 144.6991103 -36.3602148, 144.6992572 -36.3599558)",,,,,
51474532,,Ramsay Street,residential,False,False,51.22,"LINESTRING (144.6992572 -36.3599558, 144.6991103 -36.3602148, 144.6989989 -36.3603661)",,,,,
51474532,,Ramsay Street,residential,False,True,250.68099999999998,"LINESTRING (144.6992572 -36.3599558, 144.6996491 -36.3591046, 144.7001072 -36.3581839, 144.700271 -36.3578546)",,,,,
302055955,,,residential,True,False,56.14,"LINESTRING (144.6992572 -36.3599558, 144.6991873 -36.3603266, 144.6991759 -36.3604561)",1,,,,
461983633,B75,Mary Street,primary,False,False,18.745,"LINESTRING (144.6991759 -36.3604561, 144.6989989 -36.3603661)",2,50,,,
461983633,B75,Mary Street,primary,False,True,13.537,"LINESTRING (144.6991759 -36.3604561, 144.6992978 -36.3605281)",2,50,,,
786156203,B75,Mary Street,primary,False,True,11.32,"LINESTRING (144.6996002 -36.3606919, 144.6997106 -36.3607415)",2,50,,,
302055956,,,primary_link,True,False,68.339,"LINESTRING (144.6996002 -36.3606919, 144.6997668 -36.3606962, 144.6998482 -36.3606864, 144.6999777 -36.3606564, 144.7001546 -36.3605943, 144.7003009 -36.3605012)",1,,,,
461983633,B75,Mary Street,primary,False,False,32.634,"LINESTRING (144.6996002 -36.3606919, 144.69954 -36.3606598, 144.6994669 -36.3606205, 144.6992978 -36.3605281)",2,50,,,
51474471,,Moore Street,unclassified,False,True,46.164,"LINESTRING (144.7003009 -36.3605012, 144.7000683 -36.3608717)",,,,,
51474471,,Moore Street,unclassified,False,False,108.397,"LINESTRING (144.7003009 -36.3605012, 144.700392 -36.3603219, 144.7007467 -36.3595949)",,,,,
784798616,C362,Kyabram - Rochester Road,secondary,False,False,39.743,"LINESTRING (144.7026745 -36.3595469, 144.7023876 -36.3592742)",,,,,
313235808,C362,,secondary,True,False,53.187,"LINESTRING (144.7026745 -36.3595469, 144.7027449 -36.3595812, 144.7028857 -36.3598026, 144.7030129 -36.3599298)",,,,,
397931451,,Mackay Street,residential,False,False,14.876,"LINESTRING (144.7051722 -36.3535073, 144.7052398 -36.3533851)",,,,,
397931452,,Anne Street,residential,False,False,13.541,"LINESTRING (144.7051722 -36.3535073, 144.70532 -36.3534816)",,,,,
"[53083752, 397931451]",,Mackay Street,residential,False,True,398.884,"LINESTRING (144.7051722 -36.3535073, 144.7046412 -36.354717, 144.7036457 -36.3568772)",,,,,
397931451,,Mackay Street,residential,False,True,14.876,"LINESTRING (144.7052398 -36.3533851, 144.7051722 -36.3535073)",,,,,
397931453,,,residential,False,False,17.32,"LINESTRING (144.7052398 -36.3533851, 144.7052929 -36.3533842, 144.7053332 -36.3534166, 144.7053359 -36.3534425, 144.70532 -36.3534816)",,,,,
397931452,,Anne Street,residential,False,True,13.541,"LINESTRING (144.70532 -36.3534816, 144.7051722 -36.3535073)",,,,,
397931453,,,residential,False,True,17.32,"LINESTRING (144.70532 -36.3534816, 144.7053359 -36.3534425, 144.7053332 -36.3534166, 144.7052929 -36.3533842, 144.7052398 -36.3533851)",,,,,
"[51475081, 54928390]",C362,Bridge Road,secondary,False,False,93.622,"LINESTRING (144.7044274 -36.3597094, 144.7042007 -36.3597706, 144.7034328 -36.3599689)",,,yes,,
54928390,C362,Bridge Road,secondary,False,True,123.64999999999999,"LINESTRING (144.7044274 -36.3597094, 144.7047575 -36.3596216, 144.7057304 -36.3593415)",,,,,
