osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes,bridge
244920982,Ethel Street,residential,False,True,12.867,"LINESTRING (116.1399781 -33.960101, 116.1401175 -33.9600963)",,50,,,
244920982,Ethel Street,residential,False,False,12.867,"LINESTRING (116.1401175 -33.9600963, 116.1399781 -33.960101)",,50,,,
244920951,Roe Street,residential,True,False,134.98,"LINESTRING (116.1401175 -33.9600963, 116.1401173 -33.9612072, 116.1400514 -33.9612945)",,,,,
244920982,Ethel Street,residential,False,True,123.388,"LINESTRING (116.1379927 -33.9601525, 116.1393299 -33.9601178)",,50,,,
31559802,Spencer Street,residential,False,False,141.057,"LINESTRING (116.1379927 -33.9601525, 116.1376595 -33.9612827, 116.1376664 -33.9613876)",,50,,,
31559802,Spencer Street,residential,False,True,206.86700000000002,"LINESTRING (116.1379927 -33.9601525, 116.1382166 -33.9592905, 116.1384666 -33.9583341)",,50,,,
50876820,Rowley Street,residential,False,False,71.381,"LINESTRING (116.1384395 -33.9613571, 116.1376664 -33.9613876)",,,,,
50876820,Rowley Street,residential,False,True,148.823,"LINESTRING (116.1384395 -33.9613571, 116.1400514 -33.9612945)",,,,,
49505785,Bunbury Street,residential,False,False,244.846,"LINESTRING (116.1371787 -33.9548337, 116.1380156 -33.9548312, 116.1398332 -33.9548142)",,,,,
49505785,Bunbury Street,residential,False,True,79.782,"LINESTRING (116.1371787 -33.9548337, 116.1369069 -33.9548345, 116.1365041 -33.9548587, 116.1363517 -33.9549519)",,,,,
224092858,Farmers Lane,residential,True,False,85.538,"LINESTRING (116.139903 -33.9572444, 116.1389758 -33.9572614)",,,,,
"[584763986, 584763987, 450143228]",Roe Street,residential,True,False,264.814,"LINESTRING (116.139903 -33.9572444, 116.1399352 -33.9569587, 116.1399518 -33.9566191, 116.1399226 -33.9557875, 116.1398998 -33.9549616, 116.1398657 -33.9548692)",,,,,yes
566769122,,residential,True,False,18.4,"LINESTRING (116.1399132 -33.9547505, 116.1399431 -33.9547557, 116.1399684 -33.9547698, 116.1399842 -33.9547887, 116.1399912 -33.9548109, 116.1399886 -33.9548338, 116.1399766 -33.9548545, 116.1399568 -33.9548705)",,,roundabout,,
566769122,,residential,True,False,8.921999999999999,"LINESTRING (116.1399568 -33.9548705, 116.1399315 -33.9548799, 116.1399086 -33.9548818, 116.1398861 -33.9548781, 116.1398657 -33.9548692)",,,roundabout,,
"[450143229, 584763988, 584763989]",Roe Street,residential,True,False,264.299,"LINESTRING (116.1399568 -33.9548705, 116.1399883 -33.9549632, 116.1400017 -33.9557842, 116.1400321 -33.9566175, 116.1400264 -33.9569542, 116.140063 -33.9572417)",,,,,yes
566769122,,residential,True,False,7.055,"LINESTRING (116.1398657 -33.9548692, 116.1398493 -33.9548559, 116.1398381 -33.9548391, 116.1398332 -33.9548142)",,,roundabout,,
244920950,Roe Street,residential,True,False,60.865,"LINESTRING (116.1399502 -33.9591658, 116.1399338 -33.9586186)",,,,,
"[708774734, 708774735]",Lane 6 Branch,residential,False,False,172.81099999999998,"LINESTRING (116.1399502 -33.9591658, 116.1398508 -33.9591619, 116.1394767 -33.9591325, 116.1392936 -33.9591119, 116.1392896 -33.9591792, 116.1393043 -33.9596764, 116.1393299 -33.9601178)",,,,,
244920982,Ethel Street,residential,False,False,123.388,"LINESTRING (116.1393299 -33.9601178, 116.1379927 -33.9601525)",,50,,,
244920982,Ethel Street,residential,False,True,59.811,"LINESTRING (116.1393299 -33.9601178, 116.1399781 -33.960101)",,50,,,
"[708774734, 708774735]",Lane 6 Branch,residential,False,True,172.81099999999998,"LINESTRING (116.1393299 -33.9601178, 116.1393043 -33.9596764, 116.1392896 -33.9591792, 116.1392936 -33.9591119, 116.1394767 -33.9591325, 116.1398508 -33.9591619, 116.1399502 -33.9591658)",,,,,
