osmid,oneway,ref,name,highway,maxspeed,reversed,length,junction,geometry
24006607,True,C612;81,Nicholson Street,secondary,60,False,225.151,,"LINESTRING (148.4554853 -37.7044137, 148.4559436 -37.7024216)"
719037285,True,C612;81,,secondary,,False,17.356,roundabout,"LINESTRING (148.4554853 -37.7044137, 148.455521 -37.7044004, 148.4555602 -37.7043969, 148.4555987 -37.7044036, 148.4556325 -37.7044197, 148.4556578 -37.7044437)"
718450701,True,C612;81,,secondary,,False,13.437,roundabout,"LINESTRING (148.4556677 -37.704524, 148.4556494 -37.7045506, 148.4556216 -37.7045712, 148.455587 -37.704584, 148.4555491 -37.7045876)"
788119137,False,,Salisbury Street,secondary,,False,126.31899999999999,,"LINESTRING (148.4556677 -37.704524, 148.4557783 -37.7045391, 148.4560582 -37.7045775, 148.4565043 -37.7046386, 148.4570825 -37.7047178)"
24006604,True,C612;81,,secondary,,False,17.612000000000002,roundabout,"LINESTRING (148.4555491 -37.7045876, 148.4555163 -37.7045829, 148.4554863 -37.7045713, 148.4554615 -37.7045536, 148.4554438 -37.7045312, 148.4554345 -37.7045059, 148.4554343 -37.7044795)"
24006950,False,C612;81,Nicholson Street,secondary,,False,108.84200000000001,,"LINESTRING (148.4555491 -37.7045876, 148.4555023 -37.7047584, 148.4553739 -37.7052277, 148.4552994 -37.7055462)"
24007024,True,,Salisbury Street,residential,,False,118.933,,"LINESTRING (148.4541467 -37.7043398, 148.4528166 -37.7041485)"
129896195,False,,Gordon Street,residential,,True,10.466,,"LINESTRING (148.4541467 -37.7043398, 148.4542444 -37.7042861)"
24009284,False,,Tennyson Street,residential,,False,117.604,,"LINESTRING (148.4595318 -37.702975, 148.4592484 -37.7040086)"
151003699,False,,Gladstone Street,residential,,True,87.239,,"LINESTRING (148.4595318 -37.702975, 148.4585585 -37.7028249)"
130103824,False,,Tennyson Street,residential,,True,127.919,,"LINESTRING (148.4595318 -37.702975, 148.4596961 -37.7022406, 148.4597852 -37.7018422)"
24009284,False,,Tennyson Street,residential,,True,117.604,,"LINESTRING (148.4592484 -37.7040086, 148.4595318 -37.702975)"
129896190,False,,Tennyson Street,residential,,True,111.723,,"LINESTRING (148.4592484 -37.7040086, 148.4589985 -37.7049937)"
799802181,False,,Forest Road,unclassified,,False,15.849,,"LINESTRING (148.4525729 -37.7052986, 148.4526032 -37.7051581)"
799802181,False,,Forest Road,unclassified,,True,120.881,,"LINESTRING (148.4525729 -37.7052986, 148.4523525 -37.706132, 148.4522942 -37.7063631)"
106973525,True,,Tarra Street,residential,,False,51.188,,"LINESTRING (148.4552613 -37.7056978, 148.4546906 -37.7056081)"
218952004,False,C612;81,Nicholson Street,secondary,,False,17.703,,"LINESTRING (148.4552613 -37.7056978, 148.4552211 -37.7058538)"
218952004,False,C612;81,Nicholson Street,secondary,,True,17.187,,"LINESTRING (148.4552613 -37.7056978, 148.4552994 -37.7055462)"
129895914,False,,Browning Street,residential,,True,85.182,,"LINESTRING (148.4564136 -37.7075893, 148.4566084 -37.7068389)"
129895916,False,,Ruskin Street,residential,,False,76.942,,"LINESTRING (148.4564136 -37.7075893, 148.4555574 -37.707448)"
129895916,False,,Ruskin Street,residential,,True,170.935,,"LINESTRING (148.4564136 -37.7075893, 148.458209 -37.7078281, 148.4583271 -37.7078538)"
799802177,False,,McLeod Street,residential,,True,99.142,,"LINESTRING (148.4522942 -37.7063631, 148.4533147 -37.7067414)"
799802181,False,,Forest Road,unclassified,,False,120.881,,"LINESTRING (148.4522942 -37.7063631, 148.4523525 -37.706132, 148.4525729 -37.7052986)"
218952004,False,C612;81,Nicholson Street,secondary,,True,17.703,,"LINESTRING (148.4552211 -37.7058538, 148.4552613 -37.7056978)"
129895921,False,,Wolseley Street,residential,,True,138.975,,"LINESTRING (148.4552211 -37.7058538, 148.4557985 -37.7059393, 148.4558386 -37.7059447, 148.4560565 -37.7059738, 148.4561044 -37.7059802, 148.4567748 -37.7060796)"
218952004,False,C612;81,Nicholson Street,secondary,,False,162.59799999999998,,"LINESTRING (148.4552211 -37.7058538, 148.455045 -37.7065972, 148.4549352 -37.7070759, 148.4548975 -37.7071975, 148.4548627 -37.7072876)"
129895914,False,,Browning Street,residential,,False,85.69,,"LINESTRING (148.4567748 -37.7060796, 148.4566084 -37.7068389)"
129895921,False,,Wolseley Street,residential,,True,169.925,,"LINESTRING (148.4567748 -37.7060796, 148.4586731 -37.706362)"
129895914,False,,Browning Street,residential,,True,153.832,,"LINESTRING (148.4567748 -37.7060796, 148.4568681 -37.7056695, 148.4568923 -37.7055721, 148.4569237 -37.7054461, 148.4570825 -37.7047178)"
129895921,False,,Wolseley Street,residential,,False,138.975,,"LINESTRING (148.4567748 -37.7060796, 148.4561044 -37.7059802, 148.4560565 -37.7059738, 148.4558386 -37.7059447, 148.4557985 -37.7059393, 148.4552211 -37.7058538)"
130103824,False,,Tennyson Street,residential,,False,13.624,,"LINESTRING (148.4600634 -37.7005998, 148.4600361 -37.7007204)"
130103824,False,,Tennyson Street,residential,,True,77.494,,"LINESTRING (148.4600634 -37.7005998, 148.4602166 -37.6999135)"
129895915,False,,Livingstone Street,residential,,False,83.564,,"LINESTRING (148.4606438 -37.7081972, 148.4608406 -37.707462)"
129895916,False,,Ruskin Street,residential,,False,207.348,,"LINESTRING (148.4606438 -37.7081972, 148.4583271 -37.7078538)"
129895915,False,,Livingstone Street,residential,,True,86.8,,"LINESTRING (148.4609917 -37.7066906, 148.4608406 -37.707462)"
129895921,False,,Wolseley Street,residential,,False,207.22,,"LINESTRING (148.4609917 -37.7066906, 148.4586731 -37.706362)"
799802180,False,,McLeod Street,residential,,False,13.343,,"LINESTRING (148.4548627 -37.7072876, 148.4547221 -37.7072426)"
129895916,False,,Ruskin Street,residential,,True,63.669,,"LINESTRING (148.4548627 -37.7072876, 148.4552751 -37.7073789, 148.4555574 -37.707448)"
218952004,False,C612;81,Nicholson Street,secondary,,True,162.598,,"LINESTRING (148.4548627 -37.7072876, 148.4548975 -37.7071975, 148.4549352 -37.7070759, 148.455045 -37.7065972, 148.4552211 -37.7058538)"
24006991,False,,Salisbury Street,secondary,,False,88.57,,"LINESTRING (148.4570825 -37.7047178, 148.458073 -37.7048604)"
129895914,False,,Browning Street,residential,,False,153.832,,"LINESTRING (148.4570825 -37.7047178, 148.4569237 -37.7054461, 148.4568923 -37.7055721, 148.4568681 -37.7056695, 148.4567748 -37.7060796)"
788119137,False,,Salisbury Street,secondary,,True,126.319,,"LINESTRING (148.4570825 -37.7047178, 148.4565043 -37.7046386, 148.4560582 -37.7045775, 148.4557783 -37.7045391, 148.4556677 -37.704524)"
718450702,True,C612;81,,secondary,,False,9.241,roundabout,"LINESTRING (148.4556578 -37.7044437, 148.4556721 -37.7044728, 148.4556745 -37.70449, 148.4556731 -37.7045073, 148.4556677 -37.704524)"
151002535,False,,Boundary Road,residential,,False,119.073,,"LINESTRING (148.4538584 -37.6997021, 148.4551865 -37.6999082)"
151002535,False,,Boundary Road,residential,,True,41.219,,"LINESTRING (148.4538584 -37.6997021, 148.4533998 -37.6996263)"
799802181,False,,Forest Road,unclassified,,True,137.47,,"LINESTRING (148.4538584 -37.6997021, 148.4535913 -37.7009202)"
129896195,False,,Gordon Street,residential,,False,136.464,,"LINESTRING (148.4551865 -37.6999082, 148.4549059 -37.7011152)"
151002535,False,,Boundary Road,residential,,False,118.84,,"LINESTRING (148.4551865 -37.6999082, 148.4565132 -37.700109)"
151002535,False,,Boundary Road,residential,,True,119.073,,"LINESTRING (148.4551865 -37.6999082, 148.4538584 -37.6997021)"
129895916,False,,Ruskin Street,residential,,True,207.348,,"LINESTRING (148.4583271 -37.7078538, 148.4606438 -37.7081972)"
129895916,False,,Ruskin Street,residential,,False,170.935,,"LINESTRING (148.4583271 -37.7078538, 148.458209 -37.7078281, 148.4564136 -37.7075893)"
129896190,False,,Tennyson Street,residential,,False,168.651,,"LINESTRING (148.4583271 -37.7078538, 148.4584952 -37.707119, 148.4586731 -37.706362)"
