osmid,oneway,lanes,highway,reversed,length,ref,name,maxspeed,geometry,junction
39420582,False,,tertiary,False,20.253,,Victoria Street,50,"LINESTRING (144.8886925 -37.8619314, 144.8886616 -37.8621119)",
23159968,False,,residential,True,275.203,,Laverton Street,50,"LINESTRING (144.8886925 -37.8619314, 144.8888377 -37.8619796, 144.8911124 -37.862734, 144.8915096 -37.8628686, 144.8915812 -37.8628928)",
39420582,False,,tertiary,True,151.183,,Victoria Street,50,"LINESTRING (144.8886925 -37.8619314, 144.8887967 -37.861369, 144.8889319 -37.860585)",
23160005,False,,residential,True,111.746,,Osborne Street,50,"LINESTRING (144.888428 -37.8634536, 144.8882738 -37.8634219, 144.8877731 -37.8633771, 144.8872468 -37.8633299, 144.8871673 -37.8633228)",
39420582,False,,tertiary,True,150.59300000000002,,Victoria Street,50,"LINESTRING (144.888428 -37.8634536, 144.8884407 -37.8633807, 144.888559 -37.8627022, 144.8886616 -37.8621119)",
61460945,False,,tertiary,True,231.663,,Osborne Street,50,"LINESTRING (144.888428 -37.8634536, 144.8885829 -37.8635049, 144.8908618 -37.864259)",
201328198,False,,tertiary,False,86.714,,Victoria Street,50,"LINESTRING (144.888428 -37.8634536, 144.8884073 -37.8635719, 144.8882928 -37.8642261)",
201328198,False,,tertiary,True,86.299,,Victoria Street,50,"LINESTRING (144.8881582 -37.8649949, 144.8882928 -37.8642261)",
23160012,False,,residential,False,103.81,,Gellibrand Street,50,"LINESTRING (144.8881582 -37.8649949, 144.8883105 -37.8650429, 144.889257 -37.86534)",
23160012,False,,residential,True,111.644,,Gellibrand Street,50,"LINESTRING (144.8881582 -37.8649949, 144.888002 -37.8649765, 144.8875047 -37.8649177, 144.8869758 -37.8648552, 144.8869004 -37.8648463)",
201364482,True,2,primary,False,10.574,35,Ferguson Street,,"LINESTRING (144.8891539 -37.8579119, 144.8890367 -37.85789)",
133148471,True,1,tertiary,False,21.689999999999998,,Victoria Street,,"LINESTRING (144.8891539 -37.8579119, 144.8891695 -37.8579794, 144.8891817 -37.8580264, 144.8891529 -37.8581015)",
23159939,False,,residential,False,171.174,,Railway Crescent,,"LINESTRING (144.8935459 -37.8637739, 144.8939832 -37.8640209, 144.894588 -37.8643624, 144.8951663 -37.8646274)",
23159939,False,,residential,True,185.67299999999997,,Railway Crescent,,"LINESTRING (144.8935459 -37.8637739, 144.8934861 -37.863735, 144.8928627 -37.8633011, 144.8923595 -37.8629062, 144.8921576 -37.8627372, 144.8920229 -37.8626176)",
23159947,False,,residential,False,142.89600000000002,,Forster Street,50,"LINESTRING (144.8935459 -37.8637739, 144.8931423 -37.8641803, 144.8931208 -37.8642142, 144.892761 -37.8648875)",
61460945,False,,tertiary,False,141.439,,Osborne Street,50,"LINESTRING (144.89469 -37.8655216, 144.8932026 -37.8650326)",
502031319,False,,residential,False,107.89000000000001,,Garden Street,50,"LINESTRING (144.89469 -37.8655216, 144.894964 -37.8649806, 144.8951663 -37.8646274)",
23159939,False,,residential,True,171.174,,Railway Crescent,,"LINESTRING (144.8951663 -37.8646274, 144.894588 -37.8643624, 144.8939832 -37.8640209, 144.8935459 -37.8637739)",
502031319,False,,residential,True,107.89000000000001,,Garden Street,50,"LINESTRING (144.8951663 -37.8646274, 144.894964 -37.8649806, 144.89469 -37.8655216)",
23159945,False,,residential,False,49.396,,Stewart Street,50,"LINESTRING (144.8920229 -37.8626176, 144.8915812 -37.8628928)",
23159939,False,,residential,False,185.67299999999997,,Railway Crescent,,"LINESTRING (144.8920229 -37.8626176, 144.8921576 -37.8627372, 144.8923595 -37.8629062, 144.8928627 -37.8633011, 144.8934861 -37.863735, 144.8935459 -37.8637739)",
23159939,False,,residential,True,498.135,,Railway Crescent,,"LINESTRING (144.8920229 -37.8626176, 144.8919832 -37.8625806, 144.8918502 -37.8624566, 144.8917507 -37.8623639, 144.8911792 -37.8617265, 144.8908359 -37.8613145, 144.8905806 -37.8609524, 144.8903056 -37.8605125, 144.8899909 -37.8599559, 144.8894863 -37.8589194, 144.8894504 -37.8588508, 144.8894133 -37.8588298, 144.8892996 -37.8588133, 144.8892412 -37.8588055)",
23159945,False,,residential,True,49.396,,Stewart Street,50,"LINESTRING (144.8915812 -37.8628928, 144.8920229 -37.8626176)",
23159945,False,,residential,False,164.519,,Stewart Street,50,"LINESTRING (144.8915812 -37.8628928, 144.891386 -37.8632626, 144.8912801 -37.8634632, 144.8912224 -37.8635725, 144.8908618 -37.864259)",
23159968,False,,residential,False,275.203,,Laverton Street,50,"LINESTRING (144.8915812 -37.8628928, 144.8915096 -37.8628686, 144.8911124 -37.862734, 144.8888377 -37.8619796, 144.8886925 -37.8619314)",
61460945,False,,tertiary,True,180.775,,Osborne Street,50,"LINESTRING (144.8908618 -37.864259, 144.892761 -37.8648875)",
23159945,False,,residential,False,83.73,,Stewart Street,50,"LINESTRING (144.8908618 -37.864259, 144.8907979 -37.8643791, 144.8904923 -37.8649532)",
23159945,False,,residential,True,164.519,,Stewart Street,50,"LINESTRING (144.8908618 -37.864259, 144.8912224 -37.8635725, 144.8912801 -37.8634632, 144.891386 -37.8632626, 144.8915812 -37.8628928)",
61460945,False,,tertiary,False,231.663,,Osborne Street,50,"LINESTRING (144.8908618 -37.864259, 144.8885829 -37.8635049, 144.888428 -37.8634536)",
23159945,False,,residential,True,80.492,,Stewart Street,50,"LINESTRING (144.8901489 -37.8656244, 144.8901857 -37.8655525, 144.8904923 -37.8649532)",
23160012,False,,residential,True,84.44,,Gellibrand Street,50,"LINESTRING (144.8901489 -37.8656244, 144.8900458 -37.8655915, 144.889257 -37.86534)",
61460945,False,,tertiary,False,180.775,,Osborne Street,50,"LINESTRING (144.892761 -37.8648875, 144.8908618 -37.864259)",
61460945,False,,tertiary,True,41.989,,Osborne Street,50,"LINESTRING (144.892761 -37.8648875, 144.8932026 -37.8650326)",
23159947,False,,residential,False,83.762,,Forster Street,50,"LINESTRING (144.892761 -37.8648875, 144.8927002 -37.8650068, 144.8924047 -37.8655863)",
23159947,False,,residential,True,142.89600000000002,,Forster Street,50,"LINESTRING (144.892761 -37.8648875, 144.8931208 -37.8642142, 144.8931423 -37.8641803, 144.8935459 -37.8637739)",
23160012,False,,residential,False,84.44,,Gellibrand Street,50,"LINESTRING (144.889257 -37.86534, 144.8900458 -37.8655915, 144.8901489 -37.8656244)",
23160012,False,,residential,True,103.81,,Gellibrand Street,50,"LINESTRING (144.889257 -37.86534, 144.8883105 -37.8650429, 144.8881582 -37.8649949)",
23159947,False,,residential,True,83.762,,Forster Street,50,"LINESTRING (144.8924047 -37.8655863, 144.8927002 -37.8650068, 144.892761 -37.8648875)",
23159973,False,,residential,False,182.04,,Little Osborne Street,50,"LINESTRING (144.8924047 -37.8655863, 144.8905911 -37.8649859, 144.8904923 -37.8649532)",
23159945,False,,residential,False,80.492,,Stewart Street,50,"LINESTRING (144.8904923 -37.8649532, 144.8901857 -37.8655525, 144.8901489 -37.8656244)",
23159945,False,,residential,True,83.73,,Stewart Street,50,"LINESTRING (144.8904923 -37.8649532, 144.8907979 -37.8643791, 144.8908618 -37.864259)",
23159973,False,,residential,False,209.32600000000002,,Little Osborne Street,50,"LINESTRING (144.8904923 -37.8649532, 144.8903979 -37.864922, 144.8884465 -37.8642769, 144.8882928 -37.8642261)",
23159973,False,,residential,True,182.04,,Little Osborne Street,50,"LINESTRING (144.8904923 -37.8649532, 144.8905911 -37.8649859, 144.8924047 -37.8655863)",
201328198,False,,tertiary,False,86.299,,Victoria Street,50,"LINESTRING (144.8882928 -37.8642261, 144.8881582 -37.8649949)",
23159973,False,,residential,True,209.32600000000002,,Little Osborne Street,50,"LINESTRING (144.8882928 -37.8642261, 144.8884465 -37.8642769, 144.8903979 -37.864922, 144.8904923 -37.8649532)",
201328198,False,,tertiary,True,86.714,,Victoria Street,50,"LINESTRING (144.8882928 -37.8642261, 144.8884073 -37.8635719, 144.888428 -37.8634536)",
23159982,True,,residential,False,61.001,,Swanston Street,40,"LINESTRING (144.8871397 -37.8576716, 144.8871257 -37.8577445, 144.8870356 -37.858214)",
1156834120,True,2,primary,False,60.271,35,Kororoit Creek Road,60,"LINESTRING (144.8871397 -37.8576716, 144.8869702 -37.8576602, 144.8869481 -37.8576589, 144.8867765 -37.8576492, 144.8864547 -37.8576366)",
762593197,True,,residential,False,4.965,,Swanston Street,40,"LINESTRING (144.886914 -37.8587908, 144.8868802 -37.858755)",
762593194,True,,residential,False,16.432,,Bayview Street,40,"LINESTRING (144.886914 -37.8587908, 144.8868703 -37.8588078, 144.8868487 -37.8588168, 144.8868313 -37.8588248, 144.8868191 -37.8588322, 144.8868079 -37.8588401, 144.8867955 -37.8588502, 144.8867549 -37.8588667)",
23159985,False,,residential,True,172.98499999999999,,Hannan Street,50,"LINESTRING (144.8879448 -37.858903, 144.8879264 -37.8589814, 144.887679 -37.8603812, 144.8876681 -37.8604432)",
242678661,False,,residential,False,64.666,,Collins Street,50,"LINESTRING (144.8879448 -37.858903, 144.8873565 -37.858842, 144.8872145 -37.8588272)",
242678661,False,,residential,True,111.50500000000001,,Collins Street,50,"LINESTRING (144.8879448 -37.858903, 144.888535 -37.8589642, 144.889043 -37.8590169, 144.8892041 -37.8590336)",
242678667,False,,residential,True,7.312,,Castle Street,50,"LINESTRING (144.8870356 -37.858214, 144.8869529 -37.8582062)",
23159982,True,,residential,False,61.431999999999995,,Swanston Street,40,"LINESTRING (144.8870356 -37.858214, 144.88696 -37.8586372, 144.8869558 -37.8586827, 144.8869558 -37.8587081, 144.8869612 -37.8587293, 144.8869703 -37.8587449, 144.8869808 -37.8587577)",
242678667,False,,residential,False,197.467,,Castle Street,50,"LINESTRING (144.8870356 -37.858214, 144.8870802 -37.8582186, 144.8886084 -37.8583766, 144.8890363 -37.8584208, 144.8891477 -37.8584323, 144.8892665 -37.8584394)",
39420582,False,,tertiary,False,174.155,,Victoria Street,50,"LINESTRING (144.8892041 -37.8590336, 144.8889319 -37.860585)",
39420582,False,,tertiary,True,25.572,,Victoria Street,50,"LINESTRING (144.8892041 -37.8590336, 144.8892412 -37.8588055)",
242678661,False,,residential,False,111.505,,Collins Street,50,"LINESTRING (144.8892041 -37.8590336, 144.889043 -37.8590169, 144.888535 -37.8589642, 144.8879448 -37.858903)",
39420582,False,,tertiary,True,174.155,,Victoria Street,50,"LINESTRING (144.8889319 -37.860585, 144.8892041 -37.8590336)",
23159996,False,,residential,False,112.071,,Winifred Street,50,"LINESTRING (144.8889319 -37.860585, 144.8887706 -37.8605628, 144.8882651 -37.8605084, 144.8877447 -37.8604516, 144.8876681 -37.8604432)",
39420582,False,,tertiary,False,151.183,,Victoria Street,50,"LINESTRING (144.8889319 -37.860585, 144.8887967 -37.861369, 144.8886925 -37.8619314)",
23159985,False,,residential,False,172.985,,Hannan Street,50,"LINESTRING (144.8876681 -37.8604432, 144.887679 -37.8603812, 144.8879264 -37.8589814, 144.8879448 -37.858903)",
23159985,False,,residential,True,171.15599999999998,,Hannan Street,50,"LINESTRING (144.8876681 -37.8604432, 144.8876578 -37.8605027, 144.8874151 -37.8619068, 144.8874045 -37.8619683)",
23159996,False,,residential,False,101.945,,Winifred Street,50,"LINESTRING (144.8876681 -37.8604432, 144.8875942 -37.8604352, 144.8870924 -37.860381, 144.8865932 -37.8603211, 144.8865188 -37.8603122)",
23159996,False,,residential,True,112.071,,Winifred Street,50,"LINESTRING (144.8876681 -37.8604432, 144.8877447 -37.8604516, 144.8882651 -37.8605084, 144.8887706 -37.8605628, 144.8889319 -37.860585)",
762593196,False,,residential,False,13.247,,Bayview Street,40,"LINESTRING (144.8865188 -37.8603122, 144.886498 -37.8604302)",
762593196,False,,residential,True,162.063,,Bayview Street,40,"LINESTRING (144.8865188 -37.8603122, 144.8867549 -37.8588667)",
23159996,False,,residential,True,101.94500000000001,,Winifred Street,50,"LINESTRING (144.8865188 -37.8603122, 144.8865932 -37.8603211, 144.8870924 -37.860381, 144.8875942 -37.8604352, 144.8876681 -37.8604432)",
39420582,False,,tertiary,True,20.253,,Victoria Street,50,"LINESTRING (144.8886616 -37.8621119, 144.8886925 -37.8619314)",
23160001,False,,residential,False,111.507,,Knight Street,50,"LINESTRING (144.8886616 -37.8621119, 144.8884974 -37.8620941, 144.8879973 -37.8620365, 144.8874805 -37.861977, 144.8874045 -37.8619683)",
39420582,False,,tertiary,False,150.593,,Victoria Street,50,"LINESTRING (144.8886616 -37.8621119, 144.888559 -37.8627022, 144.8884407 -37.8633807, 144.888428 -37.8634536)",
23159985,False,,residential,False,171.15599999999998,,Hannan Street,50,"LINESTRING (144.8874045 -37.8619683, 144.8874151 -37.8619068, 144.8876578 -37.8605027, 144.8876681 -37.8604432)",
23159985,False,,residential,True,152.04600000000002,,Hannan Street,50,"LINESTRING (144.8874045 -37.8619683, 144.8873944 -37.862026, 144.8871824 -37.8632365, 144.8871673 -37.8633228)",
23160001,False,,residential,False,102.435,,Knight Street,50,"LINESTRING (144.8874045 -37.8619683, 144.8873277 -37.8619594, 144.8868266 -37.8619014, 144.8863246 -37.8618432, 144.88625 -37.8618346)",
23160001,False,,residential,True,111.50699999999999,,Knight Street,50,"LINESTRING (144.8874045 -37.8619683, 144.8874805 -37.861977, 144.8879973 -37.8620365, 144.8884974 -37.8620941, 144.8886616 -37.8621119)",
762593196,False,,residential,True,70.775,,Bayview Street,40,"LINESTRING (144.88625 -37.8618346, 144.8863613 -37.8612042)",
23160001,False,,residential,True,102.435,,Knight Street,50,"LINESTRING (144.88625 -37.8618346, 144.8863246 -37.8618432, 144.8868266 -37.8619014, 144.8873277 -37.8619594, 144.8874045 -37.8619683)",
762593196,False,,residential,False,14.74,,Bayview Street,40,"LINESTRING (144.88625 -37.8618346, 144.8862384 -37.8619006, 144.8862269 -37.8619659)",
762593196,False,,residential,False,70.775,,Bayview Street,40,"LINESTRING (144.8863613 -37.8612042, 144.88625 -37.8618346)",
23160003,False,,residential,False,410.66799999999995,,Anzac Crescent,50,"LINESTRING (144.8863613 -37.8612042, 144.8862476 -37.8611908, 144.8846466 -37.8610158, 144.8845746 -37.8610144, 144.884523 -37.8610272, 144.8844747 -37.8610529, 144.884451 -37.8611159, 144.8844056 -37.861379, 144.8843645 -37.8616514, 144.8843596 -37.8616985, 144.8843881 -37.8617504, 144.8844252 -37.8617705, 144.8844879 -37.8617805, 144.886116 -37.8619512, 144.8862269 -37.8619659)",
762593196,False,,residential,True,86.89800000000001,,Bayview Street,40,"LINESTRING (144.8863613 -37.8612042, 144.8864845 -37.8605069, 144.886498 -37.8604302)",
762593196,False,,residential,False,85.786,,Bayview Street,40,"LINESTRING (144.8862269 -37.8619659, 144.886092 -37.86273)",
23160003,False,,residential,True,410.6679999999999,,Anzac Crescent,50,"LINESTRING (144.8862269 -37.8619659, 144.886116 -37.8619512, 144.8844879 -37.8617805, 144.8844252 -37.8617705, 144.8843881 -37.8617504, 144.8843596 -37.8616985, 144.8843645 -37.8616514, 144.8844056 -37.861379, 144.884451 -37.8611159, 144.8844747 -37.8610529, 144.884523 -37.8610272, 144.8845746 -37.8610144, 144.8846466 -37.8610158, 144.8862476 -37.8611908, 144.8863613 -37.8612042)",
762593196,False,,residential,True,14.74,,Bayview Street,40,"LINESTRING (144.8862269 -37.8619659, 144.8862384 -37.8619006, 144.88625 -37.8618346)",
762593196,False,,residential,False,51.398,,Bayview Street,40,"LINESTRING (144.886092 -37.86273, 144.8860111 -37.8631878)",
762593196,False,,residential,True,85.786,,Bayview Street,40,"LINESTRING (144.886092 -37.86273, 144.8862269 -37.8619659)",
23160004,False,,residential,False,410.21900000000005,,Tobruk Crescent,40,"LINESTRING (144.886092 -37.86273, 144.8859856 -37.8627183, 144.8843234 -37.8625354, 144.884272 -37.8625371, 144.8842205 -37.8625557, 144.8841944 -37.8625905, 144.8841451 -37.8629046, 144.8840962 -37.8632132, 144.8841302 -37.8632675, 144.8841852 -37.8632979, 144.8858529 -37.8634778, 144.8859582 -37.8634876)",
762593196,False,,residential,False,139.394,,Bayview Street,40,"LINESTRING (144.8859582 -37.8634876, 144.885739 -37.8647292)",
762593196,False,,residential,True,33.658,,Bayview Street,40,"LINESTRING (144.8859582 -37.8634876, 144.8860111 -37.8631878)",
23160004,False,,residential,True,410.219,,Tobruk Crescent,40,"LINESTRING (144.8859582 -37.8634876, 144.8858529 -37.8634778, 144.8841852 -37.8632979, 144.8841302 -37.8632675, 144.8840962 -37.8632132, 144.8841451 -37.8629046, 144.8841944 -37.8625905, 144.8842205 -37.8625557, 144.884272 -37.8625371, 144.8843234 -37.8625354, 144.8859856 -37.8627183, 144.886092 -37.86273)",
762593196,False,,residential,False,33.658,,Bayview Street,40,"LINESTRING (144.8860111 -37.8631878, 144.8859582 -37.8634876)",
762593196,False,,residential,True,51.398,,Bayview Street,40,"LINESTRING (144.8860111 -37.8631878, 144.886092 -37.86273)",
23160005,False,,residential,False,102.60199999999999,,Osborne Street,50,"LINESTRING (144.8860111 -37.8631878, 144.8860887 -37.8631969, 144.8865934 -37.8632558, 144.8870912 -37.8633139, 144.8871673 -37.8633228)",
23159985,False,,residential,False,152.04600000000002,,Hannan Street,50,"LINESTRING (144.8871673 -37.8633228, 144.8871824 -37.8632365, 144.8873944 -37.862026, 144.8874045 -37.8619683)",
23159985,False,,residential,True,171.018,,Hannan Street,50,"LINESTRING (144.8871673 -37.8633228, 144.8871567 -37.8633834, 144.8869104 -37.8647892, 144.8869004 -37.8648463)",
23160005,False,,residential,False,111.74600000000001,,Osborne Street,50,"LINESTRING (144.8871673 -37.8633228, 144.8872468 -37.8633299, 144.8877731 -37.8633771, 144.8882738 -37.8634219, 144.888428 -37.8634536)",
23160005,False,,residential,True,102.602,,Osborne Street,50,"LINESTRING (144.8871673 -37.8633228, 144.8870912 -37.8633139, 144.8865934 -37.8632558, 144.8860887 -37.8631969, 144.8860111 -37.8631878)",
762593196,False,,residential,True,139.394,,Bayview Street,40,"LINESTRING (144.885739 -37.8647292, 144.8859582 -37.8634876)",
23160012,False,,residential,False,102.782,,Gellibrand Street,50,"LINESTRING (144.885739 -37.8647292, 144.8858212 -37.8647375, 144.8863247 -37.8647883, 144.8868233 -37.8648385, 144.8869004 -37.8648463)",
23159985,False,,residential,False,171.018,,Hannan Street,50,"LINESTRING (144.8869004 -37.8648463, 144.8869104 -37.8647892, 144.8871567 -37.8633834, 144.8871673 -37.8633228)",
23160012,False,,residential,False,111.644,,Gellibrand Street,50,"LINESTRING (144.8869004 -37.8648463, 144.8869758 -37.8648552, 144.8875047 -37.8649177, 144.888002 -37.8649765, 144.8881582 -37.8649949)",
