osmid,oneway,name,highway,reversed,length,lanes,ref,maxspeed,geometry,junction
196970945,True,Avoca Street,tertiary,False,12.459,,,,"LINESTRING (151.835565 -26.5445389, 151.8354414 -26.5445208)",
102136893,True,Youngman Street,primary,False,35.379999999999995,2,49,60,"LINESTRING (151.835565 -26.5445389, 151.8354889 -26.5446719, 151.8353918 -26.5448166)",
173762657,True,Youngman Street,primary,False,93.812,2,49,60,"LINESTRING (151.836405 -26.5388507, 151.8365242 -26.5380138)",
196970949,True,Haly Street,secondary,False,11.918,,,50,"LINESTRING (151.836405 -26.5388507, 151.836524 -26.5388631)",
578927827,False,Kingaroy Street,secondary,False,8.859,,,50,"LINESTRING (151.8395333 -26.5393487, 151.8395464 -26.5392699)",
578927827,False,Kingaroy Street,secondary,True,189.39600000000002,,,50,"LINESTRING (151.8395333 -26.5393487, 151.8395253 -26.5393995, 151.839434 -26.5399775, 151.839256 -26.5410338)",
1267613493,True,Haly Street,secondary,False,26.025,2,,,"LINESTRING (151.8395333 -26.5393487, 151.8393962 -26.5393045, 151.8392872 -26.5392693)",
28395827,True,Avoca Street,primary,False,137.374,,96,,"LINESTRING (151.8386421 -26.5449542, 151.8372756 -26.5447756)",
555951504,False,Kingaroy Street,primary,False,14.12,2,96,60,"LINESTRING (151.8386421 -26.5449542, 151.8386568 -26.5448279)",
35907980,False,Gooyong Street,residential,False,160.053,,,,"LINESTRING (151.8440667 -26.5414257, 151.8442799 -26.539999)",
173762646,False,Alford Street,tertiary,True,122.479,,ACW,,"LINESTRING (151.8440667 -26.5414257, 151.842848 -26.5412689)",
35907980,False,Gooyong Street,residential,False,12.053,,,,"LINESTRING (151.8442799 -26.539999, 151.8442963 -26.5398916)",
35907980,False,Gooyong Street,residential,True,160.053,,,,"LINESTRING (151.8442799 -26.539999, 151.8440667 -26.5414257)",
871537781,True,Haly Street,secondary,False,118.898,2,,,"LINESTRING (151.8442799 -26.539999, 151.8430976 -26.5398422)",
35907961,True,Youngman Street,primary,False,12.422,2,49,60,"LINESTRING (151.8358267 -26.5423455, 151.8358435 -26.5422348)",
173769590,True,Markwell Street,tertiary,False,165.887,,,,"LINESTRING (151.8376047 -26.5425742, 151.8359542 -26.542361)",
173769585,True,,tertiary,False,13.109000000000002,,,,"LINESTRING (151.8376047 -26.5425742, 151.8375951 -26.542546, 151.8375961 -26.5425165, 151.8376075 -26.5424889, 151.8376281 -26.5424659)",roundabout
196970957,False,Sawtell Street,residential,True,12.501,,,,"LINESTRING (151.8365242 -26.5380138, 151.8366491 -26.5380262)",
173762657,True,Youngman Street,primary,False,93.69200000000001,2,49,60,"LINESTRING (151.8365242 -26.5380138, 151.836621 -26.5374685, 151.8367093 -26.537189)",
253930047,False,Mary Street,residential,False,117.686,,,,"LINESTRING (151.8410243 -26.5381154, 151.8419167 -26.5374206)",
253930047,False,Mary Street,residential,True,64.064,,,,"LINESTRING (151.8410243 -26.5381154, 151.8405379 -26.538493)",
173762658,False,Edward Street,residential,False,174.346,,,,"LINESTRING (151.8410243 -26.5381154, 151.8420367 -26.5392, 151.8421812 -26.5392853)",
173762660,False,King Street,residential,False,68.333,,,,"LINESTRING (151.8400572 -26.538866, 151.840264 -26.5390952, 151.8402819 -26.539115, 151.8403659 -26.5392503, 151.8403925 -26.5393184, 151.8403935 -26.539386)",
173762660,False,King Street,residential,True,224.73,,,,"LINESTRING (151.8400572 -26.538866, 151.8399924 -26.5388002, 151.8398396 -26.5386423, 151.839623 -26.5384185, 151.8385777 -26.5373387)",
253930047,False,Mary Street,residential,False,63.301,,,,"LINESTRING (151.8400572 -26.538866, 151.8404786 -26.538539, 151.8405379 -26.538493)",
918964326,False,Youngman Street,primary,False,37.197,,49,60,"LINESTRING (151.8367594 -26.5368575, 151.8367093 -26.537189)",
173762651,False,Kent Street,residential,False,66.736,,,,"LINESTRING (151.8385777 -26.5373387, 151.8390985 -26.5369604)",
173762660,False,King Street,residential,False,224.73,,,,"LINESTRING (151.8385777 -26.5373387, 151.839623 -26.5384185, 151.8398396 -26.5386423, 151.8399924 -26.5388002, 151.8400572 -26.538866)",
253930047,False,Mary Street,residential,True,117.686,,,,"LINESTRING (151.8419167 -26.5374206, 151.8410243 -26.5381154)",
168820110,False,Albert Street,residential,False,71.723,,,,"LINESTRING (151.8419167 -26.5374206, 151.842278 -26.5377978, 151.8424151 -26.5378811)",
253930044,False,Albert Street,residential,False,157.864,,,,"LINESTRING (151.8424151 -26.5378811, 151.8421812 -26.5392853)",
168820110,False,Albert Street,residential,True,71.723,,,,"LINESTRING (151.8424151 -26.5378811, 151.842278 -26.5377978, 151.8419167 -26.5374206)",
