osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction,width
15120494,North Head Drive,secondary,60,False,True,220.363,"LINESTRING (150.0842059 -35.9059286, 150.0839875 -35.9059016, 150.0824558 -35.9057111, 150.0821928 -35.9056641, 150.0820662 -35.9056412, 150.0817958 -35.9055923)",,7,,,
24448764,River Street,residential,,False,False,164.632,"LINESTRING (150.0776028 -35.9075882, 150.0777914 -35.9079606, 150.0779323 -35.9081836, 150.0781047 -35.9083852, 150.0785331 -35.9087788, 150.0785851 -35.9088181)",,,,,
24449541,Page Street,residential,,False,False,117.279,"LINESTRING (150.0785851 -35.9088181, 150.0783735 -35.9098588)",,,,,
24448764,River Street,residential,,False,True,164.632,"LINESTRING (150.0785851 -35.9088181, 150.0785331 -35.9087788, 150.0781047 -35.9083852, 150.0779323 -35.9081836, 150.0777914 -35.9079606, 150.0776028 -35.9075882)",,,,,
24449540,Church Street,residential,50,False,True,223.72299999999998,"LINESTRING (150.0785851 -35.9088181, 150.0786378 -35.9088501, 150.0786978 -35.9088734, 150.0787971 -35.9088933, 150.0794688 -35.9089867, 150.0803655 -35.9091173, 150.0809121 -35.9091925, 150.081013 -35.9092064)",,,,,
24448839,Campbell Street,secondary,50,False,False,183.309,"LINESTRING (150.077972 -35.911834, 150.0780752 -35.9118486, 150.0785456 -35.9119152, 150.079977 -35.912118)",,,,,
24448839,Campbell Street,secondary,50,False,True,112.276,"LINESTRING (150.077972 -35.911834, 150.0774358 -35.9117583, 150.0768188 -35.9116709, 150.0767439 -35.9116603)",,,,,
24449541,Page Street,residential,,False,False,89.547,"LINESTRING (150.077972 -35.911834, 150.0779573 -35.9119063, 150.0778104 -35.9126286)",,,,,
24449541,Page Street,residential,,False,True,81.22800000000001,"LINESTRING (150.077972 -35.911834, 150.0779872 -35.9117592, 150.0781185 -35.9111132)",,,,,
1211697568,Murray Street,residential,50,False,False,97.964,"LINESTRING (150.0775655 -35.9138335, 150.078636 -35.91399)",,,,,
24449541,Page Street,residential,,False,True,135.782,"LINESTRING (150.0775655 -35.9138335, 150.07758 -35.9137624, 150.0778104 -35.9126286)",,,,,
1211697568,Murray Street,residential,50,False,True,97.964,"LINESTRING (150.078636 -35.91399, 150.0775655 -35.9138335)",,,,,
24450450,Park Lane,residential,,False,False,224.345,"LINESTRING (150.078636 -35.91399, 150.0786559 -35.9138925, 150.0786917 -35.9137165, 150.0788463 -35.9129565, 150.0788305 -35.9128575, 150.0787292 -35.9127851, 150.078499 -35.912734, 150.0778104 -35.9126286)",,,,,
"[1211697568, 24450451]","['Vulcan Street', 'Murray Street']","['residential', 'unclassified']",50,False,False,305.154,"LINESTRING (150.078636 -35.91399, 150.0789103 -35.9140289, 150.0798273 -35.914159, 150.0799503 -35.9141405, 150.079975 -35.9141103, 150.0800111 -35.9140661, 150.0801542 -35.9133402, 150.0802264 -35.9129794, 150.0803058 -35.9126175, 150.0803297 -35.9125132)",,,,,
"[24449014, 5554631]","['Queen Street', 'Foreman Street']",residential,,False,False,298.116,"LINESTRING (150.0768115 -35.9113909, 150.0771598 -35.9097362, 150.0772299 -35.909707, 150.0783735 -35.9098588)",,,,,
5464120,Vulcan Street,trunk,50,False,True,9.029,"LINESTRING (150.081013 -35.9092064, 150.0810302 -35.9091264)",2,A1,,,
5464120,Vulcan Street,trunk,50,False,False,111.72,"LINESTRING (150.081013 -35.9092064, 150.0809956 -35.9092872, 150.0808 -35.9101962)",2,A1,,,
24449540,Church Street,residential,50,False,False,223.72299999999996,"LINESTRING (150.081013 -35.9092064, 150.0809121 -35.9091925, 150.0803655 -35.9091173, 150.0794688 -35.9089867, 150.0787971 -35.9088933, 150.0786978 -35.9088734, 150.0786378 -35.9088501, 150.0785851 -35.9088181)",,,,,
24449541,Page Street,residential,,False,False,9.218,"LINESTRING (150.0783735 -35.9098588, 150.0783569 -35.9099406)",,,,,
24449541,Page Street,residential,,False,True,117.279,"LINESTRING (150.0783735 -35.9098588, 150.0785851 -35.9088181)",,,,,
"[24449014, 5554631]","['Queen Street', 'Foreman Street']",residential,,False,True,298.116,"LINESTRING (150.0783735 -35.9098588, 150.0772299 -35.909707, 150.0771598 -35.9097362, 150.0768115 -35.9113909)",,,,,
24449541,Page Street,residential,,False,False,34.834,"LINESTRING (150.0781814 -35.9108041, 150.0781185 -35.9111132)",,,,,
24449541,Page Street,residential,,False,True,97.309,"LINESTRING (150.0781814 -35.9108041, 150.0783569 -35.9099406)",,,,,
24450453,Mirrabooka Avenue,residential,,False,False,221.257,"LINESTRING (150.0781814 -35.9108041, 150.078272 -35.9108223, 150.080351 -35.9112381, 150.0804171 -35.9112513, 150.0805665 -35.9112812)",,,,,
24449541,Page Street,residential,,False,True,34.834,"LINESTRING (150.0781185 -35.9111132, 150.0781814 -35.9108041)",,,,,
24449541,Page Street,residential,,False,False,81.22800000000001,"LINESTRING (150.0781185 -35.9111132, 150.0779872 -35.9117592, 150.077972 -35.911834)",,,,,
24450452,St Johns Way,unclassified,,False,False,103.03999999999999,"LINESTRING (150.0781185 -35.9111132, 150.0779859 -35.9111022, 150.0775286 -35.9110432, 150.0774835 -35.9109661, 150.0775128 -35.9108097, 150.077555 -35.9106125)",,,,,
24449541,Page Street,residential,,False,False,135.782,"LINESTRING (150.0778104 -35.9126286, 150.07758 -35.9137624, 150.0775655 -35.9138335)",,,,,
24449541,Page Street,residential,,False,True,89.547,"LINESTRING (150.0778104 -35.9126286, 150.0779573 -35.9119063, 150.077972 -35.911834)",,,,,
24450450,Park Lane,residential,,False,True,224.345,"LINESTRING (150.0778104 -35.9126286, 150.078499 -35.912734, 150.0787292 -35.9127851, 150.0788305 -35.9128575, 150.0788463 -35.9129565, 150.0786917 -35.9137165, 150.0786559 -35.9138925, 150.078636 -35.91399)",,,,,
24450452,St Johns Way,unclassified,,False,True,103.04,"LINESTRING (150.077555 -35.9106125, 150.0775128 -35.9108097, 150.0774835 -35.9109661, 150.0775286 -35.9110432, 150.0779859 -35.9111022, 150.0781185 -35.9111132)",,,,,
5464120,Vulcan Street,trunk,50,False,False,59.754,"LINESTRING (150.0805665 -35.9112812, 150.0804526 -35.9118106)",2,A1,,,
5464120,Vulcan Street,trunk,50,False,True,112.56700000000001,"LINESTRING (150.0805665 -35.9112812, 150.0805978 -35.9111357, 150.0807811 -35.9102839)",2,A1,,,
24450453,Mirrabooka Avenue,residential,,False,True,221.25700000000003,"LINESTRING (150.0805665 -35.9112812, 150.0804171 -35.9112513, 150.080351 -35.9112381, 150.078272 -35.9108223, 150.0781814 -35.9108041)",,,,,
24491109,Campbell Street,trunk,50,False,False,149.317,"LINESTRING (150.0808224 -35.9122326, 150.0814334 -35.9123204, 150.0817998 -35.9123731, 150.0824549 -35.9124672)",2,A1,,,
24491110,Campbell Street,trunk,50,True,False,31.918,"LINESTRING (150.0808224 -35.9122326, 150.0806135 -35.9122339, 150.080468 -35.9122346)",1,A1,,,
306702635,Ford Street,residential,30,True,False,18.039,"LINESTRING (150.0832874 -35.9103285, 150.0833148 -35.9104892)",,,,,
306702629,Ford Street,residential,30,False,False,65.577,"LINESTRING (150.0832874 -35.9103285, 150.0833922 -35.9098267, 150.0834088 -35.909747)",,,,,
33772526,Ford Street,unclassified,,False,True,56.543,"LINESTRING (150.0843075 -35.9054268, 150.0842059 -35.9059286)",,,,,
5464117,,trunk,50,True,False,9.52,"LINESTRING (150.0803531 -35.9120905, 150.0803879 -35.9120861, 150.0804226 -35.9120909, 150.0804537 -35.9121044)",1,A1,,roundabout,
5464126,Vulcan Street,trunk,50,True,False,32.784000000000006,"LINESTRING (150.0803531 -35.9120905, 150.0803681 -35.9119667, 150.0804526 -35.9118106)",1,A1,,,
5464117,,trunk,50,True,False,5.8420000000000005,"LINESTRING (150.0804537 -35.9121044, 150.0804762 -35.9121233, 150.080491 -35.9121467)",1,A1,,roundabout,
306702906,Ford Street,residential,30,False,True,96.077,"LINESTRING (150.0835614 -35.9081854, 150.0835699 -35.9084922, 150.083549 -35.9089964, 150.0835454 -35.909049)",,,,,
24449541,Page Street,residential,,False,False,97.309,"LINESTRING (150.0783569 -35.9099406, 150.0781814 -35.9108041)",,,,,
24449541,Page Street,residential,,False,True,9.218,"LINESTRING (150.0783569 -35.9099406, 150.0783735 -35.9098588)",,,,,
306702631,Queen Street,residential,,False,False,221.63799999999998,"LINESTRING (150.0783569 -35.9099406, 150.0784495 -35.9099537, 150.0794967 -35.910102, 150.0800508 -35.9101805, 150.0806683 -35.9102679, 150.0807811 -35.9102839)",,,,,
5464120,Vulcan Street,trunk,50,False,False,9.899,"LINESTRING (150.0808 -35.9101962, 150.0807811 -35.9102839)",2,A1,,,
5464120,Vulcan Street,trunk,50,False,True,111.72,"LINESTRING (150.0808 -35.9101962, 150.0809956 -35.9092872, 150.081013 -35.9092064)",2,A1,,,
306702630,Queen Street,residential,30,False,False,189.565,"LINESTRING (150.0808 -35.9101962, 150.0809282 -35.9102142, 150.0816957 -35.9103222, 150.081863 -35.9103458, 150.0819247 -35.9103544, 150.0828738 -35.910488)",,,,,
306702635,Ford Street,residential,30,True,False,18.311,"LINESTRING (150.0831868 -35.9104716, 150.0832874 -35.9103285)",,,,,
306702637,,residential,30,True,False,12.658999999999999,"LINESTRING (150.0831868 -35.9104716, 150.0832553 -35.9104589, 150.0833148 -35.9104892)",,,,roundabout,
306702630,Queen Street,residential,30,False,True,189.56499999999997,"LINESTRING (150.0828738 -35.910488, 150.0819247 -35.9103544, 150.081863 -35.9103458, 150.0816957 -35.9103222, 150.0809282 -35.9102142, 150.0808 -35.9101962)",,,,,
306702634,Queen Street,residential,30,True,False,26.049,"LINESTRING (150.0828738 -35.910488, 150.0830648 -35.9104906, 150.083163 -35.9104919)",,,,,
306702637,,residential,30,True,False,3.179,"LINESTRING (150.0833148 -35.9104892, 150.0833292 -35.9105153)",,,,roundabout,
306702634,Queen Street,residential,30,True,False,28.188,"LINESTRING (150.083167 -35.9105767, 150.083057 -35.9105434, 150.0828738 -35.910488)",,,,,
306702637,,residential,30,True,False,9.894,"LINESTRING (150.083167 -35.9105767, 150.0831485 -35.9105348, 150.083163 -35.9104919)",,,,roundabout,
306702637,,residential,30,True,False,2.968,"LINESTRING (150.0832995 -35.9105883, 150.083271 -35.9106017)",,,,roundabout,
306702632,Queen Street,residential,,False,False,183.693,"LINESTRING (150.0836664 -35.9106048, 150.0856733 -35.9108997)",,,,,
441651570,Queen Street,residential,30,True,False,33.094,"LINESTRING (150.0836664 -35.9106048, 150.0832995 -35.9105883)",,,,,
441654713,Ford Street,residential,30,True,False,29.23,"LINESTRING (150.0831795 -35.9108553, 150.0831848 -35.9106696, 150.0831871 -35.9105925)",,,,,
"[1218948478, 1100998511]",Ford Street,residential,30,False,True,71.152,"LINESTRING (150.0831795 -35.9108553, 150.0831441 -35.9110186, 150.0831306 -35.911081, 150.0830552 -35.911452, 150.0830448 -35.9114857)",,,,,
5554632,Church Street,residential,30,False,True,200.079,"LINESTRING (150.0832214 -35.9094229, 150.0824946 -35.9093246, 150.082127 -35.9092748, 150.0820403 -35.9092631, 150.0818997 -35.9092441, 150.0817703 -35.9092266, 150.0816866 -35.9092152, 150.0811254 -35.9091393, 150.0810302 -35.9091264)",,,,,
441648428,Church Street,residential,30,True,False,14.51,"LINESTRING (150.0832214 -35.9094229, 150.0833264 -35.9094112, 150.083381 -35.9094051)",,,,,
306702908,Ford Street,residential,30,True,False,24.244,"LINESTRING (150.08341 -35.9093802, 150.0835227 -35.9091822)",,,,,
306702911,,residential,30,True,False,10.55,"LINESTRING (150.08341 -35.9093802, 150.0834465 -35.9093691, 150.0834854 -35.9093716, 150.0835194 -35.9093873)",,,,roundabout,
306702909,Church Street,residential,30,True,False,25.181,"LINESTRING (150.0835379 -35.9094063, 150.0836239 -35.9094341, 150.0837018 -35.9094593, 150.0837976 -35.9094902)",,,,,
306702911,,residential,30,True,False,9.703000000000001,"LINESTRING (150.0835379 -35.9094063, 150.0835467 -35.9094253, 150.0835486 -35.9094455, 150.0835437 -35.9094654, 150.0835298 -35.9094893)",,,,roundabout,
306702911,,residential,30,True,False,2.804,"LINESTRING (150.0833949 -35.9094921, 150.0833773 -35.9094713)",,,,roundabout,
306702910,Ford Street,residential,30,True,False,29.371,"LINESTRING (150.0835158 -35.9094975, 150.0834714 -35.9095965, 150.0834088 -35.909747)",,,,,
306702911,,residential,30,True,False,11.892999999999999,"LINESTRING (150.0835158 -35.9094975, 150.0834868 -35.9095103, 150.0834541 -35.9095137, 150.083422 -35.9095074, 150.0833949 -35.9094921)",,,,roundabout,
306702905,Church Street,residential,30,False,False,283.57800000000003,"LINESTRING (150.0837976 -35.9094902, 150.083937 -35.9095113, 150.0841359 -35.9095413, 150.0844472 -35.9095945, 150.0846384 -35.909644, 150.0857471 -35.9100772, 150.0857891 -35.9101009, 150.0858141 -35.9101441, 150.0858159 -35.9102006, 150.0856733 -35.9108997)",,,,,
443238182,Church Street,residential,30,True,False,24.119,"LINESTRING (150.0837976 -35.9094902, 150.0836121 -35.9094896, 150.0835298 -35.9094893)",,,,,
306702629,Ford Street,residential,30,False,True,65.577,"LINESTRING (150.0834088 -35.909747, 150.0833922 -35.9098267, 150.0832874 -35.9103285)",,,,,
442666022,Ford Street,residential,30,True,False,28.372,"LINESTRING (150.0834088 -35.909747, 150.0833994 -35.9095867, 150.0833949 -35.9094921)",,,,,
384469125,Ford Street,residential,30,True,False,26.47,"LINESTRING (150.0828949 -35.9122256, 150.0829082 -35.9122994, 150.0829119 -35.9123414, 150.0829263 -35.9124124, 150.0829254 -35.9124618)",1,,,,
1100998512,Ford Street,residential,30,False,False,71.931,"LINESTRING (150.0828949 -35.9122256, 150.0830182 -35.9116317, 150.0830301 -35.9115881)",,,,,
5464117,,trunk,50,True,False,4.391,"LINESTRING (150.0803221 -35.9122463, 150.0803042 -35.9122328, 150.0802904 -35.9122166)",1,A1,,roundabout,
5464117,,trunk,50,True,False,9.510000000000002,"LINESTRING (150.0804229 -35.9122587, 150.0803882 -35.9122636, 150.0803534 -35.9122593, 150.0803221 -35.9122463)",1,A1,,roundabout,
306703865,Vulcan Street,unclassified,,True,False,29.518,"LINESTRING (150.0804229 -35.9122587, 150.0803902 -35.9123482, 150.0803297 -35.9125132)",,,,,
24491090,,trunk,50,True,False,0.616,"LINESTRING (150.0827714 -35.912453, 150.0827767 -35.9124495)",1,A1,,roundabout,6.5
24491109,Campbell Street,trunk,50,False,True,149.317,"LINESTRING (150.0824549 -35.9124672, 150.0817998 -35.9123731, 150.0814334 -35.9123204, 150.0808224 -35.9122326)",2,A1,,,
384469474,Campbell Street,trunk,50,True,False,28.660999999999998,"LINESTRING (150.0824549 -35.9124672, 150.0825374 -35.9124623, 150.0826178 -35.9124585, 150.0826983 -35.9124477, 150.0827714 -35.912453)",1,A1,,,
24491090,,trunk,50,True,False,18.772,"LINESTRING (150.0829367 -35.9124742, 150.0829445 -35.9124867, 150.0829498 -35.9125001, 150.0829524 -35.912514, 150.0829522 -35.9125281, 150.0829493 -35.912542, 150.0829438 -35.9125553, 150.0829357 -35.9125678, 150.0829253 -35.912579, 150.0829128 -35.9125888, 150.0828986 -35.9125969, 150.082883 -35.912603, 150.0828663 -35.9126071)",1,A1,,roundabout,6.5
306703864,Campbell Street,trunk,50,True,False,26.992,"LINESTRING (150.0829367 -35.9124742, 150.0830135 -35.9124906, 150.0830926 -35.9125232, 150.0831664 -35.9125465, 150.0832082 -35.912572)",1,A1,,,
"[1211697568, 24450451]","['Murray Street', 'Vulcan Street']","['unclassified', 'residential']",50,False,True,305.154,"LINESTRING (150.0803297 -35.9125132, 150.0803058 -35.9126175, 150.0802264 -35.9129794, 150.0801542 -35.9133402, 150.0800111 -35.9140661, 150.079975 -35.9141103, 150.0799503 -35.9141405, 150.0798273 -35.914159, 150.0789103 -35.9140289, 150.078636 -35.91399)",,,,,
384469790,Vulcan Street,unclassified,,True,False,29.686,"LINESTRING (150.0803297 -35.9125132, 150.0803245 -35.9123394, 150.0803221 -35.9122463)",,,,,
24491090,,trunk,50,True,False,16.974999999999998,"LINESTRING (150.0827714 -35.9125877, 150.0827582 -35.9125768, 150.0827476 -35.9125642, 150.0827397 -35.9125503, 150.0827349 -35.9125355, 150.0827333 -35.9125203, 150.0827349 -35.9125051, 150.0827397 -35.9124904, 150.0827475 -35.9124765, 150.0827582 -35.9124639, 150.0827714 -35.912453)",1,A1,,roundabout,6.5
306703863,Campbell Street,trunk,50,True,False,31.532,"LINESTRING (150.0827714 -35.9125877, 150.0826956 -35.9125601, 150.0826125 -35.9125286, 150.082524 -35.9124993, 150.0824549 -35.9124672)",1,A1,,,
24491090,,trunk,50,True,False,9.126000000000001,"LINESTRING (150.0828663 -35.9126071, 150.0828489 -35.912609, 150.0828313 -35.9126087, 150.082814 -35.912606, 150.0827974 -35.9126011, 150.082782 -35.9125942, 150.0827714 -35.9125877)",1,A1,,roundabout,6.5
307918209,Ford Lane,unclassified,30,False,True,161.125,"LINESTRING (150.0812027 -35.9112679, 150.0814573 -35.9113045, 150.0814916 -35.9113094, 150.0816659 -35.9113344, 150.0816987 -35.9113391, 150.081892 -35.9113669, 150.0819232 -35.9113714, 150.0820676 -35.9113921, 150.0821419 -35.9114028, 150.0822668 -35.9114207, 150.0824424 -35.9114459, 150.0829643 -35.9115209)",,,,,
384469478,Campbell Street,trunk,50,True,False,31.29,"LINESTRING (150.0832082 -35.912572, 150.0831583 -35.912584, 150.0830846 -35.9125791, 150.0830215 -35.9125824, 150.0829625 -35.9125932, 150.0828663 -35.9126071)",1,A1,,,
306702911,,residential,30,True,False,3.806,"LINESTRING (150.083381 -35.9094051, 150.08341 -35.9093802)",,,,roundabout,
306702911,,residential,30,True,False,2.699,"LINESTRING (150.0835194 -35.9093873, 150.0835296 -35.9093962, 150.0835379 -35.9094063)",,,,roundabout,
306702907,Church Street,residential,30,True,False,15.036000000000001,"LINESTRING (150.0833773 -35.9094713, 150.0833172 -35.9094527, 150.0832214 -35.9094229)",,,,,
306702911,,residential,30,True,False,7.619999999999999,"LINESTRING (150.0833773 -35.9094713, 150.0833698 -35.9094493, 150.083371 -35.9094265, 150.083381 -35.9094051)",,,,roundabout,
306702911,,residential,30,True,False,1.556,"LINESTRING (150.0835298 -35.9094893, 150.0835158 -35.9094975)",,,,roundabout,
306702636,Queen Street,residential,30,True,False,31.958,"LINESTRING (150.0833292 -35.9105153, 150.0836664 -35.9106048)",,,,,
306702637,,residential,30,True,False,8.870000000000001,"LINESTRING (150.0833292 -35.9105153, 150.0833269 -35.9105551, 150.0832995 -35.9105883)",,,,roundabout,
306702637,,residential,30,True,False,3.113,"LINESTRING (150.083163 -35.9104919, 150.0831868 -35.9104716)",,,,roundabout,
306702633,Ford Street,residential,30,True,False,29.379,"LINESTRING (150.083271 -35.9106017, 150.083244 -35.9106765, 150.0831795 -35.9108553)",,,,,
306702637,,residential,30,True,False,7.849,"LINESTRING (150.083271 -35.9106017, 150.0832276 -35.9106054, 150.0831871 -35.9105925)",,,,roundabout,
306702637,,residential,30,True,False,2.523,"LINESTRING (150.0831871 -35.9105925, 150.083167 -35.9105767)",,,,roundabout,
24491090,,trunk,50,True,False,1.714,"LINESTRING (150.0829254 -35.9124618, 150.0829367 -35.9124742)",1,A1,,roundabout,6.5
24491090,,trunk,50,True,False,14.791,"LINESTRING (150.0827767 -35.9124495, 150.0827942 -35.9124408, 150.0828133 -35.9124348, 150.0828335 -35.9124318, 150.0828541 -35.9124319, 150.0828742 -35.9124352, 150.0828932 -35.9124414, 150.0829105 -35.9124503, 150.0829254 -35.9124618)",1,A1,,roundabout,6.5
306703866,Ford Street,residential,30,True,False,27.153,"LINESTRING (150.0827767 -35.9124495, 150.0828016 -35.9123825, 150.0828287 -35.9123326, 150.0828532 -35.9122902, 150.0828949 -35.9122256)",1,,,,
1100998512,Ford Street,residential,30,False,True,71.931,"LINESTRING (150.0830301 -35.9115881, 150.0830182 -35.9116317, 150.0828949 -35.9122256)",,,,,
1100998513,,residential,30,True,False,11.314000000000002,"LINESTRING (150.0830301 -35.9115881, 150.0830186 -35.9115888, 150.0829942 -35.9115824, 150.0829746 -35.9115689, 150.0829629 -35.9115504, 150.0829608 -35.9115297, 150.0829643 -35.9115209)",,,,roundabout,
"[1218948478, 1100998511]",Ford Street,residential,30,False,False,71.15199999999999,"LINESTRING (150.0830448 -35.9114857, 150.0830552 -35.911452, 150.0831306 -35.911081, 150.0831441 -35.9110186, 150.0831795 -35.9108553)",,,,,
1100998513,,residential,30,True,False,16.438,"LINESTRING (150.0830448 -35.9114857, 150.0830583 -35.9114892, 150.0830778 -35.9115027, 150.0830896 -35.9115212, 150.0830916 -35.911542, 150.0830838 -35.9115618, 150.0830671 -35.9115776, 150.0830442 -35.9115871, 150.0830301 -35.9115881)",,,,roundabout,
307918209,Ford Lane,unclassified,30,False,False,161.12500000000003,"LINESTRING (150.0829643 -35.9115209, 150.0824424 -35.9114459, 150.0822668 -35.9114207, 150.0821419 -35.9114028, 150.0820676 -35.9113921, 150.0819232 -35.9113714, 150.081892 -35.9113669, 150.0816987 -35.9113391, 150.0816659 -35.9113344, 150.0814916 -35.9113094, 150.0814573 -35.9113045, 150.0812027 -35.9112679)",,,,,
