osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
257373030,B55,Aberford Street,primary,50,False,False,11.623,"LINESTRING (148.3883627 -30.9543254, 148.3884496 -30.9543987)",,
30215654,,Castlereagh Street,tertiary,,False,True,128.344,"LINESTRING (148.3883627 -30.9543254, 148.3884606 -30.9537754, 148.3885658 -30.9531844)",,
"[353400973, 257373029, 257373030]",B55,Aberford Street,primary,50,False,True,304.59499999999997,"LINESTRING (148.3883627 -30.9543254, 148.3882456 -30.9542829, 148.388012 -30.9542417, 148.3873492 -30.9541601, 148.386418 -30.954031, 148.3852229 -30.95384)",yes,
257373030,B55,Aberford Street,primary,50,False,True,11.623,"LINESTRING (148.3884496 -30.9543987, 148.3883627 -30.9543254)",,
30215613,,Aberford Street,secondary,50,False,False,122.537,"LINESTRING (148.3884496 -30.9543987, 148.3886277 -30.9543599, 148.3887313 -30.9543479, 148.3897155 -30.9544829)",,
353400974,B55,Castlereagh Street,primary,50,False,False,211.299,"LINESTRING (148.3884496 -30.9543987, 148.388487 -30.9544803, 148.3885253 -30.9545524, 148.388583 -30.9546845, 148.3892082 -30.9561838)",,
353400974,B55,Castlereagh Street,primary,50,False,False,51.535,"LINESTRING (148.3892082 -30.9561838, 148.3893689 -30.9566263)",,
257380782,,Namoi Street,residential,,False,True,199.62,"LINESTRING (148.3892082 -30.9561838, 148.3893128 -30.95611, 148.3893848 -30.9560477, 148.389416 -30.9559715, 148.3897155 -30.9544829)",,
353400974,B55,Castlereagh Street,primary,50,False,True,211.299,"LINESTRING (148.3892082 -30.9561838, 148.388583 -30.9546845, 148.3885253 -30.9545524, 148.388487 -30.9544803, 148.3884496 -30.9543987)",,
30215613,,Aberford Street,secondary,50,False,True,92.391,"LINESTRING (148.3938193 -30.9550359, 148.3928634 -30.9549003)",,
30215618,,Mundooren Street,residential,,False,True,142.996,"LINESTRING (148.3938193 -30.9550359, 148.3932884 -30.9538332)",,
174991724,,Dubbo Street,residential,,False,True,239.959,"LINESTRING (148.3938193 -30.9550359, 148.3934196 -30.9571665)",,
30215618,,Mundooren Street,residential,,False,False,139.101,"LINESTRING (148.3927793 -30.9526609, 148.3932884 -30.9538332)",,
174991730,,Mundooren Street,residential,,False,True,20.755,"LINESTRING (148.3927793 -30.9526609, 148.392697 -30.9524881)",,
665549636,,Tooloon Street,residential,,False,True,13.684,"LINESTRING (148.3927793 -30.9526609, 148.3926371 -30.9526444)",,
30215654,,Castlereagh Street,tertiary,,False,False,109.501,"LINESTRING (148.388739 -30.9522109, 148.3886625 -30.9526408, 148.3885658 -30.9531844)",,
437128383,,,tertiary,,True,False,14.660999999999998,"LINESTRING (148.388739 -30.9522109, 148.388693 -30.9521915, 148.3886644 -30.952155, 148.3886607 -30.9521112)",,roundabout
30215622,,Tooloon Street,residential,,False,False,187.30200000000002,"LINESTRING (148.3858019 -30.9516827, 148.3871237 -30.9518961, 148.3875824 -30.951956, 148.3877354 -30.951978)",,
216732787,,Wilga Street,residential,,False,True,120.309,"LINESTRING (148.3837147 -30.9536117, 148.3835091 -30.9546792)",,
353400973,B55,Aberford Street,primary,50,False,False,146.044,"LINESTRING (148.3837147 -30.9536117, 148.3852229 -30.95384)",,
216732791,,Zoccoli Street,residential,,False,False,104.358,"LINESTRING (148.386519 -30.9550611, 148.387034 -30.9558892)",,
216732791,,Zoccoli Street,residential,,False,True,104.358,"LINESTRING (148.387034 -30.9558892, 148.386519 -30.9550611)",,
216732781,,Zoccoli Street,residential,,False,True,247.932,"LINESTRING (148.387034 -30.9558892, 148.387549 -30.9567541, 148.3874563 -30.9569223, 148.3873242 -30.9570163, 148.386451 -30.9569855, 148.3862508 -30.9569473)",,
216732789,,Simpson Avenue,residential,,False,False,161.64600000000002,"LINESTRING (148.387034 -30.9558892, 148.3866269 -30.9561054, 148.385414 -30.9560272)",,
216732781,,Zoccoli Street,residential,,False,False,247.93200000000002,"LINESTRING (148.3862508 -30.9569473, 148.386451 -30.9569855, 148.3873242 -30.9570163, 148.3874563 -30.9569223, 148.387549 -30.9567541, 148.387034 -30.9558892)",,
216732783,,Yarran Street,residential,,False,False,129.524,"LINESTRING (148.3851116 -30.9548916, 148.385414 -30.9560272)",,
216732785,,Eurimie Street,residential,,False,False,154.625,"LINESTRING (148.3851116 -30.9548916, 148.3835091 -30.9546792)",,
216732783,,Yarran Street,residential,,False,True,119.327,"LINESTRING (148.3851116 -30.9548916, 148.3850434 -30.9546551, 148.3852229 -30.95384)",,
216732780,,Bertram Street,residential,,False,False,25.699,"LINESTRING (148.3882731 -30.9596294, 148.3880068 -30.9595938)",,
216732783,,Yarran Street,residential,,False,False,122.967,"LINESTRING (148.385414 -30.9560272, 148.3852047 -30.9571184)",,
216732783,,Yarran Street,residential,,False,True,129.524,"LINESTRING (148.385414 -30.9560272, 148.3851116 -30.9548916)",,
216732786,,Sydney Street,residential,,False,False,198.694,"LINESTRING (148.385414 -30.9560272, 148.3833524 -30.9557677)",,
216732789,,Simpson Avenue,residential,,False,True,161.64600000000002,"LINESTRING (148.385414 -30.9560272, 148.3866269 -30.9561054, 148.387034 -30.9558892)",,
353400973,B55,Aberford Street,primary,50,False,True,146.044,"LINESTRING (148.3852229 -30.95384, 148.3837147 -30.9536117)",,
216732783,,Yarran Street,residential,,False,False,119.327,"LINESTRING (148.3852229 -30.95384, 148.3850434 -30.9546551, 148.3851116 -30.9548916)",,
"[257373030, 353400973, 257373029]",B55,Aberford Street,primary,50,False,False,304.59499999999997,"LINESTRING (148.3852229 -30.95384, 148.386418 -30.954031, 148.3873492 -30.9541601, 148.388012 -30.9542417, 148.3882456 -30.9542829, 148.3883627 -30.9543254)",yes,
353400974,B55,Castlereagh Street,primary,50,False,True,251.753,"LINESTRING (148.3902597 -30.9587576, 148.3893689 -30.9566263)",,
257380781,,McCullough Street,residential,,False,True,133.275,"LINESTRING (148.3902597 -30.9587576, 148.3910074 -30.9588582, 148.3916405 -30.9589434)",,
353400974,B55,Castlereagh Street,primary,50,False,False,251.753,"LINESTRING (148.3893689 -30.9566263, 148.3902597 -30.9587576)",,
353400974,B55,Castlereagh Street,primary,50,False,True,51.535,"LINESTRING (148.3893689 -30.9566263, 148.3892082 -30.9561838)",,
216734138,,Warrena Street,residential,,False,True,247.8,"LINESTRING (148.3893689 -30.9566263, 148.3905539 -30.9567843, 148.3919367 -30.9569688)",,
216734129,,Maule Street,residential,,False,False,96.821,"LINESTRING (148.3915978 -30.956148, 148.3919367 -30.9569688)",,
30215613,,Aberford Street,secondary,50,False,False,183.739,"LINESTRING (148.390959 -30.9546489, 148.3928634 -30.9549003)",,
216734135,,Maule Street,residential,,False,True,140.313,"LINESTRING (148.390959 -30.9546489, 148.3905061 -30.9534483)",,
