osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,ref,junction
111148923,Soldiers Road,secondary,50,False,True,186.95100000000002,"LINESTRING (145.3629322 -38.0535442, 145.3621915 -38.0534521, 145.3620615 -38.0534303, 145.3619814 -38.0534112, 145.3618983 -38.0533819, 145.3618166 -38.0533425, 145.3616638 -38.0532546, 145.3610279 -38.0528821)",,,,
1179649596,Soldiers Road,secondary,50,True,False,48.512,"LINESTRING (145.3629322 -38.0535442, 145.3629945 -38.0535489, 145.3630507 -38.0535512, 145.3630961 -38.0535492, 145.3631369 -38.0535456, 145.3631713 -38.0535418, 145.3632169 -38.0535351, 145.3632682 -38.0535245, 145.3633284 -38.053509, 145.3633721 -38.0534951, 145.3634354 -38.0534722, 145.3634654 -38.053459)",,,,
"[25715538, 110679221]",Beaconsfield Avenue,tertiary,50,False,False,200.84799999999998,"LINESTRING (145.3651187 -38.0511479, 145.3650623 -38.0511028, 145.3650305 -38.0510775, 145.3650048 -38.0510547, 145.3649876 -38.0510364, 145.3649752 -38.0510202, 145.3649624 -38.0509955, 145.3649527 -38.0509708, 145.3649443 -38.0509373, 145.3649407 -38.0509057, 145.3649409 -38.0508657, 145.3649452 -38.0508182, 145.3649531 -38.0507757, 145.3649616 -38.0507386, 145.3649741 -38.0507005, 145.3649868 -38.0506714, 145.365017 -38.0506169, 145.3650618 -38.0505405, 145.365093 -38.0504944, 145.3651135 -38.0504713, 145.3651286 -38.0504577, 145.3651439 -38.0504481, 145.3651593 -38.0504414, 145.3651819 -38.0504344, 145.3652145 -38.0504299, 145.3652447 -38.0504286, 145.3652713 -38.05043, 145.365291 -38.0504335, 145.3653171 -38.0504389, 145.3653406 -38.050447, 145.3653681 -38.0504586, 145.3654172 -38.0504759, 145.3654863 -38.0504978, 145.3656769 -38.0505571, 145.3657397 -38.0505742, 145.3658121 -38.0505912, 145.3659166 -38.0506079, 145.3660428 -38.0506297, 145.3661471 -38.0506488, 145.3661805 -38.0506513, 145.3662083 -38.0506513, 145.3662351 -38.0506496, 145.3663641 -38.0506352, 145.3663878 -38.0506328)",,,,
25715547,Kenilworth Avenue,secondary,60,False,True,430.9350000000001,"LINESTRING (145.3651187 -38.0511479, 145.3651574 -38.0511256, 145.3651879 -38.0511111, 145.3652102 -38.0511017, 145.3652368 -38.0510936, 145.3652874 -38.0510841, 145.3653416 -38.0510775, 145.3654155 -38.0510712, 145.3654792 -38.0510681, 145.3655471 -38.0510667, 145.3656284 -38.0510693, 145.3657096 -38.0510753, 145.3657886 -38.0510857, 145.365898 -38.0511045, 145.3659896 -38.0511269, 145.3661887 -38.0511834, 145.3663613 -38.0512439, 145.3669476 -38.0514478, 145.3679108 -38.0517918, 145.3688857 -38.0521536, 145.369376 -38.0523375, 145.3694341 -38.0523554, 145.3694788 -38.0523684, 145.369499 -38.0523723, 145.3695247 -38.0523764, 145.3695481 -38.0523763, 145.3695759 -38.0523743, 145.3696042 -38.0523706, 145.3696281 -38.0523626, 145.3696597 -38.052347)",,,,
"[35152888, 52305662, 35152887]",Soldiers Road,secondary,60,False,True,196.608,"LINESTRING (145.3651187 -38.0511479, 145.3651007 -38.0511666, 145.365083 -38.0511857, 145.3650661 -38.0512062, 145.3650502 -38.051233, 145.3650405 -38.051258, 145.3650344 -38.0512816, 145.3650317 -38.0513069, 145.3650314 -38.0513499, 145.365042 -38.0514516, 145.365049 -38.0515167, 145.3650496 -38.0515574, 145.3650449 -38.0515984, 145.3650326 -38.0516505, 145.3650136 -38.0517105, 145.3649909 -38.0517646, 145.3649543 -38.0518278, 145.3649199 -38.0518831, 145.3648768 -38.0519462, 145.3646288 -38.0522439, 145.3645419 -38.052347, 145.3644117 -38.0525045, 145.3642302 -38.052718)",yes,,,
"[25715538, 110679221]",Beaconsfield Avenue,tertiary,50,False,True,200.84799999999998,"LINESTRING (145.3663878 -38.0506328, 145.3663641 -38.0506352, 145.3662351 -38.0506496, 145.3662083 -38.0506513, 145.3661805 -38.0506513, 145.3661471 -38.0506488, 145.3660428 -38.0506297, 145.3659166 -38.0506079, 145.3658121 -38.0505912, 145.3657397 -38.0505742, 145.3656769 -38.0505571, 145.3654863 -38.0504978, 145.3654172 -38.0504759, 145.3653681 -38.0504586, 145.3653406 -38.050447, 145.3653171 -38.0504389, 145.365291 -38.0504335, 145.3652713 -38.05043, 145.3652447 -38.0504286, 145.3652145 -38.0504299, 145.3651819 -38.0504344, 145.3651593 -38.0504414, 145.3651439 -38.0504481, 145.3651286 -38.0504577, 145.3651135 -38.0504713, 145.365093 -38.0504944, 145.3650618 -38.0505405, 145.365017 -38.0506169, 145.3649868 -38.0506714, 145.3649741 -38.0507005, 145.3649616 -38.0507386, 145.3649531 -38.0507757, 145.3649452 -38.0508182, 145.3649409 -38.0508657, 145.3649407 -38.0509057, 145.3649443 -38.0509373, 145.3649527 -38.0509708, 145.3649624 -38.0509955, 145.3649752 -38.0510202, 145.3649876 -38.0510364, 145.3650048 -38.0510547, 145.3650305 -38.0510775, 145.3650623 -38.0511028, 145.3651187 -38.0511479)",,,,
110679229,Beaconsfield Avenue,tertiary,50,False,False,155.975,"LINESTRING (145.3663878 -38.0506328, 145.3664876 -38.0506282, 145.3665216 -38.0506284, 145.3665639 -38.0506307, 145.36661 -38.0506348, 145.3670903 -38.0506965, 145.3672557 -38.0507158, 145.3680304 -38.0508098, 145.3681496 -38.0508254)",,,,
206221092,Woods Street,tertiary,,False,True,249.343,"LINESTRING (145.3663878 -38.0506328, 145.3663782 -38.0505937, 145.3663771 -38.0505681, 145.3663782 -38.0505554, 145.3663821 -38.0505373, 145.3663877 -38.050517, 145.3663967 -38.050495, 145.3664133 -38.0504592, 145.3664296 -38.0504303, 145.3664556 -38.0503897, 145.3671061 -38.0493437, 145.3674662 -38.048764, 145.3675 -38.0486992, 145.3675272 -38.0486384, 145.3675436 -38.0485982)",,,,
1179649592,,secondary,,True,False,6.83,"LINESTRING (145.3704962 -38.0511754, 145.3705369 -38.0512278)",,,,
1179649590,Beaconsfield Avenue,secondary,40,True,False,38.275999999999996,"LINESTRING (145.3704962 -38.0511754, 145.3705323 -38.0511614, 145.3705596 -38.0511549, 145.3705922 -38.0511521, 145.3706308 -38.0511503, 145.3706694 -38.0511532, 145.3707154 -38.0511612, 145.3708056 -38.0511838, 145.3708733 -38.0511986, 145.3709184 -38.0512062)",,,,
25715539,Kenilworth Avenue,residential,80,False,False,93.96700000000001,"LINESTRING (145.3704899 -38.0528661, 145.3699244 -38.0525831, 145.3698593 -38.0525428, 145.3698177 -38.052513, 145.3697886 -38.05249, 145.3697639 -38.0524669, 145.3697283 -38.052426, 145.3696976 -38.0523907, 145.3696597 -38.052347)",,,,
151010059,Coach house Lane,residential,,False,False,213.03699999999998,"LINESTRING (145.3704899 -38.0528661, 145.3704417 -38.0529312, 145.3702852 -38.0531428, 145.3700891 -38.0538282, 145.3701291 -38.0539046, 145.3702026 -38.0539515, 145.3708305 -38.0541654, 145.3710142 -38.0542995)",,,,
25715539,Kenilworth Avenue,residential,80,False,True,93.967,"LINESTRING (145.3696597 -38.052347, 145.3696976 -38.0523907, 145.3697283 -38.052426, 145.3697639 -38.0524669, 145.3697886 -38.05249, 145.3698177 -38.052513, 145.3698593 -38.0525428, 145.3699244 -38.0525831, 145.3704899 -38.0528661)",,,,
25715540,Station Street,secondary,50,False,True,129.74499999999998,"LINESTRING (145.3696597 -38.052347, 145.3696816 -38.0523339, 145.3697021 -38.0523152, 145.3697149 -38.0522994, 145.3697339 -38.0522756, 145.3697637 -38.0522359, 145.3697866 -38.0522052, 145.3701411 -38.0517142, 145.3703409 -38.0514473, 145.3703684 -38.0514047, 145.3703987 -38.0513543, 145.3704049 -38.0513415)",,,,
25715547,Kenilworth Avenue,secondary,60,False,False,430.93500000000006,"LINESTRING (145.3696597 -38.052347, 145.3696281 -38.0523626, 145.3696042 -38.0523706, 145.3695759 -38.0523743, 145.3695481 -38.0523763, 145.3695247 -38.0523764, 145.369499 -38.0523723, 145.3694788 -38.0523684, 145.3694341 -38.0523554, 145.369376 -38.0523375, 145.3688857 -38.0521536, 145.3679108 -38.0517918, 145.3669476 -38.0514478, 145.3663613 -38.0512439, 145.3661887 -38.0511834, 145.3659896 -38.0511269, 145.365898 -38.0511045, 145.3657886 -38.0510857, 145.3657096 -38.0510753, 145.3656284 -38.0510693, 145.3655471 -38.0510667, 145.3654792 -38.0510681, 145.3654155 -38.0510712, 145.3653416 -38.0510775, 145.3652874 -38.0510841, 145.3652368 -38.0510936, 145.3652102 -38.0511017, 145.3651879 -38.0511111, 145.3651574 -38.0511256, 145.3651187 -38.0511479)",,,,
36906374,Arthur Street,residential,,False,False,90.66999999999999,"LINESTRING (145.3675436 -38.0485982, 145.3680805 -38.0486553, 145.3685697 -38.0487076)",,,,
206221092,Woods Street,tertiary,,False,False,249.343,"LINESTRING (145.3675436 -38.0485982, 145.3675272 -38.0486384, 145.3675 -38.0486992, 145.3674662 -38.048764, 145.3671061 -38.0493437, 145.3664556 -38.0503897, 145.3664296 -38.0504303, 145.3664133 -38.0504592, 145.3663967 -38.050495, 145.3663877 -38.050517, 145.3663821 -38.0505373, 145.3663782 -38.0505554, 145.3663771 -38.0505681, 145.3663782 -38.0505937, 145.3663878 -38.0506328)",,,,
36837992,Hudson Street,residential,,False,False,159.535,"LINESTRING (145.3637479 -38.0519264, 145.3636308 -38.0519152, 145.3619449 -38.05172)",,,,
52305661,Adamson Road,residential,,False,False,130.094,"LINESTRING (145.3637479 -38.0519264, 145.3637561 -38.0516708, 145.3637552 -38.0516265, 145.3637532 -38.0515948, 145.3637452 -38.0515681, 145.36373 -38.0515413, 145.3637093 -38.0515148, 145.3636887 -38.0514918, 145.3632206 -38.050998, 145.3631939 -38.0509768, 145.3631608 -38.0509534, 145.3631209 -38.0509269)",,,,
52305661,Adamson Road,residential,,False,True,98.53499999999998,"LINESTRING (145.3637479 -38.0519264, 145.3637472 -38.0519568, 145.3637461 -38.0520709, 145.3637448 -38.0521975, 145.3637283 -38.0526066, 145.3637257 -38.0526715, 145.3637267 -38.0527115, 145.3637312 -38.0527402, 145.3637399 -38.0527674, 145.3637483 -38.0527868, 145.3637606 -38.052808)",,,,
36837994,Drury Street,residential,,False,False,142.791,"LINESTRING (145.3631209 -38.0509269, 145.3620805 -38.0514298, 145.3620355 -38.0514525, 145.3620148 -38.0514692, 145.3620007 -38.0514943, 145.3619892 -38.0515325, 145.3619449 -38.05172)",,,,
52305661,Adamson Road,residential,,False,False,113.94799999999996,"LINESTRING (145.3631209 -38.0509269, 145.3630167 -38.0508644, 145.3624044 -38.0504972, 145.3623743 -38.0504785, 145.3623397 -38.0504564, 145.362316 -38.0504379, 145.3622955 -38.050415, 145.3622792 -38.0503903, 145.3622706 -38.0503724, 145.3622576 -38.0503453, 145.3622429 -38.0503106, 145.3622307 -38.0502858, 145.3622178 -38.0502645, 145.3622048 -38.0502498, 145.3621916 -38.0502385)",,,,
52305661,Adamson Road,residential,,False,True,130.094,"LINESTRING (145.3631209 -38.0509269, 145.3631608 -38.0509534, 145.3631939 -38.0509768, 145.3632206 -38.050998, 145.3636887 -38.0514918, 145.3637093 -38.0515148, 145.36373 -38.0515413, 145.3637452 -38.0515681, 145.3637532 -38.0515948, 145.3637552 -38.0516265, 145.3637561 -38.0516708, 145.3637479 -38.0519264)",,,,
52305661,Adamson Road,residential,,False,False,26.412000000000003,"LINESTRING (145.3621916 -38.0502385, 145.3621613 -38.0502218, 145.3621275 -38.0502075, 145.3620984 -38.0501978, 145.3620257 -38.0501762, 145.3619712 -38.0501593, 145.3619173 -38.0501416)",,,,
52305661,Adamson Road,residential,,False,True,113.948,"LINESTRING (145.3621916 -38.0502385, 145.3622048 -38.0502498, 145.3622178 -38.0502645, 145.3622307 -38.0502858, 145.3622429 -38.0503106, 145.3622576 -38.0503453, 145.3622706 -38.0503724, 145.3622792 -38.0503903, 145.3622955 -38.050415, 145.362316 -38.0504379, 145.3623397 -38.0504564, 145.3623743 -38.0504785, 145.3624044 -38.0504972, 145.3630167 -38.0508644, 145.3631209 -38.0509269)",,,,
699382876,Adamson Road,residential,,False,False,30.759,"LINESTRING (145.3621916 -38.0502385, 145.3622065 -38.0502079, 145.3622246 -38.050173, 145.3622363 -38.0501463, 145.362248 -38.0501147, 145.3622573 -38.0500763, 145.3622666 -38.0500259, 145.3622746 -38.0499713)",,,,
52305661,Adamson Road,residential,,False,True,26.411999999999995,"LINESTRING (145.3619173 -38.0501416, 145.3619712 -38.0501593, 145.3620257 -38.0501762, 145.3620984 -38.0501978, 145.3621275 -38.0502075, 145.3621613 -38.0502218, 145.3621916 -38.0502385)",,,,
36837992,Hudson Street,residential,,False,False,80.434,"LINESTRING (145.3619449 -38.05172, 145.3612447 -38.0516216, 145.3610399 -38.0515961)",,,,
36837992,Hudson Street,residential,,False,True,159.535,"LINESTRING (145.3619449 -38.05172, 145.3636308 -38.0519152, 145.3637479 -38.0519264)",,,,
36837994,Drury Street,residential,,False,True,142.791,"LINESTRING (145.3619449 -38.05172, 145.3619892 -38.0515325, 145.3620007 -38.0514943, 145.3620148 -38.0514692, 145.3620355 -38.0514525, 145.3620805 -38.0514298, 145.3631209 -38.0509269)",,,,
36837992,Hudson Street,residential,,False,True,80.434,"LINESTRING (145.3610399 -38.0515961, 145.3612447 -38.0516216, 145.3619449 -38.05172)",,,,
36837995,Kevin Close,residential,,False,True,157.46,"LINESTRING (145.3626175 -38.0526706, 145.3615793 -38.0525473, 145.3614947 -38.0525429, 145.3614331 -38.0525458, 145.3613739 -38.0525613, 145.3613109 -38.0525913, 145.3612668 -38.0526264, 145.3610857 -38.0528172, 145.3610279 -38.0528821)",,,,
110679229,Beaconsfield Avenue,tertiary,50,False,True,92.351,"LINESTRING (145.3691887 -38.0509677, 145.3681496 -38.0508254)",,,,
