osmid,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed
718483554,C373,secondary,roundabout,True,False,8.91,"LINESTRING (146.0045794 -36.0109775, 146.0046018 -36.0110132, 146.0046078 -36.011053)",,
50341619,,residential,,False,False,118.648,"LINESTRING (146.0046078 -36.011053, 146.0059269 -36.0110552)",Piper Street,50
718483553,C373,secondary,roundabout,True,False,8.658999999999999,"LINESTRING (146.0046078 -36.011053, 146.0045976 -36.0110899, 146.0045714 -36.0111239)",,
298462870,C373,secondary,,True,False,208.28500000000003,"LINESTRING (146.0045714 -36.0111239, 146.0045355 -36.0111937, 146.0045269 -36.0112479, 146.0045372 -36.0121505, 146.0045457 -36.0128881, 146.0045537 -36.0129358, 146.0045652 -36.0129895)",Belmore Street,
718483552,C373,secondary,roundabout,True,False,19.863,"LINESTRING (146.0045714 -36.0111239, 146.0045324 -36.0111485, 146.0044619 -36.0111619, 146.0044134 -36.011154, 146.0043712 -36.0111331)",,
718483551,C373,secondary,roundabout,True,False,11.888,"LINESTRING (146.0043712 -36.0111331, 146.004349 -36.0111131, 146.004328 -36.0110768, 146.0043236 -36.011037)",,
"[771869720, 223366049]",,residential,,False,True,115.92,"LINESTRING (146.0043236 -36.011037, 146.0041932 -36.0110459, 146.0039368 -36.011046, 146.0030353 -36.0110426)",Piper Street,50
718483555,C373,secondary,roundabout,True,False,11.241000000000001,"LINESTRING (146.0043236 -36.011037, 146.0043341 -36.0110023, 146.0043609 -36.0109686, 146.0043858 -36.0109533)",,
50341619,,residential,,False,True,118.648,"LINESTRING (146.0059269 -36.0110552, 146.0046078 -36.011053)",Piper Street,50
223366050,,residential,,False,True,219.502,"LINESTRING (146.0059269 -36.0110552, 146.0059395 -36.0130292)",Hume Street,
223367960,,residential,,False,False,120.519,"LINESTRING (146.0059269 -36.0110552, 146.0072668 -36.0110516)",Piper Street,50
50341640,,residential,,False,True,111.542,"LINESTRING (146.0085069 -36.0110533, 146.0072668 -36.0110516)",Piper Street,50
50341636,,residential,roundabout,True,False,14.247,"LINESTRING (146.0085069 -36.0110533, 146.0085101 -36.0110273, 146.0085233 -36.0110034, 146.0085463 -36.0109834, 146.0085762 -36.0109708, 146.0086022 -36.0109678)",,
50341727,,residential,,False,False,114.044,"LINESTRING (146.0112904 -36.0110525, 146.0112821 -36.0100269)",Ely Street,
50341660,,residential,,False,True,121.12299999999999,"LINESTRING (146.0112904 -36.0110525, 146.0109202 -36.0110546, 146.0099438 -36.0110569)",Piper Street,
50341727,,residential,,False,True,219.362,"LINESTRING (146.0112904 -36.0110525, 146.0112885 -36.0118233, 146.0113046 -36.0130252)",Ely Street,
50341660,,residential,,False,True,111.336,"LINESTRING (146.0099438 -36.0110569, 146.008706 -36.0110524)",Piper Street,
50341660,,residential,,False,False,121.12299999999999,"LINESTRING (146.0099438 -36.0110569, 146.0109202 -36.0110546, 146.0112904 -36.0110525)",Piper Street,
50342399,,residential,,False,False,218.389,"LINESTRING (146.0099438 -36.0110569, 146.0099394 -36.0117408, 146.0099447 -36.012817, 146.0099447 -36.0130209)",Coghill Street,
50341565,,residential,,False,True,122.984,"LINESTRING (146.0030353 -36.0110426, 146.0021725 -36.0110402, 146.001668 -36.0110388)",Piper Street,50
50342221,,residential,,False,False,221.873,"LINESTRING (146.0030353 -36.0110426, 146.0030273 -36.0117256, 146.0030273 -36.0128387, 146.0030298 -36.0129815, 146.0030308 -36.0130379)",Hovell Street,
"[771869720, 223366049]",,residential,,False,False,115.92,"LINESTRING (146.0030353 -36.0110426, 146.0039368 -36.011046, 146.0041932 -36.0110459, 146.0043236 -36.011037)",Piper Street,50
50342204,,residential,,False,True,224.283,"LINESTRING (146.001668 -36.0110388, 146.001695 -36.0130557)",Tom Street,
50341565,,residential,,False,False,122.984,"LINESTRING (146.001668 -36.0110388, 146.0021725 -36.0110402, 146.0030353 -36.0110426)",Piper Street,50
223365981,,residential,,False,False,119.23,"LINESTRING (146.0030308 -36.0130379, 146.0043564 -36.0130368)",Orr Street,
50342221,,residential,,False,True,221.873,"LINESTRING (146.0030308 -36.0130379, 146.0030298 -36.0129815, 146.0030273 -36.0128387, 146.0030273 -36.0117256, 146.0030353 -36.0110426)",Hovell Street,
223365979,,residential,,False,True,120.177,"LINESTRING (146.0030308 -36.0130379, 146.0017695 -36.013051, 146.001695 -36.0130557)",Orr Street,
