osmid,oneway,name,highway,maxspeed,reversed,length,lanes,ref,geometry,bridge
867922396,False,Victoria Street,tertiary,40,False,188.90800000000002,,,"LINESTRING (151.9512091 -27.5606969, 151.9512303 -27.5606242, 151.9512403 -27.5605899, 151.9512536 -27.5605483, 151.9512683 -27.5605086, 151.9514186 -27.560215, 151.9517911 -27.5594651, 151.9518537 -27.5593426, 151.9518912 -27.5592708, 151.9519418 -27.5591924, 151.9519653 -27.5591387)",
1156032151,True,Ruthven Street,residential,40,False,8.117,1,ACW,"LINESTRING (151.9533954 -27.5609898, 151.9533812 -27.5610617)",
"[1156032152, 1156282601, 1156282596, 1156032160]",True,Margaret Street,residential,40,False,212.44400000000002,"['1', '2']",,"LINESTRING (151.9533954 -27.5609898, 151.953484 -27.5610025, 151.9535962 -27.5610186, 151.9536854 -27.561026, 151.953741 -27.5610308, 151.9540931 -27.5610791, 151.9549142 -27.5611843, 151.9550141 -27.5611905, 151.9551666 -27.5612116, 151.9552074 -27.5612188, 151.9552393 -27.5612263, 151.9552723 -27.5612361, 151.9553064 -27.5612456, 151.9553484 -27.5612514, 151.9553946 -27.5612563, 151.955429 -27.5612607, 151.9555248 -27.5612736)",
581274663,True,Hume Street,trunk,60,False,10.388,2,A3;ACW,"LINESTRING (151.9569828 -27.5654826, 151.9569959 -27.5653899)",
352308571,True,Herries Street,tertiary,60,False,70.64,2,,"LINESTRING (151.9569828 -27.5654826, 151.9568904 -27.5654713, 151.9565186 -27.5654121, 151.9562865 -27.5653409)",
484155832,False,Neil Street,tertiary,50,True,11.241,,,"LINESTRING (151.9548494 -27.5652146, 151.954873 -27.5651157)",
"[1050117604, 1050117605]",True,Herries Street,tertiary,60,False,110.123,3,,"LINESTRING (151.9548494 -27.5652146, 151.9547461 -27.5651997, 151.9546513 -27.5651859, 151.9543006 -27.5651242, 151.9541488 -27.5651029, 151.9538157 -27.5650568, 151.9537481 -27.5650496)",
581696344,True,Herries Street,tertiary,60,False,10.052,2,,"LINESTRING (151.9527514 -27.5649257, 151.9526505 -27.5649126)",
142100218,True,Margaret Street,tertiary,60,False,9.308,2,,"LINESTRING (151.9576345 -27.5615449, 151.9577274 -27.5615599)",
1156032168,True,Hume Street,trunk,60,False,85.742,2,A3;ACW,"LINESTRING (151.9576345 -27.5615449, 151.9576469 -27.5614693, 151.9577602 -27.5607819)",
581699950,True,Water Street,residential,,False,10.444,,,"LINESTRING (151.9496233 -27.5643803, 151.9496965 -27.5643124)",
"[475436686, 475436685, 581696806, 581696635]",True,Herries Street,tertiary,60,False,73.676,2,,"LINESTRING (151.9496233 -27.5643803, 151.9494543 -27.5643129, 151.9493029 -27.5642499, 151.949185 -27.5641953, 151.9490585 -27.5641315, 151.9489983 -27.5641017, 151.9489559 -27.564083)",yes
1156032157,False,Neil Street,tertiary,40,False,8.295,,,"LINESTRING (151.9555248 -27.5612736, 151.9555125 -27.5613474)",
"[1155973705, 1155973706]",False,Neil Street,tertiary,40,True,78.336,,,"LINESTRING (151.9555248 -27.5612736, 151.9555394 -27.5611919, 151.9555464 -27.5611471, 151.9555797 -27.5609356, 151.9556021 -27.5608016, 151.9556395 -27.5605765)",
"[142102193, 1156282597]",True,Margaret Street,tertiary,40,False,34.869,"['1', '2']",,"LINESTRING (151.9555248 -27.5612736, 151.9556254 -27.5612876, 151.9557094 -27.5612993, 151.9557858 -27.5613039, 151.9558755 -27.561313)",
4073394,True,,trunk_link,60,False,25.916,1,,"LINESTRING (151.9547543 -27.5568009, 151.9548624 -27.5567837, 151.9548818 -27.5567778, 151.954915 -27.556756, 151.9549794 -27.5566987)",
"[581268083, 581268079]",True,Chalk Drive,trunk,60,False,200.31900000000002,"['2', '3']",A3;ACW,"LINESTRING (151.9547543 -27.5568009, 151.9548346 -27.5568451, 151.9548849 -27.5568806, 151.9549393 -27.5569246, 151.9550365 -27.5570179, 151.9555828 -27.5576594, 151.9558437 -27.5579629, 151.9560396 -27.5581864)",
1155973675,True,Chalk Drive,trunk,60,False,12.299,2,A3;ACW,"LINESTRING (151.954118 -27.5567603, 151.9539946 -27.556744)",
1155973696,True,Ruthven Street,tertiary,40,False,56.906,1,ACW,"LINESTRING (151.954118 -27.5567603, 151.954114 -27.556816, 151.9541093 -27.5568431, 151.9540892 -27.5569145, 151.9540662 -27.5570211, 151.9540258 -27.5572649)",
25466576,False,Neil Street,tertiary,50,True,16.914,,,"LINESTRING (151.9560147 -27.5583369, 151.9560396 -27.5581864)",
143384414,False,Neil Street,tertiary,50,False,36.525999999999996,,,"LINESTRING (151.9560147 -27.5583369, 151.9559999 -27.5584229, 151.9559718 -27.5585894, 151.9559601 -27.5586618)",
"[581268082, 581268077]",True,Chalk Drive,trunk,60,False,266.833,2,A3;ACW,"LINESTRING (151.9560147 -27.5583369, 151.9558395 -27.5581373, 151.9556139 -27.5578743, 151.9549624 -27.5571214, 151.9549213 -27.5570737, 151.9548793 -27.5570288, 151.9548179 -27.556971, 151.9547669 -27.5569305, 151.9547099 -27.5568937, 151.954661 -27.5568693, 151.9546053 -27.5568455, 151.9545604 -27.5568289, 151.9545101 -27.5568146, 151.9544457 -27.5568026, 151.9543693 -27.5567926, 151.9542301 -27.5567738, 151.9541936 -27.5567689, 151.954118 -27.5567603)",
142247371,True,Snell Street,residential,50,False,19.416,,,"LINESTRING (151.9499206 -27.5584966, 151.9499887 -27.5584225, 151.9500024 -27.5584039, 151.9500243 -27.5583505)",
"[327037060, 1155973668]",False,Russell Street,tertiary,60,True,76.914,2,,"LINESTRING (151.9499206 -27.5584966, 151.9500119 -27.5585084, 151.9500472 -27.558514, 151.9501343 -27.558527, 151.950338 -27.558549, 151.9506305 -27.5585876, 151.9506928 -27.558595)",
1155973708,False,Russell Street,tertiary,60,False,77.66900000000001,4,,"LINESTRING (151.9499206 -27.5584966, 151.9497575 -27.5584757, 151.9497244 -27.5584717, 151.949298 -27.5584178, 151.9492626 -27.5584123, 151.9491407 -27.5583975)",
1156282642,False,Mylne Street,residential,50,True,123.14000000000001,,,"LINESTRING (151.9499206 -27.5584966, 151.9498725 -27.5585849, 151.9498619 -27.5586128, 151.949703 -27.5589924, 151.9495919 -27.5592559, 151.9495649 -27.5593223, 151.9495432 -27.5593918, 151.9495161 -27.5595409)",
"[1050117602, 4049878]",False,Annand Street,unclassified,50,True,375.937,3,,"LINESTRING (151.9543306 -27.5616278, 151.9542879 -27.5619305, 151.9542801 -27.5619821, 151.9542742 -27.5620185, 151.9542286 -27.5623219, 151.9541806 -27.5626394, 151.9541684 -27.5627138, 151.954152 -27.5628125, 151.9541315 -27.5629253, 151.9540969 -27.5631161, 151.9540787 -27.5632161, 151.9540599 -27.5633195, 151.954041 -27.5634224, 151.9540319 -27.5634717, 151.9540281 -27.5634926, 151.9539834 -27.5637352, 151.9539758 -27.5637806, 151.9539572 -27.5638854, 151.9539129 -27.5641337, 151.9538953 -27.5642326, 151.9538876 -27.5642757, 151.9538633 -27.564412, 151.9538446 -27.5645168, 151.9537778 -27.5648842, 151.9537739 -27.564905, 151.9537621 -27.5649706)",
1050117602,False,Annand Street,unclassified,50,True,8.892,3,,"LINESTRING (151.9537621 -27.5649706, 151.9537481 -27.5650496)",
"[1050117602, 4049878]",False,Annand Street,unclassified,50,False,375.937,3,,"LINESTRING (151.9537621 -27.5649706, 151.9537739 -27.564905, 151.9537778 -27.5648842, 151.9538446 -27.5645168, 151.9538633 -27.564412, 151.9538876 -27.5642757, 151.9538953 -27.5642326, 151.9539129 -27.5641337, 151.9539572 -27.5638854, 151.9539758 -27.5637806, 151.9539834 -27.5637352, 151.9540281 -27.5634926, 151.9540319 -27.5634717, 151.954041 -27.5634224, 151.9540599 -27.5633195, 151.9540787 -27.5632161, 151.9540969 -27.5631161, 151.9541315 -27.5629253, 151.954152 -27.5628125, 151.9541684 -27.5627138, 151.9541806 -27.5626394, 151.9542286 -27.5623219, 151.9542742 -27.5620185, 151.9542801 -27.5619821, 151.9542879 -27.5619305, 151.9543306 -27.5616278)",
"[1050117606, 1050117607]",True,Herries Street,tertiary,60,False,110.688,"['2', '3']",,"LINESTRING (151.9537621 -27.5649706, 151.9542992 -27.5650383, 151.9544308 -27.565056, 151.9547178 -27.5650946, 151.9547585 -27.5651001, 151.954873 -27.5651157)",
"[1155973672, 1155973673]",True,Chalk Drive,trunk,60,False,32.686,2,A3;ACW,"LINESTRING (151.9544399 -27.5567133, 151.9545194 -27.5567246, 151.9545804 -27.5567391, 151.9546473 -27.5567583, 151.9547081 -27.5567786, 151.9547543 -27.5568009)",
158449307,True,,trunk_link,60,False,40.242000000000004,,,"LINESTRING (151.9576999 -27.5593522, 151.9577803 -27.5593003, 151.9578288 -27.559288, 151.9578618 -27.5592718, 151.9578829 -27.5592596, 151.9579157 -27.5592319, 151.9579465 -27.5592017, 151.9579777 -27.5591687, 151.9580201 -27.5591368)",
1155973690,True,Chalk Drive,trunk,60,False,27.597,2,A3;ACW,"LINESTRING (151.9576999 -27.5593522, 151.9578776 -27.5593762, 151.9579234 -27.5593827, 151.9579765 -27.5593905)",
1155973692,True,Chalk Drive,trunk,60,False,8.833,2,A3;ACW,"LINESTRING (151.9579765 -27.5593905, 151.9580649 -27.5594035)",
494085748,True,Hume Street,tertiary,50,False,28.536,,,"LINESTRING (151.9579765 -27.5593905, 151.9579906 -27.5593128, 151.9580201 -27.5591368)",
301772560,True,Hume Street,trunk,60,False,48.57600000000001,1,A3,"LINESTRING (151.9578601 -27.5599135, 151.9579033 -27.5598302, 151.9579463 -27.5595662, 151.9579599 -27.5594887)",
1155973689,True,Chalk Drive,trunk_link,60,False,73.058,2,A3;ACW,"LINESTRING (151.9578601 -27.5599135, 151.9578499 -27.5598273, 151.9578326 -27.559765, 151.9578057 -27.5597086, 151.9577618 -27.5596421, 151.957741 -27.5596168, 151.9577059 -27.5595811, 151.9576337 -27.5595208, 151.9575651 -27.5594812, 151.9575038 -27.5594525, 151.9574364 -27.5594216)",
154996072,False,Hume Street,tertiary,50,False,10.948,,,"LINESTRING (151.9582123 -27.5581659, 151.9582251 -27.5580681)",
494085701,True,Hume Street,tertiary,50,False,40.658,,,"LINESTRING (151.9582123 -27.5581659, 151.9581944 -27.5585312)",
494203456,False,Hume Street,trunk,60,False,25.293,4,A3;ACW,"LINESTRING (151.95714 -27.5648098, 151.9571784 -27.5645849)",
581274658,True,Hume Street,trunk,60,False,66.487,2,A3;ACW,"LINESTRING (151.95714 -27.5648098, 151.9571592 -27.5649788, 151.9571221 -27.5653401, 151.9571115 -27.5654047)",
154996072,False,Hume Street,tertiary,50,True,58.242,,,"LINESTRING (151.9583689 -27.5571006, 151.958286 -27.5576192)",
351113740,True,Chalk Drive,unclassified,50,False,171.526,1,,"LINESTRING (151.9549794 -27.5566987, 151.955035 -27.5567395, 151.9550723 -27.5567756, 151.9554335 -27.5571815, 151.9555091 -27.5572832, 151.9557263 -27.557591, 151.955786 -27.5576575, 151.9558204 -27.5577042, 151.9558481 -27.557735, 151.9558817 -27.5577607, 151.955916 -27.5577827, 151.95595 -27.5577977, 151.9559789 -27.5578038, 151.956009 -27.5578092, 151.9561028 -27.5578165)",
4073395,False,Neil Street,residential,50,True,55.601,,,"LINESTRING (151.9561028 -27.5578165, 151.9561826 -27.5573215)",
4073395,False,Neil Street,residential,50,False,41.6,,,"LINESTRING (151.9561028 -27.5578165, 151.956058 -27.5580781, 151.9560396 -27.5581864)",
25466576,False,Neil Street,tertiary,50,False,16.914,,,"LINESTRING (151.9560396 -27.5581864, 151.9560147 -27.5583369)",
1155973693,True,Chalk Drive,trunk,60,False,6.762,2,A3;ACW,"LINESTRING (151.9560396 -27.5581864, 151.9560796 -27.5582358)",
4073395,False,Neil Street,residential,50,True,41.6,,,"LINESTRING (151.9560396 -27.5581864, 151.956058 -27.5580781, 151.9561028 -27.5578165)",
581700153,False,Victoria Street,tertiary,40,False,9.436,,ACW,"LINESTRING (151.9504423 -27.5646248, 151.9504719 -27.5645441)",
475436559,True,Herries Street,tertiary,60,False,47.419,2,,"LINESTRING (151.9504423 -27.5646248, 151.9503325 -27.564602, 151.9499812 -27.564504)",
4073432,False,Little Street,residential,40,False,82.18799999999999,,,"LINESTRING (151.9520868 -27.5632373, 151.9521755 -27.5632495, 151.952837 -27.5633355, 151.9529116 -27.5633454)",
4073432,False,Little Street,residential,40,True,129.072,,,"LINESTRING (151.9520868 -27.5632373, 151.9518511 -27.5632067, 151.9512544 -27.5631294, 151.9512061 -27.5631208, 151.9511176 -27.5631025, 151.9510813 -27.563095, 151.9510364 -27.5630884, 151.9509292 -27.5630746, 151.9509003 -27.5630722, 151.9508741 -27.5630733, 151.9507931 -27.5630823)",
4073433,False,Duggan Street,residential,40,False,257.34799999999996,,,"LINESTRING (151.9520868 -27.5632373, 151.952096 -27.563185, 151.9521035 -27.5631394, 151.9521451 -27.5628851, 151.9521679 -27.5627499, 151.9522256 -27.5624008, 151.9523654 -27.5615645, 151.952451 -27.5610257, 151.9524612 -27.5609469)",
4073432,False,Little Street,residential,40,False,129.072,,,"LINESTRING (151.9507931 -27.5630823, 151.9508741 -27.5630733, 151.9509003 -27.5630722, 151.9509292 -27.5630746, 151.9510364 -27.5630884, 151.9510813 -27.563095, 151.9511176 -27.5631025, 151.9512061 -27.5631208, 151.9512544 -27.5631294, 151.9518511 -27.5632067, 151.9520868 -27.5632373)",
"[70984272, 475194705, 1156282623]",False,Victoria Street,tertiary,40,False,258.99,,ACW,"LINESTRING (151.9507931 -27.5630823, 151.950817 -27.5629405, 151.9508242 -27.5629007, 151.9509082 -27.562401, 151.9509213 -27.5623271, 151.9509977 -27.5618895, 151.9510863 -27.5613904, 151.9511213 -27.5611779, 151.9511622 -27.5609058, 151.9511675 -27.5608759, 151.9511858 -27.5607794)",
"[1156282624, 1150578272, 156728283, 1150578269, 1150578270]",False,Victoria Street,tertiary,40,True,165.96999999999997,,ACW,"LINESTRING (151.9507931 -27.5630823, 151.9507727 -27.563199, 151.9507687 -27.5632217, 151.9507551 -27.5633121, 151.9507302 -27.5634851, 151.9506361 -27.5640259, 151.9506251 -27.5640696, 151.9506175 -27.5641001, 151.9505717 -27.5642617, 151.9505106 -27.5644498, 151.9504719 -27.5645441)",
4073432,False,Little Street,residential,40,True,82.188,,,"LINESTRING (151.9529116 -27.5633454, 151.952837 -27.5633355, 151.9521755 -27.5632495, 151.9520868 -27.5632373)",
"[1156032153, 142245922]",True,Ruthven Street,residential,40,False,258.102,"['1', '2']",,"LINESTRING (151.9529116 -27.5633454, 151.9529766 -27.5629632, 151.9529916 -27.5628799, 151.9531266 -27.5620437, 151.9531435 -27.5619602, 151.9531523 -27.5618664, 151.9532219 -27.5614462, 151.9532369 -27.5613583, 151.9532465 -27.5613205, 151.9532746 -27.5612263, 151.9532852 -27.5611784, 151.9532899 -27.5611415, 151.9533049 -27.5610516)",
1050117600,True,,residential,40,False,10.443999999999999,1,,"LINESTRING (151.9529116 -27.5633454, 151.9529429 -27.5633553, 151.9529688 -27.5633714, 151.9529991 -27.563396)",
4073438,False,William Street,residential,,False,70.533,,,"LINESTRING (151.9573229 -27.5636931, 151.9574485 -27.5637109, 151.9580295 -27.563793)",
494203456,False,Hume Street,trunk,60,False,80.295,4,A3;ACW,"LINESTRING (151.9573229 -27.5636931, 151.9573362 -27.5636096, 151.9573756 -27.5633629, 151.957443 -27.5629789)",
494203456,False,Hume Street,trunk,60,True,100.205,4,A3;ACW,"LINESTRING (151.9573229 -27.5636931, 151.9572661 -27.5640353, 151.9571961 -27.564425, 151.9571784 -27.5645849)",
494203456,False,Hume Street,trunk,60,True,96.399,4,A3;ACW,"LINESTRING (151.9575854 -27.5621212, 151.957443 -27.5629789)",
25156116,False,Woodlawn Street,residential,50,False,114.97500000000001,,,"LINESTRING (151.9575854 -27.5621212, 151.9574556 -27.5621028, 151.9574386 -27.5621009, 151.9573767 -27.5620942, 151.9573371 -27.5620918, 151.9572217 -27.5620862, 151.9571736 -27.5620818, 151.956883 -27.5620464, 151.9564293 -27.561988)",
28379891,True,Hume Street,trunk,60,False,30.942999999999998,2,A3;ACW,"LINESTRING (151.9575854 -27.5621212, 151.9575751 -27.5619267, 151.957586 -27.5618437)",
581696636,False,Dent Street,residential,,True,10.951,,,"LINESTRING (151.948997 -27.5639915, 151.9489559 -27.564083)",
25700254,False,Dent Street,residential,50,False,145.73899999999998,,,"LINESTRING (151.948997 -27.5639915, 151.9490266 -27.5639132, 151.9494769 -27.5627518)",
"[475430617, 475430618, 581699949, 581696637]",True,Herries Street,tertiary,60,False,77.709,2,,"LINESTRING (151.948997 -27.5639915, 151.9490728 -27.5640177, 151.9491101 -27.5640347, 151.9492232 -27.5640936, 151.9493135 -27.564133, 151.9494732 -27.564205, 151.9496476 -27.5642893, 151.9496965 -27.5643124)",yes
142245929,True,Station Street,residential,40,False,15.049,1,,"LINESTRING (151.9501973 -27.5605392, 151.9501463 -27.5605737, 151.9500707 -27.5606145)",
"[1156282609, 475644635]",True,Margaret Street,tertiary,40,False,29.916999999999998,2,,"LINESTRING (151.9501973 -27.5605392, 151.9503714 -27.560563, 151.9504969 -27.5605821)",
40933970,False,Railway Street,residential,50,False,9.802,,,"LINESTRING (151.9510198 -27.5586681, 151.9510163 -27.55858)",
1155973664,True,Russell Street,tertiary,60,False,33.529,2,,"LINESTRING (151.9510198 -27.5586681, 151.9508163 -27.5586424, 151.9506928 -27.558595)",
143384414,False,Neil Street,tertiary,50,False,31.791,,,"LINESTRING (151.9559601 -27.5586618, 151.9559135 -27.5589447)",
25700250,False,Bowen Street,unclassified,50,False,155.297,,,"LINESTRING (151.9559601 -27.5586618, 151.9558664 -27.55865, 151.9555342 -27.558608, 151.9544018 -27.5584569)",
143384414,False,Neil Street,tertiary,50,True,36.525999999999996,,,"LINESTRING (151.9559601 -27.5586618, 151.9559718 -27.5585894, 151.9559999 -27.5584229, 151.9560147 -27.5583369)",
142245920,True,Ruthven Street,tertiary,40,False,38.553,1,ACW,"LINESTRING (151.9538402 -27.5583857, 151.9537831 -27.5587287)",
25700250,False,Bowen Street,unclassified,50,True,55.928999999999995,,,"LINESTRING (151.9538402 -27.5583857, 151.953901 -27.5583949, 151.9539294 -27.5583989, 151.954261 -27.5584398, 151.9544018 -27.5584569)",
25700254,False,Dent Street,residential,50,True,77.815,,,"LINESTRING (151.9497345 -27.5620903, 151.9494769 -27.5627518)",
"[475194707, 475194708, 25700254]",False,Dent Street,residential,50,False,131.434,,,"LINESTRING (151.9497345 -27.5620903, 151.9498072 -27.5619489, 151.949918 -27.5617523, 151.950058 -27.5614991, 151.950164 -27.5613262, 151.9503364 -27.5610359)",
143384414,False,Neil Street,tertiary,50,True,49.446000000000005,,,"LINESTRING (151.9558426 -27.5593849, 151.9558564 -27.5592894, 151.9558609 -27.5592613, 151.9559135 -27.5589447)",
1155973663,False,Russell Street,tertiary,40,True,212.775,,,"LINESTRING (151.9558426 -27.5593849, 151.9556693 -27.559363, 151.955638 -27.5593585, 151.9554205 -27.5593298, 151.9544655 -27.559203, 151.9543071 -27.5591828, 151.9541405 -27.5591592, 151.9538709 -27.5591268, 151.9538046 -27.5591196, 151.9537642 -27.5591165, 151.9537063 -27.5591191)",
1155973698,False,Neil Street,tertiary,40,False,49.608,,,"LINESTRING (151.9558426 -27.5593849, 151.9558244 -27.5595105, 151.9558131 -27.5595697, 151.9557737 -27.5598268)",
25871097,False,Piper Street,unclassified,40,False,9.343,,,"LINESTRING (151.953956 -27.5576877, 151.9538621 -27.5576763)",
142245920,True,Ruthven Street,tertiary,40,False,78.45,1,ACW,"LINESTRING (151.953956 -27.5576877, 151.9538845 -27.5581221, 151.9538402 -27.5583857)",
25871097,False,Piper Street,unclassified,40,True,106.14800000000001,,,"LINESTRING (151.9527972 -27.5575349, 151.9528183 -27.5575376, 151.9529476 -27.5575545, 151.9531874 -27.5575872, 151.9534309 -27.5576201, 151.953777 -27.5576646, 151.9538621 -27.5576763)",
494203456,False,Hume Street,trunk,60,False,96.399,4,A3;ACW,"LINESTRING (151.957443 -27.5629789, 151.9575854 -27.5621212)",
494203456,False,Hume Street,trunk,60,True,80.295,4,A3;ACW,"LINESTRING (151.957443 -27.5629789, 151.9573756 -27.5633629, 151.9573362 -27.5636096, 151.9573229 -27.5636931)",
70991046,False,Taylor Street,residential,50,True,106.451,,,"LINESTRING (151.9494531 -27.5565281, 151.949542 -27.5565396, 151.9500858 -27.5566099, 151.9505211 -27.5566694)",
574873483,False,Mort Street,tertiary,50,True,74.127,,,"LINESTRING (151.9494531 -27.5565281, 151.9494394 -27.5566112, 151.9493756 -27.556997, 151.9493441 -27.5571877)",
494203456,False,Hume Street,trunk,60,True,25.293,4,A3;ACW,"LINESTRING (151.9571784 -27.5645849, 151.95714 -27.5648098)",
494203456,False,Hume Street,trunk,60,False,100.205,4,A3;ACW,"LINESTRING (151.9571784 -27.5645849, 151.9571961 -27.564425, 151.9572661 -27.5640353, 151.9573229 -27.5636931)",
40934011,False,Finchley Street,residential,50,False,99.328,,,"LINESTRING (151.9493441 -27.5571877, 151.949441 -27.5572056, 151.9499871 -27.5573065, 151.9503305 -27.5573699)",
574873483,False,Mort Street,tertiary,50,False,74.127,,,"LINESTRING (151.9493441 -27.5571877, 151.9493756 -27.556997, 151.9494394 -27.5566112, 151.9494531 -27.5565281)",
574873483,False,Mort Street,tertiary,50,True,136.01500000000001,,,"LINESTRING (151.9493441 -27.5571877, 151.9492984 -27.5574463, 151.9492559 -27.5577192, 151.9492166 -27.5579559, 151.9491631 -27.5582787, 151.9491585 -27.5583062, 151.9491407 -27.5583975)",
27617481,False,Taylor Street,residential,50,True,16.514,,,"LINESTRING (151.9505211 -27.5566694, 151.9506868 -27.5566912)",
40934043,False,Snell Street,residential,50,True,80.15100000000001,,,"LINESTRING (151.9505211 -27.5566694, 151.9505073 -27.5567267, 151.9505044 -27.5567383, 151.9504004 -27.5571482, 151.9503305 -27.5573699)",
70991046,False,Taylor Street,residential,50,False,106.451,,,"LINESTRING (151.9505211 -27.5566694, 151.9500858 -27.5566099, 151.949542 -27.5565396, 151.9494531 -27.5565281)",
27617481,False,Taylor Street,residential,50,False,16.514,,,"LINESTRING (151.9506868 -27.5566912, 151.9505211 -27.5566694)",
27617481,False,Taylor Street,residential,50,True,50.797,,,"LINESTRING (151.9506868 -27.5566912, 151.9511455 -27.556752, 151.9511708 -27.5567564, 151.9511939 -27.5567664)",
25700250,False,Bowen Street,unclassified,50,False,55.928999999999995,,,"LINESTRING (151.9544018 -27.5584569, 151.954261 -27.5584398, 151.9539294 -27.5583989, 151.953901 -27.5583949, 151.9538402 -27.5583857)",
25700250,False,Bowen Street,unclassified,50,True,155.29700000000003,,,"LINESTRING (151.9544018 -27.5584569, 151.9555342 -27.558608, 151.9558664 -27.55865, 151.9559601 -27.5586618)",
41170132,False,Hodgson Street,unclassified,50,True,61.006,,,"LINESTRING (151.9544018 -27.5584569, 151.9544137 -27.558384, 151.954497 -27.5579148)",
25700254,False,Dent Street,residential,50,False,77.815,,,"LINESTRING (151.9494769 -27.5627518, 151.9497345 -27.5620903)",
25700254,False,Dent Street,residential,50,True,145.73899999999998,,,"LINESTRING (151.9494769 -27.5627518, 151.9490266 -27.5639132, 151.948997 -27.5639915)",
27617481,False,Taylor Street,residential,50,False,50.797,,,"LINESTRING (151.9511939 -27.5567664, 151.9511708 -27.5567564, 151.9511455 -27.556752, 151.9506868 -27.5566912)",
1155973666,False,Railway Street,residential,50,True,204.39999999999998,,,"LINESTRING (151.9511939 -27.5567664, 151.9512132 -27.5567815, 151.9512257 -27.5567977, 151.9512338 -27.5568159, 151.951237 -27.5568353, 151.9512293 -27.556958, 151.9512121 -27.557105, 151.9511732 -27.557375, 151.9510675 -27.5581101, 151.9510513 -27.5582227, 151.9510445 -27.5582702, 151.9510292 -27.5583589, 151.9510194 -27.5584534, 151.9510163 -27.55858)",
142245930,True,,residential,50,False,44.691,1,,"LINESTRING (151.9503364 -27.5610359, 151.950376 -27.5609138, 151.9504073 -27.5608499, 151.9504129 -27.5608175, 151.9504095 -27.5607824, 151.9504025 -27.560749, 151.9503836 -27.5607043, 151.9503542 -27.5606553)",
"[475194707, 475194708, 25700254]",False,Dent Street,residential,50,True,131.434,,,"LINESTRING (151.9503364 -27.5610359, 151.950164 -27.5613262, 151.950058 -27.5614991, 151.949918 -27.5617523, 151.9498072 -27.5619489, 151.9497345 -27.5620903)",
390324270,False,Chalk Lane,residential,50,False,149.028,,,"LINESTRING (151.9563342 -27.5591801, 151.9566317 -27.5595499, 151.9566964 -27.5596249, 151.9571092 -27.5600628, 151.9571509 -27.5601158, 151.9571622 -27.5601365, 151.9571673 -27.5601559, 151.957168 -27.5601774, 151.9571632 -27.5602162, 151.9571547 -27.5602685)",
