osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,access
4847743,False,,King Street,unclassified,,False,143.313,"LINESTRING (145.9181124 -17.3451346, 145.9194571 -17.3452513)",,,
4847809,False,,Hospital Street,unclassified,,False,49.227,"LINESTRING (145.9181124 -17.3451346, 145.9180554 -17.3450116, 145.9180974 -17.344706)",,,
"[4847808, 820860956, 820860957]",False,,Hospital Street,unclassified,,True,370.968,"LINESTRING (145.9181124 -17.3451346, 145.9180106 -17.3452963, 145.9178622 -17.3466146, 145.9178532 -17.3466951, 145.9177369 -17.3477287, 145.9177603 -17.3478356, 145.9178114 -17.3479263, 145.9179429 -17.3479995, 145.918106 -17.3480487, 145.9182948 -17.3480569)",,yes,
4847745,False,,Eastwood Street,unclassified,,False,222.978,"LINESTRING (145.9212148 -17.3449666, 145.9232963 -17.3452379)",,,
4847745,False,,Eastwood Street,unclassified,,True,180.636,"LINESTRING (145.9212148 -17.3449666, 145.9195329 -17.3447184)",,,
4847807,False,,School Street,unclassified,,False,116.28,"LINESTRING (145.9212148 -17.3449666, 145.9213662 -17.3439309)",,,
4847807,False,,School Street,unclassified,,True,91.813,"LINESTRING (145.9212148 -17.3449666, 145.9211402 -17.3455375, 145.9211171 -17.3457869)",,,
4847745,False,,Eastwood Street,unclassified,,True,222.978,"LINESTRING (145.9232963 -17.3452379, 145.9212148 -17.3449666)",,,
4847752,False,,Mill Street,unclassified,,False,109.087,"LINESTRING (145.9232963 -17.3452379, 145.9234393 -17.3442664)",,,
"[4847745, 201390274]",False,,Eastwood Street,unclassified,,False,242.22200000000004,"LINESTRING (145.9232963 -17.3452379, 145.9234055 -17.3452551, 145.9244746 -17.3454168, 145.9245096 -17.3452902, 145.9245266 -17.3450125, 145.9245126 -17.344928, 145.9244726 -17.3447843, 145.9244529 -17.344732, 145.9244473 -17.3446854, 145.9244536 -17.3443918)",,,
820860960,False,,,tertiary,50,False,38.106,"LINESTRING (145.9178715 -17.343474, 145.9182281 -17.3435137)",,,
4847748,False,,Wilkie Street,unclassified,,False,136.381,"LINESTRING (145.9178715 -17.343474, 145.9179937 -17.3423793, 145.9179923 -17.3423139, 145.9179888 -17.3422538)",,,
4847748,False,,Wilkie Street,unclassified,,True,27.612,"LINESTRING (145.9179858 -17.3420055, 145.9179888 -17.3422538)",,,
201390049,False,,Jago Street,unclassified,,False,81.693,"LINESTRING (145.9179858 -17.3420055, 145.9187524 -17.342071)",,,
"[4847748, 201390124]",False,,Wilkie Street,unclassified,,False,197.918,"LINESTRING (145.9179858 -17.3420055, 145.9179951 -17.3418155, 145.9181192 -17.3416308, 145.9182803 -17.3415022, 145.9185071 -17.3415053, 145.9186714 -17.3415178, 145.9187766 -17.3415053, 145.9188555 -17.3414425, 145.9188752 -17.3413547, 145.9188654 -17.3412982, 145.91877 -17.3412166, 145.9185531 -17.3411696, 145.9184446 -17.3411194)",,,
201390049,False,,Jago Street,unclassified,,True,81.693,"LINESTRING (145.9187524 -17.342071, 145.9179858 -17.3420055)",,,
4847752,False,,Mill Street,unclassified,,False,75.366,"LINESTRING (145.9234515 -17.3441839, 145.9235574 -17.3435137)",,,
4847752,False,,Mill Street,unclassified,,True,9.265,"LINESTRING (145.9234515 -17.3441839, 145.9234393 -17.3442664)",,,
201390066,True,,Munro Street,tertiary,50,False,108.099,"LINESTRING (145.9234515 -17.3441839, 145.923574 -17.3441899, 145.9244622 -17.3443011)",,,
548111770,False,,Howard Kennedy Drive,unclassified,,False,10.809,"LINESTRING (145.9252854 -17.3444946, 145.9253014 -17.3443986)",,,
548111770,False,,Howard Kennedy Drive,unclassified,,True,510.57700000000006,"LINESTRING (145.9252854 -17.3444946, 145.9251906 -17.3453124, 145.9250347 -17.3468361, 145.9249979 -17.3476233, 145.9250084 -17.3477658, 145.9250402 -17.3479043, 145.9251026 -17.3480367, 145.9251807 -17.3481575, 145.9257569 -17.3488422)",,,
1242735932,True,,Munro Street,unclassified,50,False,38.252,"LINESTRING (145.9252854 -17.3444946, 145.9250991 -17.3444703, 145.924928 -17.3444504)",,,
4847809,False,,Hospital Street,unclassified,,True,133.302,"LINESTRING (145.9182281 -17.3435137, 145.9180974 -17.344706)",,,
820860960,False,,,tertiary,50,True,38.106,"LINESTRING (145.9182281 -17.3435137, 145.9178715 -17.343474)",,,
820860960,False,,,tertiary,50,False,154.047,"LINESTRING (145.9182281 -17.3435137, 145.9193697 -17.343643, 145.9196688 -17.3436811)",,,
4847807,False,,School Street,unclassified,,False,128.202,"LINESTRING (145.9213662 -17.3439309, 145.9215229 -17.3427877)",,,
4847807,False,,School Street,unclassified,,True,116.28,"LINESTRING (145.9213662 -17.3439309, 145.9212148 -17.3449666)",,,
820860960,False,,,tertiary,50,True,182.29,"LINESTRING (145.9213662 -17.3439309, 145.9196688 -17.3436811)",,,
201390066,True,,Munro Street,tertiary,50,False,223.836,"LINESTRING (145.9213662 -17.3439309, 145.9215374 -17.3439073, 145.9234515 -17.3441839)",,,
548111770,False,,Howard Kennedy Drive,unclassified,,True,10.809,"LINESTRING (145.9253014 -17.3443986, 145.9252854 -17.3444946)",,,
"[548111770, 822352131, 822352132]",False,,Howard Kennedy Drive,unclassified,,False,133.63,"LINESTRING (145.9253014 -17.3443986, 145.9255852 -17.3436752, 145.9256165 -17.3435995, 145.9256333 -17.343559, 145.9257517 -17.3432764)",,yes,
1242736111,True,,Munro Street,tertiary,50,False,24.476,"LINESTRING (145.9245889 -17.3443159, 145.9248178 -17.3443426)",,,
4847804,True,,,trunk_link,,False,29.065,"LINESTRING (145.9245889 -17.3443159, 145.9247134 -17.3442893, 145.9247657 -17.3442723, 145.9248351 -17.3442161)",,,
1242736114,True,,Munro Street,tertiary,50,False,22.432,"LINESTRING (145.9246632 -17.3444177, 145.9244536 -17.3443918)",,,
4847807,False,,School Street,unclassified,,False,91.813,"LINESTRING (145.9211171 -17.3457869, 145.9211402 -17.3455375, 145.9212148 -17.3449666)",,,
201390126,False,,,unclassified,,True,328.786,"LINESTRING (145.9211171 -17.3457869, 145.9210522 -17.3459605, 145.9210008 -17.3462042, 145.92096 -17.3465631, 145.9209368 -17.3466796, 145.920866 -17.3467942, 145.9207189 -17.3469275, 145.9202896 -17.3471735, 145.920121 -17.3472125, 145.9199073 -17.3471498, 145.9196058 -17.347003, 145.9194585 -17.3468439, 145.9193386 -17.3467013, 145.9192616 -17.3465792)",,,
201390268,False,,,unclassified,,True,175.53900000000002,"LINESTRING (145.9211171 -17.3457869, 145.9210237 -17.3457887, 145.9209479 -17.345797, 145.9208876 -17.3457817, 145.920815 -17.3457608, 145.9206415 -17.3457042, 145.9204685 -17.3456441, 145.9201446 -17.3455474, 145.9199099 -17.3455001, 145.9198563 -17.3454975, 145.9198134 -17.3455116, 145.9197852 -17.3455461, 145.9197373 -17.3456892, 145.9196729 -17.3457584)",,,
"[4847808, 820860956, 820860957]",False,,Hospital Street,unclassified,,False,370.96799999999996,"LINESTRING (145.9182948 -17.3480569, 145.918106 -17.3480487, 145.9179429 -17.3479995, 145.9178114 -17.3479263, 145.9177603 -17.3478356, 145.9177369 -17.3477287, 145.9178532 -17.3466951, 145.9178622 -17.3466146, 145.9180106 -17.3452963, 145.9181124 -17.3451346)",,yes,
"[4847748, 201390124]",False,,Wilkie Street,unclassified,,True,197.91799999999998,"LINESTRING (145.9184446 -17.3411194, 145.9185531 -17.3411696, 145.91877 -17.3412166, 145.9188654 -17.3412982, 145.9188752 -17.3413547, 145.9188555 -17.3414425, 145.9187766 -17.3415053, 145.9186714 -17.3415178, 145.9185071 -17.3415053, 145.9182803 -17.3415022, 145.9181192 -17.3416308, 145.9179951 -17.3418155, 145.9179858 -17.3420055)",,,
201390098,False,,Short Street,unclassified,,False,78.139,"LINESTRING (145.920406 -17.3413907, 145.9211421 -17.341401)",,,
201390081,False,,Parry Street,unclassified,,True,137.539,"LINESTRING (145.920406 -17.3413907, 145.9199969 -17.342473, 145.9199434 -17.3425426)",,,
201390098,False,,Short Street,unclassified,,True,78.139,"LINESTRING (145.9211421 -17.341401, 145.920406 -17.3413907)",,,
4847752,False,,Mill Street,unclassified,,False,9.265,"LINESTRING (145.9234393 -17.3442664, 145.9234515 -17.3441839)",,,
4847752,False,,Mill Street,unclassified,,True,109.087,"LINESTRING (145.9234393 -17.3442664, 145.9232963 -17.3452379)",,,
1242736113,True,,Munro Street,tertiary,50,False,224.058,"LINESTRING (145.9234393 -17.3442664, 145.9215291 -17.3440076, 145.9213662 -17.3439309)",,,
1242736112,False,,Eastwood Street,unclassified,,False,10.127,"LINESTRING (145.9244536 -17.3443918, 145.9244622 -17.3443011)",,,no
"[4847745, 201390274]",False,,Eastwood Street,unclassified,,True,242.22200000000004,"LINESTRING (145.9244536 -17.3443918, 145.9244473 -17.3446854, 145.9244529 -17.344732, 145.9244726 -17.3447843, 145.9245126 -17.344928, 145.9245266 -17.3450125, 145.9245096 -17.3452902, 145.9244746 -17.3454168, 145.9234055 -17.3452551, 145.9232963 -17.3452379)",,,
1242736113,True,,Munro Street,tertiary,50,False,108.557,"LINESTRING (145.9244536 -17.3443918, 145.9235627 -17.3442817, 145.9234393 -17.3442664)",,,
201390126,False,,,unclassified,,False,328.786,"LINESTRING (145.9192616 -17.3465792, 145.9193386 -17.3467013, 145.9194585 -17.3468439, 145.9196058 -17.347003, 145.9199073 -17.3471498, 145.920121 -17.3472125, 145.9202896 -17.3471735, 145.9207189 -17.3469275, 145.920866 -17.3467942, 145.9209368 -17.3466796, 145.92096 -17.3465631, 145.9210008 -17.3462042, 145.9210522 -17.3459605, 145.9211171 -17.3457869)",,,
"[4845361, 201389990]",False,A1,Bruce Highway,trunk,"['60', '80']",True,389.424,"LINESTRING (145.9225237 -17.348639, 145.9230797 -17.3481456, 145.9235056 -17.3477611, 145.9237297 -17.3475486, 145.9239502 -17.3473158, 145.9241703 -17.3470023, 145.9243244 -17.3467245, 145.9244622 -17.3464596, 145.9245879 -17.3461222, 145.9246587 -17.3458742)",2,,
201390156,False,,,unclassified,,False,12.993,"LINESTRING (145.9196729 -17.3457584, 145.919649 -17.345873)",,,
"[4847739, 201390156, 201390157]",False,,Knowles Street,unclassified,,True,60.986000000000004,"LINESTRING (145.9196729 -17.3457584, 145.9196152 -17.3456402, 145.9194939 -17.3453771, 145.9194571 -17.3452513)",,,
201390268,False,,,unclassified,,False,175.53900000000002,"LINESTRING (145.9196729 -17.3457584, 145.9197373 -17.3456892, 145.9197852 -17.3455461, 145.9198134 -17.3455116, 145.9198563 -17.3454975, 145.9199099 -17.3455001, 145.9201446 -17.3455474, 145.9204685 -17.3456441, 145.9206415 -17.3457042, 145.920815 -17.3457608, 145.9208876 -17.3457817, 145.9209479 -17.345797, 145.9210237 -17.3457887, 145.9211171 -17.3457869)",,,
"[548111770, 822352131, 822352132]",False,,Howard Kennedy Drive,unclassified,,True,133.63,"LINESTRING (145.9257517 -17.3432764, 145.9256333 -17.343559, 145.9256165 -17.3435995, 145.9255852 -17.3436752, 145.9253014 -17.3443986)",,yes,
988152011,False,,Peever Road,unclassified,,False,46.870999999999995,"LINESTRING (145.9257517 -17.3432764, 145.9258386 -17.3433607, 145.9259726 -17.3434137, 145.9261438 -17.343435)",,,
988152011,False,,Peever Road,unclassified,,True,46.870999999999995,"LINESTRING (145.9261438 -17.343435, 145.9259726 -17.3434137, 145.9258386 -17.3433607, 145.9257517 -17.3432764)",,,
611695298,False,,,unclassified,,False,68.172,"LINESTRING (145.9257569 -17.3488422, 145.9261755 -17.3483772)",,,
548111770,False,,Howard Kennedy Drive,unclassified,,False,510.577,"LINESTRING (145.9257569 -17.3488422, 145.9251807 -17.3481575, 145.9251026 -17.3480367, 145.9250402 -17.3479043, 145.9250084 -17.3477658, 145.9249979 -17.3476233, 145.9250347 -17.3468361, 145.9251906 -17.3453124, 145.9252854 -17.3444946)",,,
611695298,False,,,unclassified,,True,51.181,"LINESTRING (145.926538 -17.3477835, 145.9264949 -17.3479673, 145.9263771 -17.3481532, 145.9263398 -17.3481947)",,,
611695298,False,,,unclassified,,True,26.756,"LINESTRING (145.9263398 -17.3481947, 145.9261755 -17.3483772)",,,
611695299,False,,,unclassified,,False,63.260000000000005,"LINESTRING (145.9263398 -17.3481947, 145.926205 -17.3481078, 145.9261687 -17.348097, 145.9261144 -17.34811, 145.9260713 -17.348164, 145.92606 -17.3482289, 145.9260781 -17.3482873, 145.9261755 -17.3483772)",,,
611695298,False,,,unclassified,,False,51.181,"LINESTRING (145.9263398 -17.3481947, 145.9263771 -17.3481532, 145.9264949 -17.3479673, 145.926538 -17.3477835)",,,
611695298,False,,,unclassified,,False,26.756,"LINESTRING (145.9261755 -17.3483772, 145.9263398 -17.3481947)",,,
611695299,False,,,unclassified,,True,63.260000000000005,"LINESTRING (145.9261755 -17.3483772, 145.9260781 -17.3482873, 145.92606 -17.3482289, 145.9260713 -17.348164, 145.9261144 -17.34811, 145.9261687 -17.348097, 145.926205 -17.3481078, 145.9263398 -17.3481947)",,,
611695298,False,,,unclassified,,True,68.172,"LINESTRING (145.9261755 -17.3483772, 145.9257569 -17.3488422)",,,
821340819,False,,,unclassified,,True,30.381,"LINESTRING (145.9236675 -17.3432615, 145.9235574 -17.3435137)",,,
201390156,False,,,unclassified,,True,12.993,"LINESTRING (145.919649 -17.345873, 145.9196729 -17.3457584)",,,
1242736110,True,,Munro Street,tertiary,50,False,13.548,"LINESTRING (145.9244622 -17.3443011, 145.9245889 -17.3443159)",,,
1242736112,False,,Eastwood Street,unclassified,,True,10.127,"LINESTRING (145.9244622 -17.3443011, 145.9244536 -17.3443918)",,,no
