osmid,oneway,name,highway,reversed,length,junction,geometry,maxspeed,lanes
173057241,True,,secondary,False,2.574,roundabout,"LINESTRING (138.6466562 -34.6407026, 138.6466798 -34.6407152)",,
179372229,False,Tabetha Court,residential,True,72.26,,"LINESTRING (138.647444 -34.6414068, 138.6474013 -34.6420557)",,
179372230,False,Gabriella Court,residential,False,81.765,,"LINESTRING (138.6465156 -34.6419663, 138.6468221 -34.6419826, 138.6469285 -34.6420001, 138.6472454 -34.6420449, 138.6473494 -34.6420546, 138.6474013 -34.6420557)",,
393295681,False,Heaslip Road,secondary,False,101.724,,"LINESTRING (138.6465156 -34.6419663, 138.6465492 -34.6415639, 138.6466077 -34.6410986, 138.6466077 -34.6410549)",60,
393295681,False,Heaslip Road,secondary,True,183.14200000000002,,"LINESTRING (138.6465156 -34.6419663, 138.6464696 -34.6425164, 138.6464404 -34.6429009, 138.6464191 -34.6431477, 138.646406 -34.643222, 138.6463952 -34.6432831, 138.6463771 -34.6433656, 138.6463598 -34.6434446, 138.6463337 -34.6435203, 138.6463235 -34.6435497, 138.6463045 -34.6436001)",60,
179372229,False,Tabetha Court,residential,False,72.26,,"LINESTRING (138.6474013 -34.6420557, 138.647444 -34.6414068)",,
179372230,False,Gabriella Court,residential,False,86.92699999999999,,"LINESTRING (138.6474013 -34.6420557, 138.6482384 -34.6420741, 138.6483496 -34.6420585)",,
179372230,False,Gabriella Court,residential,True,81.765,,"LINESTRING (138.6474013 -34.6420557, 138.6473494 -34.6420546, 138.6472454 -34.6420449, 138.6469285 -34.6420001, 138.6468221 -34.6419826, 138.6465156 -34.6419663)",,
179372230,False,Gabriella Court,residential,True,86.92699999999999,,"LINESTRING (138.6483496 -34.6420585, 138.6482384 -34.6420741, 138.6474013 -34.6420557)",,
179372224,False,Fradd Court,residential,False,293.008,,"LINESTRING (138.6426369 -34.6421597, 138.6428383 -34.6422394, 138.6447983 -34.6430141, 138.6455267 -34.643296)",50,
"[179372224, 179292858]",False,Fradd Court,residential,True,135.54899999999998,,"LINESTRING (138.6426369 -34.6421597, 138.642525 -34.6421154, 138.6415684 -34.6417368, 138.6414702 -34.6417013, 138.6414294 -34.6416737, 138.6413959 -34.6416264, 138.6413721 -34.6415728)",50,
179372225,False,Harradine Court,residential,True,460.386,,"LINESTRING (138.6426369 -34.6421597, 138.6424777 -34.6424421, 138.6424326 -34.6425411, 138.6424109 -34.6426195, 138.6423707 -34.6428217, 138.6423523 -34.6428864, 138.6423373 -34.6429332, 138.6423189 -34.6429744, 138.6421551 -34.6432605, 138.6421434 -34.6433033, 138.6421534 -34.6433431, 138.6421791 -34.6433742, 138.642237 -34.6434008, 138.6429459 -34.6436718, 138.6437219 -34.6439764, 138.6437878 -34.6440076, 138.643803 -34.6440223, 138.6438198 -34.6440469, 138.6438281 -34.6440694, 138.643831 -34.6440946, 138.6437896 -34.6441775, 138.6431765 -34.6452524)",50,
179292887,False,Max Fatchen Drive,residential,True,93.226,,"LINESTRING (138.6422826 -34.6448566, 138.6426393 -34.6449956, 138.6429484 -34.6451139, 138.6430394 -34.6451691, 138.6431496 -34.6452361, 138.6431765 -34.6452524)",50,
179292887,False,Max Fatchen Drive,residential,False,93.226,,"LINESTRING (138.6431765 -34.6452524, 138.6431496 -34.6452361, 138.6430394 -34.6451691, 138.6429484 -34.6451139, 138.6426393 -34.6449956, 138.6422826 -34.6448566)",50,
179372225,False,Harradine Court,residential,False,460.386,,"LINESTRING (138.6431765 -34.6452524, 138.6437896 -34.6441775, 138.643831 -34.6440946, 138.6438281 -34.6440694, 138.6438198 -34.6440469, 138.643803 -34.6440223, 138.6437878 -34.6440076, 138.6437219 -34.6439764, 138.6429459 -34.6436718, 138.642237 -34.6434008, 138.6421791 -34.6433742, 138.6421534 -34.6433431, 138.6421434 -34.6433033, 138.6421551 -34.6432605, 138.6423189 -34.6429744, 138.6423373 -34.6429332, 138.6423523 -34.6428864, 138.6423707 -34.6428217, 138.6424109 -34.6426195, 138.6424326 -34.6425411, 138.6424777 -34.6424421, 138.6426369 -34.6421597)",50,
179292859,False,Fradd Road,tertiary,True,266.359,,"LINESTRING (138.6508892 -34.6453745, 138.6482545 -34.6443548)",,
254282189,False,Alexander Road,residential,True,34.363,,"LINESTRING (138.6430439 -34.6380132, 138.6426684 -34.6380206)",,
254282201,False,Paulmark Road,residential,False,125.017,,"LINESTRING (138.6430439 -34.6380132, 138.6430465 -34.6391375)",,
620649169,False,Alexander Road,residential,False,317.771,,"LINESTRING (138.6430439 -34.6380132, 138.6465159 -34.6379318)",,
254282189,False,Alexander Road,residential,False,34.363,,"LINESTRING (138.6426684 -34.6380206, 138.6430439 -34.6380132)",,
278215939,False,Bressington Drive,residential,True,161.312,,"LINESTRING (138.6465544 -34.6391601, 138.6447916 -34.639193)",,
179372236,False,Heaslip Road,secondary,True,147.202,,"LINESTRING (138.6465544 -34.6391601, 138.6465588 -34.6392813, 138.6465638 -34.6394676, 138.6465778 -34.6399855, 138.6465813 -34.640117, 138.6465889 -34.6404836)",,
775903891,False,Heaslip Road,secondary,False,136.62800000000001,,"LINESTRING (138.6465544 -34.6391601, 138.6465489 -34.6390107, 138.6465294 -34.6384752, 138.6465159 -34.6379318)",,
278215939,False,Bressington Drive,residential,False,161.312,,"LINESTRING (138.6447916 -34.639193, 138.6465544 -34.6391601)",,
278215939,False,Bressington Drive,residential,True,150.005,,"LINESTRING (138.6447916 -34.639193, 138.6431523 -34.6392212)",,
254282190,False,Arabella Court,residential,False,86.57,,"LINESTRING (138.6447916 -34.639193, 138.6447975 -34.6395962, 138.6448076 -34.6397159, 138.6448451 -34.6398732, 138.6448694 -34.6399661)",,2
278215939,False,Bressington Drive,residential,False,150.005,,"LINESTRING (138.6431523 -34.6392212, 138.6447916 -34.639193)",,
278215941,True,,residential,False,13.302,roundabout,"LINESTRING (138.6431523 -34.6392212, 138.6431401 -34.6392598, 138.6431075 -34.6392893, 138.6430619 -34.6393028)",,
254282190,False,Arabella Court,residential,True,86.57000000000001,,"LINESTRING (138.6448694 -34.6399661, 138.6448451 -34.6398732, 138.6448076 -34.6397159, 138.6447975 -34.6395962, 138.6447916 -34.639193)",,2
278215940,False,Paulmark Road,residential,True,196.121,,"LINESTRING (138.6434819 -34.6410216, 138.6433836 -34.6405361, 138.6431422 -34.6399918, 138.6430619 -34.6393028)",,
254282201,False,Paulmark Road,residential,True,125.017,,"LINESTRING (138.6430465 -34.6391375, 138.6430439 -34.6380132)",,
278215941,True,,residential,False,14.849999999999998,roundabout,"LINESTRING (138.6430465 -34.6391375, 138.6430993 -34.6391474, 138.6431383 -34.6391782, 138.6431523 -34.6392212)",,
278215941,True,,residential,False,14.442,roundabout,"LINESTRING (138.6429509 -34.6392256, 138.6429614 -34.6391831, 138.6429965 -34.6391509, 138.6430465 -34.6391375)",,
278215940,False,Paulmark Road,residential,False,196.12099999999998,,"LINESTRING (138.6430619 -34.6393028, 138.6431422 -34.6399918, 138.6433836 -34.6405361, 138.6434819 -34.6410216)",,
278215941,True,,residential,False,14.677,roundabout,"LINESTRING (138.6430619 -34.6393028, 138.6430091 -34.6392956, 138.6429683 -34.6392672, 138.6429509 -34.6392256)",,
620649169,False,Alexander Road,residential,True,317.771,,"LINESTRING (138.6465159 -34.6379318, 138.6430439 -34.6380132)",,
775903891,False,Heaslip Road,secondary,True,136.62800000000001,,"LINESTRING (138.6465159 -34.6379318, 138.6465294 -34.6384752, 138.6465489 -34.6390107, 138.6465544 -34.6391601)",,
1210502240,True,,residential,False,46.093,,"LINESTRING (138.6480933 -34.6447472, 138.6481487 -34.6445918, 138.6481611 -34.6445571, 138.6482545 -34.6443548)",,
179292859,False,Fradd Road,tertiary,False,266.359,,"LINESTRING (138.6482545 -34.6443548, 138.6508892 -34.6453745)",,
179292859,False,Fradd Road,tertiary,True,8.551,,"LINESTRING (138.6482545 -34.6443548, 138.6481962 -34.6443323, 138.6481699 -34.6443221)",,
179292859,False,Fradd Road,tertiary,False,8.551,,"LINESTRING (138.6481699 -34.6443221, 138.6481962 -34.6443323, 138.6482545 -34.6443548)",,
179292859,False,Fradd Road,tertiary,True,188.589,,"LINESTRING (138.6481699 -34.6443221, 138.6474534 -34.6440448, 138.6463045 -34.6436001)",,
1210502241,True,,residential,False,46.269,,"LINESTRING (138.6481699 -34.6443221, 138.6480779 -34.6445292, 138.6480588 -34.6445569, 138.6479886 -34.6446584, 138.647967 -34.6447019)",,
