osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction
23704831,Donkin Avenue,residential,50,False,False,158.591,"LINESTRING (150.3731125 -34.5500281, 150.3742916 -34.5507127, 150.3744594 -34.5508102, 150.3745278 -34.5508499)",,,
23704949,Elizabeth Street,residential,50,False,False,345.749,"LINESTRING (150.3731125 -34.5500281, 150.3732771 -34.5498341, 150.3735276 -34.5495643, 150.3735951 -34.5494888, 150.3737939 -34.5492667, 150.3742869 -34.5487158, 150.3744039 -34.548585, 150.3748184 -34.548145, 150.3748776 -34.5480822, 150.3753461 -34.5475848, 150.3753837 -34.5475448)",,,
23704949,Elizabeth Street,residential,50,False,True,47.22,"LINESTRING (150.3731125 -34.5500281, 150.3728183 -34.5503035, 150.3727745 -34.5503487)",,,
23704831,Donkin Avenue,residential,50,False,True,158.591,"LINESTRING (150.3745278 -34.5508499, 150.3744594 -34.5508102, 150.3742916 -34.5507127, 150.3731125 -34.5500281)",,,
23704962,McCleery Avenue,residential,50,False,True,159.36,"LINESTRING (150.3777489 -34.5451647, 150.3761768 -34.5449856, 150.3760251 -34.54497)",,,
23704820,Clarence Street,residential,50,False,False,123.68299999999999,"LINESTRING (150.372192 -34.5500635, 150.3727031 -34.549469, 150.3728606 -34.5492858, 150.3728747 -34.5492603, 150.3729219 -34.5491703, 150.3729361 -34.5491391)",,,
23704894,Kirkham Street,residential,50,False,False,54.26500000000001,"LINESTRING (150.372192 -34.5500635, 150.3723568 -34.5501667, 150.3725801 -34.5502933, 150.372673 -34.5503483)",,,
23704894,Kirkham Street,residential,50,False,True,60.561,"LINESTRING (150.372192 -34.5500635, 150.3720747 -34.5499924, 150.3716593 -34.5497408)",,,
23704950,Valetta Street,residential,50,False,False,70.49799999999999,"LINESTRING (150.3741278 -34.5467548, 150.3741853 -34.5467941, 150.3743222 -34.5468926, 150.3747468 -34.5471301)",,,
52629089,Argyle Street,trunk,50,False,False,219.201,"LINESTRING (150.3741278 -34.5467548, 150.3745687 -34.5464379, 150.3745947 -34.5464253, 150.3746788 -34.5463846, 150.3747812 -34.5463368, 150.3748533 -34.5463031, 150.3749685 -34.5462526, 150.3750518 -34.546216, 150.3751858 -34.5461728, 150.3754682 -34.5461176, 150.3757341 -34.5460904, 150.3758993 -34.5460747, 150.376064 -34.5460696, 150.3762856 -34.5460628)",2,A48;14,
52629089,Argyle Street,trunk,50,False,True,406.78,"LINESTRING (150.3741278 -34.5467548, 150.3735108 -34.5472091, 150.373412 -34.5472968, 150.3733754 -34.5473293, 150.3732925 -34.5474073, 150.3730715 -34.5476155, 150.3729534 -34.5477733, 150.3727442 -34.5481785, 150.3726309 -34.548382, 150.3725844 -34.5484809, 150.3725409 -34.5485732, 150.3724371 -34.5487687, 150.3723573 -34.5488797, 150.3721525 -34.5491398, 150.3716593 -34.5497408)",2,A48;14,
23704873,Garrett Street,residential,50,False,True,53.787000000000006,"LINESTRING (150.3711945 -34.5467253, 150.3712358 -34.5467909, 150.3712628 -34.5468185, 150.3712965 -34.5468394, 150.3716797 -34.5469648)",,,
23704894,Kirkham Street,residential,50,False,False,60.561,"LINESTRING (150.3716593 -34.5497408, 150.3720747 -34.5499924, 150.372192 -34.5500635)",,,
