osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,width,bridge
"[979742754, 864506596, 864506597]",BMD,Lurline Street,secondary,50,False,True,112.693,"LINESTRING (150.3122716 -33.7174224, 150.3122577 -33.7173673, 150.3122503 -33.7173128, 150.3122547 -33.7172394, 150.3122822 -33.717109, 150.312299 -33.717029, 150.312306 -33.7169939, 150.3123106 -33.7169708, 150.3123722 -33.7166631, 150.3123857 -33.7165933, 150.3124196 -33.716422)",2,,,
1009273207,BMD,Lurline Street,secondary,,False,False,11.328,"LINESTRING (150.3122716 -33.7174224, 150.3122955 -33.7174714, 150.3123233 -33.7175146)",2,,,
494549743,,,tertiary,,True,False,9.663,"LINESTRING (150.3108845 -33.7172373, 150.3108948 -33.7172173, 150.3109133 -33.717202, 150.3109374 -33.7171936, 150.3109635 -33.7171932)",,roundabout,,
1009273211,,Waratah Street,tertiary,50,False,True,31.853,"LINESTRING (150.3108845 -33.7172373, 150.3107468 -33.7172065, 150.3105484 -33.7171758)",2,,,
"[858175115, 3999388]",,Church Lane,"['living_street', 'residential']",,False,True,71.491,"LINESTRING (150.3121531 -33.7151961, 150.3119175 -33.7151659, 150.3114778 -33.7151095, 150.3113892 -33.7150981)",,,,
"[979742764, 8072943]",,Parke Street,tertiary,,False,False,399.90700000000004,"LINESTRING (150.3093022 -33.7170045, 150.3092992 -33.7169965, 150.3092974 -33.7169882, 150.3092961 -33.7169789, 150.3092964 -33.7169682, 150.3092975 -33.7169567, 150.3094646 -33.7161274, 150.3096232 -33.7153268, 150.3096387 -33.7152485, 150.3097267 -33.7147863, 150.3097671 -33.7145999, 150.3098251 -33.7143073, 150.3098376 -33.7142443, 150.3098582 -33.7141401, 150.3098767 -33.7140432, 150.3099739 -33.7135328, 150.3099886 -33.7134556)",,,,
94682723,,Waratah Street,tertiary,50,False,True,82.516,"LINESTRING (150.3093022 -33.7170045, 150.308895 -33.7169523, 150.3084822 -33.7168983, 150.3084207 -33.7168902)",,,,
206263231,,Waratah Street,tertiary,50,False,False,37.514,"LINESTRING (150.3093022 -33.7170045, 150.309305 -33.7170092, 150.3093093 -33.7170146, 150.3093144 -33.717019, 150.3093204 -33.7170233, 150.3093267 -33.7170266, 150.3093334 -33.7170296, 150.3093412 -33.7170322, 150.3093504 -33.7170343, 150.3093893 -33.7170401, 150.3096551 -33.7170786, 150.3096885 -33.7170835)",,,,
271447151,,Waratah Street,tertiary,50,False,False,52.604,"LINESTRING (150.3117101 -33.7173471, 150.3120909 -33.7173981, 150.3121629 -33.7174078, 150.3122716 -33.7174224)",,,,
271447151,,Waratah Street,tertiary,50,False,True,64.682,"LINESTRING (150.3117101 -33.7173471, 150.3114522 -33.7173101, 150.3111878 -33.717276, 150.3110195 -33.7172557)",,,,
221257308,,Bathurst Road,tertiary,50,False,False,110.755,"LINESTRING (150.3098275 -33.7104824, 150.3103045 -33.711396)",2,,,
94682717,,Cascade Street,residential,,False,True,160.55700000000002,"LINESTRING (150.3098275 -33.7104824, 150.309771 -33.7105029, 150.3097304 -33.7105329, 150.30971 -33.710552, 150.3096878 -33.7105789, 150.3096573 -33.7106388, 150.3096409 -33.7106951, 150.3094828 -33.7115146, 150.3094188 -33.7118467)",,,,
1246848728,BMD,Parke Street,primary,50,False,True,11.479,"LINESTRING (150.3111104 -33.7106976, 150.3110381 -33.7107815)",3,,,
"[771473922, 782411078]",A32,Great Western Highway,trunk,70,True,False,166.96900000000002,"LINESTRING (150.3111104 -33.7106976, 150.3112063 -33.7107521, 150.3113881 -33.7108429, 150.3115348 -33.7109029, 150.3117458 -33.7109762, 150.3118948 -33.7110301, 150.3121436 -33.7111115, 150.3126213 -33.7112606, 150.3127573 -33.7113018)",2,,7,
3999403,,Civic Place,tertiary,,False,False,12.485,"LINESTRING (150.3127573 -33.7113018, 150.3126615 -33.7113809)",,,,
3999403,,Civic Place,tertiary,,False,True,93.78399999999999,"LINESTRING (150.3127573 -33.7113018, 150.3128524 -33.7112296, 150.3129715 -33.7111346, 150.3130881 -33.7110528, 150.3135822 -33.7108204)",,,,
647616742,,Civic Place,residential,,False,True,108.36099999999998,"LINESTRING (150.3147249 -33.7107613, 150.3142436 -33.7107358, 150.313938 -33.710724, 150.3138787 -33.7107205, 150.313851 -33.7107207, 150.3138222 -33.7107236, 150.313803 -33.7107288, 150.3137815 -33.710735, 150.3136935 -33.7107723, 150.3135822 -33.7108204)",,,,
94682716,,Cascade Street,tertiary,,False,False,119.414,"LINESTRING (150.3084207 -33.7168902, 150.3086308 -33.7158306)",,,,
206263227,,Cascade Street,residential,,False,True,131.078,"LINESTRING (150.3084207 -33.7168902, 150.3082115 -33.7180561)",,,,
94682723,,Waratah Street,tertiary,50,False,False,82.51599999999999,"LINESTRING (150.3084207 -33.7168902, 150.3084822 -33.7168983, 150.308895 -33.7169523, 150.3093022 -33.7170045)",,,,
94682716,,Cascade Street,tertiary,,False,True,119.414,"LINESTRING (150.3086308 -33.7158306, 150.3084207 -33.7168902)",,,,
"[895756304, 94682717]",,Cascade Street,residential,,False,False,83.21,"LINESTRING (150.3086308 -33.7158306, 150.3087847 -33.7151358, 150.3087934 -33.7150946)",,,,
206263227,,Cascade Street,residential,,False,False,131.078,"LINESTRING (150.3082115 -33.7180561, 150.3084207 -33.7168902)",,,,
3999376,,Edwards Street,residential,,False,True,64.34899999999999,"LINESTRING (150.3082115 -33.7180561, 150.3082536 -33.7180619, 150.3083119 -33.7180699, 150.308898 -33.7181501)",,,,
"[864005856, 689775767]",,Waratah Street,residential,50,False,True,234.40000000000003,"LINESTRING (150.3148201 -33.7177751, 150.3129387 -33.7175163, 150.3126677 -33.717479, 150.3126135 -33.7174727, 150.3125646 -33.7174689, 150.3125156 -33.7174706, 150.3124684 -33.7174771, 150.3123991 -33.717495, 150.3123233 -33.7175146)",2,,,
"[864005857, 979742758]",,Waratah Street,residential,50,False,False,61.589999999999996,"LINESTRING (150.3148201 -33.7177751, 150.3149654 -33.7177943, 150.3154778 -33.7178618)",,,,
864005857,,Waratah Street,residential,50,False,True,177.792,"LINESTRING (150.3173739 -33.7181248, 150.3167174 -33.718033, 150.3154778 -33.7178618)",,,,
94682717,,Cascade Street,residential,,False,False,160.55700000000004,"LINESTRING (150.3094188 -33.7118467, 150.3094828 -33.7115146, 150.3096409 -33.7106951, 150.3096573 -33.7106388, 150.3096878 -33.7105789, 150.30971 -33.710552, 150.3097304 -33.7105329, 150.309771 -33.7105029, 150.3098275 -33.7104824)",,,,
94682717,,Cascade Street,residential,,False,True,178.79000000000002,"LINESTRING (150.3094188 -33.7118467, 150.3094144 -33.7118692, 150.3093523 -33.7121851, 150.3092413 -33.7127279, 150.3091188 -33.713435)",,,,
865498435,,Murri Street,residential,,False,True,97.333,"LINESTRING (150.3094188 -33.7118467, 150.3093529 -33.7118738, 150.3089614 -33.7120414, 150.3084749 -33.7122334)",,,,
94682717,,Cascade Street,residential,,False,True,74.491,"LINESTRING (150.3089229 -33.7144334, 150.3087934 -33.7150946)",,,,
94682717,,Cascade Street,residential,,False,False,101.679,"LINESTRING (150.3089229 -33.7144334, 150.3090231 -33.7139968, 150.3090988 -33.7135311)",,,,
28393365,,Kundibar Street,residential,,False,False,102.993,"LINESTRING (150.3082764 -33.7131448, 150.3084749 -33.7122334)",,,,
28393369,,Warriga Street,residential,,False,False,89.652,"LINESTRING (150.3082764 -33.7131448, 150.3080888 -33.7130786, 150.30804 -33.7130646, 150.3080089 -33.713059, 150.3079706 -33.7130578, 150.3079429 -33.7130621, 150.3078939 -33.7130751, 150.3073691 -33.7132472)",,,,
28393369,,Warriga Street,residential,,False,True,38.763,"LINESTRING (150.3082764 -33.7131448, 150.3084201 -33.7132024, 150.3086539 -33.7132962)",,,,
94682717,,Cascade Street,residential,,False,False,10.845,"LINESTRING (150.3090988 -33.7135311, 150.3091188 -33.713435)",,,,
94682717,,Cascade Street,residential,,False,True,101.679,"LINESTRING (150.3090988 -33.7135311, 150.3090231 -33.7139968, 150.3089229 -33.7144334)",,,,
265561653,,Warriga Street,residential,,True,False,48.74,"LINESTRING (150.3090988 -33.7135311, 150.3090024 -33.7134802, 150.3086539 -33.7132962)",,,,
28393365,,Kundibar Street,residential,,False,True,102.993,"LINESTRING (150.3084749 -33.7122334, 150.3082764 -33.7131448)",,,,
865498435,,Murri Street,residential,,False,False,97.333,"LINESTRING (150.3084749 -33.7122334, 150.3089614 -33.7120414, 150.3093529 -33.7118738, 150.3094188 -33.7118467)",,,,
865498435,,Murri Street,residential,,False,True,145.75300000000001,"LINESTRING (150.3084749 -33.7122334, 150.3081996 -33.7122775, 150.3080631 -33.7122927, 150.3078279 -33.7123496, 150.3072816 -33.7125299, 150.3071326 -33.7125896, 150.3069931 -33.7126542)",,,,
28393368,,Pine Street,residential,,False,False,8.983,"LINESTRING (150.3079288 -33.7146251, 150.308025 -33.7146362)",,,,
28393375,,Kundibar Street,residential,,True,False,146.204,"LINESTRING (150.3079288 -33.7146251, 150.308058 -33.7140231, 150.3080673 -33.7140097, 150.3080811 -33.714001, 150.3081015 -33.7139986, 150.3081151 -33.7140039, 150.3081241 -33.714014, 150.3081329 -33.7140322, 150.3081368 -33.7140487, 150.308025 -33.7146362)",1,,,
"[864506597, 3999365]",BMD,Lurline Street,secondary,50,False,False,91.049,"LINESTRING (150.3125722 -33.7156131, 150.3125236 -33.7158859, 150.3125031 -33.7160011, 150.3124196 -33.716422)",2,,,
3999365,BMD,Lurline Street,secondary,50,False,True,363.75300000000004,"LINESTRING (150.3125722 -33.7156131, 150.312586 -33.7155403, 150.3126086 -33.7154209, 150.3126375 -33.7152684, 150.3128294 -33.7142996, 150.3128413 -33.7142395, 150.312913 -33.7139097, 150.3129214 -33.713833, 150.3129225 -33.7137559, 150.3129192 -33.7136966, 150.3129107 -33.7136366, 150.3128997 -33.7135976, 150.3128874 -33.7135587, 150.3128617 -33.7134911, 150.3127426 -33.7132019, 150.3127166 -33.7131195, 150.3127074 -33.7130814, 150.3127033 -33.7130528, 150.3127012 -33.7130235, 150.3127003 -33.7129769, 150.3127027 -33.7129304, 150.3127049 -33.7129071, 150.3127695 -33.7125896, 150.3127779 -33.7124982, 150.3127803 -33.7124373, 150.3127808 -33.712397)",,,,
28393952,,Leichhardt Street,residential,50,False,False,285.051,"LINESTRING (150.3125722 -33.7156131, 150.3126125 -33.7156186, 150.3126458 -33.7156231, 150.3126877 -33.7156288, 150.3137693 -33.7157761, 150.3155405 -33.7160178, 150.3156135 -33.7160278)",,,,
28393945,,William Street,residential,,False,False,73.463,"LINESTRING (150.3142113 -33.7143994, 150.314204 -33.7143025, 150.3142037 -33.7140117, 150.3141981 -33.7139304, 150.3141975 -33.7139045, 150.3141947 -33.713789, 150.3141935 -33.7137391)",,,,
28393947,,Vale Street,residential,50,False,False,157.371,"LINESTRING (150.3142113 -33.7143994, 150.3150529 -33.7145275, 150.3155158 -33.7146044, 150.3157608 -33.7146475, 150.3158818 -33.7146676)",,,,
28393947,,Vale Street,residential,50,False,True,72.828,"LINESTRING (150.3142113 -33.7143994, 150.314028 -33.7143746, 150.3135306 -33.7143053, 150.3134347 -33.7142914)",,,,
"[979742754, 864506596, 864506597]",BMD,Lurline Street,secondary,50,False,False,112.69300000000001,"LINESTRING (150.3124196 -33.716422, 150.3123857 -33.7165933, 150.3123722 -33.7166631, 150.3123106 -33.7169708, 150.312306 -33.7169939, 150.312299 -33.717029, 150.3122822 -33.717109, 150.3122547 -33.7172394, 150.3122503 -33.7173128, 150.3122577 -33.7173673, 150.3122716 -33.7174224)",2,,,
"[864506597, 3999365]",BMD,Lurline Street,secondary,50,False,True,91.049,"LINESTRING (150.3124196 -33.716422, 150.3125031 -33.7160011, 150.3125236 -33.7158859, 150.3125722 -33.7156131)",2,,,
"[180842757, 864506598]",,Clissold Street,residential,50,False,True,304.532,"LINESTRING (150.3124196 -33.716422, 150.3125125 -33.7164349, 150.3126486 -33.7164538, 150.3140151 -33.7166436, 150.3155634 -33.7168578, 150.3156028 -33.7168632, 150.3156679 -33.716869)",2,,,
28393952,,Leichhardt Street,residential,50,False,False,20.816,"LINESTRING (150.3156135 -33.7160278, 150.3156858 -33.7160453, 150.3157613 -33.7160691, 150.3158271 -33.7160864)",,,,
28393952,,Leichhardt Street,residential,50,False,True,285.051,"LINESTRING (150.3156135 -33.7160278, 150.3155405 -33.7160178, 150.3137693 -33.7157761, 150.3126877 -33.7156288, 150.3126458 -33.7156231, 150.3126125 -33.7156186, 150.3125722 -33.7156131)",,,,
28393956,,Lyne Street,residential,50,False,True,105.25399999999999,"LINESTRING (150.3156135 -33.7160278, 150.3156213 -33.7159881, 150.3156271 -33.7159585, 150.3157961 -33.7150935)",,,,
28393963,,York Street,residential,,False,False,20.165,"LINESTRING (150.3172552 -33.7164701, 150.3172854 -33.7162905)",,,,
28393952,,Leichhardt Street,residential,50,False,True,44.736000000000004,"LINESTRING (150.3172552 -33.7164701, 150.3172192 -33.7164182, 150.3171741 -33.7163636, 150.3171179 -33.7163153, 150.3170567 -33.7162787, 150.3169781 -33.7162522, 150.3168891 -33.7162364)",,,,
28393956,,Lyne Street,residential,50,False,True,48.017,"LINESTRING (150.3157961 -33.7150935, 150.3158818 -33.7146676)",,,,
28393956,,Lyne Street,residential,50,False,False,105.25399999999999,"LINESTRING (150.3157961 -33.7150935, 150.3156271 -33.7159585, 150.3156213 -33.7159881, 150.3156135 -33.7160278)",,,,
"[28393963, 28393964]",,"['York Street', 'Vale Street']",residential,50,False,True,258.12,"LINESTRING (150.3157961 -33.7150935, 150.3158787 -33.7151055, 150.316332 -33.7151715, 150.3173252 -33.7153162, 150.3173692 -33.7153259, 150.3174062 -33.7153511, 150.3174263 -33.7153798, 150.3174306 -33.7154135, 150.317426 -33.7154546, 150.3172946 -33.7162359, 150.3172854 -33.7162905)",,,,
28393956,,Lyne Street,residential,50,False,False,48.017,"LINESTRING (150.3158818 -33.7146676, 150.3157961 -33.7150935)",,,,
28393947,,Vale Street,residential,50,False,True,157.371,"LINESTRING (150.3158818 -33.7146676, 150.3157608 -33.7146475, 150.3155158 -33.7146044, 150.3150529 -33.7145275, 150.3142113 -33.7143994)",,,,
28393952,,Leichhardt Street,residential,50,False,False,99.632,"LINESTRING (150.3158271 -33.7160864, 150.3168891 -33.7162364)",,,,
28393952,,Leichhardt Street,residential,50,False,True,20.816,"LINESTRING (150.3158271 -33.7160864, 150.3157613 -33.7160691, 150.3156858 -33.7160453, 150.3156135 -33.7160278)",,,,
28393960,,Duff Street,residential,50,False,True,88.259,"LINESTRING (150.3158271 -33.7160864, 150.315819 -33.7161257, 150.3156679 -33.716869)",,,,
28393960,,Duff Street,residential,50,False,False,88.259,"LINESTRING (150.3156679 -33.716869, 150.315819 -33.7161257, 150.3158271 -33.7160864)",,,,
28393960,,Duff Street,residential,50,False,True,111.786,"LINESTRING (150.3156679 -33.716869, 150.3154908 -33.7177937, 150.3154778 -33.7178618)",,,,
"[180842757, 864506598]",,Clissold Street,residential,50,False,False,304.532,"LINESTRING (150.3156679 -33.716869, 150.3156028 -33.7168632, 150.3155634 -33.7168578, 150.3140151 -33.7166436, 150.3126486 -33.7164538, 150.3125125 -33.7164349, 150.3124196 -33.716422)",2,,,
28393960,,Duff Street,residential,50,False,False,111.786,"LINESTRING (150.3154778 -33.7178618, 150.3154908 -33.7177937, 150.3156679 -33.716869)",,,,
864005857,,Waratah Street,residential,50,False,False,177.792,"LINESTRING (150.3154778 -33.7178618, 150.3167174 -33.718033, 150.3173739 -33.7181248)",,,,
"[864005857, 979742758]",,Waratah Street,residential,50,False,True,61.589999999999996,"LINESTRING (150.3154778 -33.7178618, 150.3149654 -33.7177943, 150.3148201 -33.7177751)",,,,
28393369,,Warriga Street,residential,,False,True,89.65200000000002,"LINESTRING (150.3073691 -33.7132472, 150.3078939 -33.7130751, 150.3079429 -33.7130621, 150.3079706 -33.7130578, 150.3080089 -33.713059, 150.30804 -33.7130646, 150.3080888 -33.7130786, 150.3082764 -33.7131448)",,,,
3999405,,Glenview Street,residential,,False,False,200.43400000000003,"LINESTRING (150.3161786 -33.7122439, 150.3161055 -33.712058, 150.3160718 -33.7118954, 150.3160539 -33.7118642, 150.3160364 -33.7118397, 150.3159316 -33.7116999, 150.3159218 -33.7116888, 150.3158842 -33.7116402, 150.3158624 -33.7115968, 150.3158405 -33.7115451, 150.3158287 -33.7114969, 150.3158248 -33.711462, 150.3158276 -33.711376, 150.3158392 -33.711272, 150.3158554 -33.7111753, 150.315888 -33.7110401, 150.3159088 -33.7109784, 150.3159327 -33.7109235, 150.3161271 -33.7105489)",,,,
3999405,,Glenview Street,residential,,False,True,46.844,"LINESTRING (150.3161786 -33.7122439, 150.3162631 -33.712581, 150.3162713 -33.7126247, 150.3162774 -33.712657)",,,,
34530922,,Megalong Street,residential,,False,False,69.886,"LINESTRING (150.3161786 -33.7122439, 150.3162166 -33.7122521, 150.3162447 -33.712264, 150.3162797 -33.7122857, 150.3163335 -33.7123291, 150.3163736 -33.712362, 150.3165953 -33.7125103, 150.3166349 -33.712525, 150.3166775 -33.7125333, 150.316736 -33.7125409, 150.3167664 -33.7125383, 150.3167894 -33.7125321, 150.3168119 -33.7125245)",,,,
3999405,,Glenview Street,residential,,False,True,200.43400000000003,"LINESTRING (150.3161271 -33.7105489, 150.3159327 -33.7109235, 150.3159088 -33.7109784, 150.315888 -33.7110401, 150.3158554 -33.7111753, 150.3158392 -33.711272, 150.3158276 -33.711376, 150.3158248 -33.711462, 150.3158287 -33.7114969, 150.3158405 -33.7115451, 150.3158624 -33.7115968, 150.3158842 -33.7116402, 150.3159218 -33.7116888, 150.3159316 -33.7116999, 150.3160364 -33.7118397, 150.3160539 -33.7118642, 150.3160718 -33.7118954, 150.3161055 -33.712058, 150.3161786 -33.7122439)",,,,
"[728917070, 34530894]",,"['Coomassie Street', 'Railway Parade']",residential,,False,"[False, True]",376.4809999999999,"LINESTRING (150.3161271 -33.7105489, 150.3162059 -33.7103969, 150.3163374 -33.7100764, 150.3164745 -33.7097059, 150.3165188 -33.7096149, 150.3165629 -33.7095417, 150.3166031 -33.7094807, 150.3166363 -33.7094364, 150.3166647 -33.7094034, 150.3166987 -33.7093694, 150.3168945 -33.7092003, 150.3169422 -33.7091574, 150.3170104 -33.7091009, 150.3170271 -33.7090871, 150.3170867 -33.7090348, 150.3171385 -33.7089762, 150.3171929 -33.7088978, 150.3172925 -33.7087473, 150.317376 -33.7086268, 150.3174049 -33.708568, 150.3174199 -33.7085249, 150.3174287 -33.7084959, 150.3174403 -33.7084616, 150.3174517 -33.7084425, 150.317464 -33.7084322, 150.3174762 -33.7084263, 150.3174877 -33.7084249, 150.317499 -33.7084262, 150.3175068 -33.7084299, 150.3175136 -33.7084362, 150.3175182 -33.7084466, 150.3175219 -33.7084567, 150.3175236 -33.7084687, 150.3175245 -33.7084947, 150.3175207 -33.7085609, 150.3175062 -33.7087064, 150.3174129 -33.7092164, 150.317415 -33.7092661, 150.3174888 -33.7092757, 150.3175029 -33.7092775)",,,,
34698331,,Glenview Street,residential,,False,False,75.844,"LINESTRING (150.3161271 -33.7105489, 150.3161637 -33.7105318, 150.3161975 -33.7105072, 150.3163355 -33.710387, 150.3164251 -33.7103228, 150.3164819 -33.710289, 150.3165383 -33.7102605, 150.3165801 -33.7102469, 150.3166239 -33.7102346, 150.3167017 -33.7102194, 150.3168082 -33.7102038)",,,,
34698331,,Glenview Street,residential,,False,True,75.844,"LINESTRING (150.3168082 -33.7102038, 150.3167017 -33.7102194, 150.3166239 -33.7102346, 150.3165801 -33.7102469, 150.3165383 -33.7102605, 150.3164819 -33.710289, 150.3164251 -33.7103228, 150.3163355 -33.710387, 150.3161975 -33.7105072, 150.3161637 -33.7105318, 150.3161271 -33.7105489)",,,,
34530922,,Megalong Street,residential,,False,True,69.88600000000001,"LINESTRING (150.3168119 -33.7125245, 150.3167894 -33.7125321, 150.3167664 -33.7125383, 150.316736 -33.7125409, 150.3166775 -33.7125333, 150.3166349 -33.712525, 150.3165953 -33.7125103, 150.3163736 -33.712362, 150.3163335 -33.7123291, 150.3162797 -33.7122857, 150.3162447 -33.712264, 150.3162166 -33.7122521, 150.3161786 -33.7122439)",,,,
"[34557835, 34625439]",,"['Murri Street', 'Warriga Street']",residential,,True,False,153.968,"LINESTRING (150.3069931 -33.7126542, 150.3066435 -33.7128532, 150.3065655 -33.7128977, 150.3065442 -33.7129157, 150.3065356 -33.7129456, 150.3065393 -33.7129743, 150.306546 -33.7129987, 150.3066172 -33.7131615, 150.3066405 -33.7131995, 150.3066608 -33.7132232, 150.3066759 -33.7132353, 150.3066969 -33.7132469, 150.30673 -33.7132529, 150.3067959 -33.7132587, 150.3068774 -33.7132599, 150.3073691 -33.7132472)",,,,
865498435,,Murri Street,residential,,False,False,145.753,"LINESTRING (150.3069931 -33.7126542, 150.3071326 -33.7125896, 150.3072816 -33.7125299, 150.3078279 -33.7123496, 150.3080631 -33.7122927, 150.3081996 -33.7122775, 150.3084749 -33.7122334)",,,,
47971556,BMD,Parke Street,primary,50,False,False,36.495999999999995,"LINESTRING (150.3108299 -33.7110603, 150.3109828 -33.7108556, 150.3110381 -33.7107815)",3,,,
221257339,BMD,Parke Street,primary,,False,True,55.308,"LINESTRING (150.3108299 -33.7110603, 150.3106707 -33.7112624, 150.3105199 -33.7114853)",2,,,yes
"[858175112, 133371497]",,Studleigh Place,"['unclassified', 'living_street']",,False,False,89.14699999999999,"LINESTRING (150.3112913 -33.7155903, 150.3113811 -33.7156023, 150.3116846 -33.7156433, 150.3119875 -33.7156843, 150.3120676 -33.7157083, 150.3122384 -33.7157331)",,,,
"[864506600, 271446762]",,Katoomba Street,tertiary,,False,False,180.819,"LINESTRING (150.3112913 -33.7155903, 150.3112747 -33.7156741, 150.3112668 -33.715714, 150.3111384 -33.7163594, 150.311001 -33.7170502, 150.3109905 -33.7170982, 150.3109635 -33.7171932)",2,,,
271446762,,Katoomba Street,tertiary,,False,True,55.474000000000004,"LINESTRING (150.3112913 -33.7155903, 150.311355 -33.7152698, 150.3113892 -33.7150981)",2,,,
"[858175112, 133371497]",,Studleigh Place,"['living_street', 'unclassified']",,False,True,89.147,"LINESTRING (150.3122384 -33.7157331, 150.3120676 -33.7157083, 150.3119875 -33.7156843, 150.3116846 -33.7156433, 150.3113811 -33.7156023, 150.3112913 -33.7155903)",,,,
1246848728,BMD,Parke Street,primary,50,False,False,11.479,"LINESTRING (150.3110381 -33.7107815, 150.3111104 -33.7106976)",3,,,
