osmid,name,highway,oneway,reversed,length,geometry,junction,lanes
13748548,Sydney Avenue,residential,False,True,107.894,"LINESTRING (150.7217252 -34.9928831, 150.720557 -34.992723)",,
13747239,Lackersteen Street,secondary,False,False,114.414,"LINESTRING (150.7217252 -34.9928831, 150.7215414 -34.9937593, 150.7215148 -34.9938975)",,
13748548,Sydney Avenue,residential,False,False,108.332,"LINESTRING (150.7217252 -34.9928831, 150.721827 -34.9928955, 150.7229034 -34.9930155)",,
5197430,Warrego Place,residential,False,False,155.155,"LINESTRING (150.7215148 -34.9938975, 150.7221618 -34.9939948, 150.7223766 -34.9941022, 150.7227762 -34.9946641)",,
13747239,Lackersteen Street,secondary,False,False,224.575,"LINESTRING (150.7215148 -34.9938975, 150.7213693 -34.9945964, 150.7211003 -34.9958884)",,
13747239,Lackersteen Street,secondary,False,True,114.414,"LINESTRING (150.7215148 -34.9938975, 150.7215414 -34.9937593, 150.7217252 -34.9928831)",,
5197361,Emmett Street,residential,False,False,128.818,"LINESTRING (150.7211003 -34.9958884, 150.7224911 -34.9960982)",,
13747239,Lackersteen Street,secondary,False,False,223.228,"LINESTRING (150.7211003 -34.9958884, 150.7206822 -34.9978665)",,
5197360,Emmett Street,secondary,False,True,221.547,"LINESTRING (150.7211003 -34.9958884, 150.720971 -34.9958699, 150.7187044 -34.9955456)",,
13747239,Lackersteen Street,secondary,False,True,224.575,"LINESTRING (150.7211003 -34.9958884, 150.7213693 -34.9945964, 150.7215148 -34.9938975)",,
5202499,Sheaffe Street,residential,False,False,162.359,"LINESTRING (150.7206822 -34.9978665, 150.7224396 -34.9981104)",,
13747239,Lackersteen Street,secondary,False,True,223.228,"LINESTRING (150.7206822 -34.9978665, 150.7211003 -34.9958884)",,
"[5202506, 5202499]","['Chisholm Street', 'Sheaffe Street']",residential,False,"[False, True]",482.36699999999996,"LINESTRING (150.7206822 -34.9978665, 150.7180991 -34.9975454, 150.7178971 -34.9974641, 150.7178476 -34.9971863, 150.7182638 -34.9954875)",,
395791666,Hunter Street,residential,False,True,91.859,"LINESTRING (150.7145473 -34.9949855, 150.7147544 -34.994177)",,
5197360,Emmett Street,secondary,False,False,343.121,"LINESTRING (150.7145473 -34.9949855, 150.7147697 -34.9950177, 150.7155736 -34.9951343, 150.7158297 -34.9951679, 150.7169989 -34.9953215, 150.7175268 -34.9953907, 150.7179987 -34.9954525, 150.7182638 -34.9954875)",,
5197360,Emmett Street,secondary,False,False,40.651,"LINESTRING (150.7182638 -34.9954875, 150.7187044 -34.9955456)",,
5197360,Emmett Street,secondary,False,True,343.121,"LINESTRING (150.7182638 -34.9954875, 150.7179987 -34.9954525, 150.7175268 -34.9953907, 150.7169989 -34.9953215, 150.7158297 -34.9951679, 150.7155736 -34.9951343, 150.7147697 -34.9950177, 150.7145473 -34.9949855)",,
"[5202506, 5202499]","['Chisholm Street', 'Sheaffe Street']",residential,False,"[False, True]",482.367,"LINESTRING (150.7182638 -34.9954875, 150.7178476 -34.9971863, 150.7178971 -34.9974641, 150.7180991 -34.9975454, 150.7206822 -34.9978665)",,
5197360,Emmett Street,secondary,False,True,40.651,"LINESTRING (150.7187044 -34.9955456, 150.7182638 -34.9954875)",,
5197360,Emmett Street,secondary,False,False,221.547,"LINESTRING (150.7187044 -34.9955456, 150.720971 -34.9958699, 150.7211003 -34.9958884)",,
5197407,Australia Avenue,residential,False,False,193.478,"LINESTRING (150.7187044 -34.9955456, 150.7187474 -34.9953391, 150.719047 -34.9938284)",,
5197361,Emmett Street,residential,False,True,128.818,"LINESTRING (150.7224911 -34.9960982, 150.7211003 -34.9958884)",,
"[5197361, 5202495]","['Emmett Street', 'Chapman Street']",residential,False,"[False, True]",250.416,"LINESTRING (150.7224911 -34.9960982, 150.7228167 -34.9961554, 150.7224396 -34.9981104)",,
5197385,Regan Close,residential,False,False,51.045,"LINESTRING (150.7224911 -34.9960982, 150.7226783 -34.9958651, 150.7228703 -34.9957775)",,
5197385,Regan Close,residential,False,True,51.045,"LINESTRING (150.7228703 -34.9957775, 150.7226783 -34.9958651, 150.7224911 -34.9960982)",,
