osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry
679218941,2,5,Prince Alfred Street,secondary,50,False,False,107.679,,"LINESTRING (150.6985232 -34.7777327, 150.6987185 -34.7767777)"
"[1161292000, 678867427, 678867428]",2,,Victoria Street,residential,50,False,False,215.96400000000003,yes,"LINESTRING (150.6985232 -34.7777327, 150.6966016 -34.77749, 150.6965077 -34.7774779, 150.6961875 -34.7774305)"
"[4893874, 679218938, 679218941]",2,5,Prince Alfred Street,secondary,50,False,True,238.253,yes,"LINESTRING (150.6985232 -34.7777327, 150.6983978 -34.7783859, 150.6983832 -34.7784616, 150.6981168 -34.7798492)"
4902545,,,Alexandra Street,residential,50,False,False,108.927,,"LINESTRING (150.6961875 -34.7774305, 150.6963744 -34.776463)"
4893873,2,,Victoria Street,residential,50,False,False,226.267,,"LINESTRING (150.6961875 -34.7774305, 150.696071 -34.7774154, 150.6937404 -34.7771133)"
4902545,,,Alexandra Street,residential,50,False,True,182.596,,"LINESTRING (150.6961875 -34.7774305, 150.6959823 -34.7784682, 150.6959704 -34.7785354, 150.6959949 -34.7787885, 150.6960921 -34.7790454)"
"[1161292000, 678867427, 678867428]",2,,Victoria Street,residential,50,False,True,215.964,yes,"LINESTRING (150.6961875 -34.7774305, 150.6965077 -34.7774779, 150.6966016 -34.77749, 150.6985232 -34.7777327)"
4893873,2,,Victoria Street,residential,50,False,False,134.55,,"LINESTRING (150.6937404 -34.7771133, 150.6922868 -34.7769167)"
173351807,2,,Albany Street,residential,50,False,False,108.014,,"LINESTRING (150.6937404 -34.7771133, 150.6939079 -34.7761517)"
4893873,2,,Victoria Street,residential,50,False,True,226.267,,"LINESTRING (150.6937404 -34.7771133, 150.696071 -34.7774154, 150.6961875 -34.7774305)"
173351807,2,,Albany Street,residential,50,False,True,343.328,,"LINESTRING (150.6937404 -34.7771133, 150.693722 -34.7772058, 150.6936138 -34.777749, 150.6931394 -34.7801612)"
4893873,2,,Victoria Street,residential,50,False,False,81.05,,"LINESTRING (150.6922868 -34.7769167, 150.6914111 -34.7767987)"
4893873,2,,Victoria Street,residential,50,False,True,134.55,,"LINESTRING (150.6922868 -34.7769167, 150.6937404 -34.7771133)"
4902549,,,King Street,residential,50,False,True,346.121,,"LINESTRING (150.6922868 -34.7769167, 150.69227 -34.7770104, 150.6916795 -34.7799892)"
4893873,2,,Victoria Street,residential,50,False,True,81.05,,"LINESTRING (150.6914111 -34.7767987, 150.6922868 -34.7769167)"
"[4902570, 684780227, 684780228]",2,,Edward Street,residential,50,False,False,106.68599999999999,yes,"LINESTRING (150.6914111 -34.7767987, 150.6914755 -34.7765483, 150.6915049 -34.7763871, 150.6915431 -34.7761657, 150.6915605 -34.7760541, 150.6915976 -34.775852)"
679218941,2,5,Prince Alfred Street,secondary,50,False,True,107.679,,"LINESTRING (150.6987185 -34.7767777, 150.6985232 -34.7777327)"
4902571,2,,Princess Street,residential,50,False,True,216.93899999999996,,"LINESTRING (150.6987185 -34.7767777, 150.6986221 -34.7767645, 150.6971607 -34.7765642, 150.6970223 -34.7765452, 150.696507 -34.7764798, 150.6963744 -34.776463)"
4902536,,,Albany Lane,residential,50,False,False,134.697,,"LINESTRING (150.6916795 -34.7799892, 150.6931394 -34.7801612)"
4902549,,,King Street,residential,50,False,False,346.121,,"LINESTRING (150.6916795 -34.7799892, 150.69227 -34.7770104, 150.6922868 -34.7769167)"
4902536,,,Albany Lane,residential,50,False,True,134.697,,"LINESTRING (150.6931394 -34.7801612, 150.6916795 -34.7799892)"
173351807,2,,Albany Street,residential,50,False,True,27.361,,"LINESTRING (150.6931394 -34.7801612, 150.6930915 -34.7804041)"
173351807,2,,Albany Street,residential,50,False,False,343.32800000000003,,"LINESTRING (150.6931394 -34.7801612, 150.6936138 -34.777749, 150.693722 -34.7772058, 150.6937404 -34.7771133)"
4902545,,,Alexandra Street,residential,50,False,False,116.655,,"LINESTRING (150.6967128 -34.7799623, 150.6960921 -34.7790454)"
4902537,,,Station Road,residential,50,False,False,129.226,,"LINESTRING (150.6967128 -34.7799623, 150.6968326 -34.7799369, 150.6973977 -34.7798899, 150.6980061 -34.779838, 150.6981168 -34.7798492)"
4902537,,,Station Road,residential,50,False,True,336.3670000000001,,"LINESTRING (150.6967128 -34.7799623, 150.696677 -34.7799717, 150.6963346 -34.7800619, 150.6960203 -34.7801258, 150.6955243 -34.7802412, 150.6950436 -34.7803259, 150.6946734 -34.7803489, 150.694223 -34.7803616, 150.6935724 -34.7803964, 150.6930915 -34.7804041)"
"[4893874, 679218941, 679218938]",2,5,Prince Alfred Street,secondary,50,False,False,238.253,yes,"LINESTRING (150.6981168 -34.7798492, 150.6983832 -34.7784616, 150.6983978 -34.7783859, 150.6985232 -34.7777327)"
"[4893874, 4893876]",2,5,"['Prince Alfred Street', 'Wharf Road']",secondary,50,False,True,154.087,,"LINESTRING (150.6981168 -34.7798492, 150.6980956 -34.7799525, 150.6980755 -34.7800477, 150.6980567 -34.780143, 150.6980049 -34.7804002, 150.6978463 -34.781217)"
4902537,,,Station Road,residential,50,False,True,129.226,,"LINESTRING (150.6981168 -34.7798492, 150.6980061 -34.779838, 150.6973977 -34.7798899, 150.6968326 -34.7799369, 150.6967128 -34.7799623)"
4902545,,,Alexandra Street,residential,50,False,True,108.927,,"LINESTRING (150.6963744 -34.776463, 150.6961875 -34.7774305)"
4902571,2,,Princess Street,residential,50,False,False,216.93899999999996,,"LINESTRING (150.6963744 -34.776463, 150.696507 -34.7764798, 150.6970223 -34.7765452, 150.6971607 -34.7765642, 150.6986221 -34.7767645, 150.6987185 -34.7767777)"
4902571,2,,Princess Street,residential,50,False,True,227.924,,"LINESTRING (150.6963744 -34.776463, 150.6962519 -34.776449, 150.6959036 -34.7764093, 150.6939079 -34.7761517)"
4902571,2,,Princess Street,residential,50,False,False,213.625,,"LINESTRING (150.6915976 -34.775852, 150.6939079 -34.7761517)"
"[4902570, 684780227, 684780228]",2,,Edward Street,residential,50,False,True,106.68599999999999,yes,"LINESTRING (150.6915976 -34.775852, 150.6915605 -34.7760541, 150.6915431 -34.7761657, 150.6915049 -34.7763871, 150.6914755 -34.7765483, 150.6914111 -34.7767987)"
4902545,,,Alexandra Street,residential,50,False,True,116.655,,"LINESTRING (150.6960921 -34.7790454, 150.6967128 -34.7799623)"
4902538,,,Gillam Street,residential,,False,False,25.547,,"LINESTRING (150.6960921 -34.7790454, 150.6959838 -34.7790322, 150.6958154 -34.7790117)"
4902545,,,Alexandra Street,residential,50,False,False,182.596,,"LINESTRING (150.6960921 -34.7790454, 150.6959949 -34.7787885, 150.6959704 -34.7785354, 150.6959823 -34.7784682, 150.6961875 -34.7774305)"
4902538,,,Gillam Street,residential,,False,True,25.547,,"LINESTRING (150.6958154 -34.7790117, 150.6959838 -34.7790322, 150.6960921 -34.7790454)"
173351807,2,,Albany Street,residential,50,False,False,27.361,,"LINESTRING (150.6930915 -34.7804041, 150.6931394 -34.7801612)"
4902537,,,Station Road,residential,50,False,False,336.3670000000001,,"LINESTRING (150.6930915 -34.7804041, 150.6935724 -34.7803964, 150.694223 -34.7803616, 150.6946734 -34.7803489, 150.6950436 -34.7803259, 150.6955243 -34.7802412, 150.6960203 -34.7801258, 150.6963346 -34.7800619, 150.696677 -34.7799717, 150.6967128 -34.7799623)"
"[4893874, 4893876]",2,5,"['Prince Alfred Street', 'Wharf Road']",secondary,50,False,False,154.087,,"LINESTRING (150.6978463 -34.781217, 150.6980049 -34.7804002, 150.6980567 -34.780143, 150.6980755 -34.7800477, 150.6980956 -34.7799525, 150.6981168 -34.7798492)"
4952384,2,,Old Creamery Lane,unclassified,,False,True,224.491,,"LINESTRING (150.6978463 -34.781217, 150.6972421 -34.781237, 150.6968866 -34.7812489, 150.6960961 -34.7812753, 150.6957257 -34.7812877, 150.6955788 -34.7812361, 150.6954663 -34.781125)"
4952384,2,,Old Creamery Lane,unclassified,,False,False,224.491,,"LINESTRING (150.6954663 -34.781125, 150.6955788 -34.7812361, 150.6957257 -34.7812877, 150.6960961 -34.7812753, 150.6968866 -34.7812489, 150.6972421 -34.781237, 150.6978463 -34.781217)"
4902571,2,,Princess Street,residential,50,False,True,213.625,,"LINESTRING (150.6939079 -34.7761517, 150.6915976 -34.775852)"
173351807,2,,Albany Street,residential,50,False,True,108.014,,"LINESTRING (150.6939079 -34.7761517, 150.6937404 -34.7771133)"
4902571,2,,Princess Street,residential,50,False,False,227.92399999999998,,"LINESTRING (150.6939079 -34.7761517, 150.6959036 -34.7764093, 150.6962519 -34.776449, 150.6963744 -34.776463)"
