osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,ref
28483082,2,Heritage Drive,tertiary,50,False,True,146.84,"LINESTRING (137.6238682 -33.928725, 137.6239269 -33.9286621, 137.624384 -33.9280295, 137.6245924 -33.9277338, 137.6246706 -33.9275866)",,,
548208442,1,,tertiary,,True,False,13.434,"LINESTRING (137.6238682 -33.928725, 137.6238962 -33.9287443, 137.6239044 -33.9287554, 137.6239153 -33.92877, 137.6239236 -33.9287995, 137.6239203 -33.9288295)",6,roundabout,
28503535,,Charles Terrace,tertiary,,False,False,135.758,"LINESTRING (137.631633 -33.9293449, 137.6326172 -33.9302525)",,,
195050358,,Irwine Street,primary,,False,False,75.017,"LINESTRING (137.631633 -33.9293449, 137.6310491 -33.9298144)",,,B89
195050358,,Irwine Street,primary,,False,True,79.023,"LINESTRING (137.631633 -33.9293449, 137.6322552 -33.9288565)",,,B89
28483462,,Charles Terrace,residential,,False,True,130.409,"LINESTRING (137.631633 -33.9293449, 137.6315187 -33.9292416, 137.6306631 -33.9284918)",,,
339122851,,Emu Street,residential,,False,False,104.791,"LINESTRING (137.626586 -33.9300567, 137.6274132 -33.9294109)",,,
195050360,,Owen Terrace,secondary,,False,True,137.27,"LINESTRING (137.626586 -33.9300567, 137.6267875 -33.9302716, 137.6271048 -33.93056, 137.627313 -33.9308084, 137.6275104 -33.931022)",,,
379057545,2,Owen Terrace,residential,,False,True,56.753,"LINESTRING (137.626586 -33.9300567, 137.6264903 -33.9299932, 137.6261498 -33.9298466, 137.6260556 -33.9298011)",,,
28503429,,Jones Street,residential,,False,False,55.951,"LINESTRING (137.6275104 -33.931022, 137.6279421 -33.9306686)",,,
195050360,,Owen Terrace,secondary,,False,False,137.27,"LINESTRING (137.6275104 -33.931022, 137.627313 -33.9308084, 137.6271048 -33.93056, 137.6267875 -33.9302716, 137.626586 -33.9300567)",,,
195050360,,Owen Terrace,secondary,,False,True,134.318,"LINESTRING (137.6275104 -33.931022, 137.6276134 -33.9311431, 137.6277164 -33.9312642, 137.6278795 -33.9314636, 137.6280426 -33.9316843, 137.6283151 -33.9320283)",,,
28503429,,Jones Street,residential,,False,False,80.299,"LINESTRING (137.6306631 -33.9284918, 137.6312944 -33.9279947)",,,
28503429,,Jones Street,residential,,False,True,74.419,"LINESTRING (137.6306631 -33.9284918, 137.6300845 -33.9289581)",,,
28483462,,Charles Terrace,residential,,False,False,130.409,"LINESTRING (137.6306631 -33.9284918, 137.6315187 -33.9292416, 137.631633 -33.9293449)",,,
"[339122851, 28483462]",,"['Charles Terrace', 'Emu Street']",residential,,False,True,205.24200000000002,"LINESTRING (137.6306631 -33.9284918, 137.629682 -33.9276321, 137.6291096 -33.928093)",,,
28503429,,Jones Street,residential,,False,False,75.852,"LINESTRING (137.6312944 -33.9279947, 137.631884 -33.9275193)",,,
28503429,,Jones Street,residential,,False,True,80.299,"LINESTRING (137.6312944 -33.9279947, 137.6306631 -33.9284918)",,,
28503463,,Scotland Street,residential,,False,False,130.541,"LINESTRING (137.6312944 -33.9279947, 137.6322552 -33.9288565)",,,
28503463,,Scotland Street,residential,,False,True,130.541,"LINESTRING (137.6322552 -33.9288565, 137.6312944 -33.9279947)",,,
195050358,,Irwine Street,primary,,False,False,79.023,"LINESTRING (137.6322552 -33.9288565, 137.631633 -33.9293449)",,,B89
28503429,,Jones Street,residential,,False,True,78.807,"LINESTRING (137.6325102 -33.9270373, 137.631884 -33.9275193)",,,
28503429,,Jones Street,residential,,False,False,78.807,"LINESTRING (137.631884 -33.9275193, 137.6325102 -33.9270373)",,,
28503429,,Jones Street,residential,,False,True,75.852,"LINESTRING (137.631884 -33.9275193, 137.6312944 -33.9279947)",,,
28503595,2,Owen Terrace,primary,,False,False,98.191,"LINESTRING (137.6306543 -33.9339574, 137.6309549 -33.9340935, 137.6312666 -33.9342243, 137.6314664 -33.934292, 137.6316128 -33.9343385)",,,B85
28503611,2,Owen Terrace,secondary,,False,False,40.598,"LINESTRING (137.6306543 -33.9339574, 137.6305317 -33.9338848, 137.6303514 -33.9337709, 137.6303003 -33.9337406)",,,
33804443,,Mays Crossing,primary,,False,True,79.126,"LINESTRING (137.6306543 -33.9339574, 137.6302601 -33.9343342, 137.6300993 -33.9344998)",,,B85
603590941,,Young Street,residential,,False,False,152.03,"LINESTRING (137.6292013 -33.9329733, 137.6303977 -33.9320331)",,,
603590940,2,Owen Terrace,secondary,,False,False,133.246,"LINESTRING (137.6292013 -33.9329733, 137.6290296 -33.9328024, 137.6288065 -33.9325816, 137.628652 -33.9324249, 137.6285404 -33.9322896, 137.6284288 -33.9321615, 137.6283151 -33.9320283)",,,
"[28503611, 740548700]",2,Owen Terrace,secondary,,False,True,133.07999999999998,"LINESTRING (137.6292013 -33.9329733, 137.629304 -33.9330717, 137.6293523 -33.9331117, 137.6294588 -33.9332012, 137.6296734 -33.9333721, 137.629888 -33.9335003, 137.6301712 -33.933664, 137.6303003 -33.9337406)",,,
"[28503611, 740548700]",2,Owen Terrace,secondary,,False,False,133.08,"LINESTRING (137.6303003 -33.9337406, 137.6301712 -33.933664, 137.629888 -33.9335003, 137.6296734 -33.9333721, 137.6294588 -33.9332012, 137.6293523 -33.9331117, 137.629304 -33.9330717, 137.6292013 -33.9329733)",,,
28503611,2,Owen Terrace,secondary,,False,True,40.598,"LINESTRING (137.6303003 -33.9337406, 137.6303514 -33.9337709, 137.6305317 -33.9338848, 137.6306543 -33.9339574)",,,
28503686,,May Street,residential,,False,False,136.922,"LINESTRING (137.6303003 -33.9337406, 137.6303858 -33.9336783, 137.6313658 -33.9328836)",,,
28503721,,John Terrace,residential,,False,True,116.857,"LINESTRING (137.62715 -33.9328949, 137.6263084 -33.9321095)",,,
195050356,,Irwine Street,primary,,False,False,38.275,"LINESTRING (137.62715 -33.9328949, 137.6268552 -33.9331371)",,,B89
195050356,,Irwine Street,primary,,False,True,144.406,"LINESTRING (137.62715 -33.9328949, 137.6276756 -33.9325259, 137.6278955 -33.9323548, 137.6283151 -33.9320283)",,,B89
29373740,,Elizabeth Street,residential,,False,False,133.853,"LINESTRING (137.6274132 -33.9294109, 137.6284093 -33.9302861)",,,
339122851,,Emu Street,residential,,False,False,66.212,"LINESTRING (137.6274132 -33.9294109, 137.6279413 -33.9290077)",,,
339122851,,Emu Street,residential,,False,True,104.791,"LINESTRING (137.6274132 -33.9294109, 137.626586 -33.9300567)",,,
28503429,,Jones Street,residential,,False,False,67.119,"LINESTRING (137.6284093 -33.9302861, 137.628937 -33.9298706)",,,
28503429,,Jones Street,residential,,False,True,60.555,"LINESTRING (137.6284093 -33.9302861, 137.6279421 -33.9306686)",,,
29373740,,Elizabeth Street,residential,,False,False,129.339,"LINESTRING (137.6284093 -33.9302861, 137.6293718 -33.9311318)",,,
29373740,,Elizabeth Street,residential,,False,True,133.853,"LINESTRING (137.6284093 -33.9302861, 137.6274132 -33.9294109)",,,
29373740,,Elizabeth Street,residential,,False,False,137.849,"LINESTRING (137.6293718 -33.9311318, 137.6303977 -33.9320331)",,,
29373740,,Elizabeth Street,residential,,False,True,129.339,"LINESTRING (137.6293718 -33.9311318, 137.6284093 -33.9302861)",,,
740548699,,Irwine Street,primary,,False,False,139.434,"LINESTRING (137.6293718 -33.9311318, 137.6283151 -33.9320283)",,,B89
195050358,,Irwine Street,primary,,False,True,141.958,"LINESTRING (137.6293718 -33.9311318, 137.6299002 -33.9307217, 137.6304955 -33.9302597)",,,B89
29373740,,Elizabeth Street,residential,,False,True,133.514,"LINESTRING (137.6323594 -33.9337566, 137.6313658 -33.9328836)",,,
35089324,,Santo Terrace,residential,,False,False,94.504,"LINESTRING (137.6323594 -33.9337566, 137.6316128 -33.9343385)",,,
28503429,,Jones Street,residential,,False,False,70.488,"LINESTRING (137.6295358 -33.9293992, 137.6300845 -33.9289581)",,,
28503429,,Jones Street,residential,,False,True,76.156,"LINESTRING (137.6295358 -33.9293992, 137.628937 -33.9298706)",,,
29373744,,Bagot Street,residential,,False,False,130.365,"LINESTRING (137.6295358 -33.9293992, 137.6304955 -33.9302597)",,,
29373744,,Bagot Street,residential,,False,True,131.649,"LINESTRING (137.6295358 -33.9293992, 137.6285667 -33.9285302)",,,
29373744,,Bagot Street,residential,,False,False,135.161,"LINESTRING (137.6304955 -33.9302597, 137.6314911 -33.9311514)",,,
29373744,,Bagot Street,residential,,False,True,130.365,"LINESTRING (137.6304955 -33.9302597, 137.6295358 -33.9293992)",,,
195050358,,Irwine Street,primary,,False,True,39.254,"LINESTRING (137.6304955 -33.9302597, 137.630801 -33.930014)",,,B89
195050358,,Irwine Street,primary,,False,False,141.958,"LINESTRING (137.6304955 -33.9302597, 137.6299002 -33.9307217, 137.6293718 -33.9311318)",,,B89
28503686,,May Street,residential,,False,True,71.081,"LINESTRING (137.6324447 -33.9320075, 137.6318944 -33.9324549)",,,
29373744,,Bagot Street,residential,,False,True,129.623,"LINESTRING (137.6324447 -33.9320075, 137.6314911 -33.9311514)",,,
29373744,,Bagot Street,residential,,False,False,131.649,"LINESTRING (137.6285667 -33.9285302, 137.6295358 -33.9293992)",,,
339122851,,Emu Street,residential,,False,False,69.802,"LINESTRING (137.6285667 -33.9285302, 137.6291096 -33.928093)",,,
339122851,,Emu Street,residential,,False,True,78.413,"LINESTRING (137.6285667 -33.9285302, 137.6279413 -33.9290077)",,,
28503535,,Charles Terrace,tertiary,,False,True,135.758,"LINESTRING (137.6326172 -33.9302525, 137.631633 -33.9293449)",,,
29373750,,Young Street,residential,50,False,True,68.607,"LINESTRING (137.6326172 -33.9302525, 137.6320908 -33.9306883)",,,
33804384,,Hughes Street,primary,50,False,True,32.893,"LINESTRING (137.6268552 -33.9331371, 137.6265371 -33.9330035)",,,B85;B89
195050356,,Irwine Street,primary,,False,True,38.275,"LINESTRING (137.6268552 -33.9331371, 137.62715 -33.9328949)",,,B89
447359157,,Hughes Street,primary,,False,False,38.628,"LINESTRING (137.6268552 -33.9331371, 137.6272287 -33.9332941)",,,B85
35089439,,Hughes Street,residential,,False,True,69.357,"LINESTRING (137.6239477 -33.9319154, 137.623272 -33.931642)",,,
447359156,2,Wildman Street,secondary,,False,False,165.31900000000002,"LINESTRING (137.6239477 -33.9319154, 137.6244499 -33.9309881, 137.624709 -33.93057)",,,
"[790382166, 740802590]",,Wildman Street,secondary,,False,True,159.622,"LINESTRING (137.6239477 -33.9319154, 137.6235713 -33.932532, 137.6231659 -33.933196)",,,B89
740802591,,Hughes Street,primary,50,False,False,64.159,"LINESTRING (137.6239477 -33.9319154, 137.6241842 -33.9320148, 137.6245099 -33.9321516, 137.6245681 -33.9321761)",,,B85;B89
447359157,,Hughes Street,primary,,False,True,52.161,"LINESTRING (137.6300993 -33.9344998, 137.6295947 -33.9342882)",,,B85
33804443,,Mays Crossing,primary,,False,False,79.126,"LINESTRING (137.6300993 -33.9344998, 137.6302601 -33.9343342, 137.6306543 -33.9339574)",,,B85
35089325,,Ryan Street,tertiary,,False,True,39.983,"LINESTRING (137.6300993 -33.9344998, 137.6303477 -33.9345921, 137.6304919 -33.9346519)",,,
33804408,,Cornish Terrace,tertiary,,False,False,70.072,"LINESTRING (137.6224013 -33.9344483, 137.6230865 -33.9347202)",,,
447359159,,Wildman Street,secondary,50,False,False,156.097,"LINESTRING (137.6224013 -33.9344483, 137.6231659 -33.933196)",,,B89
29373744,,Bagot Street,residential,,False,False,129.623,"LINESTRING (137.6314911 -33.9311514, 137.6324447 -33.9320075)",,,
29373744,,Bagot Street,residential,,False,True,135.161,"LINESTRING (137.6314911 -33.9311514, 137.6304955 -33.9302597)",,,
29373750,,Young Street,residential,50,False,False,75.584,"LINESTRING (137.6314911 -33.9311514, 137.6320908 -33.9306883)",,,
447359157,,Hughes Street,primary,,False,False,52.161,"LINESTRING (137.6295947 -33.9342882, 137.6300993 -33.9344998)",,,B85
447359157,,Hughes Street,primary,,False,True,106.567,"LINESTRING (137.6295947 -33.9342882, 137.6285642 -33.9338552)",,,B85
35089324,,Santo Terrace,residential,,False,True,94.504,"LINESTRING (137.6316128 -33.9343385, 137.6323594 -33.9337566)",,,
28503595,2,Owen Terrace,primary,,False,True,98.19100000000002,"LINESTRING (137.6316128 -33.9343385, 137.6314664 -33.934292, 137.6312666 -33.9342243, 137.6309549 -33.9340935, 137.6306543 -33.9339574)",,,B85
447629495,2,Victoria Street,primary,,False,False,102.021,"LINESTRING (137.6316128 -33.9343385, 137.6318888 -33.9344315, 137.6321528 -33.934498, 137.6324956 -33.9345681, 137.6326734 -33.9345853)",,,B85
35089325,,Ryan Street,tertiary,,False,True,38.739,"LINESTRING (137.6308799 -33.9348342, 137.6311975 -33.9350621)",,,
35089325,,Ryan Street,tertiary,,False,False,41.164,"LINESTRING (137.6308799 -33.9348342, 137.6306224 -33.934706, 137.6304919 -33.9346519)",,,
35089325,,Ryan Street,tertiary,,False,False,39.983,"LINESTRING (137.6304919 -33.9346519, 137.6303477 -33.9345921, 137.6300993 -33.9344998)",,,
35089325,,Ryan Street,tertiary,,False,True,41.164,"LINESTRING (137.6304919 -33.9346519, 137.6306224 -33.934706, 137.6308799 -33.9348342)",,,
35089373,,Marshall Street,residential,,False,True,154.946,"LINESTRING (137.6285642 -33.9338552, 137.6278065 -33.9350988)",,,
447359157,,Hughes Street,primary,,False,False,106.567,"LINESTRING (137.6285642 -33.9338552, 137.6295947 -33.9342882)",,,B85
447359157,,Hughes Street,primary,,False,True,73.285,"LINESTRING (137.6285642 -33.9338552, 137.6278555 -33.9335575)",,,B85
