osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,width
4848567,Whitton Street,residential,False,True,80.33000000000001,"LINESTRING (151.0054855 -34.089332, 151.0049006 -34.0888179, 151.0048873 -34.0888062)",,,,
154401413,Princes Highway,trunk,True,False,250.063,"LINESTRING (151.0054855 -34.089332, 151.0056931 -34.0891527, 151.0061326 -34.0887786, 151.0067134 -34.088312, 151.0070954 -34.0880015, 151.0073272 -34.0878142, 151.0074133 -34.0877486)",3,A1,60,9.9
614599113,Princes Highway,trunk_link,False,True,14.416,"LINESTRING (151.010324 -34.0851538, 151.0104795 -34.0851687)",,,,
178708450,Strickland Street,residential,False,False,130.20399999999998,"LINESTRING (151.010324 -34.0851538, 151.009443 -34.0850536, 151.0094031 -34.0850494, 151.0091573 -34.0850169, 151.0089248 -34.0849862)",,,,
"[154401414, 1183800767]",Princes Highway,trunk,True,False,147.219,"LINESTRING (151.010324 -34.0851538, 151.0104356 -34.0849924, 151.0105426 -34.0848258, 151.0106901 -34.0845563, 151.0108171 -34.0842926, 151.0109618 -34.0839431)",3,A1,"['60', '70']",9.9
49904780,Veno Street,trunk_link,False,False,11.329,"LINESTRING (151.0091675 -34.0863528, 151.0092527 -34.0864263)",,,,
178708451,Veno Street,residential,False,True,86.77099999999999,"LINESTRING (151.0091675 -34.0863528, 151.0091327 -34.0863192, 151.009094 -34.0862974, 151.0090293 -34.0862802, 151.008969 -34.0862659, 151.0087022 -34.0862316, 151.0082661 -34.0861756)",,,,
1183800767,Princes Highway,trunk,True,False,171.307,"LINESTRING (151.0091675 -34.0863528, 151.0095756 -34.0860109, 151.0097732 -34.0858237, 151.0099331 -34.0856542, 151.0101843 -34.0853421, 151.010324 -34.0851538)",3,A1,60,9.9
49904777,Oliver Street,tertiary,False,False,12.366,"LINESTRING (151.0074133 -34.0877486, 151.0075044 -34.0878303)",2,,,
49904777,Oliver Street,tertiary,False,True,64.92599999999999,"LINESTRING (151.0074133 -34.0877486, 151.0073621 -34.0877057, 151.0073422 -34.0876875, 151.0071742 -34.0875441, 151.0069223 -34.0873296)",2,,,
154401413,Princes Highway,trunk,True,False,224.03500000000003,"LINESTRING (151.0074133 -34.0877486, 151.0074979 -34.0876773, 151.0076126 -34.0875808, 151.0077266 -34.0874898, 151.0078543 -34.0873905, 151.0084646 -34.0869051, 151.0089459 -34.0865281, 151.0091675 -34.0863528)",3,A1,60,9.9
23191767,Dalley Road,trunk_link,False,True,12.037,"LINESTRING (151.0111555 -34.0815896, 151.0110265 -34.081607)",2,,,
"[356065475, 616821327]",Princes Highway,trunk,True,False,412.6690000000001,"LINESTRING (151.0111555 -34.0815896, 151.0112355 -34.0819661, 151.0112836 -34.0822235, 151.0113111 -34.0824884, 151.0113169 -34.0827282, 151.0112965 -34.0830246, 151.0112621 -34.0832909, 151.011229 -34.0834614, 151.0111805 -34.0836573, 151.0110871 -34.0839623, 151.0109453 -34.0843381, 151.0108275 -34.0845906, 151.0107564 -34.0847065, 151.0106525 -34.0849007, 151.0104795 -34.0851687)",3,A1,"['60', '70']",9.9
23191767,Dalley Road,trunk_link,False,False,12.037,"LINESTRING (151.0110265 -34.081607, 151.0111555 -34.0815896)",2,,,
178708439,Dalley Road,residential,False,True,17.764,"LINESTRING (151.0110265 -34.081607, 151.0108337 -34.0816118)",2,,,
1269014572,Princes Highway,trunk,True,False,142.361,"LINESTRING (151.0110265 -34.081607, 151.0109273 -34.0811515, 151.0107965 -34.0805722, 151.0107398 -34.080349)",3,A1,70,9.9
614599113,Princes Highway,trunk_link,False,False,14.416,"LINESTRING (151.0104795 -34.0851687, 151.010324 -34.0851538)",,,,
"[576903582, 576903583]",Princes Highway,trunk,True,False,180.35399999999998,"LINESTRING (151.0104795 -34.0851687, 151.0103359 -34.0853559, 151.0102292 -34.0854905, 151.0100651 -34.0856832, 151.0098269 -34.0859273, 151.0095267 -34.0862002, 151.0092527 -34.0864263)",3,A1,60,9.9
49904780,Veno Street,trunk_link,False,True,11.329,"LINESTRING (151.0092527 -34.0864263, 151.0091675 -34.0863528)",,,,
154412331,Princes Highway,trunk,True,False,224.27800000000002,"LINESTRING (151.0092527 -34.0864263, 151.0090506 -34.0865931, 151.0088803 -34.0867287, 151.0084646 -34.0870597, 151.0084265 -34.0870896, 151.0078925 -34.0875089, 151.0076343 -34.0877228, 151.0076085 -34.0877441, 151.0075044 -34.0878303)",3,A1,60,9.9
49904777,Oliver Street,tertiary,False,True,12.366,"LINESTRING (151.0075044 -34.0878303, 151.0074133 -34.0877486)",2,,,
49904777,Oliver Street,tertiary,False,False,13.237000000000002,"LINESTRING (151.0036144 -34.0844821, 151.0036518 -34.084509, 151.003718 -34.0845645)",2,,,
205883216,Boundary Road,residential,False,True,26.698,"LINESTRING (151.0036144 -34.0844821, 151.0036451 -34.0844138, 151.0036661 -34.0843621, 151.0036825 -34.0843106, 151.0036957 -34.0842522)",,,,
49904777,Oliver Street,tertiary,False,False,175.821,"LINESTRING (151.003718 -34.0845645, 151.0043271 -34.0850922, 151.0050406 -34.0857048)",2,,,
49904777,Oliver Street,tertiary,False,True,13.237000000000002,"LINESTRING (151.003718 -34.0845645, 151.0036518 -34.084509, 151.0036144 -34.0844821)",2,,,
1066281795,Boundary Road,residential,False,False,117.339,"LINESTRING (151.003718 -34.0845645, 151.0036474 -34.0846324, 151.0036252 -34.0846691, 151.003612 -34.0847121, 151.003452 -34.0855823)",,,,
49904777,Oliver Street,tertiary,False,False,81.7,"LINESTRING (151.0050406 -34.0857048, 151.0056687 -34.0862237)",2,,,
205883294,Martin Street,residential,False,True,138.233,"LINESTRING (151.0050406 -34.0857048, 151.0039691 -34.0865754)",,,50,
49904777,Oliver Street,tertiary,False,True,175.821,"LINESTRING (151.0050406 -34.0857048, 151.0043271 -34.0850922, 151.003718 -34.0845645)",2,,,
205883294,Martin Street,residential,False,False,199.964,"LINESTRING (151.0050406 -34.0857048, 151.0061338 -34.0848309, 151.0065305 -34.0845273, 151.0066316 -34.0844877)",,,50,
49904777,Oliver Street,tertiary,False,False,81.702,"LINESTRING (151.0056687 -34.0862237, 151.006271 -34.0867632)",2,,,
49904777,Oliver Street,tertiary,False,True,81.7,"LINESTRING (151.0056687 -34.0862237, 151.0050406 -34.0857048)",2,,,
205883310,Oliver Lane,residential,False,True,101.997,"LINESTRING (151.0056687 -34.0862237, 151.0048587 -34.0868493)",,,,
49904777,Oliver Street,tertiary,False,True,81.702,"LINESTRING (151.006271 -34.0867632, 151.0056687 -34.0862237)",2,,,
49904777,Oliver Street,tertiary,False,False,86.97200000000001,"LINESTRING (151.006271 -34.0867632, 151.0064209 -34.0868921, 151.0069223 -34.0873296)",2,,,
178708453,Rosebery Street,residential,False,False,116.55799999999999,"LINESTRING (151.006271 -34.0867632, 151.0063243 -34.0867299, 151.0063484 -34.0867107, 151.0067268 -34.0864097, 151.0070863 -34.0861236, 151.0071345 -34.0860979, 151.0072113 -34.0860679)",,,50,
178708453,Rosebery Street,residential,False,True,249.037,"LINESTRING (151.006271 -34.0867632, 151.0062366 -34.0867999, 151.0043335 -34.088325)",,,50,
49904777,Oliver Street,tertiary,False,False,64.92599999999999,"LINESTRING (151.0069223 -34.0873296, 151.0071742 -34.0875441, 151.0073422 -34.0876875, 151.0073621 -34.0877057, 151.0074133 -34.0877486)",2,,,
49904777,Oliver Street,tertiary,False,True,86.97200000000001,"LINESTRING (151.0069223 -34.0873296, 151.0064209 -34.0868921, 151.006271 -34.0867632)",2,,,
205883318,Heath Lane,residential,False,True,38.616,"LINESTRING (151.0069223 -34.0873296, 151.0069942 -34.0872731, 151.0072263 -34.0870904)",,,50,
1268991531,Cassandra Crescent,residential,False,False,40.239000000000004,"LINESTRING (151.0059524 -34.0812346, 151.005875 -34.0811588, 151.0057472 -34.0810806, 151.005603 -34.0810268)",,,50,
1268991531,Cassandra Crescent,residential,False,True,52.413000000000004,"LINESTRING (151.0059524 -34.0812346, 151.0059914 -34.0813574, 151.0059975 -34.0814339, 151.0059963 -34.0815196, 151.0059758 -34.0816057, 151.0059295 -34.0816918)",,,50,
178708439,Dalley Road,residential,False,False,80.526,"LINESTRING (151.0091786 -34.0816514, 151.0100526 -34.0816304)",2,,,
178708439,Dalley Road,residential,False,True,90.37,"LINESTRING (151.0091786 -34.0816514, 151.0081979 -34.0816789)",2,,,
205883317,King Street,residential,False,False,90.48,"LINESTRING (151.0060359 -34.0836626, 151.0053708 -34.0830637)",,,50,
205883317,King Street,residential,False,True,176.23800000000003,"LINESTRING (151.0060359 -34.0836626, 151.0072486 -34.0846951, 151.0072933 -34.0847198, 151.0073438 -34.0847383, 151.0074082 -34.0847484)",,,50,
