osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes
26147630,Field Street,residential,False,True,70.906,,"LINESTRING (138.543678 -35.2186546, 138.5436288 -35.2180182)",
26148284,Main Road,secondary,False,False,355.539,50,"LINESTRING (138.543678 -35.2186546, 138.541839 -35.217824, 138.541113 -35.217403, 138.5403807 -35.2169451)",
"[26148284, 823821326, 823821327]",Main Road,secondary,False,True,127.655,50,"LINESTRING (138.543678 -35.2186546, 138.543988 -35.218792, 138.5441156 -35.2188543, 138.5443738 -35.2189802, 138.5447239 -35.2191511, 138.5448914 -35.2192333)",
26147630,Field Street,residential,False,False,70.906,,"LINESTRING (138.5436288 -35.2180182, 138.543678 -35.2186546)",
32283729,Nicol Street,residential,False,True,156.425,,"LINESTRING (138.5436288 -35.2180182, 138.5453481 -35.2179403)",
"[26210891, 26147630]","['Olivers Road', 'Field Street']","['residential', 'tertiary']",False,True,255.165,,"LINESTRING (138.5436288 -35.2180182, 138.5434974 -35.2163034, 138.5434848 -35.2161465, 138.5434668 -35.2159346, 138.5434523 -35.215728)",
26148284,Main Road,secondary,False,True,227.38899999999998,50,"LINESTRING (138.5367886 -35.2145861, 138.538082 -35.215489, 138.5387075 -35.2158988)",
32282067,Valley View Drive,residential,False,False,178.755,,"LINESTRING (138.5381485 -35.21734, 138.538151 -35.2172407, 138.5381239 -35.2171283, 138.5380855 -35.2169292, 138.5380531 -35.216777, 138.5380825 -35.216664, 138.5381395 -35.216556, 138.5384019 -35.2162524, 138.5387075 -35.2158988)",
32282067,Valley View Drive,residential,False,True,67.874,,"LINESTRING (138.5381485 -35.21734, 138.5381123 -35.2174207, 138.5380454 -35.2175126, 138.5377472 -35.2178517)",
32282427,Gloucester Terrace,residential,False,True,71.70700000000001,50,"LINESTRING (138.5381485 -35.21734, 138.5382502 -35.2173805, 138.5387463 -35.2176638, 138.5388013 -35.2177004)",1
26148284,Main Road,secondary,False,False,227.38899999999998,50,"LINESTRING (138.5387075 -35.2158988, 138.538082 -35.215489, 138.5367886 -35.2145861)",
26148284,Main Road,secondary,False,True,191.415,50,"LINESTRING (138.5387075 -35.2158988, 138.5393715 -35.216314, 138.5403807 -35.2169451)",
32282067,Valley View Drive,residential,False,True,178.75500000000002,,"LINESTRING (138.5387075 -35.2158988, 138.5384019 -35.2162524, 138.5381395 -35.216556, 138.5380825 -35.216664, 138.5380531 -35.216777, 138.5380855 -35.2169292, 138.5381239 -35.2171283, 138.538151 -35.2172407, 138.5381485 -35.21734)",
