osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,junction
177852260,False,Heinrich Road,residential,50,True,303.974,"LINESTRING (138.8182416 -34.4478872, 138.8185134 -34.4506117)",,
"[105576851, 105576854]",False,Fiddlewood Drive,residential,50,False,221.86599999999999,"LINESTRING (138.8182416 -34.4478872, 138.8178225 -34.4479976, 138.8177957 -34.4480044, 138.8176685 -34.448037, 138.8174991 -34.4481388, 138.8174352 -34.4482102, 138.8173584 -34.4483187, 138.817273 -34.4484406, 138.8171962 -34.4485283, 138.8170826 -34.4485928, 138.8168974 -34.4486566, 138.8162218 -34.448832)",,
105576854,False,Fiddlewood Drive,residential,50,False,145.839,"LINESTRING (138.8162218 -34.448832, 138.8157347 -34.4489607, 138.8155874 -34.4489732, 138.8155083 -34.4489649, 138.8153726 -34.4489422, 138.8153023 -34.4489141, 138.8152818 -34.4489088, 138.8151865 -34.4488648, 138.8150775 -34.4487912, 138.8150524 -34.4487695, 138.8149894 -34.4487029, 138.8149379 -34.4486284, 138.8148992 -34.4485462, 138.8148954 -34.4485357)",,
"[105576851, 105576854]",False,Fiddlewood Drive,residential,50,True,221.86599999999999,"LINESTRING (138.8162218 -34.448832, 138.8168974 -34.4486566, 138.8170826 -34.4485928, 138.8171962 -34.4485283, 138.817273 -34.4484406, 138.8173584 -34.4483187, 138.8174352 -34.4482102, 138.8174991 -34.4481388, 138.8176685 -34.448037, 138.8177957 -34.4480044, 138.8178225 -34.4479976, 138.8182416 -34.4478872)",,
177852280,False,Leske Street,residential,,True,109.717,"LINESTRING (138.8143249 -34.4486861, 138.8144299 -34.449669)",,
177852275,False,Kirchner Street,residential,50,False,54.921,"LINESTRING (138.8143249 -34.4486861, 138.814816 -34.4485574, 138.8148954 -34.4485357)",,
"[177852275, 177852223]",False,"['Church Street', 'Kirchner Street']",residential,50,True,270.519,"LINESTRING (138.8143249 -34.4486861, 138.812763 -34.4490954, 138.8127013 -34.4491176, 138.8126629 -34.4491433, 138.8126438 -34.449169, 138.8126366 -34.4492006, 138.8126366 -34.4492342, 138.812717 -34.4501209)",,
177852231,False,Friedrich Street,residential,50,True,164.905,"LINESTRING (138.8144299 -34.449669, 138.812717 -34.4501209)",,
177852280,False,Leske Street,residential,,False,109.717,"LINESTRING (138.8144299 -34.449669, 138.8143249 -34.4486861)",,
177852280,False,Leske Street,residential,,True,102.105,"LINESTRING (138.8144299 -34.449669, 138.8145161 -34.4505845)",,
