osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry
185484044,False,Perrin Street,unclassified,50,False,213.083,,"LINESTRING (142.7707761 -34.5845879, 142.7730142 -34.5840616)"
283419303,False,,primary,,False,18.442,,"LINESTRING (142.7707761 -34.5845879, 142.7705809 -34.5846289)"
173874549,True,Murray Valley Highway,primary,,False,123.80499999999999,B400,"LINESTRING (142.7707761 -34.5845879, 142.7708426 -34.5847346, 142.7709292 -34.5849717, 142.7711477 -34.5856265, 142.7711574 -34.5856556)"
283419291,True,George Street,unclassified,50,False,97.869,,"LINESTRING (142.7734639 -34.5838831, 142.7734462 -34.58382, 142.7734283 -34.5837842, 142.7733852 -34.5837281, 142.7730688 -34.5833962, 142.7728526 -34.5831693)"
283419306,True,Perrin Street,unclassified,,False,44.923,,"LINESTRING (142.7734639 -34.5838831, 142.7735002 -34.5838545, 142.7735641 -34.5838125, 142.773713 -34.5837204, 142.7737582 -34.5836968, 142.7738097 -34.5836777, 142.7738703 -34.5836653)"
283419293,False,,primary,,False,7.371,,"LINESTRING (142.7702162 -34.583001, 142.7701359 -34.5829961)"
173874549,True,Murray Valley Highway,primary,,False,73.36200000000001,B400,"LINESTRING (142.7702162 -34.583001, 142.7704439 -34.5835956, 142.7704547 -34.5836308)"
173874549,True,Murray Valley Highway,primary,,False,56.732,B400,"LINESTRING (142.7698891 -34.5822487, 142.7701109 -34.5827251)"
"[112123877, 56666775]",True,Latje Road,tertiary,,False,93.152,,"LINESTRING (142.7698891 -34.5822487, 142.7700071 -34.5823937, 142.7700511 -34.5824356, 142.7701395 -34.5825004, 142.770234 -34.5825513, 142.7703402 -34.5825926, 142.7704466 -34.5826215, 142.7705744 -34.5826451, 142.7707204 -34.582655)"
56666770,False,,primary,,False,7.702,,"LINESTRING (142.7695678 -34.5815847, 142.7694892 -34.5816094)"
173874549,True,Murray Valley Highway,primary,,False,79.477,B400,"LINESTRING (142.7695678 -34.5815847, 142.7698891 -34.5822487)"
283419297,False,,primary,,False,7.678,,"LINESTRING (142.7686994 -34.5804245, 142.7686422 -34.580475)"
173874549,True,Murray Valley Highway,primary,,False,152.211,B400,"LINESTRING (142.7686994 -34.5804245, 142.7689118 -34.5806412, 142.7690085 -34.5807447, 142.7691237 -34.5808807, 142.7692621 -34.5810724, 142.7693979 -34.5812824, 142.7695678 -34.5815847)"
44885488,False,Herbert Street,unclassified,,False,168.74,,"LINESTRING (142.7711574 -34.5856556, 142.7727088 -34.5852807, 142.7727597 -34.5852604, 142.7728995 -34.585181)"
223776670,True,Murray Valley Highway,primary,,False,120.462,B400,"LINESTRING (142.7711574 -34.5856556, 142.7713275 -34.5861659, 142.7715057 -34.5867003)"
