osmid,name,highway,oneway,reversed,length,maxspeed,geometry,ref,lanes,junction,bridge
172807130,Iris Street,residential,False,False,219.016,,"LINESTRING (149.8387598 -29.4576529, 149.8410219 -29.4576499)",,2,,
172807130,Iris Street,residential,False,True,135.983,,"LINESTRING (149.8387598 -29.4576529, 149.8373553 -29.4576548)",,2,,
172807107,Auburn Street,residential,False,True,163.734,,"LINESTRING (149.8401968 -29.4605025, 149.8401777 -29.4590301)",,,,
518276671,Gwydir Street,primary,False,True,138.032,50,"LINESTRING (149.8401968 -29.4605025, 149.8387711 -29.4605047)",B76,,,
172807107,Auburn Street,residential,False,False,272.868,,"LINESTRING (149.8401968 -29.4605025, 149.8402051 -29.4614193, 149.8402155 -29.4629564)",,,,
518276671,Gwydir Street,primary,False,False,137.19,50,"LINESTRING (149.8401968 -29.4605025, 149.8408126 -29.4605015, 149.8416138 -29.4605003)",B76,,,
12818943,Heber Street,tertiary,False,False,138.91,50,"LINESTRING (149.8402155 -29.4629564, 149.8387807 -29.4629553)",,,,
172807107,Auburn Street,residential,False,True,272.868,,"LINESTRING (149.8402155 -29.4629564, 149.8402051 -29.4614193, 149.8401968 -29.4605025)",,,,
1209223455,Heber Street,tertiary,False,True,133.159,40,"LINESTRING (149.8402155 -29.4629564, 149.8408948 -29.4629481, 149.8415908 -29.462942)",,,,
1209223456,Auburn Street,residential,False,False,272.54999999999995,,"LINESTRING (149.8402155 -29.4629564, 149.840211 -29.4652893, 149.8402106 -29.4654075)",,,,
12818943,Heber Street,tertiary,False,False,139.975,50,"LINESTRING (149.8373405 -29.4629542, 149.8358947 -29.4629532)",,,,
12818943,Heber Street,tertiary,False,True,139.433,50,"LINESTRING (149.8373405 -29.4629542, 149.8387807 -29.4629553)",,,,
172807047,Chester Street,residential,False,True,272.131,,"LINESTRING (149.8373405 -29.4629542, 149.8373534 -29.4605069)",,,,
172807047,Chester Street,residential,False,False,274.67699999999996,,"LINESTRING (149.8373405 -29.4629542, 149.8373281 -29.4653313, 149.8373276 -29.4654244)",,,,
6155460,Frome Street,residential,False,False,269.724,,"LINESTRING (149.8429456 -29.4605626, 149.8430184 -29.4606606, 149.8430527 -29.4607828, 149.8430008 -29.4629655)",,,,
6155460,Frome Street,residential,False,True,28.884999999999998,,"LINESTRING (149.8429456 -29.4605626, 149.8428177 -29.4604485, 149.8427111 -29.4604104)",,,,
76815348,Gwydir Street,residential,False,False,209.96599999999998,50,"LINESTRING (149.8429456 -29.4605626, 149.8431529 -29.4605204, 149.8451087 -29.4605255)",,,,
22896614,Balo Street,primary,False,False,124.281,50,"LINESTRING (149.84158 -29.459383, 149.8416138 -29.4605003)",B76,,,
22896614,Balo Street,primary,False,True,36.639,50,"LINESTRING (149.84158 -29.459383, 149.8416519 -29.4590595)",B76,,,
566155523,Bridge Street,residential,False,False,160.162,,"LINESTRING (149.84158 -29.459383, 149.8417307 -29.4594354, 149.8418087 -29.4594798, 149.8427111 -29.4604104)",,2,,
22896614,Balo Street,primary,False,True,124.281,50,"LINESTRING (149.8416138 -29.4605003, 149.84158 -29.459383)",B76,,,
518276674,Balo Street,tertiary,False,False,271.514,40,"LINESTRING (149.8416138 -29.4605003, 149.8415908 -29.462942)",,,,
518276671,Gwydir Street,primary,False,True,137.19,50,"LINESTRING (149.8416138 -29.4605003, 149.8408126 -29.4605015, 149.8401968 -29.4605025)",B76,,,
518276672,Gwydir Street,residential,False,False,107.938,,"LINESTRING (149.8416138 -29.4605003, 149.8422958 -29.4604879, 149.8425145 -29.4604839, 149.8427111 -29.4604104)",,,,
171896450,Balo Street,tertiary,False,True,241.17,50,"LINESTRING (149.8415908 -29.462942, 149.8416133 -29.4651108)",,,,
518276674,Balo Street,tertiary,False,True,271.514,40,"LINESTRING (149.8415908 -29.462942, 149.8416138 -29.4605003)",,,,
12818932,Heber Street,unclassified,False,False,136.539,,"LINESTRING (149.8415908 -29.462942, 149.8423246 -29.4629489, 149.8430008 -29.4629655)",,,,
1209223455,Heber Street,tertiary,False,False,133.159,40,"LINESTRING (149.8415908 -29.462942, 149.8408948 -29.4629481, 149.8402155 -29.4629564)",,,,
12818943,Heber Street,tertiary,False,False,139.433,50,"LINESTRING (149.8387807 -29.4629553, 149.8373405 -29.4629542)",,,,
12818943,Heber Street,tertiary,False,True,138.91,50,"LINESTRING (149.8387807 -29.4629553, 149.8402155 -29.4629564)",,,,
30737388,Boston Street,residential,False,True,272.496,,"LINESTRING (149.8387807 -29.4629553, 149.8387711 -29.4605047)",,,,
30737388,Boston Street,residential,False,False,272.774,,"LINESTRING (149.8387807 -29.4629553, 149.83879 -29.4653173, 149.8387904 -29.4654084)",,,,
171896448,Balo Street,tertiary,True,False,26.381,50,"LINESTRING (149.8416133 -29.4651108, 149.8416862 -29.4653394)",,1,,
171896450,Balo Street,tertiary,False,False,241.17,50,"LINESTRING (149.8416133 -29.4651108, 149.8415908 -29.462942)",,,,
171896455,Balo Street,tertiary,True,False,24.404,50,"LINESTRING (149.8415554 -29.4653244, 149.8416133 -29.4651108)",,1,,
171896597,,tertiary,True,False,13.286000000000001,50,"LINESTRING (149.8415554 -29.4653244, 149.8416251 -29.4653158, 149.8416862 -29.4653394)",,1,roundabout,
171896597,,tertiary,True,False,5.707,50,"LINESTRING (149.8416862 -29.4653394, 149.8417215 -29.4653805)",,1,roundabout,
171896597,,tertiary,True,False,6.216,50,"LINESTRING (149.8415058 -29.4653599, 149.8415554 -29.4653244)",,1,roundabout,
171896599,Albert Street,residential,True,False,27.192,50,"LINESTRING (149.8417215 -29.4653805, 149.8419981 -29.465423)",,1,,
171896597,,tertiary,True,False,11.178,50,"LINESTRING (149.8417215 -29.4653805, 149.8417307 -29.4654346, 149.8417141 -29.4654781)",,1,roundabout,
171896603,Albert Street,residential,True,False,19.713,50,"LINESTRING (149.8413144 -29.4654204, 149.8415058 -29.4653599)",,1,,
172807131,Albert Street,residential,False,True,106.89,50,"LINESTRING (149.8413144 -29.4654204, 149.840918 -29.4654071, 149.8402106 -29.4654075)",,,,
171896605,Albert Street,residential,True,False,28.169,50,"LINESTRING (149.8419981 -29.465423, 149.8417141 -29.4654781)",,1,,
219895494,Albert Street,residential,False,True,98.997,50,"LINESTRING (149.8419981 -29.465423, 149.8423228 -29.4654199, 149.8430206 -29.4654131)",,,,
171896601,Albert Street,residential,True,False,18.369,50,"LINESTRING (149.8414952 -29.4654705, 149.8413144 -29.4654204)",,1,,
171896597,,tertiary,True,False,12.798,50,"LINESTRING (149.8414952 -29.4654705, 149.8414826 -29.4654195, 149.8415058 -29.4653599)",,1,roundabout,
171896597,,tertiary,True,False,5.132,50,"LINESTRING (149.8417141 -29.4654781, 149.841678 -29.4655119)",,1,roundabout,
171896597,,tertiary,True,False,4.741,50,"LINESTRING (149.8415249 -29.4655044, 149.8414952 -29.4654705)",,1,roundabout,
171896453,Balo Street,tertiary,True,False,28.431,50,"LINESTRING (149.841678 -29.4655119, 149.8416143 -29.4657615)",,1,,
171896597,,tertiary,True,False,15.703,50,"LINESTRING (149.841678 -29.4655119, 149.841604 -29.4655313, 149.8415249 -29.4655044)",,1,roundabout,
171896447,Balo Street,tertiary,True,False,29.87,50,"LINESTRING (149.8416143 -29.4657615, 149.8415249 -29.4655044)",,1,,
184850812,Edward Street,residential,False,False,271.761,,"LINESTRING (149.8358954 -29.4605092, 149.8358947 -29.4629532)",,,,
184850812,Edward Street,residential,False,True,317.184,,"LINESTRING (149.8358954 -29.4605092, 149.8358962 -29.4576567)",,,,
518276671,Gwydir Street,primary,False,False,141.159,50,"LINESTRING (149.8358954 -29.4605092, 149.8373534 -29.4605069)",B76,,,
172807130,Iris Street,residential,False,True,219.016,,"LINESTRING (149.8410219 -29.4576499, 149.8387598 -29.4576529)",,2,,
184850799,Balo Street,residential,False,True,154.28,,"LINESTRING (149.8410219 -29.4576499, 149.8410487 -29.4583855, 149.8411292 -29.458591, 149.8414242 -29.4589413)",,,,
6155460,Frome Street,residential,False,False,28.884999999999998,,"LINESTRING (149.8427111 -29.4604104, 149.8428177 -29.4604485, 149.8429456 -29.4605626)",,,,
518276672,Gwydir Street,residential,False,True,107.93799999999999,,"LINESTRING (149.8427111 -29.4604104, 149.8425145 -29.4604839, 149.8422958 -29.4604879, 149.8416138 -29.4605003)",,,,
566155523,Bridge Street,residential,False,True,160.162,,"LINESTRING (149.8427111 -29.4604104, 149.8418087 -29.4594798, 149.8417307 -29.4594354, 149.84158 -29.459383)",,2,,
22896614,Balo Street,primary,False,False,36.639,50,"LINESTRING (149.8416519 -29.4590595, 149.84158 -29.459383)",B76,,,
184850799,Balo Street,residential,False,False,25.666,,"LINESTRING (149.8416519 -29.4590595, 149.8414242 -29.4589413)",,,,
"[184850802, 22896614, 171896463]","['Boggabilla Road', 'Balo Street']",primary,False,"[False, True]",267.234,50,"LINESTRING (149.8416519 -29.4590595, 149.841841 -29.4586994, 149.8420369 -29.4583928, 149.8422184 -29.4581852, 149.8424056 -29.4580222, 149.8426883 -29.4577938, 149.8432226 -29.4573697, 149.8433986 -29.4572416)",B76,,,yes
76815348,Gwydir Street,residential,False,True,209.96599999999998,50,"LINESTRING (149.8451087 -29.4605255, 149.8431529 -29.4605204, 149.8429456 -29.4605626)",,,,
184850799,Balo Street,residential,False,True,25.666,,"LINESTRING (149.8414242 -29.4589413, 149.8416519 -29.4590595)",,,,
184850799,Balo Street,residential,False,False,154.28,,"LINESTRING (149.8414242 -29.4589413, 149.8411292 -29.458591, 149.8410487 -29.4583855, 149.8410219 -29.4576499)",,,,
184851445,Calgorm Street,residential,False,True,122.94,,"LINESTRING (149.8414242 -29.4589413, 149.8412507 -29.4590221, 149.8408127 -29.4590254, 149.8401777 -29.4590301)",,,,
172807107,Auburn Street,residential,False,False,163.734,,"LINESTRING (149.8401777 -29.4590301, 149.8401968 -29.4605025)",,,,
184851445,Calgorm Street,residential,False,True,136.751,,"LINESTRING (149.8401777 -29.4590301, 149.8387653 -29.4590407)",,,,
184851445,Calgorm Street,residential,False,False,122.94,,"LINESTRING (149.8401777 -29.4590301, 149.8408127 -29.4590254, 149.8412507 -29.4590221, 149.8414242 -29.4589413)",,,,
172807047,Chester Street,residential,False,False,272.131,,"LINESTRING (149.8373534 -29.4605069, 149.8373405 -29.4629542)",,,,
518276671,Gwydir Street,primary,False,False,137.258,50,"LINESTRING (149.8373534 -29.4605069, 149.8387711 -29.4605047)",B76,,,
518276671,Gwydir Street,primary,False,True,141.159,50,"LINESTRING (149.8373534 -29.4605069, 149.8358954 -29.4605092)",B76,,,
184851442,,residential,False,True,90.63,,"LINESTRING (149.8373239 -29.4584523, 149.8371407 -29.4577363, 149.8371327 -29.4576551)",,2,,
30737388,Boston Street,residential,False,False,162.791,,"LINESTRING (149.8387653 -29.4590407, 149.8387711 -29.4605047)",,,,
30737388,Boston Street,residential,False,True,154.317,,"LINESTRING (149.8387653 -29.4590407, 149.8387598 -29.4576529)",,,,
184851445,Calgorm Street,residential,False,False,136.751,,"LINESTRING (149.8387653 -29.4590407, 149.8401777 -29.4590301)",,,,
219895494,Albert Street,residential,False,False,138.398,50,"LINESTRING (149.8444501 -29.4654023, 149.8430206 -29.4654131)",,,,
184857665,Bank Street,unclassified,False,True,285.159,,"LINESTRING (149.8444501 -29.4654023, 149.8444444 -29.4640745, 149.844439 -29.463939, 149.844391 -29.4637805, 149.8438489 -29.4630516, 149.8438376 -29.4629835)",,,,
12818932,Heber Street,unclassified,False,True,81.039,,"LINESTRING (149.8438376 -29.4629835, 149.8430008 -29.4629655)",,,,
184857665,Bank Street,unclassified,False,False,285.159,,"LINESTRING (149.8438376 -29.4629835, 149.8438489 -29.4630516, 149.844391 -29.4637805, 149.844439 -29.463939, 149.8444444 -29.4640745, 149.8444501 -29.4654023)",,,,
"[518276675, 518276670]","['Mary Brand Park Road', 'Bank Street']",residential,False,True,390.54099999999994,,"LINESTRING (149.8438376 -29.4629835, 149.8438579 -29.4622313, 149.8441017 -29.4616495, 149.8441333 -29.4615809, 149.8439558 -29.4615435, 149.8437582 -29.4615375, 149.8436901 -29.4615027, 149.8436503 -29.4614468, 149.8436374 -29.4611204, 149.8436422 -29.4610266, 149.8436935 -29.4609778, 149.8437682 -29.46096, 149.8440568 -29.46096, 149.8444562 -29.4609705, 149.8447128 -29.4610011, 149.8448209 -29.4610227, 149.8449651 -29.4610243)",,,,
399019053,Webb Avenue,residential,False,True,20.747,,"LINESTRING (149.8436603 -29.4575023, 149.8438704 -29.4574656)",,,,
184857802,Webb Avenue,residential,False,False,85.016,,"LINESTRING (149.8436603 -29.4575023, 149.8435432 -29.4575403, 149.8428675 -29.4578299)",,,,
399019053,Webb Avenue,residential,False,False,38.501,,"LINESTRING (149.8436603 -29.4575023, 149.8435595 -29.4574019, 149.8433986 -29.4572416)",,,,
184857802,Webb Avenue,residential,False,True,85.016,,"LINESTRING (149.8428675 -29.4578299, 149.8435432 -29.4575403, 149.8436603 -29.4575023)",,,,
184857803,Olive Crescent,residential,False,True,166.745,,"LINESTRING (149.8446002 -29.4585819, 149.8442033 -29.4584839, 149.8440474 -29.4584138, 149.8439294 -29.458283, 149.8438865 -29.4580962, 149.8438704 -29.4574656)",,,,
"[184850802, 22896614, 171896463]","['Boggabilla Road', 'Balo Street']",primary,False,"[False, True]",267.23400000000004,50,"LINESTRING (149.8433986 -29.4572416, 149.8432226 -29.4573697, 149.8426883 -29.4577938, 149.8424056 -29.4580222, 149.8422184 -29.4581852, 149.8420369 -29.4583928, 149.841841 -29.4586994, 149.8416519 -29.4590595)",B76,,,yes
399019053,Webb Avenue,residential,False,True,38.501,,"LINESTRING (149.8433986 -29.4572416, 149.8435595 -29.4574019, 149.8436603 -29.4575023)",,,,
399019053,Webb Avenue,residential,False,False,20.747,,"LINESTRING (149.8438704 -29.4574656, 149.8436603 -29.4575023)",,,,
184857803,Olive Crescent,residential,False,False,166.745,,"LINESTRING (149.8438704 -29.4574656, 149.8438865 -29.4580962, 149.8439294 -29.458283, 149.8440474 -29.4584138, 149.8442033 -29.4584839, 149.8446002 -29.4585819)",,,,
"[518276675, 518276670]","['Mary Brand Park Road', 'Bank Street']",residential,False,False,390.541,,"LINESTRING (149.8449651 -29.4610243, 149.8448209 -29.4610227, 149.8447128 -29.4610011, 149.8444562 -29.4609705, 149.8440568 -29.46096, 149.8437682 -29.46096, 149.8436935 -29.4609778, 149.8436422 -29.4610266, 149.8436374 -29.4611204, 149.8436503 -29.4614468, 149.8436901 -29.4615027, 149.8437582 -29.4615375, 149.8439558 -29.4615435, 149.8441333 -29.4615809, 149.8441017 -29.4616495, 149.8438579 -29.4622313, 149.8438376 -29.4629835)",,,,
