osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,lanes,junction
51329490,False,Duke Street,residential,False,231.777,"LINESTRING (144.1441584 -37.341693, 144.1439861 -37.3426393, 144.1437966 -37.3436932, 144.1437853 -37.3437562)",,,,
51475566,False,Albert Street,residential,False,132.38400000000001,"LINESTRING (144.1441584 -37.341693, 144.1443208 -37.3417248, 144.1444436 -37.341748, 144.1445782 -37.3417704, 144.1456288 -37.3419163)",,,,
51475566,False,Albert Street,residential,True,104.74400000000003,"LINESTRING (144.1441584 -37.341693, 144.1440364 -37.3416728, 144.1434396 -37.3415931, 144.1434007 -37.3415851, 144.143366 -37.3415665, 144.143341 -37.34154, 144.1433208 -37.3415018, 144.1432976 -37.3414347, 144.1432648 -37.3413708, 144.1432121 -37.3412987)",,,,
31847039,False,Hill Street,residential,True,192.49,"LINESTRING (144.1458124 -37.3409877, 144.1479607 -37.3412697)",,,,
51329505,False,Camp Street,residential,False,35.362,"LINESTRING (144.1458124 -37.3409877, 144.1458606 -37.340672)",,,,
51329505,False,Camp Street,residential,True,104.524,"LINESTRING (144.1458124 -37.3409877, 144.1456288 -37.3419163)",,,,
264094596,False,Hospital Street,residential,False,100.787,"LINESTRING (144.1482636 -37.3380338, 144.1493906 -37.3381704)",,,,
264094596,False,Hospital Street,residential,True,10.206,"LINESTRING (144.1482636 -37.3380338, 144.1481499 -37.3380179)",,,,
58884137,False,Trewhella Avenue,residential,True,263.01500000000004,"LINESTRING (144.1482636 -37.3380338, 144.1481731 -37.3384867, 144.1481275 -37.3384974, 144.1480283 -37.3384931, 144.1478888 -37.3384952, 144.1477949 -37.3385379, 144.1474033 -37.3390305, 144.1473389 -37.3391798, 144.1473577 -37.3393354, 144.1475909 -37.3398479, 144.1476023 -37.3398881, 144.1476053 -37.3399375, 144.1475968 -37.3399976)",,,,
264094596,False,Hospital Street,residential,False,10.206,"LINESTRING (144.1481499 -37.3380179, 144.1482636 -37.3380338)",,,,
264094596,False,Hospital Street,residential,True,112.747,"LINESTRING (144.1481499 -37.3380179, 144.1468933 -37.3378449)",,,,
600897475,False,Parker Street,residential,False,86.582,"LINESTRING (144.1481499 -37.3380179, 144.1483004 -37.3372485)",,,,
264094596,False,Hospital Street,residential,False,115.788,"LINESTRING (144.1493906 -37.3381704, 144.1506893 -37.3383051)",,,,
264094596,False,Hospital Street,residential,True,100.787,"LINESTRING (144.1493906 -37.3381704, 144.1482636 -37.3380338)",,,,
600897737,False,Barkas Street,residential,True,99.593,"LINESTRING (144.1493906 -37.3381704, 144.1495318 -37.3372818)",,,,
51329505,False,Camp Street,residential,True,35.362,"LINESTRING (144.1458606 -37.340672, 144.1458124 -37.3409877)",,,,
752162917,True,Camp Street,residential,False,68.833,"LINESTRING (144.1458606 -37.340672, 144.1458653 -37.3405819, 144.1458628 -37.3405051, 144.1458576 -37.3404242, 144.145851 -37.3403553, 144.1458437 -37.3403115, 144.1458307 -37.3402637, 144.1458118 -37.3402199, 144.1457502 -37.3401316, 144.1457098 -37.3400791)",,,,
455192739,False,Stanbridge Street,residential,True,5.113,"LINESTRING (144.1433579 -37.3457964, 144.1434151 -37.3458032)",,,,
786094675,False,Stanbridge Street,residential,False,127.67,"LINESTRING (144.1433579 -37.3457964, 144.1420065 -37.3456359, 144.1419295 -37.3456268)",,,,
336016025,False,Central Springs Road,residential,True,126.038,"LINESTRING (144.148047 -37.3443113, 144.1466398 -37.344129)",,,,
336016025,False,Central Springs Road,residential,False,138.78,"LINESTRING (144.148047 -37.3443113, 144.1484549 -37.3443585, 144.1495988 -37.3445002)",,,,
787098967,True,,secondary,False,4.349,"LINESTRING (144.142181 -37.3436677, 144.1421529 -37.3436356)",C141,50,1,roundabout
336016023,True,Central Springs Road,residential,False,34.046,"LINESTRING (144.1421529 -37.3436356, 144.1420772 -37.3435971, 144.1419774 -37.3435639, 144.1417982 -37.3435212)",,50,1,
787098967,True,,secondary,False,13.731,"LINESTRING (144.1421529 -37.3436356, 144.1421421 -37.3436059, 144.1421424 -37.3435751, 144.1421538 -37.3435456, 144.1421752 -37.3435198)",C141,50,1,roundabout
"[785014780, 592360517, 785014782]",True,Vincent Street,secondary,False,212.171,"LINESTRING (144.1422154 -37.3434954, 144.1422459 -37.3434029, 144.1422781 -37.3432729, 144.142489 -37.3423054, 144.1425307 -37.3419706, 144.1425592 -37.3417418, 144.1425785 -37.341611)",C141,50,1,
1111739535,True,,secondary,False,16.594,"LINESTRING (144.1422154 -37.3434954, 144.142251 -37.3434859, 144.1422885 -37.3434845, 144.142325 -37.3434914, 144.1423577 -37.3435061, 144.1423841 -37.3435273)",C141,50,1,roundabout
787098969,True,,secondary,False,3.945,"LINESTRING (144.1423841 -37.3435273, 144.1424044 -37.3435589)",C141,50,1,roundabout
59252133,True,Central Springs Road,residential,False,34.881,"LINESTRING (144.1424044 -37.3435589, 144.1427817 -37.3436507)",,,1,
787098969,True,,secondary,False,13.162,"LINESTRING (144.1424044 -37.3435589, 144.1424107 -37.3435881, 144.1424067 -37.3436175, 144.1423927 -37.3436449, 144.1423699 -37.3436683)",C141,50,1,roundabout
787098969,True,,secondary,False,3.932,"LINESTRING (144.1423699 -37.3436683, 144.1423333 -37.3436884)",C141,50,1,roundabout
59252134,True,Vincent Street,secondary,False,41.577,"LINESTRING (144.1423333 -37.3436884, 144.1422851 -37.3437877, 144.1421872 -37.3440436)",C141,60,1,
"[1111739534, 59252135]",True,,secondary,False,14.486,"LINESTRING (144.1423333 -37.3436884, 144.142294 -37.3436976, 144.1422531 -37.3436971, 144.1422142 -37.3436868, 144.142181 -37.3436677)",C141,50,1,roundabout
31847040,False,Daly Street,residential,True,325.492,"LINESTRING (144.1475201 -37.3441217, 144.1474729 -37.3440929, 144.1474383 -37.3440585, 144.1474139 -37.3440227, 144.1474028 -37.3439822, 144.1474022 -37.3439025, 144.147408 -37.3438308, 144.1474175 -37.3437466, 144.1474917 -37.3433719, 144.1475936 -37.3428577, 144.1476602 -37.3424597, 144.1476847 -37.3422736, 144.1476987 -37.342181, 144.1477186 -37.3420707, 144.1477422 -37.3419642, 144.147765 -37.3418762, 144.1477917 -37.3417843, 144.1478223 -37.3416823, 144.1478485 -37.3416093, 144.1478733 -37.3415395, 144.1478964 -37.3414754, 144.1479198 -37.3414166, 144.1479436 -37.3413348, 144.1479607 -37.3412697)",,,,
752157009,True,Daly Street,residential,False,52.63700000000001,"LINESTRING (144.1475201 -37.3441217, 144.1475904 -37.344145, 144.1476793 -37.3441616, 144.1478598 -37.3441956, 144.1479065 -37.3442114, 144.1479611 -37.3442341, 144.1480123 -37.3442738, 144.148047 -37.3443113)",,,,
785014781,False,Howe Street,trunk,True,2.302,"LINESTRING (144.1457098 -37.3400791, 144.1457336 -37.3400707)",A300,60,2,
785014781,False,Howe Street,trunk,False,44.801,"LINESTRING (144.1457098 -37.3400791, 144.1455561 -37.3401344, 144.1454256 -37.3401851, 144.1453051 -37.3402383, 144.1452579 -37.3402607)",A300,60,2,
154127889,True,Albert Street,trunk,False,43.958999999999996,"LINESTRING (144.1425609 -37.341595, 144.1424595 -37.3415702, 144.1420812 -37.3414911)",A300,60,1,
787098970,True,,trunk,False,14.34,"LINESTRING (144.1425609 -37.341595, 144.1425428 -37.3415661, 144.1425365 -37.3415343, 144.1425426 -37.3415024, 144.1425605 -37.3414735)",A300,,1,roundabout
51329730,False,Bridport Street,residential,True,238.075,"LINESTRING (144.1412544 -37.3413726, 144.1412723 -37.3412572, 144.1416457 -37.3392543)",,,,
"[785014779, 336016293, 788118709]",False,Albert Street,trunk,True,74.286,"LINESTRING (144.1412544 -37.3413726, 144.1418065 -37.3414554, 144.1419611 -37.3414786, 144.1420812 -37.3414911)",A300,60,2,
355406085,False,Raglan Street,trunk,False,52.918000000000006,"LINESTRING (144.1481871 -37.3400765, 144.1479565 -37.3400457, 144.1475968 -37.3399976)",A300,50,2,
355406085,False,Raglan Street,trunk,True,188.81,"LINESTRING (144.1481871 -37.3400765, 144.1493222 -37.3402266, 144.1502939 -37.340355)",A300,50,2,
712376419,False,Daly Street,residential,False,134.181,"LINESTRING (144.1481871 -37.3400765, 144.1481711 -37.34015, 144.1479607 -37.3412697)",,,,
719431049,True,,trunk,False,7.888999999999999,"LINESTRING (144.1425605 -37.3414735, 144.1425919 -37.3414483, 144.1426321 -37.3414329)",A300,,1,roundabout
785014781,False,Howe Street,trunk,False,12.0,"LINESTRING (144.1433256 -37.3412395, 144.1432121 -37.3412987)",A300,60,2,
58884134,False,Burke Square,residential,False,56.587,"LINESTRING (144.1433256 -37.3412395, 144.1432642 -37.3411779, 144.14324 -37.3411608, 144.1432052 -37.3411459, 144.1431519 -37.3411358, 144.1427405 -37.3410953)",,,1,
785014781,False,Howe Street,trunk,True,202.554,"LINESTRING (144.1433256 -37.3412395, 144.1451973 -37.3402894, 144.1452579 -37.3402607)",A300,60,2,
58884137,False,Trewhella Avenue,residential,False,263.015,"LINESTRING (144.1475968 -37.3399976, 144.1476053 -37.3399375, 144.1476023 -37.3398881, 144.1475909 -37.3398479, 144.1473577 -37.3393354, 144.1473389 -37.3391798, 144.1474033 -37.3390305, 144.1477949 -37.3385379, 144.1478888 -37.3384952, 144.1480283 -37.3384931, 144.1481275 -37.3384974, 144.1481731 -37.3384867, 144.1482636 -37.3380338)",,,,
355406085,False,Raglan Street,trunk,False,124.66900000000001,"LINESTRING (144.1475968 -37.3399976, 144.1468388 -37.3399211, 144.146651 -37.3399026, 144.1465153 -37.3398995, 144.1463954 -37.3399032, 144.1462948 -37.3399111, 144.1461969 -37.3399274)",A300,50,2,
355406085,False,Raglan Street,trunk,True,52.918000000000006,"LINESTRING (144.1475968 -37.3399976, 144.1479565 -37.3400457, 144.1481871 -37.3400765)",A300,50,2,
635317184,False,Howe Street,trunk,False,10.989,"LINESTRING (144.1432121 -37.3412987, 144.1431075 -37.3413521)",A300,60,2,
785014781,False,Howe Street,trunk,True,12.0,"LINESTRING (144.1432121 -37.3412987, 144.1433256 -37.3412395)",A300,60,2,
51475566,False,Albert Street,residential,False,104.744,"LINESTRING (144.1432121 -37.3412987, 144.1432648 -37.3413708, 144.1432976 -37.3414347, 144.1433208 -37.3415018, 144.143341 -37.34154, 144.143366 -37.3415665, 144.1434007 -37.3415851, 144.1434396 -37.3415931, 144.1440364 -37.3416728, 144.1441584 -37.341693)",,,,
760585271,True,,trunk,False,3.287,"LINESTRING (144.1427801 -37.3415912, 144.1427557 -37.3416135)",A300,,1,roundabout
154127897,True,,trunk,False,17.1,"LINESTRING (144.1427557 -37.3416135, 144.1427231 -37.34163, 144.1426859 -37.3416384, 144.1426472 -37.3416379, 144.1426104 -37.3416285, 144.1425785 -37.341611)",A300,,1,roundabout
"[785014777, 592360516]",True,Vincent Street,secondary,False,215.847,"LINESTRING (144.1427557 -37.3416135, 144.1426971 -37.3417413, 144.1426855 -37.3417917, 144.1425992 -37.3423105, 144.142404 -37.3432939, 144.1423786 -37.343427, 144.1423841 -37.3435273)",C141,50,1,
1097414020,True,,trunk,False,2.64,"LINESTRING (144.142733 -37.3414419, 144.1427573 -37.3414557)",A300,,1,roundabout
355406085,False,Raglan Street,trunk,False,7.84,"LINESTRING (144.1461969 -37.3399274, 144.1461124 -37.3399488)",A300,50,2,
58884223,True,Camp Street,residential,False,88.822,"LINESTRING (144.1461969 -37.3399274, 144.1461317 -37.3400068, 144.1460727 -37.3400847, 144.1460408 -37.3401346, 144.1460117 -37.3401883, 144.1459866 -37.3402503, 144.1459567 -37.3403416, 144.1458606 -37.340672)",,,1,
355406085,False,Raglan Street,trunk,True,124.66900000000001,"LINESTRING (144.1461969 -37.3399274, 144.1462948 -37.3399111, 144.1463954 -37.3399032, 144.1465153 -37.3398995, 144.146651 -37.3399026, 144.1468388 -37.3399211, 144.1475968 -37.3399976)",A300,50,2,
355406085,False,Raglan Street,trunk,True,40.969,"LINESTRING (144.1502939 -37.340355, 144.1507508 -37.3404166)",A300,50,2,
51329735,False,Smith Street,residential,False,230.608,"LINESTRING (144.1502939 -37.340355, 144.1503647 -37.3400189, 144.1506893 -37.3383051)",,,,
355406085,False,Raglan Street,trunk,False,188.81,"LINESTRING (144.1502939 -37.340355, 144.1493222 -37.3402266, 144.1481871 -37.3400765)",A300,50,2,
336016295,True,Vincent Street,secondary,False,33.742,"LINESTRING (144.1426321 -37.3414329, 144.1426676 -37.3413082, 144.142731 -37.34114)",C138,60,1,
1097414020,True,,trunk,False,9.188,"LINESTRING (144.1426321 -37.3414329, 144.1426663 -37.3414287, 144.1427007 -37.3414318, 144.142733 -37.3414419)",A300,,1,roundabout
51329532,False,Hospital Street,residential,True,90.592,"LINESTRING (144.1433665 -37.3374258, 144.143349 -37.3374237, 144.1423566 -37.3372879)",,,,
592360522,True,Hospital Street,residential,False,38.251000000000005,"LINESTRING (144.1433665 -37.3374258, 144.1434212 -37.3373687, 144.1434755 -37.3372905, 144.143507 -37.3372465, 144.1435381 -37.337192, 144.1435619 -37.3371221)",,,,
108220753,False,Vincent Street North,secondary,True,31.431,"LINESTRING (144.1434269 -37.337715, 144.1435025 -37.3374388)",C138,60,,
1137523681,False,Vincent Street North,secondary,False,195.343,"LINESTRING (144.1434269 -37.337715, 144.1430786 -37.3394498)",C138,60,,
264094597,True,Hospital Street,residential,False,33.007,"LINESTRING (144.1434269 -37.337715, 144.1434318 -37.3376075, 144.1434132 -37.337543, 144.1433879 -37.3374694, 144.1433665 -37.3374258)",,,,
108220753,False,Vincent Street North,secondary,False,35.605,"LINESTRING (144.1435619 -37.3371221, 144.1435025 -37.3374388)",C138,60,,
787098967,True,,secondary,False,4.49,"LINESTRING (144.1421752 -37.3435198, 144.1421939 -37.3435061, 144.1422154 -37.3434954)",C141,50,1,roundabout
336016025,False,Central Springs Road,residential,False,89.492,"LINESTRING (144.1427817 -37.3436507, 144.1437853 -37.3437562)",,,,
336016026,True,Central Springs Road,residential,False,36.522999999999996,"LINESTRING (144.1427817 -37.3436507, 144.1425368 -37.3436514, 144.1423699 -37.3436683)",,,1,
336016027,True,Central Springs Road,residential,False,33.328,"LINESTRING (144.1417982 -37.3435212, 144.1421752 -37.3435198)",,50,1,
336016024,True,Vincent Street,secondary,False,41.857,"LINESTRING (144.1421872 -37.3440436, 144.1421953 -37.3438144, 144.142181 -37.3436677)",C141,60,1,
336016028,False,Vincent Street,secondary,False,177.574,"LINESTRING (144.1421872 -37.3440436, 144.1421034 -37.3447218, 144.1419295 -37.3456268)",C141,60,,
592360513,True,Howe Street,trunk,False,33.063,"LINESTRING (144.1427573 -37.3414557, 144.1429356 -37.3413962, 144.1431075 -37.3413521)",A300,60,1,
760585272,True,,trunk,False,16.49,"LINESTRING (144.1427573 -37.3414557, 144.1427813 -37.3414784, 144.1427964 -37.3415055, 144.1428013 -37.3415349, 144.1427957 -37.3415642, 144.1427801 -37.3415912)",A300,,1,roundabout
239374788,False,Vincent Street,secondary,True,5.041,"LINESTRING (144.142731 -37.34114, 144.1427405 -37.3410953)",C138,60,,
336016294,True,Vincent Street,secondary,False,33.571,"LINESTRING (144.142731 -37.34114, 144.1427308 -37.3413208, 144.142733 -37.3414419)",C138,60,1,
336016297,True,Albert Street,trunk,False,42.422000000000004,"LINESTRING (144.1420812 -37.3414911, 144.142452 -37.3414799, 144.1425605 -37.3414735)",A300,60,1,
"[785014779, 788118709, 336016293]",False,Albert Street,trunk,False,74.286,"LINESTRING (144.1420812 -37.3414911, 144.1419611 -37.3414786, 144.1418065 -37.3414554, 144.1412544 -37.3413726)",A300,60,2,
635317184,False,Howe Street,trunk,True,10.989,"LINESTRING (144.1431075 -37.3413521, 144.1432121 -37.3412987)",A300,60,2,
336016292,True,Howe Street,trunk,False,39.417,"LINESTRING (144.1431075 -37.3413521, 144.1429342 -37.3414602, 144.1427801 -37.3415912)",A300,60,1,
31847039,False,Hill Street,residential,False,69.511,"LINESTRING (144.1487367 -37.3413705, 144.1479607 -37.3412697)",,,,
752162921,False,Wombat Street,residential,False,281.823,"LINESTRING (144.1487367 -37.3413705, 144.1488046 -37.3413764, 144.1488541 -37.3413803, 144.1489125 -37.3413821, 144.1489847 -37.3413804, 144.1490785 -37.3413782, 144.1491579 -37.3413769, 144.1492097 -37.3413798, 144.1492396 -37.3413814, 144.1497176 -37.3414317, 144.1500694 -37.3414779, 144.1503733 -37.3415109, 144.150429 -37.3415174, 144.150473 -37.3415168, 144.1505102 -37.341505, 144.1505375 -37.3414767, 144.1505605 -37.3414365, 144.1505894 -37.3413541, 144.1507431 -37.3404608, 144.1507508 -37.3404166)",,,1,
355406085,False,Raglan Street,trunk,False,40.969,"LINESTRING (144.1507508 -37.3404166, 144.1502939 -37.340355)",A300,50,2,
752162921,False,Wombat Street,residential,True,281.823,"LINESTRING (144.1507508 -37.3404166, 144.1507431 -37.3404608, 144.1505894 -37.3413541, 144.1505605 -37.3414365, 144.1505375 -37.3414767, 144.1505102 -37.341505, 144.150473 -37.3415168, 144.150429 -37.3415174, 144.1503733 -37.3415109, 144.1500694 -37.3414779, 144.1497176 -37.3414317, 144.1492396 -37.3413814, 144.1492097 -37.3413798, 144.1491579 -37.3413769, 144.1490785 -37.3413782, 144.1489847 -37.3413804, 144.1489125 -37.3413821, 144.1488541 -37.3413803, 144.1488046 -37.3413764, 144.1487367 -37.3413705)",,,1,
355406085,False,Raglan Street,trunk,True,7.84,"LINESTRING (144.1461124 -37.3399488, 144.1461969 -37.3399274)",A300,50,2,
51329510,False,Raglan Street,residential,False,16.963,"LINESTRING (144.1461124 -37.3399488, 144.146091 -37.3398902, 144.1460621 -37.3398016)",,,,
785014781,False,Howe Street,trunk,False,36.132,"LINESTRING (144.1461124 -37.3399488, 144.1459473 -37.3399993, 144.1457336 -37.3400707)",A300,60,2,
1097414037,True,,trunk,False,2.363,"LINESTRING (144.1425785 -37.341611, 144.1425609 -37.341595)",A300,,1,roundabout
600897475,False,Parker Street,residential,True,86.582,"LINESTRING (144.1483004 -37.3372485, 144.1481499 -37.3380179)",,,,
600897737,False,Barkas Street,residential,False,99.593,"LINESTRING (144.1495318 -37.3372818, 144.1493906 -37.3381704)",,,,
785014781,False,Howe Street,trunk,False,2.302,"LINESTRING (144.1457336 -37.3400707, 144.1457098 -37.3400791)",A300,60,2,
330351348,True,Camp Street,residential,False,71.048,"LINESTRING (144.1457336 -37.3400707, 144.1457996 -37.3401425, 144.1458465 -37.3402033, 144.145869 -37.3402392, 144.1458886 -37.3402815, 144.1458997 -37.3403228, 144.1459029 -37.3403611, 144.1459017 -37.3404017, 144.1458606 -37.340672)",,,,
785014781,False,Howe Street,trunk,True,36.132,"LINESTRING (144.1457336 -37.3400707, 144.1459473 -37.3399993, 144.1461124 -37.3399488)",A300,60,2,
239374788,False,Vincent Street,secondary,False,5.041,"LINESTRING (144.1427405 -37.3410953, 144.142731 -37.34114)",C138,60,,
58884134,False,Burke Square,residential,True,56.587,"LINESTRING (144.1427405 -37.3410953, 144.1431519 -37.3411358, 144.1432052 -37.3411459, 144.14324 -37.3411608, 144.1432642 -37.3411779, 144.1433256 -37.3412395)",,,1,
"[785014778, 788118710]",False,Vincent Street,secondary,True,185.397,"LINESTRING (144.1427405 -37.3410953, 144.1428558 -37.3405334, 144.1430786 -37.3394498)",C138,60,,
51329510,False,Raglan Street,residential,False,200.599,"LINESTRING (144.1453189 -37.3397361, 144.1430786 -37.3394498)",,,,
1033667107,False,,residential,False,58.582,"LINESTRING (144.1453189 -37.3397361, 144.1452579 -37.3402607)",,,,
51329510,False,Raglan Street,residential,True,66.126,"LINESTRING (144.1453189 -37.3397361, 144.1453965 -37.339746, 144.1457125 -37.3397759, 144.1458557 -37.3397863, 144.1459752 -37.3397929, 144.1460621 -37.3398016)",,,,
1033667107,False,,residential,True,58.582,"LINESTRING (144.1452579 -37.3402607, 144.1453189 -37.3397361)",,,,
785014781,False,Howe Street,trunk,False,202.554,"LINESTRING (144.1452579 -37.3402607, 144.1451973 -37.3402894, 144.1433256 -37.3412395)",A300,60,2,
785014781,False,Howe Street,trunk,True,44.801,"LINESTRING (144.1452579 -37.3402607, 144.1453051 -37.3402383, 144.1454256 -37.3401851, 144.1455561 -37.3401344, 144.1457098 -37.3400791)",A300,60,2,
