osmid,ref,name,highway,oneway,reversed,length,lanes,geometry
583252800,B64,Cunningham Street,primary,False,True,51.481,,"LINESTRING (138.206521 -33.3558414, 138.2068679 -33.3554803)"
132398361,,Darbon Terrace,unclassified,False,True,133.492,2,"LINESTRING (138.206521 -33.3558414, 138.2064289 -33.3557568, 138.2057247 -33.3551705, 138.2055102 -33.3549881)"
663445589,B64,Darbon Terrace,primary,False,False,59.487,,"LINESTRING (138.206521 -33.3558414, 138.2065965 -33.3559141, 138.2069556 -33.3562343)"
23097759,B64,Eyre Road,primary,False,False,72.485,,"LINESTRING (138.2082163 -33.3512903, 138.2076748 -33.3508209)"
23097759,B64,Eyre Road,primary,False,True,14.77,,"LINESTRING (138.2082163 -33.3512903, 138.208331 -33.3513823)"
1233180761,,Bowman Street,tertiary,True,False,15.089,,"LINESTRING (138.2082163 -33.3512903, 138.2083726 -33.3512533)"
132397923,,Bowman Street,residential,True,False,139.536,,"LINESTRING (138.2072396 -33.3523406, 138.2071751 -33.3523904, 138.206668 -33.3527817, 138.2061607 -33.3532133)"
132397924,,Brandis Street,residential,False,False,219.541,2,"LINESTRING (138.2072396 -33.3523406, 138.2073097 -33.3524004, 138.2081136 -33.3530862, 138.2088916 -33.3537527)"
132397924,,Brandis Street,residential,False,True,18.349,2,"LINESTRING (138.2072396 -33.3523406, 138.207168 -33.3522748, 138.2071067 -33.3522185)"
132397922,,Bowman Street,residential,True,False,83.03,,"LINESTRING (138.2071067 -33.3522185, 138.2071604 -33.3521739, 138.2077413 -33.3516926)"
132397924,,Brandis Street,residential,False,False,18.349,2,"LINESTRING (138.2071067 -33.3522185, 138.207168 -33.3522748, 138.2072396 -33.3523406)"
132397924,,Brandis Street,residential,False,True,225.503,2,"LINESTRING (138.2071067 -33.3522185, 138.207035 -33.3521539, 138.206424 -33.3515962, 138.2054234 -33.3507577)"
23097761,B64,Cunningham Street,primary,False,True,140.193,,"LINESTRING (138.2078297 -33.3546487, 138.2088916 -33.3537527)"
295322703,,Railway Terrace,residential,False,False,222.826,2,"LINESTRING (138.2078297 -33.3546487, 138.2095044 -33.3560836)"
132397921,,Railway Terrace,residential,False,True,222.58,2,"LINESTRING (138.2078297 -33.3546487, 138.2076983 -33.354538, 138.2074011 -33.3542772, 138.2068169 -33.3537698, 138.2062422 -33.3532945, 138.2061903 -33.3532488, 138.2061607 -33.3532133)"
295322704,B64,Cunningham Street,primary,False,False,128.572,,"LINESTRING (138.2078297 -33.3546487, 138.2074724 -33.3549579, 138.2069559 -33.3554042, 138.2068679 -33.3554803)"
