osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,width,lanes,junction
38311670,False,,Railway Terrace,residential,,True,148.07600000000002,"LINESTRING (138.7827496 -35.5032354, 138.7829366 -35.5030605, 138.7829919 -35.5030234, 138.7830771 -35.5030066, 138.7831702 -35.5030218, 138.7832963 -35.5030557, 138.7834213 -35.5031066, 138.7835391 -35.5031702, 138.7839193 -35.5034254, 138.7839786 -35.503439, 138.7840351 -35.5034346, 138.7841005 -35.5034108)",4,,
37501221,False,B37,Hays Street,primary,50,False,72.351,"LINESTRING (138.7829348 -35.5051373, 138.7834282 -35.5046254)",,,
38311811,True,,Newacott Place,residential,,False,144.464,"LINESTRING (138.7829348 -35.5051373, 138.7816779 -35.5043367)",3,,
37501221,False,B37,Hays Street,primary,50,True,31.973000000000003,"LINESTRING (138.7829348 -35.5051373, 138.7828489 -35.5052188, 138.7827883 -35.5052852, 138.782743 -35.5053252, 138.7827008 -35.5053511)",,,
97512922,False,,Wildman Street,residential,50,False,97.384,"LINESTRING (138.7816779 -35.5043367, 138.7815103 -35.5052018)",4,,
97512922,False,,Wildman Street,residential,50,True,78.609,"LINESTRING (138.7816779 -35.5043367, 138.7817099 -35.5042618, 138.781758 -35.5041998, 138.7821289 -35.503854, 138.7822042 -35.5037811)",4,,
37501227,False,,Crawford Street,residential,50,False,107.398,"LINESTRING (138.7767 -35.499764, 138.7767773 -35.5007278)",4,,
38311812,False,,Elder Street,residential,50,False,88.382,"LINESTRING (138.7767 -35.499764, 138.7772783 -35.5004044)",4,,
37501227,False,,Crawford Street,residential,50,True,131.388,"LINESTRING (138.7767 -35.499764, 138.7766494 -35.4990863, 138.7766158 -35.4985844)",4,,
38311814,False,,Harris Street,residential,50,False,106.26,"LINESTRING (138.7786946 -35.5007518, 138.7779877 -35.4999889)",4,,
37501227,False,,Crawford Street,residential,50,True,82.118,"LINESTRING (138.7766158 -35.4985844, 138.776564 -35.4978471)",4,,
37501227,False,,Crawford Street,residential,50,False,131.388,"LINESTRING (138.7766158 -35.4985844, 138.7766494 -35.4990863, 138.7767 -35.499764)",4,,
38311814,False,,Harris Street,residential,50,True,205.26399999999998,"LINESTRING (138.7766158 -35.4985844, 138.7767764 -35.4985855, 138.7779877 -35.4999889)",4,,
37501205,False,,Partridge Street,residential,50,False,98.11,"LINESTRING (138.7771408 -35.4977874, 138.7777674 -35.4985073)",4,,
37501218,False,,Kessell Road,residential,50,False,52.637,"LINESTRING (138.7771408 -35.4977874, 138.776564 -35.4978471)",4,,
37501218,False,,Kessell Road,residential,50,True,86.746,"LINESTRING (138.7771408 -35.4977874, 138.7780934 -35.497703)",4,,
27863624,False,,Gardiner Street,residential,50,True,79.112,"LINESTRING (138.7779877 -35.4999889, 138.7772783 -35.5004044)",,,
38311814,False,,Harris Street,residential,50,True,106.26,"LINESTRING (138.7779877 -35.4999889, 138.7786946 -35.5007518)",4,,
51073812,False,,Gardiner Street,residential,50,False,78.119,"LINESTRING (138.7779877 -35.4999889, 138.7786888 -35.4995793)",,,
38311814,False,,Harris Street,residential,50,False,205.26399999999998,"LINESTRING (138.7779877 -35.4999889, 138.7767764 -35.4985855, 138.7766158 -35.4985844)",4,,
37501230,False,,Brooking Street,residential,50,False,67.326,"LINESTRING (138.7821181 -35.4984643, 138.7825427 -35.4989614)",,,
38460351,False,,Lindsay Parade,residential,50,False,74.208,"LINESTRING (138.7821181 -35.4984643, 138.7827728 -35.4980627)",4,,
"[51073812, 37501230]",False,,"['Brooking Street', 'Gardiner Street']",residential,50,True,157.81,"LINESTRING (138.7821181 -35.4984643, 138.7817032 -35.4979553, 138.7816653 -35.4979301, 138.7816089 -35.4979137, 138.781554 -35.4979104, 138.7815043 -35.4979213, 138.7808913 -35.4983107)",,,
38460351,False,,Lindsay Parade,residential,50,True,74.208,"LINESTRING (138.7827728 -35.4980627, 138.7821181 -35.4984643)",4,,
38460357,False,,Curson Place,residential,50,True,61.131,"LINESTRING (138.7867501 -35.5014482, 138.7867264 -35.5014032, 138.7863367 -35.5010157)",4,,
38460375,False,,Dowland Street,residential,50,False,101.558,"LINESTRING (138.7869479 -35.4994496, 138.7862972 -35.4987056)",5,,
38460376,False,,Wisdom Lane,residential,50,False,51.854,"LINESTRING (138.7869479 -35.4994496, 138.7864807 -35.4997194)",4,,
38312396,False,,Fenchurch Street,residential,50,True,67.34,"LINESTRING (138.7862972 -35.4987056, 138.7869011 -35.498352)",4,,
38460375,False,,Dowland Street,residential,50,True,101.558,"LINESTRING (138.7862972 -35.4987056, 138.7869479 -35.4994496)",5,,
38312396,False,,Fenchurch Street,residential,50,False,144.434,"LINESTRING (138.7862972 -35.4987056, 138.785665 -35.4990726, 138.7855448 -35.4991423, 138.7849937 -35.4994546)",4,,
38460376,False,,Wisdom Lane,residential,50,True,51.854,"LINESTRING (138.7864807 -35.4997194, 138.7869479 -35.4994496)",4,,
37501218,False,,Kessell Road,residential,50,False,86.746,"LINESTRING (138.7780934 -35.497703, 138.7771408 -35.4977874)",4,,
38460722,False,,Farquhar Street,residential,50,False,54.778,"LINESTRING (138.7780934 -35.497703, 138.7784706 -35.4980882)",5,,
37501218,False,,Kessell Road,residential,50,True,97.58,"LINESTRING (138.7780934 -35.497703, 138.7790469 -35.4976128, 138.7791627 -35.4975944)",4,,
38460722,False,,Farquhar Street,residential,50,False,145.729,"LINESTRING (138.7784706 -35.4980882, 138.7794091 -35.499153)",5,,
38460722,False,,Farquhar Street,residential,50,True,54.778,"LINESTRING (138.7784706 -35.4980882, 138.7780934 -35.497703)",5,,
38460723,False,,Davies Street,residential,50,False,63.376,"LINESTRING (138.7784706 -35.4980882, 138.7790406 -35.4977573)",4,,
38460723,False,,Davies Street,residential,50,True,78.894,"LINESTRING (138.7784706 -35.4980882, 138.7777674 -35.4985073)",4,,
38460722,False,,Farquhar Street,residential,50,True,145.729,"LINESTRING (138.7794091 -35.499153, 138.7784706 -35.4980882)",5,,
51073812,False,,Gardiner Street,residential,50,False,82.075,"LINESTRING (138.7794091 -35.499153, 138.7801508 -35.4987285)",,,
51073812,False,,Gardiner Street,residential,50,True,80.615,"LINESTRING (138.7794091 -35.499153, 138.7786888 -35.4995793)",,,
37501205,False,,Partridge Street,residential,50,False,145.487,"LINESTRING (138.7777674 -35.4985073, 138.7786888 -35.4995793)",4,,
37501205,False,,Partridge Street,residential,50,True,98.11,"LINESTRING (138.7777674 -35.4985073, 138.7771408 -35.4977874)",4,,
38460723,False,,Davies Street,residential,50,False,78.894,"LINESTRING (138.7777674 -35.4985073, 138.7784706 -35.4980882)",4,,
38460723,False,,Davies Street,residential,50,True,63.376,"LINESTRING (138.7790406 -35.4977573, 138.7784706 -35.4980882)",4,,
27863627,False,,Foster Place,residential,,False,152.187,"LINESTRING (138.7766923 -35.5022478, 138.7766296 -35.5036155)",,,
27863627,False,,Foster Place,residential,,True,169.19299999999998,"LINESTRING (138.7766923 -35.5022478, 138.7767304 -35.5016306, 138.7767773 -35.5007278)",,,
49324383,False,,Coddington Street,residential,,True,110.024,"LINESTRING (138.7789883 -35.5048917, 138.7788111 -35.5058706)",,,
173404473,False,B37,Hutchinson Street,primary,50,False,193.77,"LINESTRING (138.7789883 -35.5048917, 138.7768711 -35.5046346)",,,
"[33916116, 97512903]",False,B37,Hutchinson Street,primary,50,False,230.88099999999997,"LINESTRING (138.7789883 -35.5048917, 138.7797485 -35.5049865, 138.7815103 -35.5052018)",,,
"[97512848, 97512913]",False,,"['Bingham Street', 'Collingwood Street']",residential,50,True,247.307,"LINESTRING (138.7789883 -35.5048917, 138.7790858 -35.5043538, 138.7791452 -35.5040259, 138.7791452 -35.5039562, 138.7791309 -35.5039097, 138.7791024 -35.5038788, 138.7790501 -35.5038672, 138.778936 -35.5038594, 138.7786159 -35.5038151, 138.7784496 -35.5037957, 138.7781562 -35.5037665, 138.7776549 -35.5036994)",,,
49324383,False,,Coddington Street,residential,,False,16.448,"LINESTRING (138.7786904 -35.5064929, 138.778718 -35.5063467)",,,
49324435,False,,Albury Lane,residential,,False,89.795,"LINESTRING (138.7786904 -35.5064929, 138.777749 -35.5063641, 138.7777355 -35.5063357)",,,
49324383,False,,Coddington Street,residential,,False,110.024,"LINESTRING (138.7788111 -35.5058706, 138.7789883 -35.5048917)",,,
49324515,False,,Governor Street,residential,50,False,94.57,"LINESTRING (138.7788111 -35.5058706, 138.7798438 -35.5059994)",4,,
49324383,False,,Coddington Street,residential,,True,53.607,"LINESTRING (138.7788111 -35.5058706, 138.7787655 -35.5060955, 138.778718 -35.5063467)",,,
49324435,False,,Albury Lane,residential,,False,8.069,"LINESTRING (138.7777355 -35.5063357, 138.7777034 -35.506268)",,,
49324437,False,,Albury Lane,residential,,False,12.866,"LINESTRING (138.7777355 -35.5063357, 138.7776148 -35.5063968)",,,
49324435,False,,Albury Lane,residential,,True,89.795,"LINESTRING (138.7777355 -35.5063357, 138.777749 -35.5063641, 138.7786904 -35.5064929)",,,
49324435,False,,Albury Lane,residential,,True,8.069,"LINESTRING (138.7777034 -35.506268, 138.7777355 -35.5063357)",,,
49324437,False,,Albury Lane,residential,,True,12.866,"LINESTRING (138.7776148 -35.5063968, 138.7777355 -35.5063357)",,,
49324383,False,,Coddington Street,residential,,True,16.448,"LINESTRING (138.778718 -35.5063467, 138.7786904 -35.5064929)",,,
49324498,False,,Haslam Street,residential,50,False,128.7,"LINESTRING (138.778718 -35.5063467, 138.7801227 -35.5065257)",,,
49324383,False,,Coddington Street,residential,,False,53.607,"LINESTRING (138.778718 -35.5063467, 138.7787655 -35.5060955, 138.7788111 -35.5058706)",,,
49324498,False,,Haslam Street,residential,50,True,128.7,"LINESTRING (138.7801227 -35.5065257, 138.778718 -35.5063467)",,,
49324515,False,,Governor Street,residential,50,True,94.57,"LINESTRING (138.7798438 -35.5059994, 138.7788111 -35.5058706)",4,,
27863624,False,,Gardiner Street,residential,50,False,79.112,"LINESTRING (138.7772783 -35.5004044, 138.7779877 -35.4999889)",,,
27863624,False,,Gardiner Street,residential,50,True,57.88,"LINESTRING (138.7772783 -35.5004044, 138.7767773 -35.5007278)",,,
38311812,False,,Elder Street,residential,50,True,88.382,"LINESTRING (138.7772783 -35.5004044, 138.7767 -35.499764)",4,,
"[38311812, 37501204]",False,,"['Moore Street', 'Elder Street']",residential,50,False,298.454,"LINESTRING (138.7772783 -35.5004044, 138.778051 -35.5012841, 138.7781207 -35.5013693, 138.778161 -35.5014059, 138.7782133 -35.5014217, 138.7782642 -35.5014206, 138.7783212 -35.5013993, 138.7796315 -35.5006335)",4,,
97512877,False,,Jolly Miller Avenue,residential,50,True,81.189,"LINESTRING (138.7874291 -35.4989422, 138.7869011 -35.498352)",,,
97512884,False,,Woodrow Way,residential,50,True,65.69699999999999,"LINESTRING (138.7783559 -35.5027834, 138.7783474 -35.502764, 138.7783274 -35.5027447, 138.7779185 -35.5024235, 138.7778757 -35.5024003, 138.7778518 -35.5023994, 138.7778282 -35.502408)",,,
97512946,False,,Woodrow Way,residential,,False,31.973,"LINESTRING (138.7783559 -35.5027834, 138.7784503 -35.5027759, 138.7785298 -35.5027591, 138.7786935 -35.502706)",,,
702795057,False,,Woodrow Way,residential,50,False,60.44800000000001,"LINESTRING (138.7783559 -35.5027834, 138.7783547 -35.502805, 138.7783417 -35.502826, 138.7782799 -35.5028531, 138.7777759 -35.5030157)",,,
97512946,False,,Woodrow Way,residential,,True,31.973,"LINESTRING (138.7786935 -35.502706, 138.7785298 -35.5027591, 138.7784503 -35.5027759, 138.7783559 -35.5027834)",,,
27863627,False,,Foster Place,residential,,False,103.74,"LINESTRING (138.7766296 -35.5036155, 138.7765806 -35.5045476)",,,
27863627,False,,Foster Place,residential,,True,152.187,"LINESTRING (138.7766296 -35.5036155, 138.7766923 -35.5022478)",,,
97512848,False,,Bingham Street,residential,50,False,93.34100000000001,"LINESTRING (138.7766296 -35.5036155, 138.7768678 -35.5036233, 138.777077 -35.5036427, 138.7772957 -35.5036659, 138.7774457 -35.5036764, 138.7776549 -35.5036994)",,,
97512884,False,,Woodrow Way,residential,50,False,68.18599999999999,"LINESTRING (138.7777759 -35.5030157, 138.777795 -35.5024879, 138.7778044 -35.5024467, 138.7778282 -35.502408)",,,
702795057,False,,Woodrow Way,residential,50,True,60.44800000000001,"LINESTRING (138.7777759 -35.5030157, 138.7782799 -35.5028531, 138.7783417 -35.502826, 138.7783547 -35.502805, 138.7783559 -35.5027834)",,,
702795058,False,,Woodrow Way,residential,50,True,77.467,"LINESTRING (138.7777759 -35.5030157, 138.7777455 -35.5030852, 138.7777412 -35.5031402, 138.7777407 -35.5032158, 138.7777197 -35.5032701, 138.7776943 -35.5033159, 138.7776848 -35.5033682, 138.7776713 -35.5035575, 138.7776549 -35.5036994)",,,
38312396,False,,Fenchurch Street,residential,50,False,67.34,"LINESTRING (138.7869011 -35.498352, 138.7862972 -35.4987056)",4,,
97512877,False,,Jolly Miller Avenue,residential,50,False,81.189,"LINESTRING (138.7869011 -35.498352, 138.7874291 -35.4989422)",,,
"[97512848, 97512913]",False,,"['Bingham Street', 'Collingwood Street']",residential,50,False,247.307,"LINESTRING (138.7776549 -35.5036994, 138.7781562 -35.5037665, 138.7784496 -35.5037957, 138.7786159 -35.5038151, 138.778936 -35.5038594, 138.7790501 -35.5038672, 138.7791024 -35.5038788, 138.7791309 -35.5039097, 138.7791452 -35.5039562, 138.7791452 -35.5040259, 138.7790858 -35.5043538, 138.7789883 -35.5048917)",,,
97512848,False,,Bingham Street,residential,50,True,93.341,"LINESTRING (138.7776549 -35.5036994, 138.7774457 -35.5036764, 138.7772957 -35.5036659, 138.777077 -35.5036427, 138.7768678 -35.5036233, 138.7766296 -35.5036155)",,,
702795058,False,,Woodrow Way,residential,50,False,77.467,"LINESTRING (138.7776549 -35.5036994, 138.7776713 -35.5035575, 138.7776848 -35.5033682, 138.7776943 -35.5033159, 138.7777197 -35.5032701, 138.7777407 -35.5032158, 138.7777412 -35.5031402, 138.7777455 -35.5030852, 138.7777759 -35.5030157)",,,
97512855,False,,Woodrow Way,residential,,True,37.289,"LINESTRING (138.7777901 -35.502079, 138.7777774 -35.5022471, 138.7777854 -35.5023035, 138.7778282 -35.502408)",,,
97512855,False,,Woodrow Way,residential,,False,37.289,"LINESTRING (138.7778282 -35.502408, 138.7777854 -35.5023035, 138.7777774 -35.5022471, 138.7777901 -35.502079)",,,
97512884,False,,Woodrow Way,residential,50,False,65.697,"LINESTRING (138.7778282 -35.502408, 138.7778518 -35.5023994, 138.7778757 -35.5024003, 138.7779185 -35.5024235, 138.7783274 -35.5027447, 138.7783474 -35.502764, 138.7783559 -35.5027834)",,,
97512884,False,,Woodrow Way,residential,50,True,68.186,"LINESTRING (138.7778282 -35.502408, 138.7778044 -35.5024467, 138.777795 -35.5024879, 138.7777759 -35.5030157)",,,
118706436,True,,,secondary,50,False,3.626,"LINESTRING (138.7851783 -35.5021567, 138.7851583 -35.5021555, 138.785139 -35.5021512)",,1,roundabout
118898280,True,,Brooking Street,secondary,50,False,21.336,"LINESTRING (138.7853592 -35.5022797, 138.7851783 -35.5021567)",,,
27863627,False,,Foster Place,residential,,True,103.74,"LINESTRING (138.7765806 -35.5045476, 138.7766296 -35.5036155)",,,
173404464,True,B37,,primary,,False,6.134,"LINESTRING (138.7765806 -35.5045476, 138.7766148 -35.5045533, 138.776642 -35.5045683)",,,roundabout
173404464,True,B37,,primary,,False,12.253,"LINESTRING (138.776642 -35.5045683, 138.7766567 -35.5045843, 138.7766674 -35.5046183, 138.7766611 -35.5046446, 138.7766419 -35.5046682)",,,roundabout
173404482,True,B37,Hutchinson Street,primary,,False,22.045,"LINESTRING (138.776642 -35.5045683, 138.7767461 -35.5045957, 138.7768227 -35.5046156, 138.7768711 -35.5046346)",,,
173404473,False,B37,Hutchinson Street,primary,50,True,193.77,"LINESTRING (138.7768711 -35.5046346, 138.7789883 -35.5048917)",,,
173404475,True,B37,Hutchinson Street,primary,,False,21.082,"LINESTRING (138.7768711 -35.5046346, 138.776745 -35.5046524, 138.7766419 -35.5046682)",,,
173404464,True,B37,,primary,,False,6.117,"LINESTRING (138.7766419 -35.5046682, 138.7766199 -35.5046812, 138.7765806 -35.5046888)",,,roundabout
27863623,False,,Goolwa Terrace,secondary,,False,36.732,"LINESTRING (138.7842124 -35.5027161, 138.7845823 -35.5025803)",,,
27863623,False,,Goolwa Terrace,secondary,,True,46.007000000000005,"LINESTRING (138.7842124 -35.5027161, 138.7840633 -35.5027477, 138.7837382 -35.5028621)",,,
340117294,False,,Laurie Lane,living_street,10,True,110.803,"LINESTRING (138.7842124 -35.5027161, 138.7843493 -35.5028452, 138.7852624 -35.5032052)",,,
340117294,False,,Laurie Lane,living_street,10,False,110.803,"LINESTRING (138.7852624 -35.5032052, 138.7843493 -35.5028452, 138.7842124 -35.5027161)",,,
38311608,False,,Chrystal Street,residential,50,False,84.646,"LINESTRING (138.7857985 -35.5003932, 138.7863367 -35.5010157)",4,,
38311608,False,,Chrystal Street,residential,50,True,127.281,"LINESTRING (138.7857985 -35.5003932, 138.7849937 -35.4994546)",4,,
641619896,False,,Eastwood Court,unclassified,,True,58.237,"LINESTRING (138.7857985 -35.5003932, 138.7852742 -35.5006967)",,,
641619896,False,,Eastwood Court,unclassified,,False,58.237,"LINESTRING (138.7852742 -35.5006967, 138.7857985 -35.5003932)",,,
686519815,False,,,unclassified,,False,20.249,"LINESTRING (138.7844483 -35.5033716, 138.7845313 -35.5032025)",,,
38274095,False,,Cutting Road,residential,50,False,35.238,"LINESTRING (138.7844483 -35.5033716, 138.7843364 -35.5033349, 138.7842668 -35.5033452, 138.7840706 -35.5033662)",4,,
38274095,False,,Cutting Road,residential,50,True,121.299,"LINESTRING (138.7844483 -35.5033716, 138.7855333 -35.5037273, 138.7856872 -35.5037867)",4,,
686519815,False,,,unclassified,,True,20.249,"LINESTRING (138.7845313 -35.5032025, 138.7844483 -35.5033716)",,,
706715878,False,,Crocker Street,residential,,False,34.367,"LINESTRING (138.7802276 -35.5018431, 138.780296 -35.501818, 138.7805486 -35.5016794)",,,
