osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction
84536772,False,16,Morgo Street,tertiary,50,False,59.00300000000001,"LINESTRING (153.0216666 -30.5003411, 153.0216533 -30.5002749, 153.0215529 -30.4999907, 153.0215206 -30.4998973, 153.0214931 -30.4998326)",,,
84126795,False,,South Street East,residential,50,True,124.076,"LINESTRING (153.0214931 -30.4998326, 153.0214016 -30.4997884, 153.0212769 -30.499748, 153.020787 -30.4996708, 153.0202353 -30.4995938)",,,
84536772,False,16,Morgo Street,tertiary,50,True,59.003,"LINESTRING (153.0214931 -30.4998326, 153.0215206 -30.4998973, 153.0215529 -30.4999907, 153.0216533 -30.5002749, 153.0216666 -30.5003411)",,,
4298537,False,,Newry Street East,residential,50,False,102.96000000000001,"LINESTRING (153.020575 -30.4976699, 153.0204911 -30.4976576, 153.0202648 -30.4976246, 153.0195146 -30.4975198)",,,
4298537,False,,Newry Street East,residential,50,True,117.09700000000001,"LINESTRING (153.020575 -30.4976699, 153.0211326 -30.4977441, 153.0217821 -30.4978347)",,,
22881617,False,,Bonville Street,residential,50,False,201.53500000000003,"LINESTRING (153.020575 -30.4976699, 153.0206832 -30.4970994, 153.0207796 -30.4965906, 153.0209069 -30.4959664, 153.020924 -30.4958826)",,,
22881617,False,,Bonville Street,residential,50,True,113.904,"LINESTRING (153.020575 -30.4976699, 153.0204891 -30.4981293, 153.0203956 -30.4986825)",,,
22881617,False,,Bonville Street,residential,50,True,201.53500000000003,"LINESTRING (153.020924 -30.4958826, 153.0209069 -30.4959664, 153.0207796 -30.4965906, 153.0206832 -30.4970994, 153.020575 -30.4976699)",,,
22881638,False,,Bowra Street,residential,40,True,121.417,"LINESTRING (153.020924 -30.4958826, 153.0208196 -30.4958687, 153.0202943 -30.4957989, 153.0196716 -30.4957161)",,,
84150864,False,,Bonville Street,residential,50,True,134.608,"LINESTRING (153.020924 -30.4958826, 153.0209387 -30.4958048, 153.0211499 -30.4946878)",,,
84126714,False,,Crescent Close,residential,50,False,150.093,"LINESTRING (153.0140315 -30.4940565, 153.0128334 -30.4949261)",,,
219868377,False,16,Bellingen Street,tertiary,50,True,90.239,"LINESTRING (153.0140315 -30.4940565, 153.0141286 -30.4941168, 153.0141758 -30.4941381, 153.0142326 -30.4941593, 153.0143412 -30.4941949, 153.0144688 -30.494222, 153.0146009 -30.4942388, 153.01467 -30.4942464, 153.01472 -30.4942462, 153.0147683 -30.4942434, 153.0148272 -30.4942319, 153.0149218 -30.4942122)",,,
84126742,False,,Pacific Highway,residential,50,True,94.307,"LINESTRING (153.0155125 -30.494349, 153.0154446 -30.4951951)",,,
"[22881656, 219868381]",False,,"['Ferry Street', 'Fitzroy Street']",residential,50,"[False, True]",333.313,"LINESTRING (153.0155125 -30.494349, 153.0157122 -30.494366, 153.0159879 -30.4943961, 153.0162542 -30.4944408, 153.0163709 -30.494551, 153.0170357 -30.4961167, 153.017083 -30.4962269, 153.0172386 -30.4966223)",,,
219868381,False,,Ferry Street,residential,50,True,52.690000000000005,"LINESTRING (153.0155125 -30.494349, 153.015253 -30.4943222, 153.0152303 -30.4943199, 153.0151124 -30.4943121, 153.0149671 -30.4942905)",,,
82275416,False,16,Giinagay Way,secondary,50,False,9.728,"LINESTRING (153.0149671 -30.4942905, 153.0149218 -30.4942122)",2,,
82275416,False,16,Giinagay Way,secondary,50,True,311.949,"LINESTRING (153.0149671 -30.4942905, 153.0150744 -30.4945001, 153.0151105 -30.4946004, 153.0151769 -30.4947845, 153.0152296 -30.4949788, 153.0152464 -30.4950407, 153.0152012 -30.4958218, 153.0150282 -30.4966381, 153.0148838 -30.497022)",2,,
219868381,False,,Ferry Street,residential,50,False,52.69,"LINESTRING (153.0149671 -30.4942905, 153.0151124 -30.4943121, 153.0152303 -30.4943199, 153.015253 -30.4943222, 153.0155125 -30.494349)",,,
82275416,False,16,Giinagay Way,secondary,50,False,116.14800000000001,"LINESTRING (153.0140659 -30.4985319, 153.0141349 -30.4984418, 153.0141964 -30.4983638, 153.0142738 -30.498248, 153.0143568 -30.4980949, 153.0145013 -30.49781, 153.0146005 -30.4975978)",2,,
82275416,False,16,Giinagay Way,secondary,50,True,382.47700000000003,"LINESTRING (153.0140659 -30.4985319, 153.0138008 -30.4987806, 153.0136809 -30.4988941, 153.0131661 -30.4993429, 153.0129887 -30.4995609, 153.0129006 -30.4997095, 153.012849 -30.4998412, 153.0128049 -30.4999893, 153.0126299 -30.500956, 153.0125667 -30.5011902, 153.0124938 -30.5013653, 153.0123905 -30.5015305)",2,,
84126765,False,,South Street,residential,50,True,211.357,"LINESTRING (153.0140659 -30.4985319, 153.0141549 -30.4986307, 153.0141821 -30.4986609, 153.014229 -30.498699, 153.014288 -30.498741, 153.0143401 -30.4987739, 153.0143909 -30.498798, 153.0144517 -30.4988228, 153.0150054 -30.498901, 153.0161158 -30.4990542)",,,
84142923,False,16,Bellingen Street,tertiary,50,True,123.85300000000001,"LINESTRING (153.0211499 -30.4946878, 153.0210694 -30.4946771, 153.0198723 -30.4945184)",,,
84150864,False,,Bonville Street,residential,50,False,134.608,"LINESTRING (153.0211499 -30.4946878, 153.0209387 -30.4958048, 153.020924 -30.4958826)",,,
"[22881640, 30410707, 30410708]",False,,,residential,50,False,97.166,"LINESTRING (153.0172386 -30.4966223, 153.0174277 -30.4965658, 153.0177363 -30.4964594, 153.0181153 -30.4963234, 153.0181773 -30.4962935)",,yes,
"[22881656, 219868381]",False,,"['Fitzroy Street', 'Ferry Street']",residential,50,"[False, True]",333.313,"LINESTRING (153.0172386 -30.4966223, 153.017083 -30.4962269, 153.0170357 -30.4961167, 153.0163709 -30.494551, 153.0162542 -30.4944408, 153.0159879 -30.4943961, 153.0157122 -30.494366, 153.0155125 -30.494349)",,,
22881656,False,,Fitzroy Street,residential,50,True,91.071,"LINESTRING (153.0172386 -30.4966223, 153.0174261 -30.4970656, 153.0174522 -30.4971462, 153.0174599 -30.4972225, 153.017459 -30.497293, 153.0174221 -30.497405)",,,
84126777,False,,Pilot Street,residential,50,False,23.354,"LINESTRING (153.0123905 -30.5015305, 153.0126285 -30.5014851)",,,
82275416,False,16,Giinagay Way,secondary,50,False,382.477,"LINESTRING (153.0123905 -30.5015305, 153.0124938 -30.5013653, 153.0125667 -30.5011902, 153.0126299 -30.500956, 153.0128049 -30.4999893, 153.012849 -30.4998412, 153.0129006 -30.4997095, 153.0129887 -30.4995609, 153.0131661 -30.4993429, 153.0136809 -30.4988941, 153.0138008 -30.4987806, 153.0140659 -30.4985319)",2,,
22881638,False,,Bowra Street,residential,40,False,121.417,"LINESTRING (153.0196716 -30.4957161, 153.0202943 -30.4957989, 153.0208196 -30.4958687, 153.020924 -30.4958826)",,,
84151871,False,,Orara Street,residential,40,False,134.559,"LINESTRING (153.0196716 -30.4957161, 153.0196849 -30.4956369, 153.0197422 -30.4952949, 153.0198723 -30.4945184)",,,
