osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction,bridge
42399646,False,,Parsonage Street,residential,,False,109.67,"LINESTRING (146.657686 -41.5215384, 146.6566138 -41.5221114)",,,
42399661,False,,Westbury Place,residential,,True,157.874,"LINESTRING (146.657686 -41.5215384, 146.6588378 -41.5226663)",,,
42399661,False,,Westbury Place,residential,,False,157.874,"LINESTRING (146.6588378 -41.5226663, 146.657686 -41.5215384)",,,
496567082,False,,River Road,unclassified,,True,125.532,"LINESTRING (146.6588378 -41.5226663, 146.6580795 -41.5236421)",,,
90962739,False,A5,Meander Valley Road,primary,60,False,180.641,"LINESTRING (146.6658616 -41.524981, 146.6637171 -41.5247331)",,,
42399916,False,,Alveston Drive,unclassified,,False,379.14300000000003,"LINESTRING (146.6658616 -41.524981, 146.6658534 -41.5250392, 146.6657037 -41.5257213, 146.6654269 -41.5269783, 146.6651732 -41.5283512)",,,
42399916,False,,Alveston Drive,unclassified,,True,379.14300000000003,"LINESTRING (146.6651732 -41.5283512, 146.6654269 -41.5269783, 146.6657037 -41.5257213, 146.6658534 -41.5250392, 146.6658616 -41.524981)",,,
22781860,False,A5,East Parade,primary,60,True,217.375,"LINESTRING (146.6546976 -41.5294887, 146.6548804 -41.5293328, 146.6551514 -41.5291015, 146.6552209 -41.5290432, 146.6560498 -41.5283474, 146.6564227 -41.5280212)",,,
43985828,False,,Panorama Place,residential,,True,96.662,"LINESTRING (146.6544517 -41.5243626, 146.6544003 -41.524461, 146.6543904 -41.5245548, 146.6544005 -41.5247314, 146.6544005 -41.5248059, 146.654366 -41.5248611, 146.6543056 -41.5249047, 146.6542018 -41.5249719, 146.6540452 -41.5250635, 146.6539931 -41.5250816)",,,
496567082,False,,River Road,unclassified,,False,125.532,"LINESTRING (146.6580795 -41.5236421, 146.6588378 -41.5226663)",,,
43985826,False,,Bonney Street,residential,,True,209.93200000000002,"LINESTRING (146.6580795 -41.5236421, 146.6579967 -41.5235991, 146.6566138 -41.5221114)",,,
496567082,False,,River Road,unclassified,,True,85.318,"LINESTRING (146.6580795 -41.5236421, 146.657972 -41.5238054, 146.6576582 -41.5241779, 146.6575509 -41.5242984)",,,
42399646,False,,Parsonage Street,residential,,True,109.67,"LINESTRING (146.6566138 -41.5221114, 146.657686 -41.5215384)",,,
42399646,False,,Parsonage Street,residential,,False,105.032,"LINESTRING (146.6566138 -41.5221114, 146.6556341 -41.5226182, 146.6555758 -41.5226483)",,,
43985826,False,,Bonney Street,residential,,False,209.93200000000002,"LINESTRING (146.6566138 -41.5221114, 146.6579967 -41.5235991, 146.6580795 -41.5236421)",,,
47108245,False,,East Westbury Place,residential,,True,178.615,"LINESTRING (146.6643025 -41.5285839, 146.6630687 -41.5272697)",,,
47108245,False,,East Westbury Place,residential,,False,178.615,"LINESTRING (146.6630687 -41.5272697, 146.6643025 -41.5285839)",,,
47108245,False,,East Westbury Place,residential,,True,29.834,"LINESTRING (146.6630687 -41.5272697, 146.6628543 -41.5270547)",,,
47108246,False,,Rickman Street,residential,,False,290.021,"LINESTRING (146.6630687 -41.5272697, 146.6631511 -41.5272194, 146.6631961 -41.5271631, 146.6632354 -41.5270863, 146.6637064 -41.5248113, 146.6637171 -41.5247331)",,,
90962739,False,A5,Meander Valley Road,primary,60,False,133.721,"LINESTRING (146.6637171 -41.5247331, 146.6621294 -41.5245507)",,,
90962739,False,A5,Meander Valley Road,primary,60,True,180.641,"LINESTRING (146.6637171 -41.5247331, 146.6658616 -41.524981)",,,
47108246,False,,Rickman Street,residential,,True,290.021,"LINESTRING (146.6637171 -41.5247331, 146.6637064 -41.5248113, 146.6632354 -41.5270863, 146.6631961 -41.5271631, 146.6631511 -41.5272194, 146.6630687 -41.5272697)",,,
90962739,False,A5,Meander Valley Road,primary,60,False,149.123,"LINESTRING (146.6621294 -41.5245507, 146.6603613 -41.5243356)",,,
90962739,False,A5,Meander Valley Road,primary,60,True,133.721,"LINESTRING (146.6621294 -41.5245507, 146.6637171 -41.5247331)",,,
47108355,False,,Railway Street,residential,,False,62.593999999999994,"LINESTRING (146.6621294 -41.5245507, 146.6621306 -41.5244558, 146.6620332 -41.5239935)",,,
47108355,False,,Railway Street,residential,,False,67.155,"LINESTRING (146.6620332 -41.5239935, 146.6619004 -41.5233978)",,,
47108355,False,,Railway Street,residential,,True,62.593999999999994,"LINESTRING (146.6620332 -41.5239935, 146.6621306 -41.5244558, 146.6621294 -41.5245507)",,,
47108355,False,,Railway Street,residential,,True,67.155,"LINESTRING (146.6619004 -41.5233978, 146.6620332 -41.5239935)",,,
32333878,False,,Lansdowne Place,residential,,False,102.78200000000001,"LINESTRING (146.661838 -41.5275793, 146.6627834 -41.5270969, 146.6628543 -41.5270547)",,,
32333878,False,,Lansdowne Place,residential,,True,119.916,"LINESTRING (146.661838 -41.5275793, 146.6613589 -41.5278256, 146.6607644 -41.5281274, 146.6606489 -41.528188)",,,
102657963,False,,Davies Place,residential,50,True,81.203,"LINESTRING (146.661838 -41.5275793, 146.6614173 -41.527122, 146.6612157 -41.5270334)",,,
681339514,True,,,tertiary,60,False,11.783999999999999,"LINESTRING (146.6574796 -41.5245378, 146.6574159 -41.524556, 146.657343 -41.5245622)",1,roundabout,
102657964,True,,,residential,50,False,12.01,"LINESTRING (146.657207 -41.5244458, 146.6571566 -41.5243446)",1,,
681339518,True,,,tertiary,60,False,8.183,"LINESTRING (146.657207 -41.5244458, 146.657233 -41.5244098, 146.657268 -41.5243903)",1,roundabout,
496567247,True,,Meander Valley Road,tertiary,,False,18.476,"LINESTRING (146.6575379 -41.5244715, 146.6576018 -41.5245002, 146.6577418 -41.5245348)",1,,
681339514,True,,,tertiary,60,False,9.107,"LINESTRING (146.6575379 -41.5244715, 146.6575209 -41.5245092, 146.6574796 -41.5245378)",1,roundabout,
681339519,True,,,tertiary,60,False,4.78,"LINESTRING (146.6572107 -41.5244887, 146.657207 -41.5244458)",1,roundabout,
496567072,True,,Emu Bay Road,tertiary,60,False,16.921,"LINESTRING (146.6572936 -41.5245555, 146.657229 -41.5245675, 146.6571016 -41.5246046)",1,,
"[681339513, 681339516]",True,,,tertiary,60,False,10.559000000000001,"LINESTRING (146.6572936 -41.5245555, 146.6572399 -41.5245317, 146.6572107 -41.5244887)",1,roundabout,
29312792,True,,,tertiary,60,False,8.724,"LINESTRING (146.6575036 -41.5243991, 146.6575293 -41.5244296, 146.6575379 -41.5244715)",1,roundabout,
217523570,False,,West Parade,residential,,False,280.714,"LINESTRING (146.657291 -41.5246358, 146.6567076 -41.5252368, 146.656107 -41.5258562, 146.6555278 -41.5263241, 146.655323 -41.5264712, 146.6551347 -41.5265584)",,,
102657963,False,,Davies Place,residential,50,False,81.203,"LINESTRING (146.6612157 -41.5270334, 146.6614173 -41.527122, 146.661838 -41.5275793)",,,
22781860,False,A5,East Parade,primary,60,False,113.702,"LINESTRING (146.6589024 -41.5247411, 146.6588983 -41.5247934, 146.6588795 -41.5248255, 146.6588312 -41.5248978, 146.6586388 -41.5251149, 146.6582421 -41.525629)",,,
90962739,False,A5,Meander Valley Road,primary,60,True,110.96,"LINESTRING (146.6589024 -41.5247411, 146.6589774 -41.5247227, 146.6590605 -41.5246889, 146.6591857 -41.5246235, 146.6595055 -41.5244622, 146.6596916 -41.5243744, 146.6598199 -41.5243374, 146.6599139 -41.5243218, 146.6600806 -41.5243105)",,,
"[92789840, 29312827, 29312847]",False,,Meander Valley Road,tertiary,60,False,100.37700000000001,"LINESTRING (146.6589024 -41.5247411, 146.6587927 -41.5247564, 146.658713 -41.5247525, 146.6579057 -41.5245622, 146.6577418 -41.5245348)",,,yes
496567076,True,,,residential,50,False,10.575,"LINESTRING (146.6571566 -41.5243446, 146.657268 -41.5243903)",1,,
496567073,False,,West Barrack Street,residential,50,False,230.173,"LINESTRING (146.6571566 -41.5243446, 146.6570466 -41.5242492, 146.6568186 -41.5240374, 146.6555758 -41.5226483)",,,
496567070,True,,Emu Bay Road,tertiary,60,False,15.882000000000001,"LINESTRING (146.6571016 -41.5246046, 146.6571713 -41.5245454, 146.6572107 -41.5244887)",1,,
496774167,False,,Emu Bay Road,tertiary,60,True,266.509,"LINESTRING (146.6571016 -41.5246046, 146.6569468 -41.5246885, 146.6564789 -41.5249493, 146.6561347 -41.5251312, 146.6558623 -41.525275, 146.6556984 -41.525355, 146.6555559 -41.5254015, 146.6553683 -41.5254388, 146.6551773 -41.5254566, 146.6549703 -41.5254522, 146.6547788 -41.5254239, 146.6545383 -41.5253763, 146.6542774 -41.5252931)",2,,
29312820,True,,River Road,unclassified,,False,13.791,"LINESTRING (146.6574163 -41.5243706, 146.6574878 -41.5243346, 146.6575509 -41.5242984)",1,,
681339515,True,,,tertiary,60,False,8.15,"LINESTRING (146.6574163 -41.5243706, 146.6574627 -41.5243765, 146.6575036 -41.5243991)",1,roundabout,
681339520,True,,,tertiary,60,False,12.849999999999998,"LINESTRING (146.657268 -41.5243903, 146.6572836 -41.5243815, 146.657329 -41.5243732, 146.6573933 -41.5243676, 146.6574163 -41.5243706)",1,roundabout,
496567075,True,,River Road,unclassified,,False,11.87,"LINESTRING (146.6575509 -41.5242984, 146.6575036 -41.5243991)",1,,
496567082,False,,River Road,unclassified,,False,85.318,"LINESTRING (146.6575509 -41.5242984, 146.6576582 -41.5241779, 146.657972 -41.5238054, 146.6580795 -41.5236421)",,,
"[92789840, 29312827, 29312847]",False,,Meander Valley Road,tertiary,60,True,100.37700000000001,"LINESTRING (146.6577418 -41.5245348, 146.6579057 -41.5245622, 146.658713 -41.5247525, 146.6587927 -41.5247564, 146.6589024 -41.5247411)",,,yes
496567246,True,,Meander Valley Road,tertiary,,False,21.861,"LINESTRING (146.6577418 -41.5245348, 146.6576538 -41.5245311, 146.6575726 -41.5245328, 146.6574796 -41.5245378)",1,,
37625493,True,,Emu Bay Road,tertiary,60,False,27.383,"LINESTRING (146.6540133 -41.5251463, 146.6542774 -41.5252931)",1,,
37625494,True,,,tertiary,60,False,10.965,"LINESTRING (146.6540133 -41.5251463, 146.6540052 -41.5251703, 146.653986 -41.5251926, 146.6539537 -41.525212, 146.6539337 -41.5252185)",1,roundabout,
