osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,maxspeed
4941886,Brown Street,residential,False,False,51.823,"LINESTRING (149.0977542 -35.3000679, 149.0982586 -35.3002864)",,,
4960174,Alexandrina Drive,unclassified,False,False,369.39900000000006,"LINESTRING (149.0977542 -35.3000679, 149.0978309 -35.2999424, 149.098081 -35.299742, 149.0982163 -35.2996422, 149.0985975 -35.2993299, 149.0986919 -35.2992525, 149.0988112 -35.2991682, 149.0988549 -35.2991482, 149.0989485 -35.2991052, 149.0990944 -35.2990912, 149.0992231 -35.2991052, 149.0993103 -35.2991344, 149.0993519 -35.2991542, 149.0994377 -35.2992383, 149.099515 -35.2993433, 149.099575 -35.2994764, 149.0996523 -35.2998127, 149.0996437 -35.2999247, 149.0996094 -35.3000088, 149.0995579 -35.3001069, 149.0994291 -35.300291, 149.099309 -35.3004571, 149.0992475 -35.3006186)",,,
4960174,Alexandrina Drive,unclassified,False,True,369.39900000000006,"LINESTRING (149.0992475 -35.3006186, 149.099309 -35.3004571, 149.0994291 -35.300291, 149.0995579 -35.3001069, 149.0996094 -35.3000088, 149.0996437 -35.2999247, 149.0996523 -35.2998127, 149.099575 -35.2994764, 149.099515 -35.2993433, 149.0994377 -35.2992383, 149.0993519 -35.2991542, 149.0993103 -35.2991344, 149.0992231 -35.2991052, 149.0990944 -35.2990912, 149.0989485 -35.2991052, 149.0988549 -35.2991482, 149.0988112 -35.2991682, 149.0986919 -35.2992525, 149.0985975 -35.2993299, 149.0982163 -35.2996422, 149.098081 -35.299742, 149.0978309 -35.2999424, 149.0977542 -35.3000679)",,,
"[76998274, 76998275, 76998682, 76998683, 23016191]",Alexandrina Drive,secondary,False,False,663.4099999999999,"LINESTRING (149.0992475 -35.3006186, 149.099505 -35.3006677, 149.0997968 -35.3007377, 149.1000285 -35.3008288, 149.1002345 -35.3009479, 149.1004577 -35.301116, 149.1006723 -35.3012771, 149.1008868 -35.3013962, 149.1011357 -35.3014872, 149.1013953 -35.3015414, 149.1014726 -35.3015538, 149.1015917 -35.3015645, 149.1017042 -35.3015617, 149.101829 -35.3015351, 149.102037 -35.3014662, 149.1021314 -35.3013752, 149.1022859 -35.301186, 149.1024404 -35.3009067, 149.1024697 -35.3008465, 149.1024796 -35.3008217, 149.1026221 -35.3005399, 149.1027064 -35.3003735, 149.1028867 -35.2998831, 149.1029222 -35.2998113, 149.1029886 -35.2997584, 149.1030507 -35.2997227, 149.1031295 -35.2996948, 149.1032014 -35.2996692, 149.1033416 -35.29968, 149.1034875 -35.299708, 149.1037442 -35.2997928, 149.1039913 -35.2998676, 149.104319 -35.299914, 149.1046353 -35.2999155, 149.104766 -35.299908)",2,yes,60
28996527,Alexandrina Drive,secondary,False,True,70.047,"LINESTRING (149.0992475 -35.3006186, 149.0990758 -35.3005836, 149.0989041 -35.3005276, 149.098681 -35.3004505, 149.0985617 -35.3004029, 149.0985298 -35.3003913)",2,,
"[76998274, 76998275, 76998682, 76998683, 23016191]",Alexandrina Drive,secondary,False,True,663.4099999999999,"LINESTRING (149.104766 -35.299908, 149.1046353 -35.2999155, 149.104319 -35.299914, 149.1039913 -35.2998676, 149.1037442 -35.2997928, 149.1034875 -35.299708, 149.1033416 -35.29968, 149.1032014 -35.2996692, 149.1031295 -35.2996948, 149.1030507 -35.2997227, 149.1029886 -35.2997584, 149.1029222 -35.2998113, 149.1028867 -35.2998831, 149.1027064 -35.3003735, 149.1026221 -35.3005399, 149.1024796 -35.3008217, 149.1024697 -35.3008465, 149.1024404 -35.3009067, 149.1022859 -35.301186, 149.1021314 -35.3013752, 149.102037 -35.3014662, 149.101829 -35.3015351, 149.1017042 -35.3015617, 149.1015917 -35.3015645, 149.1014726 -35.3015538, 149.1013953 -35.3015414, 149.1011357 -35.3014872, 149.1008868 -35.3013962, 149.1006723 -35.3012771, 149.1004577 -35.301116, 149.1002345 -35.3009479, 149.1000285 -35.3008288, 149.0997968 -35.3007377, 149.099505 -35.3006677, 149.0992475 -35.3006186)",2,yes,60
4941886,Brown Street,residential,False,True,51.823,"LINESTRING (149.0982586 -35.3002864, 149.0977542 -35.3000679)",,,
28996527,Alexandrina Drive,secondary,False,False,27.236,"LINESTRING (149.0982586 -35.3002864, 149.0985298 -35.3003913)",2,,
307292447,Novar Street,secondary,False,True,23.496,"LINESTRING (149.0982586 -35.3002864, 149.0982583 -35.3003832, 149.0982579 -35.3004977)",2,,
307292447,Novar Street,secondary,False,False,67.763,"LINESTRING (149.0982539 -35.3016059, 149.0982561 -35.3009965)",2,,
